Regulator	Target	MI	pvalue
SPEN	GPR83	1.2175938177342482	0.020427743803961174
POU2F1	MEGF8	1.292571837016756	2.682259351056704E-4
ZNF250	STEAP3	1.1613603032723674	0.020427743803961174
ZNF487	THEM5	1.2925718370167558	2.682259351056704E-4
ZKSCAN3	SLC29A1	1.2175938177342482	0.020427743803961174
CREBZF	PLAUR	1.2457105749651887	2.682259351056704E-4
FOXO1	DEPDC1	1.3862943611198906	2.682259351056704E-4
ZNF512B	ATP4A	1.1613603032723674	0.020427743803961174
TFCP2	SNORD116-19	1.1051267888104865	0.020427743803961174
CAMTA2	TMEM19	1.3862943611198906	0.020427743803961174
ZNF654	CDC20	1.2175938177342482	0.020427743803961174
HMGA1	ZNF425	1.3862943611198906	3.084223968774502E-6
RFX4	NOXO1	1.273827332196129	0.020427743803961174
ZNF583	PLS1	1.3300608466580097	0.020427743803961174
ZNF527	STYXL1	1.2175938177342482	0.020427743803961174
ZNF480	OXSM	1.185460380898888	3.084223968774502E-6
NFKB1	NAT8B	1.3862943611198906	2.682259351056704E-4
DACH1	MTPAP	1.273827332196129	0.020427743803961174
MYBL1	ALG14	1.3862943611198906	0.020427743803961174
ATF2	ALKBH8	1.2175938177342482	0.020427743803961174
NFX1	PIAS3	1.2738273321961289	0.020427743803961174
ZNF578	AMY1A	1.2925718370167558	2.682259351056704E-4
DNTTIP1	TIMM13	1.3300608466580097	0.020427743803961174
TBX10	CLDN9	1.2175938177342482	0.020427743803961174
ZNF428	RDH13	1.3862943611198906	0.0
STAT4	MORF4L1	1.2175938177342482	0.020427743803961174
HNF1A	RAB28	1.3300608466580097	0.020427743803961174
IKZF5	ZC3H8	1.2175938177342482	0.020427743803961174
ETV1	GALNTL6	1.2175938177342482	0.020427743803961174
ZNF117	STK39	1.33006084665801	0.020427743803961174
ZNF530	NOP14	1.3862943611198906	2.682259351056704E-4
SREBF1	ITGA2	1.1613603032723674	0.020427743803961174
SMYD3	GOLGA1	1.3862943611198906	0.020427743803961174
FLI1	EFNB1	1.33006084665801	0.020427743803961174
ZNF428	REEP4	1.3300608466580097	0.020427743803961174
NKRF	ATAD3C	1.273827332196129	0.020427743803961174
AHR	C2orf42	1.3862943611198906	0.020427743803961174
TBX21	PDGFRB	1.273827332196129	0.020427743803961174
EOMES	KDELR1	1.2738273321961289	0.020427743803961174
ZNF541	FAM83A	1.273827332196129	0.020427743803961174
ZNF831	PCDHA4	1.2457105749651887	2.682259351056704E-4
ZFP91	CTAGE4	1.1285574198362704	0.0
EBF1	TRADD	1.273827332196129	0.020427743803961174
GATAD2A	GAL	1.3394330990683232	2.682259351056704E-4
GATAD2A	EMB	1.1051267888104865	0.020427743803961174
HOXB4	PATZ1	1.1051267888104865	0.020427743803961174
DRAP1	CEP152	1.1613603032723674	0.020427743803961174
ZNF844	RPS19	1.185460380898888	3.084223968774502E-6
ZBTB46	MID1	1.1988493129136213	2.682259351056704E-4
HOXB4	ARL6IP1	1.3862943611198906	0.020427743803961174
PLAGL2	EIF4EBP3	1.3300608466580097	0.020427743803961174
ZNF627	EIF2S2	1.2175938177342482	0.020427743803961174
SGSM2	DNAJC9	1.3862943611198906	0.020427743803961174
STAT3	ZNF470	1.33006084665801	0.020427743803961174
ZNF823	URM1	1.1051267888104865	0.020427743803961174
ZNF229	TUFT1	1.3300608466580097	0.020427743803961174
WIZ	RGMA	1.2738273321961289	0.020427743803961174
JRKL	VSIG8	1.3300608466580097	0.020427743803961174
MYT1	TMEM120B	1.1613603032723674	0.020427743803961174
ZNF414	CD99	1.2738273321961289	0.020427743803961174
MAFK	HTRA2	1.33006084665801	0.020427743803961174
HOXA7	ADIPOR1	1.3300608466580097	0.020427743803961174
ZNF492	RBM18	1.185460380898888	3.084223968774502E-6
E4F1	NMNAT3	1.3300608466580097	0.020427743803961174
TFAP2A	CCND2	1.1051267888104865	0.020427743803961174
SOX10	BACH1	1.3862943611198906	2.682259351056704E-4
ZNF442	YIPF5	1.33006084665801	0.020427743803961174
POU6F1	CAMKV	1.151988050862054	2.682259351056704E-4
ZNF226	KIR2DL1	1.34612756507569	3.084223968774502E-6
PATZ1	LARS2	1.292571837016756	2.682259351056704E-4
CREB3L1	MUC6	1.1613603032723674	0.020427743803961174
ZNF396	CNKSR2	1.3300608466580097	0.020427743803961174
HOXA6	HOXA5	1.3862943611198906	0.020427743803961174
PPARD	GBAP1	1.273827332196129	0.020427743803961174
ZNF585B	ZNF626	1.1613603032723674	0.020427743803961174
THAP5	PCDHGB6	1.2457105749651887	2.682259351056704E-4
ZNF256	ADH6	1.33006084665801	0.020427743803961174
GRHL3	ZNF225	1.1051267888104865	2.682259351056704E-4
USF2	RHOQ	1.3862943611198906	2.682259351056704E-4
ZNF605	ATP8B2	1.2457105749651887	2.682259351056704E-4
GLIS3	DNAJB5	1.3160024680425395	3.1915770137835864E-8
CREBZF	IMPDH2	1.33006084665801	0.020427743803961174
RFX7	RAP1GAP	1.3862943611198906	0.020427743803961174
ZSCAN22	MAN2C1	1.3160024680425397	3.1915770137835864E-8
ZNF587	IFI27L2	1.151988050862054	2.682259351056704E-4
NR1I2	PRPF4B	1.2925718370167558	2.682259351056704E-4
LCORL	SERAC1	1.2457105749651887	2.682259351056704E-4
ZNF649	IPO5	1.2175938177342482	0.020427743803961174
ZBTB11	GJC2	1.292571837016756	2.682259351056704E-4
TP63	SLCO4C1	1.265793972987289	3.084223968774502E-6
HOXA10	EIF3F	1.3862943611198906	2.682259351056704E-4
ZNF668	TMEM50A	1.1051267888104865	2.682259351056704E-4
DRAP1	TTC9C	1.3300608466580097	0.020427743803961174
ZNF519	SH3GL1	1.3862943611198906	2.682259351056704E-4
ZNF844	WSB2	1.2175938177342482	0.020427743803961174
ZNF146	TEC	1.1051267888104865	0.020427743803961174
ZSCAN12	CLDN19	1.1613603032723674	0.020427743803961174
ZNF304	GALNTL6	1.1051267888104865	0.020427743803961174
USF2	SMG5	1.1613603032723674	0.020427743803961174
BAZ2A	BAZ1B	1.2175938177342482	0.020427743803961174
BAZ2A	DCTPP1	1.3862943611198906	3.1915770137835864E-8
ELF5	KIF24	1.3862943611198906	3.084223968774502E-6
ZNF347	PTOV1	1.3059607690314894	3.084223968774502E-6
E2F1	EDARADD	1.3862943611198906	2.682259351056704E-4
NPAS1	ZSCAN23	1.3394330990683232	2.682259351056704E-4
DNTTIP1	CRIP2	1.3862943611198906	0.020427743803961174
ZNF433	AGPAT1	1.292571837016756	2.682259351056704E-4
GLIS2	ICAM2	1.3862943611198906	0.0
PRDM2	SNORD53	1.2175938177342482	0.020427743803961174
ZKSCAN3	HELQ	1.1613603032723674	0.020427743803961174
CSRNP1	LRSAM1	1.3862943611198906	3.084223968774502E-6
CSRNP1	SRA1	1.1613603032723674	0.020427743803961174
MAF	PHB	1.273827332196129	0.020427743803961174
CASZ1	ANKRD55	1.3394330990683232	2.682259351056704E-4
ETS2	FAM111B	1.292571837016756	2.682259351056704E-4
ZNF282	ITK	1.3862943611198906	0.0
ZNF263	C1orf131	1.3862943611198906	2.682259351056704E-4
PRR12	MPEG1	1.2457105749651887	2.682259351056704E-4
BHLHA15	EFR3B	1.3300608466580097	0.020427743803961174
SP110	IFIT1	1.3862943611198906	2.682259351056704E-4
PPARD	ATF6	1.2457105749651887	2.682259351056704E-4
ZNF527	CHCHD10	1.1613603032723674	0.020427743803961174
ZNF417	RNU4ATAC	1.1988493129136215	0.0
CHCHD3	MS4A6A	1.3862943611198906	0.020427743803961174
MZF1	ZC3H4	1.3862943611198906	0.020427743803961174
HOXB4	PHF11	1.3862943611198906	3.084223968774502E-6
ATF6B	PPP1R16B	1.3862943611198906	2.682259351056704E-4
ZNF175	OTUB2	1.3394330990683232	2.682259351056704E-4
TCF20	OLIG1	1.185460380898888	3.084223968774502E-6
ZNF596	MECR	1.1051267888104865	0.020427743803961174
ZNF30	OSBP	1.2457105749651887	2.682259351056704E-4
L3MBTL3	ATRN	1.2175938177342482	0.020427743803961174
ZNF425	HMGA1	1.3862943611198906	2.682259351056704E-4
CC2D1A	SBNO2	1.33006084665801	0.020427743803961174
ZNF324B	UBE4A	1.1613603032723674	0.020427743803961174
WIZ	SMOC1	1.33006084665801	0.020427743803961174
HNF1A	DUS4L	1.3862943611198906	0.0
TSC22D1	LDHA	1.1754186818878376	3.1915770137835864E-8
KLF13	HPX	1.3862943611198906	0.020427743803961174
ZIK1	OR2L8	1.273827332196129	0.020427743803961174
ZFPM1	RLN3	1.273827332196129	0.020427743803961174
ZBED2	SNORD116-28	1.3862943611198906	0.0
ZNF774	PRAM1	1.16760847154591	0.0
FLYWCH1	PCBP1	1.1613603032723674	0.020427743803961174
ZNF492	MBP	1.1051267888104865	0.020427743803961174
ZNF714	SNORA24	1.2175938177342482	0.020427743803961174
ZNF462	HNRNPF	1.2457105749651887	2.682259351056704E-4
CEBPZ	SLC25A19	1.3300608466580097	0.020427743803961174
ZBED4	AKT1	1.3862943611198906	0.020427743803961174
ZBTB42	THBS2	1.33006084665801	0.020427743803961174
ZNF140	SEZ6	1.3862943611198906	2.682259351056704E-4
FOXD1	SLC25A45	1.1051267888104865	0.020427743803961174
ZNF83	COL1A1	1.1613603032723674	0.020427743803961174
ZNF439	DHX38	1.1051267888104865	0.020427743803961174
EEA1	PITPNC1	1.2738273321961289	0.020427743803961174
ZNF878	MSH5	1.2175938177342482	0.020427743803961174
POU5F1	DEDD	1.3862943611198906	0.020427743803961174
NRF1	OGFOD2	1.1613603032723674	0.020427743803961174
ZNF711	GANAB	1.2175938177342482	0.020427743803961174
E2F6	MADD	1.3862943611198906	3.084223968774502E-6
SOHLH2	CDKAL1	1.1051267888104865	0.020427743803961174
PKNOX1	RASAL2	1.1452935848546872	3.084223968774502E-6
ZNF10	TOM1L2	1.2457105749651887	2.682259351056704E-4
ZNF74	ATP9A	1.2175938177342482	0.020427743803961174
BCL11B	CIB1	1.3300608466580097	0.020427743803961174
HIVEP1	ZNF157	1.151988050862054	2.682259351056704E-4
MAX	ZNF519	1.2457105749651887	2.682259351056704E-4
SATB1	ECE1	1.2457105749651887	2.682259351056704E-4
ZFPM2	ZNF780B	1.292571837016756	2.682259351056704E-4
ZNF417	ARHGAP32	1.3059607690314894	3.084223968774502E-6
AR	ACSL4	1.3394330990683232	2.682259351056704E-4
ZNF404	AMMECR1	1.1613603032723674	0.020427743803961174
MAZ	TRIM26	1.3862943611198906	0.020427743803961174
STAT6	PPIL2	1.1613603032723674	0.020427743803961174
ZHX3	C16orf91	1.3862943611198906	3.084223968774502E-6
ZNF250	DBNL	1.151988050862054	2.682259351056704E-4
ZNF558	TGIF1	1.185460380898888	3.084223968774502E-6
HIVEP1	MTIF3	1.1613603032723674	0.020427743803961174
PHF1	IRF5	1.3862943611198906	2.682259351056704E-4
ELF5	TRIM9	1.292571837016756	2.682259351056704E-4
ZNF69	MGST3	1.1051267888104865	0.020427743803961174
GZF1	GPA33	1.3862943611198906	0.020427743803961174
ZBTB34	FAHD2B	1.2175938177342482	0.020427743803961174
KLF12	FTH1	1.3862943611198906	0.020427743803961174
ZNF704	TBL3	1.3862943611198906	3.084223968774502E-6
OLIG1	ZC3H12D	1.2457105749651887	0.0
RARB	FKBP2	1.3862943611198906	0.020427743803961174
HNF1A	SLC41A1	1.2175938177342482	0.020427743803961174
HMBOX1	CPVL	1.2105646284265132	3.1915770137835864E-8
ZNF567	BOLA3	1.1988493129136213	2.682259351056704E-4
IRX3	ZNF707	1.185460380898888	3.084223968774502E-6
SMYD3	EEF1A1	1.273827332196129	0.020427743803961174
TBR1	NOXO1	1.3862943611198906	0.020427743803961174
ZNF180	RASA1	1.273827332196129	0.020427743803961174
BNC2	CFI	1.3862943611198906	2.682259351056704E-4
DPF3	LRRIQ3	1.3394330990683232	2.682259351056704E-4
HLX	CA4	1.2175938177342482	0.020427743803961174
ZNF76	NR5A1	1.3862943611198906	0.020427743803961174
POU5F1B	GNA11	1.1613603032723674	0.020427743803961174
ESR2	TPPP	1.2175938177342482	0.020427743803961174
ZNF695	DENND4B	1.3862943611198906	0.020427743803961174
NRF1	FGF9	1.3862943611198906	0.020427743803961174
ZNF652	SLC25A35	1.273827332196129	0.020427743803961174
MAF	NAA50	1.3300608466580097	0.020427743803961174
LTF	PPFIA4	1.33006084665801	0.020427743803961174
ZNF189	C11orf1	1.292571837016756	2.682259351056704E-4
NRL	HLTF	1.3862943611198906	0.0
CEBPA	ZNF418	1.2175938177342482	0.020427743803961174
ZNF480	LTBP4	1.3862943611198906	3.084223968774502E-6
NR3C1	LRRC43	1.1051267888104865	0.020427743803961174
ZNF808	ZNF684	1.3300608466580097	0.020427743803961174
ZNF654	FAM149B1	1.273827332196129	0.020427743803961174
ZNF221	PIK3AP1	1.3300608466580097	0.020427743803961174
CTCF	ENTPD3	1.273827332196129	0.020427743803961174
NR1I3	TBX19	1.273827332196129	0.020427743803961174
ZSCAN2	QPCTL	1.2175938177342482	0.020427743803961174
ZNF671	FILIP1	1.2175938177342482	0.020427743803961174
ZNF114	HBD	1.292571837016756	2.682259351056704E-4
HSF4	ABCA3	1.33006084665801	0.020427743803961174
IRF5	MYL6	1.3862943611198906	2.682259351056704E-4
GCM1	RAE1	1.33006084665801	0.020427743803961174
ZNF471	AHRR	1.2175938177342482	0.020427743803961174
KDM2B	SGSM3	1.273827332196129	0.020427743803961174
ZNF277	LIG3	1.151988050862054	2.682259351056704E-4
ZBED2	BMPR1B	1.1988493129136213	2.682259351056704E-4
NFX1	TRIM74	1.3862943611198906	3.084223968774502E-6
ZNF791	THEM5	1.3394330990683232	2.682259351056704E-4
HOXA6	PGLYRP2	1.3862943611198906	0.020427743803961174
SNAI3	PCDHB2	1.1613603032723674	0.020427743803961174
SOX4	DAG1	1.3862943611198906	0.020427743803961174
TGIF2	NELL2	1.1988493129136213	2.682259351056704E-4
PPARG	HOOK2	1.3394330990683232	2.682259351056704E-4
ZNF487	ZCCHC2	1.273827332196129	0.020427743803961174
RORC	VCX	1.3862943611198906	3.084223968774502E-6
MTF1	ABCB4	1.273827332196129	0.020427743803961174
KLF6	SLC25A2	1.3300608466580097	0.020427743803961174
NR1H2	LGALS9	1.3300608466580097	0.020427743803961174
SOX4	GLRX	1.273827332196129	0.020427743803961174
GTF3A	ZC3H4	1.273827332196129	0.020427743803961174
ZNF426	SRXN1	1.2175938177342482	0.020427743803961174
THAP9	RNF222	1.2175938177342482	0.020427743803961174
BACH1	SOX10	1.3862943611198906	2.682259351056704E-4
ZNF780B	ZFPM2	1.3300608466580097	0.020427743803961174
ZNF711	GANC	1.1051267888104865	0.020427743803961174
TGIF1	LIN7A	1.3862943611198906	0.020427743803961174
ELK1	RNASEH2B	1.2175938177342482	0.020427743803961174
GTF2IRD1	SLC45A4	1.2175938177342482	0.020427743803961174
NFAT5	ZNF462	1.3300608466580097	0.020427743803961174
ZNF417	SIAH1	1.33006084665801	0.020427743803961174
SKI	TCTA	1.2175938177342482	0.020427743803961174
ZNF778	STAU2	1.273827332196129	0.020427743803961174
PPARD	PTPN4	1.3862943611198906	3.084223968774502E-6
ATF2	NMT2	1.273827332196129	0.020427743803961174
DRAP1	SEC23A	1.151988050862054	2.682259351056704E-4
ZNF197	AKAP3	1.1613603032723674	0.020427743803961174
ZNF358	PPM1K	1.2175938177342482	0.020427743803961174
IRF5	PHF1	1.3862943611198906	2.682259351056704E-4
CEBPB	LGI4	1.1988493129136213	2.682259351056704E-4
ZNF256	PFAS	1.273827332196129	0.020427743803961174
HSF2	TGM1	1.2175938177342482	0.020427743803961174
ZNF672	DOCK8	1.3300608466580097	0.020427743803961174
CEBPZ	RHBDF1	1.2175938177342482	0.020427743803961174
WIZ	SLC38A10	1.2457105749651887	2.682259351056704E-4
HMBOX1	IL10	1.3862943611198906	0.020427743803961174
ZNF18	EHMT2	1.1676084715459096	0.0
ZNF655	ACTG1	1.273827332196129	0.020427743803961174
ZNF90	CTBP1	1.151988050862054	2.682259351056704E-4
PROX2	IL21R	1.2175938177342482	0.020427743803961174
ZNF574	RHBDF2	1.185460380898888	3.084223968774502E-6
ZNF512	KIF26A	1.3862943611198906	2.682259351056704E-4
PPARD	MED6	1.2175938177342482	0.020427743803961174
ZNF470	STAT3	1.273827332196129	0.020427743803961174
JUND	ITM2B	1.33006084665801	0.020427743803961174
ZNF699	LRRC2	1.2738273321961289	0.020427743803961174
SP110	NEGR1	1.273827332196129	0.020427743803961174
ZNF420	DDX58	1.2175938177342482	0.020427743803961174
NFATC3	CKAP2	1.151988050862054	2.682259351056704E-4
ZBTB37	ROCK2	1.2457105749651887	2.682259351056704E-4
THAP3	USP11	1.3862943611198906	0.020427743803961174
ZNF607	PPM1H	1.2457105749651887	2.682259351056704E-4
ISL2	LBH	1.273827332196129	0.020427743803961174
ZNF709	GIT2	1.1854603808988877	3.084223968774502E-6
ZNF217	RNASE4	1.1988493129136215	0.0
ZNF770	ITM2A	1.3862943611198906	0.020427743803961174
MBD3	ALG1	1.2925718370167558	2.682259351056704E-4
ZEB1	FAM186B	1.3862943611198906	0.0
KLF7	PAIP2	1.2175938177342482	0.020427743803961174
ZNF226	B3GALT1	1.273827332196129	0.020427743803961174
ZNF578	ZNF497	1.273827332196129	0.020427743803961174
ZNF700	ANAPC1	1.273827332196129	0.020427743803961174
ZKSCAN2	LRRC18	1.3862943611198906	0.020427743803961174
ZNF513	ZNF263	1.1613603032723674	0.020427743803961174
ZSCAN2	DCLK2	1.1613603032723674	0.020427743803961174
PHF1	PRKG1	1.1051267888104865	0.020427743803961174
YY2	HIPK3	1.3300608466580097	0.020427743803961174
ZNF558	COL23A1	1.1051267888104865	0.020427743803961174
ARNT	CARNS1	1.3862943611198906	2.682259351056704E-4
ZNF487	PPP6C	1.1613603032723674	0.020427743803961174
ZNF665	MAP7D2	1.151988050862054	2.682259351056704E-4
CAMTA2	ZNF883	1.3862943611198906	2.682259351056704E-4
ZNF677	IFT46	1.3862943611198906	2.682259351056704E-4
ZNF345	HRH2	1.2925718370167558	2.682259351056704E-4
ZNF580	USP28	1.151988050862054	2.682259351056704E-4
ZKSCAN4	ITPRIP	1.1613603032723674	0.020427743803961174
SAFB	HSPBP1	1.273827332196129	0.020427743803961174
ZNF148	DNAH10	1.3394330990683232	2.682259351056704E-4
NFIC	POLDIP3	1.2457105749651887	3.1915770137835864E-8
ZNF677	GNL2	1.2175938177342482	0.020427743803961174
ZNF433	POLR2J	1.2457105749651887	2.682259351056704E-4
NFX1	ZNF462	1.33006084665801	0.020427743803961174
MXD3	COL4A4	1.2457105749651887	2.682259351056704E-4
ZNF561	TCP1	1.273827332196129	0.020427743803961174
CIC	DNMT3L	1.1988493129136213	2.682259351056704E-4
NAIF1	INHBE	1.1613603032723674	0.020427743803961174
NANOG	FBRS	1.3394330990683232	2.682259351056704E-4
JRKL	RXFP4	1.33006084665801	0.020427743803961174
ZSCAN29	TAF2	1.2738273321961289	0.020427743803961174
ZNF599	MCCC1	1.3300608466580097	0.020427743803961174
ZNF676	PPWD1	1.3706739404360349	0.0
BNC2	PRKCSH	1.3862943611198906	0.020427743803961174
MAF	EIF3H	1.3300608466580097	0.020427743803961174
LYL1	FAF2	1.3394330990683232	2.682259351056704E-4
ZNF497	AXL	1.3862943611198906	0.020427743803961174
ZNF511	SGCA	1.2175938177342482	0.020427743803961174
ZNF256	WWOX	1.1613603032723674	0.020427743803961174
PBX4	DTNA	1.3300608466580097	0.020427743803961174
ZNF717	INHBA	1.1613603032723674	0.020427743803961174
ZNF263	GLB1	1.3300608466580097	0.020427743803961174
CREB5	HLA-H	1.3862943611198906	0.020427743803961174
BAZ2A	LAPTM4B	1.3862943611198906	2.682259351056704E-4
ZNF177	CAB39L	1.2175938177342482	0.020427743803961174
ZNF793	AMY1A	1.1051267888104865	0.020427743803961174
ETV2	SPPL2A	1.2925718370167558	2.682259351056704E-4
TCF7L2	IGF2R	1.33006084665801	0.020427743803961174
HES4	SMARCA5	1.2175938177342482	0.020427743803961174
ZNF784	BLOC1S3	1.273827332196129	0.020427743803961174
NR3C1	PRRG2	1.3862943611198906	0.020427743803961174
ZNF292	AFTPH	1.292571837016756	2.682259351056704E-4
ETV6	CSAD	1.1613603032723674	0.020427743803961174
PAX5	CGREF1	1.3862943611198906	0.020427743803961174
ZBTB1	DTNB	1.33006084665801	0.020427743803961174
ZNF324	CHMP1A	1.3862943611198906	0.0
ZNF184	RASAL3	1.3862943611198906	0.020427743803961174
CCDC17	PRKAG1	1.2175938177342482	0.020427743803961174
SAFB2	DEGS2	1.3862943611198906	0.020427743803961174
ZNF804A	HNRNPA3	1.292571837016756	0.0
DMTF1	SOX15	1.33006084665801	0.020427743803961174
ZNF518B	ZNF526	1.2584909191610707	0.0
ZBTB10	ZFYVE27	1.273827332196129	0.020427743803961174
ZNF365	RCAN2	1.3862943611198906	0.020427743803961174
ZNF526	ZNF518B	1.3160024680425395	3.1915770137835864E-8
ZNF787	TIGD2	1.2457105749651887	2.682259351056704E-4
ZNF703	GPAM	1.1051267888104865	0.020427743803961174
GTF2IRD2B	FMNL3	1.1051267888104865	0.020427743803961174
ZC3H8	ERCC3	1.33006084665801	0.020427743803961174
PKNOX1	NCOA6	1.3862943611198906	0.020427743803961174
ZBTB1	FBN2	1.1051267888104865	0.020427743803961174
ZNF300	TRIP13	1.33006084665801	0.020427743803961174
ZNF287	ZMYM5	1.2691412059909724	0.0
BRF2	THBS4	1.2175938177342482	0.020427743803961174
ZNF28	TSPYL2	1.2175938177342482	0.020427743803961174
ZNF367	CPEB4	1.3862943611198906	0.020427743803961174
PA2G4	TIMM10	1.2925718370167558	2.682259351056704E-4
ZNF692	MSRB2	1.273827332196129	0.020427743803961174
BCL6	ETFB	1.3862943611198906	2.682259351056704E-4
E2F1	HLA-B	1.3862943611198906	2.682259351056704E-4
ZNF613	SNORD88A	1.33006084665801	0.020427743803961174
BHLHE41	TMEM50A	1.273827332196129	0.020427743803961174
ETV6	ETV2	1.1051267888104865	0.020427743803961174
LEF1	COPA	1.2175938177342482	0.020427743803961174
ZSCAN20	AZIN1	1.273827332196129	0.020427743803961174
RXRA	YARS2	1.1051267888104865	0.020427743803961174
ZNF234	GK3P	1.273827332196129	0.020427743803961174
ZNF296	TSNAXIP1	1.1051267888104865	0.020427743803961174
EOMES	NINJ2	1.3862943611198906	0.020427743803961174
ZNF10	PRICKLE1	1.3862943611198906	0.020427743803961174
SPI1	FGD5	1.273827332196129	0.020427743803961174
ZNF24	NAPSB	1.1613603032723674	0.020427743803961174
NR3C1	PPP1R12B	1.1051267888104865	0.020427743803961174
ZNF532	SFI1	1.2175938177342482	0.020427743803961174
ARID2	FXYD6	1.2175938177342482	0.020427743803961174
BCL6	FLNC	1.1051267888104865	0.020427743803961174
ETS1	CLIP4	1.1613603032723674	0.020427743803961174
EGR1	EIF3M	1.273827332196129	0.020427743803961174
ZNF225	CALCOCO1	1.273827332196129	0.020427743803961174
HMGA2	NUP214	1.3862943611198906	3.084223968774502E-6
ZNF703	IQCD	1.3862943611198906	0.020427743803961174
LIN54	COQ3	1.3862943611198906	2.682259351056704E-4
ANKZF1	ARHGDIB	1.2175938177342482	0.020427743803961174
ZNF587	CD99	1.2175938177342482	0.020427743803961174
ZNF181	KIF2C	1.3862943611198906	0.020427743803961174
ZNF516	EGR1	1.2175938177342482	0.020427743803961174
ZNF182	TSGA10IP	1.3862943611198906	0.020427743803961174
ZNF621	SHMT1	1.1051267888104865	0.020427743803961174
BHLHE41	CASKIN2	1.3862943611198906	0.020427743803961174
ZNF696	BCLAF1	1.33006084665801	0.020427743803961174
ZNF366	TADA3	1.1051267888104865	0.020427743803961174
NR6A1	HNRNPC	1.33006084665801	0.020427743803961174
ETV4	PITPNA	1.2175938177342482	0.020427743803961174
AHDC1	DLK2	1.3862943611198906	2.682259351056704E-4
PBX4	MAPT	1.1613603032723674	0.020427743803961174
TOPORS	NUTF2	1.2175938177342482	0.020427743803961174
TP73	LRP6	1.2175938177342482	0.020427743803961174
HOXA9	ST3GAL4	1.273827332196129	0.020427743803961174
CENPT	MON2	1.273827332196129	0.020427743803961174
ZBTB9	PIP5K1A	1.3862943611198906	0.020427743803961174
STAT4	RAB6B	1.1613603032723674	0.020427743803961174
ZNF558	AMPH	1.2175938177342482	0.020427743803961174
ZNF497	SLC35D2	1.1051267888104865	0.020427743803961174
ZNF512B	FBF1	1.2175938177342482	0.020427743803961174
ZNF500	ABCA12	1.3862943611198906	2.682259351056704E-4
ZNF582	PMPCA	1.2738273321961289	0.020427743803961174
BBX	GBP4	1.2175938177342482	0.020427743803961174
ZNF414	FAM90A1	1.1051267888104865	0.020427743803961174
HNF1A	NUCKS1	1.1613603032723674	0.020427743803961174
ZNF565	MBOAT4	1.140272735349162	3.1915770137835864E-8
MYCN	ECHDC1	1.2457105749651887	2.682259351056704E-4
ZNF71	NDUFA13	1.1988493129136213	2.682259351056704E-4
HSF2	TRAIP	1.1051267888104865	0.020427743803961174
ZSCAN29	RNF31	1.3862943611198906	0.020427743803961174
SOX4	VMAC	1.273827332196129	0.020427743803961174
ZNF32	MYBBP1A	1.2925718370167558	2.682259351056704E-4
SPIB	DLG1	1.1051267888104865	0.020427743803961174
NFE2L2	GAPDHS	1.2175938177342482	0.020427743803961174
CTCF	ZNF90	1.2457105749651887	2.682259351056704E-4
FLI1	MARCKSL1	1.1854603808988877	3.084223968774502E-6
ZNF691	SAMD10	1.2175938177342482	0.020427743803961174
ZNF512B	MAN1C1	1.3862943611198906	0.020427743803961174
ZNF695	TTC23L	1.1613603032723674	0.020427743803961174
ZNF786	SNORD20	1.3862943611198906	0.020427743803961174
ZSCAN12	MYO18B	1.33006084665801	0.020427743803961174
ZBTB1	KIF6	1.3862943611198906	0.020427743803961174
CENPA	PPP1R16A	1.273827332196129	0.020427743803961174
CAMTA2	FCGR2A	1.1051267888104865	0.020427743803961174
ZEB1	TRUB1	1.1051267888104865	0.020427743803961174
ZNF676	CELF3	1.2175938177342482	0.020427743803961174
RARB	PCGF2	1.33006084665801	0.020427743803961174
REL	SGMS1	1.3300608466580097	0.020427743803961174
ZNF19	HCN3	1.1988493129136213	2.682259351056704E-4
ZNF678	ALG10B	1.3862943611198906	0.020427743803961174
FOXK1	DNAJC13	1.151988050862054	2.682259351056704E-4
NR6A1	PCMT1	1.273827332196129	0.020427743803961174
ZNF703	NAB2	1.265793972987289	3.084223968774502E-6
OLIG1	TCF20	1.185460380898888	3.084223968774502E-6
ISL2	SPHK2	1.3300608466580097	0.020427743803961174
HLX	PGLYRP1	1.230090154281333	0.0
ZNF548	PGRMC2	1.3862943611198906	0.020427743803961174
ZNF77	SMC6	1.1613603032723674	0.020427743803961174
ZKSCAN1	PPP1R14B	1.273827332196129	0.020427743803961174
GLYR1	GNAQ	1.1051267888104865	0.020427743803961174
RORA	MSH5	1.265793972987289	3.084223968774502E-6
PLAG1	CEP164	1.1613603032723674	0.020427743803961174
SP140	OR52K1	1.2457105749651887	2.682259351056704E-4
AHCTF1	CD72	1.2175938177342482	0.020427743803961174
BCL11A	FGL2	1.1613603032723674	0.020427743803961174
SPIB	GNG2	1.1613603032723674	0.020427743803961174
PRDM5	NUSAP1	1.1613603032723674	0.020427743803961174
HES4	MAP2K6	1.2925718370167558	2.682259351056704E-4
ZNF470	DCAF13	1.2105646284265132	3.1915770137835864E-8
KLF11	EIF1	1.1613603032723674	0.020427743803961174
ZBTB1	NACA	1.2175938177342482	0.020427743803961174
IRF4	SNX30	1.1613603032723674	0.020427743803961174
ZNF827	PGBD4	1.2175938177342482	0.020427743803961174
ZNF281	FSD1L	1.2457105749651887	2.682259351056704E-4
CEBPG	MYLK2	1.3862943611198906	0.020427743803961174
ZNF630	APOBEC3F	1.3300608466580097	0.020427743803961174
