ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	size	nes	pval	pval.fdr
NDUFA3	-0.116173022499999	3.91882785365854	0.785782229975304	0.436515749299112	0.778994888185137	-4.9507749434893	0	0	1	1
NDUFA4	0.2227658555	-3.47331434878049	-0.413066347466847	0.681711757648386	0.896529301425334	-5.10424711823104	0	0	1	1
NDUFA4L2	-0.306078267499998	6.39450709756098	1.65732540636871	0.105092202469676	0.6471268400074	-4.24838098967395	0	0	1	1
NDUFA5	-0.0181127525	3.77106495121951	0.10068933258269	0.920288166894937	0.979712223394105	-5.15990778573488	0	0	1	1
NDUFA6	-0.0649924575000007	5.0668863902439	0.515066326773894	0.609274382906095	0.867333959336205	-5.0715475689154	0	0	1	1
NDUFA7	-0.0857747449999997	3.07264895121951	0.69175416592124	0.492993123598365	0.812945219060299	-4.99825844402476	0	0	1	1
NDUFA8	-0.282555827499999	3.89646604878049	1.40545865446822	0.167422380519405	0.680377920137379	-4.4974915111074	0	0	1	1
NDUFA9	-0.0722896825000001	5.41305848780488	0.611109332855649	0.544502786430734	0.83793541565513	-5.03430913256303	0	0	1	1
NDUFAB1	-0.241898109999999	3.42235790243902	1.22242759011393	0.228531405950834	0.720642419425352	-4.65585095021187	0	0	1	1
NDUFAF1	0.202694430000001	3.47225941463415	-1.15788497093804	0.253615956334157	0.720642419425352	-4.70693578686817	0	0	1	1
NDUFAF2	0.4634375275	3.64897617073171	-1.87076623753389	0.0685312453256521	0.623723646970893	-4.0108006880583	0	0	1	1
NDUFAF3	-0.272029317499999	5.61204590243902	1.33853077854021	0.188103676390367	0.700724592489993	-4.55767656871244	0	0	1	1
NDUFAF4	0.1293977675	3.7154653902439	-0.737779905250993	0.464852749824303	0.796607703192612	-4.97574466580894	0	0	1	1
NDUFB1	-0.223732415	4.41224417073171	1.14858776808188	0.257387326505777	0.720642419425352	-4.71408574846192	0	0	1	1
NDUFB10	0.106863434999999	5.11399475609756	-0.864098413663535	0.39256433099787	0.75434676804363	-4.90680082566767	0	0	1	1
NDUFB11	0.0476480275000011	4.61071648780488	-0.383801531992686	0.70310999717072	0.905051261645974	-5.11231735506829	0	0	1	1
NDUFB2	-0.342401950000002	3.84856907317073	1.74033823327674	0.0893061276687242	0.639229018711988	-4.15875920721077	0	0	1	1
NDUFB3	-0.0613425025000001	3.57663209756098	0.399598398422532	0.691527783596188	0.90106834564382	-5.1080339908349	0	0	1	1
NDUFB4	-0.129945727500001	5.37633648780488	0.957906209482292	0.343728381517008	0.722851860000585	-4.84890960204955	0	0	1	1
NDUFB5	-0.127871707499999	4.80154163414634	0.743140344243996	0.461636601982718	0.795064187207328	-4.97303151240483	0	0	1	1
NDUFB6	-0.4661824944	2.15706938146341	2.22306800920184	0.0317872719001245	0.592454700717865	-3.57047947129282	0	0	1	1
NDUFB7	-0.1689840225	4.42828102439024	1.32980764985872	0.190937456930921	0.701686754120226	-4.5653291523899	0	0	1	1
NDUFB8	-0.2861698221	1.53202676853659	1.20929954240539	0.233479490441009	0.720642419425352	-4.66644588079411	0	0	1	1
NDUFB9	0.232782882499998	6.1454942195122	-1.2770418268863	0.208777120657811	0.71675950116534	-4.61066602388008	0	0	1	1
NDUFC1	-0.0300635999999987	3.21830653658537	0.193322315452147	0.847661700440546	0.958537207692394	-5.15044162594664	0	0	1	1
NDUFC2	-0.106881465	3.820956	0.651494881354832	0.518364740666448	0.824777573919178	-5.01679831286622	0	0	1	1
NDUFS1	-0.00404682249999944	6.97227948780488	0.0380626339651734	0.969822592192426	0.992962015126837	-5.16292978043677	0	0	1	1
NDUFS2	-0.0795662474999972	7.28201768292683	0.783893997018962	0.437610575004166	0.779245796056482	-4.95178575798466	0	0	1	1
NDUFS3	-0.257273774999998	6.73810812195122	1.338658602647	0.188062392148483	0.700724592489993	-4.55756410117449	0	0	1	1
NDUFS4	-0.241191430000001	5.37612080487805	1.40982121325649	0.166138304825761	0.679199405781302	-4.49347876873528	89	-0.947824368402961	0.343218872780951	0.767248993529458
NDUFS5	0.0915846850000044	5.70194519512195	-0.604492830448972	0.548848988652575	0.839320866445501	-5.03707380171139	0	0	1	1
NDUFS6	0.15110137	5.50962873170732	-1.14080753133507	0.260574222958928	0.720642419425352	-4.72002845515751	0	0	1	1
NDUFS7	-0.310507865	5.31710556097561	1.25258110685287	0.217460303929957	0.720642419425352	-4.63112379424317	0	0	1	1
NDUFS8	0.0358117800000022	4.68617495121951	-0.277178140776896	0.783036960583624	0.937359447650499	-5.13674320535224	0	0	1	1
NDUFV1	-0.000535892499998525	7.21409004878049	0.00427920496946077	0.996606465745542	0.998608081211307	-5.16342733339548	0	0	1	1
NDUFV2	0.0540670649999999	5.95902609756098	-0.45038797801181	0.654804896143227	0.885391424632676	-5.09310502749379	0	0	1	1
NDUFV3	0.00111138250000131	5.4869436097561	-0.00873525145430113	0.993072759604706	0.997582213438591	-5.16340716129035	0	0	1	1
NEAT1	0.0238211214999995	1.61411313658537	-0.0625444263048189	0.950433397836486	0.98749261645486	-5.16207311689639	0	0	1	1
NEB	0.00584845075000029	-1.8672694902439	-0.00598366571551953	0.995254792870888	0.998369831346227	-5.16342124880126	0	0	1	1
NEBL	0.184195832500001	3.6218492195122	-0.790173183051731	0.433976145314717	0.777141955665841	-4.94841533363882	0	0	1	1
NECAB1	-1.2926430719	0.199202992439024	2.30713865793068	0.0261757340367789	0.592454700717865	-3.45729849627176	0	0	1	1
NECAB2	0.93942748275	-3.34689048292683	-0.957751012000894	0.343805711104023	0.722851860000585	-4.84901002949309	0	0	1	1
NECAB3	-0.268439679	1.48015604390244	1.22637910180039	0.227057310431197	0.720642419425352	-4.65264159190031	0	0	1	1
NECAP1	0.176146197499999	4.76131878048781	-1.28949903681796	0.204456348037786	0.714326113260272	-4.60011083155138	0	0	1	1
NECAP2	0.2212140775	5.78243719512195	-1.78705368284687	0.0813282201107344	0.637715826042705	-4.10675340429203	0	0	1	1
NEDD1	0.31776592	4.95956370731707	-1.35064438259015	0.184221987526734	0.700200162346419	-4.5469759194276	0	0	1	1
NEDD4	-0.133800296874999	2.93475143	0.272302912589698	0.786756675719705	0.938763044952773	-5.13767274462168	67	0.0108786361442208	0.991320275378208	0.995637120332825
NEDD4L	-0.348433614999999	5.61642685365854	1.23670316098537	0.223239163008456	0.720642419425352	-4.64421229398319	0	0	1	1
NEDD8	0.0976117375000012	5.82694841463415	-0.806933950895181	0.424363927600315	0.773044130649774	-4.93929244004073	116	-0.09428206226554	0.924885098675409	0.978331953579601
NEDD9	0.868684422499999	4.60944956097561	-2.14544139542768	0.0378931381121725	0.592454700717865	-3.67232385105468	29	1.22458633874217	0.220731117721678	0.721685950157028
NEFH	0.25844358125	1.92839496829268	-0.348930605551355	0.72892818864679	0.915657725857245	-5.12116655466428	0	0	1	1
NEFL	1.55024011295	-1.27009738219512	-1.43205541027299	0.159712881371683	0.673904760025271	-4.47285834988913	0	0	1	1
NEFM	2.27397239055	-2.01745581292683	-2.65914044228814	0.0111262214432441	0.585919319863068	-2.95347668320121	0	0	1	1
NEGR1	-0.115399898974999	2.22765399731707	0.126715312964557	0.89978552445556	0.972355118661666	-5.15785000440853	0	0	1	1
NEIL1	-0.32463572425	1.74240034390244	0.665518186180588	0.509448414387138	0.821658800296358	-5.01046295000995	0	0	1	1
NEIL2	-0.274654421	2.34131101707317	1.20579691254682	0.234812880593952	0.720642419425352	-4.66925510457091	0	0	1	1
NEIL3	-0.207981869999999	4.09566153658537	0.598535021819574	0.552777648514861	0.841327827137852	-5.03953808793193	0	0	1	1
NEK1	-0.3805456373	0.928998839756098	1.09301246430205	0.280773071128565	0.720642419425352	-4.75571892445664	0	0	1	1
NEK10	-0.0379577774999982	5.02005595121951	0.189600283555634	0.850558508130768	0.958907321421398	-5.15093679574226	0	0	1	1
NEK11	-0.15993816875	-0.689899604878049	0.262788435898191	0.794030534372545	0.941936106456147	-5.13943954392225	69	0.680590347083413	0.496130736547686	0.831997104444287
NEK2	-0.3433532475	1.89007335121951	0.5994846269002	0.55215050895178	0.841107045626292	-5.03914690689915	0	0	1	1
NEK3	-0.2351222575	3.33973170731707	0.827262549033572	0.412880377504578	0.766078905777829	-4.92798141595802	0	0	1	1
NEK4	-0.033565802500001	5.4930516097561	0.279919018302808	0.780947968331833	0.936498376288955	-5.13621340621172	67	-1.09899731723333	0.271769236080186	0.746029754649355
NEK5	-1.663502226	-1.37672027560976	2.32179968710385	0.0252935091729938	0.592454700717865	-3.43726244521147	0	0	1	1
NEK6	-0.0583606899999998	4.39948746341463	0.259171871646393	0.796800332045324	0.943010769353315	-5.14009471818704	57	1.0412488592417	0.297760064921139	0.760230518840687
NEK7	-0.0289717300000003	5.11440856097561	0.195291262837423	0.846130154937249	0.957985413593467	-5.15017579850158	0	0	1	1
NEK8	-0.1209300325	3.28225648780488	0.52302186007582	0.603776108174776	0.86545461431733	-5.06869971354092	0	0	1	1
NEK9	-0.107750822500001	6.68508634146341	0.824989890877051	0.414154638952908	0.7667785859917	-4.92925931701869	0	0	1	1
NELF	0.0820363325000013	4.97375634146341	-0.330919627639764	0.742391602200088	0.920005832789282	-5.12540991295459	0	0	1	1
NELL1	-0.0358008974999997	-7.33465187804878	0.131292369274378	0.896186579762255	0.972049306153482	-5.15743945824255	0	0	1	1
NELL2	1.60021609675	2.35662175365854	-1.54136450074007	0.130916580888846	0.655086643721364	-4.36742441532348	0	0	1	1
NENF	-0.556607130999998	3.54468278292683	2.39905247617843	0.0210710867660241	0.589100373157291	-3.33026438835193	0	0	1	1
NEO1	1.0035894979	2.33513459829268	-1.7273116781694	0.0916439456891188	0.639292456884575	-4.17306084612072	214	1.38741713533625	0.165314602905969	0.695545074909319
NES	-1.19571532	-5.12691450731707	1.66312083870837	0.103920059812612	0.6471268400074	-4.24224183695443	0	0	1	1
NET1	-0.316379372500001	4.28295956097561	1.10129871955166	0.277194278212307	0.720642419425352	-4.74963221955598	63	-1.15784672059577	0.246926593394151	0.729519132885486
NETO1	0.733407478350001	-4.80630773682927	-0.719594206205916	0.475859541063681	0.802106245895162	-4.98480787225699	0	0	1	1
NETO2	0.0626578165000009	1.98630707317073	-0.0915505346602917	0.927501285666903	0.98149123763357	-5.16051869827418	0	0	1	1
NEU1	-0.0365108974999995	5.54550319512195	0.214568486240979	0.831168099368498	0.955011696707672	-5.14743127552187	0	0	1	1
NEU2	-0.0445107799999995	-7.55736521951219	0.414763296950054	0.680478857191115	0.896188185090699	-5.10376116828438	0	0	1	1
NEU3	-0.46869882	3.44123853658537	1.81232003566454	0.0772690322804201	0.632934298461415	-4.07816272974127	0	0	1	1
NEU4	-1.8630577685	-1.78081602195122	2.22397965175389	0.0317210837630887	0.592454700717865	-3.56926804076218	0	0	1	1
NEURL	-0.00847282750000034	4.85755982926829	0.0521737492161872	0.958643788006921	0.989617583271161	-5.16248689646705	0	0	1	1
NEURL1B	-0.218983864	-0.374624656341463	0.317189502256034	0.752710477129254	0.924181997251869	-5.128494730462	0	0	1	1
NEURL2	-0.890249197625	0.48440555902439	1.61035463214448	0.114998651440009	0.651774573772262	-4.29747632316311	72	-1.82351465283485	0.0682254798569559	0.68051008203819
NEURL3	-0.64474933995	-0.0347926826829268	2.06327703141291	0.0454607668528384	0.604009918993655	-3.77723323677601	0	0	1	1
NEURL4	-0.614460497500001	-6.52946409756098	1.30739470593787	0.198367772473309	0.709819332890329	-4.5847869718941	0	0	1	1
NEUROD1	0.0720794200000023	-7.48627363414634	-0.334624189248084	0.739615552741486	0.918644705680479	-5.12455535616528	98	-0.924396330914394	0.355280004326303	0.770129513137393
NEUROD2	0.2116159275	-5.93577058536585	-0.412236010536652	0.68231535157975	0.896984713939872	-5.10448418117362	103	-0.146982263165176	0.883146020203711	0.964148937391207
NEUROD4	-0.382711194999999	-7.4058856097561	1.58289650579294	0.12113427292915	0.652937645533743	-4.32562642686006	45	-1.18015188668758	0.23793981100281	0.727390622695883
NEUROD6	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	81	-1.48631759512547	0.137195134836431	0.68584255945844
NEUROG1	-0.203821827499998	-7.48661941463415	1.33215505071618	0.190171698856425	0.701686754120226	-4.56327421232424	77	-1.29663790497787	0.194755803871676	0.708385629004614
NEUROG2	-0.569903305	-6.4091883902439	1.05745159746076	0.296500321843926	0.720642419425352	-4.78135653268531	83	-1.17531063039071	0.239870463098343	0.727390622695883
NEUROG3	-0.260868087500001	-6.81359121951219	0.594673322801892	0.55533172387726	0.842963392301515	-5.04112263612291	77	-1.28388948111685	0.199180628277812	0.709940591863661
NEXN	-0.37627462725	2.67861008292683	0.846837810713758	0.402004713755083	0.759222971047258	-4.91683529719652	0	0	1	1
NF1	-0.398683997500006	-13.7738425609756	0.441800654005293	0.66095648744813	0.888960689170286	-5.09575297843604	78	0.176228359800195	0.860114541540794	0.956277141406529
NF1P1	-0.122627189999999	7.88998807317073	0.710185640137848	0.48161170117762	0.806204513267437	-4.98941096984234	0	0	1	1
NF2	-0.0761572899999994	6.51076187804878	0.588760277443405	0.559254081128919	0.844853418185034	-5.043529472226	53	-0.893255049816246	0.371720603780863	0.776572826594368
NFAM1	0.0312890604999994	3.91733928292683	-0.0453105676076419	0.964079878184532	0.990565750179258	-5.16271959998881	38	1.27885037494169	0.200949750670772	0.709940591863661
NFASC	-0.395325368749999	-2.85606388536585	0.69320896084684	0.492089387724282	0.812301781363303	-4.99756830754856	0	0	1	1
NFAT5	0.0357172724999995	7.00379351219512	-0.170886797619436	0.865153874770506	0.962503503304303	-5.15328083359009	56	-0.0985149818866217	0.921523376002317	0.977406114091081
NFATC1	-0.387465183000001	4.35392211707317	1.20628317866768	0.234627434007734	0.720642419425352	-4.66886554589142	104	-0.0896792113325139	0.928542136319632	0.979146663865947
NFATC2	-0.078311672499999	4.55493729268293	0.700734236508248	0.487429343341328	0.809829150382094	-4.9939759810448	76	-0.159844755934282	0.873003367187072	0.960351295159302
NFATC2IP	0.0467109275000039	6.09610658536585	-0.163129341807444	0.871218534307701	0.964089534236265	-5.15418130992238	202	1.09511317968481	0.27346705532457	0.746029754649355
NFATC3	0.0504754025	7.51551112195122	-0.326567328651111	0.745657482228995	0.921605307002784	-5.12640181897552	66	1.49251427765042	0.135564377136964	0.68584255945844
NFATC4	-0.2907267545	-4.36970384878049	0.316141590409062	0.753499948105244	0.924555299128717	-5.12872483712324	131	-0.67789904600732	0.497835704908746	0.832166992857548
NFE2	-0.555224037499999	4.29744819512195	2.19705533095149	0.0337283227805515	0.592454700717865	-3.60489703622744	108	-1.95206177840366	0.0509308703988201	0.669107542620915
NFE2L1	-0.429604232499999	6.37951351219512	1.52632234620588	0.134612599649966	0.656355056867786	-4.38232901005632	75	-2.05750711781591	0.0396374709572066	0.632568029404699
NFE2L2	-0.00622855749999829	6.03393753658537	0.048171688730932	0.961813456983428	0.990371041896827	-5.16262657257374	96	-0.671575335604692	0.501854084466577	0.834256269954651
NFE2L3	-0.0818136574999997	5.89979856097561	0.664061439731564	0.510370755268686	0.821718662027793	-5.01112717412435	70	0.670526878952101	0.502521977703013	0.834256269954651
NFIA	-1.41173217425	3.35709460487805	1.8551242220726	0.0707830785009358	0.623723646970893	-4.0289952271158	103	-0.384325039786052	0.700737551375247	0.908117438709076
NFIB	-0.102839776	-3.9431373804878	0.11028924096417	0.912718428755062	0.977355807047898	-5.15920353797198	115	0.0513836783032527	0.959019790418562	0.985160482901793
NFIC	-0.128843879999997	5.72816665853659	0.693595798624216	0.49184923470265	0.8122382660189	-4.9973845600188	63	-0.865206863405986	0.386925258985077	0.780970555836318
NFIL3	-0.139745512499998	4.88379163414634	0.438529640923522	0.663305991265485	0.890281627480601	-5.09674837657323	70	1.35538523420943	0.175294851596729	0.699564231607761
NFIX	-0.516046597499998	6.19723087804878	1.71376743862247	0.0941285197092076	0.639390100966812	-4.18783750240611	116	-1.8353961807717	0.0664470092047979	0.68051008203819
NFKB1	-0.0419729949999983	6.72553958536585	0.33823175676057	0.736915563129477	0.918644705680479	-5.12371409693526	134	1.22864022579507	0.219206726536171	0.720605467018121
NFKB2	-0.0419487674999992	5.00993117073171	0.174643280986984	0.862220047105542	0.962037793656045	-5.15282978257945	58	0.815535156223463	0.414766049369878	0.79661374623574
NFKBIA	0.0376509350000003	9.26997451219512	-0.128677261831171	0.898242575542173	0.972176690009827	-5.15767580614707	70	0.135286626686025	0.892385258228167	0.968661400460367
NFKBIB	0.0405498294999993	2.58375156829268	-0.24566205230751	0.8071702389085	0.947498164979522	-5.14246217527834	64	0.429959248300543	0.667225285345299	0.893224925812234
NFKBID	-0.320725927499999	4.50372709756098	1.0749362961831	0.288692622453833	0.720642419425352	-4.76884918300907	0	0	1	1
NFKBIE	-0.4228738165	4.07863442439024	1.64709538827342	0.107187794887718	0.6471268400074	-4.25917417724953	0	0	1	1
NFKBIL1	-0.2997208105	2.17658597073171	1.58304529969227	0.121100322227906	0.652937645533743	-4.32547498545725	0	0	1	1
NFKBIL2	-0.380354895	3.55833065853659	1.24354867676164	0.220733876685539	0.720642419425352	-4.63858789643908	0	0	1	1
NFKBIZ	-0.0615681125000007	7.9516737804878	0.172508492879948	0.863887085687391	0.962331568561309	-5.15308731303641	218	1.77950605026292	0.0751568338584863	0.68051008203819
NFRKB	-0.135395737500001	6.11402556097561	0.826567332207051	0.413269924141735	0.766412196543092	-4.92837268891675	112	-0.776814842306415	0.437268018702961	0.802978295131737
NFS1	-0.0290387319999996	2.23967645609756	0.171498815004591	0.864675754294697	0.962349290262127	-5.15320801450608	0	0	1	1
NFU1	0.0928875800000011	4.40376726829268	-0.512286631483913	0.611200932367731	0.868149956701537	-5.0725325063214	0	0	1	1
NFX1	-0.147713277499999	6.79580436585366	1.12101970052754	0.268806861806377	0.720642419425352	-4.73497549309047	66	-1.07147869219672	0.283954246483822	0.751781111070645
NFXL1	-0.210496584999998	4.47342504878049	1.43367546962554	0.159252424627282	0.673574534361103	-4.47134485474201	25	-1.0147706487403	0.31021516804686	0.761495441913434
NFYA	-0.248704292499999	5.43937185365854	2.23712480457364	0.03078023437628	0.592454700717865	-3.55176106084652	62	-0.934765216295097	0.349909309111866	0.767497394555431
NFYB	-0.0647367274999997	4.35761407317073	0.371574137978721	0.712124578383875	0.908740783365065	-5.11551535360528	105	-0.824258161290431	0.409792885958151	0.793484316442705
NFYC	0.0595139375000002	5.73636704878049	-0.483785117442687	0.631113996847589	0.876495420629206	-5.08232893843808	134	0.900315789877194	0.367952220518668	0.774720621333556
NGB	-0.121506452499998	-7.49841848780488	0.827496815148207	0.412749163421827	0.765904725900897	-4.92784949845189	0	0	1	1
NGDN	-0.0482695024999993	4.55403443902439	0.350764365924399	0.727562198336502	0.915326517144787	-5.1207220093665	0	0	1	1
NGEF	-0.1723539465	-3.62718330731707	0.301143258085951	0.764828229140131	0.928468627917226	-5.13193532874689	54	-1.93427336062264	0.0530795267690137	0.67130768969008
NGF	-0.86096997815	2.6128187497561	1.90770112959858	0.0634552322793744	0.616425050728762	-3.96736184459014	51	-1.53402110933649	0.125024459686732	0.68584255945844
NGFR	0.217029056499999	-2.92955432195122	-0.284531539706743	0.777436185921395	0.934880648274602	-5.13531011848607	38	0.944885681677936	0.344717242229356	0.767248993529458
NGFRAP1	-0.677322782500001	-7.35037163414634	2.69393789788808	0.0101879974186416	0.581300189883888	-2.90125649485723	0	0	1	1
NGLY1	-0.3592917225	5.79656424390244	2.58756264467124	0.0133109352565892	0.588435137894734	-3.05959786030673	0	0	1	1
NGRN	-0.55960242636	0.211855783317073	2.10223038515902	0.0417221541253038	0.594531247679247	-3.72787361248873	0	0	1	1
NHEDC1	0.0280778278000002	0.792695601707317	-0.101555132588064	0.919605146481321	0.979395721319528	-5.15984689836494	0	0	1	1
NHEDC2	-0.180962927499999	3.49418943902439	0.773745727543989	0.443522696012073	0.78191126262137	-4.95717831330876	0	0	1	1
NHEG1	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	0	0	1	1
NHEJ1	-0.0191492474999997	3.82664331707317	0.137922364106798	0.890977353261976	0.971120686242657	-5.15681896884125	0	0	1	1
NHLH1	0.0995928624999971	-6.20486570731707	-0.223261086661068	0.824441668998904	0.953173389504624	-5.14610949285501	96	-0.244431192847705	0.806896885893111	0.941434124657968
NHLH2	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	84	-0.537870577247944	0.590666402560264	0.859312800093884
NHLRC1	-0.793768572825	-0.693795151707317	1.33325325829069	0.189814253017658	0.701686754120226	-4.56231172257214	0	0	1	1
NHLRC2	-0.100192429999999	5.06096380487805	0.456565936050585	0.650394221296057	0.883601917515743	-5.09116890380946	0	0	1	1
NHLRC3	-0.0583066550000009	4.46838453658537	0.352202797651565	0.726491320752727	0.915190665775758	-5.12037168289331	0	0	1	1
NHLRC4	-1.26831172745625	-1.01364894196829	2.55231795981582	0.0145253337373015	0.588764109184612	-3.11119361610851	0	0	1	1
NHP2	-0.172522417500001	4.67778134146341	1.33611605887017	0.188884878488272	0.701686754120226	-4.55979939488097	0	0	1	1
NHP2L1	-0.0712493274999986	4.79339797560976	0.384373085028932	0.702689667616787	0.905051261645974	-5.11216535971299	0	0	1	1
NHS	0.322513705000002	5.09519307317073	-0.983990780490684	0.330895019848658	0.720642419425352	-4.83181299814514	0	0	1	1
NHSL1	0.591946562	0.585104235609756	-0.746056644882766	0.459892310135389	0.793968475777689	-4.97154748560816	0	0	1	1
NHSL2	-0.151292009	1.3857763	0.402350392070591	0.689517567750072	0.900164482541337	-5.10727029075392	0	0	1	1
NICN1	-0.0676946475000002	2.94138046341463	0.334104859175514	0.740004506847721	0.918823997848695	-5.12467572285573	0	0	1	1
NID1	-1.5627776581	2.82966285634146	1.77175846977748	0.0838716079531389	0.639229018711988	-4.12390368080888	0	0	1	1
NID2	-0.266790405	2.25868604878049	1.50334257036645	0.14041994254027	0.658894555297605	-4.40485653657687	0	0	1	1
NIF3L1	-0.0445253549999989	3.50209526829268	0.290549867968039	0.772861171505359	0.933074064150554	-5.13410944582124	214	-0.00796256671787486	0.993646858085663	0.99675848707758
NIN	0.27900637875	-0.46387847804878	-0.495136910535798	0.62314843643969	0.8730010535256	-5.07849325927393	63	1.49800720405406	0.134131378761089	0.68584255945844
NINJ1	0.258637197500001	8.23408417073171	-1.52699763924122	0.13444489813344	0.656355056867786	-4.38166257436952	0	0	1	1
NINJ2	-0.11214454825	1.70486953414634	0.282572671302686	0.778927015835282	0.935406320726982	-5.13569552540669	0	0	1	1
NINL	0.0803758800000001	2.01151188292683	-0.294858206100249	0.769591067310788	0.930901765274347	-5.13323457063156	0	0	1	1
NIP7	-0.0727594149999997	3.50873287804878	0.431409285772809	0.668432263717487	0.892345108582694	-5.09888989881442	0	0	1	1
NIPA1	-0.570999537500001	3.34874548780488	1.59892290678626	0.117521620224051	0.652626286234157	-4.30924575644992	0	0	1	1
NIPA2	-0.12328125	4.26900275609756	0.915995408015328	0.365029166073679	0.736223506071643	-4.87547160066562	0	0	1	1
NIPAL1	-0.897341176999999	-4.41387562926829	1.47927815786015	0.14671377020726	0.66308930894288	-4.42813170845796	0	0	1	1
NIPAL2	-0.655157055	3.17862636585366	1.93473694296909	0.0599469516672448	0.612057643266396	-3.93514491665627	0	0	1	1
NIPAL3	-0.00256672499999944	4.19913204878049	0.0129070593135427	0.9897645849248	0.996663739716349	-5.16337575603235	0	0	1	1
NIPAL4	0.471961261949999	-1.32004955146341	-0.648005212248212	0.520596480699389	0.825932014239762	-5.01835446205786	0	0	1	1
NIPBL	0.175226774999999	8.7906732195122	-1.17420063556495	0.247094330034893	0.720642419425352	-4.69426081607712	0	0	1	1
NIPSNAP1	0.0156512099999997	4.70698417073171	-0.0624188901267079	0.950532753133598	0.98749261645486	-5.16207857287839	0	0	1	1
NIPSNAP3A	-0.425707375000001	4.98267070731707	2.15916444442084	0.0367436905814974	0.592454700717865	-3.65450970591916	0	0	1	1
NIPSNAP3B	-0.8800260046	1.40289995268293	2.74672515142247	0.00890332404209442	0.574165318760097	-2.8212773020036	0	0	1	1
NISCH	0.0491214550000016	6.92498673170732	-0.316394937821338	0.75330905787294	0.924542296122166	-5.1286692749491	51	-1.15604344190388	0.247663388258848	0.729519132885486
NIT1	-0.0597124649999987	4.34942258536585	0.417339401197244	0.678608908565326	0.895786468401569	-5.10301969200555	0	0	1	1
NIT2	-0.172223917500001	4.92964785365854	0.765504561547159	0.44835842130549	0.785719716202396	-4.96150774168726	0	0	1	1
NKAIN1	0.280173670000002	-6.99703414634146	-0.605407924789145	0.548246831283865	0.838911296364665	-5.03669318571697	0	0	1	1
NKAIN2	-1.452528713375	-3.1513743704878	1.42411265208768	0.161985510699678	0.676869172391816	-4.48025701725163	0	0	1	1
NKAIN3	-0.601630415	-7.13995183902439	1.27544546988753	0.209335739678239	0.71675950116534	-4.6120119926506	0	0	1	1
NKAIN4	0.324652777500002	-7.24162592682927	-1.25924771479515	0.215067479617226	0.720642419425352	-4.62558348271899	0	0	1	1
NKAP	0.163427972499999	-5.3757606097561	-0.33459351700797	0.739638522907227	0.918644705680479	-5.12456247031982	0	0	1	1
NKAPL	0.0149723900000005	3.89019275609756	-0.0962171539245273	0.923817180658068	0.980990035539558	-5.16021399585655	0	0	1	1
NKD1	0.14938875266	-1.66367569965854	-0.270758917322335	0.787935774999255	0.939389462559959	-5.13796370905146	61	0.216270645834115	0.828776788842359	0.947021111191632
NKD2	-1.279457998525	-3.79368099804878	1.27544683406945	0.209335261826324	0.71675950116534	-4.61201084308602	51	-1.04604657442482	0.29553952970417	0.759512941053009
NKG7	0.0113722805000007	5.25637150487805	-0.0257275555815443	0.979599540305156	0.99566650665177	-5.16320346932798	0	0	1	1
NKIRAS1	-0.312670077250001	1.66615559512195	1.65460523431439	0.105646105294881	0.6471268400074	-4.25125634215318	76	-1.49664704711174	0.134485121475496	0.68584255945844
NKIRAS2	0.130076130000001	4.29350246341463	-0.926764498602532	0.35947581977459	0.733901392450743	-4.8687536102452	66	-0.313652426798114	0.753785036492117	0.927550074969679
NKPD1	-0.55596412675	-2.23732719756098	1.44823673246527	0.155160410871889	0.669125152952477	-4.45767444950532	0	0	1	1
NKRF	0.0132371250000003	3.68641229268293	-0.0776112322507258	0.938515074432244	0.983953166689785	-5.16133870716338	62	-0.196996136456696	0.843830561204154	0.950298245293585
NKTR	-0.0384136274999971	7.38433224390244	0.192116922653296	0.848599609969913	0.958907321421398	-5.15060303981817	0	0	1	1
NKX1-2	-0.2692672825	-7.50961280487805	1.5740155762608	0.123174679554806	0.652937645533743	-4.33464353856841	0	0	1	1
NKX2-1	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	83	-1.00008871624959	0.317267576296983	0.761877148525624
NKX2-2	-0.0844682199999998	-7.58172951219512	0.963971509507959	0.34071527193082	0.720642419425352	-4.84497277952263	110	-0.860940343065913	0.389270900702483	0.781251658005749
NKX2-3	-3.29033885525	-1.28641034878049	2.60900486699826	0.0126183781782957	0.585919319863068	-3.02799349384475	66	-3.08664177230554	0.00202431388873146	0.486926726644378
NKX2-4	-0.5070944675	-6.89856575609756	1.17779605334506	0.245673703369587	0.720642419425352	-4.69144588993665	100	-0.790272398056396	0.429368702920845	0.802736923390216
NKX2-5	0.462481912500003	-7.17536714634146	-1.23845785269601	0.222594988067768	0.720642419425352	-4.64277328301025	75	-1.17375113467513	0.240494721930532	0.727390622695883
NKX2-6	-0.378651147500001	-7.37990265853659	1.44553956606464	0.155912060682284	0.670033142408339	-4.46021568448196	0	0	1	1
