	mean.x	mean.y	mean.diff	pvalue	logFC
MAR01056	1.13956346	1.13441405	0.005149409	0.606806918	0.00653396169170632
MAR01057	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01058	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01059	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01060	1.13956346	1.13441405	0.005149409	0.606806918	0.00653396169170632
MAR01061	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01062	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01063	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01064	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01065	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01066	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01067	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01068	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01069	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01070	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01071	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01072	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01073	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01074	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01075	4.56137981	4.55579924	0.005580576	0.37921397	0.00176612998947342
MAR01076	1.13974572	1.13438402	0.005361697	0.597688185	0.00680287689616107
MAR01077	4.18429799	4.18073511	0.003562884	0.466987089	0.00122896097520827
MAR01078	1.13974572	1.13438402	0.005361697	0.597688185	0.00680287689616107
MAR01080	1.36421271	1.36110524	0.003107472	0.728891242	0.00328998933982353
MAR01081	1.29236696	1.28887713	0.003489829	0.696405528	0.0039010363426841
MAR01082	2.85740573	2.73226411	0.1251416	0.125110151	0.0646089563936731
MAR01083	1.07440459	1.06695272	0.007451874	0.470762589	0.0100411260115897
MAR01084	0.70081039	0.6804496	0.02036079	0.15969319	0.0425358568750546
MAR01085	2.45394142	2.43500617	0.01893526	0.102480262	0.0111753817632927
MAR01086	2.96129434	2.94785599	0.01343834	0.652423339	0.00656184840215315
MAR01087	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01088	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01089	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01090	1.65675681	1.65222602	0.00453079	0.188345606	0.00395079254567014
MAR01091	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01092	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01093	4.8930946	4.88736746	0.005727143	0.500691864	0.00168959653852194
MAR01094	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01095	1.73150748	1.71915955	0.01234793	0.066923085	0.010325176703385
MAR01096	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01097	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01098	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01099	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01100	5.03730025	5.02557324	0.01172701	0.202166508	0.00336255977922369
MAR01101	4.9620958	4.95108653	0.01100927	0.210369249	0.00320442522570941
MAR01102	4.96189743	4.950846	0.01105143	0.208962832	0.00321683900608477
MAR01103	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01104	4.96807442	4.95666583	0.01140859	0.173075926	0.00331678674735844
MAR01105	4.96807442	4.95666583	0.01140859	0.173075926	0.00331678674735844
MAR01106	4.91061116	4.8996086	0.01100255	0.188492244	0.00323608355222695
MAR01107	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01108	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01109	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01110	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01111	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01112	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01113	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01114	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01115	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01116	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01117	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01118	1.13974572	1.13438402	0.005361697	0.597688185	0.00680287689616107
MAR01119	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01120	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01121	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01122	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01123	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01124	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01125	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01126	4.77756428	4.76779216	0.009772123	0.278599998	0.00295393767156268
MAR01127	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01128	4.44295802	4.43630598	0.006652042	0.358829892	0.00216163567503027
MAR01129	4.40050923	4.39460312	0.005906115	0.41805113	0.00193760273880439
MAR01130	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01131	0.58945079	0.59299445	-0.003543657	0.67734674	-0.00864722668116597
MAR01132	0.58945079	0.59299445	-0.003543657	0.67734674	-0.00864722668116597
MAR01133	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01134	4.40050923	4.39460312	0.005906115	0.41805113	0.00193760273880439
MAR01135	4.92190048	4.91037315	0.01152733	0.160582194	0.00338282478114582
MAR01136	4.53098824	4.52441449	0.006573755	0.326137288	0.00209464304875907
MAR01137	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01138	4.58702984	4.58012541	0.006904432	0.320579376	0.00217319081722184
MAR01139	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01140	4.53098824	4.52441449	0.006573755	0.326137288	0.00209464304875907
MAR01141	1.13956346	1.13441405	0.005149409	0.606806918	0.00653396169170632
MAR01142	4.53098824	4.52441449	0.006573755	0.326137288	0.00209464304875907
MAR01143	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01144	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01145	1.93638896	1.93579928	0.000589677	0.805440214	0.000439404473935349
MAR01146	1.37733066	1.37404271	0.003287948	0.712501698	0.0034481044771641
MAR01147	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01148	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01149	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01150	1.93638896	1.93579928	0.000589677	0.805440214	0.000439404473935349
MAR01151	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01152	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01153	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01154	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01155	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01156	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01157	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01158	1.93638896	1.93579928	0.000589677	0.805440214	0.000439404473935349
MAR01159	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01160	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01161	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01162	3.15783418	3.15536386	0.002470321	0.675249494	0.00112903747758902
MAR01163	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01164	3.15783418	3.15536386	0.002470321	0.675249494	0.00112903747758902
MAR01165	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01166	3.15783418	3.15536386	0.002470321	0.675249494	0.00112903747758902
MAR01167	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01168	3.15783418	3.15536386	0.002470321	0.675249494	0.00112903747758902
MAR01169	0.61459304	0.60460693	0.009986109	0.477876724	0.023633913906976
MAR01170	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01171	3.15783418	3.15536386	0.002470321	0.675249494	0.00112903747758902
MAR01172	3.15783418	3.15536386	0.002470321	0.675249494	0.00112903747758902
MAR01173	3.15783418	3.15536386	0.002470321	0.675249494	0.00112903747758902
MAR01174	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01175	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01176	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01177	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01178	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01179	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01180	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01181	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01182	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01183	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01184	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01185	3.24141144	3.23598419	0.005427245	0.50611379	0.00241759773223725
MAR01186	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01187	1.93638896	1.93579928	0.000589677	0.805440214	0.000439404473935349
MAR01188	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01189	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01190	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01191	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01192	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01193	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01194	1.93638896	1.93579928	0.000589677	0.805440214	0.000439404473935349
MAR01195	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01196	1.93658613	1.93595157	0.0006345628	0.791084441	0.000472804473067042
MAR01197	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01198	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01199	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01200	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01201	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01202	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01203	3.15783529	3.15536492	0.002470371	0.675244905	0.00112905994155525
MAR01204	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01205	3.15783529	3.15536492	0.002470371	0.675244905	0.00112905994155525
MAR01206	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01207	3.15783529	3.15536492	0.002470371	0.675244905	0.00112905994155525
MAR01208	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01209	3.15783529	3.15536492	0.002470371	0.675244905	0.00112905994155525
MAR01210	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01211	3.15783529	3.15536492	0.002470371	0.675244905	0.00112905994155525
MAR01212	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01213	3.15783529	3.15536492	0.002470371	0.675244905	0.00112905994155525
MAR01214	3.15783529	3.15536492	0.002470371	0.675244905	0.00112905994155525
MAR01215	3.15783529	3.15536492	0.002470371	0.675244905	0.00112905994155525
MAR01216	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01217	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01218	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01219	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01220	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01221	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01222	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01223	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01224	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01225	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01226	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01227	3.24141863	3.23599003	0.005428592	0.50601655	0.00241819423281878
MAR01228	5.03730025	5.02557324	0.01172701	0.202166508	0.00336255977922369
MAR01229	4.9620958	4.95108653	0.01100927	0.210369249	0.00320442522570941
MAR01230	4.96807442	4.95666583	0.01140859	0.173075926	0.00331678674735844
MAR01231	3.11216765	3.09533907	0.01682859	0.303508641	0.0078223252862277
MAR01232	3.93602955	3.9077409	0.02828865	0.41988918	0.0104062382436502
MAR01233	3.93749103	3.90886235	0.02862868	0.416354047	0.010527855666726
MAR01234	5.03730025	5.02557324	0.01172701	0.202166508	0.00336255977922369
MAR01235	4.69240007	4.68470659	0.00769348	0.291133596	0.00236732892908435
MAR01236	5.03730025	5.02557324	0.01172701	0.202166508	0.00336255977922369
MAR01237	4.69240007	4.68470659	0.00769348	0.291133596	0.00236732892908435
MAR01238	5.03730025	5.02557324	0.01172701	0.202166508	0.00336255977922369
MAR01239	4.69240007	4.68470659	0.00769348	0.291133596	0.00236732892908435
MAR01240	4.69240007	4.68470659	0.00769348	0.291133596	0.00236732892908435
MAR01241	5.03730025	5.02557324	0.01172701	0.202166508	0.00336255977922369
MAR01242	4.92190048	4.91037315	0.01152733	0.160582194	0.00338282478114582
MAR01243	4.65557308	4.65043753	0.005135549	0.434518887	0.00159231137376888
MAR01244	5.03730025	5.02557324	0.01172701	0.202166508	0.00336255977922369
MAR01245	4.65557308	4.65043753	0.005135549	0.434518887	0.00159231137376888
MAR01246	4.92190048	4.91037315	0.01152733	0.160582194	0.00338282478114582
MAR01247	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01248	4.40050923	4.39460312	0.005906115	0.41805113	0.00193760273880439
MAR01249	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01250	0.58945079	0.59299445	-0.003543657	0.67734674	-0.00864722668116597
MAR01251	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01252	4.40050923	4.39460312	0.005906115	0.41805113	0.00193760273880439
MAR01253	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01254	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01255	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01256	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01257	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01258	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01259	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01260	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01261	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01262	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01263	2.00371182	2.00366353	4.829431e-05	0.996697177	3.47697619729295e-05
MAR01264	3.93602955	3.9077409	0.02828865	0.41988918	0.0104062382436502
MAR01265	4.69240007	4.68470659	0.00769348	0.291133596	0.00236732892908435
MAR01266	3.93749103	3.90886235	0.02862868	0.416354047	0.010527855666726
MAR01267	1.99751099	1.99626442	0.001246574	0.924573445	0.000900611692395867
MAR01268	1.9838183	1.98002081	0.003797482	0.713999772	0.00276430072711484
MAR01269	4.69240007	4.68470659	0.00769348	0.291133596	0.00236732892908435
MAR01270	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01271	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01272	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01273	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01274	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01275	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01276	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01277	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01278	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01279	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01280	5.01511593	5.00568338	0.009432546	0.249187466	0.00271601031137832
MAR01281	4.9620958	4.95108653	0.01100927	0.210369249	0.00320442522570941
MAR01282	4.96807442	4.95666583	0.01140859	0.173075926	0.00331678674735844
MAR01283	1.9838183	1.98002081	0.003797482	0.713999772	0.00276430072711484
MAR01284	1.99751099	1.99626442	0.001246574	0.924573445	0.000900611692395867
MAR01285	3.11216765	3.09533907	0.01682859	0.303508641	0.0078223252862277
MAR01286	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01287	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01288	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01289	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01290	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01291	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01292	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01293	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01294	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01295	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01296	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01297	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01298	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01299	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01300	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01301	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01303	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01304	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01305	4.31555995	4.31111284	0.004447109	0.504372324	0.00148743884642404
MAR01306	4.29857715	4.29450977	0.004067383	0.518963605	0.00136574654679213
MAR01307	4.27982218	4.27459977	0.005222408	0.443605451	0.001761509074148
MAR01308	2.06579966	2.07789727	-0.01209761	0.674500267	-0.00842398072862951
MAR01309	2.06579966	2.07789727	-0.01209761	0.674500267	-0.00842398072862951
MAR01311	2.61677547	2.61493816	0.001837313	0.791772641	0.00101331163057078
MAR01312	2.61677547	2.61493816	0.001837313	0.791772641	0.00101331163057078
MAR01313	4.34611351	4.34258504	0.003528474	0.456018835	0.00117175349598512
MAR01314	1.39816113	1.39437612	0.003785017	0.720663235	0.00391086528972386
MAR01317	4.01308597	4.00990349	0.003182479	0.59165736	0.0011445480210165
MAR01319	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01320	8.2178082	8.21788628	-7.808424e-05	0.98568197	-1.37074376662508e-05
MAR01321	2.31290343	2.31313984	-0.0002364042	0.751318147	-0.000147455401952355
MAR01322	2.31290343	2.31313984	-0.0002364042	0.751318147	-0.000147455401952355
MAR01323	2.31290343	2.31313984	-0.0002364042	0.751318147	-0.000147455401952355
MAR01324	2.31290343	2.31313984	-0.0002364042	0.751318147	-0.000147455401952355
MAR01325	3.38561956	3.37328661	0.01233295	0.837011025	0.00526496598830027
MAR01326	3.61088931	3.59131405	0.01957526	0.794175663	0.0078423778547944
MAR01327	2.35036996	2.34411448	0.006255476	0.765297051	0.00384483341299088
MAR01328	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01329	1.89069896	1.89871894	-0.008019981	0.767519853	-0.00610669129391928
MAR01330	3.61088931	3.59131405	0.01957526	0.794175663	0.0078423778547944
MAR01331	2.39605044	2.39043598	0.005614455	0.804100165	0.00338451072598757
MAR01332	4.43285538	4.42822331	0.004632078	0.479440526	0.00150831862813642
MAR01334	4.41746597	4.41355078	0.003915192	0.552916477	0.00127922429027539
MAR01336	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01337	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01338	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01339	4.13818306	4.13490968	0.003273382	0.504125888	0.00114165028431261
MAR01340	1.30782157	1.30137108	0.006450483	0.517035477	0.00713332447378628
MAR01341	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01342	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01343	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01344	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01345	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01346	0.37922971	0.37603831	0.003191394	0.712289957	0.0121923455903208
MAR01347	0.38266966	0.37913221	0.003537448	0.693021041	0.0133984923239448
MAR01348	0.17872666	0.1767695	0.001957156	0.807349685	0.0158854799115807
MAR01349	0.17872666	0.1767695	0.001957156	0.807349685	0.0158854799115807
MAR01350	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01351	0.17872666	0.1767695	0.001957156	0.807349685	0.0158854799115807
MAR01353	0.22292173	0.2192821	0.00363963	0.624078778	0.0237492051025556
MAR01354	3.03022843	3.02980764	0.0004207906	0.964981968	0.000200352486427302
MAR01364	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01365	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01366	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01367	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01368	4.72964666	4.72542249	0.004224172	0.549525238	0.00128908407112658
MAR01369	2.69456329	2.69340181	0.001161479	0.222707647	0.000622001602069592
MAR01370	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01374	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01377	3.10782172	3.07502687	0.03279486	0.229981544	0.0153047290368289
MAR01378	3.20672413	3.16557156	0.04115256	0.342888118	0.0186342369986385
MAR01379	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01380	0.51129241	0.50401383	0.007278577	0.487604586	0.0206852883382285
MAR01381	2.14937778	2.14478793	0.004589857	0.524355446	0.00308407118043547
MAR01382	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01383	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01384	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01385	1.18904508	1.18246416	0.006580924	0.540449302	0.00800695595775582
MAR01386	0.28016601	0.27543515	0.004730858	0.582475023	0.02456925473807
MAR01387	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01388	1.11553321	1.11854403	-0.003010816	0.756388102	-0.00388858329065027
MAR01389	1.11553321	1.11854403	-0.003010816	0.756388102	-0.00388858329065027
MAR01390	2.44279385	2.44586195	-0.003068094	0.764783251	-0.00181085902431257
MAR01391	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01392	2.44279385	2.44586195	-0.003068094	0.764783251	-0.00181085902431257
MAR01393	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01394	2.44279385	2.44586195	-0.003068094	0.764783251	-0.00181085902431257
MAR01395	2.48372918	2.48683579	-0.003106611	0.761062138	-0.00180337303771676
MAR01396	1.44206944	1.43813716	0.003932285	0.705319605	0.00393935933639633
MAR01397	0.52483215	0.52352194	0.001310212	0.887193341	0.00360609925921369
MAR01398	4.63237349	4.62750062	0.004872869	0.460796648	0.00151839343587495
MAR01401	8.16361298	8.16273857	0.0008744145	0.867652408	0.000154536298945327
MAR01402	2.55864952	2.5618367	-0.003187182	0.750917056	-0.00179597373244574
MAR01434	0.49616738	0.49002017	0.006147207	0.409405093	0.0179857558430391
MAR01435	2.66460741	2.66853532	-0.003927916	0.675581424	-0.00212511743622486
MAR01436	0.48901669	0.48454031	0.004476378	0.605516506	0.013267013103877
MAR01437	0.75454649	0.7505091	0.004037394	0.582472456	0.00774022772531477
MAR01438	4.31194245	4.3150521	-0.003109646	0.564415769	-0.00104005556099452
MAR01440	0.68357335	0.67834049	0.005232857	0.552167776	0.0110865432178422
MAR01442	1.4267784	1.42635155	0.0004268507	0.968533681	0.000431676364967501
MAR01443	0.47455847	0.47195966	0.002598805	0.714067692	0.00792229879576083
MAR01444	1.33055807	1.32572647	0.004831607	0.693359179	0.00524833310736404
MAR01445	0.57626733	0.57387738	0.002389953	0.804986781	0.00599572200901243
MAR01447	0.34937966	0.3452618	0.004117858	0.573388811	0.0171048983816966
MAR01448	0.57626733	0.57387738	0.002389953	0.804986781	0.00599572200901243
MAR01449	0.97284741	0.95886376	0.01398365	0.191133063	0.0208876929725025
MAR01450	4.97754997	4.96869557	0.008854401	0.22492194	0.00256864809805819
MAR01451	0.57626733	0.57387738	0.002389953	0.804986781	0.00599572200901243
MAR01452	3.89113641	3.87589035	0.01524605	0.787608289	0.00566380008327338
MAR01453	1.18904508	1.18246416	0.006580924	0.540449302	0.00800695595775582
MAR01454	0.57626733	0.57387738	0.002389953	0.804986781	0.00599572200901243
MAR01456	4.46756225	4.46422268	0.003339568	0.426472655	0.00107883952423345
MAR01457	0.57626733	0.57387738	0.002389953	0.804986781	0.00599572200901243
MAR01458	4.70751162	4.70296817	0.004543457	0.41241057	0.00139308801232593
MAR01460	0.57626733	0.57387738	0.002389953	0.804986781	0.00599572200901243
MAR01461	2.64208462	2.64835259	-0.006267963	0.585822077	-0.00341853540929605
MAR01462	2.60354318	2.61746959	-0.01392641	0.205543977	-0.00769644173630858
MAR01464	2.11771045	2.11190225	0.005808208	0.452308891	0.00396228553203477
MAR01465	0.57626733	0.57387738	0.002389953	0.804986781	0.00599572200901243
MAR01467	0.57626733	0.57387738	0.002389953	0.804986781	0.00599572200901243
MAR01468	0.52483215	0.52352194	0.001310212	0.887193341	0.00360609925921369
MAR01470	2.33823604	2.33062385	0.007612188	0.474715685	0.00470439411467851
MAR01471	0.70380072	0.69826709	0.00553363	0.591149349	0.0113880112710273
MAR01472	8.22326996	8.21171228	0.01155768	0.363753339	0.00202911206417923
MAR01473	2.33823604	2.33062385	0.007612188	0.474715685	0.00470439411467851
MAR01475	0.13888561	0.13738661	0.001498994	0.859368849	0.0156557259976569
MAR01476	0.28491003	0.2779088	0.007001227	0.45604533	0.0358948930373577
