	mean.x	mean.y	mean.diff	pvalue	logFC
MAR07521	0.39811721	0.41150573	-0.01338852	0.145672	-0.0477192812691122
MAR07522	0.39811721	0.41150573	-0.01338852	0.145672	-0.0477192812691122
MAR07523	0.39811721	0.41150573	-0.01338852	0.145672	-0.0477192812691122
MAR07524	0.38335148	0.39649167	-0.01314019	0.1476058	-0.0486228066319049
MAR07525	0.38335148	0.39649167	-0.01314019	0.1476058	-0.0486228066319049
MAR07526	0.38303907	0.3961898	-0.01315073	0.1475903	-0.0487001835750633
MAR07527	0.38335148	0.39649167	-0.01314019	0.1476058	-0.0486228066319049
MAR07528	0.38303907	0.3961898	-0.01315073	0.1475903	-0.0487001835750633
MAR07529	0.38335148	0.39649167	-0.01314019	0.1476058	-0.0486228066319049
MAR07530	0.38303907	0.3961898	-0.01315073	0.1475903	-0.0487001835750633
MAR07531	0.38335148	0.39649167	-0.01314019	0.1476058	-0.0486228066319049
MAR07532	0.38303907	0.3961898	-0.01315073	0.1475903	-0.0487001835750633
MAR07533	0.37643569	0.38949891	-0.01306322	0.148652	-0.0492158739829023
MAR07534	0.40716109	0.42096726	-0.01380617	0.1376198	-0.048108336457049
MAR07535	0.40716109	0.42096726	-0.01380617	0.1376198	-0.048108336457049
MAR07536	0.40716109	0.42096726	-0.01380617	0.1376198	-0.048108336457049
MAR07537	0.40716109	0.42096726	-0.01380617	0.1376198	-0.048108336457049
MAR07538	0.40716109	0.42096726	-0.01380617	0.1376198	-0.048108336457049
MAR07539	0.40716109	0.42096726	-0.01380617	0.1376198	-0.048108336457049
MAR07540	0.36397285	0.37734783	-0.01337498	0.1446666	-0.0520641389797822
MAR07541	0.36397285	0.37734783	-0.01337498	0.1446666	-0.0520641389797822
MAR07542	0.36375273	0.37713508	-0.01338235	0.1446567	-0.0521232763566073
MAR07543	0.36397285	0.37734783	-0.01337498	0.1446666	-0.0520641389797822
MAR07544	0.36375273	0.37713508	-0.01338235	0.1446567	-0.0521232763566073
MAR07545	0.36397285	0.37734783	-0.01337498	0.1446666	-0.0520641389797822
MAR07546	0.36397285	0.37734783	-0.01337498	0.1446666	-0.0520641389797822
MAR07547	0.36375273	0.37713508	-0.01338235	0.1446567	-0.0521232763566073
MAR07548	0.36397285	0.37734783	-0.01337498	0.1446666	-0.0520641389797822
MAR07549	0.36375273	0.37713508	-0.01338235	0.1446567	-0.0521232763566073
MAR07550	0.36397285	0.37734783	-0.01337498	0.1446666	-0.0520641389797822
MAR07551	0.38746439	0.40091249	-0.0134481	0.1416536	-0.0492236385360837
MAR07552	0.38644825	0.39994317	-0.01349492	0.1410544	-0.0495197814172053
MAR07553	0.38746439	0.40091249	-0.0134481	0.1416536	-0.0492236385360837
MAR07554	0.38644825	0.39994317	-0.01349492	0.1410544	-0.0495197814172053
MAR07555	0.38746439	0.40091249	-0.0134481	0.1416536	-0.0492236385360837
MAR07556	0.36500951	0.37819337	-0.01318386	0.1466959	-0.0511900194086491
MAR07557	0.36500951	0.37819337	-0.01318386	0.1466959	-0.0511900194086491
MAR07558	0.36446298	0.37768225	-0.01321927	0.1467541	-0.0514007012349452
MAR07559	0.36500951	0.37819337	-0.01318386	0.1466959	-0.0511900194086491
MAR07560	0.36446298	0.37768225	-0.01321927	0.1467541	-0.0514007012349452
MAR07561	0.36446298	0.37768225	-0.01321927	0.1467541	-0.0514007012349452
MAR07562	0.36500951	0.37819337	-0.01318386	0.1466959	-0.0511900194086491
MAR07563	0.36500951	0.37819337	-0.01318386	0.1466959	-0.0511900194086491
MAR07564	0.364521	0.3777349	-0.01321391	0.1466738	-0.0513721542368434
MAR07565	0.364521	0.3777349	-0.01321391	0.1466738	-0.0513721542368434
MAR07566	0.364521	0.3777349	-0.01321391	0.1466738	-0.0513721542368434
MAR07567	0.36500951	0.37819337	-0.01318386	0.1466959	-0.0511900194086491
MAR07568	0.53260007	0.54648252	-0.01388245	0.1344695	-0.0371227318739619
MAR07569	0.32640743	0.33776441	-0.01135698	0.1922965	-0.0493434226827939
MAR07570	0.32697242	0.33833467	-0.01136225	0.1921209	-0.0492820712027077
MAR07571	0.32697242	0.33833467	-0.01136225	0.1921209	-0.0492820712027077
MAR07572	0.32697242	0.33833467	-0.01136225	0.1921209	-0.0492820712027077
MAR07573	0.32697242	0.33833467	-0.01136225	0.1921209	-0.0492820712027077
MAR07574	0.23849725	0.25276055	-0.0142633	0.1310136	-0.0837986789033441
MAR07575	0.24160174	0.2558598	-0.01425805	0.1312678	-0.0827226479422492
MAR07576	0.24160174	0.2558598	-0.01425805	0.1312678	-0.0827226479422492
MAR07577	0.24160174	0.2558598	-0.01425805	0.1312678	-0.0827226479422492
MAR07578	0.24160174	0.2558598	-0.01425805	0.1312678	-0.0827226479422492
MAR07579	0.25248595	0.26688891	-0.01440295	0.1283619	-0.0800362496702967
MAR07580	0.37987104	0.39500612	-0.01513508	0.1248611	-0.0563652754376588
MAR07581	0.24357339	0.25794583	-0.01437244	0.1288954	-0.0827115940574731
MAR07582	0.24357339	0.25794583	-0.01437244	0.1288954	-0.0827115940574731
MAR07583	0.27247229	0.28655568	-0.01408338	0.1445339	-0.0727059755503146
MAR07584	0.29254217	0.30677551	-0.01423334	0.142746	-0.068538712165861
MAR07585	0.29254217	0.30677551	-0.01423334	0.142746	-0.068538712165861
MAR07586	0.29254217	0.30677551	-0.01423334	0.142746	-0.068538712165861
MAR07587	0.29254217	0.30677551	-0.01423334	0.142746	-0.068538712165861
MAR07588	0.45509665	0.4726366	-0.01753995	0.1003188	-0.0545583863947845
MAR07589	3.05878213	3.06342837	-0.004646237	0.6431574	-0.00218976746835849
MAR07590	0.29520649	0.30984313	-0.01463664	0.1206037	-0.0698135416564827
MAR07591	0.45509665	0.4726366	-0.01753995	0.1003188	-0.0545583863947845
MAR07592	1.32131453	1.34006367	-0.01874914	0.09773488	-0.0203276173248122
MAR07593	3.02101153	3.03041476	-0.009403238	0.894449	-0.00448357248618332
MAR07594	0.29520649	0.30984313	-0.01463664	0.1206037	-0.0698135416564827
MAR07595	3.13903452	3.14431883	-0.005284309	0.9476709	-0.00242661814614681
MAR07596	0.29520649	0.30984313	-0.01463664	0.1206037	-0.0698135416564827
MAR07597	0.29520649	0.30984313	-0.01463664	0.1206037	-0.0698135416564827
MAR07598	0.29520649	0.30984313	-0.01463664	0.1206037	-0.0698135416564827
MAR07600	0.29520649	0.30984313	-0.01463664	0.1206037	-0.0698135416564827
MAR07602	1.10739305	1.12737773	-0.01998468	0.06480149	-0.0258036015028252
MAR07603	1.10739305	1.12737773	-0.01998468	0.06480149	-0.0258036015028252
MAR07608	1.32938198	1.34246586	-0.01308388	0.2042256	-0.014129696604635
MAR07609	0.85211303	0.86542355	-0.01331052	0.3217654	-0.0223615681565893
MAR07610	0.66474257	0.68048912	-0.01574655	0.1702066	-0.033776348587976
MAR07611	1.07895137	1.09418868	-0.01523731	0.1777261	-0.0202316936113687
MAR07612	0.85267556	0.86598532	-0.01330977	0.3221096	-0.0223456632476639
MAR07613	1.07840056	1.09362677	-0.01522621	0.1780393	-0.0202273122408628
MAR07614	1.10739305	1.12737773	-0.01998468	0.06480149	-0.0258036015028252
MAR07615	1.10739305	1.12737773	-0.01998468	0.06480149	-0.0258036015028252
MAR07617	1.45199241	1.4673629	-0.01537049	0.1933601	-0.0151918024686775
MAR07618	1.45199241	1.4673629	-0.01537049	0.1933601	-0.0151918024686775
MAR07621	0.28882423	0.30797399	-0.01914976	0.255511	-0.092616735326696
MAR07622	0.28882423	0.30797399	-0.01914976	0.255511	-0.092616735326696
MAR07623	0.45978315	0.4809083	-0.02112516	0.07718523	-0.0648082303591803
MAR07624	0.45978315	0.4809083	-0.02112516	0.07718523	-0.0648082303591803
MAR07625	0.42832536	0.44880353	-0.02047817	0.07713248	-0.0673769254269502
MAR07626	0.42832536	0.44880353	-0.02047817	0.07713248	-0.0673769254269502
MAR07627	0.70908307	0.72618717	-0.0171041	0.1118114	-0.0343867904153222
MAR07628	4.54447211	4.55904868	-0.01457657	0.08855103	-0.00462009451276686
MAR07629	1.26253318	1.27705896	-0.01452578	0.1557561	-0.0165038306551026
MAR07630	4.07344567	4.03524932	0.03819635	0.6356444	0.013591852297386
MAR07631	2.95345095	2.95941024	-0.005959298	0.5156416	-0.00290804764899806
MAR07632	2.89472952	2.88148501	0.01324451	0.5014251	0.00661603625825258
MAR07633	0.68346787	0.69275019	-0.009282323	0.5594481	-0.0194616834322201
MAR07634	4.72961366	4.7438034	-0.01418974	0.2037332	-0.00432187936189203
MAR07635	2.10544853	2.11851413	-0.0130656	0.2692171	-0.00892514350215698
MAR07636	0.70694475	0.72298206	-0.01603731	0.2330747	-0.0323623805441668
MAR07637	0.69568571	0.71023311	-0.01454739	0.3135083	-0.029856931424
MAR07638	3.81386945	3.75003903	0.06383042	0.571404	0.0243498494718872
MAR07639	2.32683451	2.35375684	-0.02692233	0.2091828	-0.0165966808146131
MAR07640	7.78772034	7.79179433	-0.004073991	0.00307044	-0.000754519691799898
MAR07641	7.78772034	7.79179433	-0.004073991	0.00307044	-0.000754519691799898
MAR07642	2.10076526	2.10966306	-0.008897803	0.2355318	-0.00609763666245858
MAR07643	3.37126363	3.69731082	-0.3260472	0.007429087	-0.133186881673121
MAR07644	3.51487079	3.83616568	-0.3212949	0.002162688	-0.126193374769754
MAR07645	3.50211974	3.65966921	-0.1575495	0.0003620246	-0.0634848407553623
MAR07646	4.18295406	4.20244046	-0.0194864	0.1274724	-0.00670522613665625
MAR07647	4.18295406	4.20244046	-0.0194864	0.1274724	-0.00670522613665625
MAR07648	4.56032812	4.57106895	-0.01074082	0.06918098	-0.00339394929466568
MAR07649	4.56032812	4.57106895	-0.01074082	0.06918098	-0.00339394929466568
MAR07650	1.36522758	1.38553462	-0.02030704	0.1840886	-0.0213012946996853
MAR07651	1.36522758	1.38553462	-0.02030704	0.1840886	-0.0213012946996853
MAR07652	1.43920347	1.45575226	-0.01654879	0.1493143	-0.0164942883790366
MAR07653	0.92539858	0.93550816	-0.01010958	0.1467342	-0.0156753523478436
MAR07654	0.92539858	0.93550816	-0.01010958	0.1467342	-0.0156753523478436
MAR07655	1.43920347	1.45575226	-0.01654879	0.1493143	-0.0164942883790366
MAR07656	0.48253638	0.49886432	-0.01632793	0.1549829	-0.0480097719564639
MAR07657	3.13903452	3.14431883	-0.005284309	0.9476709	-0.00242661814614681
MAR07658	1.32741871	1.34143255	-0.01401384	0.257721	-0.0151510004254399
MAR07659	1.22667385	1.23938303	-0.01270918	0.1782292	-0.0148704058218573
MAR07661	0.53350045	0.54761259	-0.01411215	0.1178644	-0.0376661276116326
MAR07662	0.33644068	0.34804829	-0.01160761	0.117376	-0.0489353303479471
MAR07663	8.75771719	8.76945993	-0.01174274	0.1898107	-0.00193313448973859
MAR07664	0.33644068	0.34804829	-0.01160761	0.117376	-0.0489353303479471
MAR07665	0.33644068	0.34804829	-0.01160761	0.117376	-0.0489353303479471
MAR07666	2.99673055	2.96554848	0.03118207	0.08428955	0.0150904134760497
MAR07667	1.21769565	1.21906534	-0.001369686	0.943489	-0.00162186212498903
MAR07668	0.53350045	0.54761259	-0.01411215	0.1178644	-0.0376661276116326
MAR07669	0.53350045	0.54761259	-0.01411215	0.1178644	-0.0376661276116326
MAR07670	0.53350045	0.54761259	-0.01411215	0.1178644	-0.0376661276116326
MAR07671	0.53350045	0.54761259	-0.01411215	0.1178644	-0.0376661276116326
MAR07672	1.47860977	1.49497593	-0.01636616	0.1357224	-0.0158809051908418
MAR07673	1.47860977	1.49497593	-0.01636616	0.1357224	-0.0158809051908418
MAR07674	0.26581278	0.28491003	-0.01909724	0.07014936	-0.100095941782436
MAR07675	0.26764316	0.28169421	-0.01405105	0.1447065	-0.0738191275616674
MAR07676	4.266846	4.28278701	-0.01594101	0.09818369	-0.00537989003678789
MAR07679	1.31143464	1.31860916	-0.007174516	0.5548524	-0.00787110092965182
MAR07680	0.62784995	0.64458722	-0.01673727	0.3050059	-0.0379557745825229
MAR07681	0.6815832	0.69521756	-0.01363437	0.3518315	-0.0285747468675557
MAR07682	2.17783245	2.18776472	-0.009932275	0.5559719	-0.00656462831518479
MAR07683	2.43370798	2.44007529	-0.006367307	0.8941921	-0.00376959387734191
MAR07684	2.47259245	2.45350905	0.0190834	0.3928366	0.0111778712922883
MAR07685	2.17783245	2.18776472	-0.009932275	0.5559719	-0.00656462831518479
MAR07686	2.25231464	2.24444777	0.007866866	0.4978298	0.00504785660447053
MAR07687	7.08399552	7.08291968	0.001075845	0.8919094	0.000219117431545625
MAR07688	7.25923454	7.26242575	-0.00319121	0.6404537	-0.000634079412905534
MAR07689	2.72039901	2.73411058	-0.01371156	0.1398096	-0.00725332145214295
MAR07690	7.50738102	7.50406772	0.003313303	0.6259603	0.00063685812600668
MAR07691	0.98396453	1.00068358	-0.01671905	0.1277626	-0.024307645281846
MAR07692	0.95067894	0.96662455	-0.01594561	0.1232971	-0.0239974349418499
MAR07693	0.19797148	0.21537787	-0.01740639	0.07286958	-0.121577412131209
MAR07699	3.36165102	3.37110314	-0.009452123	0.853239	-0.00405080455479277
MAR07700	3.05602738	3.06274273	-0.006715351	0.8841515	-0.00316671679389814
MAR07701	5.00481765	5.01367873	-0.008861083	0.4745013	-0.00255204753719355
MAR07702	2.06832116	2.08282134	-0.01450018	0.3612959	-0.0100788748450416
MAR07703	4.86490094	4.87500258	-0.01010164	0.192588	-0.00299255349466759
MAR07704	3.8100982	3.82522968	-0.01513147	0.1863362	-0.00571819313568376
MAR07705	4.43849779	4.44645432	-0.007956532	0.07880416	-0.00258388549538298
MAR07706	4.43849779	4.44645432	-0.007956532	0.07880416	-0.00258388549538298
MAR07707	4.43849779	4.44645432	-0.007956532	0.07880416	-0.00258388549538298
MAR07708	4.07292805	4.10110924	-0.02818119	0.08730046	-0.00994784405897646
MAR07709	3.19424828	3.21999979	-0.02575151	0.09217485	-0.0115841404863616
MAR07711	1.14895033	1.16601095	-0.01706062	0.2003432	-0.0212649064162436
MAR07712	0.22200087	0.23939645	-0.01739557	0.06442081	-0.108836428406087
MAR07713	1.14895033	1.16601095	-0.01706062	0.2003432	-0.0212649064162436
MAR07714	1.14895033	1.16601095	-0.01706062	0.2003432	-0.0212649064162436
MAR07715	1.14581154	1.16286335	-0.01705181	0.1985391	-0.0213118002780493
MAR07716	1.14581154	1.16286335	-0.01705181	0.1985391	-0.0213118002780493
MAR07717	1.10580272	1.13861778	-0.03281506	0.09581613	-0.0421895078349017
MAR07718	1.14581154	1.16286335	-0.01705181	0.1985391	-0.0213118002780493
MAR07719	1.10580272	1.13861778	-0.03281506	0.09581613	-0.0421895078349017
MAR07720	1.1320105	1.15048487	-0.01847437	0.165165	-0.0233546708411739
MAR07721	1.1320105	1.15048487	-0.01847437	0.165165	-0.0233546708411739
MAR07722	1.1320105	1.15048487	-0.01847437	0.165165	-0.0233546708411739
MAR07723	0.91228921	0.94129034	-0.02900113	0.0231072	-0.0451485354676008
MAR07724	1.0700129	1.08560674	-0.01559384	0.2833717	-0.0208733931225434
MAR07725	1.0700129	1.08560674	-0.01559384	0.2833717	-0.0208733931225434
MAR07726	1.0700129	1.08560674	-0.01559384	0.2833717	-0.0208733931225434
MAR07727	1.02615044	1.03482258	-0.008672143	0.5204303	-0.0121411848583724
MAR07728	1.02615044	1.03482258	-0.008672143	0.5204303	-0.0121411848583724
MAR07729	1.02615044	1.03482258	-0.008672143	0.5204303	-0.0121411848583724
MAR07730	1.05659875	1.07092183	-0.01432307	0.1291754	-0.0194255687828671
MAR07731	1.05659875	1.07092183	-0.01432307	0.1291754	-0.0194255687828671
MAR07732	1.05659875	1.07092183	-0.01432307	0.1291754	-0.0194255687828671
MAR07733	1.12323426	1.14276219	-0.01952794	0.09549315	-0.0248663630831937
MAR07734	3.87298628	3.88792434	-0.01493806	0.5770823	-0.00555375335493383
MAR07735	1.37614035	1.41786295	-0.0417226	0.00371472	-0.0430904737247055
MAR07736	1.1860256	1.21129264	-0.02526704	0.03664855	-0.0304123020247758
MAR07737	1.34001168	1.36676762	-0.02675594	0.0442809	-0.0285223987321045
MAR07738	1.08126735	1.10058047	-0.01931311	0.1658275	-0.0255413507234553
MAR07739	2.65113045	2.75510275	-0.1039723	0.0100712	-0.0554984639218801
MAR07740	0.29839046	0.31302331	-0.01463285	0.1158713	-0.0690686835987844
MAR07743	2.69274808	2.69456329	-0.001815209	0.01496501	-0.000972208355677812
MAR07747	1.42696904	1.44500917	-0.01804013	0.1409159	-0.0181246141129557
MAR07751	0.74245067	0.76275275	-0.02030208	0.1829902	-0.0389203028777217
MAR07753	2.68787447	2.78164092	-0.09376645	0.1887065	-0.0494704329774857
MAR07754	1.5826495	1.60127578	-0.01862628	0.1178766	-0.0168800119239976
MAR07755	0.63090233	0.65499227	-0.02408995	0.1042246	-0.0540612016944104
MAR07756	4.54447211	4.55904868	-0.01457657	0.08855103	-0.00462009451276686
MAR07757	0.99740094	1.01021626	-0.01281531	0.1548405	-0.0184187002748286
MAR07758	0.25496484	0.27023116	-0.01526632	0.1144758	-0.0838957283429026
MAR07762	2.49381411	2.49703277	-0.003218657	0.09396165	-0.00186082465590557
MAR07763	4.82994099	4.84048114	-0.01054015	0.06876804	-0.00314489439081044
MAR07764	1.76733634	1.77666739	-0.00933105	0.171521	-0.00759699576743925
MAR07765	0.49278124	0.50982331	-0.01704207	0.1461364	-0.0490500031604081
MAR07766	4.94481967	4.95879486	-0.01397519	0.006148064	-0.0040716347814177
MAR07767	0.49278124	0.50982331	-0.01704207	0.1461364	-0.0490500031604081
MAR07768	0.4707427	0.48462538	-0.01388267	0.09129298	-0.0419312386600477
MAR07769	0.63281171	0.64827029	-0.01545858	0.113636	-0.0348191595084424
MAR07770	0.22824276	0.24172957	-0.01348681	0.1298321	-0.0828248663719298
MAR07771	2.24555699	2.24413542	0.001421565	0.4230067	0.000913600251654249
MAR07772	1.69285398	1.6962801	-0.003426112	0.3188976	-0.00291687959259759
MAR07773	0.37340638	0.394141	-0.02073461	0.03665264	-0.0779652541597879
MAR07774	0.39603143	0.41727115	-0.02123971	0.06062019	-0.0753702459824251
MAR07775	2.24555699	2.24413542	0.001421565	0.4230067	0.000913600251654249
MAR07776	1.69285398	1.6962801	-0.003426112	0.3188976	-0.00291687959259759
MAR07777	0.50525845	0.51697745	-0.011719	0.169455	-0.0330798085042138
MAR07778	1.77756832	1.779193	-0.001624676	0.3468742	-0.00131800687826524
MAR07779	0.50525845	0.51697745	-0.011719	0.169455	-0.0330798085042138
MAR07780	1.77756832	1.779193	-0.001624676	0.3468742	-0.00131800687826524
MAR07781	0.64166151	0.66495199	-0.02329048	0.0985866	-0.0514377348751003
MAR07782	2.67049041	2.67572568	-0.00523527	0.04469498	-0.00282551260696988
MAR07783	1.69840514	1.70416909	-0.005763952	0.3717482	-0.00488784636165622
MAR07785	2.67049041	2.67572568	-0.00523527	0.04469498	-0.00282551260696988
MAR07786	1.72565134	1.73150748	-0.005856139	0.2802865	-0.00488761590505426
MAR07787	0.64511609	0.67138997	-0.02627387	0.07961815	-0.0575921846380405
MAR07788	0.32609427	0.34630164	-0.02020737	0.1153116	-0.0867401289623244
MAR07789	4.04763987	4.06246432	-0.01482445	0.1005524	-0.00527420704286874
MAR07790	4.55420969	4.56757515	-0.01336545	0.01205025	-0.00422774643304242
MAR07791	4.04763987	4.06246432	-0.01482445	0.1005524	-0.00527420704286874
MAR07792	0.8903127	0.90568766	-0.01537497	0.1401675	-0.0247014654539099
MAR07793	2.69274808	2.69456329	-0.001815209	0.01496501	-0.000972208355677812
MAR07794	0.3824723	0.39640165	-0.01392935	0.1819114	-0.0516077011765765
MAR07795	2.0222641	2.03094454	-0.008680434	0.1804628	-0.00617942375988732
MAR07796	0.19742889	0.21018384	-0.01275495	0.1443793	-0.090318635357858
MAR07797	2.67318285	2.67418783	-0.001004988	0.6529879	-0.00054227760371517
MAR07798	4.96182315	4.97754997	-0.01572682	0.02926569	-0.00456548393620734
MAR07799	0.30572129	0.32105996	-0.01533867	0.1037214	-0.070625732057844
MAR07800	4.05859374	3.96608682	0.09250692	0.4346585	0.0332636759843749
MAR07801	3.66347799	3.56070342	0.1027746	0.2913331	0.0410516730770674
MAR07802	4.09036883	3.99168163	0.0986872	0.4171633	0.0352342790868808
MAR07803	1.5826495	1.60127578	-0.01862628	0.1178766	-0.0168800119239976
MAR07804	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07805	3.1585041	3.11977141	0.03873269	0.05933181	0.0178011202738763
MAR07806	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07807	1.21807372	1.23106673	-0.01299301	0.2306092	-0.0153075148886561
MAR07808	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07809	7.78772034	7.79179433	-0.004073991	0.00307044	-0.000754519691799898
MAR07810	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07811	2.72027198	2.72228984	-0.002017853	0.9617038	-0.00106977443522985
MAR07812	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07814	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07815	2.17457452	2.20890288	-0.03432836	0.0206082	-0.0225968393149215
MAR07816	2.17556785	2.20559099	-0.03002314	0.02921915	-0.0197732676730625
MAR07817	5.91210777	5.92008133	-0.007973554	0.08527474	-0.0019444275466416
MAR07818	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07819	2.88345459	2.90285229	-0.0193977	0.1473399	-0.00967286077612849
MAR07820	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07821	1.92230136	1.97751745	-0.0552161	0.0509902	-0.0408558996210322
MAR07822	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07823	1.95734553	2.01200724	-0.05466171	0.05276174	-0.0397370392916988
MAR07824	3.632646	3.73108859	-0.09844258	0.01156406	-0.038575833029661
MAR07825	2.17167296	2.20147445	-0.02980149	0.02945547	-0.0196632417657463
MAR07826	2.14903852	2.18108329	-0.03204478	0.02072736	-0.0213535215806549
MAR07827	1.07695	1.11255908	-0.03560908	0.07575827	-0.0469306784147584
MAR07828	1.07551764	1.11128738	-0.03576974	0.08090227	-0.0472007601391428
MAR07829	1.07553462	1.11077663	-0.03524201	0.08362461	-0.0465147653424221
MAR07830	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07831	1.07559173	1.1109343	-0.03534257	0.08247948	-0.0466429313295967
MAR07832	1.07553462	1.11077663	-0.03524201	0.08362461	-0.0465147653424221
MAR07833	2.08602061	2.1194469	-0.03342629	0.02345139	-0.0229344101524685
MAR07834	2.05529906	2.08813185	-0.0328328	0.02688288	-0.0228644791212887
MAR07835	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07836	3.7583302	3.82845217	-0.07012198	0.01672953	-0.0266694085333168
MAR07837	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07838	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07839	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07840	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07841	3.7583302	3.82845217	-0.07012198	0.01672953	-0.0266694085333168
MAR07842	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07843	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07844	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07845	2.05211377	2.08446049	-0.03234672	0.02841821	-0.0225633100309449
MAR07846	2.08245975	2.11566339	-0.03320364	0.02363331	-0.0228214962052717
MAR07847	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07848	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07849	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07850	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07851	3.7583302	3.82845217	-0.07012198	0.01672953	-0.0266694085333168
MAR07852	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07853	3.43777765	3.515756	-0.07797835	0.01102326	-0.032358711629824
MAR07854	3.7583302	3.82845217	-0.07012198	0.01672953	-0.0266694085333168
MAR07855	2.0222641	2.03094454	-0.008680434	0.1804628	-0.00617942375988732
MAR07856	2.06034713	2.06588702	-0.00553989	0.3758003	-0.00387393266684688
MAR07857	2.18803656	2.19201778	-0.003981222	0.519309	-0.00262265601593289
MAR07858	0.6472359	0.66128388	-0.01404797	0.1604031	-0.0309781022494134
MAR07859	0.32336373	0.33948205	-0.01611832	0.0576833	-0.0701774260574586
MAR07860	1.02365023	1.0301322	-0.006481964	0.1803149	-0.00910664819023932
MAR07863	4.23113035	4.2152238	0.01590654	0.5675052	0.00543390142651446
MAR07864	3.99643599	3.93318804	0.06324795	0.09366477	0.0230148210227678
MAR07865	4.23113035	4.2152238	0.01590654	0.5675052	0.00543390142651446
MAR07866	3.99643599	3.93610425	0.06033174	0.1018533	0.0219455503075017
MAR07867	4.23113035	4.2152238	0.01590654	0.5675052	0.00543390142651446
MAR07868	3.99643599	3.93318804	0.06324795	0.09366477	0.0230148210227678
MAR07869	4.23113035	4.2152238	0.01590654	0.5675052	0.00543390142651446
MAR07870	3.99643599	3.93318804	0.06324795	0.09366477	0.0230148210227678
MAR07871	4.23113035	4.2152238	0.01590654	0.5675052	0.00543390142651446
MAR07872	3.99643599	3.93318804	0.06324795	0.09366477	0.0230148210227678
MAR07873	4.23113035	4.2152238	0.01590654	0.5675052	0.00543390142651446
MAR07874	3.99643599	3.93318804	0.06324795	0.09366477	0.0230148210227678
MAR07875	1.10580272	1.13861778	-0.03281506	0.09581613	-0.0421895078349017
MAR07876	3.99643599	3.93610425	0.06033174	0.1018533	0.0219455503075017
MAR07877	1.913071	1.92258579	-0.009514785	0.1273682	-0.00715755827790542
MAR07878	1.913071	1.92258579	-0.009514785	0.1273682	-0.00715755827790542
MAR07879	8.17878044	8.19374435	-0.01496392	0.4313027	-0.00263714546624374
MAR07880	8.17878044	8.19374435	-0.01496392	0.4313027	-0.00263714546624374
MAR07881	2.0222641	2.03094454	-0.008680434	0.1804628	-0.00617942375988732
MAR07882	3.27497247	3.28218763	-0.007215159	0.7283312	-0.00317493536639154
MAR07883	1.10580272	1.13861778	-0.03281506	0.09581613	-0.0421895078349017
MAR07884	3.27497247	3.28370427	-0.008731806	0.6643672	-0.00384142487887595
MAR07885	3.27497247	3.28218763	-0.007215159	0.7283312	-0.00317493536639154
MAR07886	4.13750885	4.20733491	-0.06982606	0.04669211	-0.0241442655067258
MAR07887	3.14336447	3.15806787	-0.0147034	0.4545614	-0.00673261557591698
MAR07888	3.27497247	3.28218763	-0.007215159	0.7283312	-0.00317493536639154
MAR07889	0.32326416	0.33937873	-0.01611457	0.05770577	-0.0701825831325468
MAR07890	3.7583302	3.82845217	-0.07012198	0.01672953	-0.0266694085333168
MAR07891	3.27497247	3.28218763	-0.007215159	0.7283312	-0.00317493536639154
MAR07892	3.27497247	3.28218763	-0.007215159	0.7283312	-0.00317493536639154
MAR07893	2.0222641	2.03094454	-0.008680434	0.1804628	-0.00617942375988732
MAR07896	8.32573901	8.32929072	-0.003551708	0.2496641	-0.000615313759797068
MAR07898	8.20261791	8.22386861	-0.0212507	0.1393111	-0.00373278808850019
MAR07900	8.17878044	8.19374435	-0.01496392	0.4313027	-0.00263714546624374
MAR07902	2.77702152	2.75581709	0.02120443	0.7627442	0.0110582209017026
MAR07903	2.70093773	2.70050259	0.0004351399	0.7246439	0.000232447008301034
