	mean.x	mean.y	mean.diff	pvalue	logFC
MAR07379	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07380	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07381	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07382	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07383	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07384	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07385	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07386	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07387	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07388	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07389	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07390	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07391	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07392	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07393	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07394	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07395	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07396	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07397	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07398	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07399	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07400	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07401	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07402	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07403	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07404	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07405	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07406	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07407	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07408	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07409	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07410	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07411	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07412	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07413	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07414	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07415	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07416	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07417	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07418	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07419	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07420	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07421	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07422	0.31504606	0.33296339	-0.01791733	0.05887733	-0.0798007915051368
MAR07423	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07424	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07425	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07426	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07427	0.31510753	0.33302421	-0.01791668	0.05886912	-0.0797828310324558
MAR07428	0.27019647	0.28771954	-0.01752306	0.06769896	-0.0906543760684594
MAR07429	0.27019647	0.28771954	-0.01752306	0.06769896	-0.0906543760684594
MAR07430	0.27019647	0.28771954	-0.01752306	0.06769896	-0.0906543760684594
MAR07433	0.21789636	0.2411283	-0.02323194	0.01904249	-0.146158886482745
MAR07434	0.22500284	0.24103628	-0.01603343	0.07113862	-0.099307101238198
MAR07436	0.21265974	0.22851136	-0.01585162	0.07037533	-0.103718954700469
MAR07437	1.38169295	1.39827475	-0.0165818	0.1122217	-0.0172108217957014
MAR07438	1.33430178	1.35003537	-0.0157336	0.1304991	-0.0169122065814072
MAR07440	1.2860442	1.30220827	-0.01616408	0.1282092	-0.0180199784071552
MAR07442	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07443	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07444	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07445	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07446	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07447	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07448	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07449	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07450	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07451	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07452	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07453	0.3413636	0.35988117	-0.01851757	0.05405395	-0.0762113880481033
MAR07454	0.34473772	0.36326969	-0.01853197	0.05385759	-0.0755418351517509
MAR07455	0.34473772	0.36326969	-0.01853197	0.05385759	-0.0755418351517509
MAR07456	0.34473772	0.36326969	-0.01853197	0.05385759	-0.0755418351517509
MAR07457	0.34473772	0.36326969	-0.01853197	0.05385759	-0.0755418351517509
MAR07458	0.34447368	0.36300828	-0.0185346	0.05389555	-0.075608699620243
MAR07459	0.34473772	0.36326969	-0.01853197	0.05385759	-0.0755418351517509
MAR07460	0.34447368	0.36300828	-0.0185346	0.05389555	-0.075608699620243
MAR07461	0.34811445	0.36666245	-0.018548	0.05361997	-0.0748908262086828
MAR07462	0.34811445	0.36666245	-0.018548	0.05361997	-0.0748908262086828
MAR07463	0.34784367	0.36639436	-0.01855069	0.05365875	-0.0749582288155261
MAR07464	0.34784367	0.36639436	-0.01855069	0.05365875	-0.0749582288155261
MAR07465	0.34811445	0.36666245	-0.018548	0.05361997	-0.0748908262086828
MAR07466	0.34811445	0.36666245	-0.018548	0.05361997	-0.0748908262086828
MAR07467	0.20964486	0.22559768	-0.01595282	0.06898387	-0.105804772313788
MAR07468	0.20964486	0.22559768	-0.01595282	0.06898387	-0.105804772313788
MAR07469	0.20964486	0.22559768	-0.01595282	0.06898387	-0.105804772313788
MAR07470	0.15497647	0.1795292	-0.02455273	0.01082852	-0.212169325611876
MAR07471	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07472	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07473	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07474	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07475	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07476	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07477	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07478	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07479	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07480	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07481	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07482	0.34042751	0.35901083	-0.01858332	0.05303088	-0.0766797392168065
MAR07483	0.34403644	0.36263387	-0.01859743	0.05284444	-0.0759522972235001
MAR07484	0.34403644	0.36263387	-0.01859743	0.05284444	-0.0759522972235001
MAR07485	0.34403644	0.36263387	-0.01859743	0.05284444	-0.0759522972235001
MAR07486	0.34403644	0.36263387	-0.01859743	0.05284444	-0.0759522972235001
MAR07487	0.34378927	0.36238914	-0.01859987	0.05288005	-0.0760152040637855
MAR07488	0.34403644	0.36263387	-0.01859743	0.05284444	-0.0759522972235001
MAR07489	0.34378927	0.36238914	-0.01859987	0.05288005	-0.0760152040637855
MAR07490	0.38644825	0.40323134	-0.01678309	0.06517516	-0.0613325394090885
MAR07491	0.39998413	0.41716688	-0.01718275	0.05810395	-0.0606818630280484
MAR07492	0.38746439	0.40406703	-0.01660264	0.06797921	-0.0605309138095149
MAR07493	0.38746439	0.40406703	-0.01660264	0.06797921	-0.0605309138095149
MAR07494	0.38746439	0.40406703	-0.01660264	0.06797921	-0.0605309138095149
MAR07495	0.39998413	0.41716688	-0.01718275	0.05810395	-0.0606818630280484
MAR07496	0.39998413	0.41716688	-0.01718275	0.05810395	-0.0606818630280484
MAR07497	0.51159641	0.53074052	-0.01914412	0.03445599	-0.0530005566758838
MAR07498	0.39998413	0.41716688	-0.01718275	0.05810395	-0.0606818630280484
MAR07499	0.39998413	0.41716688	-0.01718275	0.05810395	-0.0606818630280484
MAR07500	0.38514799	0.4022768	-0.01712882	0.05618401	-0.0627756414036475
MAR07501	0.38514799	0.4022768	-0.01712882	0.05618401	-0.0627756414036475
MAR07502	0.38457524	0.40180045	-0.01722521	0.05577363	-0.0632132987944106
MAR07503	0.38514799	0.4022768	-0.01712882	0.05618401	-0.0627756414036475
MAR07504	0.38457524	0.40180045	-0.01722521	0.05577363	-0.0632132987944106
MAR07505	0.38514799	0.4022768	-0.01712882	0.05618401	-0.0627756414036475
MAR07506	0.38082755	0.39789466	-0.01706711	0.05655634	-0.0632486867517698
MAR07507	0.38082755	0.39789466	-0.01706711	0.05655634	-0.0632486867517698
MAR07508	0.38082755	0.39789466	-0.01706711	0.05655634	-0.0632486867517698
MAR07509	0.51159641	0.53074052	-0.01914412	0.03445599	-0.0530005566758838
MAR07510	0.51159641	0.53074052	-0.01914412	0.03445599	-0.0530005566758838
MAR07511	0.51159641	0.53074052	-0.01914412	0.03445599	-0.0530005566758838
MAR07512	0.47578331	0.4938821	-0.01809879	0.04375343	-0.0538620170329806
MAR07513	0.47578331	0.4938821	-0.01809879	0.04375343	-0.0538620170329806
MAR07514	0.47529661	0.49347701	-0.0181804	0.04349302	-0.0541547624676814
MAR07515	0.47578331	0.4938821	-0.01809879	0.04375343	-0.0538620170329806
MAR07516	0.47529661	0.49347701	-0.0181804	0.04349302	-0.0541547624676814
MAR07517	0.47578331	0.4938821	-0.01809879	0.04375343	-0.0538620170329806
MAR07518	0.47578331	0.4938821	-0.01809879	0.04375343	-0.0538620170329806
MAR07519	0.39811721	0.41513408	-0.01701687	0.05943874	-0.0603841350659878
MAR07520	0.39811721	0.41513408	-0.01701687	0.05943874	-0.0603841350659878
MAR07521	0.39811721	0.41513408	-0.01701687	0.05943874	-0.0603841350659878
MAR07522	0.39811721	0.41513408	-0.01701687	0.05943874	-0.0603841350659878
MAR07523	0.39811721	0.41513408	-0.01701687	0.05943874	-0.0603841350659878
MAR07524	0.38335148	0.40031013	-0.01695864	0.05750778	-0.0624503744856788
MAR07525	0.38335148	0.40031013	-0.01695864	0.05750778	-0.0624503744856788
MAR07526	0.38303907	0.40000573	-0.01696666	0.05762551	-0.0625291118526496
MAR07527	0.38335148	0.40031013	-0.01695864	0.05750778	-0.0624503744856788
MAR07528	0.38303907	0.40000573	-0.01696666	0.05762551	-0.0625291118526496
MAR07529	0.38335148	0.40031013	-0.01695864	0.05750778	-0.0624503744856788
MAR07530	0.38303907	0.40000573	-0.01696666	0.05762551	-0.0625291118526496
MAR07531	0.38335148	0.40031013	-0.01695864	0.05750778	-0.0624503744856788
MAR07532	0.38303907	0.40000573	-0.01696666	0.05762551	-0.0625291118526496
MAR07533	0.37643569	0.39329837	-0.01686268	0.0583345	-0.0632207901610096
MAR07534	0.40716109	0.42458754	-0.01742645	0.05423195	-0.0604623362642368
MAR07535	0.40716109	0.42458754	-0.01742645	0.05423195	-0.0604623362642368
MAR07536	0.40716109	0.42458754	-0.01742645	0.05423195	-0.0604623362642368
MAR07537	0.40716109	0.42458754	-0.01742645	0.05423195	-0.0604623362642368
MAR07538	0.40716109	0.42458754	-0.01742645	0.05423195	-0.0604623362642368
MAR07539	0.40716109	0.42458754	-0.01742645	0.05423195	-0.0604623362642368
MAR07540	0.36397285	0.38089004	-0.01691719	0.0593787	-0.0655437241592888
MAR07541	0.36397285	0.38089004	-0.01691719	0.0593787	-0.0655437241592888
MAR07542	0.36375273	0.38067557	-0.01692284	0.05946042	-0.0656039117363408
MAR07543	0.36397285	0.38089004	-0.01691719	0.0593787	-0.0655437241592888
MAR07544	0.36375273	0.38067557	-0.01692284	0.05946042	-0.0656039117363408
MAR07545	0.36397285	0.38089004	-0.01691719	0.0593787	-0.0655437241592888
MAR07546	0.36397285	0.38089004	-0.01691719	0.0593787	-0.0655437241592888
MAR07547	0.36375273	0.38067557	-0.01692284	0.05946042	-0.0656039117363408
MAR07548	0.36397285	0.38089004	-0.01691719	0.0593787	-0.0655437241592888
MAR07549	0.36375273	0.38067557	-0.01692284	0.05946042	-0.0656039117363408
MAR07550	0.36397285	0.38089004	-0.01691719	0.0593787	-0.0655437241592888
MAR07551	0.38746439	0.40406703	-0.01660264	0.06797921	-0.0605309138095149
MAR07552	0.38644825	0.40323134	-0.01678309	0.06517516	-0.0613325394090885
MAR07553	0.38746439	0.40406703	-0.01660264	0.06797921	-0.0605309138095149
MAR07554	0.38644825	0.40323134	-0.01678309	0.06517516	-0.0613325394090885
MAR07555	0.38746439	0.40406703	-0.01660264	0.06797921	-0.0605309138095149
MAR07556	0.36500951	0.38137563	-0.01636612	0.07012088	-0.0632786053891891
MAR07557	0.36500951	0.38137563	-0.01636612	0.07012088	-0.0632786053891891
MAR07558	0.36446298	0.38089386	-0.01643088	0.06984351	-0.0636167503383587
MAR07559	0.36500951	0.38137563	-0.01636612	0.07012088	-0.0632786053891891
MAR07560	0.36446298	0.38089386	-0.01643088	0.06984351	-0.0636167503383587
MAR07561	0.36446298	0.38089386	-0.01643088	0.06984351	-0.0636167503383587
MAR07562	0.36500951	0.38137563	-0.01636612	0.07012088	-0.0632786053891891
MAR07563	0.36500951	0.38137563	-0.01636612	0.07012088	-0.0632786053891891
MAR07564	0.364521	0.3809434	-0.0164224	0.06981984	-0.0635747297813355
MAR07565	0.364521	0.3809434	-0.0164224	0.06981984	-0.0635747297813355
MAR07566	0.364521	0.3809434	-0.0164224	0.06981984	-0.0635747297813355
MAR07567	0.36500951	0.38137563	-0.01636612	0.07012088	-0.0632786053891891
MAR07568	0.53260007	0.54758758	-0.0149875	0.1183951	-0.0400371066001088
MAR07569	0.32640743	0.34090085	-0.01449342	0.1226464	-0.0626782989930311
MAR07570	0.32697242	0.34146642	-0.014494	0.122667	-0.0625747599742233
MAR07571	0.32697242	0.34146642	-0.014494	0.122667	-0.0625747599742233
MAR07572	0.32697242	0.34146642	-0.014494	0.122667	-0.0625747599742233
MAR07573	0.32697242	0.34146642	-0.014494	0.122667	-0.0625747599742233
MAR07574	0.23849725	0.25618686	-0.01768961	0.06124922	-0.103223849471267
MAR07575	0.24160174	0.25927867	-0.01767693	0.0615759	-0.101872680419733
MAR07576	0.24160174	0.25927867	-0.01767693	0.0615759	-0.101872680419733
MAR07577	0.24160174	0.25927867	-0.01767693	0.0615759	-0.101872680419733
MAR07578	0.24160174	0.25927867	-0.01767693	0.0615759	-0.101872680419733
MAR07579	0.25248595	0.27023002	-0.01774407	0.06084657	-0.0979848444072394
MAR07580	0.37987104	0.39805833	-0.01818729	0.06462808	-0.0674701231507209
MAR07581	0.24357339	0.26134833	-0.01777493	0.06026785	-0.101617410846579
MAR07582	0.24357339	0.26134833	-0.01777493	0.06026785	-0.101617410846579
MAR07583	0.27247229	0.29004573	-0.01757344	0.06735109	-0.0901708628377784
MAR07584	0.29254217	0.3102291	-0.01768693	0.06676403	-0.0846894154853458
MAR07585	0.29254217	0.3102291	-0.01768693	0.06676403	-0.0846894154853458
MAR07586	0.29254217	0.3102291	-0.01768693	0.06676403	-0.0846894154853458
MAR07587	0.29254217	0.3102291	-0.01768693	0.06676403	-0.0846894154853458
MAR07588	0.45509665	0.47574453	-0.02064788	0.0521298	-0.0640141022618831
MAR07589	3.05878213	3.0537942	0.004987934	0.6349193	0.00235451079349568
MAR07590	0.29520649	0.31198368	-0.01677719	0.0834898	-0.0797461242285173
MAR07591	0.45509665	0.47574453	-0.02064788	0.0521298	-0.0640141022618831
MAR07592	1.32131453	1.34557528	-0.02426075	0.01479911	-0.026249175453588
MAR07593	3.02101153	3.08096465	-0.05995313	0.4501687	-0.0283504391823669
MAR07594	0.29520649	0.31198368	-0.01677719	0.0834898	-0.0797461242285173
MAR07595	3.13903452	3.20416343	-0.0651289	0.452651	-0.0296268406824028
MAR07596	0.29520649	0.31198368	-0.01677719	0.0834898	-0.0797461242285173
MAR07597	0.29520649	0.31198368	-0.01677719	0.0834898	-0.0797461242285173
MAR07598	0.29520649	0.31198368	-0.01677719	0.0834898	-0.0797461242285173
MAR07600	0.29520649	0.31198368	-0.01677719	0.0834898	-0.0797461242285173
MAR07602	1.10739305	1.13344568	-0.02605262	0.01104198	-0.0335478794109304
MAR07603	1.10739305	1.13344568	-0.02605262	0.01104198	-0.0335478794109304
MAR07608	1.32938198	1.34876344	-0.01938146	0.04254093	-0.0208816326206649
MAR07609	0.85211303	0.88269283	-0.0305798	0.01611774	-0.0508666670334754
MAR07610	0.66474257	0.68713651	-0.02239393	0.009134849	-0.0478009937837813
MAR07611	1.07895137	1.0972977	-0.01834633	0.08364029	-0.0243251443269465
MAR07612	0.85267556	0.88328644	-0.03061088	0.01607089	-0.0508844581064549
MAR07613	1.07840056	1.09675982	-0.01835925	0.08341432	-0.0243544729905425
MAR07614	1.10739305	1.13344568	-0.02605262	0.01104198	-0.0335478794109304
MAR07615	1.10739305	1.13344568	-0.02605262	0.01104198	-0.0335478794109304
MAR07617	1.45199241	1.47525655	-0.02326414	0.03141717	-0.0229319518282765
MAR07618	1.45199241	1.47525655	-0.02326414	0.03141717	-0.0229319518282765
MAR07621	0.28882423	0.31330897	-0.02448474	0.03590378	-0.117394296831204
MAR07622	0.28882423	0.31330897	-0.02448474	0.03590378	-0.117394296831204
MAR07623	0.45978315	0.48239781	-0.02261467	0.05483598	-0.0692697621207778
MAR07624	0.45978315	0.48239781	-0.02261467	0.05483598	-0.0692697621207778
MAR07625	0.42832536	0.45024495	-0.02191959	0.0548276	-0.0720029969100804
MAR07626	0.42832536	0.45024495	-0.02191959	0.0548276	-0.0720029969100804
MAR07627	0.70908307	0.73107192	-0.02198885	0.03048329	-0.0440586889042239
MAR07628	4.54447211	4.56141384	-0.01694173	0.03773723	-0.00536834706507238
MAR07629	1.26253318	1.28037095	-0.01783777	0.05089846	-0.0202405463328482
MAR07630	4.07344567	4.08060418	-0.007158511	0.9091672	-0.00253310924518887
MAR07631	2.95345095	2.92960185	0.0238491	0.0046516	0.0116970450378666
MAR07632	2.89472952	2.89274674	0.001982782	0.9160963	0.00098853001086546
MAR07633	0.68346787	0.70339516	-0.01992728	0.1897478	-0.0414618899789015
MAR07634	4.72961366	4.75275408	-0.02314043	0.01861731	-0.00704141336134943
MAR07635	2.10544853	2.12088174	-0.01543321	0.2422559	-0.0105365710100487
MAR07636	0.70694475	0.7252056	-0.01826084	0.1766092	-0.0367925973463484
MAR07637	0.69568571	0.71627637	-0.02059066	0.1399435	-0.0420806614632679
MAR07638	3.81386945	3.87372196	-0.05985251	0.4907492	-0.0224649463052984
MAR07639	2.32683451	2.34355233	-0.01671782	0.3523407	-0.0103284031268623
MAR07640	7.78772034	7.78996727	-0.002246927	0.1549416	-0.000416189472001582
MAR07641	7.78772034	7.78996727	-0.002246927	0.1549416	-0.000416189472001582
MAR07642	2.10076526	2.1116855	-0.01092024	0.1649934	-0.0074800216232204
MAR07643	3.37126363	3.77573546	-0.4044718	4.755274e-05	-0.163468239170261
MAR07644	3.51487079	3.90143522	-0.3865644	1.480071e-05	-0.150533290053876
MAR07645	3.50211974	3.67187311	-0.1697534	0.0001410812	-0.0682877925770885
MAR07646	4.18295406	4.20589806	-0.022944	0.004582773	-0.0078917299013834
MAR07647	4.18295406	4.20589806	-0.022944	0.004582773	-0.0078917299013834
MAR07648	4.56032812	4.56949621	-0.009168092	0.1411535	-0.00289748453974479
MAR07649	4.56032812	4.56949621	-0.009168092	0.1411535	-0.00289748453974479
MAR07650	1.36522758	1.39739784	-0.03217027	0.01274684	-0.033601350544179
MAR07651	1.36522758	1.39739784	-0.03217027	0.01274684	-0.033601350544179
MAR07652	1.43920347	1.46301005	-0.02380658	0.02529692	-0.0236691098339342
MAR07653	0.92539858	0.93916977	-0.01377119	0.03289221	-0.0213110865950769
MAR07654	0.92539858	0.93916977	-0.01377119	0.03289221	-0.0213110865950769
MAR07655	1.43920347	1.46301005	-0.02380658	0.02529692	-0.0236691098339342
MAR07656	0.48253638	0.50376924	-0.02123286	0.05955984	-0.0621253182400972
MAR07657	3.13903452	3.20416343	-0.0651289	0.452651	-0.0296268406824028
MAR07658	1.32741871	1.34739659	-0.01997788	0.05475479	-0.0215510389510592
MAR07659	1.22667385	1.24559575	-0.0189219	0.02874699	-0.0220842131036928
MAR07661	0.53350045	0.54912561	-0.01562516	0.08869725	-0.0416467090038907
MAR07662	0.33644068	0.34928123	-0.01284056	0.08850517	-0.0540369594235715
MAR07663	8.75771719	8.76539197	-0.007674778	0.3672927	-0.00126374465316708
MAR07664	0.33644068	0.34928123	-0.01284056	0.08850517	-0.0540369594235715
MAR07665	0.33644068	0.34928123	-0.01284056	0.08850517	-0.0540369594235715
MAR07666	2.99673055	2.97938817	0.01734238	0.1547086	0.00837327269714022
MAR07667	1.21769565	1.24979464	-0.03209899	0.0143421	-0.0375374658242791
MAR07668	0.53350045	0.54912561	-0.01562516	0.08869725	-0.0416467090038907
MAR07669	0.53350045	0.54912561	-0.01562516	0.08869725	-0.0416467090038907
MAR07670	0.53350045	0.54912561	-0.01562516	0.08869725	-0.0416467090038907
MAR07671	0.53350045	0.54912561	-0.01562516	0.08869725	-0.0416467090038907
MAR07672	1.47860977	1.49817449	-0.01956472	0.053769	-0.018964310806343
MAR07673	1.47860977	1.49817449	-0.01956472	0.053769	-0.018964310806343
MAR07674	0.26581278	0.28824749	-0.02243471	0.02949767	-0.116897575691528
MAR07675	0.26764316	0.28517885	-0.01753569	0.06760125	-0.0915562067265595
MAR07676	4.266846	4.29562238	-0.02877638	0.006868716	-0.00969713292501098
MAR07679	1.31143464	1.32882255	-0.01738791	0.1254777	-0.0190025534600476
MAR07680	0.62784995	0.65190288	-0.02405293	0.1027944	-0.0542372385439852
MAR07681	0.6815832	0.70238677	-0.02080358	0.1396653	-0.0433758951075874
MAR07682	2.17783245	2.22763209	-0.04979964	0.001688278	-0.0326180149398189
MAR07683	2.43370798	2.55745024	-0.1237423	0.004246836	-0.0715501000744364
MAR07684	2.47259245	2.5072798	-0.03468735	0.07438408	-0.0200985385473413
MAR07685	2.17783245	2.22763209	-0.04979964	0.001688278	-0.0326180149398189
MAR07686	2.25231464	2.27546834	-0.02315371	0.04724401	-0.0147551326943499
MAR07687	7.08399552	7.10086281	-0.01686729	0.04024131	-0.00343103421119688
MAR07688	7.25923454	7.2665991	-0.007364565	0.2379019	-0.00146288541697577
MAR07689	2.72039901	2.7366035	-0.01620448	0.07054556	-0.00856814928546698
MAR07690	7.50738102	7.50620957	0.001171448	0.8300769	0.000225135366379888
MAR07691	0.98396453	1.00536585	-0.02140132	0.03421513	-0.0310423746211645
MAR07692	0.95067894	0.96913365	-0.01845471	0.0665593	-0.0277374352728164
MAR07693	0.19797148	0.2189003	-0.02092882	0.03010489	-0.144981322754317
MAR07699	3.36165102	3.37451535	-0.01286433	0.7568203	-0.00551035311142723
MAR07700	3.05602738	3.07292864	-0.01690126	0.6188908	-0.0079567958113809
MAR07701	5.00481765	5.0201919	-0.01537424	0.1937911	-0.00442500757937904
MAR07702	2.06832116	2.06646456	0.001856598	0.8938892	0.00129559690601171
MAR07703	4.86490094	4.87726268	-0.01236174	0.1485322	-0.00366124636414099
MAR07704	3.8100982	3.82652191	-0.01642371	0.1501309	-0.00620547864370977
MAR07705	4.43849779	4.44612774	-0.007629944	0.1298001	-0.0024779195692916
MAR07706	4.43849779	4.44612774	-0.007629944	0.1298001	-0.0024779195692916
MAR07707	4.43849779	4.44612774	-0.007629944	0.1298001	-0.0024779195692916
MAR07708	4.07292805	4.10058179	-0.02765374	0.07301545	-0.00976228488646333
MAR07709	3.19424828	3.22282697	-0.02857869	0.04588906	-0.0128502800177915
MAR07711	1.14895033	1.1694292	-0.02047888	0.1292324	-0.0254880896521914
MAR07712	0.22200087	0.24596066	-0.02395979	0.01434081	-0.147862252831358
MAR07713	1.14895033	1.1694292	-0.02047888	0.1292324	-0.0254880896521914
MAR07714	1.14895033	1.1694292	-0.02047888	0.1292324	-0.0254880896521914
MAR07715	1.14581154	1.16629353	-0.02048199	0.1310533	-0.0255611553091132
MAR07716	1.14581154	1.16629353	-0.02048199	0.1310533	-0.0255611553091132
MAR07717	1.10580272	1.13716692	-0.03136421	0.08191883	-0.0403500114971342
MAR07718	1.14581154	1.16629353	-0.02048199	0.1310533	-0.0255611553091132
MAR07719	1.10580272	1.13716692	-0.03136421	0.08191883	-0.0403500114971342
MAR07720	1.1320105	1.1545894	-0.0225789	0.09210832	-0.0284925454960691
MAR07721	1.1320105	1.1545894	-0.0225789	0.09210832	-0.0284925454960691
MAR07722	1.1320105	1.1545894	-0.0225789	0.09210832	-0.0284925454960691
MAR07723	0.91228921	0.93988551	-0.0275963	0.02464579	-0.0429937750276844
MAR07724	1.0700129	1.10347473	-0.03346183	0.05903976	-0.0444254019580606
MAR07725	1.0700129	1.10347473	-0.03346183	0.05903976	-0.0444254019580606
MAR07726	1.0700129	1.10347473	-0.03346183	0.05903976	-0.0444254019580606
MAR07727	1.02615044	1.0366223	-0.01047186	0.4377478	-0.0146480802118247
MAR07728	1.02615044	1.0366223	-0.01047186	0.4377478	-0.0146480802118247
MAR07729	1.02615044	1.0366223	-0.01047186	0.4377478	-0.0146480802118247
MAR07730	1.05659875	1.07201972	-0.01542097	0.09143319	-0.0209038364444596
MAR07731	1.05659875	1.07201972	-0.01542097	0.09143319	-0.0209038364444596
MAR07732	1.05659875	1.07201972	-0.01542097	0.09143319	-0.0209038364444596
MAR07733	1.12323426	1.14631742	-0.02308316	0.04370471	-0.0293477422296156
MAR07734	3.87298628	3.91457552	-0.04158924	0.1361536	-0.0154094856056504
MAR07735	1.37614035	1.43777411	-0.06163375	2.563555e-05	-0.0632094151159718
MAR07736	1.1860256	1.21260498	-0.02657938	0.0138756	-0.0319745021600745
MAR07737	1.34001168	1.37606881	-0.03605714	0.005235844	-0.0383070377117881
MAR07738	1.08126735	1.11719111	-0.03592375	0.008280517	-0.047152716194201
MAR07739	2.65113045	2.71017965	-0.0590492	0.2190762	-0.0317808264721295
MAR07740	0.29839046	0.31535737	-0.01696691	0.06196329	-0.0797862386751863
MAR07743	2.69274808	2.69236427	0.0003838174	0.6042371	0.000205648739930396
MAR07747	1.42696904	1.45342361	-0.02645458	0.02307495	-0.0265012133893457
MAR07751	0.74245067	0.76246188	-0.02001121	0.1676727	-0.0383700370943014
