	mean.x	mean.y	mean.diff	pvalue	logFC
MAR03698	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03699	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03700	0.72049846	0.71314131	0.007357156	0.320029742	0.0148073696324897
MAR03701	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03703	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03704	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03705	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03706	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03707	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03708	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03709	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03710	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03711	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03712	0.48430153	0.47783844	0.006463092	0.388925098	0.0193826437619962
MAR03713	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03714	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03715	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03716	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03717	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03718	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03719	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03720	0.47884282	0.47207183	0.006770995	0.368864149	0.0205457740969618
MAR03721	0.47879031	0.47201971	0.006770595	0.36894993	0.0205468515128504
MAR03722	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03723	0.48441371	0.47795185	0.00646186	0.389043285	0.019374412116686
MAR03724	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03725	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03726	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03727	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03728	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03729	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03732	0.48072757	0.47396884	0.006758729	0.370055428	0.0204273296836811
MAR03733	0.47878672	0.47201536	0.006771359	0.368828715	0.0205493295839894
MAR03734	0.47897648	0.47220634	0.006770133	0.368948484	0.0205374027806628
MAR03735	0.48540768	0.47895695	0.006450729	0.390108331	0.0193009463388426
MAR03736	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03737	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03738	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03739	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03740	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03741	0.47768041	0.47106759	0.006612824	0.377551279	0.0201116357953925
MAR03744	0.66874104	0.65705993	0.01168112	0.273069752	0.0254226930488829
MAR03745	0.55226203	0.54947188	0.002790152	0.750832811	0.00730728924191154
MAR03746	2.52827245	2.44403848	0.08423397	0.066373746	0.0488849388768137
MAR03747	0.71348397	0.70339936	0.01008461	0.371441474	0.0205369944180132
MAR03748	0.73064707	0.72078555	0.009861526	0.342842064	0.0196046095871086
MAR03749	0.36898635	0.36370224	0.005284103	0.531185496	0.020809636098605
MAR03750	0.73147744	0.72162342	0.009854019	0.343292375	0.0195672084528793
MAR03751	4.20425276	4.27482083	-0.07056807	0.1010904	-0.024014546934751
MAR03752	0.76888375	0.75981605	0.009067706	0.408885944	0.0171153018427544
MAR03753	0.77019844	0.76093131	0.009267135	0.398302268	0.017463974888247
MAR03755	0.77019844	0.76093131	0.009267135	0.398302268	0.017463974888247
MAR03757	0.77019844	0.76093131	0.009267135	0.398302269	0.017463974888247
MAR03759	0.7789911	0.76242437	0.01656673	0.11061228	0.0310126115025372
MAR03761	0.77916988	0.76273434	0.01643555	0.114118365	0.0307572543548586
MAR03762	0.73506364	0.72011388	0.01494975	0.126905488	0.0296440855638255
MAR03763	0.75352078	0.74415971	0.009361075	0.279186282	0.018035015119142
MAR03765	0.71149536	0.70154148	0.009953874	0.311030726	0.0203259397730031
MAR03766	4.68830873	4.68506632	0.003242406	0.64148227	0.000998105589322254
MAR03767	0.75372508	0.74631918	0.007405899	0.477707094	0.0142456356806041
MAR03768	4.74650672	4.73481328	0.01169343	0.162268287	0.00355859235895728
MAR03769	4.24663344	4.3163743	-0.06974086	0.112689981	-0.0235003916070354
MAR03770	4.24663344	4.3163743	-0.06974086	0.112689981	-0.0235003916070354
MAR03771	0.77492633	0.76773099	0.007195345	0.489756433	0.0134582793987391
MAR03772	0.73209995	0.72312754	0.008972409	0.359909306	0.0177905042790028
MAR03773	0.69012728	0.68028672	0.009840559	0.393075498	0.0207195360379823
MAR03774	4.68830873	4.68506632	0.003242406	0.64148227	0.000998105589322254
MAR03775	0.86434501	0.85403645	0.01030856	0.198549507	0.017309645321728
MAR03776	1.20726586	1.19855207	0.008713783	0.214119705	0.0104508295802164
MAR03777	0.68858832	0.67800627	0.01058205	0.343973063	0.0223430947393093
MAR03778	0.6809851	0.66973443	0.01125067	0.274050979	0.0240340956645958
MAR03779	0.64926606	0.6336258	0.01564026	0.149270989	0.0351787149782227
MAR03780	0.70215011	0.69214683	0.01000329	0.3420293	0.0207013723594851
MAR03782	0.70337455	0.69337288	0.01000167	0.341985396	0.0206617259944455
MAR03783	4.20425276	4.27482083	-0.07056807	0.1010904	-0.024014546934751
MAR03784	4.20425276	4.27482083	-0.07056807	0.1010904	-0.024014546934751
MAR03785	0.68757911	0.67715592	0.01042319	0.350570797	0.0220376506651557
MAR03786	0.26600879	0.25711013	0.008898663	0.304299479	0.0490874662637927
MAR03787	1.38760029	1.36580449	0.0217958	0.06067436	0.0228410654495713
MAR03789	1.01271277	0.99594835	0.01676443	0.107406894	0.0240822177042662
MAR03790	3.6174366	3.59727359	0.02016301	0.154637709	0.00806384442425636
MAR03792	3.00154299	3.03902944	-0.03748645	0.306219373	-0.0179063194473453
MAR03793	3.00154299	3.03902944	-0.03748645	0.306219373	-0.0179063194473453
MAR03795	0.89495235	0.87437589	0.02057647	0.056014138	0.0335572501732687
MAR03796	4.36042828	4.42223968	-0.06181139	0.03169977	-0.0203073765360326
MAR03797	4.36042828	4.42223968	-0.06181139	0.03169977	-0.0203073765360326
MAR03799	0.67205075	0.65339502	0.01865573	0.125216363	0.0406147234351003
MAR03800	0.73137813	0.72208846	0.009289665	0.350120594	0.0184419008035881
MAR03801	1.93617582	1.93579928	0.0003765383	0.873854427	0.000280597048472377
MAR03802	4.25004506	4.28374681	-0.03370175	0.122851425	-0.0113950752743726
MAR03803	1.93627706	1.93595157	0.0003254929	0.89085801	0.000242538783132307
MAR03804	4.25004506	4.28374681	-0.03370175	0.122851425	-0.0113950752743726
MAR03805	1.93627706	1.93595157	0.0003254929	0.89085801	0.000242538783132307
MAR03806	1.23187892	1.21344658	0.01843234	0.165469502	0.0217498645218923
MAR03807	1.19696221	1.18765124	0.009310966	0.291457712	0.0112663614399371
MAR03809	0.99627454	0.98920217	0.007072372	0.491265059	0.0102779511127254
MAR03811	0.32844292	0.32374793	0.004694997	0.701611561	0.0207716983444273
MAR03813	0.32844292	0.32374793	0.004694997	0.701611561	0.0207716983444273
MAR03815	3.12331978	3.12864328	-0.005323502	0.287661331	-0.0024568887668122
MAR03816	0.7990518	0.79047707	0.008574731	0.396523187	0.0155654177569062
MAR03817	3.15833795	3.14728207	0.01105588	0.625949063	0.00505906779756105
MAR03818	1.06218045	1.05314702	0.009033432	0.391921276	0.0123220296363532
MAR03819	1.06218045	1.05314702	0.009033432	0.391921276	0.0123220296363532
MAR03820	3.83375602	3.77338694	0.06036908	0.537669216	0.0228984787568168
MAR03822	3.83375602	3.77338694	0.06036908	0.537669216	0.0228984787568168
MAR03823	0.68757911	0.67715592	0.01042319	0.350570797	0.0220376506651557
MAR03824	0.68707641	0.67813511	0.008941303	0.300930944	0.0188978094969007
MAR03825	2.22477931	2.22137774	0.003401573	0.799005421	0.00220749248059077
MAR03826	8.66379497	8.62600184	0.03779314	0.230995964	0.00630707794528136
MAR03827	2.22224657	2.21865823	0.003588336	0.788281522	0.00233145346852692
MAR03829	1.58186242	1.59876807	-0.01690565	0.542471919	-0.0153365360598817
MAR03830	2.16403453	2.14949551	0.01453902	0.553205699	0.00972542270064993
MAR03831	1.57985653	1.5968889	-0.01703238	0.569984471	-0.0154703936700304
MAR03832	0.39629209	0.39231629	0.003975795	0.743500882	0.0145469302284291
MAR03833	1.0628331	1.05281019	0.0100229	0.327848088	0.0136697058552418
MAR03835	1.06503395	1.05650486	0.008529094	0.420173591	0.0116000160644505
MAR03837	0.67072216	0.65222629	0.01849587	0.168763389	0.0403426735154453
MAR03838	0.69299064	0.68863638	0.004354259	0.690085318	0.0090934673621783
MAR03839	8.25551737	8.25468818	0.0008291902	0.894798038	0.000144912587349208
MAR03840	5.01769244	5.00568338	0.01200906	0.162880029	0.00345700289180673
MAR03841	8.25551737	8.25468838	0.0008289841	0.894823504	0.000144877632788188
MAR03842	4.69191612	4.68246368	0.009452443	0.229884243	0.00290941763080357
MAR03843	1.25177673	1.24546049	0.006316237	0.519763734	0.00729800716071622
MAR03845	2.1313267	2.12997558	0.00135112	0.920812374	0.000914863138489365
MAR03846	3.92984998	3.9077409	0.02210908	0.514051899	0.00813942579274262
MAR03847	0.6348703	0.63210816	0.002762138	0.723839123	0.00629044947377087
MAR03848	0.73064917	0.72447594	0.006173228	0.509558841	0.0122410666646199
MAR03849	4.48591159	4.48834885	-0.002437267	0.72100949	-0.000783624015664763
MAR03850	4.48591159	4.48834885	-0.002437267	0.72100949	-0.000783624015664763
MAR03851	4.44794922	4.43404592	0.0139033	0.092538288	0.00451660646703101
MAR03852	3.82039516	3.81312185	0.007273309	0.37474435	0.00274923640820266
MAR03853	0.87827984	0.87076962	0.007510221	0.443395947	0.0123896138882489
MAR03854	0.89466372	0.88624435	0.008419362	0.420517798	0.013640989160535
MAR03855	4.10256051	4.12538175	-0.02282124	0.438524193	-0.00800301537451972
MAR03856	0.88449818	0.87702919	0.007468987	0.450875788	0.0122343139164603
MAR03857	0.74986418	0.74272206	0.007142116	0.47093682	0.013806880262743
MAR03858	8.89042797	8.89652344	-0.006095469	0.735752159	-0.000988804037570079
MAR03859	4.67521282	4.67172238	0.003490437	0.786658981	0.00107749558648801
MAR03860	0.6348703	0.63210816	0.002762138	0.723839123	0.00629044947377087
MAR03861	4.44794922	4.43404592	0.0139033	0.092538288	0.00451660646703101
MAR03862	0.42079529	0.40381551	0.01697978	0.125254717	0.059422232831858
MAR03863	2.17475484	2.17175971	0.002995128	0.831025924	0.00198828731943773
MAR03864	2.17475484	2.17175971	0.002995128	0.831025924	0.00198828731943773
MAR03865	4.3915816	4.38013597	0.01144563	0.162205776	0.00376495546749111
MAR03866	4.3915816	4.38013597	0.01144563	0.162205776	0.00376495546749111
MAR03867	4.48591159	4.48834885	-0.002437267	0.72100949	-0.000783624015664763
MAR03868	3.08643952	3.0854552	0.0009843269	0.845432774	0.000460174276818435
MAR03869	4.44694272	4.42556311	0.02137961	0.04397578	0.00695278596878279
MAR03870	4.42904306	4.41006491	0.01897815	0.051434679	0.00619513305092807
MAR03871	1.07201972	1.06824977	0.003769945	0.609877023	0.00508243828156195
MAR03872	4.69191612	4.68246368	0.009452443	0.229884243	0.00290941763080357
MAR03873	0.99396291	0.98762887	0.006334046	0.529838072	0.00922300880655576
MAR03874	3.93060483	3.90886235	0.02174247	0.522957317	0.00800254603554029
MAR03875	0.50859156	0.49489667	0.01369488	0.162618861	0.0393801861125404
MAR03877	0.50910476	0.49540376	0.01370099	0.162485018	0.0393577361487959
MAR03879	0.73615562	0.7271761	0.00897952	0.406610613	0.0177059943451293
MAR03880	4.63946341	4.6320128	0.007450613	0.270486196	0.00231871606397099
MAR03881	0.72361799	0.71290131	0.01071668	0.326347753	0.0215259035106621
MAR03883	0.90556682	0.88933162	0.0162352	0.265764017	0.0260996174603123
MAR03885	0.62745455	0.61700354	0.01045101	0.232799897	0.0242321937487155
MAR03886	3.85195061	3.84650004	0.005450565	0.270947438	0.00204288160837885
MAR03887	4.96308886	4.95108653	0.01200233	0.180491974	0.00349312166636298
MAR03889	0.7326757	0.72278071	0.009894992	0.412827608	0.0196167646780883
MAR03890	1.47371542	1.4635083	0.01020712	0.250725999	0.0100270337484223
MAR03892	0.97752455	0.95446512	0.02305943	0.048696673	0.0344404586754273
MAR03894	4.96308886	4.95108653	0.01200233	0.180491974	0.00349312166636298
MAR03895	1.49475982	1.48051261	0.01424721	0.262958274	0.0138169104201353
MAR03897	1.49475982	1.48051261	0.01424721	0.262958274	0.0138169104201353
MAR03898	1.32681048	1.32250546	0.00430502	0.645734935	0.00468863405657914
MAR03899	1.61012615	1.60455078	0.005575364	0.817660114	0.00500427687770706
MAR03901	0.71875183	0.71158722	0.00716461	0.404451661	0.0144531239160509
MAR03903	0.51230391	0.50248929	0.009814622	0.313233275	0.0279070555749423
MAR03905	8.43729458	8.43268535	0.004609232	0.242728767	0.000788348706563503
MAR03907	8.45773446	8.45567445	0.00206001	0.567272593	0.000351433142980244
MAR03908	4.44944802	4.43640757	0.01304045	0.110801942	0.00423446135526452
MAR03909	4.74266422	4.73083032	0.0118339	0.128943437	0.00360431256963752
MAR03910	4.96468676	4.95612485	0.00856192	0.261834723	0.0024901648473568
MAR03912	0.47095313	0.45564963	0.0153035	0.153108364	0.0476585917089102
MAR03915	0.51870911	0.50382115	0.01488797	0.127031215	0.0420140212300372
MAR03916	3.1187974	2.93321207	0.1855853	0.015441384	0.0885084558240849
MAR03917	0.50976342	0.49595798	0.01380544	0.160397258	0.0396099574729646
MAR03919	0.71608401	0.70649241	0.009591606	0.400284442	0.0194547909752612
MAR03920	0.69651266	0.68750961	0.009003053	0.405394806	0.018769696237644
MAR03923	0.60085311	0.59887126	0.001981851	0.838640034	0.00476644109107214
MAR03925	4.08805593	4.14479091	-0.05673498	0.186720186	-0.0198843903264562
MAR03928	0.43788298	0.42237146	0.01551153	0.150024537	0.0520330211544514
MAR03929	0.65026809	0.64234428	0.007923807	0.486132831	0.017687877437223
MAR03931	2.24785558	2.25630107	-0.008445495	0.620587147	-0.00541023848271743
MAR03932	3.85195061	3.84650004	0.005450565	0.270947438	0.00204288160837885
MAR03933	3.17457045	3.18523679	-0.01066634	0.304021791	-0.00483923165276407
MAR03934	4.96308886	4.95108653	0.01200233	0.180491974	0.00349312166636298
MAR03935	3.17457045	3.18523679	-0.01066634	0.304021791	-0.00483923165276407
MAR03937	0.66812041	0.66124316	0.006877251	0.42083699	0.0149272376781162
MAR03939	0.35467646	0.34970536	0.004971097	0.658120398	0.0203636726148613
MAR03940	4.87923038	4.86180854	0.01742183	0.094651373	0.00516052326184421
MAR03944	1.59063361	1.58093977	0.009693838	0.397953204	0.00881915489259786
MAR03946	3.24273655	3.2410518	0.001684743	0.830247269	0.000749740859397151
MAR03947	4.51856981	4.51828868	0.0002811351	0.938278501	8.97623565586998e-05
MAR03948	0.49086499	0.48461051	0.006254473	0.363309145	0.0185005793224024
MAR03949	2.35429243	2.36002679	-0.00573436	0.714974875	-0.0035097058254657
MAR03950	2.24477647	2.24761826	-0.002841783	0.875482774	-0.00182523448339283
MAR03951	2.27886716	2.28151441	-0.00264724	0.030512869	-0.00167493654526481
MAR03952	1.94112892	1.95497348	-0.01384456	0.638871021	-0.0102530991607379
MAR03953	0.57507617	0.5718078	0.003268372	0.631581945	0.00822275675450369
MAR03954	0.6348703	0.63210816	0.002762138	0.723839123	0.00629044947377087
MAR03955	3.24855009	3.23521805	0.01333204	0.222794059	0.00593299904781008
MAR03956	3.03677339	3.03726661	-0.0004932236	0.972400425	-0.000234297452644747
MAR03957	0.94883835	0.95099054	-0.002152195	0.854769709	-0.00326866823070568
MAR03958	0.93337289	0.93632061	-0.002947725	0.802899403	-0.00454904993723186
MAR03959	8.65656254	8.64988304	0.006679501	0.120809314	0.00111362924981414
MAR03960	4.90947694	4.90245691	0.00702003	0.247341666	0.00206437677848007
MAR03964	1.36322335	1.35266145	0.01056189	0.186875721	0.0112211516261346
MAR03965	1.43970355	1.42748085	0.0122227	0.288986451	0.0123003846527653
MAR03966	0.68003697	0.66091528	0.01912169	0.120376825	0.0411478296994068
MAR03967	4.19967107	4.21068934	-0.01101827	0.712626726	-0.00378010258953481
MAR03968	1.45680099	1.4445045	0.0122965	0.291678314	0.0122291095691228
MAR03969	1.51017068	1.49530148	0.0148692	0.249121357	0.0142752253115288
MAR03970	1.47296988	1.46446236	0.008507517	0.332715689	0.00835681658671704
MAR03971	2.11355374	2.1036888	0.00986494	0.33437706	0.00674949369890652
MAR03972	0.65155072	0.64427155	0.007279166	0.388367985	0.0162086007730522
MAR03974	0.88439656	0.87080713	0.01358943	0.36229131	0.0223401934931478
MAR03975	0.96777235	0.95842568	0.009346671	0.271813257	0.0140011567684694
MAR03977	1.25699461	1.24449843	0.01249618	0.270612214	0.0144140532025022
MAR03979	0.88611344	0.87747166	0.008641786	0.271098329	0.0141388730694013
MAR03980	3.26147678	3.2586609	0.002815882	0.74217651	0.00124612594509157
MAR03982	3.39144743	3.38113849	0.01030894	0.256510442	0.00439202050058298
MAR03984	3.18189954	3.18195991	-6.036718e-05	0.992773613	-2.73719117480275e-05
MAR03986	9.17442096	9.15813866	0.01628231	0.427748197	0.00256269720408404
MAR03987	7.20463393	7.20670775	-0.002073813	0.804929264	-0.0004152132281341
MAR03988	7.20463393	7.20670775	-0.002073813	0.804929264	-0.0004152132281341
MAR03989	5.16125084	5.14443926	0.01681158	0.08515267	0.00470691518459643
MAR03991	4.77261069	4.75359021	0.01902048	0.085582397	0.0057611190283808
MAR03992	4.88812361	4.8864181	0.001705516	0.833939597	0.000503457024821806
MAR03993	5.0031818	4.98825655	0.01492525	0.153310838	0.00431021028625901
MAR03995	3.24836406	3.24364477	0.004719289	0.300680829	0.00209750099147967
MAR03996	3.17428492	3.17679388	-0.002508953	0.537605131	-0.00113985810980155
MAR03997	2.39565363	2.38417379	0.01147985	0.363506084	0.00692993224552418
MAR03998	1.46627844	1.45423916	0.01203928	0.185776581	0.0118945408439246
MAR03999	0.66763528	0.65476046	0.01287482	0.213019002	0.0280929911131153
MAR04000	0.69287072	0.68436438	0.008506339	0.343387892	0.0178215187635683
MAR04002	3.88510248	4.01993929	-0.1348368	0.181757616	-0.0492210595867919
MAR04003	2.60303396	2.59473242	0.008301546	0.436939716	0.00460836440025827
MAR04004	3.55560669	3.880443	-0.3248363	0.02759959	-0.12612561647037
MAR04006	4.39733642	4.42682133	-0.02948491	0.33361359	-0.00964123556116748
MAR04007	2.16403453	2.14949551	0.01453902	0.553205699	0.00972542270064993
MAR04008	4.19967107	4.21068934	-0.01101827	0.712626726	-0.00378010258953481
MAR04010	1.48033238	1.47108859	0.009243791	0.292263355	0.00903701216012329
MAR04012	1.78054662	1.76610393	0.0144427	0.262193795	0.0117499664109362
MAR04014	0.69287072	0.68436438	0.008506339	0.343387892	0.0178215187635683
MAR04016	4.20539922	4.22508687	-0.01968764	0.558699156	-0.00673824174596404
MAR04018	4.26049499	4.27608852	-0.01559353	0.607381692	-0.00527066440489761
MAR04020	1.57584721	1.54468444	0.03116278	0.216834795	0.028815518251521
MAR04022	0.67162393	0.66307809	0.008545848	0.374244134	0.0184748494987591
MAR04024	4.19967107	4.21068934	-0.01101827	0.712626726	-0.00378010258953481
MAR04026	0.93988551	0.92462001	0.01526551	0.268383538	0.0236244441613796
MAR04028	4.19967107	4.21068934	-0.01101827	0.712626726	-0.00378010258953481
MAR04030	1.85842463	1.86246888	-0.004044251	0.372160271	-0.00313614012388556
MAR04032	0.93634564	0.9414103	-0.005064663	0.637807568	-0.00778245716461159
MAR04034	1.09438687	1.07182877	0.0225581	0.051092899	0.0300483801188462
MAR04036	0.74229078	0.7224041	0.01988669	0.095123571	0.0391783683771572
MAR04038	3.99224131	3.98727784	0.004963464	0.581545447	0.00179478846871166
MAR04040	0.68432222	0.67691532	0.007406902	0.39978141	0.0157004241331231
MAR04042	0.88081442	0.87225074	0.008563678	0.597555076	0.014095171388983
MAR04044	4.2095238	4.2325556	-0.0230318	0.511925105	-0.00787198141802117
MAR04046	0.50585715	0.49797584	0.007881311	0.367983779	0.0226542873226822
MAR04048	0.67162393	0.66307809	0.008545848	0.374244134	0.0184748494987591
MAR04050	1.08032935	1.05654221	0.02378714	0.047617023	0.0321207948694328
MAR04052	0.97437698	0.96091099	0.01346599	0.242922406	0.0200772503445228
MAR04054	1.53177646	1.49807816	0.0336983	0.127882874	0.0320928765041994
MAR04056	1.39135911	1.36644665	0.02491246	0.165252792	0.026065693748531
MAR04058	0.43310146	0.42310718	0.009994281	0.244220683	0.0336818677910483
MAR04059	0.86634176	0.86699275	-0.0006509813	0.918422632	-0.00108366859761721
MAR04060	0.6841925	0.67056918	0.01362332	0.206984802	0.029016112605281
MAR04061	0.68331088	0.66969407	0.0136168	0.207011482	0.0290399049245324
MAR04062	8.46313751	8.45524332	0.007894188	0.043854849	0.00134633564592313
MAR04063	8.38996653	8.37911248	0.01085405	0.188515397	0.00186761434972431
MAR04064	1.46020791	1.44810145	0.01210646	0.174710418	0.012011122977696
MAR04065	1.45787366	1.4457767	0.01209696	0.175387715	0.0120209550113475
MAR04066	1.41311913	1.40383517	0.009283955	0.276687236	0.0095095412422817
MAR04067	1.41304402	1.40122201	0.01182201	0.16734021	0.0121208552011559
MAR04068	1.39934914	1.38979767	0.009551467	0.500251477	0.00988109497856048
MAR04069	7.99330002	7.98629763	0.007002391	0.011005101	0.00126440154442914
MAR04070	8.2228843	8.22162466	0.001259631	0.6171037	0.000221019233749183
MAR04071	6.86458373	6.86221984	0.002363889	0.698452387	0.000496892433337062
MAR04073	0.81970735	0.81173376	0.007973587	0.442165051	0.0141023176098366
MAR04075	0.85638489	0.84982375	0.006561149	0.505065729	0.0110956779577422
MAR04077	0.91517245	0.90697257	0.008199877	0.446714826	0.0129847031267426
MAR04078	3.20536226	3.20422232	0.001139934	0.914422481	0.000513164552779961
MAR04079	3.32749273	3.32647944	0.00101329	0.921635881	0.00043939722978498
MAR04080	0.90404059	0.89560129	0.008439294	0.606769027	0.0135309426208056
MAR04081	0.66769638	0.65481651	0.01287987	0.212869637	0.0281015213132746
MAR04082	1.57170965	1.55739871	0.01431095	0.226766173	0.0131963893521973
MAR04083	1.82948262	1.80206344	0.02741918	0.240652713	0.0217859093974585
MAR04084	0.49234501	0.48451302	0.007831988	0.387467209	0.0231342014955862
MAR04085	1.40246823	1.38856253	0.0139057	0.19046261	0.0143759436248325
MAR04086	8.7038833	8.70524809	-0.001364791	0.292454622	-0.000226200345643896
MAR04087	1.48700875	1.47446925	0.0125395	0.266214764	0.0122174012970158
MAR04089	1.08798857	1.05596322	0.03202535	0.065056513	0.043103814845894
MAR04091	1.46058248	1.44930872	0.01127376	0.315233258	0.0111788915150787
MAR04092	8.92999031	8.91628837	0.01370193	0.341789854	0.00221533296966109
MAR04093	1.0990085	1.09437218	0.00463632	0.651976565	0.00609908338754661
MAR04094	8.71953166	8.75443997	-0.03490831	0.003656446	-0.00576424338857111
MAR04095	1.13135099	1.11622084	0.01513015	0.237852177	0.0194240929864912
MAR04096	8.89607976	8.87436907	0.02171069	0.114882576	0.00352516930561226
MAR04097	0.70078048	0.69292495	0.007855527	0.458287398	0.0162634857388231
MAR04098	9.18958461	9.1724812	0.01710341	0.064517299	0.00268760739457902
MAR04099	0.68364161	0.665166	0.01847562	0.147244979	0.0395257825776064
MAR04100	8.69661686	8.68960317	0.007013691	0.227595383	0.00116398116586121
MAR04101	1.06065095	1.02063885	0.0400121	0.044406695	0.0554774941377767
MAR04102	2.62672406	2.61508475	0.0116393	0.327251309	0.00640694959423166
MAR04103	0.964205	0.9304262	0.03377881	0.071035909	0.0514481885884845
MAR04104	2.64399811	2.63250072	0.01149738	0.336193273	0.00628721973508316
MAR04105	1.4490098	1.44037459	0.00863521	0.331419785	0.00862329828993034
MAR04106	1.51200852	1.5077268	0.004281717	0.672273778	0.00409123296951344
MAR04107	1.0395766	1.03864072	0.0009358765	0.878073314	0.00129937279719907
MAR04108	0.68962845	0.68272887	0.006899585	0.517540266	0.0145065334991103
MAR04109	3.00154299	3.03902944	-0.03748645	0.306219373	-0.0179063194473453
MAR04110	3.21297918	3.20304379	0.009935389	0.3517791	0.00446811035636133
MAR04111	0.84109333	0.83473063	0.006362699	0.597667183	0.0109551839148997
MAR04112	0.94057013	0.9428145	-0.002244363	0.85003684	-0.00343842988845714
MAR04113	0.27459614	0.27489035	-0.0002942072	0.968853545	-0.00154491641292678
MAR04114	1.35865397	1.3496004	0.009053571	0.385663882	0.00964576248234383
MAR04115	0.92416384	0.90165884	0.02250499	0.178694448	0.0355669766520155
MAR04116	4.35538583	4.3485005	0.006885335	0.434810882	0.00228252831926391
MAR04117	0.54723772	0.53447862	0.0127591	0.233010712	0.0340354367408513
MAR04118	3.24836406	3.24364477	0.004719289	0.300680829	0.00209750099147967
MAR04119	2.67496327	2.66303875	0.01192452	0.33176076	0.00644566053787309
MAR04120	3.01697506	2.99943915	0.01753591	0.042823148	0.00841000674254548
MAR04121	4.44694272	4.42613179	0.02081093	0.044712244	0.0067674131500737
MAR04122	0.50099901	0.4975393	0.003459713	0.71918786	0.00999726576948246
MAR04123	2.6769473	2.67665761	0.0002896981	0.906423932	0.000156131927487917
MAR04124	0.41716688	0.41005934	0.007107546	0.346962939	0.0247919246284682
MAR04127	0.65938931	0.65024522	0.009144094	0.352897675	0.0201466094176745
MAR04128	0.45039849	0.44193874	0.008459745	0.361109754	0.027355588522939
MAR04129	1.75699041	1.74784118	0.009149224	0.411258765	0.00753221853487367
MAR04130	0.68055283	0.67069539	0.009857439	0.338772192	0.0210494739266019
MAR04131	0.67357553	0.66371143	0.009864102	0.337513164	0.0212836087991168
MAR04132	0.67357553	0.66371143	0.009864102	0.337513164	0.0212836087991168
MAR04133	0.68962845	0.68272887	0.006899585	0.517540266	0.0145065334991103
MAR04134	8.20136208	8.18699958	0.0143625	0.229802665	0.00252871071062401
MAR04135	1.49990951	1.46642006	0.03348945	0.238055088	0.0325770385357151
MAR04136	8.90812191	8.89889585	0.009226057	0.250499617	0.00149496028805719
MAR04137	1.00718912	1.00133467	0.005854453	0.385774672	0.00841036580608162
MAR04138	2.13882359	2.12796608	0.01085751	0.356809422	0.00734233972364986
MAR04139	2.22703183	2.23534376	-0.008311922	0.639108059	-0.00537453372886303
MAR04140	1.95826629	1.94792883	0.01033746	0.367665412	0.00763599187240887
MAR04141	2.08379507	2.08244245	0.001352621	0.909842172	0.000936777236248599
MAR04142	7.63425116	7.63898406	-0.004732903	0.557122577	-0.000894130350149204
MAR04143	1.67021765	1.65322161	0.01699604	0.21247912	0.014755988880892
MAR04144	8.27023508	8.25312819	0.01710689	0.183821781	0.00298728942561464
MAR04145	1.50006395	1.49527494	0.00478901	0.648149318	0.00461322549371906
MAR04146	8.36579052	8.35051734	0.01527318	0.040934387	0.00263629353569767
MAR04147	4.26049499	4.27608852	-0.01559353	0.607381692	-0.00527066440489761
MAR04148	8.47171166	8.45860411	0.01310755	0.07140838	0.00223388641042815
MAR04149	1.17610175	1.16664862	0.009453131	0.280626153	0.0116427750593279
