2260553_BL	2280935_BL	2283265_BL	2410163_BL	2450523_BL	2463247_BL	2480485_BL	2297625_BL	1825001_BL	2247707_BL	2620771_BL	2430935_BL	2295595_BL	2264225_BL	2297941_BL	2151503_BL	2263055_BL	757509_BL	1794247_BL	2010157_BL	2150901_BL	2152641_BL	2163337_BL	2210551_BL	2219711_BL	2292915_BL	2296723_BL	2361361_BL	2361405_BL	2366711_BL	2370233_BL	2382431_BL	2419959_BL	2498789_BL	2502699_BL	2512641_BL	2583919_BL	2616045_BL	4128869_BL	4235533_BL	4259035_BL
CDC5L	1.02740763784407	-0.636915318523249	0.791999151699879	0.83602031230517	0.69224418811791	0.553993719814909	1.13299988353554	-0.492431255482697	0.372700330384398	0.662463992912665	0.74540517929263	-1.64088838719016	0.612914044369448	0.873533609818439	0.325915639302617	0.706879569140328	0.632295476936278	0.532158812030413	0.804230180470794	0.449481246470247	0.192358621856985	-0.49040201285584	0.254664667617878	0.677700971042521	-0.779324393790776	-0.692461283887132	0.819603780977845	-0.933078140287343	0.685771003355174	-0.57711471289741	0.317037554384381	-0.782909631131619	-1.09355554402641	-0.752473481350612	0.537336928085416	0.437480469779615	0.754274925965805	1.23258746833431	0.38428843277393	0.919662575643548	-0.48777594312414
CEBPD	-2.27843723629578	1.91812861696883	-2.31343639845199	-2.1276133126808	2.00120560119996	1.70653291442609	-2.09632121400343	2.04841836384109	2.84585804190313	1.70840664978188	-2.55127549938745	3.24297735523817	-1.45222025820431	2.08673224301078	0.967411518987437	-1.67620901642738	-1.04054232832169	1.74381542670747	1.95790998633326	-1.67630180994279	-1.51497345762329	2.27160118811265	1.47361854631362	1.12294683961958	1.86690874080821	2.64727679931697	2.28562043757174	-2.1906113390487	2.34588168767907	1.35480868909565	1.6369499993243	1.57690200168837	3.54646643022032	1.977880019023	-1.71038782796999	-1.54302124255403	0.918770978073049	0.887257367246397	-2.84069203287012	-1.47040642393944	1.77557135986214
CEBPE	-3.12946880289698	-1.12377489447364	-4.11216776644577	-4.00014917018159	1.37173655082601	2.00591542837205	-4.25687539117887	1.69642628912025	3.08885277667259	2.16220076434968	-2.84015933598669	1.42199289848315	-1.17203524177369	-1.21527971944037	-3.24512140466029	-1.35705987066098	0.700341710888511	1.29665398844127	2.22151720213841	-1.84526616216165	-1.43851119161525	1.19406634280814	1.18729847989272	-1.45218859563747	-1.38894799618868	1.89503639328322	2.51409264823007	-3.96650122444302	2.61499097721521	-2.22681393388441	2.16462215090284	1.12473040204938	1.29792906503253	-1.61754337986342	-0.735425307169766	-1.59891481630074	1.59860901781512	1.52510244059308	-1.65411809376534	-1.4163437780069	0.966284317239452
DACH1	-0.517341797740143	-0.839221790459372	-0.449215702798983	0.0612082468937105	-0.55841222214862	-0.383530570762726	0.472439696395611	-0.869509562504891	-0.608844068034069	-0.610450066803612	-0.554141349004208	-0.865231955537307	-0.575876258562988	-0.52345746955471	-0.98597278446759	0.133112273679392	-0.209785391427375	-0.593188843238458	-0.348921351117316	-0.236435225315597	-0.763776316336266	-0.870562385924002	-0.674631027620493	-0.588206720150374	-0.601862154694785	-0.606812681548861	-0.373971788167584	-0.815320648544084	-0.799025627532733	-0.894570940281471	-0.5386421005025	-0.593838735395307	-0.639064314874857	-0.938441128743084	-0.459724162245717	-0.39133336496548	-0.411689377877988	-0.188775230112731	-0.478147190006322	-0.618409398179176	-0.752824862012094
DBP	-1.03406889236693	0.562707614547581	-1.54449295843357	0.974432911711617	-0.748756364378222	0.837741297718968	-1.06553631277531	0.83169159078484	0.478079543696207	0.741388495072555	-1.12752516903652	0.367136588951443	0.878741001804277	0.792401557625613	0.923422503713593	-0.861863021354831	0.840620525896133	0.578101475188756	0.755547241809899	-1.17676668220821	1.05316121486407	0.520402853558055	0.898576133930712	-0.783681094770679	0.599492227259038	0.918201991270074	0.614689841585798	1.2847910479552	0.580569126071509	0.834418789986038	0.249767867486561	-0.928924980603592	0.661811583224055	0.943184613454191	0.405047419931571	0.237049783477713	0.582489089485735	0.61769366842159	-0.634227129399968	-1.11068839514371	-0.796431459269683
DPF3	-2.12272803417217	-0.767215299821365	-3.18644903545448	-2.94353203966197	-1.55621081937871	-1.38301542485131	-2.8468474208196	-1.03284004563827	-0.629725765646945	-1.22478240354282	-2.36078178985166	-1.53137670065391	-0.834339558140624	-1.74895028656157	-1.72805674241581	-2.06296799294567	-2.03517786200723	-1.6848697019926	-1.04468466281456	-2.02345102745403	-1.5357627564211	-1.07586173096083	-0.935366632036767	-2.34133528945297	-1.41815822368941	-1.66900420279275	-1.23378869857691	-1.71019876888674	-1.25632056312494	-1.63411231608887	-0.75866015791641	-1.62451696061648	-1.0667447517201	-1.2200611287488	-1.05215658845328	-1.66858329401229	-1.19673597063476	-1.88440369733513	-1.06871425132623	-2.05561031881609	-1.67128437920209
E2F2	-1.51238877455992	0.721708006680831	-2.1858610456221	-2.61807613665031	0.230992742389658	0.787597403999532	-2.76530843302332	0.564592901706078	1.18486738585264	0.453819541235297	-1.75789676494138	0.610191726812649	-0.013705643123724	-0.732299672099237	0.0541800008742801	-1.20195543153368	-0.477734502222033	-0.0775284492311852	0.411644036041109	-1.58768248627357	-0.611237892453447	0.448569296977485	0.48612324659228	-0.566756782626405	-0.155870970709578	0.634957562079672	0.399879321916686	-1.46899948898974	-0.122453924323054	-0.154522540741538	0.447798423687143	-0.534206587672609	0.848761485327742	0.121099264306471	0.0590471449969405	-1.03806244876197	-0.0594089838783541	-0.152098123314867	-0.441339214657348	-1.64805874351521	0.576001133357587
EBF1	-1.23615391187118	-0.697228787079503	-2.18681655304814	-2.84516812575894	-1.38964737903141	-1.73414294169923	-1.98360897454098	-0.675468102995229	-0.535005260429746	-1.17301232549274	-2.08498040051781	-1.59658702582425	-0.554917501606808	-1.06351294578995	-0.992636845724093	-0.895013768059371	-2.2564149197954	0.0095724827244784	-0.819825951363723	-1.1300276851526	-0.959357318877821	-0.494598621598974	-0.67234926858223	-1.89242280046582	-0.82810127070182	-1.64218761555704	-1.05744144399119	-0.872149222601434	-1.29878078359362	-0.60660275355199	-1.19797138434455	-1.28381735690199	-1.06623511604781	-0.181510199913836	-1.15640778972943	-1.22323156407501	-1.33280486569508	-1.25993976553436	-1.23043602299442	-1.88433336396078	-1.47395431076052
EOMES	-0.104098324064692	2.13451446701892	-1.69659126338724	-2.30360590908363	-0.617670863098231	-0.734308006665523	-2.07769911647089	1.65470913649637	0.748416815112554	0.196563919736452	-1.1019645693452	1.87783396392189	-0.00828547231738886	0.455351571626792	1.58891626871324	0.454523330680157	-1.32038219163707	1.81894757391027	1.14549442952938	-0.548072240397078	1.12008736299443	1.94229892168879	0.932928966176486	-1.02978501165463	0.582208748585446	0.911356409500237	-0.891785369023085	1.79582962152639	1.49970347127411	2.11177960217801	0.404745319338904	0.107437314279393	2.36869598307938	2.48669671728416	-0.210466964879952	-0.684952592655805	0.100517255752512	-0.24371757966947	-0.246499524386819	-0.880314114624799	0.117307210869991
ERG	0.0641560378553117	-0.433275653146725	0.00794357188651352	0.441527545167315	-0.681504246604909	-0.468785656347433	0.454876082501885	-0.159831158400594	-0.461153551285651	-0.206857167251736	-0.297040800921856	-1.10000924026008	-0.192496028830645	-0.655559099544462	-0.381453742597325	-1.32287692952436	1.09567214279	-0.869994454914261	-0.77085789034314	-0.245320679447928	-0.853972464513346	-0.703038835750465	-0.31867555006326	-0.896255318535646	-0.314250397994432	-0.472075872653844	-0.404789474044867	-0.427907123301337	-0.601084103764359	-0.555629995886471	-0.148010838303766	-0.776366731247006	-0.859098134602462	-0.322684704936571	-0.237562272394905	0.0532035006330641	-0.149457800361935	-0.0105278555372615	0.124284842517848	0.0970445044020922	-0.684708375199593
ETS1	-1.53632539992416	1.23303341176312	-3.91336163916723	-3.84928945983984	-1.86614891052289	-1.75030704448394	-4.10628226608708	0.884369936829993	-1.56614888314009	-1.12204069993809	-2.31453054207242	0.917193995714664	-0.84005268011152	-1.25967305132766	0.977665684682711	-2.33377901400187	-3.0291760037311	1.15671510399568	0.813819251313275	-1.8922497186087	-0.981840325804604	1.30890952212989	-0.917956404584697	-2.9343567430711	-0.794806082732485	-0.866340258591294	-1.7245753101294	1.37441652013703	0.770489272011391	1.25371998648379	-1.66831704073374	-1.44782334924429	1.13366586265931	1.63605625831046	-1.72920670026003	-1.12759040577393	-1.2615397293252	-1.94841031286614	-2.37421464877973	-1.96543712805119	-2.28486322157219
ETV1	-2.78585195484669	-1.24111814368536	-3.31312611578209	-3.19102355327942	-2.55379877275483	-2.51208292177477	-2.85476674762215	-1.58533811889743	-2.00962976730381	-2.54362967674366	-3.28648813492229	-1.66291092909409	-1.91188314383571	-2.40198719112793	-1.58050684351074	-1.05212584939525	-3.07345978689832	-1.03590005972615	-2.24216257483085	-2.67304799816333	-2.09973337349572	-1.63810678151379	-1.93926343448642	-2.36802780264459	-1.79059311447243	-2.13734751194176	-2.35482645362283	-1.61445852377153	-1.5068355417852	-1.74411270055344	-2.01259283130721	-2.19020170536387	-1.73761984125019	-0.534499469927961	-2.66043126116874	-2.57778303462169	-2.6203095602156	-2.01284067116395	-2.54658320556967	-3.28355024342527	-2.63253335906992
FLI1	-0.686077330100843	-1.91789611081574	-0.478419647433114	-0.625283640532372	-1.6644284582683	-0.974765305767931	-0.341005334393524	-1.65308204840005	-1.54000501592621	-1.12240097558123	-0.965422271204982	-1.46662658977427	-1.47234371026565	-1.17604562745316	-1.05526407887446	0.789712911800364	-1.00618746544534	-1.07184458842754	-0.984381817572242	0.873347284183573	-1.01937221599579	-1.58583531540448	-1.42225097810577	-1.07743885413329	-1.27582895897049	-1.06844276028312	-1.19774904095206	-1.57901463498162	-1.362214277015	-1.0693295084205	-1.60515808743091	-0.72818327826361	-1.67176737832669	-0.957941724169486	-1.60486519873839	-0.962982444740394	-1.00982685231642	-1.06720739865189	-1.80894632792986	-0.831813877495389	-1.49540002781432
FOXD2	-0.683466397349848	0.439035524193907	-0.811872683940061	-1.11253396608107	-0.025335345588371	-0.0791213110937437	-0.838959552126813	0.258004340842206	0.0275100856557993	-0.392394321276759	-0.791075470171706	0.385235927527807	-0.231366715986665	-0.382017777229106	0.075036066352292	-0.644177638492942	-0.386944696351335	0.0518878277434495	-0.260393045593917	-0.686004681357469	-0.242831687451418	0.107137807747826	0.137659408512908	-0.312611932932709	0.0662442641799428	0.410183079345412	-0.156766139492052	0.0258671777127463	0.0186172195074192	0.225707633047905	0.0135108196872791	-0.168575965721927	0.229623935795481	0.432122363859437	-0.431234905870002	-0.407030961440797	-0.566116526274035	-0.179904885477456	-0.392753169040651	-0.378752072141909	-0.281020741774953
FOXD4L1	0.823720385079514	-1.10893503834186	0.914881454086691	1.04361728519253	1.08030248069817	0.503161574320897	1.0058946451706	-0.747223414078451	1.11242105896501	0.178818525351724	0.542186231207812	-0.210207715785518	1.10890998312226	0.299375500022783	-0.999788867649324	-0.0551515832450388	0.847132281092624	-1.19917966733856	-0.512106684750193	0.531869612400899	0.5066746171259	-0.64542836492423	1.07902466758015	0.457969622614756	-0.0932828742697236	-0.608285001861241	0.278628460898767	-1.32862839694307	0.517045880191856	-1.34887813009256	1.0286257218595	0.739942924045701	-0.332856588608452	-0.998678293547679	0.39520499150233	0.724461474681237	1.10050149817925	1.07795706288091	0.765759244298427	0.595502582458898	0.550458427969083
FOXN2	-0.433279603217747	-0.723008760383852	-0.213669437025826	0.240280414538582	-0.732490515078123	-0.837910921745091	0.162290131270855	-0.549810210875443	-0.726771896592752	-0.60376413143563	-0.363560639040325	-0.525905594616324	-0.650167615009456	-0.218229712069625	0.261080006344241	-0.112736961795511	-0.771678263071084	0.0886189302451161	-0.498557625323895	-0.199402593995366	-0.699714879937902	-0.510542331676421	-0.56832373369739	-0.605370394926409	-0.454946729325409	-0.315491720519957	-0.708226597226249	0.0667489355888583	-0.776240120589658	-0.328379426267644	-0.857816966263357	-0.623378823394124	-0.52164205830973	-0.286732042590818	-0.647553779543911	-0.979730552493236	-0.81766195055735	-0.454964140125408	-0.82239918270185	-0.642201232284426	-0.820133566652258
FOXP3	-0.511765946153586	-0.133415035169622	-0.502104267204241	-0.676679730632627	-0.48535308718659	-0.73417569876401	-0.82923060823757	-0.151058688383945	-0.574834191074333	-0.591541671887858	-0.702284137548409	0.0367176660305358	-0.7700294151101	-0.583110675348796	0.0454938068742548	-0.867728349700321	-0.859655416103466	0.0106319556568688	-0.407542384477526	-0.661165671405005	-0.313814101009148	-0.196803395681176	-0.452153400235932	-0.71761581479513	-0.245607496753723	-0.348913070441201	-0.632009073567475	0.206387031772449	-0.422023489554938	-0.0372692779536982	-0.559282986135912	-0.334916256944207	-0.358218394307108	0.240566097444372	-0.99907637462458	-0.641385607192792	-0.514928701929541	-0.454165445291943	-1.06578613310296	-0.570620516348776	-0.525572671696392
GATA1	-2.02800868499892	1.38626857332373	-2.32126142607589	-2.24090645861364	-0.00725875672571223	-0.536631830870822	-1.943694974451	0.409862888498835	1.39506754538814	-0.0267523801577039	-1.99808529557528	-0.0899506609924958	0.379629309783777	-1.45298825162922	-1.75264959997505	-1.26380970990819	0.07196944627951	-1.70723995226316	-0.250940428769449	-1.64658153542527	-0.731857829067088	0.862059070625431	0.237097307891006	-0.907709362812889	-0.970112404637185	-1.74869853538759	-0.162931437799599	-2.09963145818672	0.413252267323684	-1.80041394609277	1.39510478914369	-1.24102986273059	0.333295978360795	-1.86187454145498	1.19467963910919	-0.583161678722534	0.360956586306218	-1.29261081469463	1.33465427399286	-1.42022399485758	0.49605194705329
GATA3	-0.0455575812677023	0.699693618623684	-0.388692995406751	-0.612317886885653	0.247421387341695	-0.121819386577007	-0.093872502189998	0.410832043795803	0.0980385524029632	0.0863924180063251	-0.0736402981761478	0.547776316831094	0.56645793612168	-0.370933848799352	0.733804419738639	0.609282760883384	-0.0420856993089072	0.891143459017718	0.465263261998599	0.535221069790291	0.404082981656255	0.560663289295032	0.340802246223692	-0.381779263996164	0.226535267177619	0.12396385740455	0.0445221056978598	0.470930734428431	0.143036292186886	0.757917676668618	0.231684210191385	0.0712496551072041	0.426528263272095	0.728039168345511	0.34458494119661	-0.166923641959739	0.125030388871875	0.123233274150124	0.290570458912326	0.0808983890436003	0.246964205741868
GMEB1	1.85472623839699	1.48091561027442	2.05220618500476	1.71508881798438	1.75088606282291	1.72115628904358	2.13483665577412	1.36622652532607	1.31217525210053	1.53332556069231	2.05355654542351	1.31180429432655	1.6187252197103	1.43673510432521	1.67663999437264	1.79462288661604	1.77764378724643	1.50289462951111	1.48893677597378	1.83426709522577	1.78095004946168	1.46269487425892	1.75777530135909	1.91474959617756	1.64806684659713	1.40355977201421	1.43682452733718	1.48399201597466	1.47196760488982	1.72759652858317	1.50165213594511	1.71337830596022	1.35292584070631	1.66082364016549	1.52289571995726	1.54197432055888	1.70057503464528	1.78661979932837	1.58652448650995	1.8081181007173	1.37911729837787
GTF2B	0.752864479955759	0.129456084730718	1.03894008278083	0.919670110647001	0.398853645890842	0.540497391215445	0.465448473796293	0.355839856557832	0.185937486851387	0.587209710422314	0.525973857259565	0.182777635709934	0.622729468322203	0.614324073145299	0.564617898215842	0.437099688984961	0.476463193035486	0.147391568766859	0.11893956989437	0.242032680143242	0.262911941968701	0.0738385502010652	0.241504649246619	0.650885383257269	0.56015249253575	0.32667474740632	0.453340025062181	0.52126039068989	0.0819165832321463	0.571144541065322	0.305775357117776	0.502664593769683	0.174813113011256	0.406499305331953	0.432377791033646	0.432297287593538	0.435160277518229	0.410442527348828	0.397111242884162	0.611234650497368	0.595722152565718
HES6	-2.42957194151859	-1.60124226321915	-1.99478030778568	-2.22416162429636	-2.03402266032567	-1.68327615903273	-1.24013130262322	-1.66168207798565	-1.21934980111398	-1.85671911946989	-2.66737474593278	-2.1941171839906	-1.4008612149834	-2.04839258164445	-1.85850306425861	-3.17435873921897	-1.86846155068813	-2.9357095662272	-2.25662684217525	-2.93109251534331	-2.63688981933554	-1.86490625906181	-1.88258357794716	-2.19942236852772	-1.89318864114525	-2.07573308338586	-1.37036053918603	-2.01981987101152	-1.70863133281101	-2.46540459731851	-1.41150737066574	-2.27522731321131	-2.47076809417284	-2.27415671834292	-1.40786271155345	-2.08993771034081	-1.77577393154346	-2.07590718808827	-1.6191218011245	-2.55947849851461	-2.26206077240888
HIVEP1	-0.0996475703175557	-0.347588384616798	0.00648862446081829	-0.157432992119103	-0.48578678021253	-0.430764162109786	-0.290168678337034	-0.379165783030577	-0.381667038906585	-0.337435882096078	0.0437994105634049	-0.339476175156698	-0.437829926647183	-0.0832041465128974	-0.259048317188835	-0.0955177765461447	-0.532103605917257	-0.375687174919887	-0.297085832794269	-0.217524629758225	-0.265398435122603	-0.240650878921347	-0.38172743057121	-0.173187375799286	-0.30542068068405	-0.356491673304685	-0.466288453110379	-0.0292545120594004	-0.31194813629652	-0.121885457298006	-0.570635062259585	-0.234164617273614	-0.174812300947885	-0.067241740418811	-0.443072056470661	-0.329407045915394	-0.245544152787666	-0.223580398106726	-0.413924301313485	-0.0800978103238679	-0.289119133746174
HMGA2	0.752252350879848	0.212164106124882	0.0267274748528044	0.62492595336679	0.30335592273757	0.326079551884938	0.822536969598988	0.140237645021021	0.542449286355035	0.551142443621724	0.92348452990527	0.373133726638321	0.634204115484213	0.395230249530892	0.27068165758009	0.921848495335099	0.896901997710427	0.365752196030551	0.601458327475793	0.36125457755442	0.83615262001022	0.297983821147989	0.590094473151076	0.0855487185078316	0.215885285167147	0.377697515299672	0.38824167318408	-0.205938937185575	0.327258970278556	0.557552800111223	0.56707286212157	0.115568923769984	0.523348329456479	-0.0618800180739917	0.692015487526692	0.743005204569732	0.391721532526467	0.420125739318919	0.835199900486834	0.560918496456819	0.502577276358435
HOXC4	-1.39662341525401	2.58004728985766	-4.4323698072505	-3.7105229640544	-1.6148043209995	-1.80287809642692	-3.34734555261032	2.00730468044297	-0.467430666994793	-1.77546618596173	-2.22710215555422	2.2768221554135	-1.22781946603076	-1.65176920221216	1.88216540827846	-1.13492521729442	-2.99945234169633	2.23875318670779	1.25059592601304	-1.93640991181098	1.53252245621466	2.50953359947294	0.968379250947918	-2.97474564864388	1.65830197828172	-0.593924028938943	-2.06734843892909	3.11786852373353	1.75301432091139	2.68684519328181	-0.594125859914008	-1.41385493294794	1.87495167045998	3.28223138760997	-1.35933702607609	-1.54116145680084	-1.16468216650926	-1.08825087804236	-1.0251698406169	-3.03183146798812	-2.01615993563673
IRF4	-2.24986236265623	-1.129330613994	-3.15929474059258	-3.24621736881276	-1.74492916873471	-1.45237062422694	-3.01596882083293	-1.01084832917299	-1.36410297468183	-1.17853291689104	-2.93084098251568	-0.999767305382494	-1.57107814829437	-2.2030651839535	0.562564477610094	-1.85140251020454	-2.50999991933559	-0.542695450206707	-1.18581005996299	-2.35654541269205	-1.61463842514133	-1.54445504524065	-1.17655027612551	-2.58238704529037	-0.924486602960596	-0.514576247404555	-1.11112535782623	-1.9770454938126	-1.60766032623985	-0.928136130892514	-1.60595383744093	-1.56485634663967	-1.57649586809137	-1.38520699980808	-2.31835120015037	-2.13657730608924	-1.69425845934936	-0.519498839814257	-2.45331017880954	-3.13361450992625	-1.96324504619135
IRF5	0.52560792543478	-0.291685387165009	0.679939276054844	0.221749791024152	0.342812612627155	0.279143212495067	0.369837953964164	0.169920603606208	0.367981779016899	0.419420678485839	0.557028650134439	0.3690626551974	0.430494275810118	0.750909377157317	0.404972283334927	0.362450672577195	0.370376694726894	-0.0448197680174953	0.349586124331185	0.289301086513953	0.204398505328988	0.227528905652687	0.281050481117	0.874643962028025	0.518203329842023	0.310248188174247	0.41465817301814	-0.170040634478444	0.1424610902188	0.251310474711699	0.108913672966723	0.496506912054915	-0.205407587198012	0.256547356116714	0.0849337907671046	0.417715077595963	0.379353887799463	0.500332517740735	0.0880663528253443	0.353967375295153	0.407849753857852
