2260553_BL	2280935_BL	2283265_BL	2410163_BL	2450523_BL	2463247_BL	2480485_BL	2297625_BL	1825001_BL	2247707_BL	2620771_BL	2430935_BL	2295595_BL	2264225_BL	2297941_BL	2151503_BL	2263055_BL	757509_BL	1794247_BL	2010157_BL	2150901_BL	2152641_BL	2163337_BL	2210551_BL	2219711_BL	2292915_BL	2296723_BL	2361361_BL	2361405_BL	2366711_BL	2370233_BL	2382431_BL	2419959_BL	2498789_BL	2502699_BL	2512641_BL	2583919_BL	2616045_BL	4128869_BL	4235533_BL	4259035_BL
CTCFL	0.536110596293693	-0.536719660971516	1.46483828873864	0.743247771386982	0.748393701037422	1.12360908817159	1.43250510537742	-0.414874745889526	-0.867768080464062	-0.491751141305476	0.564450803360964	-0.80663614504069	0.400602620594656	1.06426521614177	-1.08584054703163	0.993872653527827	0.979964835462317	1.27706847810483	-0.676227346196361	0.764974327545504	-0.347828889763635	-0.674018542697978	-0.569702230989679	0.504946373996838	-0.798553832137602	-0.969547568642717	0.536453924033836	-0.636267844300582	-0.81274888343431	-0.415660388736742	-0.804926480049927	1.01472123525475	-0.426909842380682	0.526803502349081	0.455362117952457	0.299163928231694	-0.912773431137966	0.857205771025614	-0.206463320747948	1.35682637371875	-0.907497111386396
CUX1	1.31739677280175	0.540693817031279	1.33031123501899	1.45269446710785	1.52518275879246	1.37023666555597	1.56490920463304	1.02123641407425	0.756282744747545	1.48124005095107	1.48804519775778	1.00497886915439	0.960238959802189	1.127953323642	1.07134731522076	1.36664130841034	1.06031083178835	1.13644342922079	1.47396766246612	1.6187723141817	1.25796496807322	0.757144489891501	0.994080373616742	1.11251420911746	1.28649824012054	1.81640514281411	1.13505166197456	0.84847251596864	1.09218907568061	0.945384080086339	1.03583441741441	1.14984739135371	0.569023315205378	1.01513092713202	1.09004720132168	1.60110387007071	1.33112190567274	1.56390416746686	0.969552897209799	1.57183766651101	0.972016788398312
CXXC4	3.76497068497762	1.69543385707502	3.38173243677735	3.6425969606988	2.9525638890356	2.58969869816924	4.0774382596062	1.68309211904865	2.34463636345978	3.064652668223	3.86581529704519	1.89663649241323	2.08565747733943	3.63681304562743	2.0143068662148	4.2631837452166	2.95641238878166	3.34403114451913	3.13283818779623	3.83914355426075	2.92239090750106	1.90691717484753	2.07372390706008	3.20070743422308	2.13292389748824	2.58630734304413	2.35125528072121	1.89071574313631	1.97021768600236	2.67794609688751	2.50802986353566	2.84583532694333	2.07164419395588	2.03198617285388	2.40616633678095	3.15511533097432	2.91391546453056	3.64733013421292	2.41842227847283	3.70423737012591	3.42028488268362
DEAF1	2.40117570026452	1.24734500881012	2.56231846862971	2.69050872974251	1.95908182051897	1.93367589480394	2.4530455961308	1.40789327915583	1.58379698741063	1.91045228163813	2.68896515988052	1.25077579071093	1.94236802696695	2.08077191569661	1.46570757598198	1.45822131206109	2.27204204950151	1.27898046776347	1.37289439575083	2.08413443847633	1.51733670825084	1.47402157577813	1.54937204582619	2.37181286621374	1.25902174383592	1.19318534612657	1.6868638036393	1.72566770116778	1.48884798288093	1.24333448714348	1.63350045438383	1.90144506771878	1.48141570108716	1.40936146219891	1.70679644769898	2.41682993845226	1.97716745530671	2.18717700825011	1.91277198432795	2.51341378787713	1.78487309351622
DNMT1	0.854931876799006	-0.187388575886099	1.06679744565091	0.722538504895254	0.25860155906198	0.472309541604993	1.53211841552636	-0.317628870211301	0.0659860315369085	0.277901051468408	0.414117529642408	-0.807336746183266	0.585301760101571	0.311197094414854	-0.158056960501398	1.79187297338026	1.09446921808479	0.699679365154422	0.453777528557011	0.935142617732616	0.455196445211595	-0.47403017408922	0.297155018355842	0.478177393467934	-0.227620611503905	-0.464131292634124	0.382469523391612	-0.249519006280394	-0.35040673899914	0.0998882328059925	0.40474444983894	0.168469311643592	-0.379504784641595	-0.274033070114053	0.708365687317376	0.632061530543447	0.171786144374784	0.594057794584661	0.766281277804842	0.619896028101072	0.113085473690535
DUX4	1.06791996577848	0.337711579889664	1.51198535069184	1.11813479314515	0.425529503092619	0.810444573698296	1.86803943412	0.339516825261317	0.0610245556598813	0.449848858483254	1.17161616831851	0.725634104465538	0.977726911799878	0.903848615691686	0.94128030610396	1.32696017368241	0.997408668977633	1.25659631989158	0.300464001073773	1.17690649047016	1.46376600712473	0.503648251515942	0.611815805723452	1.02015240667712	0.681410432948032	0.420391182670185	0.623836990281762	1.34001104179587	0.0970634100020524	1.21131803839099	0.171116115140622	1.08684807790377	1.03019757040986	1.61144047666838	0.535302680477834	0.778218513015099	0.37228543233689	0.99878433916643	0.616405203568592	1.74236225520125	0.80632763577537
E2F1	-1.88565486809637	-1.46864654130076	-0.204915853041728	-0.718388784856185	-0.426303246584729	0.256602674308079	0.127189815662884	-1.52225430345614	0.268535040527881	-0.313109198122372	-1.69162923439914	-2.67483522083249	0.355220010331456	-1.32936449993813	-1.92847826391064	-2.55925392037056	0.322790502657077	-2.68174560955486	-1.49423814332818	-1.77690013760477	-2.55696103188829	-2.10482895430743	-0.661980060774716	-0.771995650095353	-1.8297894681883	-1.54322245316862	0.360047198303783	-2.75668144853552	-1.07446894010075	-2.7053621944522	0.258786230178227	-1.00388977025311	-2.44414872585473	-3.15531399667637	0.36485642291889	-0.303427811588689	-0.583017615577506	-0.444467215847541	0.50614181675639	-1.18300271633989	-1.3237009574545
E2F4	-2.30192182900426	-0.209355546147181	-1.63539042290195	-2.83634278426351	-1.04545781340278	-0.974089935628686	-3.03276360220378	-0.906902345696165	0.255125493668135	-0.916908540043731	-2.61013307096477	-1.97188762566212	-0.703694043582936	-2.06469620398153	-1.74431012233477	-2.70830224938257	-1.23912365437528	-1.73921830919272	-0.995262889110398	-2.33047376069596	-2.36443664426205	-1.12386994923312	-0.742267650814642	-2.00928123714926	-1.93662282212017	-1.79734105825025	-0.90438094339394	-1.89186434566784	-1.07653446831867	-2.0198596149237	-0.033973430408313	-1.36121895842345	-1.87544927600607	-2.11733097771075	-0.111685297198285	-1.27093957647792	-0.749849331128226	-1.18357409593216	0.277983691621376	-2.08179952513297	-1.45455259202967
E2F6	-0.0701644463605442	-1.36028219491431	0.229229526914071	0.0658645550311829	-0.543059598707045	-0.451322860795402	0.345434686783938	-1.07668406478302	-0.814484467173891	-0.383790255127342	-0.00282317540457072	-1.43767911434749	-0.351411404297781	-0.421270137056943	-0.859018520440533	-0.0395663789785079	-0.252354605967503	-0.725005061542674	-0.824007330033354	-0.198814606829507	-0.205007681028257	-1.12034892937935	-0.969452666774619	-0.157671242610992	-0.951235340181598	-1.09153459695036	-0.771278024878553	-0.874665965108835	-1.06474479862347	-0.750455940045279	-0.828453735021427	-0.120297983948342	-1.35328472638389	-0.832375260261752	-0.511959381902598	-0.207413244075706	-0.264040707152931	-0.452060433470388	-0.176724683297046	0.0104285763989936	-0.73048141397949
E2F7	0.908499923823792	1.5131701942914	1.622583891795	1.25641207081466	1.697979241215	1.60947351030967	1.30239374844124	1.61428026149945	2.03956509945632	1.77457276460317	0.979973299446136	1.26150604568718	2.03980554764967	1.58303250385953	1.39298475417504	0.388052694151449	1.47463349824943	1.26078350044172	1.28862011228315	0.676364273334346	1.1418420878795	1.43817924532914	1.51969951764878	1.23967524129789	1.19112311270437	0.84042929288407	1.98241126717158	1.06206441682889	1.66298016566799	1.35277506051356	2.10189291286231	1.60519268720302	1.14836696928547	1.16668164027166	2.2889631304076	1.67083653282508	1.77848353357152	1.71123045941812	2.14636441925209	0.923482528956362	0.935450335412979
EBF1	-1.02918507211915	1.6781535055964	-1.66086124202114	-1.53090975834103	-1.78327478719153	1.68423050150246	-0.933564959895398	1.93798794891942	1.14995802022351	1.58471070305552	-1.98571945609258	2.04226569977725	1.21493118027655	-1.71359021435678	2.03661614815871	1.06178702123045	-0.92835701406669	2.00145082678994	2.09987088601368	-1.84364265674592	2.01552644647492	2.16687272868113	1.46709781409927	-1.41693451346664	2.17705234772032	2.1098129549481	1.57545287034345	2.03993044391002	2.14598665679399	2.14814640654358	1.04484276976292	-1.82244696220388	2.43571315556031	2.47959651922944	-1.00696627328907	-1.30020882521162	-1.51973195567725	1.12336928051942	-1.42908013647476	-1.6586805533074	-1.5084768907062
EGR1	0.208449150047	-0.587165613420289	0.49841286128259	0.304147826246602	0.647988782095019	0.479355677246754	0.616682708015523	-0.442874042770564	-0.639853358828209	0.144084808692794	0.390502442531057	-0.37393139056862	-0.0997719023034398	0.221946544587722	-0.692131938938552	0.471335933978442	0.147365033909571	0.198265803384319	0.554820018902693	0.567155163587695	0.186462503520055	-0.362451745786127	0.139829230641991	0.252293219087359	0.600806819948157	1.33738254183398	0.802298170313488	-0.879542412085326	-0.0994945510011195	-0.150525251601856	0.53089986836751	0.109209540226997	-0.409077613576812	-0.576736685616652	-0.22622579063886	0.0829572143387373	0.031034589304813	0.646605229614237	-0.141941430472714	0.347892171993594	0.0537511295805234
ELF1	2.93748615811047	1.97749540136668	3.1117867799244	3.05393551216804	2.57613238547383	2.63739131394235	3.0134644365522	2.17623250180554	2.23004799370725	2.58142522243864	3.07319599950101	2.48113230820044	2.46522777382482	2.89884564564906	2.42500093209898	3.55390613306611	2.65433712608306	3.13697118385827	2.97676972472845	3.22382131767051	2.98740794363378	2.21780706126707	2.36867606348607	2.53800518786858	2.50634954667837	2.20769027340644	2.4714080349323	2.28750529862042	2.29007724502939	2.63284603797843	2.40569915921513	2.54718604877125	2.41449212169341	2.44424432767754	2.41544779177618	2.8820642272345	2.61365457494751	2.8488074499824	2.53509131748937	2.71410320981517	2.76964482240879
ELF3	-1.14916082816532	-0.30661244384205	-1.40848278893904	-1.56718377743782	-0.810108482038707	-1.11611111828766	-1.2860818523234	-0.372579368221768	-0.601211139601956	-0.892844470676703	-1.0242214114412	-0.446663828015014	-0.858055644057292	-1.0062650678555	-0.27792345536351	-1.48145404464875	-0.896129608526594	-0.620506668058432	-0.939627184388248	-1.32035586987066	-0.846621406934409	-0.634414235573686	-0.711661559865066	-0.950404041451823	-0.466800529642065	-0.9774940977356	-1.08211735492362	-0.207830448540471	-0.730026509905974	-0.459429323423372	-0.510476820585642	-0.763321468926399	-0.616364555914884	-0.29202447728896	-0.845404597083157	-0.889274193379101	-0.874355827314769	-1.13804649496372	-0.692503918919822	-1.36347701601326	-0.732566267296368
ELK1	1.13475888392469	0.656622611719571	2.39908775175263	1.41663302754446	1.54376913330157	1.38100951220669	1.45042459713481	1.55208483311292	0.815433404357051	1.44918173457265	1.05809529129963	1.18061588412604	0.741092734892154	1.52950004408927	0.947096370199659	0.46861363248593	0.641377467930696	0.870193568916635	1.60104159376307	1.83198303590765	1.7763840566872	1.04536673315499	0.937588464102628	0.937197293568862	0.647368064924281	2.47742280668571	1.58815653324118	0.726673145311291	1.13161451157749	1.64431292127201	1.21577994059	1.30521441691781	1.5731973827017	0.550504783145591	1.03630162686348	0.853083141973092	1.70849325043948	2.12666837962344	0.560330653142148	1.520288062985	0.953925216332762
