"name"	"Cluster_R"	"R"	"distance"
"22181"	"MAR10543"	0.217577121760748	0.217619134704112	0.0139
"22182"	"MAR10544"	0.219199633801423	0.219871890229362	0.0142
"22183"	"MAR10545"	0.220409769098491	0.221466470382326	0.0145
"22184"	"MAR10546"	0.21778500520249	0.221682675803523	0.0165
"22185"	"MAR10547"	0.220374979315409	0.221905161207094	0.0148
"22186"	"MAR10548"	0.22381398302563	0.227761949342048	0.0164
"22187"	"MAR10549"	0.222056668419597	0.224542824175849	0.0154
"22188"	"MAR10550"	0.219048507589245	0.222575140746572	0.0162
"22189"	"MAR10551"	0.219017605103075	0.22191353312685	0.0158
"22190"	"MAR10552"	0.219957511997364	0.220533552069659	0.0142
"22191"	"MAR10553"	0.228510734781211	0.223797814756455	0.0102
"22192"	"MAR10554"	0.221587790799512	0.223860895924009	0.0153
"22193"	"MAR10555"	0.224747308206997	0.225954749992199	0.0144
"22194"	"MAR10556"	0.220701931767943	0.221765229433994	0.0145
"22195"	"MAR10557"	0.222532566730435	0.223311822725548	0.0142
"22196"	"MAR10558"	0.230016473806644	0.225198872800879	0.0101
"22197"	"MAR10559"	0.224450717724047	0.225274539426614	0.0142
"22198"	"MAR10560"	0.221987007050427	0.223086858001041	0.0144
"22199"	"MAR10561"	0.223665656420915	0.224456143368309	0.0142
"22200"	"MAR10562"	0.222303573050121	0.222100319547801	0.0135
"22201"	"MAR10563"	0.227605057067739	0.22559090950903	0.0121
"22202"	"MAR10564"	0.220149101526502	0.221286302968495	0.0145
"22203"	"MAR10565"	0.22216181915783	0.223538293573717	0.0146
"22204"	"MAR10566"	0.220900514678787	0.223222304682364	0.0153
"22205"	"MAR10567"	0.222573674262937	0.223966516164712	0.0146
"22206"	"MAR10568"	0.222762519468914	0.225701743902179	0.0157
"22207"	"MAR10569"	0.222897980403604	0.224725089439369	0.0149
"22208"	"MAR10570"	0.221391564440144	0.223963927386194	0.0155
"22209"	"MAR10571"	0.221210952683661	0.221709612720172	0.0141
"22210"	"MAR10572"	0.221736143808626	0.222858029216667	0.0145
"22211"	"MAR10573"	0.220345328651185	0.223715950237756	0.0161
"22212"	"MAR10574"	0.219974703353828	0.22150054671474	0.0148
"22213"	"MAR10575"	0.220393210705461	0.222149854191271	0.015
"22214"	"MAR10576"	0.221155323271457	0.223814669187689	0.0156
"22215"	"MAR10577"	0.222264945685005	0.224209699404355	0.015
"22216"	"MAR10578"	0.22257258554449	0.225733811551854	0.0159
"22217"	"MAR10579"	0.220928198322682	0.22164159376441	0.0142
"22218"	"MAR10580"	0.220551305407723	0.22376539422397	0.016
"22219"	"MAR10581"	0.223523304255405	0.225951649585166	0.0153
"22220"	"MAR10582"	0.22376384879616	0.226941587972365	0.0158
"22221"	"MAR10583"	0.227213900204968	0.230246630240033	0.0156
"22222"	"MAR10584"	0.221736143808626	0.222858029216667	0.0145
"22223"	"MAR10585"	0.221073961771814	0.222438356093046	0.0147
"22224"	"MAR10586"	0.221693446707603	0.223703693489724	0.0151
"22225"	"MAR10587"	0.225091954046857	0.227928375812706	0.0155
"22226"	"MAR10588"	0.221670511629117	0.223068861675326	0.0147
"22227"	"MAR10589"	0.222377509389514	0.223627234398005	0.0145
"22228"	"MAR10590"	0.221968111915978	0.223381873548274	0.0147
"22229"	"MAR10591"	0.219560151477134	0.220609192559689	0.0145
"22230"	"MAR10592"	0.221997822187067	0.222767366761683	0.0142
"22231"	"MAR10593"	0.222726654705617	0.224504499562465	0.0149
"22232"	"MAR10594"	0.22186247838109	0.222886680283665	0.0144
"22233"	"MAR10595"	0.220802312969937	0.222664961246448	0.015
"22234"	"MAR10596"	0.216750384454691	0.220185717483012	0.0162
"22235"	"MAR10597"	0.220939546351495	0.221514557346654	0.0141
"22236"	"MAR10598"	0.217061158700341	0.21825805035733	0.0147
"22237"	"MAR10599"	0.222662500052639	0.224991590251959	0.0153
"22238"	"MAR10600"	0.218852768060494	0.220915622322491	0.0152
"22239"	"MAR10601"	0.217805583502072	0.220878669843013	0.0159
"22240"	"MAR10602"	0.219301990555911	0.222600812163734	0.0161
"22241"	"MAR10603"	0.218773428620614	0.222281336343532	0.0162
"22242"	"MAR10604"	0.218666126090525	0.219439179024892	0.0143
"22243"	"MAR10605"	0.217647705748813	0.216745272199889	0.0132
"22244"	"MAR10606"	0.218505518665737	0.218843426272301	0.014
"22245"	"MAR10607"	0.218440094431237	0.21933171936009	0.0144
"22246"	"MAR10608"	0.216321178598572	0.218954148302797	0.0157
"22247"	"MAR10609"	0.219060640141924	0.219948943006395	0.0144
"22248"	"MAR10610"	0.22041102129988	0.22224694550031	0.015
"22249"	"MAR10611"	0.219523934826992	0.220451591838956	0.0144
"22250"	"MAR10612"	0.220807440181686	0.222530053601932	0.0149
"22251"	"MAR10613"	0.219133544823193	0.221859323262658	0.0157
"22252"	"MAR10614"	0.217295567913357	0.219619169271578	0.0154
"22253"	"MAR10615"	0.218411839200873	0.21932855255852	0.0144
"22254"	"MAR10616"	0.22218873815825	0.223456645191353	0.0146
"22255"	"MAR10617"	0.222767816557531	0.223722005946382	0.0143
"22256"	"MAR10618"	0.227729974957109	0.230348004231997	0.0153
"22257"	"MAR10619"	0.218626742860344	0.21996377694235	0.0147
"22258"	"MAR10620"	0.218375620810981	0.220835763711455	0.0155
"22259"	"MAR10621"	0.221767982884595	0.223100062875836	0.0146
"22260"	"MAR10622"	0.219014923604982	0.220725517063895	0.015
"22261"	"MAR10623"	0.219432210217004	0.220765648150848	0.0147
"22262"	"MAR10624"	0.221049222191751	0.222165823033492	0.0145
"22263"	"MAR10625"	0.219343634708004	0.221025506827643	0.0149
"22264"	"MAR10626"	0.219191463170931	0.219890484392912	0.0143
"22265"	"MAR10627"	0.220530741143077	0.221725064979623	0.0146
"22266"	"MAR10628"	0.220123429090588	0.221767582883166	0.0149
"22267"	"MAR10629"	0.220994468801742	0.221996772706004	0.0144
"22268"	"MAR10630"	0.217691347829053	0.219943997861132	0.0154
"22269"	"MAR10631"	0.220632131070293	0.222316153899389	0.0149
"22270"	"MAR10632"	0.219712591534078	0.221154955728811	0.0148
"22271"	"MAR10633"	0.219748738386721	0.220464710091634	0.0143
"22272"	"MAR10634"	0.219045826938509	0.21957991870542	0.0142
"22273"	"MAR10635"	0.221131432942397	0.222976941708019	0.015
"22274"	"MAR10636"	0.218305987008559	0.220869169761419	0.0156
"22275"	"MAR10637"	0.218801296685561	0.219410102715923	0.0142
"22276"	"MAR10638"	0.220895392345413	0.222735622321649	0.015
"22277"	"MAR10639"	0.219017322843581	0.221475912633051	0.0155
"22278"	"MAR10640"	0.21994604941361	0.221622740315282	0.0149
"22279"	"MAR10641"	0.218556578751273	0.221220059739114	0.0156
"22280"	"MAR10642"	0.21967292670551	0.22047961506176	0.0143
"22281"	"MAR10643"	0.220734386688611	0.223195926140232	0.0154
"22282"	"MAR10644"	0.219998179348408	0.221701517705212	0.0149
"22283"	"MAR10645"	0.221185557573111	0.223065378133046	0.015
"22284"	"MAR10646"	0.221080318418398	0.222533118435095	0.0147
"22285"	"MAR10647"	0.220031148013858	0.221222870072925	0.0146
"22286"	"MAR10648"	0.219511157536373	0.221721533249807	0.0153
"22287"	"MAR10649"	0.222333863698552	0.223285178667826	0.0143
"22288"	"MAR10650"	0.220292687015444	0.221768759586519	0.0148
"22289"	"MAR10651"	0.23176954577815	0.229053966046978	0.0115
"22290"	"MAR10652"	0.219952200235378	0.221542867446205	0.0149
"22291"	"MAR10653"	0.219496412433674	0.220273128202335	0.0143
"22292"	"MAR10654"	0.21856749647564	0.222347742301563	0.0164
"22293"	"MAR10655"	0.227986801329882	0.227671429433699	0.0133
"22294"	"MAR10656"	0.223262438947486	0.224066132077613	0.0142
"22295"	"MAR10657"	0.220883623806357	0.222890024785077	0.0151
"22296"	"MAR10658"	0.220211022487883	0.222070557389952	0.015
"22297"	"MAR10659"	0.219060640141924	0.219948943006395	0.0144
"22298"	"MAR10660"	0.219536429683195	0.220868575975683	0.0147
"22299"	"MAR10661"	0.219355730698031	0.221938057258817	0.0156
"22300"	"MAR10662"	0.224571461967961	0.223773032028032	0.0131
"22301"	"MAR10663"	0.216840473628645	0.218327853019494	0.0149
"22302"	"MAR10664"	0.220617276381117	0.221625097195159	0.0144
"22303"	"MAR10665"	0.22078291027564	0.222243432563403	0.0147
"22304"	"MAR10666"	0.2215114661909	0.222485821745849	0.0144
"22305"	"MAR10667"	0.232685498552877	0.232857073068753	0.0135
"22306"	"MAR10668"	0.221490002056341	0.224137654945421	0.0155
"22307"	"MAR10669"	0.221344168911495	0.2237489637185	0.0154
"22308"	"MAR10670"	0.232216696175196	0.232134890064134	0.0133
"22309"	"MAR10671"	0.221986185598764	0.224179137220041	0.0152
"22310"	"MAR10672"	0.220220502416604	0.222555153217716	0.0154
"22311"	"MAR10673"	0.222156762478186	0.224913710303681	0.0156
"22312"	"MAR10674"	0.222808825326681	0.224595424564992	0.0149
"22313"	"MAR10675"	0.221573905529773	0.221978281142291	0.014
"22314"	"MAR10676"	0.225823839080919	0.227172067033778	0.0145
"22315"	"MAR10677"	0.223912160872218	0.225106943599843	0.0145
"22316"	"MAR10678"	0.221348578767158	0.223301252853733	0.0151
"22317"	"MAR10679"	0.220310376652542	0.222430028973236	0.0152
"22318"	"MAR10680"	0.221027518076436	0.222523339822287	0.0148
"22319"	"MAR10681"	0.221730515997212	0.223451151348961	0.0149
"22320"	"MAR10682"	0.222386781589501	0.224518658538005	0.0151
"22321"	"MAR10683"	0.219897388368422	0.221610660414519	0.0149
"22322"	"MAR10684"	0.220419090657513	0.221688858702591	0.0146
"22323"	"MAR10685"	0.219237660510536	0.221215770126569	0.0151
"22324"	"MAR10686"	0.220305641157881	0.222539685611387	0.0153
"22325"	"MAR10687"	0.220278337951216	0.220496007906134	0.0139
"22326"	"MAR10688"	0.223385198462496	0.223686819924237	0.0139
"22327"	"MAR10689"	0.221883175649443	0.223910554519901	0.0151
"22328"	"MAR10690"	0.221963866854494	0.224168660658896	0.0152
"22329"	"MAR10691"	0.222096198671161	0.224359788932796	0.0152
"22330"	"MAR10692"	0.221877282171491	0.224217302595936	0.0153
"22331"	"MAR10693"	0.219373590644909	0.221331819179771	0.0151
"22332"	"MAR10694"	0.219802933622663	0.221681350845733	0.0151
"22333"	"MAR10695"	0.219798453501887	0.222024503498805	0.0153
"22334"	"MAR10696"	0.220196243118635	0.221176711207195	0.0144
"22335"	"MAR10697"	0.220021649707881	0.222141209418455	0.0152
"22336"	"MAR10698"	0.219245686481091	0.220939507862181	0.0149
"22337"	"MAR10699"	0.219987839426314	0.221880922662576	0.0151
"22338"	"MAR10700"	0.220134173267099	0.221053810635573	0.0144
"22339"	"MAR10701"	0.219923819354453	0.221552302325574	0.0149
"22340"	"MAR10702"	0.219262581108096	0.221162208092579	0.0151
"22341"	"MAR10703"	0.21992815391358	0.220893660282569	0.0144
"22342"	"MAR10704"	0.218174542472824	0.22013517788555	0.0152
"22343"	"MAR10705"	0.219915289499582	0.221000159818987	0.0145
"22344"	"MAR10706"	0.220352150492352	0.222196581345228	0.015
"22345"	"MAR10707"	0.220166677676649	0.222162160685387	0.0151
"22346"	"MAR10708"	0.223259601096855	0.225589070634964	0.0153
"22347"	"MAR10709"	0.219174556250251	0.221761993348924	0.0156
"22348"	"MAR10710"	0.220547554141426	0.221781408253644	0.0146
"22349"	"MAR10711"	0.221576242792401	0.22287184676874	0.0146
"22350"	"MAR10712"	0.219970510618752	0.222576891284506	0.0156
"22351"	"MAR10713"	0.220646150716059	0.221222574252115	0.0141
"22352"	"MAR10714"	0.218966361653353	0.221838454006351	0.0158
"22353"	"MAR10715"	0.219376262324952	0.221917351659316	0.0155
"22354"	"MAR10716"	0.223817476678632	0.2255836952664	0.0148
"22355"	"MAR10717"	0.221461100586466	0.224451277812229	0.0158
"22356"	"MAR10718"	0.221028762391571	0.221748606586913	0.0142
"22357"	"MAR10719"	0.220116591272607	0.223355248567237	0.016
"22358"	"MAR10720"	0.221676142895162	0.224507074074101	0.0157
"22359"	"MAR10721"	0.223776754432644	0.225799750282106	0.015
"22360"	"MAR10722"	0.221086812826155	0.222867919873527	0.0149
"22361"	"MAR10723"	0.220127196663515	0.222890897244899	0.0157
"22362"	"MAR10724"	0.221371176156361	0.223341499136458	0.0151
"22363"	"MAR10725"	0.219999157392541	0.220981775422853	0.0144
"22364"	"MAR10726"	0.218886549096123	0.221533284215279	0.0156
"22365"	"MAR10727"	0.219666758290111	0.221045216627809	0.0147
"22366"	"MAR10728"	0.219486862037853	0.221103877941098	0.0149
"22367"	"MAR10729"	0.221511191039502	0.222036532403151	0.0141
"22368"	"MAR10730"	0.217755845195775	0.220229208476322	0.0155
"22369"	"MAR10731"	0.221473075089039	0.223132559590531	0.0149
"22370"	"MAR10732"	0.219611505583473	0.221205710986985	0.0149
"22371"	"MAR10733"	0.220352150492352	0.222196581345228	0.015
"22372"	"MAR10734"	0.220493909185007	0.223400680308242	0.0157
"22373"	"MAR10735"	0.220279731156548	0.221961547667192	0.0149
"22374"	"MAR10736"	0.218416241306355	0.220815417549224	0.0155
"22375"	"MAR10737"	0.21721236664981	0.219531021452617	0.0154
"22376"	"MAR10738"	0.22010040187893	0.220735923000826	0.0142
"22377"	"MAR10739"	0.355056701851101	0.354598919574832	0.009
"22378"	"MAR10740"	0.35534309844499	0.354804116258097	0.0089
"22379"	"MAR10741"	0.358605676277508	0.358198639214433	0.0089
"22380"	"MAR10742"	0.35687503359334	0.35643371658812	0.009
"22381"	"MAR10743"	0.357908498597136	0.357368159194084	0.0089
"22382"	"MAR10744"	0.356905353017814	0.35644819471308	0.0089
"22383"	"MAR10745"	0.357155817399434	0.356565054927708	0.0088
"22384"	"MAR10746"	0.355015970349113	0.354565624293173	0.009
"22385"	"MAR10747"	0.35494429790323	0.354493698079478	0.009
"22386"	"MAR10748"	0.359019181984553	0.358406253730787	0.0088
"22387"	"MAR10749"	0.355401186788351	0.354892411011486	0.009
"22388"	"MAR10750"	0.355580832148176	0.355108284026305	0.009
"22389"	"MAR10751"	0.355098820039967	0.354611780626288	0.009
"22390"	"MAR10752"	0.354902113086513	0.354461882254242	0.009
"22391"	"MAR10753"	0.355387892502089	0.35467681651391	0.0088
"22392"	"MAR10754"	0.355230322567473	0.354614428279926	0.0089
"22393"	"MAR10755"	0.35764970164195	0.356458216775175	0.0084
"22394"	"MAR10756"	0.355175638997805	0.354736142942201	0.009
"22395"	"MAR10757"	0.357259530847151	0.356858998882291	0.009
"22396"	"MAR10758"	0.355739930416677	0.35526471063388	0.009
"22397"	"MAR10759"	0.355120924828576	0.354555406422928	0.0089
"22398"	"MAR10760"	0.355443856231167	0.354982510208008	0.009
"22399"	"MAR10761"	0.354893322291768	0.354440287049198	0.009
"22400"	"MAR10762"	0.358207412322254	0.357866268418731	0.009
"22401"	"MAR10763"	0.355147935007802	0.354651487907989	0.009
"22402"	"MAR10764"	0.355060563440478	0.35460194585672	0.009
"22403"	"MAR10765"	0.355284975571788	0.354827140947715	0.009
"22404"	"MAR10766"	0.361449684474325	0.359935862834717	0.0081
"22405"	"MAR10767"	0.355599337134112	0.355098499052464	0.009
"22406"	"MAR10768"	0.356924986720085	0.356420721574273	0.0089
"22407"	"MAR10769"	0.356453724568931	0.355971146598749	0.0089
"22408"	"MAR10770"	0.354856744100681	0.354373956177052	0.009
"22409"	"MAR10771"	0.35644991761118	0.355936076312645	0.0089
"22410"	"MAR10772"	0.355685879998424	0.355172614669261	0.0089
"22411"	"MAR10773"	0.354909496743373	0.35440390539744	0.009
"22412"	"MAR10774"	0.357038922120425	0.356385069243502	0.0088
"22413"	"MAR10775"	0.355587815573175	0.354905233534827	0.0088
"22414"	"MAR10776"	0.357222110533843	0.356625841216529	0.0088
"22415"	"MAR10777"	0.355054595465341	0.354444076026519	0.0089
"22416"	"MAR10778"	0.356120227197149	0.355615009788391	0.0089
"22417"	"MAR10779"	0.355117416465608	0.354645060203476	0.009
"22418"	"MAR10780"	0.355195973640221	0.354679840386803	0.009
"22419"	"MAR10781"	0.35528882815655	0.354852801428194	0.009
"22420"	"MAR10782"	0.355214902092737	0.354806758710892	0.009
"22421"	"MAR10783"	0.357845057721301	0.357365952779081	0.0089
"22422"	"MAR10784"	0.355593751092296	0.355181640146707	0.009
"22423"	"MAR10785"	0.356222616078944	0.355723146353087	0.0089
"22424"	"MAR10786"	0.356456147101238	0.355956970763098	0.0089
"22425"	"MAR10787"	0.355237331070303	0.354744075596728	0.009
"22426"	"MAR10788"	0.358821430931866	0.358431356140589	0.0089
"22427"	"MAR10789"	0.356670131199131	0.356186143425968	0.0089
"22428"	"MAR10790"	0.355254149427777	0.354844877586452	0.009
"22429"	"MAR10791"	0.356724330663925	0.356221496254636	0.0089
"22430"	"MAR10792"	0.357324724697269	0.35704106718123	0.0091
"22431"	"MAR10793"	0.356427765098374	0.356029693414522	0.009
"22432"	"MAR10794"	0.355278671014728	0.35476220496316	0.009
"22433"	"MAR10795"	0.358134980714019	0.357458946775917	0.0088
"22434"	"MAR10796"	0.35785222246249	0.357233844956132	0.0088
"22435"	"MAR10797"	0.355013863085701	0.354534588940608	0.009
"22436"	"MAR10798"	0.356001738838277	0.355523992663214	0.009
"22437"	"MAR10799"	0.355518308276329	0.35502809365807	0.009
"22438"	"MAR10800"	0.355382294367067	0.354741053708954	0.0089
"22439"	"MAR10801"	0.355692855925078	0.3553371986921	0.0091
"22440"	"MAR10802"	0.356943239082228	0.356514618118997	0.009
"22441"	"MAR10803"	0.357414895042906	0.35703811542942	0.009
"22442"	"MAR10804"	0.35790270194635	0.357254464053237	0.0088
"22443"	"MAR10805"	0.35602155480755	0.355251183598829	0.0088
"22444"	"MAR10806"	0.355961051367786	0.355471141403686	0.009
"22445"	"MAR10807"	0.357704727711376	0.357402352263926	0.009
"22446"	"MAR10808"	0.35671639249294	0.356319301172931	0.009
"22447"	"MAR10809"	0.35584271809425	0.355246298376413	0.0089
"22448"	"MAR10810"	0.356887782678647	0.356455618561377	0.009
"22449"	"MAR10811"	0.356050749970591	0.355583931156887	0.009
"22450"	"MAR10812"	0.357366563106646	0.357350138681623	0.0092
"22451"	"MAR10813"	0.357853587115576	0.357253727731749	0.0088
"22452"	"MAR10814"	0.354914770442636	0.354432708654225	0.009
"22453"	"MAR10815"	0.356200758980614	0.355839381380264	0.009
"22454"	"MAR10816"	0.355721800703389	0.355233520487253	0.009
"22455"	"MAR10817"	0.356004867942532	0.355516497768408	0.009
"22456"	"MAR10818"	0.356495245391627	0.356038640159211	0.009
"22457"	"MAR10819"	0.3553486988245	0.354878832389732	0.009
"22458"	"MAR10820"	0.355919651010174	0.355480889173587	0.009
"22459"	"MAR10821"	0.358694673575434	0.358313792214698	0.0089
"22460"	"MAR10822"	0.355255200479074	0.354797321051682	0.009
"22461"	"MAR10823"	0.355826697294377	0.355392373787456	0.009
"22462"	"MAR10824"	0.356756421915996	0.356361665337466	0.009
"22463"	"MAR10825"	0.355463086367612	0.355040521822304	0.009
"22464"	"MAR10826"	0.354914770442636	0.354432708654225	0.009
"22465"	"MAR10827"	0.357027568958378	0.356545402499172	0.0089
"22466"	"MAR10828"	0.354913364150644	0.354460366956792	0.009
"22467"	"MAR10829"	0.355025452472497	0.354600432727479	0.009
"22468"	"MAR10830"	0.356010778199589	0.355529238747908	0.009
"22469"	"MAR10831"	0.355501185830532	0.355019054001261	0.009
"22470"	"MAR10832"	0.355054244396636	0.354615562966691	0.009
"22471"	"MAR10833"	0.358561993982109	0.358125687455774	0.0089
"22472"	"MAR10834"	0.356607954695217	0.356003594067532	0.0089
"22473"	"MAR10835"	0.35581415744579	0.35531692247095	0.009
"22474"	"MAR10836"	0.35491898919726	0.354433845450902	0.009
"22475"	"MAR10837"	0.357847104843784	0.357373307302218	0.0089
"22476"	"MAR10838"	0.357803764934409	0.357360068762414	0.0089
"22477"	"MAR10839"	0.357751868279287	0.357169382249798	0.0088
"22478"	"MAR10840"	0.358569783728011	0.358204108403665	0.009
"22479"	"MAR10841"	0.356709834387306	0.356252373008149	0.009
"22480"	"MAR10842"	0.354892970643539	0.354441802657739	0.009
"22481"	"MAR10843"	0.3558855434309	0.355458017871583	0.009
"22482"	"MAR10844"	0.354835986926493	0.354424371741555	0.009
"22483"	"MAR10845"	0.355654133246629	0.355242916156427	0.009
"22484"	"MAR10846"	0.357297279952993	0.356919972257733	0.009
"22485"	"MAR10847"	0.358631402450889	0.358187335254228	0.0089
"22486"	"MAR10848"	0.357175400878193	0.356796507938967	0.009
"22487"	"MAR10849"	0.359660296908256	0.359470165047807	0.009
"22488"	"MAR10850"	0.358161851279577	0.357929542397731	0.0091
"22489"	"MAR10851"	0.354828245835202	0.354338308445048	0.009
"22490"	"MAR10852"	0.356473103147024	0.356002475368456	0.009
"22491"	"MAR10853"	0.356881580628569	0.356491616234749	0.009
"22492"	"MAR10854"	0.355272366051135	0.354808268651867	0.009
"22493"	"MAR10855"	0.357029977315031	0.356663257888393	0.009
"22494"	"MAR10856"	0.357547085909379	0.35727434263858	0.0091
"22495"	"MAR10857"	0.358622263664469	0.358140647000465	0.0089
"22496"	"MAR10858"	0.354929886804291	0.35445241126004	0.009
"22497"	"MAR10859"	0.354948515384076	0.354461124608452	0.009
"22498"	"MAR10860"	0.355402236260287	0.354948591381146	0.009
"22499"	"MAR10861"	0.358062495410441	0.357524687585971	0.0089
"22500"	"MAR10862"	0.355520404696305	0.355057090252009	0.009
"22501"	"MAR10863"	0.356036501039573	0.355567826295328	0.009
"22502"	"MAR10864"	0.355544510295917	0.355060102392284	0.009
"22503"	"MAR10865"	0.355117416465608	0.354610267649175	0.009
"22504"	"MAR10866"	0.355470078206918	0.354990422908863	0.009
"22505"	"MAR10867"	0.357300710967331	0.356945828272313	0.009
"22506"	"MAR10868"	0.356386908240892	0.355867765093129	0.0089
"22507"	"MAR10869"	0.356506660527516	0.355975249746731	0.0089
"22508"	"MAR10870"	0.355780361513793	0.355319551107103	0.009
"22509"	"MAR10871"	0.356018426237273	0.355537107347445	0.009
"22510"	"MAR10872"	0.360595580707084	0.359167369332508	0.0082
"22511"	"MAR10873"	0.355070743263323	0.354654512563969	0.009
"22512"	"MAR10874"	0.355332946939469	0.354928988474423	0.009
"22513"	"MAR10875"	0.356473795168072	0.355975995755145	0.0089
"22514"	"MAR10876"	0.358610077287076	0.358229262736229	0.0089
"22515"	"MAR10877"	0.355215953566	0.354837707843165	0.0091
"22516"	"MAR10878"	0.35757959254461	0.357314823561327	0.0091
"22517"	"MAR10879"	0.357055433457821	0.356550223271644	0.0089
"22518"	"MAR10880"	0.357098418652074	0.356687330357492	0.009
"22519"	"MAR10881"	0.355521802284652	0.355085325426399	0.009
"22520"	"MAR10882"	0.355011404554321	0.354527017848459	0.009
"22521"	"MAR10883"	0.358569106383437	0.358215045864826	0.009
"22522"	"MAR10884"	0.355429518577645	0.354978742030237	0.009
"22523"	"MAR10885"	0.355273767189291	0.354798076097929	0.009
"22524"	"MAR10886"	0.354940080240463	0.354466049201199	0.009
"22525"	"MAR10887"	0.355294431645243	0.354806003731663	0.009
"22526"	"MAR10888"	0.355458891024032	0.354982887017802	0.009
"22527"	"MAR10889"	0.354998057162358	0.354501271750936	0.009
"22528"	"MAR10890"	0.356881236058696	0.356532793201644	0.009
"22529"	"MAR10891"	0.355787330703208	0.355304529377525	0.009
"22530"	"MAR10892"	0.354949569725864	0.35446832200654	0.009
"22531"	"MAR10893"	0.356544009839161	0.355852827323556	0.0088
"22532"	"MAR10894"	0.354995598233516	0.354511495277307	0.009
"22533"	"MAR10895"	0.355407483451012	0.354909381638414	0.009
"22534"	"MAR10896"	0.356273943700246	0.355884940708518	0.009
"22535"	"MAR10897"	0.356242734168222	0.355719406599443	0.0089
"22536"	"MAR10898"	0.354965032099395	0.354472488679182	0.009
"22537"	"MAR10899"	0.357527919039331	0.357155747549744	0.009
"22538"	"MAR10900"	0.358083599963753	0.35770039152264	0.009
"22539"	"MAR10901"	0.354828245835202	0.354338308445048	0.009
"22540"	"MAR10902"	0.354843375578332	0.354367889395355	0.009
"22541"	"MAR10903"	0.356115365397883	0.355739599570745	0.009
"22542"	"MAR10904"	0.35525905423717	0.354730098583119	0.009
"22543"	"MAR10905"	0.357719760505494	0.357229057758354	0.0089
"22544"	"MAR10906"	0.355998957328204	0.355519495795243	0.009
"22545"	"MAR10907"	0.356973193121946	0.356494584523767	0.0089
"22546"	"MAR10908"	0.355093907186007	0.354651487907989	0.009
"22547"	"MAR10909"	0.355352898898638	0.354839972029399	0.009
"22548"	"MAR10910"	0.355859780842031	0.355450892931031	0.009
"22549"	"MAR10911"	0.354902113086513	0.354461882254242	0.009
"22550"	"MAR10912"	0.357179179694563	0.35667696140481	0.0089
"22551"	"MAR10913"	0.356020859578362	0.35556595346491	0.009
"22552"	"MAR10914"	0.356237531610917	0.355917790006553	0.0091
"22553"	"MAR10915"	0.356529832613746	0.356090068066971	0.009
"22554"	"MAR10916"	0.35508864313997	0.354611402384204	0.009
"22555"	"MAR10917"	0.354909496743373	0.35440390539744	0.009
"22556"	"MAR10918"	0.355572800592782	0.355164340583305	0.009
"22557"	"MAR10919"	0.355307038320807	0.354907873257463	0.009
"22558"	"MAR10920"	0.357844375337615	0.357215431374505	0.0088
"22559"	"MAR10921"	0.354868703861033	0.354418687075495	0.009
"22560"	"MAR10922"	0.355750039758395	0.355283495079797	0.009
"22561"	"MAR10923"	0.354914770442636	0.354452032401197	0.009
"22562"	"MAR10924"	0.354936213889767	0.354487259997644	0.009
"22563"	"MAR10925"	0.357817076084382	0.357335425597603	0.0089
"22564"	"MAR10926"	0.355202984605445	0.354811288463897	0.009
"22565"	"MAR10927"	0.356911898023294	0.35644262645708	0.0089
"22566"	"MAR10928"	0.355875796222572	0.355453517969509	0.009
"22567"	"MAR10929"	0.357257814632377	0.356829422346786	0.009
"22568"	"MAR10930"	0.357932363539073	0.357403455067202	0.0089
"22569"	"MAR10931"	0.357708144458446	0.357302681043446	0.009
"22570"	"MAR10932"	0.35609105277476	0.355639341583157	0.009
"22571"	"MAR10933"	0.356762631909705	0.356350518651861	0.009
"22572"	"MAR10934"	0.356088273804292	0.355641213009006	0.009
"22573"	"MAR10935"	0.356587911618519	0.356128807471954	0.009
"22574"	"MAR10936"	0.357122138387165	0.35670029000286	0.009
"22575"	"MAR10937"	0.356499050584999	0.356048704268951	0.009
"22576"	"MAR10938"	0.356465836630306	0.355967416314857	0.0089
"22577"	"MAR10939"	0.355424272569318	0.354970074670439	0.009
"22578"	"MAR10940"	0.357796938000658	0.357313719758348	0.0089
"22579"	"MAR10941"	0.35485815120724	0.354400872982236	0.009
"22580"	"MAR10942"	0.357525865223251	0.357141373781166	0.009
"22581"	"MAR10943"	0.356457185310996	0.355979725711878	0.0089
"22582"	"MAR10944"	0.356435726735408	0.355967043278644	0.009
"22583"	"MAR10945"	0.356673238986705	0.356234145741848	0.009
"22584"	"MAR10946"	0.361642524179277	0.361054915125253	0.0087
"22585"	"MAR10947"	0.35543301576017	0.35495236072056	0.009
"22586"	"MAR10948"	0.354869759063776	0.354411107006809	0.009
"22587"	"MAR10949"	0.356465144552929	0.355999492108367	0.009
"22588"	"MAR10950"	0.356881236058696	0.356046840623045	0.0087
"22589"	"MAR10951"	0.356432957543881	0.355986439275595	0.009
"22590"	"MAR10952"	0.356477255199846	0.355987185198677	0.0089
"22591"	"MAR10953"	0.354909848332173	0.354433087587919	0.009
"22592"	"MAR10954"	0.355527043063045	0.355090218694619	0.009
"22593"	"MAR10955"	0.354879607073617	0.354379264302393	0.009
"22594"	"MAR10956"	0.356767116659889	0.356328221469283	0.009
"22595"	"MAR10957"	0.355725287447791	0.355284622031849	0.009
