"name"	"mIDH2"	"Cluster_NR"	"distance"
"20259"	"MAR09431"	0.336043474433494	0.353334757644448	0.0252
"20260"	"MAR09432"	0.207156152283497	0.219596152949459	0.0263
"20261"	"MAR09433"	0.326193319307468	0.34369379744913	0.0257
"20262"	"MAR09434"	0.304896408697918	0.318728997585943	0.0239
"20263"	"MAR09435"	0.239772694451932	0.254553730917143	0.0268
"20264"	"MAR09436"	0.238970484769161	0.253897399774404	0.0269
"20265"	"MAR09437"	0.509956732653377	0.521780905490742	0.0155
"20266"	"MAR09438"	0.578019637705911	0.582943463289928	0.0084
"20267"	"MAR09439"	0.265507353992792	0.280144357280939	0.0258
"20268"	"MAR09440"	0.257755508409376	0.271405736631701	0.0254
"20269"	"MAR09441"	0.169141538041765	0.197731665465198	0.0388
"20270"	"MAR09442"	0.285968199485816	0.300596347963643	0.0251
"20271"	"MAR09443"	0.304547230456225	0.316818342041204	0.0229
"20272"	"MAR09444"	0.304464852876694	0.316844529378655	0.0229
"20273"	"MAR09445"	0.306780692478393	0.320452977533993	0.0237
"20274"	"MAR09446"	0.423067293348735	0.43501258895416	0.0186
"20275"	"MAR09447"	0.0811462099595004	0.109221898433374	0.0414
"20276"	"MAR09448"	0.105428722948347	0.134131926778797	0.041
"20277"	"MAR09449"	0.432501445209381	0.44229650971975	0.0167
"20278"	"MAR09450"	0.294406847242808	0.316314923531467	0.0298
"20279"	"MAR09451"	0.294406847242808	0.316314923531467	0.0298
"20280"	"MAR09452"	0.418283128008601	0.430025704369342	0.0186
"20281"	"MAR09453"	0.294406847242808	0.316314923531467	0.0298
"20282"	"MAR09454"	0.439480887313684	0.452614421542678	0.0188
"20283"	"MAR09455"	0.294406847242808	0.316314923531467	0.0298
"20284"	"MAR09456"	0.294406847242808	0.316314923531467	0.0298
"20285"	"MAR09457"	0.294406847242808	0.316314923531467	0.0298
"20286"	"MAR09458"	0.294406847242808	0.316314923531467	0.0298
"20287"	"MAR09459"	0.300648062383707	0.314384530679228	0.024
"20288"	"MAR09460"	0.261811137690129	0.281282919510863	0.0293
"20289"	"MAR09461"	0.356582494779618	0.370153026671771	0.022
"20290"	"MAR09462"	0.423067293348735	0.43501258895416	0.0186
"20291"	"MAR09463"	0.449738708417731	0.460780734855736	0.017
"20292"	"MAR09464"	0.628090467920869	0.636839867772712	0.0093
"20293"	"MAR09465"	0.437887745559297	0.450355469291423	0.0184
"20294"	"MAR09466"	0.523182129581968	0.532603173669406	0.0134
"20295"	"MAR09467"	0.524988247986735	0.534546811210935	0.0134
"20296"	"MAR09468"	0.386648553075386	0.393417397100223	0.0162
"20297"	"MAR09469"	0.282275712441966	0.298590996304876	0.0264
"20298"	"MAR09470"	0.406782529762889	0.425776339994668	0.024
"20299"	"MAR09471"	0.401204137547929	0.410616494061298	0.0176
"20300"	"MAR09472"	0.363696876191644	0.375491598339187	0.0205
"20301"	"MAR09473"	0.499825373994964	0.512893863843032	0.0167
"20302"	"MAR09474"	0.471017460264088	0.483962493471986	0.0176
"20303"	"MAR09475"	0.518398927576809	0.526346101065886	0.0125
"20304"	"MAR09476"	0.327726787507162	0.342565069059891	0.0238
"20305"	"MAR09477"	0.396843303107108	0.425540095359392	0.031
"20306"	"MAR09478"	0.353470377559442	0.372449341774316	0.0258
"20307"	"MAR09479"	0.353470377559442	0.372449341774316	0.0258
"20308"	"MAR09480"	0.353470377559442	0.372449341774316	0.0258
"20309"	"MAR09481"	0.333552705308599	0.357105617879427	0.0296
"20310"	"MAR09482"	0.499825373994964	0.512893863843032	0.0167
"20311"	"MAR09483"	0.580234454139929	0.586411019311253	0.0092
"20312"	"MAR09484"	0.440199051199431	0.467091730778932	0.0283
"20313"	"MAR09485"	0.611785726754472	0.633497434385462	0.0188
"20314"	"MAR09486"	0.536264219072583	0.530567794234308	0.0025
"20315"	"MAR09487"	0.718109058080182	0.724495635424117	0.0046
"20316"	"MAR09488"	0.549077789723712	0.561247910803604	0.0144
"20317"	"MAR09489"	0.215147921391009	0.227868598686486	0.0262
"20318"	"MAR09490"	0.823276360118442	0.824181000695878	-0.0028
"20319"	"MAR09491"	0.917382343102867	0.918270824558808	-0.0061
"20320"	"MAR09492"	0.757542978807932	0.758939634615811	-2e-04
"20321"	"MAR09493"	0.538543414720528	0.555126533416767	0.0178
"20322"	"MAR09494"	0.231263328175839	0.245645660993054	0.0268
"20323"	"MAR09495"	0.655790481871406	0.652257516308428	-1e-04
"20324"	"MAR09496"	0.646626476006739	0.654679066705001	0.0082
"20325"	"MAR09497"	0.318390009444178	0.334049814529335	0.0247
"20326"	"MAR09498"	0.374837977488647	0.387020904580813	0.0204
"20327"	"MAR09499"	0.53944568856136	0.516726580549093	-0.0094
"20328"	"MAR09500"	0.538319798205108	0.538354563434895	0.0064
"20329"	"MAR09501"	0.448761294845579	0.464637384164765	0.0204
"20330"	"MAR09502"	0.428860173213808	0.394711281611323	-0.0134
"20331"	"MAR09503"	0.365622200794169	0.379189731024358	0.0216
"20332"	"MAR09504"	0.482636872174533	0.500877174333618	0.0208
"20333"	"MAR09505"	0.474865718993947	0.469784106155551	0.005
"20334"	"MAR09506"	0.387301135641923	0.402817845950461	0.0222
"20335"	"MAR09507"	0.356615578331947	0.368446722006112	0.0208
"20336"	"MAR09508"	0.360707474825671	0.373306131296903	0.0211
"20337"	"MAR09509"	0.410239762809287	0.422240260791728	0.019
"20338"	"MAR09510"	0.305576344093893	0.32357576028548	0.0268
"20339"	"MAR09511"	0.319452541544503	0.330347908687317	0.0214
"20340"	"MAR09512"	0.496890602904508	0.506351085130947	0.0143
"20341"	"MAR09513"	0.428373869900154	0.44184995237923	0.0194
"20342"	"MAR09514"	0.586845451846646	0.571378405417444	-0.006
"20343"	"MAR09515"	0.496958978153895	0.523807606501232	0.0263
"20344"	"MAR09516"	0.402672552621489	0.415150087411345	0.0196
"20345"	"MAR09517"	0.482125171437537	0.491403267839635	0.0147
"20346"	"MAR09518"	0.476708375918527	0.479778224972057	0.0106
"20347"	"MAR09519"	0.514942851025574	0.523838567660737	0.0133
"20348"	"MAR09520"	0.48836296245687	0.495710511359329	0.0131
"20349"	"MAR09521"	0.432080180399396	0.462039795529147	0.0307
"20350"	"MAR09522"	0.537187672475776	0.561347640699536	0.0231
"20351"	"MAR09523"	0.395144834143485	0.422186857763905	0.0299
"20352"	"MAR09524"	0.436963623209148	0.415070351890117	-0.0053
"20353"	"MAR09525"	0.459407725927366	0.472502826063558	0.0181
"20354"	"MAR09526"	0.277819352810376	0.292775181764495	0.0256
"20355"	"MAR09527"	0.453616723654273	0.47286664860787	0.0225
"20356"	"MAR09528"	0.380970660822144	0.396830889708631	0.0227
"20357"	"MAR09529"	0.584638739127089	0.6026190557097	0.0172
"20358"	"MAR09530"	0.436335951784655	0.46099180099791	0.0269
"20359"	"MAR09531"	0.383053853090873	0.387087529263927	0.0145
"20360"	"MAR09532"	0.461886828393395	0.468066348865511	0.0132
"20361"	"MAR09533"	0.214177943708508	0.230153264400767	0.0285
"20362"	"MAR09534"	0.495607748167081	0.524258502914615	0.0276
"20363"	"MAR09535"	0.280115454139257	0.296304934342161	0.0264
"20364"	"MAR09536"	0.449791423360037	0.463628191210792	0.0189
"20365"	"MAR09537"	0.559211259000354	0.555242397050185	0.0029
"20366"	"MAR09538"	0.519031962331085	0.529042062591859	0.0139
"20367"	"MAR09539"	0.477092263797538	0.450395912790087	-0.01
"20368"	"MAR09540"	0.478155194051385	0.499076279734378	0.0229
"20369"	"MAR09541"	0.460427667562364	0.465273283052523	0.0124
"20370"	"MAR09542"	0.434944803883734	0.4266789922437	0.0042
"20371"	"MAR09543"	0.58790890869124	0.592765856910809	0.008
"20372"	"MAR09544"	0.339699130527304	0.357349105457884	0.0254
"20373"	"MAR09545"	0.45685095678478	0.47048246202343	0.0186
"20374"	"MAR09546"	0.556982545458729	0.566498174837836	0.0123
"20375"	"MAR09547"	0.407979606636129	0.403606428480665	0.0078
"20376"	"MAR09548"	0.460173520329058	0.500669039518878	0.037
"20377"	"MAR09549"	0.462507828293349	0.464378577136696	0.0103
"20378"	"MAR09550"	0.426232501935079	0.425981324616063	0.01
"20379"	"MAR09551"	0.525611782253618	0.5419070145057	0.018
"20380"	"MAR09552"	0.572194524593685	0.580128229929984	0.0107
"20381"	"MAR09553"	0.535832635343947	0.561906696348714	0.0244
"20382"	"MAR09554"	0.592497223739746	0.6047988420102	0.013
"20383"	"MAR09555"	0.444732303458407	0.476948448482658	0.0318
"20384"	"MAR09556"	0.282033610634047	0.29784176525242	0.0261
"20385"	"MAR09557"	0.482821010724626	0.490478316480532	0.0135
"20386"	"MAR09558"	0.53948546011367	0.516773403993457	-0.0094
"20387"	"MAR09559"	0.581187788784466	0.591875436143046	0.0123
"20388"	"MAR09560"	0.490258466358476	0.4852352661676	0.0045
"20389"	"MAR09561"	0.469293966563818	0.461345660493089	0.0032
"20390"	"MAR09562"	0.474885347570282	0.487682108694292	0.0174
"20391"	"MAR09563"	0.509118376158709	0.522069638680151	0.0163
"20392"	"MAR09564"	0.461637568172505	0.474984622651877	0.0182
"20393"	"MAR09565"	0.416466242290253	0.432976770937324	0.0219
"20394"	"MAR09566"	0.429916312092926	0.443741353836231	0.0196
"20395"	"MAR09567"	0.416466242290253	0.432976770937324	0.0219
"20396"	"MAR09568"	0.429916312092926	0.443741353836231	0.0196
"20397"	"MAR09569"	0.624154083244938	0.635438046228847	0.0112
"20398"	"MAR09570"	0.440199051199431	0.467091730778932	0.0283
"20399"	"MAR09571"	0.559674752961756	0.570619048957857	0.0132
"20400"	"MAR09572"	0.567400643461917	0.578112671274244	0.0127
"20401"	"MAR09573"	0.613375503815937	0.622098814651974	0.0098
"20402"	"MAR09574"	0.613259697850419	0.621969939929743	0.0098
"20403"	"MAR09575"	0.512129187817479	0.536845830484816	0.0243
"20404"	"MAR09576"	0.41711192257697	0.434332713175484	0.0224
"20405"	"MAR09580"	0.386369566065012	0.403334529869089	0.0233
"20406"	"MAR09581"	0.355245096578795	0.373247642167188	0.0251
"20407"	"MAR09582"	0.504849578915455	0.526733051032889	0.0226
"20408"	"MAR09583"	0.352726183060731	0.368757875522849	0.0238
"20409"	"MAR09584"	0.504743370478992	0.526551952255188	0.0226
"20410"	"MAR09585"	0.567033305397808	0.568094475073543	0.0061
"20411"	"MAR09586"	0.627324662241267	0.634244716316487	0.0081
"20412"	"MAR09587"	0.529124262552603	0.516505646544667	-0.002
"20413"	"MAR09588"	0.412820445951617	0.437032870674026	0.0274
"20414"	"MAR09589"	0.300931790305045	0.313042445100509	0.0229
"20415"	"MAR09590"	0.505231135854076	0.518982821707587	0.017
"20416"	"MAR09591"	0.483046507866592	0.492010666473901	0.0144
"20417"	"MAR09592"	0.479025280328733	0.487372302078252	0.0141
"20418"	"MAR09593"	0.478037776379818	0.486378343983815	0.0142
"20419"	"MAR09594"	0.481352208587008	0.489912143526759	0.0142
"20420"	"MAR09595"	0.482300224293772	0.490843691173482	0.0142
"20421"	"MAR09596"	0.476615204208003	0.484843516059476	0.0142
"20422"	"MAR09597"	0.477991988308308	0.486378561872314	0.0142
"20423"	"MAR09598"	0.475669105497429	0.484021689309211	0.0143
"20424"	"MAR09599"	0.481616244699601	0.488319661682908	0.0129
"20425"	"MAR09600"	0.476684425957306	0.485354704031085	0.0145
"20426"	"MAR09601"	0.503341522015066	0.514263769264412	0.0151
"20427"	"MAR09602"	0.402416222484156	0.411384677535238	0.0172
"20428"	"MAR09603"	0.399847276402536	0.411984502395443	0.0195
"20429"	"MAR09604"	0.398816361566076	0.410851764097494	0.0195
"20430"	"MAR09605"	0.430485737035117	0.438833617922317	0.0158
"20431"	"MAR09606"	0.427153960450922	0.435512266403395	0.0159
"20432"	"MAR09607"	0.449675721669022	0.460873604355287	0.0171
"20433"	"MAR09608"	0.460509473353202	0.47158050852072	0.0167
"20434"	"MAR09609"	0.449069455439552	0.460235502276431	0.0171
"20435"	"MAR09610"	0.461455616635763	0.460155905502638	0.0081
"20436"	"MAR09611"	0.437567121871839	0.437667675225893	0.0099
"20437"	"MAR09612"	0.296348868715742	0.314763811901732	0.0274
"20438"	"MAR09613"	0.524119182538069	0.523315309778668	0.0063
"20439"	"MAR09614"	0.442557244583791	0.44336379477869	0.0102
"20440"	"MAR09615"	0.499512315093648	0.505342722033682	0.0117
"20441"	"MAR09616"	0.479373064065695	0.484590559132644	0.012
"20442"	"MAR09617"	0.433986374365744	0.448929571957121	0.0202
"20443"	"MAR09618"	0.35846595399433	0.374976181339397	0.0239
"20444"	"MAR09619"	0.505888783729782	0.527424939182647	0.0223
"20445"	"MAR09620"	0.527608232665889	0.540646757645412	0.0157
"20446"	"MAR09621"	0.414291449912977	0.42511870784343	0.0181
"20447"	"MAR09622"	0.497244943051151	0.515099023360793	0.0201
"20448"	"MAR09623"	0.440787421862663	0.457693402328199	0.0214
"20449"	"MAR09624"	0.427079197523724	0.444526099430913	0.0222
"20450"	"MAR09625"	0.263000107809607	0.276576711983273	0.0252
"20451"	"MAR09626"	0.160791383778746	0.175289879224207	0.0293
"20452"	"MAR09627"	0.216403155273768	0.228794225543491	0.026
"20453"	"MAR09628"	0.17742800228252	0.194173236251369	0.0303
"20454"	"MAR09629"	0.17742800228252	0.194173236251369	0.0303
"20455"	"MAR09630"	0.200091938138572	0.217119501138905	0.0297
"20456"	"MAR09631"	0.200091938138572	0.217119501138905	0.0297
"20457"	"MAR09632"	0.200091938138572	0.217119501138905	0.0297
"20458"	"MAR09633"	0.200091938138572	0.217119501138905	0.0297
"20459"	"MAR09634"	0.138047985243149	0.155320546754134	0.032
"20460"	"MAR09635"	0.242749697563409	0.259119715783294	0.0278
"20461"	"MAR09636"	0.253486780738928	0.267795165643113	0.026
"20462"	"MAR09637"	0.0487678264164515	0.0754760423780814	0.0416
"20463"	"MAR09638"	0.145409464212586	0.159639159463363	0.0297
"20464"	"MAR09639"	0.352031532949131	0.362913971019617	0.0203
"20465"	"MAR09640"	0.174956185505341	0.19047522411844	0.0295
"20466"	"MAR09641"	0.144010585370037	0.159249601864525	0.0304
"20467"	"MAR09642"	0.148537393828601	0.164011219362502	0.0304
"20468"	"MAR09643"	0.152498352411482	0.167340009744718	0.0299
"20469"	"MAR09644"	0.152516821465517	0.167408334809644	0.0299
"20470"	"MAR09645"	0.152295843618156	0.167144178631493	0.0299
"20471"	"MAR09646"	0.270098478925011	0.284534703928159	0.0255
"20472"	"MAR09647"	0.154345177965653	0.1698411877644	0.0302
"20473"	"MAR09648"	0.22092351658379	0.235978883950133	0.0276
"20474"	"MAR09649"	0.163110466390522	0.182237231407301	0.0324
"20475"	"MAR09650"	0.248573880478156	0.267037653226648	0.029
"20476"	"MAR09651"	0.152113815081413	0.166968990732757	0.0299
"20477"	"MAR09652"	0.157047833659758	0.176855642678731	0.0331
"20478"	"MAR09653"	0.245178151438686	0.260004240970539	0.0267
"20479"	"MAR09654"	0.245178151438686	0.260004240970539	0.0267
"20480"	"MAR09655"	0.201380101886675	0.214657119638555	0.0271
"20481"	"MAR09656"	0.284168368801314	0.299587829855292	0.0257
"20482"	"MAR09657"	0.26396123817005	0.277145981994845	0.0249
"20483"	"MAR09658"	0.245178151438686	0.260004240970539	0.0267
"20484"	"MAR09659"	0.17742800228252	0.193270539124975	0.0297
"20485"	"MAR09660"	0.222721998819572	0.237204677442199	0.0272
"20486"	"MAR09661"	0.222721998819572	0.237204677442199	0.0272
"20487"	"MAR09662"	0.224314583007427	0.238872695323311	0.0272
"20488"	"MAR09663"	0.245178151438686	0.260004240970539	0.0267
"20489"	"MAR09664"	0.114790919900106	0.141964584579283	0.0397
"20490"	"MAR09665"	0.149146415457454	0.165223811997689	0.0308
"20491"	"MAR09666"	0.204633837397582	0.219956876896254	0.0284
"20492"	"MAR09667"	0.152309944768542	0.167212947542527	0.0299
"20493"	"MAR09668"	0.155253534072907	0.169883499549843	0.0296
"20494"	"MAR09669"	0.154413051918851	0.168669485441923	0.0294
"20495"	"MAR09670"	0.154413051918851	0.168669485441923	0.0294
"20496"	"MAR09671"	0.156269820513448	0.17064545730521	0.0294
"20497"	"MAR09672"	0.164991864153289	0.181051363368414	0.0303
"20498"	"MAR09673"	0.15031362781865	0.164941100488088	0.0298
"20499"	"MAR09674"	0.250149284290808	0.267398065649124	0.0282
"20500"	"MAR09675"	0.159825062176942	0.185352223493764	0.037
"20501"	"MAR09676"	0.172630235108235	0.187725455547731	0.0293
"20502"	"MAR09677"	0.0487678264164515	0.0754760423780814	0.0416
"20503"	"MAR09678"	0.15612951945065	0.171545720208157	0.0301
"20504"	"MAR09679"	0.151456699531119	0.165083337991384	0.0291
"20505"	"MAR09680"	0.260626936977634	0.276216388845772	0.0267
"20506"	"MAR09681"	0.280990650411692	0.294163887721522	0.0243
"20507"	"MAR09682"	0.0811462099595004	0.109221898433374	0.0414
"20508"	"MAR09683"	0.30031826522385	0.313437651161316	0.0236
"20509"	"MAR09684"	0.445059879525854	0.458246815812716	0.0187
"20510"	"MAR09685"	0.557184634223033	0.566377657638139	0.012
"20511"	"MAR09686"	0.302852964431199	0.317128298568093	0.0243
"20512"	"MAR09687"	0.305674928957609	0.319530302293168	0.0239
"20513"	"MAR09688"	0.359453235267923	0.372865700493961	0.0218
"20514"	"MAR09689"	0.306272876181124	0.32029601485453	0.024
"20515"	"MAR09690"	0.35277231806345	0.365137212290239	0.0213
"20516"	"MAR09691"	0.423067293348735	0.43501258895416	0.0186
"20517"	"MAR09692"	0.31775653136346	0.331164848057008	0.0232
"20518"	"MAR09693"	0.475705779496139	0.486437047023518	0.0159
"20519"	"MAR09694"	0.474809956681462	0.488439691904688	0.0179
"20520"	"MAR09695"	0.359739529770448	0.373134816899707	0.0217
"20521"	"MAR09696"	0.359753611306145	0.373184149941319	0.0218
"20522"	"MAR09697"	0.35958873025718	0.372992709500111	0.0217
"20523"	"MAR09698"	0.413301030325183	0.425704563502715	0.0192
"20524"	"MAR09699"	0.361119343296855	0.374955632304869	0.022
"20525"	"MAR09700"	0.38658837851002	0.399588110344526	0.0205
"20526"	"MAR09701"	0.279777049911059	0.294649728962439	0.0255
"20527"	"MAR09702"	0.289002219693851	0.300766428619688	0.023
"20528"	"MAR09703"	0.405690834288035	0.419639257499452	0.0205
"20529"	"MAR09704"	0.336043474433494	0.353334757644448	0.0252
"20530"	"MAR09705"	0.336043474433494	0.353334757644448	0.0252
"20531"	"MAR09706"	0.257565893147937	0.270713124562308	0.0251
"20532"	"MAR09707"	0.291465532403306	0.303515006463633	0.0232
"20533"	"MAR09708"	0.378899146802712	0.392614175197335	0.0213
"20534"	"MAR09709"	0.38808595830562	0.400577333289862	0.0201
"20535"	"MAR09710"	0.38808595830562	0.400577333289862	0.0201
"20536"	"MAR09711"	0.38946176117341	0.402000395524327	0.0201
"20537"	"MAR09712"	0.336043474433494	0.353334757644448	0.0252
"20538"	"MAR09713"	0.311672248682302	0.325957001888937	0.024
"20539"	"MAR09714"	0.336043474433494	0.353334757644448	0.0252
"20540"	"MAR09715"	0.274129376015843	0.287981452985063	0.025
"20541"	"MAR09716"	0.348151864478053	0.362541207328887	0.0228
"20542"	"MAR09717"	0.11653990304732	0.141923805178381	0.0384
"20543"	"MAR09718"	0.29491237981085	0.308369484226036	0.024
"20544"	"MAR09719"	0.593275043194881	0.600841198402724	0.0097
"20545"	"MAR09720"	0.180674303251029	0.19858056367303	0.031
"20546"	"MAR09721"	0.305486244932142	0.320724438847436	0.0249
"20547"	"MAR09722"	0.439269618898343	0.450746342182024	0.0177
"20548"	"MAR09723"	0.254826538947709	0.269874537876945	0.0265
"20549"	"MAR09724"	0.223151944682681	0.235347656511783	0.0256
"20550"	"MAR09725"	0.21138517279817	0.236662305803851	0.035
"20551"	"MAR09726"	0.441359745530106	0.459869613075548	0.0225
"20552"	"MAR09727"	0.584233111050308	0.595686839069785	0.0127
"20553"	"MAR09728"	0.155517126299651	0.170604948596444	0.0299
"20554"	"MAR09729"	0.410721255409838	0.423241308183305	0.0194
"20555"	"MAR09730"	0.275473866022136	0.28753164294968	0.0237
"20556"	"MAR09731"	0.14115263188103	0.166055587617734	0.0372
"20557"	"MAR09732"	0.0487678264164515	0.0754760423780814	0.0416
"20558"	"MAR09733"	0.335900261202365	0.350223094385118	0.0232
"20559"	"MAR09734"	0.447449389122369	0.454225823331948	0.0142
"20560"	"MAR09735"	0.207324481027885	0.220222682494846	0.0266
"20561"	"MAR09736"	0.428021471246484	0.44021823461379	0.0186
"20562"	"MAR09737"	0.358770796018672	0.374159897082719	0.0231
"20563"	"MAR09738"	0.149292248155304	0.165789215882429	0.0311
"20564"	"MAR09739"	0.149292248155304	0.165789215882429	0.0311
"20565"	"MAR09740"	0.149292248155304	0.165789215882429	0.0311
"20566"	"MAR09741"	0.149292248155304	0.165789215882429	0.0311
"20567"	"MAR09742"	0.149292248155304	0.165789215882429	0.0311
"20568"	"MAR09743"	0.149292248155304	0.165789215882429	0.0311
"20569"	"MAR09744"	0.143747375402116	0.159556498470248	0.0308
"20570"	"MAR09745"	0.149292248155304	0.165789215882429	0.0311
"20571"	"MAR09746"	0.143747375402116	0.159556498470248	0.0308
"20572"	"MAR09747"	0.143747375402116	0.159556498470248	0.0308
"20573"	"MAR09748"	0.149292248155304	0.165789215882429	0.0311
"20574"	"MAR09749"	0.149292248155304	0.165789215882429	0.0311
"20575"	"MAR09750"	0.149292248155304	0.165789215882429	0.0311
"20576"	"MAR09751"	0.143747375402116	0.159556498470248	0.0308
"20577"	"MAR09752"	0.143747375402116	0.159556498470248	0.0308
"20578"	"MAR09753"	0.149292248155304	0.165789215882429	0.0311
"20579"	"MAR09754"	0.149292248155304	0.165789215882429	0.0311
"20580"	"MAR09755"	0.149292248155304	0.165789215882429	0.0311
"20581"	"MAR09756"	0.149292248155304	0.165789215882429	0.0311
"20582"	"MAR09757"	0.149292248155304	0.165789215882429	0.0311
"20583"	"MAR09758"	0.149292248155304	0.165789215882429	0.0311
"20584"	"MAR09759"	0.149292248155304	0.165789215882429	0.0311
"20585"	"MAR09760"	0.149292248155304	0.165789215882429	0.0311
"20586"	"MAR09761"	0.149292248155304	0.165789215882429	0.0311
"20587"	"MAR09762"	0.143890915882319	0.159707934393909	0.0308
"20588"	"MAR09763"	0.149292248155304	0.165789215882429	0.0311
"20589"	"MAR09764"	0.149292248155304	0.165789215882429	0.0311
"20590"	"MAR09765"	0.149292248155304	0.165789215882429	0.0311
"20591"	"MAR09766"	0.149292248155304	0.165789215882429	0.0311
"20592"	"MAR09767"	0.149292248155304	0.165789215882429	0.0311
"20593"	"MAR09768"	0.14981346328375	0.166332273361265	0.0311
"20594"	"MAR09769"	0.144228748912572	0.160058937113642	0.0308
"20595"	"MAR09770"	0.143747375402116	0.159556498470248	0.0308
"20596"	"MAR09771"	0.143747375402116	0.159556498470248	0.0308
"20597"	"MAR09772"	0.143747375402116	0.159556498470248	0.0308
"20598"	"MAR09773"	0.143747375402116	0.159556498470248	0.0308
"20599"	"MAR09774"	0.144748078789663	0.160612863820887	0.0308
"20600"	"MAR09775"	0.146667316627978	0.162411244539009	0.0307
"20601"	"MAR09776"	0.149292248155304	0.165789215882429	0.0311
"20602"	"MAR09777"	0.149292248155304	0.165789215882429	0.0311
"20603"	"MAR09778"	0.143747375402116	0.159556498470248	0.0308
"20604"	"MAR09779"	0.143847683674988	0.159663516038301	0.0308
"20605"	"MAR09780"	0.143747375402116	0.159556498470248	0.0308
"20606"	"MAR09781"	0.149292248155304	0.165789215882429	0.0311
"20607"	"MAR09782"	0.149292248155304	0.165789215882429	0.0311
"20608"	"MAR09783"	0.149292248155304	0.165789215882429	0.0311
"20609"	"MAR09784"	0.149292248155304	0.165789215882429	0.0311
"20610"	"MAR09785"	0.149292248155304	0.165789215882429	0.0311
"20611"	"MAR09786"	0.143747375402116	0.159556498470248	0.0308
"20612"	"MAR09787"	0.149292248155304	0.165789215882429	0.0311
"20613"	"MAR09788"	0.143747375402116	0.159556498470248	0.0308
"20614"	"MAR09789"	0.143747375402116	0.159556498470248	0.0308
"20615"	"MAR09790"	0.149292248155304	0.165789215882429	0.0311
"20616"	"MAR09791"	0.149292248155304	0.165789215882429	0.0311
"20617"	"MAR09792"	0.143747375402116	0.159556498470248	0.0308
"20618"	"MAR09793"	0.355473745086548	0.369877966636081	0.0226
"20619"	"MAR09794"	0.149292248155304	0.165789215882429	0.0311
"20620"	"MAR09795"	0.149292248155304	0.165789215882429	0.0311
"20621"	"MAR09796"	0.149292248155304	0.165789215882429	0.0311
"20622"	"MAR09797"	0.307666221978275	0.322329419103427	0.0244
"20623"	"MAR09798"	0.263778221643811	0.278093153377925	0.0257
"20624"	"MAR09799"	0.373373535622128	0.419928184377349	0.0441
"20625"	"MAR09800"	0.422645446505573	0.435658833954958	0.0193
"20626"	"MAR09801"	0.344526959109148	0.358958661317314	0.023
"20627"	"MAR09802"	0.507762801642236	0.518553872112607	0.0148
"20628"	"MAR09803"	0.319571011919902	0.330603847158263	0.0215
"20629"	"MAR09804"	0.680585297905507	0.690185445767004	0.0081
"20630"	"MAR09805"	0.407276978022577	0.426852263938515	0.0244
"20631"	"MAR09806"	0.618914861775511	0.638190411934578	0.0169
"20632"	"MAR09807"	0.452064426870758	0.464891404962945	0.0182
"20633"	"MAR09808"	0.234965540541988	0.248670170000196	0.0262
"20634"	"MAR09809"	0.279822503955499	0.289342182735352	0.0218
"20635"	"MAR09810"	0.264218757564289	0.274961587440387	0.0232
"20636"	"MAR09811"	0.269436659167823	0.279344056931689	0.0224
"20637"	"MAR09812"	0.262545472388381	0.273362418087527	0.0233
"20638"	"MAR09813"	0.268872931678021	0.278602708344733	0.0223
"20639"	"MAR09814"	0.260741353165172	0.271565539576582	0.0234
"20640"	"MAR09815"	0.267115689590522	0.277066715636875	0.0225
"20641"	"MAR09816"	0.256333067402549	0.265792138964947	0.0226
"20642"	"MAR09817"	0.273315592005234	0.285291214742541	0.0237
"20643"	"MAR09818"	0.26963682612498	0.28149646088032	0.0238
"20644"	"MAR09819"	0.364353620054392	0.381011331176842	0.0238
"20645"	"MAR09820"	0.252344486456391	0.267413574857038	0.0266
"20646"	"MAR09821"	0.229995932124642	0.245296064375751	0.0275
"20647"	"MAR09822"	0.240403504877119	0.256346613867799	0.0276
"20648"	"MAR09823"	0.245660441171055	0.259501108684078	0.026
"20649"	"MAR09824"	0.252307943318321	0.267398600491168	0.0266
"20650"	"MAR09825"	0.226954012428402	0.244182202624484	0.0289
"20651"	"MAR09826"	0.252005675246418	0.267072542655593	0.0266
"20652"	"MAR09827"	0.245538817999585	0.261748950384605	0.0276
"20653"	"MAR09828"	0.252680864864631	0.267418601441186	0.0263
"20654"	"MAR09829"	0.2512816059105	0.266311763997046	0.0266
"20655"	"MAR09830"	0.348992490273289	0.361752933916399	0.0217
"20656"	"MAR09831"	0.252882914946802	0.267833081586344	0.0265
"20657"	"MAR09832"	0.243988200380086	0.259867337343457	0.0274
"20658"	"MAR09833"	0.253279596120127	0.268255849416248	0.0265
"20659"	"MAR09834"	0.25296668211458	0.268024668415012	0.0265
"20660"	"MAR09835"	0.252961855379457	0.267898866367875	0.0265
"20661"	"MAR09836"	0.252354412002099	0.267427049786714	0.0266
"20662"	"MAR09837"	0.252550393412355	0.267685167186185	0.0266
"20663"	"MAR09838"	0.252894361060863	0.267943974166509	0.0265
"20664"	"MAR09839"	0.251898063784829	0.266884956598324	0.0265
"20665"	"MAR09840"	0.255883551384719	0.271095724962913	0.0266
"20666"	"MAR09841"	0.25204497955232	0.267117289886355	0.0266
"20667"	"MAR09842"	0.224028355720649	0.237811746108597	0.0267
"20668"	"MAR09843"	0.276040675950762	0.289660714168751	0.0248
"20669"	"MAR09844"	0.184838677520223	0.200412455764785	0.0292
