node	layer	module	flow	log_flow	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_size	GRN_nes	GRN_pval	GRN_pval.fdr	fPPI_IDH2_vs_IDH1_diff	fPPI_IDH2_vs_IDH1_p.val	Metabolism_pvalue	Metabolism_mean.diff
3087	5	73	0	Inf	frag_199056	0	1	0	0	1	NA	NA	NA	NA	NA
3088	5	73	0	Inf	frag_199057	0	1	0	0	1	NA	NA	NA	NA	NA
3089	5	73	0	Inf	frag_199058	0	1	0	0	1	NA	NA	NA	NA	NA
3090	5	73	0	Inf	frag_199059	0	1	0	0	1	NA	NA	NA	NA	NA
3091	5	73	0	Inf	frag_199060	0	1	0	0	1	NA	NA	NA	NA	NA
3092	5	73	0	Inf	frag_199061	0	1	0	0	1	NA	NA	NA	NA	NA
3093	5	73	0	Inf	frag_199062	0	1	0	0	1	NA	NA	NA	NA	NA
3094	5	73	0	Inf	frag_199063	0	1	0	0	1	NA	NA	NA	NA	NA
3095	5	73	0	Inf	frag_199065	0	1	0	0	1	NA	NA	NA	NA	NA
3096	5	73	0	Inf	frag_199067	0	1	0	0	1	NA	NA	NA	NA	NA
3097	5	73	0	Inf	frag_199069	0	1	0	0	1	NA	NA	NA	NA	NA
3098	5	73	0	Inf	frag_199070	0	1	0	0	1	NA	NA	NA	NA	NA
3099	5	73	0	Inf	frag_199071	0	1	0	0	1	NA	NA	NA	NA	NA
3100	5	73	0	Inf	frag_199072	0	1	0	0	1	NA	NA	NA	NA	NA
3101	5	73	0	Inf	frag_199074	0	1	0	0	1	NA	NA	NA	NA	NA
3102	5	73	0	Inf	frag_199075	0	1	0	0	1	NA	NA	NA	NA	NA
3103	5	73	0	Inf	frag_199076	0	1	0	0	1	NA	NA	NA	NA	NA
3104	5	73	0	Inf	frag_199077	0	1	0	0	1	NA	NA	NA	NA	NA
3105	5	73	0	Inf	frag_199078	0	1	0	0	1	NA	NA	NA	NA	NA
3106	5	73	0	Inf	frag_199079	0	1	0	0	1	NA	NA	NA	NA	NA
3107	5	73	0	Inf	frag_199080	0	1	0	0	1	NA	NA	NA	NA	NA
3108	5	73	0	Inf	frag_199081	0	1	0	0	1	NA	NA	NA	NA	NA
3109	5	73	0	Inf	frag_199083	0	1	0	0	1	NA	NA	NA	NA	NA
3110	5	73	0	Inf	frag_199084	0	1	0	0	1	NA	NA	NA	NA	NA
3111	5	73	0	Inf	frag_199085	0	1	0	0	1	NA	NA	NA	NA	NA
3112	5	73	0	Inf	frag_199086	0	1	0	0	1	NA	NA	NA	NA	NA
3113	5	46	0	Inf	frag_19909	0	1	0	0	1	NA	NA	NA	NA	NA
3114	5	46	0	Inf	frag_19912	0	1	0	0	1	NA	NA	NA	NA	NA
3115	5	2040	0	Inf	frag_199290	0.113840347703056	0.0253981583030198	0	0	1	NA	NA	NA	NA	NA
3116	5	46	0	Inf	frag_19933	0	1	0	0	1	NA	NA	NA	NA	NA
3117	5	2040	0	Inf	frag_199346	0	1	0	0	1	NA	NA	NA	NA	NA
3118	5	46	0	Inf	frag_19936	0	1	0	0	1	NA	NA	NA	NA	NA
3119	5	46	0	Inf	frag_19937	0	1	0	0	1	NA	NA	NA	NA	NA
3120	5	46	0	Inf	frag_19938	0	1	0	0	1	NA	NA	NA	NA	NA
3121	5	46	0	Inf	frag_19940	0	1	0	0	1	NA	NA	NA	NA	NA
3122	5	46	0	Inf	frag_19944	0	1	0	0	1	NA	NA	NA	NA	NA
3123	5	46	0	Inf	frag_19952	-0.118738398244836	0.0464075677532281	0	0	1	NA	NA	NA	NA	NA
3124	5	46	0	Inf	frag_19953	0	1	0	0	1	NA	NA	NA	NA	NA
3125	5	46	0	Inf	frag_19954	0	1	0	0	1	NA	NA	NA	NA	NA
3126	5	46	0	Inf	frag_19955	0	1	0	0	1	NA	NA	NA	NA	NA
3127	5	46	0	Inf	frag_19956	0	1	0	0	1	NA	NA	NA	NA	NA
3128	5	46	0	Inf	frag_19966	0	1	0	0	1	NA	NA	NA	NA	NA
3129	5	46	0	Inf	frag_19967	0	1	0	0	1	NA	NA	NA	NA	NA
3130	5	46	0	Inf	frag_19983	0	1	0	0	1	NA	NA	NA	NA	NA
3131	5	46	0	Inf	frag_19985	0	1	0	0	1	NA	NA	NA	NA	NA
3132	5	46	0	Inf	frag_19986	0	1	0	0	1	NA	NA	NA	NA	NA
3133	5	46	0	Inf	frag_19992	0	1	0	0	1	NA	NA	NA	NA	NA
3134	5	46	0	Inf	frag_19994	0	1	0	0	1	NA	NA	NA	NA	NA
3135	5	46	0	Inf	frag_19996	0	1	0	0	1	NA	NA	NA	NA	NA
3136	5	46	0	Inf	frag_19997	0	1	0	0	1	NA	NA	NA	NA	NA
3137	5	1645	0	Inf	frag_199978	0.138200991117484	0.0135754549964683	0	0	1	NA	NA	NA	NA	NA
3138	5	46	0	Inf	frag_20002	0	1	0	0	1	NA	NA	NA	NA	NA
3139	5	46	0	Inf	frag_20003	0	1	0	0	1	NA	NA	NA	NA	NA
3140	5	46	0	Inf	frag_20005	0	1	0	0	1	NA	NA	NA	NA	NA
3141	5	46	0	Inf	frag_20006	0	1	0	0	1	NA	NA	NA	NA	NA
3142	5	46	0	Inf	frag_20007	0	1	0	0	1	NA	NA	NA	NA	NA
3143	5	1645	0	Inf	frag_200073	0.137309219614564	0.00793225465090863	0	0	1	NA	NA	NA	NA	NA
3144	5	1645	0	Inf	frag_200078	0.166606613732117	0.00055786396505836	0	0	1	NA	NA	NA	NA	NA
3145	5	46	0	Inf	frag_20009	0	1	0	0	1	NA	NA	NA	NA	NA
3146	5	46	0	Inf	frag_20010	0	1	0	0	1	NA	NA	NA	NA	NA
3147	5	1645	0	Inf	frag_200101	0.123859873998183	0.0157166365617721	0	0	1	NA	NA	NA	NA	NA
3148	5	46	0	Inf	frag_20011	0	1	0	0	1	NA	NA	NA	NA	NA
3149	5	46	0	Inf	frag_20012	0	1	0	0	1	NA	NA	NA	NA	NA
3150	5	46	0	Inf	frag_20013	0	1	0	0	1	NA	NA	NA	NA	NA
3151	5	46	0	Inf	frag_20015	0	1	0	0	1	NA	NA	NA	NA	NA
3152	5	1645	0	Inf	frag_200153	0	1	0	0	1	NA	NA	NA	NA	NA
3153	5	46	0	Inf	frag_20016	0	1	0	0	1	NA	NA	NA	NA	NA
3154	5	1645	0	Inf	frag_200162	0	1	0	0	1	NA	NA	NA	NA	NA
3155	5	46	0	Inf	frag_20027	-0.138527147958573	0.0265907241157048	0	0	1	NA	NA	NA	NA	NA
3156	5	46	0	Inf	frag_20204	0	1	0	0	1	NA	NA	NA	NA	NA
3157	5	46	0	Inf	frag_20205	0	1	0	0	1	NA	NA	NA	NA	NA
3158	5	2278	0	Inf	frag_203512	0	1	0	0	1	NA	NA	NA	NA	NA
3159	5	2041	0	Inf	frag_204116	0.12627311958066	0.0362933631974069	0	0	1	NA	NA	NA	NA	NA
3160	5	2041	0	Inf	frag_204493	0	1	0	0	1	NA	NA	NA	NA	NA
3161	5	2041	0	Inf	frag_204496	0	1	0	0	1	NA	NA	NA	NA	NA
3162	5	2278	0	Inf	frag_204513	0.111703218246435	0.00748394345965337	0	0	1	NA	NA	NA	NA	NA
3163	5	45	0	Inf	frag_204728	-0.125933758204287	0.0282810768572196	0	0	1	NA	NA	NA	NA	NA
3164	5	1832	0	Inf	frag_205865	0.173450379422554	0.00147602055134359	0	0	1	NA	NA	NA	NA	NA
3165	5	1832	0	Inf	frag_205871	0.109675067372143	0.0455802183925832	0	0	1	NA	NA	NA	NA	NA
3166	5	1832	0	Inf	frag_205880	0	1	0	0	1	NA	NA	NA	NA	NA
3167	5	1832	0	Inf	frag_205911	0	1	0	0	1	NA	NA	NA	NA	NA
3168	5	1026	0	Inf	frag_206426	0	1	0	0	1	NA	NA	NA	NA	NA
3169	5	1026	0	Inf	frag_206427	0	1	0	0	1	NA	NA	NA	NA	NA
3170	5	1026	0	Inf	frag_206857	0.122523544139835	0.00565013501593762	0	0	1	NA	NA	NA	NA	NA
3171	5	1026	0	Inf	frag_206907	0	1	0	0	1	NA	NA	NA	NA	NA
3172	5	1026	0	Inf	frag_206909	0	1	0	0	1	NA	NA	NA	NA	NA
3173	5	1026	0	Inf	frag_206915	0	1	0	0	1	NA	NA	NA	NA	NA
3174	5	1026	0	Inf	frag_206965	0	1	0	0	1	NA	NA	NA	NA	NA
3175	5	1026	0	Inf	frag_206984	0	1	0	0	1	NA	NA	NA	NA	NA
3176	5	1026	0	Inf	frag_206990	0	1	0	0	1	NA	NA	NA	NA	NA
3177	5	2279	0	Inf	frag_207808	0.18275627316712	0.000593546385362163	0	0	1	NA	NA	NA	NA	NA
3178	5	2279	0	Inf	frag_208164	0	1	0	0	1	NA	NA	NA	NA	NA
3179	5	1026	0	Inf	frag_208171	0	1	0	0	1	NA	NA	NA	NA	NA
3180	5	1026	0	Inf	frag_208180	0	1	0	0	1	NA	NA	NA	NA	NA
3181	5	1026	0	Inf	frag_208182	0	1	0	0	1	NA	NA	NA	NA	NA
3182	5	1036	0	Inf	frag_209579	0	1	0	0	1	NA	NA	NA	NA	NA
3183	5	1036	0	Inf	frag_209583	0	1	0	0	1	NA	NA	NA	NA	NA
3184	5	1036	0	Inf	frag_209584	0	1	0	0	1	NA	NA	NA	NA	NA
3185	5	1036	0	Inf	frag_209585	0	1	0	0	1	NA	NA	NA	NA	NA
3186	5	1036	0	Inf	frag_209591	0	1	0	0	1	NA	NA	NA	NA	NA
3187	5	1036	0	Inf	frag_209594	0	1	0	0	1	NA	NA	NA	NA	NA
3188	5	1036	0	Inf	frag_209604	0	1	0	0	1	NA	NA	NA	NA	NA
3189	5	2280	0	Inf	frag_209607	0	1	0	0	1	NA	NA	NA	NA	NA
3190	5	1036	0	Inf	frag_209688	0.128086019920579	0.0399486386112122	0	0	1	NA	NA	NA	NA	NA
3191	5	1036	0	Inf	frag_209691	0	1	0	0	1	NA	NA	NA	NA	NA
3192	5	2280	0	Inf	frag_209732	0.116290625550268	0.0205260805580114	0	0	1	NA	NA	NA	NA	NA
3193	5	1036	0	Inf	frag_209760	0	1	0	0	1	NA	NA	NA	NA	NA
3194	5	1036	0	Inf	frag_209763	0	1	0	0	1	NA	NA	NA	NA	NA
3195	5	1036	0	Inf	frag_209771	0	1	0	0	1	NA	NA	NA	NA	NA
3196	5	1036	0	Inf	frag_209773	0	1	0	0	1	NA	NA	NA	NA	NA
3197	5	1036	0	Inf	frag_209774	0	1	0	0	1	NA	NA	NA	NA	NA
3198	5	620	0	Inf	frag_209803	0	1	0	0	1	NA	NA	NA	NA	NA
3199	5	620	0	Inf	frag_209804	-0.116758210241983	0.00697399590645061	0	0	1	NA	NA	NA	NA	NA
3200	5	620	0	Inf	frag_209868	-0.128214886920423	0.0119441183533378	0	0	1	NA	NA	NA	NA	NA
3201	5	2281	0	Inf	frag_210022	0.112066079672477	0.0430605543350674	0	0	1	NA	NA	NA	NA	NA
3202	5	2281	0	Inf	frag_210108	0	1	0	0	1	NA	NA	NA	NA	NA
3203	5	58	0	Inf	frag_210675	0	1	0	0	1	NA	NA	NA	NA	NA
3204	5	58	0	Inf	frag_210679	0	1	0	0	1	NA	NA	NA	NA	NA
3205	5	58	0	Inf	frag_210683	0	1	0	0	1	NA	NA	NA	NA	NA
3206	5	58	0	Inf	frag_210684	0	1	0	0	1	NA	NA	NA	NA	NA
3207	5	58	0	Inf	frag_210686	0	1	0	0	1	NA	NA	NA	NA	NA
3208	5	58	0	Inf	frag_210694	0	1	0	0	1	NA	NA	NA	NA	NA
3209	5	58	0	Inf	frag_210696	0	1	0	0	1	NA	NA	NA	NA	NA
3210	5	58	0	Inf	frag_210699	0	1	0	0	1	NA	NA	NA	NA	NA
3211	5	58	0	Inf	frag_210702	0	1	0	0	1	NA	NA	NA	NA	NA
3212	5	58	0	Inf	frag_210703	0	1	0	0	1	NA	NA	NA	NA	NA
3213	5	58	0	Inf	frag_210704	0	1	0	0	1	NA	NA	NA	NA	NA
3214	5	58	0	Inf	frag_210707	0	1	0	0	1	NA	NA	NA	NA	NA
3215	5	58	0	Inf	frag_210708	0	1	0	0	1	NA	NA	NA	NA	NA
3216	5	58	0	Inf	frag_210711	0	1	0	0	1	NA	NA	NA	NA	NA
3217	5	58	0	Inf	frag_210712	0	1	0	0	1	NA	NA	NA	NA	NA
3218	5	58	0	Inf	frag_210714	0	1	0	0	1	NA	NA	NA	NA	NA
3219	5	58	0	Inf	frag_210715	0	1	0	0	1	NA	NA	NA	NA	NA
3220	5	58	0	Inf	frag_210717	0	1	0	0	1	NA	NA	NA	NA	NA
3221	5	58	0	Inf	frag_210719	0	1	0	0	1	NA	NA	NA	NA	NA
3222	5	58	0	Inf	frag_210722	0	1	0	0	1	NA	NA	NA	NA	NA
3223	5	58	0	Inf	frag_210746	0	1	0	0	1	NA	NA	NA	NA	NA
3224	5	58	0	Inf	frag_210747	0	1	0	0	1	NA	NA	NA	NA	NA
3225	5	58	0	Inf	frag_210748	0	1	0	0	1	NA	NA	NA	NA	NA
3226	5	58	0	Inf	frag_210751	0	1	0	0	1	NA	NA	NA	NA	NA
3227	5	58	0	Inf	frag_210752	0	1	0	0	1	NA	NA	NA	NA	NA
3228	5	58	0	Inf	frag_210754	0	1	0	0	1	NA	NA	NA	NA	NA
3229	5	58	0	Inf	frag_210758	0	1	0	0	1	NA	NA	NA	NA	NA
3230	5	58	0	Inf	frag_210759	0	1	0	0	1	NA	NA	NA	NA	NA
3231	5	58	0	Inf	frag_210762	0	1	0	0	1	NA	NA	NA	NA	NA
3232	5	58	0	Inf	frag_210766	0	1	0	0	1	NA	NA	NA	NA	NA
3233	5	58	0	Inf	frag_210769	0	1	0	0	1	NA	NA	NA	NA	NA
3234	5	58	0	Inf	frag_210773	0	1	0	0	1	NA	NA	NA	NA	NA
3235	5	58	0	Inf	frag_210775	0	1	0	0	1	NA	NA	NA	NA	NA
3236	5	58	0	Inf	frag_210776	0	1	0	0	1	NA	NA	NA	NA	NA
3237	5	58	0	Inf	frag_210778	0	1	0	0	1	NA	NA	NA	NA	NA
3238	5	58	0	Inf	frag_210779	0	1	0	0	1	NA	NA	NA	NA	NA
3239	5	58	0	Inf	frag_210781	0	1	0	0	1	NA	NA	NA	NA	NA
3240	5	58	0	Inf	frag_210782	0	1	0	0	1	NA	NA	NA	NA	NA
3241	5	58	0	Inf	frag_210783	0	1	0	0	1	NA	NA	NA	NA	NA
3242	5	58	0	Inf	frag_210784	0	1	0	0	1	NA	NA	NA	NA	NA
3243	5	58	0	Inf	frag_210785	0	1	0	0	1	NA	NA	NA	NA	NA
3244	5	58	0	Inf	frag_210786	0	1	0	0	1	NA	NA	NA	NA	NA
3245	5	58	0	Inf	frag_210787	0	1	0	0	1	NA	NA	NA	NA	NA
3246	5	58	0	Inf	frag_210788	0	1	0	0	1	NA	NA	NA	NA	NA
3247	5	58	0	Inf	frag_210789	0	1	0	0	1	NA	NA	NA	NA	NA
3248	5	58	0	Inf	frag_210791	0	1	0	0	1	NA	NA	NA	NA	NA
3249	5	58	0	Inf	frag_210792	0	1	0	0	1	NA	NA	NA	NA	NA
3250	5	58	0	Inf	frag_210793	0	1	0	0	1	NA	NA	NA	NA	NA
3251	5	58	0	Inf	frag_210794	0.110939414066886	0.0404570884245806	0	0	1	NA	NA	NA	NA	NA
3252	5	58	0	Inf	frag_210795	0	1	0	0	1	NA	NA	NA	NA	NA
3253	5	58	0	Inf	frag_210797	0	1	0	0	1	NA	NA	NA	NA	NA
3254	5	58	0	Inf	frag_210798	0	1	0	0	1	NA	NA	NA	NA	NA
3255	5	58	0	Inf	frag_210799	0	1	0	0	1	NA	NA	NA	NA	NA
3256	5	58	0	Inf	frag_210800	0.109048963112713	0.0163222082194139	0	0	1	NA	NA	NA	NA	NA
3257	5	58	0	Inf	frag_210801	0.126828811804628	0.00899058421539315	0	0	1	NA	NA	NA	NA	NA
3258	5	58	0	Inf	frag_210802	0	1	0	0	1	NA	NA	NA	NA	NA
3259	5	58	0	Inf	frag_210804	0	1	0	0	1	NA	NA	NA	NA	NA
3260	5	58	0	Inf	frag_210805	0	1	0	0	1	NA	NA	NA	NA	NA
3261	5	58	0	Inf	frag_210807	0	1	0	0	1	NA	NA	NA	NA	NA
3262	5	58	0	Inf	frag_210809	0	1	0	0	1	NA	NA	NA	NA	NA
3263	5	58	0	Inf	frag_210810	0	1	0	0	1	NA	NA	NA	NA	NA
3264	5	58	0	Inf	frag_210811	0	1	0	0	1	NA	NA	NA	NA	NA
3265	5	58	0	Inf	frag_210812	0	1	0	0	1	NA	NA	NA	NA	NA
3266	5	58	0	Inf	frag_210813	0	1	0	0	1	NA	NA	NA	NA	NA
3267	5	58	0	Inf	frag_210814	0	1	0	0	1	NA	NA	NA	NA	NA
3268	5	58	0	Inf	frag_210815	0	1	0	0	1	NA	NA	NA	NA	NA
3269	5	58	0	Inf	frag_210816	0	1	0	0	1	NA	NA	NA	NA	NA
3270	5	58	0	Inf	frag_210821	0	1	0	0	1	NA	NA	NA	NA	NA
3271	5	58	0	Inf	frag_210822	0	1	0	0	1	NA	NA	NA	NA	NA
3272	5	58	0	Inf	frag_210823	0	1	0	0	1	NA	NA	NA	NA	NA
3273	5	58	0	Inf	frag_210824	0	1	0	0	1	NA	NA	NA	NA	NA
3274	5	58	0	Inf	frag_210830	0	1	0	0	1	NA	NA	NA	NA	NA
3275	5	58	0	Inf	frag_210844	0	1	0	0	1	NA	NA	NA	NA	NA
3276	5	58	0	Inf	frag_210845	0	1	0	0	1	NA	NA	NA	NA	NA
3277	5	58	0	Inf	frag_210846	0	1	0	0	1	NA	NA	NA	NA	NA
3278	5	58	0	Inf	frag_210847	0	1	0	0	1	NA	NA	NA	NA	NA
3279	5	58	0	Inf	frag_210848	0	1	0	0	1	NA	NA	NA	NA	NA
3280	5	58	0	Inf	frag_210850	0	1	0	0	1	NA	NA	NA	NA	NA
3281	5	58	0	Inf	frag_210851	0	1	0	0	1	NA	NA	NA	NA	NA
3282	5	58	0	Inf	frag_210852	0	1	0	0	1	NA	NA	NA	NA	NA
3283	5	58	0	Inf	frag_210853	0	1	0	0	1	NA	NA	NA	NA	NA
3284	5	58	0	Inf	frag_210855	0	1	0	0	1	NA	NA	NA	NA	NA
3285	5	58	0	Inf	frag_210856	0	1	0	0	1	NA	NA	NA	NA	NA
3286	5	58	0	Inf	frag_210857	0	1	0	0	1	NA	NA	NA	NA	NA
3287	5	58	0	Inf	frag_210858	0	1	0	0	1	NA	NA	NA	NA	NA
3288	5	58	0	Inf	frag_210859	0	1	0	0	1	NA	NA	NA	NA	NA
3289	5	58	0	Inf	frag_210861	0	1	0	0	1	NA	NA	NA	NA	NA
3290	5	58	0	Inf	frag_210862	0	1	0	0	1	NA	NA	NA	NA	NA
3291	5	58	0	Inf	frag_210863	0	1	0	0	1	NA	NA	NA	NA	NA
3292	5	58	0	Inf	frag_210864	0	1	0	0	1	NA	NA	NA	NA	NA
3293	5	58	0	Inf	frag_210865	0	1	0	0	1	NA	NA	NA	NA	NA
3294	5	58	0	Inf	frag_210866	0	1	0	0	1	NA	NA	NA	NA	NA
3295	5	58	0	Inf	frag_210868	0	1	0	0	1	NA	NA	NA	NA	NA
3296	5	58	0	Inf	frag_210875	0	1	0	0	1	NA	NA	NA	NA	NA
3297	5	2282	0	Inf	frag_210914	0	1	0	0	1	NA	NA	NA	NA	NA
3298	5	2282	0	Inf	frag_210928	0.128901921468841	0.0144944205868785	0	0	1	NA	NA	NA	NA	NA
3299	5	232	0	Inf	frag_211197	0	1	0	0	1	NA	NA	NA	NA	NA
3300	5	232	0	Inf	frag_211198	0	1	0	0	1	NA	NA	NA	NA	NA
3301	5	232	0	Inf	frag_211199	0	1	0	0	1	NA	NA	NA	NA	NA
3302	5	232	0	Inf	frag_211200	0	1	0	0	1	NA	NA	NA	NA	NA
3303	5	232	0	Inf	frag_211202	0	1	0	0	1	NA	NA	NA	NA	NA
3304	5	232	0	Inf	frag_211229	0	1	0	0	1	NA	NA	NA	NA	NA
3305	5	232	0	Inf	frag_211246	0	1	0	0	1	NA	NA	NA	NA	NA
3306	5	1612	0	Inf	frag_211253	0.149111178269695	0.00543881114723213	0	0	1	NA	NA	NA	NA	NA
3307	5	232	0	Inf	frag_211254	0	1	0	0	1	NA	NA	NA	NA	NA
3308	5	232	0	Inf	frag_211255	0	1	0	0	1	NA	NA	NA	NA	NA
3309	5	232	0	Inf	frag_211256	0	1	0	0	1	NA	NA	NA	NA	NA
3310	5	232	0	Inf	frag_211257	0	1	0	0	1	NA	NA	NA	NA	NA
3311	5	232	0	Inf	frag_211258	0	1	0	0	1	NA	NA	NA	NA	NA
3312	5	232	0	Inf	frag_211260	0	1	0	0	1	NA	NA	NA	NA	NA
3313	5	232	0	Inf	frag_211261	0	1	0	0	1	NA	NA	NA	NA	NA
3314	5	232	0	Inf	frag_211262	0	1	0	0	1	NA	NA	NA	NA	NA
3315	5	232	0	Inf	frag_211263	0	1	0	0	1	NA	NA	NA	NA	NA
3316	5	232	0	Inf	frag_211264	0	1	0	0	1	NA	NA	NA	NA	NA
3317	5	232	0	Inf	frag_211265	0	1	0	0	1	NA	NA	NA	NA	NA
3318	5	232	0	Inf	frag_211266	0	1	0	0	1	NA	NA	NA	NA	NA
3319	5	232	0	Inf	frag_211267	0	1	0	0	1	NA	NA	NA	NA	NA
3320	5	232	0	Inf	frag_211268	0	1	0	0	1	NA	NA	NA	NA	NA
3321	5	232	0	Inf	frag_211269	0	1	0	0	1	NA	NA	NA	NA	NA
3322	5	232	0	Inf	frag_211270	0	1	0	0	1	NA	NA	NA	NA	NA
3323	5	232	0	Inf	frag_211271	0	1	0	0	1	NA	NA	NA	NA	NA
3324	5	232	0	Inf	frag_211272	0	1	0	0	1	NA	NA	NA	NA	NA
3325	5	232	0	Inf	frag_211277	0	1	0	0	1	NA	NA	NA	NA	NA
3326	5	232	0	Inf	frag_211282	0	1	0	0	1	NA	NA	NA	NA	NA
3327	5	232	0	Inf	frag_211283	0	1	0	0	1	NA	NA	NA	NA	NA
3328	5	232	0	Inf	frag_211284	0	1	0	0	1	NA	NA	NA	NA	NA
3329	5	232	0	Inf	frag_211285	0	1	0	0	1	NA	NA	NA	NA	NA
3330	5	232	0	Inf	frag_211286	0	1	0	0	1	NA	NA	NA	NA	NA
3331	5	232	0	Inf	frag_211287	0	1	0	0	1	NA	NA	NA	NA	NA
3332	5	232	0	Inf	frag_211289	0	1	0	0	1	NA	NA	NA	NA	NA
3333	5	232	0	Inf	frag_211290	0	1	0	0	1	NA	NA	NA	NA	NA
3334	5	232	0	Inf	frag_211291	0	1	0	0	1	NA	NA	NA	NA	NA
3335	5	232	0	Inf	frag_211302	0	1	0	0	1	NA	NA	NA	NA	NA
3336	5	232	0	Inf	frag_211303	0	1	0	0	1	NA	NA	NA	NA	NA
3337	5	232	0	Inf	frag_211306	0	1	0	0	1	NA	NA	NA	NA	NA
3338	5	232	0	Inf	frag_211312	0	1	0	0	1	NA	NA	NA	NA	NA
3339	5	232	0	Inf	frag_211316	0	1	0	0	1	NA	NA	NA	NA	NA
3340	5	232	0	Inf	frag_211323	-0.116900485968567	0.0431194978301961	0	0	1	NA	NA	NA	NA	NA
3341	5	511	0	Inf	frag_211353	0	1	0	0	1	NA	NA	NA	NA	NA
3342	5	511	0	Inf	frag_211354	0	1	0	0	1	NA	NA	NA	NA	NA
3343	5	511	0	Inf	frag_211357	0	1	0	0	1	NA	NA	NA	NA	NA
3344	5	511	0	Inf	frag_211358	0	1	0	0	1	NA	NA	NA	NA	NA
3345	5	511	0	Inf	frag_211359	0	1	0	0	1	NA	NA	NA	NA	NA
3346	5	511	0	Inf	frag_211360	0	1	0	0	1	NA	NA	NA	NA	NA
3347	5	511	0	Inf	frag_211361	0	1	0	0	1	NA	NA	NA	NA	NA
3348	5	511	0	Inf	frag_211374	0	1	0	0	1	NA	NA	NA	NA	NA
3349	5	511	0	Inf	frag_211379	0.1393384970738	0.0413037483028108	0	0	1	NA	NA	NA	NA	NA
3350	5	511	0	Inf	frag_211383	0	1	0	0	1	NA	NA	NA	NA	NA
3351	5	511	0	Inf	frag_211384	0	1	0	0	1	NA	NA	NA	NA	NA
3352	5	511	0	Inf	frag_211398	0	1	0	0	1	NA	NA	NA	NA	NA
3353	5	511	0	Inf	frag_211401	0	1	0	0	1	NA	NA	NA	NA	NA
3354	5	511	0	Inf	frag_211402	0	1	0	0	1	NA	NA	NA	NA	NA
3355	5	511	0	Inf	frag_211403	0	1	0	0	1	NA	NA	NA	NA	NA
3356	5	511	0	Inf	frag_211404	0	1	0	0	1	NA	NA	NA	NA	NA
3357	5	511	0	Inf	frag_211406	0	1	0	0	1	NA	NA	NA	NA	NA
3358	5	511	0	Inf	frag_211417	0	1	0	0	1	NA	NA	NA	NA	NA
3359	5	511	0	Inf	frag_211419	0	1	0	0	1	NA	NA	NA	NA	NA
3360	5	511	0	Inf	frag_211422	0	1	0	0	1	NA	NA	NA	NA	NA
3361	5	172	0	Inf	frag_211645	0	1	0	0	1	NA	NA	NA	NA	NA
3362	5	172	0	Inf	frag_211647	0	1	0	0	1	NA	NA	NA	NA	NA
3363	5	172	0	Inf	frag_211652	0	1	0	0	1	NA	NA	NA	NA	NA
3364	5	172	0	Inf	frag_211653	0	1	0	0	1	NA	NA	NA	NA	NA
3365	5	172	0	Inf	frag_211667	0	1	0	0	1	NA	NA	NA	NA	NA
3366	5	172	0	Inf	frag_211668	0	1	0	0	1	NA	NA	NA	NA	NA
3367	5	172	0	Inf	frag_211669	0	1	0	0	1	NA	NA	NA	NA	NA
3368	5	172	0	Inf	frag_211672	0	1	0	0	1	NA	NA	NA	NA	NA
3369	5	172	0	Inf	frag_211673	0	1	0	0	1	NA	NA	NA	NA	NA
3370	5	172	0	Inf	frag_211674	0	1	0	0	1	NA	NA	NA	NA	NA
3371	5	172	0	Inf	frag_211676	0	1	0	0	1	NA	NA	NA	NA	NA
3372	5	511	0	Inf	frag_211677	0	1	0	0	1	NA	NA	NA	NA	NA
3373	5	172	0	Inf	frag_211678	0	1	0	0	1	NA	NA	NA	NA	NA
3374	5	172	0	Inf	frag_211680	0	1	0	0	1	NA	NA	NA	NA	NA
3375	5	172	0	Inf	frag_211682	0	1	0	0	1	NA	NA	NA	NA	NA
3376	5	172	0	Inf	frag_211683	0	1	0	0	1	NA	NA	NA	NA	NA
3377	5	172	0	Inf	frag_211684	0	1	0	0	1	NA	NA	NA	NA	NA
3378	5	172	0	Inf	frag_211688	0	1	0	0	1	NA	NA	NA	NA	NA
3379	5	172	0	Inf	frag_211689	0	1	0	0	1	NA	NA	NA	NA	NA
3380	5	172	0	Inf	frag_211690	0	1	0	0	1	NA	NA	NA	NA	NA
3381	5	172	0	Inf	frag_211691	0	1	0	0	1	NA	NA	NA	NA	NA
3382	5	172	0	Inf	frag_211692	0	1	0	0	1	NA	NA	NA	NA	NA
3383	5	172	0	Inf	frag_211695	0	1	0	0	1	NA	NA	NA	NA	NA
3384	5	172	0	Inf	frag_211696	0	1	0	0	1	NA	NA	NA	NA	NA
3385	5	172	0	Inf	frag_211698	0	1	0	0	1	NA	NA	NA	NA	NA
3386	5	172	0	Inf	frag_211699	0	1	0	0	1	NA	NA	NA	NA	NA
3387	5	172	0	Inf	frag_211700	0	1	0	0	1	NA	NA	NA	NA	NA
3388	5	172	0	Inf	frag_211701	0	1	0	0	1	NA	NA	NA	NA	NA
3389	5	172	0	Inf	frag_211702	0	1	0	0	1	NA	NA	NA	NA	NA
3390	5	172	0	Inf	frag_211703	0	1	0	0	1	NA	NA	NA	NA	NA
3391	5	172	0	Inf	frag_211704	0	1	0	0	1	NA	NA	NA	NA	NA
