layer	node	module	flow	log_flow	Filtered
1	7947	161	7.88153e-06	11.75099	TRUE
1	7948	161	7.88153e-06	11.75099	TRUE
1	7949	161	7.88153e-06	11.75099	TRUE
1	7950	161	7.88153e-06	11.75099	TRUE
1	7952	161	7.88153e-06	11.75099	TRUE
1	7953	161	7.88153e-06	11.75099	TRUE
1	7954	161	7.88153e-06	11.75099	TRUE
1	7955	161	7.88153e-06	11.75099	TRUE
1	7956	161	7.88153e-06	11.75099	TRUE
1	7957	161	7.88153e-06	11.75099	TRUE
1	7958	161	7.88153e-06	11.75099	TRUE
1	7959	161	7.88153e-06	11.75099	TRUE
1	7960	161	7.88153e-06	11.75099	TRUE
1	7961	161	7.88153e-06	11.75099	TRUE
1	7962	161	7.88153e-06	11.75099	TRUE
1	7963	161	7.88153e-06	11.75099	TRUE
1	7964	161	7.88153e-06	11.75099	TRUE
1	7965	161	7.88153e-06	11.75099	TRUE
1	7966	161	7.88153e-06	11.75099	TRUE
1	7967	161	7.88153e-06	11.75099	TRUE
1	7968	161	7.88153e-06	11.75099	TRUE
1	7969	161	7.88153e-06	11.75099	TRUE
1	7970	161	7.88153e-06	11.75099	TRUE
1	7971	161	7.88153e-06	11.75099	TRUE
1	7972	161	7.88153e-06	11.75099	TRUE
1	7973	161	7.88153e-06	11.75099	TRUE
1	7974	161	7.88153e-06	11.75099	TRUE
1	7975	161	7.88153e-06	11.75099	TRUE
1	7976	161	7.88153e-06	11.75099	TRUE
1	7977	161	7.88153e-06	11.75099	TRUE
1	7978	161	7.88153e-06	11.75099	TRUE
1	7979	161	7.88153e-06	11.75099	TRUE
1	7980	161	7.88153e-06	11.75099	TRUE
1	7981	161	7.88153e-06	11.75099	TRUE
1	7982	161	0.000556877	7.493166	TRUE
1	7984	161	1.57631e-05	11.05784	TRUE
1	7985	161	7.88153e-06	11.75099	TRUE
1	7986	161	7.88153e-06	11.75099	TRUE
1	7987	161	7.88153e-06	11.75099	TRUE
1	7988	161	7.88153e-06	11.75099	TRUE
1	7989	161	7.88153e-06	11.75099	TRUE
1	7990	161	7.88153e-06	11.75099	TRUE
1	7991	161	7.88153e-06	11.75099	TRUE
1	7992	161	7.88153e-06	11.75099	TRUE
1	7993	161	7.88153e-06	11.75099	TRUE
1	7995	161	7.88153e-06	11.75099	TRUE
1	7996	161	7.88153e-06	11.75099	TRUE
1	7998	161	7.88153e-06	11.75099	TRUE
1	7999	161	7.88153e-06	11.75099	TRUE
1	8000	161	7.88153e-06	11.75099	TRUE
1	8001	161	7.88153e-06	11.75099	TRUE
1	8002	161	7.88153e-06	11.75099	TRUE
1	8003	161	7.88153e-06	11.75099	TRUE
1	8004	161	7.88153e-06	11.75099	TRUE
1	8095	161	7.88153e-06	11.75099	TRUE
1	8425	286	8.10762e-06	11.72271	TRUE
1	8426	286	8.10762e-06	11.72271	TRUE
1	8427	286	8.10762e-06	11.72271	TRUE
1	8428	286	8.10762e-06	11.72271	TRUE
1	8429	286	8.10762e-06	11.72271	TRUE
1	8430	286	8.10762e-06	11.72271	TRUE
1	8431	286	8.10762e-06	11.72271	TRUE
1	8432	286	8.10762e-06	11.72271	TRUE
1	8433	286	8.10762e-06	11.72271	TRUE
1	8434	286	8.10762e-06	11.72271	TRUE
1	8435	286	8.10762e-06	11.72271	TRUE
1	8436	286	8.10762e-06	11.72271	TRUE
1	8437	286	8.10762e-06	11.72271	TRUE
1	8438	286	8.10762e-06	11.72271	TRUE
1	8439	286	8.10762e-06	11.72271	TRUE
1	8440	286	8.10762e-06	11.72271	TRUE
1	8441	286	8.10762e-06	11.72271	TRUE
1	8442	286	8.10762e-06	11.72271	TRUE
1	8443	286	8.10762e-06	11.72271	TRUE
1	8444	286	8.10762e-06	11.72271	TRUE
1	8445	286	8.10762e-06	11.72271	TRUE
1	8446	286	8.10762e-06	11.72271	TRUE
1	8447	286	8.10762e-06	11.72271	TRUE
1	8448	286	8.10762e-06	11.72271	TRUE
1	8449	286	8.10762e-06	11.72271	TRUE
1	8450	286	8.10762e-06	11.72271	TRUE
1	8451	286	8.10762e-06	11.72271	TRUE
1	8452	286	8.10762e-06	11.72271	TRUE
1	8453	286	8.10762e-06	11.72271	TRUE
1	8454	286	8.10762e-06	11.72271	TRUE
1	8455	286	8.10762e-06	11.72271	TRUE
1	8456	286	8.10762e-06	11.72271	TRUE
1	8457	286	8.10762e-06	11.72271	TRUE
1	8458	286	0.000343525	7.976251	TRUE
1	8462	156	9.24782e-06	11.59112	TRUE
1	8463	156	1.67676e-05	10.99606	TRUE
1	8464	156	9.24782e-06	11.59112	TRUE
1	8465	156	3.12136e-05	10.37466	TRUE
1	8466	156	7.51981e-06	11.79797	TRUE
1	8467	156	7.51981e-06	11.79797	TRUE
1	8468	156	7.51981e-06	11.79797	TRUE
1	8469	156	7.51981e-06	11.79797	TRUE
1	8470	156	7.51981e-06	11.79797	TRUE
1	8471	156	1.50396e-05	11.10482	TRUE
1	8472	156	7.51981e-06	11.79797	TRUE
1	8473	156	7.51981e-06	11.79797	TRUE
1	8474	156	7.51981e-06	11.79797	TRUE
1	8475	156	7.51981e-06	11.79797	TRUE
1	8476	156	7.51981e-06	11.79797	TRUE
1	8477	156	7.51981e-06	11.79797	TRUE
1	8478	156	7.51981e-06	11.79797	TRUE
1	8479	156	7.51981e-06	11.79797	TRUE
1	8480	156	7.51981e-06	11.79797	TRUE
1	8481	156	7.51981e-06	11.79797	TRUE
1	8482	156	7.51981e-06	11.79797	TRUE
1	8483	156	7.51981e-06	11.79797	TRUE
1	8484	156	7.51981e-06	11.79797	TRUE
1	8485	156	0.000528872	7.544764	TRUE
1	8486	156	7.51981e-06	11.79797	TRUE
1	8487	156	1.50396e-05	11.10482	TRUE
1	8488	156	7.51981e-06	11.79797	TRUE
1	8489	156	1.50396e-05	11.10482	TRUE
1	8490	156	7.51981e-06	11.79797	TRUE
1	8491	156	7.51981e-06	11.79797	TRUE
1	8492	156	7.51981e-06	11.79797	TRUE
1	8493	156	1.50396e-05	11.10482	TRUE
1	8494	156	7.51981e-06	11.79797	TRUE
1	8495	156	7.51981e-06	11.79797	TRUE
1	8496	156	7.51981e-06	11.79797	TRUE
1	8497	156	7.51981e-06	11.79797	TRUE
1	8498	156	7.51981e-06	11.79797	TRUE
1	8499	156	7.51981e-06	11.79797	TRUE
1	8500	156	7.51981e-06	11.79797	TRUE
1	8501	156	7.51981e-06	11.79797	TRUE
1	8502	156	7.51981e-06	11.79797	TRUE
1	8559	285	7.15521e-06	11.84767	TRUE
1	8560	285	7.15521e-06	11.84767	TRUE
1	8561	285	7.15521e-06	11.84767	TRUE
1	8562	285	7.15521e-06	11.84767	TRUE
1	8563	285	7.15521e-06	11.84767	TRUE
1	8564	285	7.15521e-06	11.84767	TRUE
1	8565	285	7.15521e-06	11.84767	TRUE
1	8566	285	7.15521e-06	11.84767	TRUE
1	8567	285	7.15521e-06	11.84767	TRUE
1	8568	285	7.15521e-06	11.84767	TRUE
1	8569	285	7.15521e-06	11.84767	TRUE
1	8570	285	7.15521e-06	11.84767	TRUE
1	8571	285	7.15521e-06	11.84767	TRUE
1	8572	285	7.15521e-06	11.84767	TRUE
1	8573	285	7.15521e-06	11.84767	TRUE
1	8574	285	7.15521e-06	11.84767	TRUE
1	8575	285	7.15521e-06	11.84767	TRUE
1	8576	285	7.15521e-06	11.84767	TRUE
1	8577	285	7.15521e-06	11.84767	TRUE
1	8578	285	7.15521e-06	11.84767	TRUE
1	8579	285	7.15521e-06	11.84767	TRUE
1	8580	285	7.15521e-06	11.84767	TRUE
1	8581	285	7.15521e-06	11.84767	TRUE
1	8582	285	7.15521e-06	11.84767	TRUE
1	8583	285	7.15521e-06	11.84767	TRUE
1	8584	285	7.15521e-06	11.84767	TRUE
1	8585	285	7.15521e-06	11.84767	TRUE
1	8586	285	7.15521e-06	11.84767	TRUE
1	8587	285	7.15521e-06	11.84767	TRUE
1	8588	285	7.15521e-06	11.84767	TRUE
1	8589	285	7.15521e-06	11.84767	TRUE
1	8590	285	7.15521e-06	11.84767	TRUE
1	8591	285	7.15521e-06	11.84767	TRUE
1	8592	156	7.51981e-06	11.79797	TRUE
1	8623	266	7.80424e-06	11.76084	TRUE
1	8624	266	7.80424e-06	11.76084	TRUE
1	8625	266	7.80424e-06	11.76084	TRUE
1	8626	266	7.80424e-06	11.76084	TRUE
1	8627	266	7.80424e-06	11.76084	TRUE
1	8628	266	7.80424e-06	11.76084	TRUE
1	8629	266	7.80424e-06	11.76084	TRUE
1	8630	266	7.80424e-06	11.76084	TRUE
1	8631	266	7.80424e-06	11.76084	TRUE
1	8632	266	7.80424e-06	11.76084	TRUE
1	8633	266	7.80424e-06	11.76084	TRUE
1	8634	266	7.80424e-06	11.76084	TRUE
1	8635	266	7.80424e-06	11.76084	TRUE
1	8636	266	7.80424e-06	11.76084	TRUE
1	8637	266	7.80424e-06	11.76084	TRUE
1	8638	266	7.80424e-06	11.76084	TRUE
1	8639	266	7.80424e-06	11.76084	TRUE
1	8640	266	7.80424e-06	11.76084	TRUE
1	8641	266	7.80424e-06	11.76084	TRUE
1	8642	266	7.80424e-06	11.76084	TRUE
1	8643	266	7.80424e-06	11.76084	TRUE
1	8644	266	7.80424e-06	11.76084	TRUE
1	8645	266	7.80424e-06	11.76084	TRUE
1	8646	266	7.80424e-06	11.76084	TRUE
1	8647	266	7.80424e-06	11.76084	TRUE
1	8648	266	7.80424e-06	11.76084	TRUE
1	8649	266	7.80424e-06	11.76084	TRUE
1	8650	266	7.80424e-06	11.76084	TRUE
1	8651	266	7.80424e-06	11.76084	TRUE
1	8652	266	2.17353e-05	10.73657	TRUE
1	8653	266	0.000355677	7.941488	TRUE
1	8654	266	7.80424e-06	11.76084	TRUE
1	8655	266	7.80424e-06	11.76084	TRUE
1	8656	266	7.80424e-06	11.76084	TRUE
1	8657	266	7.80424e-06	11.76084	TRUE
1	8658	266	7.80424e-06	11.76084	TRUE
1	8659	266	2.23178e-05	10.71013	TRUE
1	8682	93	7.5157e-06	11.79852	TRUE
1	8683	93	7.5157e-06	11.79852	TRUE
1	8684	93	7.5157e-06	11.79852	TRUE
1	8685	93	7.5157e-06	11.79852	TRUE
1	8686	93	7.5157e-06	11.79852	TRUE
1	8687	93	7.5157e-06	11.79852	TRUE
1	8688	93	7.5157e-06	11.79852	TRUE
1	8689	93	7.5157e-06	11.79852	TRUE
1	8690	93	7.5157e-06	11.79852	TRUE
1	8691	93	7.5157e-06	11.79852	TRUE
1	8692	93	7.5157e-06	11.79852	TRUE
1	8693	93	7.5157e-06	11.79852	TRUE
1	8694	93	7.5157e-06	11.79852	TRUE
1	8695	93	7.5157e-06	11.79852	TRUE
1	8696	93	7.5157e-06	11.79852	TRUE
1	8697	93	7.5157e-06	11.79852	TRUE
1	8698	93	7.5157e-06	11.79852	TRUE
1	8699	93	7.5157e-06	11.79852	TRUE
1	8700	93	7.5157e-06	11.79852	TRUE
1	8701	93	7.5157e-06	11.79852	TRUE
1	8702	93	7.5157e-06	11.79852	TRUE
1	8703	93	7.5157e-06	11.79852	TRUE
1	8704	93	7.5157e-06	11.79852	TRUE
1	8705	93	7.5157e-06	11.79852	TRUE
1	8706	93	7.5157e-06	11.79852	TRUE
1	8707	93	7.5157e-06	11.79852	TRUE
1	8708	93	7.5157e-06	11.79852	TRUE
1	8709	93	7.5157e-06	11.79852	TRUE
1	8710	93	7.5157e-06	11.79852	TRUE
1	8711	93	7.5157e-06	11.79852	TRUE
1	8712	93	7.5157e-06	11.79852	TRUE
1	8713	93	7.5157e-06	11.79852	TRUE
1	8714	93	7.5157e-06	11.79852	TRUE
1	8715	93	7.5157e-06	11.79852	TRUE
1	8716	93	7.5157e-06	11.79852	TRUE
1	8717	93	7.5157e-06	11.79852	TRUE
1	8718	93	7.5157e-06	11.79852	TRUE
1	8719	93	7.5157e-06	11.79852	TRUE
1	8720	93	7.5157e-06	11.79852	TRUE
1	8721	93	7.5157e-06	11.79852	TRUE
1	8722	93	7.5157e-06	11.79852	TRUE
1	8723	93	7.5157e-06	11.79852	TRUE
1	8724	93	7.5157e-06	11.79852	TRUE
1	8725	93	7.5157e-06	11.79852	TRUE
1	8726	93	7.5157e-06	11.79852	TRUE
1	8727	93	7.5157e-06	11.79852	TRUE
1	8728	93	7.5157e-06	11.79852	TRUE
1	8729	93	7.5157e-06	11.79852	TRUE
1	8730	93	7.5157e-06	11.79852	TRUE
1	8731	93	7.5157e-06	11.79852	TRUE
1	8732	93	7.5157e-06	11.79852	TRUE
1	8733	93	7.5157e-06	11.79852	TRUE
1	8734	93	7.5157e-06	11.79852	TRUE
1	8735	93	7.5157e-06	11.79852	TRUE
1	8736	93	7.5157e-06	11.79852	TRUE
1	8737	93	7.5157e-06	11.79852	TRUE
1	8738	93	7.5157e-06	11.79852	TRUE
1	8739	93	7.5157e-06	11.79852	TRUE
1	8740	93	7.5157e-06	11.79852	TRUE
1	8742	93	7.5157e-06	11.79852	TRUE
1	8743	93	7.5157e-06	11.79852	TRUE
1	8744	93	7.5157e-06	11.79852	TRUE
1	8745	93	7.5157e-06	11.79852	TRUE
1	8746	93	7.5157e-06	11.79852	TRUE
1	8747	93	7.5157e-06	11.79852	TRUE
1	8748	93	7.5157e-06	11.79852	TRUE
1	8749	93	7.5157e-06	11.79852	TRUE
1	8750	93	7.5157e-06	11.79852	TRUE
1	8751	93	7.5157e-06	11.79852	TRUE
1	8752	93	7.5157e-06	11.79852	TRUE
1	8753	93	7.5157e-06	11.79852	TRUE
1	8754	93	7.5157e-06	11.79852	TRUE
1	8755	93	7.5157e-06	11.79852	TRUE
1	8756	93	7.5157e-06	11.79852	TRUE
1	8757	93	7.5157e-06	11.79852	TRUE
1	8760	213	7.45524e-06	11.80659	TRUE
1	8761	213	7.45524e-06	11.80659	TRUE
1	8762	213	7.45524e-06	11.80659	TRUE
1	8763	213	7.45524e-06	11.80659	TRUE
1	8764	213	7.45524e-06	11.80659	TRUE
1	8765	213	7.45524e-06	11.80659	TRUE
1	8766	213	7.45524e-06	11.80659	TRUE
1	8767	213	7.45524e-06	11.80659	TRUE
1	8768	213	7.45524e-06	11.80659	TRUE
1	8769	213	7.45524e-06	11.80659	TRUE
1	8770	213	7.45524e-06	11.80659	TRUE
1	8771	213	7.45524e-06	11.80659	TRUE
1	8772	213	7.45524e-06	11.80659	TRUE
1	8773	213	7.45524e-06	11.80659	TRUE
1	8774	213	7.45524e-06	11.80659	TRUE
1	8775	213	7.45524e-06	11.80659	TRUE
1	8776	213	7.45524e-06	11.80659	TRUE
1	8777	213	7.45524e-06	11.80659	TRUE
1	8778	213	7.45524e-06	11.80659	TRUE
1	8779	213	7.45524e-06	11.80659	TRUE
1	8780	213	5.92141e-06	12.03694	TRUE
1	8781	213	7.45524e-06	11.80659	TRUE
1	8782	213	2.68692e-05	10.52453	TRUE
1	8783	213	0.000425455	7.762351	TRUE
1	8784	213	7.45524e-06	11.80659	TRUE
1	8785	213	7.45524e-06	11.80659	TRUE
1	8786	213	7.45524e-06	11.80659	TRUE
1	8787	213	7.45524e-06	11.80659	TRUE
1	8788	213	7.45524e-06	11.80659	TRUE
1	8789	213	7.45524e-06	11.80659	TRUE
1	8802	213	7.45524e-06	11.80659	TRUE
1	8803	213	7.45524e-06	11.80659	TRUE
1	8804	213	7.45524e-06	11.80659	TRUE
1	8805	213	7.45524e-06	11.80659	TRUE
1	8806	213	7.45524e-06	11.80659	TRUE
1	8807	213	7.45524e-06	11.80659	TRUE
1	8808	213	7.45524e-06	11.80659	TRUE
1	8809	213	7.45524e-06	11.80659	TRUE
1	8810	213	7.45524e-06	11.80659	TRUE
1	8811	213	7.45524e-06	11.80659	TRUE
1	8814	213	7.45524e-06	11.80659	TRUE
1	8839	213	7.45524e-06	11.80659	TRUE
1	8883	156	7.51981e-06	11.79797	TRUE
1	8884	156	7.51981e-06	11.79797	TRUE
1	8885	156	7.51981e-06	11.79797	TRUE
1	8886	135	9.52081e-06	11.56203	TRUE
1	8887	135	7.97873e-06	11.73873	TRUE
1	8888	135	7.97873e-06	11.73873	TRUE
1	8889	135	7.97873e-06	11.73873	TRUE
1	8890	135	7.97873e-06	11.73873	TRUE
1	8891	135	7.97873e-06	11.73873	TRUE
1	8892	135	7.97873e-06	11.73873	TRUE
1	8893	135	7.97873e-06	11.73873	TRUE
1	8894	135	7.97873e-06	11.73873	TRUE
1	8895	135	7.97873e-06	11.73873	TRUE
1	8896	135	7.97873e-06	11.73873	TRUE
1	8897	135	7.97873e-06	11.73873	TRUE
1	8898	135	7.97873e-06	11.73873	TRUE
1	8899	135	7.97873e-06	11.73873	TRUE
1	8900	135	7.97873e-06	11.73873	TRUE
1	8901	135	7.97873e-06	11.73873	TRUE
1	8902	135	7.97873e-06	11.73873	TRUE
1	8903	135	7.97873e-06	11.73873	TRUE
1	8904	135	7.97873e-06	11.73873	TRUE
1	8905	135	7.97873e-06	11.73873	TRUE
1	8906	135	7.97873e-06	11.73873	TRUE
1	8907	135	7.97873e-06	11.73873	TRUE
1	8908	135	7.97873e-06	11.73873	TRUE
1	8909	135	7.97873e-06	11.73873	TRUE
1	8910	135	7.97873e-06	11.73873	TRUE
1	8911	135	7.97873e-06	11.73873	TRUE
1	8912	135	7.97873e-06	11.73873	TRUE
1	8913	135	7.97873e-06	11.73873	TRUE
1	8914	135	7.97873e-06	11.73873	TRUE
1	8915	135	9.52081e-06	11.56203	TRUE
1	8916	135	9.52081e-06	11.56203	TRUE
1	8917	135	0.000599974	7.418624	TRUE
1	8918	135	7.97873e-06	11.73873	TRUE
1	8919	135	7.97873e-06	11.73873	TRUE
1	8920	135	7.97873e-06	11.73873	TRUE
1	8921	135	7.97873e-06	11.73873	TRUE
1	8922	135	7.97873e-06	11.73873	TRUE
1	8923	135	7.97873e-06	11.73873	TRUE
1	8924	135	7.97873e-06	11.73873	TRUE
1	8925	135	7.97873e-06	11.73873	TRUE
1	8926	135	7.97873e-06	11.73873	TRUE
1	8927	135	7.97873e-06	11.73873	TRUE
1	8928	135	7.97873e-06	11.73873	TRUE
1	8929	135	7.97873e-06	11.73873	TRUE
1	8930	135	7.97873e-06	11.73873	TRUE
1	8931	135	7.97873e-06	11.73873	TRUE
1	8932	135	7.97873e-06	11.73873	TRUE
1	8933	135	7.97873e-06	11.73873	TRUE
1	8934	135	7.97873e-06	11.73873	TRUE
1	8935	135	7.97873e-06	11.73873	TRUE
1	8936	135	7.97873e-06	11.73873	TRUE
1	8937	135	7.97873e-06	11.73873	TRUE
1	8938	135	7.97873e-06	11.73873	TRUE
1	8939	135	7.97873e-06	11.73873	TRUE
1	8940	135	7.97873e-06	11.73873	TRUE
1	8941	135	3.80018e-05	10.17788	TRUE
1	8942	135	7.97873e-06	11.73873	TRUE
1	8943	135	7.97873e-06	11.73873	TRUE
1	8944	135	7.97873e-06	11.73873	TRUE
1	8945	135	7.97873e-06	11.73873	TRUE
1	8946	135	7.97873e-06	11.73873	TRUE
1	8947	135	7.97873e-06	11.73873	TRUE
1	8948	135	7.97873e-06	11.73873	TRUE
1	8949	135	7.97873e-06	11.73873	TRUE
1	8966	239	0.000417123	7.782129	TRUE
1	8968	239	7.89426e-06	11.74937	TRUE
1	8969	239	7.89426e-06	11.74937	TRUE
1	8970	239	7.89426e-06	11.74937	TRUE
1	8971	239	7.89426e-06	11.74937	TRUE
1	8972	239	7.89426e-06	11.74937	TRUE
1	8973	239	7.89426e-06	11.74937	TRUE
1	8974	239	7.89426e-06	11.74937	TRUE
1	8975	239	7.89426e-06	11.74937	TRUE
1	8976	239	7.89426e-06	11.74937	TRUE
1	8977	239	7.89426e-06	11.74937	TRUE
1	8978	239	7.89426e-06	11.74937	TRUE
1	8979	239	7.89426e-06	11.74937	TRUE
1	8980	239	7.89426e-06	11.74937	TRUE
1	8981	239	7.89426e-06	11.74937	TRUE
1	8982	239	7.89426e-06	11.74937	TRUE
1	8983	239	7.89426e-06	11.74937	TRUE
1	8984	239	7.89426e-06	11.74937	TRUE
1	8985	239	7.89426e-06	11.74937	TRUE
1	8986	239	7.89426e-06	11.74937	TRUE
1	8987	239	7.89426e-06	11.74937	TRUE
1	8988	239	7.89426e-06	11.74937	TRUE
1	8989	239	7.89426e-06	11.74937	TRUE
1	8990	239	7.89426e-06	11.74937	TRUE
1	8991	239	7.89426e-06	11.74937	TRUE
1	8992	239	7.89426e-06	11.74937	TRUE
1	8993	239	7.89426e-06	11.74937	TRUE
1	8994	239	7.89426e-06	11.74937	TRUE
1	8995	239	7.89426e-06	11.74937	TRUE
1	8996	239	1.57885e-05	11.05623	TRUE
1	8997	239	7.89426e-06	11.74937	TRUE
1	8998	239	7.89426e-06	11.74937	TRUE
1	8999	239	7.89426e-06	11.74937	TRUE
1	9000	239	7.89426e-06	11.74937	TRUE
1	9001	239	7.89426e-06	11.74937	TRUE
1	9002	239	7.89426e-06	11.74937	TRUE
1	9003	239	7.89426e-06	11.74937	TRUE
1	9004	239	7.89426e-06	11.74937	TRUE
1	9005	239	7.89426e-06	11.74937	TRUE
1	9006	239	7.89426e-06	11.74937	TRUE
1	9007	239	7.89426e-06	11.74937	TRUE
1	9008	66	7.53739e-06	11.79563	TRUE
1	9009	239	7.89426e-06	11.74937	TRUE
1	9273	153	1.48762e-05	11.11575	TRUE
1	9274	153	7.43811e-06	11.80889	TRUE
1	9288	245	7.36408e-06	11.8189	TRUE
1	9289	245	7.36408e-06	11.8189	TRUE
1	9290	245	1.47282e-05	11.12575	TRUE
1	9291	245	1.47282e-05	11.12575	TRUE
1	9292	245	7.36408e-06	11.8189	TRUE
1	9293	245	7.36408e-06	11.8189	TRUE
1	9294	245	7.36408e-06	11.8189	TRUE
1	9295	245	7.36408e-06	11.8189	TRUE
1	9296	245	7.36408e-06	11.8189	TRUE
1	9297	245	7.36408e-06	11.8189	TRUE
1	9298	245	7.36408e-06	11.8189	TRUE
1	9299	245	7.36408e-06	11.8189	TRUE
1	9300	245	1.47282e-05	11.12575	TRUE
1	9301	245	7.36408e-06	11.8189	TRUE
1	9302	245	7.36408e-06	11.8189	TRUE
1	9303	245	7.36408e-06	11.8189	TRUE
1	9304	245	7.36408e-06	11.8189	TRUE
1	9305	245	7.36408e-06	11.8189	TRUE
1	9306	245	7.36408e-06	11.8189	TRUE
1	9307	245	7.36408e-06	11.8189	TRUE
1	9308	245	7.36408e-06	11.8189	TRUE
1	9309	245	7.36408e-06	11.8189	TRUE
1	9310	245	7.36408e-06	11.8189	TRUE
1	9311	245	7.36408e-06	11.8189	TRUE
1	9312	245	7.36408e-06	11.8189	TRUE
1	9313	245	7.36408e-06	11.8189	TRUE
1	9314	245	7.36408e-06	11.8189	TRUE
1	9315	245	7.36408e-06	11.8189	TRUE
1	9316	245	7.36408e-06	11.8189	TRUE
1	9317	245	7.36408e-06	11.8189	TRUE
1	9318	245	7.36408e-06	11.8189	TRUE
1	9319	245	7.36408e-06	11.8189	TRUE
1	9320	245	7.36408e-06	11.8189	TRUE
1	9321	245	7.36408e-06	11.8189	TRUE
1	9322	245	7.36408e-06	11.8189	TRUE
1	9323	245	7.36408e-06	11.8189	TRUE
1	9324	245	7.36408e-06	11.8189	TRUE
1	9325	245	7.36408e-06	11.8189	TRUE
1	9326	245	7.36408e-06	11.8189	TRUE
1	9327	245	7.36408e-06	11.8189	TRUE
1	9328	153	7.43811e-06	11.80889	TRUE
1	9329	245	7.36408e-06	11.8189	TRUE
1	9330	153	7.43811e-06	11.80889	TRUE
1	9331	153	7.43811e-06	11.80889	TRUE
1	9332	153	7.43811e-06	11.80889	TRUE
1	9333	153	7.43811e-06	11.80889	TRUE
1	9334	153	7.43811e-06	11.80889	TRUE
1	9335	153	7.43811e-06	11.80889	TRUE
1	9336	153	7.43811e-06	11.80889	TRUE
1	9337	153	7.43811e-06	11.80889	TRUE
1	9339	153	7.43811e-06	11.80889	TRUE
1	9340	153	7.43811e-06	11.80889	TRUE
1	9341	153	7.43811e-06	11.80889	TRUE
1	9342	153	7.43811e-06	11.80889	TRUE
1	9343	153	7.43811e-06	11.80889	TRUE
1	9344	153	7.43811e-06	11.80889	TRUE
1	9345	153	7.43811e-06	11.80889	TRUE
1	9346	153	1.48762e-05	11.11575	TRUE
1	9347	153	7.43811e-06	11.80889	TRUE
1	9348	153	7.43811e-06	11.80889	TRUE
1	9349	153	7.43811e-06	11.80889	TRUE
1	9350	153	1.48762e-05	11.11575	TRUE
1	9351	153	7.43811e-06	11.80889	TRUE
1	9352	153	7.43811e-06	11.80889	TRUE
1	9353	153	7.43811e-06	11.80889	TRUE
1	9354	153	7.43811e-06	11.80889	TRUE
1	9355	153	7.43811e-06	11.80889	TRUE
1	9356	153	7.43811e-06	11.80889	TRUE
1	9357	153	7.43811e-06	11.80889	TRUE
1	9358	153	7.43811e-06	11.80889	TRUE
1	9359	153	7.43811e-06	11.80889	TRUE
1	9360	153	7.43811e-06	11.80889	TRUE
1	9361	153	7.43811e-06	11.80889	TRUE
1	9362	153	7.43811e-06	11.80889	TRUE
1	9363	153	7.43811e-06	11.80889	TRUE
1	9364	153	7.43811e-06	11.80889	TRUE
1	9365	153	7.43811e-06	11.80889	TRUE
1	9366	153	7.43811e-06	11.80889	TRUE
1	9370	153	0.000577826	7.456238	TRUE
1	9371	153	7.43811e-06	11.80889	TRUE
1	9372	153	7.43811e-06	11.80889	TRUE
1	9373	153	7.43811e-06	11.80889	TRUE
1	9374	153	7.43811e-06	11.80889	TRUE
1	9375	153	7.43811e-06	11.80889	TRUE
1	9376	153	7.43811e-06	11.80889	TRUE
1	9377	153	7.43811e-06	11.80889	TRUE
1	9378	153	7.43811e-06	11.80889	TRUE
1	9379	153	7.43811e-06	11.80889	TRUE
1	9380	153	7.43811e-06	11.80889	TRUE
1	9381	153	7.43811e-06	11.80889	TRUE
1	9382	153	7.43811e-06	11.80889	TRUE
1	9383	153	7.43811e-06	11.80889	TRUE
1	9384	153	1.48762e-05	11.11575	TRUE
1	9385	153	7.43811e-06	11.80889	TRUE
1	9386	59	9.55901e-06	11.55803	TRUE
1	9387	59	9.55901e-06	11.55803	TRUE
1	9388	153	7.43811e-06	11.80889	TRUE
1	9389	59	9.55901e-06	11.55803	TRUE
1	9390	59	9.55901e-06	11.55803	TRUE
1	9391	59	9.55901e-06	11.55803	TRUE
1	9392	59	9.55901e-06	11.55803	TRUE
1	9393	59	9.55901e-06	11.55803	TRUE
1	9394	59	9.55901e-06	11.55803	TRUE
1	9395	59	9.55901e-06	11.55803	TRUE
1	9396	59	9.55901e-06	11.55803	TRUE
1	9397	59	9.55901e-06	11.55803	TRUE
1	9398	59	9.55901e-06	11.55803	TRUE
1	9399	59	9.55901e-06	11.55803	TRUE
1	9400	59	9.55901e-06	11.55803	TRUE
1	9401	59	9.55901e-06	11.55803	TRUE
1	9402	59	9.55901e-06	11.55803	TRUE
1	9403	59	9.55901e-06	11.55803	TRUE
1	9404	59	9.55901e-06	11.55803	TRUE
1	9405	59	9.55901e-06	11.55803	TRUE
1	9406	59	9.55901e-06	11.55803	TRUE
1	9407	59	9.55901e-06	11.55803	TRUE
1	9408	59	9.55901e-06	11.55803	TRUE
1	9409	59	9.55901e-06	11.55803	TRUE
1	9410	59	9.55901e-06	11.55803	TRUE
1	9411	59	9.55901e-06	11.55803	TRUE
1	9412	59	9.55901e-06	11.55803	TRUE
1	9413	59	9.55901e-06	11.55803	TRUE
1	9414	59	9.55901e-06	11.55803	TRUE
1	9415	59	9.55901e-06	11.55803	TRUE
1	9416	59	9.55901e-06	11.55803	TRUE
1	9417	59	9.55901e-06	11.55803	TRUE
1	9418	59	9.55901e-06	11.55803	TRUE
1	9419	59	9.55901e-06	11.55803	TRUE
1	9420	59	9.55901e-06	11.55803	TRUE
