"name"	"NR"	"R"	"distance"
"9686"	"JADE2"	0.336036901952119	0.343682868365606	0.0134
"9687"	"JADE3"	0.221687017836501	0.238896996219099	0.0207
"9688"	"JAG1"	0.459922679918165	0.495280127401113	0.0324
"9689"	"JAG2"	0.489597222309206	0.44197069335068	-0.0262
"9690"	"JAGN1"	0.546610102954351	0.562008475545654	0.0179
"9691"	"JAK1"	0.719837848349232	0.726553132914325	0.011
"9692"	"JAK2"	0.609114420717251	0.617267835189219	0.0125
"9693"	"JAK3"	0.490456109948025	0.506784172267007	0.0188
"9694"	"JAKMIP1"	0.349606452513391	0.38750043042162	0.0347
"9695"	"JAKMIP2"	0.371058292449872	0.449792221843382	0.0634
"9696"	"JAKMIP3"	0.354481209018347	0.400521298350392	0.0404
"9697"	"JAM2"	0.518030757661544	0.528414012894843	0.0145
"9698"	"JAM3"	0.503114508935773	0.56725410232566	0.0525
"9699"	"JAML"	0.344353380426212	0.362964497494578	0.0211
"9700"	"JARID2"	0.431787728093557	0.486328761700493	0.046
"9701"	"JAZF1"	0.507623234543519	0.477309436040592	-0.0141
"9702"	"JCHAIN"	0.248054244191806	0.262667681140761	0.0187
"9703"	"JDP2"	0.466655400295004	0.449586096717459	-0.0046
"9704"	"JKAMP"	0.347255007075922	0.372859906943115	0.026
"9705"	"JMJD1C"	0.437651100056828	0.453305492608697	0.0186
"9706"	"JMJD4"	0.344071658972639	0.450357742555874	0.0829
"9707"	"JMJD6"	0.532188779391308	0.539035256159129	0.012
"9708"	"JMJD7"	0.25051514887421	0.265832422858567	0.0192
"9709"	"JMJD7-PLA2G4B"	0.564059290969874	0.573182648764807	0.0134
"9710"	"JMJD8"	0.480319363933026	0.485987631121379	0.0114
"9711"	"JMY"	0.448306853924509	0.464186297712255	0.0187
"9712"	"JOSD1"	0.517252436282854	0.504464898010252	-0.0018
"9713"	"JOSD2"	0.370225431813286	0.436875876551307	0.0549
"9714"	"JPH1"	0.320030934500151	0.38405171462992	0.0532
"9715"	"JPH2"	0.297763238998584	0.360735003603565	0.0526
"9716"	"JPH3"	0.360535482565734	0.353690287649669	0.0031
"9717"	"JPH4"	0.562045580533209	0.562220858386926	0.0071
"9718"	"JRK"	0.356702260759568	0.412356420512909	0.0472
"9719"	"JRKL"	0.428572814715807	0.401198018364388	-0.0117
"9720"	"JSRP1"	0.343374095905923	0.397590952225415	0.0462
"9721"	"JTB"	0.368778449188125	0.426146241152987	0.0483
"9722"	"JUN"	0.682572258642934	0.682738196035348	0.0066
"9723"	"JUNB"	0.557535764288632	0.538728973629656	-0.0062
"9724"	"JUND"	0.466212853221014	0.476402229283993	0.0146
"9725"	"JUP"	0.550706981603731	0.560141121801748	0.0137
"9726"	"KAAG1"	0.345565386333892	0.386284327396231	0.0367
"9727"	"KAL1"	0.185241823719227	0.194028857654884	0.0149
"9728"	"KALRN"	0.481342380074974	0.458815819326592	-0.0085
"9729"	"KANK1"	0.485787991587253	0.553611534309118	0.0552
"9730"	"KANK2"	0.476625742606367	0.526002072487522	0.0422
"9731"	"KANK3"	0.408389070273089	0.412989686246207	0.0109
"9732"	"KANK4"	0.337113294334037	0.370760933241083	0.0317
"9733"	"KANSL1"	0.391202481442571	0.401506628865369	0.015
"9734"	"KANSL1L"	0.237229866421376	0.249316786905358	0.017
"9735"	"KANSL2"	0.337328836850726	0.348417159029882	0.0158
"9736"	"KANSL3"	0.423824380313536	0.43899255786015	0.0183
"9737"	"KARS1"	0.533324515075018	0.543112175525069	0.014
"9738"	"KAT14"	0.27082967373336	0.282300765865066	0.0164
"9739"	"KAT2A"	0.578145742220703	0.586066184044516	0.0125
"9740"	"KAT2B"	0.685121673182275	0.689931072854919	0.0098
"9741"	"KAT5"	0.73291091014331	0.738334440333199	0.0101
"9742"	"KAT6A"	0.525807200605035	0.518688339210072	0.0022
"9743"	"KAT6B"	0.563572049268973	0.536971140482784	-0.0117
"9744"	"KAT7"	0.576572214537175	0.556067314957298	-0.0075
"9745"	"KAT8"	0.588463910616862	0.593534994356167	0.0105
"9746"	"KATNA1"	0.462857078320257	0.503652952870347	0.0362
"9747"	"KATNAL1"	0.572838104202294	0.59454130697503	0.0223
"9748"	"KATNAL2"	0.323364248339794	0.362164244744947	0.0354
"9749"	"KATNB1"	0.475264925064215	0.482554435572031	0.0125
"9750"	"KAZALD1"	0.393450757578842	0.478967155983777	0.068
"9751"	"KB-1083B1.1"	0.215335274180568	0.228639373805487	0.018
"9752"	"KB-1107E3.1"	0.1841695646162	0.193261429174706	0.0151
"9753"	"KB-1205A7.2"	0.196681622436716	0.205951279247895	0.0152
"9754"	"KB-1448A5.1"	0.182721783420856	0.188527531935202	0.0128
"9755"	"KB-1507C5.3"	0.247049150527498	0.278112581791815	0.0303
"9756"	"KB-1572G7.2"	0.20969135433405	0	-0.1392
"9757"	"KB-1608C10.2"	0.182598876031819	0.192034741793418	0.0154
"9758"	"KB-1615E4.3"	0.201388441323909	0.209603290261636	0.0144
"9759"	"KB-1991G8.1"	0.22021112183522	0.229174442786101	0.0149
"9760"	"KBTBD11"	0.341316588436569	0.415626202637389	0.0604
"9761"	"KBTBD12"	0.342565021519448	0.317950585119108	-0.0093
"9762"	"KBTBD13"	0.529983659690143	0.540270572291024	0.0144
"9763"	"KBTBD2"	0.472656295686397	0.500575595498173	0.0271
"9764"	"KBTBD3"	0.386505848008601	0.402570885040943	0.0191
"9765"	"KBTBD4"	0.36472488003917	0.378287695691594	0.0175
"9766"	"KBTBD6"	0.58848788949416	0.596291846677638	0.0124
"9767"	"KBTBD7"	0.541914485415755	0.549810848364863	0.0127
"9768"	"KBTBD8"	0.557364065929786	0.563231977102004	0.0112
"9769"	"KC6"	0.315956471811178	0.353159479480642	0.0343
"9770"	"KCMF1"	0.491649530464903	0.516925667832678	0.0251
"9771"	"KCNA1"	0.519058342745872	0.536396637712003	0.0194
"9772"	"KCNA10"	0.483882884858884	0.508677597306124	0.0248
"9773"	"KCNA2"	0.544438737904189	0.575278132334687	0.0288
"9774"	"KCNA3"	0.541298672735588	0.608914721748853	0.0548
"9775"	"KCNA4"	0.549641584547757	0.563768147207995	0.017
"9776"	"KCNA5"	0.503169788131155	0.538364870011777	0.0321
"9777"	"KCNA6"	0.562888424860061	0.589706296928559	0.0259
"9778"	"KCNA7"	0.524211197228511	0.543311675964681	0.0206
"9779"	"KCNAB1"	0.494015351107148	0.499874650993225	0.0114
"9780"	"KCNAB1-AS2"	0.198576740687048	0	-0.1313
"9781"	"KCNAB2"	0.715190276410516	0.741412273700529	0.0248
"9782"	"KCNAB3"	0.343352246390459	0.328557401962322	-0.0024
"9783"	"KCNB1"	0.556223102567576	0.571122152622992	0.0175
"9784"	"KCNB2"	0.542164368915253	0.544830243437521	0.009
"9785"	"KCNC1"	0.548254670296085	0.590998920510399	0.0372
"9786"	"KCNC2"	0.547405626318085	0.556733509596945	0.0136
"9787"	"KCNC3"	0.513778332405222	0.628784662254396	0.0883
"9788"	"KCNC4"	0.521158410341161	0.548525822885307	0.0265
"9789"	"KCND1"	0.504889907282414	0.518034480989816	0.0165
"9790"	"KCND2"	0.49201758507909	0.562132980863627	0.0567
"9791"	"KCND3"	0.53087716888451	0.569998930996069	0.0347
"9792"	"KCNE1"	0.549169533254761	0.490197757418667	-0.0345
"9793"	"KCNE1L"	0.203423801891462	0.218342765024882	0.0192
"9794"	"KCNE2"	0.481881947793166	0.498902708914313	0.0194
"9795"	"KCNE3"	0.457400182420286	0.466089145343053	0.0136
"9796"	"KCNE4"	0.285233803519878	0.368061892003958	0.0666
"9797"	"KCNF1"	0.548645254864842	0.571941275857752	0.0235
"9798"	"KCNG1"	0.48402567493828	0.518068423685534	0.0314
"9799"	"KCNG2"	0.519809033273632	0.543752855019903	0.0241
"9800"	"KCNG3"	0.51283203463951	0.566367518722095	0.045
"9801"	"KCNG4"	0.553162183951787	0.569590347526301	0.0186
"9802"	"KCNH1"	0.450505951148222	0.42302603916706	-0.0119
"9803"	"KCNH2"	0.467357608860512	0.483333726256096	0.0187
"9804"	"KCNH3"	0.434617495976287	0.44328439776925	0.0137
"9805"	"KCNH4"	0.458808860665826	0.472538356550666	0.0172
"9806"	"KCNH5"	0.406363482067091	0.428525500596064	0.0233
"9807"	"KCNH6"	0.414214173357078	0.437451686838779	0.0241
"9808"	"KCNH7"	0.450810052045117	0.483576272176476	0.0306
"9809"	"KCNH8"	0.429243059432931	0.465784402169402	0.0334
"9810"	"KCNIP1"	0.348358145122449	0.349369145799082	0.0087
"9811"	"KCNIP2"	0.416057554659575	0.451816137972293	0.0329
"9812"	"KCNIP3"	0.418164690641933	0.441533135392193	0.0241
"9813"	"KCNIP4"	0.382977101913686	0.406548039751077	0.0244
"9814"	"KCNJ1"	0.386353739915235	0.405286898298573	0.0211
"9815"	"KCNJ10"	0.518827022260516	0.540257378478602	0.0223
"9816"	"KCNJ11"	0.634379699202714	0.617125081757112	-0.0055
"9817"	"KCNJ12"	0.523675251863027	0.545613006818178	0.0226
"9818"	"KCNJ13"	0.359263663596043	0.396029530137813	0.0338
"9819"	"KCNJ14"	0.54814402804783	0.604791738479684	0.047
"9820"	"KCNJ15"	0.446100981092096	0.469197203235736	0.0238
"9821"	"KCNJ16"	0.468550187250589	0.501100407964141	0.0304
"9822"	"KCNJ2"	0.478698548709886	0.522455677631155	0.0382
"9823"	"KCNJ3"	0.673422923684885	0.696303366910195	0.0226
"9824"	"KCNJ4"	0.474437632038043	0.5334465290721	0.049
"9825"	"KCNJ5"	0.677188449536155	0.709996626189343	0.0296
"9826"	"KCNJ6"	0.664327819083396	0.679318951291951	0.0171
"9827"	"KCNJ8"	0.318329822733465	0.359188387141968	0.0369
"9828"	"KCNJ9"	0.693734110924366	0.681832118748116	-0.002
"9829"	"KCNK1"	0.293009502277495	0.353773555046502	0.0511
"9830"	"KCNK10"	0.424101271159633	0.428979051670563	0.0111
"9831"	"KCNK12"	0.333132085402783	0.417925083050513	0.0678
"9832"	"KCNK13"	0.311889885032765	0.351720195007806	0.0362
"9833"	"KCNK15"	0.350590644008267	0.363827878074833	0.0173
"9834"	"KCNK16"	0.354277749439896	0.389582295753665	0.0328
"9835"	"KCNK17"	0.340152568458811	0.429501646595532	0.071
"9836"	"KCNK18"	0.360599669739857	0.392824018149657	0.0306
"9837"	"KCNK2"	0.433649980584443	0.443568889046182	0.0146
"9838"	"KCNK3"	0.536242288408572	0.539850166317036	0.0097
"9839"	"KCNK4"	0.296498110838079	0.350207792710515	0.0461
"9840"	"KCNK5"	0.432656718659456	0.464230048812761	0.0298
"9841"	"KCNK6"	0.343393513824646	0.395264972239426	0.0446
"9842"	"KCNK7"	0.404210289826277	0.442456677550725	0.0347
"9843"	"KCNK9"	0.609443067177785	0.605009396894672	0.0037
"9844"	"KCNMA1"	0.518327527236068	0.579761815959463	0.0505
"9845"	"KCNMB1"	0.538941199732434	0.618915373891373	0.0635
"9846"	"KCNMB2"	0.444026656750281	0.503457165658141	0.0494
"9847"	"KCNMB3"	0.485861511225431	0.513951313126769	0.0272
"9848"	"KCNMB4"	0.638068982058194	0.625655705079992	-0.0021
"9849"	"KCNN1"	0.473171463275881	0.515137456886368	0.037
"9850"	"KCNN2"	0.520453046749566	0.499681268679335	-0.0074
"9851"	"KCNN3"	0.506865575355174	0.537491346617689	0.0288
"9852"	"KCNN4"	0.475999608303426	0.521579107072295	0.0395
"9853"	"KCNQ1"	0.529586184865512	0.514041340426581	-0.0038
"9854"	"KCNQ1DN"	0.311902316361912	0.386197189369773	0.0605
"9855"	"KCNQ1OT1"	0.389785157299588	0.400379053601171	0.0153
"9856"	"KCNQ2"	0.479170769214531	0.49665160425979	0.0197
"9857"	"KCNQ3"	0.529037095698893	0.53651216396853	0.0124
"9858"	"KCNQ4"	0.552501036920321	0.554011733473154	0.0081
"9859"	"KCNQ5"	0.529213586945327	0.648193041422023	0.091
"9860"	"KCNQ5-AS1"	0.179655631088595	0.188318056421536	0.0148
"9861"	"KCNRG"	0.39143682597675	0.387929635594071	0.0053
"9862"	"KCNS1"	0.553738301528312	0.550170070758456	0.0045
"9863"	"KCNS2"	0.510380748789862	0.524995344060691	0.0175
"9864"	"KCNS3"	0.509795468307511	0.554524293491688	0.0388
"9865"	"KCNT1"	0.359299743381124	0.363726404329364	0.011
"9866"	"KCNT2"	0.290187306194161	0.366445336848601	0.062
"9867"	"KCNU1"	0.499146337216503	0.518817737234715	0.0212
"9868"	"KCNV1"	0.518818114982439	0.5497816231045	0.029
"9869"	"KCNV2"	0.506072664835807	0.515712763039604	0.0141
"9870"	"KCP"	0.407003437314443	0.452201010913462	0.0396
"9871"	"KCTD1"	0.463923332998769	0.51186995794473	0.0412
"9872"	"KCTD10"	0.50491368409974	0.546909279535935	0.0369
"9873"	"KCTD11"	0.361428913806715	0.405528896902504	0.039
"9874"	"KCTD12"	0.367648316355	0.486808150086192	0.0919
"9875"	"KCTD13"	0.505805321666745	0.531117056550022	0.0251
"9876"	"KCTD14"	0.387574066567313	0.408958936653411	0.0229
"9877"	"KCTD15"	0.375423529613258	0.397415406159169	0.0234
"9878"	"KCTD16"	0.301196666667471	0.359631235000365	0.0494
"9879"	"KCTD17"	0.561247384672949	0.527938376394432	-0.0165
"9880"	"KCTD18"	0.389878978679426	0.468117406017141	0.0629
"9881"	"KCTD19"	0.402054480366808	0.438386676502669	0.0333
"9882"	"KCTD2"	0.345805408101595	0.401647819648292	0.0473
"9883"	"KCTD20"	0.514727895384868	0.470189306505338	-0.0242
"9884"	"KCTD21"	0.431055370908004	0.434862129748866	0.0103
"9885"	"KCTD3"	0.514390134214111	0.579115007778978	0.0528
"9886"	"KCTD4"	0.432811260303153	0.481732308716156	0.0421
"9887"	"KCTD5"	0.540953232777903	0.559013414431103	0.0198
"9888"	"KCTD6"	0.549436017262237	0.57808036466391	0.0273
"9889"	"KCTD7"	0.55144141148027	0.577238997100434	0.0252
"9890"	"KCTD8"	0.345977037995743	0.338724120113533	0.0029
"9891"	"KCTD9"	0.482340596113586	0.510349850908073	0.0271
"9892"	"KDELR1"	0.706430754200358	0.712242318358763	0.0104
"9893"	"KDELR2"	0.587042300362406	0.60803404828286	0.0217
"9894"	"KDELR3"	0.594829914300293	0.599139557471714	0.0099
"9895"	"KDM1A"	0.714242510542902	0.719749630773663	0.0102
"9896"	"KDM1B"	0.538515402399205	0.547983175883362	0.0138
"9897"	"KDM2A"	0.477188927991847	0.486792504948411	0.0142
"9898"	"KDM2B"	0.455543308679705	0.428098753975762	-0.0119
"9899"	"KDM3A"	0.541320971003229	0.547747328528714	0.0116
"9900"	"KDM3B"	0.532700235403338	0.539567153219451	0.012
"9901"	"KDM4A"	0.449322193310801	0.477173543546871	0.0271
"9902"	"KDM4A-AS1"	0.205128788872851	0.215513860541518	0.0159
"9903"	"KDM4B"	0.490781717031705	0.491884672456479	0.0081
"9904"	"KDM4C"	0.491559405005275	0.52229357021005	0.029
"9905"	"KDM4D"	0.423882741253873	0.415211183548721	0.0015
"9906"	"KDM4E"	0.195625545343978	0.206553118030802	0.0164
"9907"	"KDM5A"	0.513776254097494	0.503904395000633	3e-04
"9908"	"KDM5B"	0.522350858185041	0.505359777134639	-0.0048
"9909"	"KDM5C"	0.445998996901645	0.478086898458794	0.0302
"9910"	"KDM5D"	0.444675118823729	0.466744028279406	0.0231
"9911"	"KDM6A"	0.547521935434094	0.532876252736095	-0.0033
"9912"	"KDM6B"	0.458201646159418	0.490215047133081	0.03
"9913"	"KDM7A"	0.149624463007039	0.1634712285091	0.0186
"9914"	"KDR"	0.48635437527103	0.482220616508074	0.0044
"9915"	"KDSR"	0.438611521609756	0.458491339617449	0.0216
"9916"	"KEAP1"	0.530152779402832	0.539534378841283	0.0138
"9917"	"KEL"	0.426942078700134	0.512834740406088	0.0682
"9918"	"KERA"	0.420366088742721	0.454425451732039	0.0317
"9919"	"KHDC1"	0.438920158151557	0.485766596556534	0.0406
"9920"	"KHDC1L"	0.374890675309133	0.42221980909051	0.0412
"9921"	"KHDRBS1"	0.681861268826442	0.68833636923657	0.011
"9922"	"KHDRBS2"	0.35536892217726	0.377415991842937	0.0235
"9923"	"KHDRBS3"	0.477499259582033	0.509544560398464	0.03
"9924"	"KHK"	0.566420126490225	0.613050605943367	0.0399
"9925"	"KHNYN"	0.402537496688312	0.421836473278254	0.0213
"9926"	"KHSRP"	0.595710378317898	0.606378304738743	0.0144
"9927"	"KIAA0040"	0.300775754032	0.396794520269589	0.0759
"9928"	"KIAA0087"	0.418057811083484	0.424687029791305	0.0123
"9929"	"KIAA0100"	0.0934176585032477	0.109246609671509	0.0203
"9930"	"KIAA0142"	0.35202429567832	0.365350755885109	0.0174
"9931"	"KIAA0196-AS1"	0.181470356190786	0.19035399378377	0.015
"9932"	"KIAA0226"	0	0	0.0096
"9933"	"KIAA0232"	0.39990075529618	0.447176739759495	0.0411
"9934"	"KIAA0319"	0.562365091868131	0.576767821307713	0.0172
"9935"	"KIAA0319L"	0.364691521623862	0.425861073059183	0.051
"9936"	"KIAA0406"	0.242300377585589	0.255826090524387	0.018
"9937"	"KIAA0408"	0.381281884320439	0.422455270989259	0.0368
"9938"	"KIAA0430"	0.180662683852422	0.189354421247495	0.0149
"9939"	"KIAA0513"	0.390124233509973	0.440990864091075	0.0436
"9940"	"KIAA0586"	0.406798497520329	0.510034545063082	0.0805
"9941"	"KIAA0753"	0.498127481444337	0.543177579710985	0.039
"9942"	"KIAA0754"	0.193690317188587	0.207614730504419	0.0185
"9943"	"KIAA0907"	0.265913224038933	0.277011722020479	0.0162
"9944"	"KIAA0930"	0.225914411577	0.233646853398195	0.014
"9945"	"KIAA1107"	0.223400477168676	0.231183271958393	0.014
"9946"	"KIAA1109"	0.282899412984929	0.296206886438736	0.0177
"9947"	"KIAA1143"	0.360194005178295	0.420768304317708	0.0506
"9948"	"KIAA1149"	0.119236531000974	0.140187341691188	0.0238
"9949"	"KIAA1191"	0.357803957616447	0.379873495981917	0.0235
"9950"	"KIAA1210"	0.337221837330099	0.416239589847253	0.0637
"9951"	"KIAA1211"	0.187396937246778	0.195858671696788	0.0147
"9952"	"KIAA1217"	0.363340282805036	0.398937908499522	0.033
"9953"	"KIAA1328"	0.368784145961164	0.451784262253625	0.0664
"9954"	"KIAA1456"	0.179863067098062	0.188423695186043	0.0148
"9955"	"KIAA1462"	0.201388441323909	0.209603290261636	0.0144
"9956"	"KIAA1522"	0.353946363241202	0.440732013846529	0.0691
"9957"	"KIAA1549"	0.541517068296157	0.615242159931745	0.0591
"9958"	"KIAA1549L"	0.179839617001479	0.188558267534514	0.0149
"9959"	"KIAA1586"	0.335799496553204	0.488544577243965	0.1157
"9960"	"KIAA1598"	0.186568855977348	0.197106083340211	0.0161
"9961"	"KIAA1614"	0.376353492097183	0.407003252593358	0.0295
"9962"	"KIAA1644"	0	0.226702962655953	0.1693
"9963"	"KIAA1671"	0.376801007266173	0.449699683841832	0.0592
"9964"	"KIAA1683"	0.183361750137167	0.18951681487928	0.0131
"9965"	"KIAA1755"	0.335969706862699	0.379520991647533	0.0387
"9966"	"KIAA1958"	0.389422327652429	0.447314389645096	0.0486
"9967"	"KIAA2013"	0.504309647502493	0.547477759150498	0.0377
"9968"	"KIAA2022"	0.196246710418374	0.209328330505933	0.0179
"9969"	"KIAA2026"	0.352297573190175	0.392586091224893	0.0364
"9970"	"KIDINS220"	0.542821772692382	0.532440137149273	-2e-04
"9971"	"KIF11"	0.633617925783251	0.640741136099619	0.0117
"9972"	"KIF12"	0.332225241741004	0.399760988453641	0.0557
"9973"	"KIF13A"	0.51378872331771	0.55735300328085	0.0379
"9974"	"KIF13B"	0.566483208061238	0.546519694617972	-0.0071
"9975"	"KIF14"	0.538996591847831	0.540133272682562	0.0079
"9976"	"KIF15"	0.619311976499875	0.620216563953699	0.0074
"9977"	"KIF16B"	0.503527237428451	0.579884494569791	0.0611
"9978"	"KIF17"	0.532996666222942	0.59385105944991	0.05
"9979"	"KIF18A"	0.636490792468634	0.650997316177708	0.0169
"9980"	"KIF18B"	0.480932816498772	0.490576734230367	0.0142
"9981"	"KIF19"	0.355629684750531	0.382935064740108	0.0272
"9982"	"KIF1A"	0.318390619293174	0.397558453305426	0.0639
"9983"	"KIF1B"	0.50705260001219	0.481232981690821	-0.0109
"9984"	"KIF1C"	0.530371647212239	0.594802379479176	0.0526
"9985"	"KIF20A"	0.390812031219731	0.394019300362921	0.01
"9986"	"KIF20B"	0.510593149550496	0.5617408576668	0.0433
"9987"	"KIF21A"	0.346173326002331	0.418174966410512	0.0587
"9988"	"KIF21B"	0.396342961851996	0.437454837624355	0.0367
"9989"	"KIF22"	0.557328259546926	0.567664465703912	0.0143
"9990"	"KIF23"	0.605364173696839	0.606110730784187	0.0073
"9991"	"KIF24"	0.57660590808657	0.592087061932022	0.0179
"9992"	"KIF25"	0.339595128556516	0.362144386465816	0.0239
"9993"	"KIF26A"	0.562394000911387	0.572253928578475	0.014
"9994"	"KIF26B"	0.392010515182755	0.451805093065317	0.0499
"9995"	"KIF27"	0.356452748016038	0.427879245274451	0.0583
"9996"	"KIF28P"	0.266481888438405	0.273552075351489	0.0133
"9997"	"KIF2A"	0.748655338771909	0.760388793226171	0.0144
"9998"	"KIF2B"	0.631313381071454	0.638944623301203	0.0121
"9999"	"KIF2C"	0.647149072321396	0.656172725186746	0.013
"10000"	"KIF3A"	0.606613393158523	0.617280596994687	0.0143
"10001"	"KIF3B"	0.591482043247117	0.61790662594827	0.0255
"10002"	"KIF3C"	0.599239497557697	0.611903178864545	0.0158
"10003"	"KIF4A"	0.586897598265159	0.596090654951303	0.0134
"10004"	"KIF4B"	0.583359164992342	0.617829069497685	0.0312
"10005"	"KIF5A"	0.611395545952072	0.626881790948645	0.0177
"10006"	"KIF5B"	0.624201372712002	0.632899395152359	0.0129
"10007"	"KIF5B-ALK"	0.176489878497435	0.193559087878194	0.0208
"10008"	"KIF5B-ALK_K17"	0.176489878497435	0.193559087878194	0.0208
"10009"	"KIF5B-RET(NM_020630)_K15"	0.176489878497435	0.193559087878194	0.0208
"10010"	"KIF5B-RET(NM_020630)_K16"	0.176489878497435	0.193559087878194	0.0208
"10011"	"KIF5B-RET(NM_020630)_K22"	0.176489878497435	0.193559087878194	0.0208
"10012"	"KIF5B-RET(NM_020630)_K23"	0.176489878497435	0.193559087878194	0.0208
"10013"	"KIF5B-RET(NM_020630)_K24"	0.176489878497435	0.193559087878194	0.0208
"10014"	"KIF5B-RET(NM_020975)_K15"	0.176489878497435	0.193559087878194	0.0208
"10015"	"KIF5B-RET(NM_020975)_K16"	0.176489878497435	0.193559087878194	0.0208
"10016"	"KIF5B-RET(NM_020975)_K22"	0.176489878497435	0.193559087878194	0.0208
"10017"	"KIF5B-RET(NM_020975)_K23"	0.176489878497435	0.193559087878194	0.0208
"10018"	"KIF5C"	0.517157436142592	0.551058053083401	0.0311
"10019"	"KIF6"	0.35550166456045	0.421526291048934	0.0545
"10020"	"KIF7"	0.36973113389073	0.42490792623461	0.0468
"10021"	"KIF9"	0.513789242835943	0.578472196320529	0.0528
"10022"	"KIFAP3"	0.571622566982695	0.582082562119364	0.0143
"10023"	"KIFBP"	0.221715867536758	0.249646924815466	0.0282
"10024"	"KIFC1"	0.491375047206962	0.488115271710572	0.005
"10025"	"KIFC2"	0.433000398722462	0.44477958237412	0.0159
"10026"	"KIFC3"	0.508326105931432	0.537198039119756	0.0276
"10027"	"KIN"	0.519762458236773	0.553451397657358	0.0309
"10028"	"KIR2DL1"	0.449781314592322	0.406575482502563	-0.0229
"10029"	"KIR2DL2"	0.351577771299722	0.372305596340548	0.0226
"10030"	"KIR2DL3"	0.49282679763764	0.442079817492956	-0.0284
"10031"	"KIR2DL4"	0.401878570024944	0.475825266010376	0.0599
"10032"	"KIR2DL5A"	0.334269892437785	0.355509553789468	0.023
"10033"	"KIR2DS1"	0.386566628688026	0.405541346867363	0.0212
"10034"	"KIR2DS2"	0.386566628688026	0.405541346867363	0.0212
"10035"	"KIR2DS3"	0.345468957191619	0.366267269962293	0.0226
"10036"	"KIR2DS4"	0.533845809268767	0.580004349929562	0.0397
"10037"	"KIR2DS5"	0.374528053868864	0.393724688470442	0.0214
"10038"	"KIR3DL1"	0.426219295919623	0.455513202218205	0.0283
"10039"	"KIR3DL2"	0.502175446712805	0.528074854528025	0.0255
"10040"	"KIR3DL3"	0.519435844615096	0.554833333734241	0.0321
"10041"	"KIR3DP1"	0.314491406352746	0.405930508340808	0.0726
"10042"	"KIR3DS1"	0.331718721921876	0.351109421364751	0.0217
"10043"	"KIR3DX1"	0.398121261827734	0.406177246453633	0.0134
"10044"	"KIRREL1"	0.41348752458494	0.426401830382145	0.0168
"10045"	"KIRREL2"	0.305237425980152	0.368940291531888	0.0531
"10046"	"KIRREL3"	0.346506712883282	0.381162315662797	0.0324
"10047"	"KISS1"	0.462286049201007	0.512729789383949	0.043
"10048"	"KISS1R"	0.443792906799158	0.419098415858715	-0.0099
"10049"	"KIT"	0.496938428130638	0.452500569057892	-0.024
"10050"	"KITLG"	0.459214634233668	0.470312092076097	0.0153
"10051"	"KL"	0.550821456207742	0.556265454664109	0.0109
"10052"	"KLB"	0.466899263687894	0.476640498788023	0.0143
"10053"	"KLC1"	0.715738419143749	0.724545768999521	0.0125
"10054"	"KLC2"	0.606654690464907	0.620775283524001	0.0168
"10055"	"KLC3"	0.351306830350728	0.380008732620069	0.0282
"10056"	"KLC4"	0.591406254522834	0.583837236725213	0.0015
"10057"	"KLF1"	0.494454039394302	0.481459396612742	-0.0018
"10058"	"KLF10"	0.431648772838707	0.469611097565745	0.0344
"10059"	"KLF11"	0.42784671070036	0.430137939919428	0.0092
"10060"	"KLF12"	0.44348383302073	0.50500800221206	0.0509
"10061"	"KLF13"	0.527086066888005	0.520237291535554	0.0023
"10062"	"KLF14"	0.374799342751047	0.402738591971028	0.0275
"10063"	"KLF15"	0.452852321478185	0.431102763284516	-0.0078
"10064"	"KLF16"	0.489605754690474	0.511353111923463	0.0227
"10065"	"KLF17"	0.439855869156323	0.449456665214303	0.0143
"10066"	"KLF2"	0.458098464836604	0.517084418961364	0.0491
"10067"	"KLF3"	0.508988868543007	0.506012848505085	0.0051
"10068"	"KLF4"	0.465737825576525	0.470671699134528	0.0109
"10069"	"KLF5"	0.457513012373556	0.467103822006631	0.0142
"10070"	"KLF6"	0.509626321928469	0.499086360155823	-2e-04
"10071"	"KLF7"	0.493888859596416	0.518375580788736	0.0246
"10072"	"KLF8"	0.442775219220538	0.478738329183489	0.0329
"10073"	"KLF9"	0.507386957869173	0.506321221803025	0.0065
"10074"	"KLHDC1"	0.373813849079143	0.374972881717151	0.0087
"10075"	"KLHDC10"	0.345654866126079	0.367772532365403	0.0236
"10076"	"KLHDC2"	0.336768869610819	0.410473667424832	0.06
"10077"	"KLHDC3"	0.337383724131545	0.387365694700258	0.0433
"10078"	"KLHDC4"	0.418082183052423	0.482220616508074	0.0529
"10079"	"KLHDC7A"	0.409068700317503	0.415225668527467	0.012
"10080"	"KLHDC7B"	0.320309731299183	0.400250600233656	0.0644
"10081"	"KLHDC8A"	0.351848750126449	0.396372418567712	0.0393
"10082"	"KLHDC8B"	0.397623038902943	0.373782603274011	-0.0091
"10083"	"KLHDC9"	0.359645332391749	0.368478722926573	0.0142
"10084"	"KLHL1"	0.376762339501975	0.370903033893621	0.0037
"10085"	"KLHL10"	0.482650617748091	0.488678500572998	0.0116
"10086"	"KLHL11"	0.547049885489325	0.565383550983151	0.02
"10087"	"KLHL12"	0.576147415472199	0.575047739327193	0.0062
"10088"	"KLHL13"	0.558908594897901	0.584925558228205	0.0254
"10089"	"KLHL14"	0.529262360086372	0.545839294976667	0.0188
"10090"	"KLHL15"	0.440578260297745	0.506356246864773	0.0539
