"name"	"Cluster_NR"	"mIDH1"	"distance"
"19815"	"MAR08976"	0.315436278781682	0.303597355117047	-0.0142
"19816"	"MAR08977"	0.45293337868666	0.440124714447024	-0.0157
"19817"	"MAR08978"	0.321081936934154	0.310069217819069	-0.0136
"19818"	"MAR08979"	0.265925731243534	0.250960286904688	-0.0161
"19819"	"MAR08980"	0.194173236251369	0.180616082027936	-0.0147
"19820"	"MAR08981"	0.264837682085735	0.251515148583306	-0.0149
"19821"	"MAR08982"	0.188964003105227	0.164631350375038	-0.0222
"19822"	"MAR08983"	0.383896760022459	0.381003441125601	-0.0083
"19823"	"MAR08984"	0.309528929295954	0.297515029987252	-0.0143
"19824"	"MAR08985"	0.466574364249586	0.448102268195287	-0.0197
"19825"	"MAR08986"	0.308201200910515	0.296876532171917	-0.0138
"19826"	"MAR08987"	0.288139250770988	0.268757844291421	-0.0193
"19827"	"MAR08988"	0.193355102026121	0.175625217266453	-0.0176
"19828"	"MAR08989"	0.241049881755286	0.221821794835109	-0.019
"19829"	"MAR08990"	0.320862331475622	0.322155069559658	-0.005
"19830"	"MAR08991"	0.297559482262701	0.283432876574736	-0.0157
"19831"	"MAR08992"	0.477900423697017	0.477937572792916	-0.0068
"19832"	"MAR08993"	0.402819148301661	0.402047450633279	-0.0069
"19833"	"MAR08994"	0.393521346321712	0.392158201217652	-0.0073
"19834"	"MAR08995"	0.246469015870066	0.228488752914887	-0.0181
"19835"	"MAR08996"	0.407811085743918	0.404945965731086	-0.0084
"19836"	"MAR08997"	0.248943139708088	0.226483272766831	-0.0213
"19837"	"MAR08998"	0.154006831090156	0.131343883619612	-0.0209
"19838"	"MAR08999"	0.265947996634564	0.257176422125617	-0.0117
"19839"	"MAR09000"	0.265736211914625	0.257003470895108	-0.0117
"19840"	"MAR09001"	0.265722932608102	0.256972806303484	-0.0117
"19841"	"MAR09002"	0.234990587233226	0.236735051556936	-0.0042
"19842"	"MAR09003"	0.265670995033375	0.257003049454718	-0.0117
"19843"	"MAR09004"	0.266144576423267	0.257394720981047	-0.0117
"19844"	"MAR09005"	0.308805226620804	0.294591159642709	-0.0158
"19845"	"MAR09006"	0.244244189984654	0.244197580809919	-0.0055
"19846"	"MAR09007"	0.267528051430731	0.25853104891103	-0.0119
"19847"	"MAR09008"	0.16897876352084	0.149789357968554	-0.0185
"19848"	"MAR09009"	0.267417318083055	0.25782169484503	-0.0123
"19849"	"MAR09010"	0.223085495947869	0.231818258760341	8e-04
"19850"	"MAR09011"	0.220866002719313	0.230170295180073	0.0013
"19851"	"MAR09012"	0.220725465355968	0.229877134124372	0.0011
"19852"	"MAR09013"	0.220177178135095	0.230166956152724	0.0017
"19853"	"MAR09014"	0.248168177140652	0.235009618618835	-0.0147
"19854"	"MAR09015"	0.407316544298262	0.391017573700543	-0.0179
"19855"	"MAR09016"	0.0972184493309296	0.0742426909574016	-0.0208
"19856"	"MAR09017"	0.0972184493309296	0.0742426909574016	-0.0208
"19857"	"MAR09018"	0.118184812556814	0.0947276021616575	-0.0212
"19858"	"MAR09019"	0.234369102838376	0.224075955727981	-0.0126
"19859"	"MAR09020"	0.551530871875958	0.538132351391149	-0.0167
"19860"	"MAR09021"	0.225122513963315	0.233880696858957	8e-04
"19861"	"MAR09022"	0.152398351768017	0.131063855716617	-0.0199
"19862"	"MAR09023"	0.152398351768017	0.131063855716617	-0.0199
"19863"	"MAR09024"	0.120581890806905	0.0930163800677732	-0.0241
"19864"	"MAR09025"	0.255904813106293	0.236334151913946	-0.0193
"19865"	"MAR09026"	0.243129678920883	0.243751778272036	-0.005
"19866"	"MAR09027"	0.238919785144639	0.244336675652697	-0.0016
"19867"	"MAR09028"	0.275507185355904	0.269508623219033	-0.0098
"19868"	"MAR09029"	0.237848732532207	0.23786364464207	-0.0054
"19869"	"MAR09030"	0.267358693080545	0.257405003934587	-0.0126
"19870"	"MAR09031"	0.473601256471877	0.466077151326528	-0.0121
"19871"	"MAR09032"	0.152398351768017	0.131063855716617	-0.0199
"19872"	"MAR09033"	0.152398351768017	0.131063855716617	-0.0199
"19873"	"MAR09034"	0.351258496086541	0.345228122951033	-0.0103
"19874"	"MAR09035"	0.192893385199455	0.191695677402423	-0.006
"19875"	"MAR09036"	0.209529384021899	0.208377986985649	-0.006
"19876"	"MAR09037"	0.207259508628474	0.184624868944413	-0.0212
"19877"	"MAR09038"	0.225129662728307	0.232066584621797	-4e-04
"19878"	"MAR09039"	0.266491187630932	0.2694188004038	-0.0035
"19879"	"MAR09040"	0.276202435623388	0.280175135931241	-0.0028
"19880"	"MAR09041"	0.184698751577489	0.192681714254376	5e-04
"19881"	"MAR09042"	0.221933628739126	0.228179639121851	-9e-04
"19882"	"MAR09043"	0.262065891562257	0.267476093544298	-0.0017
"19883"	"MAR09044"	0.193389832288315	0.201125623318682	3e-04
"19884"	"MAR09045"	0.212016279059179	0.219024969731289	-3e-04
"19885"	"MAR09046"	0.175253804066464	0.183625554258527	9e-04
"19886"	"MAR09047"	0.204259058250289	0.205885151934361	-0.0041
"19887"	"MAR09048"	0.21959474395868	0.207361538505488	-0.0139
"19888"	"MAR09049"	0.278410273700721	0.264897759949828	-0.0151
"19889"	"MAR09050"	0.245151281164376	0.242478945864727	-0.0073
"19890"	"MAR09051"	0.225485926098326	0.228079745566413	-0.0035
"19891"	"MAR09052"	0.235901061764654	0.233104711273063	-0.0074
"19892"	"MAR09053"	0.231048599018741	0.231520327466863	-0.005
"19893"	"MAR09054"	0.247316623791411	0.2440935796247	-0.0077
"19894"	"MAR09055"	0.245284074817768	0.242446363852258	-0.0074
"19895"	"MAR09056"	0.320149901102421	0.314022641663729	-0.0102
"19896"	"MAR09057"	0.114238776299363	0.0922657308032934	-0.0202
"19897"	"MAR09058"	0.416992000391276	0.422430328323318	-0.0026
"19898"	"MAR09059"	0.469222490937854	0.436343659339436	-0.0299
"19899"	"MAR09060"	0.310137686730169	0.300216335465325	-0.0128
"19900"	"MAR09061"	0.296338159974038	0.281807971110275	-0.016
"19901"	"MAR09062"	0.299279205226545	0.289432902945272	-0.0127
"19902"	"MAR09063"	0.291387719615946	0.284896813038985	-0.0103
"19903"	"MAR09064"	0.189476584508615	0.196559658912646	-1e-04
"19904"	"MAR09065"	0.265766899666874	0.268884622443353	-0.0034
"19905"	"MAR09066"	0.252858350548035	0.255015437763266	-0.004
"19906"	"MAR09067"	0.264598539322748	0.265583176863326	-0.0049
"19907"	"MAR09068"	0.2124240863371	0.218830521835848	-7e-04
"19908"	"MAR09069"	0.213238108898845	0.200901496980866	-0.0139
"19909"	"MAR09070"	0.209269832018351	0.197105376055121	-0.0138
"19910"	"MAR09071"	0.296787944304969	0.284974122301771	-0.0141
"19911"	"MAR09072"	0.31339198074447	0.31564140842714	-0.0043
"19912"	"MAR09073"	0.494654855451006	0.479574663065116	-0.0175
"19913"	"MAR09074"	0.340726516279443	0.334084906194081	-0.0107
"19914"	"MAR09075"	0.250206266184609	0.248464210881197	-0.0067
"19915"	"MAR09076"	0.251911064841659	0.23658819620556	-0.0163
"19916"	"MAR09077"	0.0950089330494163	0.072231099601223	-0.0206
"19917"	"MAR09078"	0.566274980403154	0.572805318272992	-0.0027
"19918"	"MAR09079"	0.222342688643708	0.212271042118986	-0.0124
"19919"	"MAR09080"	0.119070967461017	0.090355466947264	-0.0249
"19920"	"MAR09081"	0.0837209460806065	0.0608620373040617	-0.0206
"19921"	"MAR09082"	0.167910318644142	0.145343325034224	-0.0209
"19922"	"MAR09083"	0.357766746228194	0.352740643280589	-0.0096
"19923"	"MAR09084"	0.424099213230251	0.418224574148242	-0.0106
"19924"	"MAR09085"	0.464370628055956	0.452706286782815	-0.0149
"19925"	"MAR09086"	0.360877876905966	0.358206743730606	-0.008
"19926"	"MAR09087"	0.183573650521556	0.179289882984963	-0.0081
"19927"	"MAR09088"	0.34238078640224	0.341566468908228	-0.0066
"19928"	"MAR09089"	0.244873776169589	0.248795030858452	-0.0027
"19929"	"MAR09090"	0.31380421096471	0.30579833596594	-0.0115
"19930"	"MAR09091"	0.199822664569268	0.190877084940759	-0.0115
"19931"	"MAR09092"	0.272582058849293	0.258432166792137	-0.0156
"19932"	"MAR09093"	0.274563966485037	0.264839879189787	-0.0125
"19933"	"MAR09094"	0.332627663481223	0.321711998786613	-0.0136
"19934"	"MAR09095"	0.487710369858977	0.48585953359293	-0.0082
"19935"	"MAR09096"	0.263822897811308	0.251674607487492	-0.0141
"19936"	"MAR09097"	0.188715674585732	0.162381917458281	-0.0237
"19937"	"MAR09098"	0.297063085541968	0.283978582096936	-0.015
"19938"	"MAR09099"	0.316314923531467	0.296117224530831	-0.0201
"19939"	"MAR09100"	0.229359468118346	0.205800663873714	-0.0219
"19940"	"MAR09101"	0.397155286473214	0.385443130855773	-0.0146
"19941"	"MAR09102"	0.224879638251335	0.225060240340432	-0.0052
"19942"	"MAR09103"	0.433422431746272	0.432276525299962	-0.0073
"19943"	"MAR09104"	0.461543489901039	0.459677657213044	-0.008
"19944"	"MAR09105"	0.237885995753918	0.226941533054049	-0.0131
"19945"	"MAR09106"	0.338181121091216	0.326059948328313	-0.0145
"19946"	"MAR09107"	0.542612520606004	0.536327401261299	-0.0116
"19947"	"MAR09108"	0.477319885014815	0.472166673518695	-0.0104
"19948"	"MAR09109"	0.220494209110683	0.211669130850067	-0.0115
"19949"	"MAR09110"	0.109221898433374	0.0849796500685524	-0.0217
"19950"	"MAR09111"	0.267441164348484	0.264140730201183	-0.0079
"19951"	"MAR09112"	0.56417235298271	0.567782968548833	-0.0048
"19952"	"MAR09113"	0.323345689300314	0.324883809464163	-0.0048
"19953"	"MAR09114"	0.268660293560302	0.267638543820676	-0.0063
"19954"	"MAR09115"	0.260852395117956	0.254746181870353	-0.0098
"19955"	"MAR09116"	0.261011914020407	0.254587075923739	-0.0101
"19956"	"MAR09117"	0.262518076684286	0.259948820210955	-0.0074
"19957"	"MAR09118"	0.264705314269121	0.262195461652309	-0.0073
"19958"	"MAR09119"	0.262516500901721	0.259994694235249	-0.0073
"19959"	"MAR09120"	0.264874589344688	0.263583824322165	-0.0065
"19960"	"MAR09121"	0.266308518309911	0.264553753598878	-0.0068
"19961"	"MAR09122"	0.259597003547435	0.253195489480983	-0.01
"19962"	"MAR09123"	0.264109822289553	0.260760392904369	-0.0079
"19963"	"MAR09124"	0.243520190491684	0.238392372682844	-0.009
"19964"	"MAR09125"	0.243534323561523	0.238273862597182	-0.0091
"19965"	"MAR09126"	0.287131967073049	0.281676691386719	-0.0095
"19966"	"MAR09127"	0.37488838179344	0.373503950164382	-0.0072
"19967"	"MAR09128"	0.376539549695905	0.37351056819171	-0.0083
"19968"	"MAR09129"	0.260019029658664	0.243246698752282	-0.0173
"19969"	"MAR09130"	0.395552001226831	0.400936452997806	-0.0025
"19970"	"MAR09131"	0.433813826680641	0.42886274711347	-0.01
"19971"	"MAR09132"	0.350531879875034	0.348767749196245	-0.0073
"19972"	"MAR09133"	0.227175260093207	0.22619404793543	-0.006
"19973"	"MAR09134"	0.546106870303776	0.551522933097339	-0.0034
"19974"	"MAR09135"	0.312281275338945	0.31567124793077	-0.0034
"19975"	"MAR09136"	0.110052657185027	0.0884060308855217	-0.0199
"19976"	"MAR09137"	0.412646210189853	0.409052996267832	-0.0089
"19977"	"MAR09138"	0.454209519604888	0.452620788893988	-0.0078
"19978"	"MAR09139"	0.439438694624168	0.430800909170634	-0.0127
"19979"	"MAR09140"	0.297605546446073	0.301123801715342	-0.0033
"19980"	"MAR09141"	0.528602643533049	0.524072207122697	-0.0103
"19981"	"MAR09142"	0.300598617691746	0.290497714955493	-0.0129
"19982"	"MAR09143"	0.317208494341452	0.304737537451966	-0.0146
"19983"	"MAR09144"	0.497879415932968	0.470947514300359	-0.0259
"19984"	"MAR09145"	0.23293585802296	0.221568744826722	-0.0134
"19985"	"MAR09146"	0.273667401324408	0.263375546624236	-0.0129
"19986"	"MAR09147"	0.271095724962913	0.260366703744398	-0.0131
"19987"	"MAR09148"	0.26374792099112	0.257104879161579	-0.0102
"19988"	"MAR09149"	0.316571446497638	0.30437509687739	-0.0144
"19989"	"MAR09150"	0.228564978617337	0.221289407930894	-0.0105
"19990"	"MAR09151"	0.316314923531467	0.296117224530831	-0.0201
"19991"	"MAR09152"	0.316314923531467	0.296117224530831	-0.0201
"19992"	"MAR09153"	0.369375323033064	0.344080379597089	-0.024
"19993"	"MAR09154"	0.120617505862871	0.0906056305463541	-0.0259
"19994"	"MAR09155"	0.134131926778797	0.109386158507812	-0.0222
"19995"	"MAR09156"	0.316314923531467	0.296117224530831	-0.0201
"19996"	"MAR09157"	0.316314923531467	0.296117224530831	-0.0201
"19997"	"MAR09158"	0.256474250665343	0.243077060215182	-0.0149
"19998"	"MAR09159"	0.235567523562432	0.224244893209491	-0.0134
"19999"	"MAR09160"	0.316314923531467	0.296117224530831	-0.0201
"20000"	"MAR09161"	0.183225009913417	0.157899004766359	-0.0229
"20001"	"MAR09162"	0.490015304483641	0.482879132135897	-0.0119
"20002"	"MAR09163"	0.282295549381214	0.280212422417816	-0.0071
"20003"	"MAR09164"	0.637784638148268	0.631615059297556	-0.0121
"20004"	"MAR09165"	0.23403457569568	0.235250142757221	-0.0045
"20005"	"MAR09166"	0.110991175822381	0.0872412869995873	-0.0214
"20006"	"MAR09167"	0.207259508628474	0.184624868944413	-0.0212
"20007"	"MAR09168"	0.109221898433374	0.0849796500685524	-0.0217
"20008"	"MAR09169"	0.0944699448155629	0.0711064104542293	-0.021
"20009"	"MAR09170"	0.317903886501133	0.315044983011966	-0.0079
"20010"	"MAR09171"	0.255536415703498	0.254878749629553	-0.006
"20011"	"MAR09172"	0.40675521234275	0.405629127837534	-0.0072
"20012"	"MAR09173"	0.0754760423780814	0.0536080421316027	-0.0199
"20013"	"MAR09174"	0.194173236251369	0.182910883588305	-0.0131
"20014"	"MAR09175"	0.0754760423780814	0.0536080421316027	-0.0199
"20015"	"MAR09176"	0.194173236251369	0.182910883588305	-0.0131
"20016"	"MAR09177"	0.174952648635961	0.173342883814443	-0.0062
"20017"	"MAR09178"	0.0754760423780814	0.0536080421316027	-0.0199
"20018"	"MAR09179"	0.0994263160788478	0.0756493760797781	-0.0213
"20019"	"MAR09180"	0.218123433298522	0.204952052273759	-0.0146
"20020"	"MAR09181"	0.194173236251369	0.182910883588305	-0.0131
"20021"	"MAR09182"	0.0754760423780814	0.0536080421316027	-0.0199
"20022"	"MAR09183"	0.0754760423780814	0.0536080421316027	-0.0199
"20023"	"MAR09184"	0.0754760423780814	0.0536080421316027	-0.0199
"20024"	"MAR09185"	0.0754760423780814	0.0536080421316027	-0.0199
"20025"	"MAR09186"	0.237222703754992	0.229478043400056	-0.0108
"20026"	"MAR09187"	0.163205213984201	0.162862005051576	-0.0052
"20027"	"MAR09188"	0.194173236251369	0.182910883588305	-0.0131
"20028"	"MAR09189"	0.28084324860662	0.271317728778496	-0.0124
"20029"	"MAR09190"	0.251756173635489	0.224695621777091	-0.0245
"20030"	"MAR09191"	0.292381986395502	0.269669539537417	-0.0217
"20031"	"MAR09192"	0.4148394784034	0.407761302803925	-0.0114
"20032"	"MAR09193"	0.3174067860909	0.311814803490641	-0.0098
"20033"	"MAR09194"	0.190021932333054	0.172858156535116	-0.0172
"20034"	"MAR09195"	0.316284094596218	0.310194390918489	-0.0101
"20035"	"MAR09196"	0.510796519472693	0.503253923619814	-0.0123
"20036"	"MAR09197"	0.459680674230648	0.452547861553821	-0.0117
"20037"	"MAR09198"	0.446641543889675	0.425606742079992	-0.0214
"20038"	"MAR09199"	0.56282734518969	0.592738702292219	0.0138
"20039"	"MAR09200"	0.465302062885423	0.502470047111812	0.0195
"20040"	"MAR09201"	0.244201824937874	0.242762288191625	-0.0064
"20041"	"MAR09202"	0.316314923531467	0.296117224530831	-0.0201
"20042"	"MAR09203"	0.492680673936973	0.483532653079834	-0.0133
"20043"	"MAR09204"	0.343794613608165	0.323787100457469	-0.0201
"20044"	"MAR09205"	0.328835524848622	0.316458652302958	-0.0146
"20045"	"MAR09206"	0.276227315825658	0.261054331801944	-0.0163
"20046"	"MAR09207"	0.271095724962913	0.262046781458976	-0.012
"20047"	"MAR09208"	0.109221898433374	0.0849796500685524	-0.0217
"20048"	"MAR09209"	0.240600926741935	0.244907780280266	-0.0024
"20049"	"MAR09210"	0.338181121091216	0.320452389954973	-0.0185
"20050"	"MAR09211"	0.316429161025494	0.301815074341202	-0.0161
"20051"	"MAR09212"	0.335643484760133	0.326059948328313	-0.0127
"20052"	"MAR09213"	0.393315348361054	0.381341392876204	-0.0147
"20053"	"MAR09214"	0.316429161025494	0.301815074341202	-0.0161
"20054"	"MAR09215"	0.432216334369195	0.425419923228548	-0.0113
"20055"	"MAR09216"	0.470154503146096	0.478610023944795	-8e-04
"20056"	"MAR09217"	0.369756689743934	0.367519924482856	-0.0077
"20057"	"MAR09218"	0.506787059348293	0.499193038712666	-0.0123
"20058"	"MAR09219"	0.400326906212488	0.389568100823072	-0.0139
"20059"	"MAR09220"	0.316894967744316	0.314558094420048	-0.0075
"20060"	"MAR09221"	0.192020774975093	0.193266661632366	-0.0043
"20061"	"MAR09222"	0.313908309128528	0.309997443536606	-0.0086
"20062"	"MAR09223"	0.393315348361054	0.380070797038318	-0.0156
"20063"	"MAR09224"	0.404884396091446	0.395423055397632	-0.013
"20064"	"MAR09225"	0.391906960050555	0.381341392876204	-0.0137
"20065"	"MAR09226"	0.393315348361054	0.378436508576246	-0.0168
"20066"	"MAR09227"	0.393315348361054	0.381341392876204	-0.0147
"20067"	"MAR09228"	0.33700431361624	0.325109885043269	-0.0144
"20068"	"MAR09229"	0.43501258895416	0.425419923228548	-0.0133
"20069"	"MAR09230"	0.338181121091216	0.326059948328313	-0.0145
"20070"	"MAR09231"	0.485081231809666	0.478038254054858	-0.0118
"20071"	"MAR09232"	0.276227315825658	0.261054331801944	-0.0163
"20072"	"MAR09233"	0.393315348361054	0.378512839474675	-0.0167
"20073"	"MAR09234"	0.444238913096644	0.431699814185402	-0.0154
"20074"	"MAR09235"	0.276716386428085	0.261144004674529	-0.0166
"20075"	"MAR09236"	0.271095724962913	0.262046781458976	-0.012
"20076"	"MAR09237"	0.393315348361054	0.381341392876204	-0.0147
"20077"	"MAR09238"	0.271095724962913	0.262046781458976	-0.012
"20078"	"MAR09239"	0.109221898433374	0.0849796500685524	-0.0217
"20079"	"MAR09240"	0.109221898433374	0.0849796500685524	-0.0217
"20080"	"MAR09241"	0.319742444082104	0.317831721085744	-0.0072
"20081"	"MAR09242"	0.453264360008133	0.4468821905661	-0.0111
"20082"	"MAR09243"	0.255829533034831	0.2490785245395	-0.0103
"20083"	"MAR09244"	0.39505026247407	0.390269997872351	-0.0097
"20084"	"MAR09245"	0.372143504279135	0.368552834776916	-0.0087
"20085"	"MAR09246"	0.338181121091216	0.326059948328313	-0.0145
"20086"	"MAR09247"	0.250973497772391	0.252070276522247	-0.0047
"20087"	"MAR09248"	0.375562580778813	0.367841286969049	-0.0116
"20088"	"MAR09249"	0.375562580778813	0.367841286969049	-0.0116
"20089"	"MAR09250"	0.377035744789354	0.37011751569335	-0.0111
"20090"	"MAR09251"	0.375778321484032	0.367980212476244	-0.0117
"20091"	"MAR09252"	0.37634440150462	0.369432901930325	-0.0111
"20092"	"MAR09253"	0.552417895876842	0.552799376320489	-0.007
"20093"	"MAR09254"	0.309971109400893	0.309043512265448	-0.0065
"20094"	"MAR09255"	0.259748081208721	0.250683399020524	-0.0119
"20095"	"MAR09256"	0.370771042537345	0.366068574466752	-0.0095
"20096"	"MAR09257"	0.260019029658664	0.242082561161518	-0.0182
"20097"	"MAR09258"	0.410106804755317	0.409239261295041	-0.007
"20098"	"MAR09259"	0.380261861359903	0.373810424061152	-0.0108
"20099"	"MAR09260"	0.197853492543641	0.200553457078432	-0.0033
"20100"	"MAR09261"	0.393315348361054	0.381341392876204	-0.0147
"20101"	"MAR09262"	0.229732868885412	0.223862473655623	-0.0095
"20102"	"MAR09263"	0.456264783811403	0.446982786430342	-0.0132
"20103"	"MAR09264"	0.338181121091216	0.326059948328313	-0.0145
"20104"	"MAR09265"	0.316314923531467	0.296117224530831	-0.0201
"20105"	"MAR09266"	0.393315348361054	0.38004900691071	-0.0156
"20106"	"MAR09267"	0.316314923531467	0.296117224530831	-0.0201
"20107"	"MAR09268"	0.309837226583477	0.300251344441365	-0.0126
"20108"	"MAR09269"	0.120617505862871	0.0906056305463541	-0.0259
"20109"	"MAR09270"	0.316314923531467	0.296117224530831	-0.0201
"20110"	"MAR09271"	0.281128244331641	0.268902320848406	-0.0143
"20111"	"MAR09272"	0.284370854707698	0.272982900734995	-0.0137
"20112"	"MAR09273"	0.230548889508842	0.216436724127365	-0.0153
"20113"	"MAR09274"	0.420440823644931	0.416036724341682	-0.0096
"20114"	"MAR09275"	0.317383292148195	0.312765520593405	-0.0091
"20115"	"MAR09276"	0.316314923531467	0.296117224530831	-0.0201
"20116"	"MAR09277"	0.393315348361054	0.38004900691071	-0.0156
"20117"	"MAR09278"	0.207259508628474	0.184624868944413	-0.0212
"20118"	"MAR09279"	0.216015584080022	0.217558240519018	-0.0042
"20119"	"MAR09280"	0.23158628935766	0.220351530528561	-0.0133
"20120"	"MAR09281"	0.256657491170419	0.243706564614181	-0.0146
"20121"	"MAR09282"	0.208377507805678	0.196074636227051	-0.0139
"20122"	"MAR09283"	0.285948409767078	0.275873989486019	-0.0128
"20123"	"MAR09284"	0.22865956334478	0.216809083397498	-0.0137
"20124"	"MAR09285"	0.378785281734699	0.361898150978697	-0.0181
"20125"	"MAR09286"	0.0837136784917238	0.0612046460124819	-0.0204
"20126"	"MAR09287"	0.25549706374249	0.251663584216871	-0.0082
"20127"	"MAR09288"	0.393315348361054	0.381341392876204	-0.0147
"20128"	"MAR09289"	0.316314923531467	0.296117224530831	-0.0201
"20129"	"MAR09290"	0.358109935374664	0.364578823414705	-0.0015
"20130"	"MAR09291"	0.386443911704005	0.372171779261926	-0.0163
"20131"	"MAR09292"	0.308277349043696	0.293384501791348	-0.0163
"20132"	"MAR09293"	0.43501258895416	0.425419923228548	-0.0133
"20133"	"MAR09294"	0.434583066087235	0.424629493109271	-0.0136
"20134"	"MAR09295"	0.283305749847618	0.284747541525178	-0.0046
"20135"	"MAR09296"	0.322092101563854	0.32159012071542	-0.0062
"20136"	"MAR09297"	0.303682921782995	0.298293005932211	-0.0096
"20137"	"MAR09298"	0.316314923531467	0.296117224530831	-0.0201
"20138"	"MAR09299"	0.378886303392646	0.362413197718379	-0.0178
"20139"	"MAR09300"	0.321270554655787	0.31925742608446	-0.0073
"20140"	"MAR09301"	0.325957001888937	0.313928047091355	-0.0144
"20141"	"MAR09302"	0.353334757644448	0.335175331650728	-0.0189
"20142"	"MAR09303"	0.328835524848622	0.316458652302958	-0.0146
"20143"	"MAR09304"	0.39484752732772	0.38877420088461	-0.0106
"20144"	"MAR09305"	0.230085878610374	0.230287644251816	-0.0052
"20145"	"MAR09306"	0.393315348361054	0.381341392876204	-0.0147
"20146"	"MAR09307"	0.439764878982983	0.429549762914568	-0.0138
"20147"	"MAR09308"	0.329421502907076	0.325520569006993	-0.0087
"20148"	"MAR09309"	0.42263125907344	0.419388091571182	-0.0088
"20149"	"MAR09310"	0.323916275541795	0.324452592107459	-0.0055
"20150"	"MAR09311"	0.43501258895416	0.425419923228548	-0.0133
"20151"	"MAR09312"	0.316314923531467	0.296117224530831	-0.0201
"20152"	"MAR09313"	0.393315348361054	0.381341392876204	-0.0147
"20153"	"MAR09314"	0.43501258895416	0.425419923228548	-0.0133
"20154"	"MAR09315"	0.338181121091216	0.326059948328313	-0.0145
"20155"	"MAR09316"	0.338181121091216	0.326059948328313	-0.0145
"20156"	"MAR09317"	0.246866859558156	0.231753545463375	-0.0161
"20157"	"MAR09318"	0.29917175775357	0.294038544113721	-0.0094
"20158"	"MAR09319"	0.373594863154152	0.369181753930797	-0.0093
"20159"	"MAR09320"	0.395048002799764	0.389961153961938	-0.0099
"20160"	"MAR09321"	0.325688916129193	0.319957519718367	-0.0099
"20161"	"MAR09322"	0.376256815857615	0.370108375849887	-0.0105
"20162"	"MAR09323"	0.375380691319779	0.369384566410021	-0.0104
"20163"	"MAR09324"	0.323963720860657	0.31804692387388	-0.0101
"20164"	"MAR09325"	0.323793995653507	0.317886127513263	-0.0101
"20165"	"MAR09326"	0.323942966422961	0.318115195286168	-0.01
"20166"	"MAR09327"	0.37166669033134	0.368291067823333	-0.0086
"20167"	"MAR09328"	0.323835564569793	0.318532725091143	-0.0096
"20168"	"MAR09329"	0.371309507106285	0.366797314993402	-0.0094
"20169"	"MAR09330"	0.307907920237485	0.306243454898131	-0.007
"20170"	"MAR09331"	0.370860512228817	0.366672236899839	-0.0091
"20171"	"MAR09332"	0.323890170603825	0.318460846698317	-0.0097
"20172"	"MAR09333"	0.327031672811542	0.320560987221288	-0.0105
"20173"	"MAR09334"	0.32266296365257	0.317538971027841	-0.0095
"20174"	"MAR09335"	0.326722806298217	0.317879398483119	-0.0121
"20175"	"MAR09336"	0.422093171049884	0.416671967428745	-0.0103
"20176"	"MAR09337"	0.375454874599081	0.368709289928305	-0.0109
"20177"	"MAR09338"	0.304457816338562	0.290058088245783	-0.0159
"20178"	"MAR09339"	0.273049604273179	0.264223574147102	-0.0118
"20179"	"MAR09340"	0.271095724962913	0.260715185572197	-0.0129
"20180"	"MAR09341"	0.194743264739268	0.200250829380867	-0.0013
"20181"	"MAR09342"	0.313569906380502	0.312402382758972	-0.0067
"20182"	"MAR09343"	0.271095724962913	0.25945262345766	-0.0138
"20183"	"MAR09344"	0.375617945211101	0.36946576940932	-0.0105
"20184"	"MAR09345"	0.375617945211101	0.36946576940932	-0.0105
"20185"	"MAR09346"	0.310923471638599	0.303206448076538	-0.0113
"20186"	"MAR09347"	0.376324487092813	0.370228104472461	-0.0105
"20187"	"MAR09348"	0.285831982345016	0.286331881331441	-0.0053
"20188"	"MAR09349"	0.42452924980031	0.418757909984462	-0.0105
"20189"	"MAR09350"	0.312125093386595	0.309883590131142	-0.0074
"20190"	"MAR09351"	0.502099014791131	0.502365600560984	-0.0067
"20191"	"MAR09352"	0.109221898433374	0.0849796500685524	-0.0217
"20192"	"MAR09353"	0.499515199705589	0.497320219791346	-0.0085
"20193"	"MAR09354"	0.238434531224251	0.232382419167035	-0.0097
"20194"	"MAR09355"	0.469633210463397	0.460296099808209	-0.0133
"20195"	"MAR09356"	0.393315348361054	0.381341392876204	-0.0147
"20196"	"MAR09357"	0.393315348361054	0.381341392876204	-0.0147
"20197"	"MAR09358"	0.48903113497021	0.485120933483071	-0.0096
"20198"	"MAR09359"	0.271855762396173	0.260070558184718	-0.0139
"20199"	"MAR09360"	0.242900683321759	0.240400864920468	-0.0072
"20200"	"MAR09361"	0.31733946373318	0.34546860054015	0.0139
"20201"	"MAR09362"	0.263146321421234	0.260934537084997	-0.0071
"20202"	"MAR09363"	0.0856754152122766	0.0629091267195608	-0.0205
"20203"	"MAR09364"	0.313135425252883	0.306371158185002	-0.0106
"20204"	"MAR09365"	0.305163757614192	0.299134925992905	-0.01
"20205"	"MAR09366"	0.457093755610977	0.468245643933589	0.0012
"20206"	"MAR09367"	0.251014623844806	0.24916312485642	-0.0068
"20207"	"MAR09368"	0.277888858229416	0.276748657214398	-0.0064
"20208"	"MAR09369"	0.316314923531467	0.296117224530831	-0.0201
"20209"	"MAR09370"	0.364273175211723	0.353276097874384	-0.0139
"20210"	"MAR09371"	0.271375262862877	0.260366703744398	-0.0133
"20211"	"MAR09372"	0.43501258895416	0.425419923228548	-0.0133
"20212"	"MAR09373"	0.276927260522411	0.261007644706691	-0.0168
"20213"	"MAR09374"	0.305721205470339	0.306337668222138	-0.0054
