TF	nes_K_Ara	pval_K_Ara	nes_K_Dor	pval_K_Dor	nes_BEAT_Ara	pval_BEAT_Ara	nes_BEAT_Dor	pval_BEAT_Dor	nes_TC_Ara	pval_TC_Ara	nes_TC_Dor	pval_TC_Dor	nes_TUH_Ara	pval_TUH_Ara	nes_TUH_Dor	pval_TUH_Dor	nes_Ver_Ara	pval_Ver_Ara	nes_Ver_Dor	pval_Ver_Dor	combine_nes_koichi	fisher_pval_Koichi	combine_nes_beataml	fisher_pval_beataml	combine_nes_TCGA	fisher_pval_TCGA	combine_nes_Metaml	fisher_pval_Metaml	combine_nes_Verhaak	fisher_pval_Verhaak	combine_nes	fisher_pval
HOXC6	0	1	0	1	0	1	0	1	0	1	0	1	-0.850552247467295	0.395018125413297	0	1	0.828815828291293	0.407208630244967	0	1	0	1	0	1	0	1	-0.850552247467295	0.395018125413297	0.828815828291293	0.407208630244967	-0.010868209588001	0.454777226815851
PRMT3	-0.12075239566116	0.903887156855087	0	1	0	1	0	1	0	1	0	1	1.35114330718699	0.176649531008533	0	1	0.919328281979679	0.357923889120919	0	1	-0.12075239566116	0.903887156855087	0	1	0	1	1.35114330718699	0.176649531008533	0.919328281979679	0.357923889120919	0.716573064501836	0.45478975483555
CIC	-0.742006789556686	0.458083221945951	0	1	0	1	0	1	1.33602607298362	0.181540751374009	0	1	-0.968339320254509	0.332874933447499	0	1	0.324176577820396	0.745804353583838	0	1	-0.742006789556686	0.458083221945951	0	1	1.33602607298362	0.181540751374009	-0.968339320254509	0.332874933447499	0.324176577820396	0.745804353583838	-0.0125358647517947	0.457206134767338
ZNF287	0.0824121221071328	0.934318996793746	0	1	0.107142895879293	0.914675617017842	0	1	1.75325433203153	0.0795583606354974	0	1	1.29718451690227	0.194567706756383	0	1	0.581440120078414	0.560943864395337	0	1	0.0824121221071328	0.934318996793746	0.107142895879293	0.914675617017842	1.75325433203153	0.0795583606354974	1.29718451690227	0.194567706756383	0.581440120078414	0.560943864395337	0.764286797399728	0.457586554275498
ZBTB11	0.987716054669207	0.323291729493895	1.41093249724047	0.158264518886797	-0.176457776410367	0.859934317668061	1.31951478226859	0.186997071497026	0.353587432560403	0.723648094061055	1.22624576806008	0.220106202815224	-0.291255533813071	0.770855892743357	0.926804729455365	0.354027928966014	-0.237173598180595	0.812522117624597	-1.41637958763363	0.156664397054029	1.19932427595484	0.203264987154021	0.571528502929112	0.454686604425513	0.789916600310241	0.451890913606212	0.317774597821147	0.627307408088329	-0.826776592907112	0.389678041126015	0.410353476821645	0.458275163020884
DUX1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0.741456245866548	0.458416851793306	0	1	0	1	0	1	0	1	0	1	0.741456245866548	0.458416851793306	0.741456245866548	0.458416851793306
ZNF239	-0.10343036299136	0.917621415185507	0	1	0	1	0	1	-1.80792910199787	0.0706175357019264	0	1	0.497244465272264	0.619016668687792	0	1	0.646569334760088	0.517910709978195	0	1	-0.10343036299136	0.917621415185507	0	1	-1.80792910199787	0.0706175357019264	0.497244465272264	0.619016668687792	0.646569334760088	0.517910709978195	-0.19188641623922	0.458460884951054
FOXI1	1.06273727858918	0.287901110246253	0	1	0	1	0	1	0	1	0	1	0.391147580411066	0.695688152485166	0	1	1.05722080764602	0.290410825625621	0	1	1.06273727858918	0.287901110246253	0	1	0	1	0.391147580411066	0.695688152485166	1.05722080764602	0.290410825625621	0.837035222215422	0.458925599670751
SP2	1.09159848317068	0.275009623142697	1.01489623806667	0.310155291645649	0	1	0.216079515383601	0.828925766894655	1.58430847011435	0.113123539242936	0.730781123552386	0.464912855218244	0.760379080685908	0.447028024005274	0.973867979396336	0.330122094450337	-0.513371177843052	0.607691702976049	0.877855265159099	0.380022268577011	1.05324736061867	0.295262234489187	0.216079515383601	0.828925766894655	1.15754479683337	0.20748722950966	0.867123530041122	0.429945529822169	0.182242043658023	0.569399744132292	0.748488330853998	0.459152426240703
ZNF80	-1.65349858722268	0.0982294333968606	0	1	0	1	0	1	0	1	0	1	0.417145220556955	0.676572190357492	0	1	0.153983796434868	0.877622511773806	0	1	-1.65349858722268	0.0982294333968606	0	1	0	1	0.417145220556955	0.676572190357492	0.153983796434868	0.877622511773806	-0.360789856743619	0.459572136690056
LHX9	0	1	0	1	0	1	0	1	1.03562891523655	0.300375296861125	0	1	0.60291656934823	0.546564192655285	0	1	0	1	0	1	0	1	0	1	1.03562891523655	0.300375296861125	0.60291656934823	0.546564192655285	0	1	0.81927274229239	0.460808941503681
HMBOX1	0.353683342064069	0.723576207831071	0.712103758990774	0.476400526740914	0.0524987834683766	0.958131264651422	-1.94877357145602	0.0513224712372875	0.731076649173613	0.464732336285116	0.898233788413062	0.369060923351663	-0.656584617434683	0.511448042478103	0.0307076405796907	0.975502697735989	1.34405820464945	0.178929566025132	1.34353817011256	0.179097774999034	0.532893550527421	0.711846226580117	-0.948137393993822	0.197304266829586	0.814655218793338	0.473909645090835	-0.312938488427496	0.845823090663135	1.343798187381	0.142302531635352	0.286054214856089	0.460882251431413
ZNF585A	0.173307305112761	0.862409881930461	0	1	0	1	0	1	-0.0733513950800274	0.941526494453983	0	1	1.74203266771274	0.0815027281688308	0	1	0.997423438722443	0.318559019022643	0	1	0.173307305112761	0.862409881930461	0	1	-0.0733513950800274	0.941526494453983	1.74203266771274	0.0815027281688308	0.997423438722443	0.318559019022643	0.709853004116979	0.461420803465443
ARNTL2	-0.241215617114542	0.809388007510414	0	1	0	1	0	1	0	1	0	1	1.67805628483879	0.0933361116641358	0	1	0.274828224990319	0.783448212355431	0	1	-0.241215617114542	0.809388007510414	0	1	0	1	1.67805628483879	0.0933361116641358	0.274828224990319	0.783448212355431	0.570556297571522	0.463024676993492
ZNF366	-0.474916612664437	0.634846410013195	0	1	0	1	0	1	0	1	0	1	-1.24934411724947	0.211539238327861	0	1	-0.768932006801404	0.441933675488422	0	1	-0.474916612664437	0.634846410013195	0	1	0	1	-1.24934411724947	0.211539238327861	-0.768932006801404	0.441933675488422	-0.83106424557177	0.463678425991489
CREB3L1	0.9977560554527	0.318397664029748	-0.144448746835841	0.885146125990726	0	1	0	1	0.692635051306967	0.488538607699263	-1.71245171647727	0.0868134553686919	-0.511992044269628	0.608656577540058	0.00438153265355166	0.996504053928843	0.412227037778191	0.680173021271658	1.79003374382839	0.0734484868960669	0.426653654308429	0.638751997413968	0	1	-0.509908332585151	0.176446788549511	-0.253805255808038	0.909795033194179	1.10113039080329	0.199659814095393	0.191017614179633	0.463707655144467
ZFP41	-0.306906418568732	0.758914603389592	0	1	-0.577670485154531	0.563486609479761	0	1	-1.44636184984279	0.148075736365534	0	1	-0.17476629086404	0.86126327663346	0	1	1.46946751284408	0.141706027191491	0	1	-0.306906418568732	0.758914603389592	-0.577670485154531	0.563486609479761	-1.44636184984279	0.148075736365534	-0.17476629086404	0.86126327663346	1.46946751284408	0.141706027191491	-0.207247506317203	0.464876581006081
DUX4	0	1	-0.73369504091662	0.463134621590035	0.478344380921666	0.632405113272323	1.42913849815235	0.152964430281292	-1.1333061828795	0.257085696202373	-1.18982103196183	0.234116741313071	-0.354447129102476	0.723003820144603	0.640937390497305	0.521563361688424	0	1	0	1	-0.73369504091662	0.463134621590035	0.953741439537008	0.322687817621492	-1.16156360742067	0.229333453879613	0.143245130697415	0.744857335667212	0	1	-0.123264159327015	0.466066539150923
ZNF705B	0	1	0	1	0	1	0	1	0	1	0	1	0.728670501494016	0.466203241218065	0	1	0	1	0	1	0	1	0	1	0	1	0.728670501494016	0.466203241218065	0	1	0.728670501494016	0.466203241218065
ZIC2	0	1	0	1	0	1	0	1	0	1	0	1	0.0983822031354699	0.921628805957637	0	1	-1.33065647822095	0.183302069643861	0	1	0	1	0	1	0	1	0.0983822031354699	0.921628805957637	-1.33065647822095	0.183302069643861	-0.61613713754274	0.469344795844522
ZSCAN10	0	1	0	1	0	1	0	1	0	1	0	1	-0.608585426147161	0.542799266909985	0	1	1.01049992526284	0.312255835219888	0	1	0	1	0	1	0	1	-0.608585426147161	0.542799266909985	1.01049992526284	0.312255835219888	0.200957249557839	0.470332172512742
ZNF469	-0.336512937270147	0.736484097328452	0	1	-0.791065087748564	0.428906010764728	0	1	-0.540954610723563	0.588538868260698	0	1	0.635455805972726	0.525131181321888	0	1	1.73790656633069	0.0822272784904231	0	1	-0.336512937270147	0.736484097328452	-0.791065087748564	0.428906010764728	-0.540954610723563	0.588538868260698	0.635455805972726	0.525131181321888	1.73790656633069	0.0822272784904231	0.140965947312228	0.471740643887267
ZNF398	0.523341877035588	0.600736363848307	0	1	0	1	0	1	-0.777209957084288	0.437034908617979	0	1	1.32520846476908	0.185102018596786	0	1	0.743220181751462	0.457348386634344	0	1	0.523341877035588	0.600736363848307	0	1	-0.777209957084288	0.437034908617979	1.32520846476908	0.185102018596786	0.743220181751462	0.457348386634344	0.453640141617961	0.472156073302629
CXXC4	1.69706691436991	0.0896840104826007	-0.615612898658335	0.538150036138326	0	1	0	1	0	1	1.0977084237337	0.272331830245262	0.48823289261907	0.625384888613583	0.740482318103926	0.459007386274008	-0.257432759181822	0.796844716646403	0.924999538532608	0.354966147486988	0.540727007855788	0.194553873985373	0	1	1.0977084237337	0.272331830245262	0.614357605361498	0.645324620351229	0.333783389675393	0.640047547125558	0.582206347074151	0.473399319507364
ZNF292	0.778330978763667	0.436373917145725	0	1	0	1	0	1	-0.055668369041087	0.955605998260401	0	1	1.17326556936915	0.24068932491702	0	1	1.21810593600927	0.223183718423854	0	1	0.778330978763667	0.436373917145725	0	1	-0.055668369041087	0.955605998260401	1.17326556936915	0.24068932491702	1.21810593600927	0.223183718423854	0.77850852877525	0.473756233733663
KLF17	0	1	0	1	0	1	0	1	1.56740498035409	0.117020060588773	0	1	-0.585152226663412	0.558445364315502	0	1	-0.0655269986502922	0.94775441071064	0	1	0	1	0	1	1.56740498035409	0.117020060588773	-0.585152226663412	0.558445364315502	-0.0655269986502922	0.94775441071064	0.305575251680129	0.473834920468979
CEBPZ	-0.134199525064385	0.893244801459403	-0.123278524808848	0.901886545824629	0	1	0	1	0	1	0.734556223429232	0.462609807088027	1.97869865461258	0.0478499445380667	0.721801289684804	0.470416656431876	0.868181056236451	0.385295223099388	0.971814633870848	0.33114277433679	-0.128739024936617	0.97974607262231	0	1	0.734556223429232	0.462609807088027	1.35024997214869	0.107906104641017	0.919997845053649	0.390284621709801	0.716796258280097	0.473842865606615
UBP1	-1.31636624185878	0.188051147270187	0	1	1.61655837114648	0.105973643944061	0	1	-0.677175127227468	0.49829484693484	0	1	-0.0325742957109695	0.974014068000427	0	1	0.19106870239492	0.8484717677479	0	1	-1.31636624185878	0.188051147270187	1.61655837114648	0.105973643944061	-0.677175127227468	0.49829484693484	-0.0325742957109695	0.974014068000427	0.19106870239492	0.8484717677479	-0.0436977182511635	0.475746014083526
HEY2	0.44595699587115	0.655628310136699	0	1	0.652198966853895	0.514272826361434	0	1	-1.60224749601838	0.109100890935668	0	1	0.500882677687612	0.616453694245997	0	1	0	1	0	1	0.44595699587115	0.655628310136699	0.652198966853895	0.514272826361434	-1.60224749601838	0.109100890935668	0.500882677687612	0.616453694245997	0	1	-0.000802213901430732	0.476267743117516
ZNF514	-0.765277045388044	0.44410658982166	0	1	0	1	0	1	0	1	0	1	-0.922402964235951	0.356318424169169	0	1	0.849842046537273	0.395412909491182	0	1	-0.765277045388044	0.44410658982166	0	1	0	1	-0.922402964235951	0.356318424169169	0.849842046537273	0.395412909491182	-0.279279321028907	0.476287883010267
HOXC5	0	1	0	1	0	1	0	1	0.659447359205393	0.509608538864534	0	1	0.955406001900295	0.339372419998857	0	1	0	1	0	1	0	1	0	1	0.659447359205393	0.509608538864534	0.955406001900295	0.339372419998857	0	1	0.807426680552844	0.476429368518943
SKOR2	0	1	0	1	0.87408208478692	0.382073553103976	0	1	1.3688069183017	0.171059637751725	0	1	0.0496585073108624	0.96039452200864	0	1	0	1	0	1	0	1	0.87408208478692	0.382073553103976	1.3688069183017	0.171059637751725	0.0496585073108624	0.96039452200864	0	1	0.764182503466494	0.477045075519226
PEG3	-0.631415310703626	0.527769007637205	0	1	0	1	0	1	1.20794175993624	0.227069665132849	0	1	0.677591035160688	0.498031031790908	0	1	-0.873226948700499	0.382539388877417	0	1	-0.631415310703626	0.527769007637205	0	1	1.20794175993624	0.227069665132849	0.677591035160688	0.498031031790908	-0.873226948700499	0.382539388877417	0.0952226339232008	0.477664986484759
ZNF101	-1.14420274380599	0.252539565483462	0	1	-0.65087798151847	0.515125255954683	0	1	-0.774836160770074	0.438436478782031	0	1	1.20249039256537	0.229173586210239	0	1	0.474836883947215	0.634903241159249	0	1	-1.14420274380599	0.252539565483462	-0.65087798151847	0.515125255954683	-0.774836160770074	0.438436478782031	1.20249039256537	0.229173586210239	0.474836883947215	0.634903241159249	-0.17851792191639	0.477783196415455
ZBTB41	-0.108616490654836	0.913506680489928	0	1	0	1	0	1	0	1	0	1	1.5803734233078	0.114021374178038	0	1	0.516125146619074	0.605767005803558	0	1	-0.108616490654836	0.913506680489928	0	1	0	1	1.5803734233078	0.114021374178038	0.516125146619074	0.605767005803558	0.662627359757346	0.478297247359619
ZNF32	-0.728932938968143	0.466042684778014	0	1	0	1	0	1	-1.44960617025797	0.147168374388068	0	1	0.28916611459384	0.772454261307042	0	1	0.781162724656767	0.434706794148208	0	1	-0.728932938968143	0.466042684778014	0	1	-1.44960617025797	0.147168374388068	0.28916611459384	0.772454261307042	0.781162724656767	0.434706794148208	-0.277052567493877	0.479451931238036
ZNF572	-0.490951940883795	0.623460439095374	0	1	-0.22999666524217	0.818094361014466	0	1	0.216691797339707	0.828448540907968	0	1	2.076681125335	0.0378309997839267	0	1	-0.635353045044755	0.525198184795151	0	1	-0.490951940883795	0.623460439095374	-0.22999666524217	0.818094361014466	0.216691797339707	0.828448540907968	2.076681125335	0.0378309997839267	-0.635353045044755	0.525198184795151	0.187414254300797	0.479895478654876
FOXB1	0	1	0	1	0	1	0	1	0.267701109737974	0.78892939553505	0	1	1.22051314559475	0.222270409308763	0	1	0	1	0	1	0	1	0	1	0.267701109737974	0.78892939553505	1.22051314559475	0.222270409308763	0	1	0.744107127666362	0.480639171091682
POU5F2	0.420075143216235	0.67443056053879	0	1	0	1	0	1	-0.909787552262891	0.362934560469338	0	1	-1.30578637857167	0.191625213541617	0	1	0.678797172881834	0.497266385348154	0	1	0.420075143216235	0.67443056053879	0	1	-0.909787552262891	0.362934560469338	-1.30578637857167	0.191625213541617	0.678797172881834	0.497266385348154	-0.279175403684123	0.482060939731513
GRHL2	0.561958971621208	0.574143973161854	1.27431297437699	0.202552520196888	0	1	0	1	0	1	0.0426354002478912	0.965992175819332	-0.332220373894617	0.739722860478734	1.13971579028089	0.254404726504817	0.603955711282933	0.545873087756248	1.65226353864006	0.0984808387124243	0.918135972999099	0.366516766726342	0	1	0.0426354002478912	0.965992175819332	0.403747708193137	0.502522673335846	1.1281096249615	0.210906876347412	0.706088858936479	0.48300903778483
ALX3	-1.24534438167855	0.213005188232194	0	1	0	1	0	1	0	1	0	1	-0.214583241294305	0.830092261088075	0	1	0	1	0	1	-1.24534438167855	0.213005188232194	0	1	0	1	-0.214583241294305	0.830092261088075	0	1	-0.729963811486428	0.483171933107891
TSHZ3	-0.413452599326374	0.679275044086076	0	1	0	1	0	1	0	1	0	1	-1.42317231465255	0.154686209184485	0	1	-0.505317713141947	0.613335703689704	0	1	-0.413452599326374	0.679275044086076	0	1	0	1	-1.42317231465255	0.154686209184485	-0.505317713141947	0.613335703689704	-0.780647542373624	0.483409904789045
GATA4	0	1	-0.407659730388945	0.683523505810061	0	1	0	1	0.173124352389382	0.862553683528997	0.806336607131932	0.420048788312445	2.08145419688362	0.0373923523675022	1.02354958815625	0.306048066576987	0.638782551250039	0.522964400917132	-0.291418164970613	0.770731523505452	-0.407659730388945	0.683523505810061	0	1	0.489730479760657	0.730151768260938	1.55250189251993	0.0626013567743174	0.173682193139713	0.769313146746317	0.574881342921666	0.48379193555682
ZNF527	-0.179238834798915	0.857750171688871	0	1	0	1	0	1	0	1	0	1	1.62265607457102	0.104662946236898	0	1	0.358187837761922	0.720202748319947	0	1	-0.179238834798915	0.857750171688871	0	1	0	1	1.62265607457102	0.104662946236898	0.358187837761922	0.720202748319947	0.600535025844676	0.484198473120122
TBR1	0	1	0	1	0	1	0	1	0	1	0	1	1.22344036000323	0.221163417240924	0	1	-0.250492300103059	0.802206658569228	0	1	0	1	0	1	0	1	1.22344036000323	0.221163417240924	-0.250492300103059	0.802206658569228	0.486474029950085	0.484218824152212
SIX3	0	1	0	1	-0.406199154333689	0.684596275397651	0	1	1.66914034524358	0.0950895692341994	0	1	-0.851561198539997	0.394457683058563	0	1	0.0881111406161063	0.929788341889024	0	1	0	1	-0.406199154333689	0.684596275397651	1.66914034524358	0.0950895692341994	-0.851561198539997	0.394457683058563	0.0881111406161063	0.929788341889024	0.1248727832465	0.486892458477335
ZNF324	-0.313242152630055	0.754096695503564	0	1	0	1	0	1	1.33992814327219	0.180268707402346	0	1	1.28776356824957	0.197828277781927	0	1	0.138550920275433	0.889805029066809	0	1	-0.313242152630055	0.754096695503564	0	1	1.33992814327219	0.180268707402346	1.28776356824957	0.197828277781927	0.138550920275433	0.889805029066809	0.613250119791784	0.487359754187889
FOXJ3	0.0388333320819443	0.96902326971068	0	1	0	1	0	1	1.57749013894303	0.114682789328932	0	1	0.582008445808082	0.560560991989424	0	1	0.867764783666387	0.385523112496961	0	1	0.0388333320819443	0.96902326971068	0	1	1.57749013894303	0.114682789328932	0.582008445808082	0.560560991989424	0.867764783666387	0.385523112496961	0.766524175124861	0.488112277216628
OVOL1	0.592529065250876	0.553496363582305	0	1	0	1	0	1	1.72724376088208	0.0841238946716357	0	1	-0.284374064375849	0.776123732517762	0	1	-0.433326365125673	0.664777686836497	0	1	0.592529065250876	0.553496363582305	0	1	1.72724376088208	0.0841238946716357	-0.284374064375849	0.776123732517762	-0.433326365125673	0.664777686836497	0.400518099157859	0.488177178106382
NFATC3	0.467404666716304	0.64021038439988	0	1	0	1	0	1	1.04261761358886	0.297125428297386	0	1	0.0654212882489783	0.94783857481424	0	1	1.50133596357631	0.133268687572649	0	1	0.467404666716304	0.64021038439988	0	1	1.04261761358886	0.297125428297386	0.0654212882489783	0.94783857481424	1.50133596357631	0.133268687572649	0.769194883032613	0.488217085163674
CUX2	0.260592249275988	0.794406967402367	0	1	1.09571138579735	0.27320509842622	0	1	-0.931299928065754	0.351698439176783	0	1	0.220790907164914	0.825255243907636	0	1	-1.47370014171827	0.140562344690521	0	1	0.260592249275988	0.794406967402367	1.09571138579735	0.27320509842622	-0.931299928065754	0.351698439176783	0.220790907164914	0.825255243907636	-1.47370014171827	0.140562344690521	-0.165581105509154	0.489655450132401
RARB	2.04923312345264	0.040439324568262	1.10596398286588	0.268742108994873	0	1	1.09588718520761	0.273128147781307	0	1	-0.175668228210957	0.860554597311513	-0.851052069684259	0.394740428867094	-0.502101515925854	0.615596113911031	0.303397344838922	0.761587068889721	-0.0860819954516974	0.931401236039311	1.57759855315926	0.0600112300288356	1.09588718520761	0.273128147781307	-0.175668228210957	0.860554597311513	-0.676576792805056	0.586771555583644	0.108657674693612	0.952942846303577	0.367447228386536	0.491519884292558
STAT1	-0.778736551890802	0.436134919804267	-0.796388051413379	0.425806521002832	0	1	0	1	0	1	0.624307840859594	0.532425435563575	0.138030083925884	0.890216641573417	1.63695462423384	0.101639951037383	0	1	0	1	-0.787562301652091	0.498364064706685	0	1	0.624307840859594	0.532425435563575	0.887492354079862	0.307873427134769	0	1	0.164833589143027	0.491562159023775
NFXL1	-0.217590747517021	0.82774799418571	0	1	0	1	0	1	0	1	0	1	0.772108946546983	0.440049903839622	0	1	1.32771615261182	0.184271895376819	0	1	-0.217590747517021	0.82774799418571	0	1	0	1	0.772108946546983	0.440049903839622	1.32771615261182	0.184271895376819	0.627411450547261	0.493316722712757
ZBTB10	0.622792823720791	0.533420674764369	0	1	0	1	0	1	-1.12420013045305	0.260928134137972	0	1	0.0345828310851314	0.972412392119939	0	1	1.3337957929565	0.182270790141741	0	1	0.622792823720791	0.533420674764369	0	1	-1.12420013045305	0.260928134137972	0.0345828310851314	0.972412392119939	1.3337957929565	0.182270790141741	0.216742829327343	0.493695762410659
NKX1-1	0	1	0	1	-0.101006817928858	0.919545047934591	0	1	1.06084228365911	0.288761582472518	0	1	1.14193869734765	0.253479501998981	0	1	0	1	0	1	0	1	-0.101006817928858	0.919545047934591	1.06084228365911	0.288761582472518	1.14193869734765	0.253479501998981	0	1	0.700591387692634	0.493991403572139
USF3	0	1	0	1	0	1	0	1	0.97563167468325	0.329247022151631	0	1	0.585089023726605	0.55848785888719	0	1	0	1	0	1	0	1	0	1	0.97563167468325	0.329247022151631	0.585089023726605	0.55848785888719	0	1	0.780360349204927	0.495276400977576
NCOA1	2.3994564003412	0.0164194350551882	0.548926428615526	0.583055940290445	0	1	0	1	0	1	0.579934429477433	0.561958836768167	-0.504490070623681	0.61391703798817	0.695556449120235	0.486706648100835	0.0145080144611515	0.988424685321797	0.28331265473564	0.77693717744897	1.47419141447836	0.0540781331188861	0	1	0.579934429477433	0.561958836768167	0.095533189248277	0.659741655319239	0.148910334598396	0.970710724759747	0.573886329446786	0.495743127025759
GMEB2	0.144458636421487	0.885138317142635	0	1	0	1	0	1	2.06943295141745	0.0385054770472858	0	1	-0.266394575253089	0.789935342656073	0	1	0.0926430123992241	0.926187171711596	0	1	0.144458636421487	0.885138317142635	0	1	2.06943295141745	0.0385054770472858	-0.266394575253089	0.789935342656073	0.0926430123992241	0.926187171711596	0.510035006246268	0.495939395387951
ZNF536	0	1	0	1	0	1	0	1	-0.533119194666735	0.593951072708566	0	1	-1.15120266821489	0.249648867775075	0	1	-0.74092512777325	0.458738838808544	0	1	0	1	0	1	-0.533119194666735	0.593951072708566	-1.15120266821489	0.249648867775075	-0.74092512777325	0.458738838808544	-0.808415663551625	0.496585224491683
MEOX2	0	1	0	1	0	1	0	1	-1.22438728084747	0.220806165157038	0	1	0.205210677859702	0.837407527248361	0	1	0	1	0	1	0	1	0	1	-1.22438728084747	0.220806165157038	0.205210677859702	0.837407527248361	0	1	-0.509588301493884	0.497008140813928
IRF1	1.3611863117321	0.173454818807568	2.05120912736517	0.0402465854230822	0	1	0	1	0.442400509014005	0.658199410751418	0.198863966507506	0.84236915706676	-0.306412612050108	0.759290506861488	0.423670864159894	0.671805866583934	-0.524240346942527	0.600111381584418	-0.861028940175	0.389222104104402	1.70619771954863	0.0416384372230437	0	1	0.320632237760756	0.88145093269532	0.058629126054893	0.853470230986304	-0.692634643558763	0.573254271667861	0.34820610995138	0.498192955944134
ELF5	1.6708065216686	0.0947598999659301	1.14230029663285	0.253329218000375	-0.345808254012527	0.729486821629192	1.11633747164179	0.264277707661421	0.411906110350786	0.680408241972935	2.02961416055659	0.0423957743796175	-0.507245162040501	0.611982810504358	-0.101299772468568	0.91931249680998	-0.20172281593365	0.840133424724008	0.0129868816920871	0.989638258872711	1.40655340915073	0.113533166079135	0.385264608814631	0.510147218771457	1.22076013545369	0.131129223619243	-0.304272467254534	0.88620184084551	-0.0943679671207815	0.984918433984361	0.522787543808746	0.498393832872678
ZNF135	-1.67563636176423	0.0938094419032057	0	1	-0.720876072231251	0.470985765829571	0	1	-0.18889816236047	0.850172633872271	0	1	-0.122970971033643	0.90213008522608	0	1	1.08739993209463	0.276860101184844	0	1	-1.67563636176423	0.0938094419032057	-0.720876072231251	0.470985765829571	-0.18889816236047	0.850172633872271	-0.122970971033643	0.90213008522608	1.08739993209463	0.276860101184844	-0.324196327058993	0.500359658132388
MZF1	-1.05219377463628	0.292710655107564	0	1	0	1	0	1	0.961260849802516	0.336421027558845	0	1	-0.576091143854877	0.564553577181925	0	1	0.739754475123998	0.459448987095353	0	1	-1.05219377463628	0.292710655107564	0	1	0.961260849802516	0.336421027558845	-0.576091143854877	0.564553577181925	0.739754475123998	0.459448987095353	0.0181826016088392	0.500976205581052
DNTTIP1	0.688663208696384	0.491035233932743	0	1	0	1	0	1	0	1	0	1	0.695092919420277	0.486997071801937	0	1	-1.05659691035049	0.290695591185679	0	1	0.688663208696384	0.491035233932743	0	1	0	1	0.695092919420277	0.486997071801937	-1.05659691035049	0.290695591185679	0.109053072588724	0.501936467508079
FOXD4L3	0.76966787568072	0.441496930537621	0	1	0	1	0	1	0	1	0	1	0.793059635805781	0.427743078441775	0	1	0	1	0	1	0.76966787568072	0.441496930537621	0	1	0	1	0.793059635805781	0.427743078441775	0	1	0.78136375574325	0.503621027694902
SOX7	-0.361785359256356	0.717512433723803	0	1	0	1	0	1	1.0620763058916	0.288201045637177	0	1	1.46463886478951	0.143019472590166	0	1	-0.155309893173014	0.87657701662846	0	1	-0.361785359256356	0.717512433723803	0	1	1.0620763058916	0.288201045637177	1.46463886478951	0.143019472590166	-0.155309893173014	0.87657701662846	0.502404979562935	0.504097161525063
ZNF684	0.131317946567176	0.895523795419044	0	1	-0.661119603437142	0.508535614448551	0	1	-0.803336223265166	0.421780426558895	0	1	1.57002516890539	0.116409255971397	0	1	0.789828326669706	0.429628033648297	0	1	0.131317946567176	0.895523795419044	-0.661119603437142	0.508535614448551	-0.803336223265166	0.421780426558895	1.57002516890539	0.116409255971397	0.789828326669706	0.429628033648297	0.205343123087993	0.504761671885678
ZNF540	-0.300955013255115	0.763448799238093	0	1	0	1	0	1	0	1	0	1	1.52962643027882	0.126109223417989	0	1	0.340407408727557	0.733549740132925	0	1	-0.300955013255115	0.763448799238093	0	1	0	1	1.52962643027882	0.126109223417989	0.340407408727557	0.733549740132925	0.523026275250421	0.505857731991538
HOXD9	0	1	0	1	0.0763984757904657	0.939102082206527	0	1	-1.4776512675458	0.139501144440719	0	1	0.998164010686586	0.31819983483986	0	1	0.477306166745602	0.633144120347067	0	1	0	1	0.0763984757904657	0.939102082206527	-1.4776512675458	0.139501144440719	0.998164010686586	0.31819983483986	0.477306166745602	0.633144120347067	0.0185543464192134	0.507876354703231
PAX1	0	1	0	1	0	1	0	1	0	1	0	1	-0.587802362409756	0.55666495816878	0	1	0.946528472782744	0.343879106827411	0	1	0	1	0	1	0	1	-0.587802362409756	0.55666495816878	0.946528472782744	0.343879106827411	0.179363055186494	0.507900882505317
OLIG2	-0.832817701758686	0.404947549713122	0	1	0	1	0	1	-1.18634818235272	0.235484826115329	0	1	0	1	0	1	-0.318460023643766	0.75013601387814	0	1	-0.832817701758686	0.404947549713122	0	1	-1.18634818235272	0.235484826115329	0	1	-0.318460023643766	0.75013601387814	-0.779208635918391	0.509029970667641
ZNF211	-0.152726865647386	0.878613673582997	0	1	0	1	0	1	0	1	0	1	1.2130356741159	0.225116181587224	0	1	0.911394874360831	0.362087353322528	0	1	-0.152726865647386	0.878613673582997	0	1	0	1	1.2130356741159	0.225116181587224	0.911394874360831	0.362087353322528	0.657234560943115	0.509325825787918
ZNF44	-1.23882757328592	0.215409360242549	0	1	0	1	0	1	-1.22301853054388	0.221322697393989	0	1	0.552156300505936	0.580841271368495	0	1	-0.0457798069484009	0.963485753654398	0	1	-1.23882757328592	0.215409360242549	0	1	-1.22301853054388	0.221322697393989	0.552156300505936	0.580841271368495	-0.0457798069484009	0.963485753654398	-0.488867402568066	0.510164416740763
ZNF623	0.605484696649616	0.544856989879994	0	1	0	1	0	1	0	1	0	1	0.885929666196561	0.375655428843032	0	1	0.932086449108656	0.351291850512149	0	1	0.605484696649616	0.544856989879994	0	1	0	1	0.885929666196561	0.375655428843032	0.932086449108656	0.351291850512149	0.807833603984944	0.510313319762328
