""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"ID"
"BEX1"	-2.9351659210989	0.482488213	-3.21730640598106	0.00256738904303574	0.0776692101374778	-1.57743781999498	"BEX1"
"HEPACAM"	-2.7724296139011	0.37472249475	-3.21656883312437	0.00257262190741664	0.0776692101374778	-1.57920461170066	"HEPACAM"
"SEC14L5"	-2.69542256225275	-3.69927103525	-3.21625700067727	0.00257483730954977	0.0776692101374778	-1.57995151181579	"SEC14L5"
"IGF2"	-1.59238040659341	7.70870105	-3.20869459500184	0.00262912155763502	0.0781744122932553	-1.59805267424524	"IGF2"
"FAM46C"	-2.59777433626374	6.65444129	-3.20677454720542	0.00264307577938356	0.0781744122932553	-1.60264468306886	"FAM46C"
"ISL2"	-2.25574884120879	-3.7021974675	-3.20594533272712	0.00264912390459024	0.0781744122932553	-1.60462736997903	"ISL2"
"ALOX15"	-2.58319643985769	-2.69260343523484	-3.20526952146713	0.00265406284149111	0.0781744122932553	-1.6062430525152	"ALOX15"
"MICAL3"	-1.57398564835165	6.4015961	-3.20453382618023	0.002659449346113	0.0781744122932553	-1.60800168632241	"MICAL3"
"APOC1P1"	-3.10567312807441	-0.617619823486504	-3.2043183863675	0.00266102868256287	0.0781744122932553	-1.60851663929395	"APOC1P1"
"YRDC"	-1.87424160510989	2.34463841475	-3.20171853703431	0.00268015779456837	0.0781744122932553	-1.61472938563878	"YRDC"
"KCNQ4"	-1.8829829467033	-1.5814699775	-3.20014897747991	0.00269176930061605	0.0781744122932553	-1.61847873441578	"KCNQ4"
"SLC41A2"	-1.66535868516484	3.3955319525	-3.19950591791782	0.00269654037516665	0.0781744122932553	-1.62001457315928	"SLC41A2"
"C21orf67"	-1.62965287318681	0.585692179	-3.1971539853662	0.00271405851973943	0.0782992522600494	-1.62563029992722	"C21orf67"
"UBXN2A"	-2.63833118818681	-1.66268660625	-3.18632490146432	0.00279611890128103	0.0797634548667899	-1.65145721521089	"UBXN2A"
"PSKH2"	-3.26964869285714	-1.6602011425	-3.18583857687338	0.00279985877127257	0.0797634548667899	-1.65261592867569	"PSKH2"
"CDX2"	1.8650997912088	-5.89977915	3.17830942395734	0.00285836654529912	0.080303862661815	-1.67054217432143	"CDX2"
"TMEM5"	-2.82078566758242	-0.2993049375	-3.17743904904171	0.00286520427087792	0.080303862661815	-1.67261292379221	"TMEM5"
"NPLOC4"	-1.51889461263736	4.5860942125	-3.16588892747094	0.00295742219396369	0.0815096275693153	-1.70006210618244	"NPLOC4"
"PDZK1P1"	-2.12398489255495	2.226373930875	-3.16533399381871	0.00296192286597712	0.0815096275693153	-1.70137950158446	"PDZK1P1"
"AHSP"	-3.17109824704504	6.13163632335274	-3.16493567599878	0.00296515733471149	0.0815096275693153	-1.70232501539676	"AHSP"
"PTDSS2"	-2.52908971043956	-3.5791554025	-3.16265180598058	0.00298376773451712	0.0816915723167381	-1.70774509304857	"PTDSS2"
"HIST2H2BF"	-2.12130017582418	8.8161479	-3.1545067109328	0.00305104324288004	0.0821692381982655	-1.72705698520817	"HIST2H2BF"
"DPF3"	-2.2552260560989	-0.76080494925	-3.15423818507646	0.00305328542355431	0.0821692381982655	-1.72769317512393	"DPF3"
"GLB1L"	-1.89261573438462	0.25791759235	-3.15337354917419	0.00306051569732229	0.0821692381982655	-1.72974145674445	"GLB1L"
"DUSP4"	-2.00986149395604	-1.0455170075	-3.14765597470859	0.00310873657748159	0.0825221423138894	-1.74327809101317	"DUSP4"
"BEX2"	-2.43691528120879	0.6963472885	-3.14527399790398	0.00312903701417787	0.0825221423138894	-1.74891341352188	"BEX2"
"NUP62"	-2.41269116641209	-1.774893027475	-3.14155635069304	0.00316097145441328	0.0826125889837739	-1.75770383252517	"NUP62"
"ANKRD9"	-2.45399682539887	-1.93459164122829	-3.14148272717917	0.00316160697895196	0.0826125889837739	-1.75787785632054	"ANKRD9"
"PARD3"	-3.08265335236264	-1.00651865025	-3.13693084096152	0.00320113476475725	0.0832213894736384	-1.76863262301542	"PARD3"
"SLC6A9"	-2.00056065384615	6.050477425	-3.1354113269826	0.0032144336588189	0.0834613458350547	-1.77222080427801	"SLC6A9"
"GTF2IRD2B"	1.91069354703297	0.032725553	3.12779742266523	0.00328186132222179	0.0841768712637127	-1.79018530065728	"GTF2IRD2B"
"RAB31"	-1.90553822576923	0.05489319675	-3.11860015691879	0.00336509381398623	0.0846930114263627	-1.81185221389922	"RAB31"
"IRF6"	-1.69434381538462	-1.02167627	-3.11076893795907	0.0034375319609302	0.0851577965973433	-1.83027204799601	"IRF6"
"EPB42"	-2.72925923956044	6.25893592	-3.10854569318349	0.00345836365822626	0.0854459373257557	-1.83549648028215	"EPB42"
"TUBB6"	-1.93933136401099	-0.74511620625	-3.10513727853457	0.00349053194400718	0.0856432909515254	-1.8435017684784	"TUBB6"
"PRKD1"	-2.46066099120879	-3.22289217	-3.10375506118216	0.00350365751647246	0.085666891849964	-1.84674671261722	"PRKD1"
"RIN2"	-1.55969593835165	0.6419638685	-3.10195899758225	0.00352078260330353	0.0856682001885669	-1.85096196824382	"RIN2"
"C5orf33"	-1.94467719945055	2.1247633225	-3.10093207959246	0.00353060952252266	0.0857113402791687	-1.8533714495348	"C5orf33"
"FAM186A"	1.82749476098901	-1.8116993375	3.0984469512346	0.00355449778746766	0.0859418969892393	-1.85920045031224	"FAM186A"
"PKIA"	-2.34353366681319	-0.702426558	-3.09128482393202	0.0036241998461009	0.0866149181954268	-1.87598442832306	"PKIA"
"MAP2K1"	-2.13825974412088	-3.63990843775	-3.0873455625137	0.00366308459671152	0.0867892805650794	-1.88520620485508	"MAP2K1"
"KIAA0125"	1.74108925824176	3.881519625	3.08347809853555	0.00370164325510686	0.0867892805650794	-1.89425324150327	"KIAA0125"
"PLA2R1"	-2.68244435549451	-2.7013142975	-3.08341711664019	0.00370225430006361	0.0867892805650794	-1.89439584159226	"PLA2R1"
"STAC3"	-2.75004673571428	-3.6194628075	-3.08194614366122	0.00371702245971604	0.0867892805650794	-1.89783506698347	"STAC3"
"TMEM134"	-1.666315	-6.27080425	-3.07929051778523	0.00374382499911936	0.0867892805650794	-1.90404165818734	"TMEM134"
"SLC30A5"	-1.7694023062033	-1.100666093825	-3.0789968373048	0.00374680020631809	0.0867892805650794	-1.90472784112993	"SLC30A5"
"PBK"	-2.56664838021978	-0.76385651	-3.07742568505463	0.00376275508419621	0.0869265358332252	-1.90839818082948	"PBK"
"TMEM200B"	-1.70969960659341	-3.56208347	-3.07580656388181	0.00377926409442689	0.0871520859998249	-1.91217943408158	"TMEM200B"
"CRISP2"	-2.86213728021978	-3.399884325	-3.07430436402693	0.00379464199648976	0.0871520859998249	-1.91568659146133	"CRISP2"
"REPIN1"	2.20376826483517	-3.592381515	3.07384322720756	0.00379937443993507	0.0871520859998249	-1.91676299770041	"REPIN1"
"ANKRD35"	-2.37528284411948	-1.28453016808727	-3.07351886483501	0.00380270656054228	0.0871520859998249	-1.91752008227607	"ANKRD35"
"UGGT1"	-1.85007539010989	4.392425575	-3.06955311921271	0.00384366938846314	0.0872121578581594	-1.92677262757049	"UGGT1"
"GRHL1"	-1.86797287225275	-0.97355386875	-3.06922897520206	0.00384703584793354	0.0872121578581594	-1.92752858371286	"GRHL1"
"ZFP42"	-1.87679977252747	-1.60151239	-3.06886141922456	0.00385085653304964	0.0872121578581594	-1.92838572693631	"ZFP42"
"FAM127C"	-2.97535943076923	-1.93799072	-3.06795159875676	0.00386032935957301	0.0872121578581594	-1.93050717596488	"FAM127C"
"PECR"	-1.53808598956044	2.6578089575	-3.06751792835617	0.00386485235438119	0.0872121578581594	-1.93151824522374	"PECR"
"ATP6V0A4"	2.03448913203297	-5.07488984225	3.06583074708987	0.00388249648433472	0.0872307837759333	-1.93545098095258	"ATP6V0A4"
"ASCL3"	1.8498733021978	-4.117465575	3.06358868247843	0.0039060609373318	0.0873730882732279	-1.94067515627072	"ASCL3"
"TSNAX-DISC1"	-2.16786645967033	-3.0515847655	-3.0582541639763	0.00396267050371459	0.0880631607499389	-1.95309594273235	"TSNAX-DISC1"
"ARG2"	-1.71158620087784	4.76832874512594	-3.05762290440045	0.00396942030309477	0.088069002878164	-1.95456491202932	"ARG2"
"LOC401387"	1.73999311538462	-5.246531525	3.05429338895083	0.00400520102626983	0.0883094168260155	-1.96230988722697	"LOC401387"
"APBB2"	-2.4823526205588	-0.723305403996414	-3.05226705873584	0.0040271255146911	0.0883744413326527	-1.96702101374355	"APBB2"
"XKR5"	-2.67007702043956	3.309941339	-3.05135823387564	0.00403699549184358	0.0883744413326527	-1.96913339137559	"XKR5"
"TGM6"	-2.59951656054945	3.4424277115	-3.04698667695212	0.00408479043210149	0.0889460948442312	-1.97928898991752	"TGM6"
"PCSK2"	-1.92694210384615	-4.7325256325	-3.04530907020493	0.00410327305172421	0.0891396151961522	-1.98318396620396	"PCSK2"
"GPR162"	-1.89462576901099	-1.105650643	-3.0440013194696	0.00411773545706816	0.0891665032222479	-1.98621935061912	"GPR162"
"TUBB"	-2.17123394384615	0.9895672235	-3.04380381902805	0.00411992377959913	0.0891665032222479	-1.98667769641924	"TUBB"
"FLJ40330"	-2.33837633681319	3.4742893975	-3.03894659452368	0.00417408807455257	0.0898414423769384	-1.99794447313185	"FLJ40330"
"IL1R1"	-1.50106818923077	1.360504403	-3.03477857358724	0.00422110050925807	0.0901908475478142	-2.00760407053064	"IL1R1"
"ZNF213"	-2.43569236164835	1.3009639565	-3.0332972426103	0.00423792859968651	0.0903462053557629	-2.01103523308601	"ZNF213"
"XKR9"	-1.9191151878022	-0.6456069065	-3.03321088533631	0.00423891157308737	0.0903462053557629	-2.01123522914661	"XKR9"
"BLVRB"	-1.58670843241758	5.2501952025	-3.03248375652464	0.00424719672800351	0.0903462053557629	-2.01291906307385	"BLVRB"
"HIST3H2A"	-1.81467969664835	2.72921242425	-3.02425191944768	0.0043420618845	0.0907743263256648	-2.03196501551455	"HIST3H2A"
"ACER1"	-1.81641282679844	-5.48133099443759	-3.02415854703604	0.00434314926930878	0.0907743263256648	-2.03218087379333	"ACER1"
"C15orf27"	-2.17623797423077	-1.50576026675	-3.02169958334294	0.00437187792035276	0.0912013178205041	-2.03786407346079	"C15orf27"
"ASTN2"	-2.21692709502802	-0.8468781525175	-3.0176833078407	0.00441918566008424	0.0918161722394825	-2.0471406232794	"ASTN2"
"PCDH11X"	-2.64295355565934	0.68384677475	-3.01736078849882	0.00442300542366239	0.0918161722394825	-2.04788523914733	"PCDH11X"
"OR2A7"	-2.51199715274725	0.146558135	-3.0162232498427	0.00443650268160348	0.0918161722394825	-2.05051114930488	"OR2A7"
"C10orf81"	-1.73885533516483	-5.424226675	-3.01605995355714	0.00443844341961115	0.0918161722394825	-2.05088805613772	"C10orf81"
"KEL"	-2.46914841093407	4.00043400425	-3.01112280988821	0.004497498484034	0.0923280536337199	-2.06227779118857	"KEL"
"PCDH12"	2.04458147802198	-6.536585675	3.0088740770444	0.00452464055247355	0.0923280536337199	-2.06746179617824	"PCDH12"
"RAB1A"	-1.92987394945055	0.19497781	-3.00679514445144	0.00454987002891981	0.0923280536337199	-2.07225229433336	"RAB1A"
"WDR75"	-2.40340818351648	-5.573691395	-3.00599988818382	0.00455955600090648	0.0923280536337199	-2.07408428323747	"WDR75"
"GRID1"	2.81249584285714	-4.915780955	3.00466167206948	0.00457589880510973	0.0923280536337199	-2.07716640269982	"GRID1"
"SEH1L"	-1.88439214769231	1.927962646	-3.00437974210846	0.00457934885365234	0.0923280536337199	-2.07781562606147	"SEH1L"
"C1orf59"	-1.73648920549451	-2.511538845	-2.9991468584944	0.00464383037077318	0.0928403982117928	-2.08985917034406	"C1orf59"
"USP22"	-1.79203732593407	-0.892023021	-2.99748061014687	0.00466454089614917	0.0928838400845052	-2.09369140941067	"USP22"
"FAM19A2"	-1.54533518202198	-0.5960280114	-2.99699223485307	0.00467062754768643	0.0928838400845052	-2.09481439085748	"FAM19A2"
"ARHGAP5"	-2.5710539124907	0.134410947965181	-2.99640433186771	0.00467796451499855	0.0928890688592936	-2.09616608239266	"ARHGAP5"
"SLC4A11"	-3.13628337912088	8.873542025	-2.99392948934462	0.00470896915787416	0.0933240341703524	-2.1018544248938	"SLC4A11"
"PEAR1"	-1.85174305731484	2.3319238222475	-2.99238333507156	0.00472843710618158	0.0936194033996106	-2.1054067702926	"PEAR1"
"ALAS2"	-2.91589095072034	7.23603514506255	-2.9916266536081	0.00473799216257072	0.0936278374168118	-2.10714486989037	"ALAS2"
"TNXB"	-1.71270466483517	6.197200675	-2.98401875701716	0.0048350743068151	0.0945443700489907	-2.12460547300034	"TNXB"
"P4HA2"	-2.07212169934066	-1.242473524	-2.98200902345507	0.00486103000566713	0.094641474151241	-2.12921344811136	"P4HA2"
"E2F2"	-1.52690228956044	3.5804269525	-2.98007127195059	0.00488617985209459	0.094641474151241	-2.13365460027762	"E2F2"
"RIC3"	-2.44904417346154	-1.79452868725	-2.97489214280627	0.00495399984905223	0.0951857988497993	-2.14551610633722	"RIC3"
"CLUAP1"	-1.82229026373626	6.1750916	-2.96833710313599	0.00504110386308614	0.0960918480875741	-2.16051082246168	"CLUAP1"
"SALL3"	-1.54517866935714	-0.053988722775	-2.96635749198271	0.00506769027014148	0.0961595400750621	-2.1650352457757	"SALL3"
"DPY19L2P2"	-2.11186319895604	-2.90438084925	-2.96502925079855	0.00508560236229612	0.0962323576156994	-2.16806992530397	"DPY19L2P2"
"TLE6"	-1.5655947668022	0.23907653085	-2.96416866401249	0.00509723954726452	0.0963636659847833	-2.17003569622098	"TLE6"
"SDC4"	-2.09843099703297	-0.1725608805	-2.9605869766641	0.00514594126303044	0.0966972015183339	-2.17821332600187	"SDC4"
"SLC25A40"	-1.53011245604396	7.722121525	-2.95411248260253	0.00523508664545064	0.0974394213368463	-2.19298042569312	"SLC25A40"
"PDCD10"	1.63192120659341	-3.37537077	2.95231020917826	0.00526015797281131	0.0974394213368463	-2.19708755402286	"PDCD10"
"NFIB"	-2.61478116923077	-3.94189924	-2.9509303833885	0.00527942866507497	0.0974394213368463	-2.20023094649031	"NFIB"
"SALL1"	2.89893563434066	-5.86949223375	2.94737173879238	0.00532943460493572	0.0976920130620568	-2.20833376891158	"SALL1"
"ARHGEF3"	-2.61530911327706	0.159757513013642	-2.94251397931836	0.00539841233830066	0.0983412379069478	-2.21938491695569	"ARHGEF3"
"CA2"	-1.79157573626374	6.8070403	-2.93657433720855	0.00548388869277784	0.0989804879582094	-2.23288206872396	"CA2"
"ESPNL"	-2.98705938225275	0.46890875775	-2.93638844464786	0.00548658418528101	0.0989804879582094	-2.23330421737019	"ESPNL"
"LY6G6F"	-2.64976611598901	-2.06459353175	-2.92710697200008	0.00562275635358997	0.100029469492487	-2.25436082824599	"LY6G6F"
"C8orf12"	1.75531831329121	-6.737272513425	2.92367928702029	0.00567384036016953	0.100589294267759	-2.26212671276801	"C8orf12"
"ELOVL2"	1.51742588461539	-6.465864825	2.91826952396287	0.00575534847058558	0.101595273518633	-2.27437180990985	"ELOVL2"
"CPNE5"	-2.37352068346154	-3.38417745575	-2.91117102557557	0.00586396290101194	0.102397196289699	-2.29041806379269	"CPNE5"
"ST6GALNAC4"	-2.50220543956044	-1.14809145	-2.91101261595233	0.00586640846100177	0.102397196289699	-2.29077587426333	"ST6GALNAC4"
"GDF11"	-1.95834287582417	-5.324945845	-2.91015171614315	0.00587971589384664	0.102397196289699	-2.29272023508972	"GDF11"
"AVPR1A"	-1.57036056428571	-1.1262835975	-2.90964762858484	0.00588752096949742	0.102397196289699	-2.29385856187443	"AVPR1A"
"SLC22A18"	-2.19716791983516	-0.89600915925	-2.90847298844408	0.00590574620416396	0.102445930851033	-2.29651065000332	"SLC22A18"
"GJB6"	-2.85925030434066	-1.78842893075	-2.90796608575519	0.00591362738242093	0.102445930851033	-2.29765492306566	"GJB6"
"TRUB1"	-1.67567631582418	-2.396513809	-2.89870834727401	0.00605930520358427	0.10384767699322	-2.3185313308906	"TRUB1"
"TMTC4"	-2.90027759571428	-1.2809741485	-2.89844147209846	0.00606355402070114	0.10384767699322	-2.31913252514525	"TMTC4"
"TMCO5A"	1.64725377472528	-5.415155025	2.89833772035652	0.00606520656385911	0.10384767699322	-2.31936623914023	"TMCO5A"
"MCART6"	-1.67550378164835	-0.9967183705	-2.89680969418313	0.00608959355065512	0.104004781774386	-2.32280770782077	"MCART6"
"GYPA"	-3.18236258664835	4.23128336775	-2.89571339616567	0.0061071466675816	0.104070768463445	-2.32527612679051	"GYPA"
"BICC1"	-2.85911862851648	-1.31885440575	-2.89317975674821	0.00614789449720241	0.104102808117498	-2.33097862327533	"BICC1"
"PAQR9"	-2.84357572472527	-1.7965576575	-2.89266304978306	0.00615623567894527	0.104102808117498	-2.33214119969497	"PAQR9"
"LAMC1"	-2.18816858131868	4.023563035	-2.89150293552174	0.00617500189663917	0.104334134187696	-2.33475095184441	"LAMC1"
"VWA3B"	-2.25179977252747	-3.791852505	-2.89025143613247	0.00619530629417147	0.104419164096997	-2.33756554664977	"VWA3B"
"HSPB6"	-1.97163107857143	-4.8801197275	-2.88190338108087	0.00633234930093774	0.105229702329142	-2.35632061481315	"HSPB6"
"TGFA"	-1.78868898736264	3.8920774775	-2.88177082895357	0.00633454795603627	0.105229702329142	-2.35661813731124	"TGFA"
"C17orf107"	-1.63625200412088	1.38482696625	-2.88155155331081	0.00633818666759768	0.105229702329142	-2.35711029793877	"C17orf107"
"ARHGEF15"	-1.9776979723423	4.7194549987026	-2.8766405204243	0.00642019461030295	0.105273884512971	-2.368126869824	"ARHGEF15"
"RGP1"	-2.03464571326923	-0.368917786375	-2.87120451058232	0.00651212345955515	0.105677750318351	-2.38030730628022	"RGP1"
"HIST1H3G"	-1.73516789725275	4.8893028475	-2.8694909800157	0.00654135482574622	0.105776168716991	-2.38414379761287	"HIST1H3G"
"PCDHA10"	-2.67891066401099	-1.51138736125	-2.8686596385345	0.00655558087053851	0.105798351396764	-2.38600460099785	"PCDHA10"
"GJD3"	1.58046441923077	-2.2434225725	2.86667801989301	0.00658960713792434	0.1060928421371	-2.39043871515706	"GJD3"
"ID3"	-2.02826813159341	-0.75420925375	-2.86667607230865	0.00658964066069823	0.1060928421371	-2.39044307216487	"ID3"
"SLC2A4"	-2.09380177417583	1.3262881275	-2.86383895030636	0.00663864388452795	0.10638426824956	-2.39678811189733	"SLC2A4"
"MEGF9"	-1.59972253846154	5.54865315	-2.85722455425128	0.0067542119067281	0.107148023689719	-2.41156536479181	"MEGF9"
"MOSC2"	-2.26635289494505	3.170726306	-2.8552833161652	0.00678848406131395	0.107181528094252	-2.41589819098458	"MOSC2"
"COL22A1"	-1.65717583516484	-6.31072185	-2.84975642462428	0.00688695023659547	0.107723130931142	-2.42822394502045	"COL22A1"
"AK7"	-2.24601196576041	-0.916851308143349	-2.84935005881516	0.00689424227428851	0.107723130931142	-2.42912960089591	"AK7"
"OR52B6"	1.7356867410989	-2.875112806	2.84840101814365	0.00691130038903135	0.107804484873023	-2.43124438153829	"OR52B6"
"ITPKA"	1.78602957912088	-1.701583755	2.84649737950865	0.00694563516095049	0.108044916587753	-2.43548497807778	"ITPKA"
"ST18"	-2.35771832362637	3.3939928175	-2.84156943498503	0.00703525728865353	0.108665058362094	-2.44645423109136	"ST18"
"REL"	-3.29672933637363	-0.1298249985	-2.83997187862402	0.0070645417653109	0.108789700217761	-2.45000768280562	"REL"
"GYPB"	-2.39449940714286	1.6661999075	-2.83385286145587	0.00717776188783412	0.109353853529393	-2.46360646396667	"GYPB"
"LEPROTL1"	-2.12835925917582	-2.94950026725	-2.83126864560336	0.00722608328687114	0.109381736811247	-2.46934395534389	"LEPROTL1"
"LONRF3"	-1.76570736923077	2.32968219	-2.82667065352657	0.00731280932867721	0.109767293985434	-2.47954417841079	"LONRF3"
"LOC642852"	1.51647260989011	-4.969809125	2.82617074618693	0.00732229662070716	0.109767293985434	-2.48065253824909	"LOC642852"
"AKNA"	1.67057492225709	-2.70729260176014	2.8242287739888	0.00735926037714997	0.109829375990225	-2.48495695444313	"AKNA"
"FAM127A"	-1.55361204505495	2.279284515	-2.82089762190343	0.00742307072205074	0.11018502138654	-2.49233610190306	"FAM127A"
"S100A4"	-1.64334128021978	-4.904644525	-2.82002597281337	0.00743985250684272	0.11018502138654	-2.49426605279048	"S100A4"
"OSR2"	-1.95003594065934	-4.64960771	-2.81876416767026	0.0074642084870887	0.110306804385564	-2.49705918560517	"OSR2"
"SIX5"	2.29609428021978	-6.049593425	2.81659384217132	0.0075062748024746	0.110530300609016	-2.50186154469285	"SIX5"
"MOCS1"	-2.69503354736264	-1.3535331585	-2.81214372633755	0.00759321981218904	0.111106947051557	-2.51170105441405	"MOCS1"
"NECAB1"	-1.60291710840659	0.18991569475	-2.81087982627694	0.0076180837808823	0.111323483155681	-2.51449380129789	"NECAB1"
"SHFM1"	-1.55380571428571	-3.999398	-2.81023753039228	0.00763074829265039	0.111403493935121	-2.51591272596014	"SHFM1"
"C14orf72"	-1.92671231983516	-1.60378209925	-2.80819580836974	0.00767113625132687	0.111879480881075	-2.52042180068432	"C14orf72"
"TMEM42"	-2.93474336263736	-2.00866705	-2.80404249434888	0.0077539084880035	0.112250722197585	-2.52958774581384	"TMEM42"
"OR13F1"	1.70685410989011	-5.4888536	2.80341539769081	0.00776647793725339	0.112250722197585	-2.53097092563671	"OR13F1"
"CLC"	-2.08950610384615	-4.3446650325	-2.80326716675673	0.00776945182686276	0.112250722197585	-2.53129784775833	"CLC"
"WNK4"	-2.03688128131868	-3.61099181	-2.80291756155242	0.00777646998998191	0.112252605513377	-2.53206885507616	"WNK4"
"G0S2"	-2.89522355994505	0.68564577325	-2.80103098181587	0.00781444402676258	0.112444010352997	-2.53622838340317	"G0S2"
"PRTG"	-1.62651566148352	-1.07475495575	-2.79965992265857	0.00784214948041912	0.112488230868781	-2.53925015938209	"PRTG"
"FLT1"	-1.80391481016484	-0.73391456125	-2.79874677721656	0.00786065234133192	0.112534964171729	-2.54126217676774	"FLT1"
"CYP26A1"	-2.13830677747253	-0.4964728875	-2.79689261880839	0.0078983476405483	0.112719315162824	-2.54534631101854	"CYP26A1"
"FA2H"	-2.29807346043956	-4.047140965	-2.79641410295189	0.00790810317029446	0.112719315162824	-2.54640004888027	"FA2H"
"EDNRB"	-2.38315270582417	-3.5479594555	-2.79098740192577	0.00801952391827982	0.113049456157648	-2.5583420102196	"EDNRB"
"TSPY3"	-1.5340747945055	2.216526495	-2.790897416021	0.00802138373726903	0.113049456157648	-2.5585399061379	"TSPY3"
"CXCR2"	-1.98582142472527	-1.1053067025	-2.78734554219801	0.00809511432118346	0.113420071691336	-2.56634784475273	"CXCR2"
"MYL4"	-2.33729387703297	2.4239723315	-2.78506309885699	0.00814282548227421	0.113813175576203	-2.57136184657597	"MYL4"
"G6PC2"	1.82967645604396	-5.764857625	2.7826971076833	0.00819255865280866	0.114084021104149	-2.57655657230296	"G6PC2"
"C1orf151"	1.56390137197802	3.7546668225	2.78033616503735	0.00824246672869352	0.114270408204389	-2.58173735773196	"C1orf151"
"NUDT11"	-2.64104307802198	-2.685502585	-2.77761503475072	0.00830033892168546	0.114511326958761	-2.58770498583872	"NUDT11"
"LOC100129387"	1.64583005494506	-4.95269425	2.77679893820696	0.0083177688099283	0.114597669771075	-2.58949400214843	"LOC100129387"
"PLBD1"	-2.42393464340659	4.4103237825	-2.7762268235079	0.00833000807472082	0.114597669771075	-2.59074796680718	"PLBD1"
"PKLR"	-2.82506872945055	0.851951737	-2.77503851093086	0.00835548311446183	0.114794152474107	-2.59335198096049	"PKLR"
"CCDC50"	-1.97342564120879	2.7365183525	-2.77067888986615	0.00844956519972405	0.115853931401564	-2.60289924230067	"CCDC50"
"TREML3"	-2.29670094230769	0.0168084625	-2.76965366662604	0.00847183216707235	0.116004153144852	-2.60514298880821	"TREML3"
"CACNA2D1"	-2.26596728186813	-4.7752060525	-2.76414493416496	0.00859241213939721	0.116720236955838	-2.61718982204925	"CACNA2D1"
"CKAP4"	-2.17300798186813	3.7084945025	-2.7630008965185	0.00861765264040999	0.11683051274305	-2.61968971071974	"CKAP4"
"AGBL4"	1.93340698077962	-3.6523950834531	2.76171541238205	0.00864609586310206	0.11683051274305	-2.62249787413774	"AGBL4"
"FAM160A1"	-2.13583251587912	-1.37161199325	-2.7603831035938	0.00867566700970914	0.1169115930568	-2.62540742579654	"FAM160A1"
"TINF2"	-2.63666887032967	-4.05186902	-2.75959512907746	0.00869320054166408	0.1169115930568	-2.62712780564434	"TINF2"
"CDC42EP5"	-1.81441462197802	0.46435944	-2.75656164759529	0.00876100691683014	0.117224901420757	-2.63374778806995	"CDC42EP5"
"CLEC4D"	-2.30181376758242	1.0789492775	-2.75136478456527	0.00887831130037558	0.117828634471795	-2.64507784973389	"CLEC4D"
"WNK2"	-3.05422161483517	0.1043003425	-2.74834841042629	0.00894706334121059	0.117922889145516	-2.6516476395658	"WNK2"
"TRIM14"	-3.06024487252747	2.02667931	-2.74816046595158	0.00895136343454303	0.117922889145516	-2.6520568340794	"TRIM14"
"A4GALT"	-3.15431307498188	-0.773389773361049	-2.74791875432876	0.00895689651368532	0.117922889145516	-2.65258306394844	"A4GALT"
"BCAM"	-1.93132631296703	2.198016002	-2.74477855426829	0.00902906820618389	0.118341371913894	-2.65941682494838	"BCAM"
"KIRREL2"	-2.70630905483516	-1.5553419715	-2.74041424909974	0.00913026867120219	0.119210739009357	-2.66890597801497	"KIRREL2"
"BSN"	-1.72722970549451	-5.17872812	-2.73996758894294	0.00914068497503717	0.119270820742979	-2.66987657507611	"BSN"
"PPAP2B"	-2.3490129067033	-1.1699069435	-2.73875235796166	0.00916908040936766	0.119507239806043	-2.67251675739345	"PPAP2B"
"OR2T1"	2.13888577032967	-5.115219565	2.73758223852276	0.00919649893466462	0.119619008053612	-2.67505820284621	"OR2T1"
"MALT1"	-2.0818677945055	-5.774929005	-2.73615096853214	0.00923014003649742	0.119619008053612	-2.67816588278974	"MALT1"
"AP3B2"	-2.08486050355195	-1.20759116626771	-2.73605099006528	0.00923249422028491	0.119619008053612	-2.6783829234779	"AP3B2"
"PEG3AS"	-2.35293408901099	-4.037156435	-2.73178547487331	0.00933345330619482	0.119951920590081	-2.68763795125738	"PEG3AS"
"TMF1"	-3.18062391593407	-2.6171740975	-2.72759909331438	0.00943353228196741	0.120217764671741	-2.69671201525161	"TMF1"
"LPAR5"	2.25036724208791	-1.0738919895	2.72749766687896	0.00943596924344303	0.120217764671741	-2.69693174501391	"LPAR5"
"COL15A1"	-2.00947577857143	-3.3094886725	-2.72724233210416	0.00944210672293667	0.120221286841016	-2.6974848771942	"COL15A1"
"RNF113B"	-1.71155650450549	-3.5409468435	-2.72616895435341	0.00946794792447792	0.120405992625415	-2.69980976308001	"RNF113B"
"ZNF597"	-1.64021672995604	2.9613862599	-2.72590869276368	0.00947422348368855	0.120405992625415	-2.70037338637719	"ZNF597"
"DPF1"	1.60710288824176	-2.3827310545	2.71917582334973	0.00963791367262473	0.12135861665504	-2.71494173578339	"DPF1"
"HBM"	-2.88884508021978	3.730055145	-2.71912002304623	0.00963928116037416	0.12135861665504	-2.71506237489314	"HBM"
"SLC25A23"	-2.85901664945055	-2.222939335	-2.71857467043575	0.00965265546789779	0.12135861665504	-2.716241329695	"SLC25A23"
"SLA"	-1.62023817653846	-1.05387263525	-2.71766592140885	0.00967497989918866	0.121495830090296	-2.71820553447577	"SLA"
"CAV2"	-2.09708653208791	-3.056103297	-2.71641940344116	0.00970567968310535	0.121614478717078	-2.7208990979579	"CAV2"
"TRPM2"	-2.36223646	-3.661835801	-2.71595455623566	0.009717151186033	0.121683885914474	-2.72190336269837	"TRPM2"
