A	B	scaled_weight
MAR06521	fumarate[m]	0.575851315080703
MAR06521	thiosulfate[c]	0.575851315080703
malate[c]	MAR06522	0.575851315080703
thiosulfate[m]	MAR06522	0.575851315080703
MAR06522	malate[m]	0.575851315080703
MAR06522	thiosulfate[c]	0.575851315080703
thioredoxin[c]	MAR06618	0.282224343013113
H+[i]	MAR06618	0.282224343013113
oxidized thioredoxin[c]	MAR06620	0.282224343013113
H+[i]	MAR06620	0.282224343013113
4-hydroxyphenylpyruvate[c]	MAR06781	0.661546185191455
H+[c]	MAR06781	0.661546185191455
MAR06781	4-hydroxyphenylpyruvate[m]	0.66919530404003
MAR06781	H+[m]	0.66919530404003
4-hydroxybenzoate[c]	MAR06890	0.850738100013262
MAR06890	4-hydroxybenzoate[m]	0.653251789117124
all-trans-decaprenyl-diphosphate[c]	MAR06902	0.84862902603194
MAR06902	all-trans-decaprenyl-diphosphate[m]	0.282224343013113
H+[c]	MAR07638	0.444684573190723
glyoxalate[c]	MAR07708	0.835635415332576
MAR07708	glyoxalate[m]	0.830601319026185
uridine[c]	MAR07719	0.282224343013113
MAR07719	uridine[m]	0.282224343013113
cytidine[c]	MAR07723	0.730591094543892
MAR07723	cytidine[m]	0.282224343013113
succinyl-CoA[c]	MAR07757	0.814526843506426
H+[i]	MAR07757	0.814526843506426
choloyl-CoA[c]	MAR07758	0.638828616809134
H+[i]	MAR07758	0.638828616809134
dopamine[c]	MAR07760	0.282224343013113
H+[i]	MAR07760	0.282224343013113
SAH[c]	MAR07769	0.863132217218844
SAM[m]	MAR07769	0.863132217218844
MAR07769	SAH[m]	0.749269350707316
MAR07769	SAM[c]	0.749269350707316
dADP[m]	MAR07804	0.62542697531724
dCDP[c]	MAR07804	0.62542697531724
MAR07804	dADP[c]	0.62542697531724
MAR07804	dCDP[m]	0.62542697531724
dADP[m]	MAR07806	0.62542697531724
dGDP[c]	MAR07806	0.62542697531724
MAR07806	dADP[c]	0.62542697531724
MAR07806	dGDP[m]	0.62542697531724
dTDP[c]	MAR07808	0.62542697531724
dUDP[m]	MAR07808	0.62542697531724
MAR07808	dTDP[m]	0.62542697531724
MAR07808	dUDP[c]	0.62542697531724
dGDP[c]	MAR07810	0.62542697531724
dUDP[m]	MAR07810	0.62542697531724
MAR07810	dGDP[m]	0.62542697531724
MAR07810	dUDP[c]	0.62542697531724
dADP[c]	MAR07812	0.62542697531724
dUDP[m]	MAR07812	0.62542697531724
MAR07812	dADP[m]	0.62542697531724
MAR07812	dUDP[c]	0.62542697531724
dCDP[c]	MAR07814	0.62542697531724
dUDP[m]	MAR07814	0.62542697531724
MAR07814	dCDP[m]	0.62542697531724
MAR07814	dUDP[c]	0.62542697531724
ATP[m]	MAR07815	0.795656440175081
dTDP[c]	MAR07815	0.795656440175081
ADP[m]	MAR07816	0.818052857149157
dTDP[c]	MAR07816	0.818052857149157
dGDP[c]	MAR07818	0.62542697531724
dTDP[m]	MAR07818	0.62542697531724
MAR07818	dGDP[m]	0.625426975317241
MAR07818	dTDP[c]	0.625426975317241
dADP[c]	MAR07820	0.62542697531724
dTDP[m]	MAR07820	0.62542697531724
MAR07820	dADP[m]	0.62542697531724
MAR07820	dTDP[c]	0.62542697531724
dCDP[c]	MAR07822	0.62542697531724
dTDP[m]	MAR07822	0.62542697531724
MAR07822	dCDP[m]	0.62542697531724
MAR07822	dTDP[c]	0.62542697531724
dCDP[m]	MAR07824	0.62542697531724
dGDP[c]	MAR07824	0.62542697531724
MAR07824	dCDP[c]	0.62542697531724
MAR07824	dGDP[m]	0.62542697531724
ADP[m]	MAR07825	0.818797761588562
dCDP[c]	MAR07825	0.818797761588562
ATP[m]	MAR07826	0.80861781898994
dCDP[c]	MAR07826	0.80861781898994
dTDP[m]	MAR07827	0.65712890915762
dUTP[c]	MAR07827	0.65712890915762
dUDP[m]	MAR07828	0.653203055985468
dUTP[c]	MAR07828	0.653203055985468
dGDP[m]	MAR07829	0.654540379716946
dUTP[c]	MAR07829	0.654540379716946
dATP[c]	MAR07830	0.68348434801563
dCDP[m]	MAR07830	0.68348434801563
dADP[m]	MAR07831	0.654586960674438
dUTP[c]	MAR07831	0.654586960674438
dCDP[m]	MAR07832	0.654540379716946
dUTP[c]	MAR07832	0.654540379716946
ATP[m]	MAR07833	0.804746456644065
dTTP[c]	MAR07833	0.804746456644065
ADP[m]	MAR07834	0.803906932893374
dTTP[c]	MAR07834	0.803906932893374
dTTP[c]	MAR07835	0.68348434801563
dUDP[m]	MAR07835	0.68348434801563
dTDP[m]	MAR07836	0.716483152348625
dTTP[c]	MAR07836	0.716483152348625
dGDP[m]	MAR07837	0.68348434801563
dTTP[c]	MAR07837	0.68348434801563
dADP[m]	MAR07838	0.68348434801563
dTTP[c]	MAR07838	0.68348434801563
dATP[c]	MAR07839	0.683484348015631
dUDP[m]	MAR07839	0.683484348015631
dCDP[m]	MAR07840	0.68348434801563
dTTP[c]	MAR07840	0.68348434801563
dCDP[m]	MAR07841	0.716483152348625
dCTP[c]	MAR07841	0.716483152348625
dCTP[c]	MAR07842	0.68348434801563
dUDP[m]	MAR07842	0.68348434801563
dCTP[c]	MAR07843	0.68348434801563
dGDP[m]	MAR07843	0.68348434801563
dADP[m]	MAR07844	0.68348434801563
dCTP[c]	MAR07844	0.68348434801563
ADP[m]	MAR07845	0.803956338732458
dCTP[c]	MAR07845	0.803956338732458
ATP[m]	MAR07846	0.805236773568658
dCTP[c]	MAR07846	0.805236773568658
dADP[m]	MAR07847	0.68348434801563
dGTP[c]	MAR07847	0.68348434801563
dATP[c]	MAR07848	0.68348434801563
dTDP[m]	MAR07848	0.68348434801563
dGTP[c]	MAR07849	0.68348434801563
dUDP[m]	MAR07849	0.68348434801563
dGTP[c]	MAR07850	0.68348434801563
dTDP[m]	MAR07850	0.68348434801563
dGDP[m]	MAR07851	0.716483152348625
dGTP[c]	MAR07851	0.716483152348625
dCDP[m]	MAR07852	0.68348434801563
dGTP[c]	MAR07852	0.68348434801563
dATP[c]	MAR07853	0.68348434801563
dGDP[m]	MAR07853	0.68348434801563
dADP[m]	MAR07854	0.716483152348625
dATP[c]	MAR07854	0.716483152348625
ITP[c]	MAR07897	0.282224343013113
MAR07897	ITP[m]	0.282224343013113
dITP[c]	MAR07899	0.282224343013113
MAR07899	dITP[m]	0.282224343013113
10-formyl-THF-glu(5)[m]	MAR07914	0.775562575644388
10-formyl-THF-glu(6)[m]	MAR07917	0.768852446131679
10-formyl-THF-glu(7)[m]	MAR07923	0.764290407460892
vitamin D2[c]	MAR07995	1
MAR07995	vitamin D2[m]	0.282224343013113
25-hydroxyvitamin D2[c]	MAR07998	1
MAR07998	25-hydroxyvitamin D2[m]	1
(24R)-24,25-dihydroxycalciol[m]	MAR08000	1
24R,25-dihyoxyvitamin D2[m]	MAR08001	1
calcidiol[c]	MAR08009	1
MAR08009	calcidiol[m]	0.970573295758667
L-3-amino-isobutanoate[m]	MAR08089	0.750877260169975
2-oxo-3-methylvalerate[c]	MAR08093	0.671490457369964
H+[c]	MAR08093	0.671490457369964
4-methyl-2-oxopentanoate[c]	MAR08099	0.685505797954311
H+[c]	MAR08099	0.685505797954311
pentaglutamyl-folate(THF)[m]	MAR08120	0.775759703688473
hexaglutamyl-folate(DHF)[m]	MAR08122	0.769118656763058
hexaglutamyl-folate(THF)[m]	MAR08124	0.76911884476379
heptaglutamyl-folate(DHF)[m]	MAR08126	0.764570844325052
heptaglutamyl-folate(THF)[m]	MAR08128	0.7645710644244
acetaldehyde[c]	MAR08356	0.782547181124849
MAR08356	acetaldehyde[m]	0.282224343013113
acetone[c]	MAR08365	0.781648185983983
H+[i]	MAR08365	0.781648185983983
O2-[c]	MAR08411	1
MAR08411	O2-[m]	1
dimethylglycine[c]	MAR08438	0.656624298223887
MAR08438	dimethylglycine[m]	0.282224343013113
deoxycytidine[c]	MAR08475	0.813123403545674
MAR08475	deoxycytidine[m]	0.939426126559108
lactaldehyde[c]	MAR08505	0.700821306111688
MAR08505	lactaldehyde[m]	0.282224343013113
(R)-S-lactoylglutathione[c]	MAR08510	0.698136865295423
MAR08510	(R)-S-lactoylglutathione[m]	0.282224343013113
D-lactate[c]	MAR08513	0.282224343013113
H+[c]	MAR08513	0.282224343013113
MAR08513	D-lactate[m]	0.282224343013113
MAR08513	H+[m]	0.282224343013113
pool[c]	MAR08528	0.749269350707348
MAR08528	pool[m]	0.820521610678357
formaldehyde[c]	MAR08532	0.282224343013113
MAR08532	formaldehyde[m]	0.282224343013113
indole-3-acetaldehyde[c]	MAR08562	0.954977400457037
MAR08562	indole-3-acetaldehyde[m]	0.282224343013113
cob(II)alamin[c]	MAR08614	0.701332002699116
N-acetyl-L-aspartate[m]	MAR08627	0.733551651005432
calcitroic acid[m]	MAR08655	0.282224343013113
choline[c]	MAR08657	0.761263765887929
MAR08657	choline[m]	0.749934190829496
corticosterone[c]	MAR08680	0.994149600169122
MAR08680	corticosterone[m]	0.97627852646655
sarcosine[c]	MAR08731	0.707735541395693
MAR08731	sarcosine[m]	0.65662429822388
fumarate[c]	MAR08741	0.55947522010603
sulfite[m]	MAR08741	0.55947522010603
MAR08741	fumarate[m]	0.55947522010603
MAR08741	sulfite[c]	0.55947522010603
fumarate[c]	MAR08742	0.55947522010603
sulfate[m]	MAR08742	0.55947522010603
MAR08742	fumarate[m]	0.55947522010603
MAR08742	sulfate[c]	0.55947522010603
hydroxide[c]	MAR08745	0.927003071796237
thiamin-P[m]	MAR08745	0.927003071796237
MAR08745	hydroxide[m]	0.920452959992268
MAR08745	thiamin-P[c]	0.920452959992268
hydroxide[m]	MAR08747	0.714030125509131
thiamin-PP[c]	MAR08747	0.714030125509131
hydroxypyruvate[c]	MAR08776	0.778325573232949
MAR08776	hydroxypyruvate[m]	0.282224343013113
imidazole-4-acetaldehyde[c]	MAR08785	0.282224343013113
MAR08785	imidazole-4-acetaldehyde[m]	0.282224343013113
thiocyanate[m]	MAR08848	0.998086703306261
betaine[c]	MAR08890	0.282224343013113
MAR08890	betaine[m]	0.282224343013113
sn-glycerol-3-phosphate[c]	MAR08891	0.619819128406011
inosine[c]	MAR08910	0.282224343013113
MAR08910	inosine[m]	0.282224343013113
itaconate[c]	MAR09174	1
MAR09174	itaconate[m]	0.282224343013113
agmatine[c]	MAR09194	0.946269445594962
MAR09194	agmatine[m]	0.767304721605614
glycolate[m]	MAR09675	0.835635415332575
MAR09675	glycolate[c]	0.282224343013113
indoleacetate[m]	MAR09676	0.954977400457037
MAR09676	indoleacetate[c]	0.282224343013113
L-1-pyrroline-3-hydroxy-5-carboxylate[m]	MAR09677	0.282224343013113
MAR09677	L-1-pyrroline-3-hydroxy-5-carboxylate[c]	0.282224343013113
GSH[c]	MAR09014	1
GO3P[x]	MAR00707	0.282224343013113
AKG[c]	MAR00713	1
isocitrate[x]	MAR00713	1
leukotriene B4[c]	MAR01104	0.946850788898293
MAR01104	leukotriene B4[x]	0.282224343013113
20-COOH-LTB4[c]	MAR01135	0.993367700040935
MAR01135	20-COOH-LTB4[x]	0.951198634695314
5-oxo-6-trans-LTB4[c]	MAR01144	1
MAR01144	5-oxo-6-trans-LTB4[x]	1
3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[c]	MAR01172	0.282224343013113
MAR01172	3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[x]	0.282224343013113
5-oxo-(6E)-12-epi-LTB4[c]	MAR01188	1
MAR01188	5-oxo-(6E)-12-epi-LTB4[x]	1
3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[c]	MAR01214	0.282224343013113
MAR01214	3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoate[x]	0.282224343013113
20-COOH-10,11-dihydro-LTB4[c]	MAR01242	0.951198634695312
MAR01242	20-COOH-10,11-dihydro-LTB4[x]	0.282224343013113
10,11-dihydro-LTB4-CoA[c]	MAR01268	0.739154944899887
10,11-dihydro-12-epi-LTB4[c]	MAR01283	0.993522214586869
MAR01283	10,11-dihydro-12-epi-LTB4[x]	0.739154944899887
leukotriene E4[c]	MAR01286	0.993367700040933
(R)-mevalonate[c]	MAR01443	0.780073350244373
MAR01443	(R)-mevalonate[x]	0.726155851258792
estrone-2,3-quinone[c]	MAR02067	1
MAR02067	estrone-2,3-quinone[x]	0.282224343013113
estrone-3,4-quinone[c]	MAR02082	1
MAR02082	estrone-3,4-quinone[x]	0.282224343013113
17beta-estradiol-3,4-quinone[c]	MAR02093	1
MAR02093	17beta-estradiol-3,4-quinone[x]	0.282224343013113
17beta-estradiol-2,3-quinone[c]	MAR02104	1
MAR02104	17beta-estradiol-2,3-quinone[x]	0.282224343013113
(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[c]	MAR02407	1
MAR02407	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[x]	0.282224343013113
(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c]	MAR02509	1
MAR02509	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[x]	0.282224343013113
5-oxo-EPE[c]	MAR02547	0.993367700040936
MAR02547	5-oxo-EPE[x]	0.282224343013113
EPA[c]	MAR02575	0.993367700040946
MAR02575	EPA[x]	0.282224343013113
H+[c]	MAR03007	0.937440885758529
L-lactate[c]	MAR03007	0.937440885758529
MAR03007	H+[x]	0.978117797192832
MAR03007	L-lactate[x]	0.978117797192832
ATP[c]	MAR03008	0.820242273654485
H2O[c]	MAR03008	0.820242273654485
propanoyl-CoA[c]	MAR03008	0.820242273654485
ATP[c]	MAR03011	0.820242302757103
H2O[c]	MAR03011	0.820242302757103
palmitoyl-CoA[c]	MAR03011	0.820242302757103
ATP[c]	MAR03013	0.834522210989171
H2O[c]	MAR03013	0.834522210989171
linoleoyl-CoA[c]	MAR03013	0.834522210989171
arachidonyl-CoA[c]	MAR03014	0.820242302757088
ATP[c]	MAR03014	0.820242302757088
H2O[c]	MAR03014	0.820242302757088
(13Z)-eicosenoyl-CoA[c]	MAR03017	0.766224661507617
ATP[c]	MAR03017	0.766224661507617
H2O[c]	MAR03017	0.766224661507617
tricosanoyl-CoA[c]	MAR03018	0.984213799184111
MAR03018	tricosanoyl-CoA[x]	0.282224343013113
tetracosanoyl-CoA[c]	MAR03019	0.968009361852708
MAR03019	tetracosanoyl-CoA[x]	0.781118101603224
(15Z)-tetracosenoyl-CoA[c]	MAR03020	0.969755746875264
12,15,18,21-tetracosatetraenoyl-CoA[c]	MAR03021	0.977483933144314
MAR03021	12,15,18,21-tetracosatetraenoyl-CoA[x]	0.282224343013113
hexacosanoyl-CoA[c]	MAR03022	0.937377539390227
MAR03022	hexacosanoyl-CoA[x]	0.282224343013113
hexacosenoyl-CoA[c]	MAR03023	0.972195135268874
(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c]	MAR03024	0.968975763855187
MAR03024	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[x]	0.282224343013113
(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c]	MAR03025	0.968137382950656
MAR03025	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[x]	0.282224343013113
L-carnitine[c]	MAR03026	0.551247947085482
MAR03026	L-carnitine[x]	0.551247947085482
AMP[x]	MAR03473	1
ATP[c]	MAR03473	1
glycine[c]	MAR03848	1
MAR03848	glycine[x]	0.713574348729235
sarcosine[c]	MAR03850	1
MAR03850	sarcosine[x]	0.282224343013113
formaldehyde[c]	MAR03867	0.282224343013113
MAR03867	formaldehyde[x]	0.282224343013113
H2O2[c]	MAR03947	0.922030006689686
MAR03947	H2O2[x]	1
isopentenyl-pPP[c]	MAR03948	0.779990019942025
MAR03948	isopentenyl-pPP[x]	0.780073350244404
DHAP[c]	MAR04393	0.635507832768343
MAR04393	DHAP[x]	0.282224343013113
serine[c]	MAR04468	0.774955469055489
MAR04468	serine[x]	0.282224343013113
hydroxypyruvate[c]	MAR04469	0.282224343013113
MAR04469	hydroxypyruvate[x]	0.282224343013113
xanthine[c]	MAR04647	0.803537239398943
MAR04647	xanthine[x]	0.961301098552969
alanine[c]	MAR04790	0.706702757641612
MAR04790	alanine[x]	0.774494832351381
H2O[c]	MAR04890	0.975038222365699
MAR04890	H2O[x]	1
O2[c]	MAR04900	1
MAR04900	O2[x]	0.926149515275403
ADP[c]	MAR04908	1
ATP[x]	MAR04908	1
MAR04908	ADP[x]	1
MAR04908	ATP[c]	1
CoA[c]	MAR04915	0.928734922732566
MAR04915	CoA[x]	0.928734922732566
CO2[c]	MAR04924	1
MAR04924	CO2[x]	0.814752173793939
H+[c]	MAR04930	1
pyruvate[c]	MAR04930	1
MAR04930	H+[x]	0.965927541109541
MAR04930	pyruvate[x]	0.965927541109541
formyl-CoA[c]	MAR04945	0.282224343013113
MAR04945	formyl-CoA[x]	0.282224343013113
taurine[c]	MAR04986	1
MAR04986	taurine[x]	1
H+[c]	MAR05344	0.282224343013113
Pi[c]	MAR05344	0.282224343013113
MAR05344	H+[x]	0.282224343013113
MAR05344	Pi[x]	0.282224343013113
PPi[c]	MAR05346	0.916978698240395
MAR05346	PPi[x]	0.831577643036696
propanoyl-CoA[c]	MAR05362	0.875680619020871
MAR05362	propanoyl-CoA[x]	0.875680619020871
sn-glycerol-3-phosphate[c]	MAR05414	0.282224343013113
MAR05414	sn-glycerol-3-phosphate[x]	0.282224343013113
Na+[c]	MAR05452	1
taurine[c]	MAR05452	1
MAR05452	Na+[x]	1
MAR05452	taurine[x]	1
Na+[c]	MAR05453	1
MAR05453	Na+[x]	1
spermine[c]	MAR06928	0.282224343013113
MAR06928	spermine[x]	0.282224343013113
spermidine[c]	MAR06937	0.282224343013113
MAR06937	spermidine[x]	0.282224343013113
isocitrate[c]	MAR06986	1
MAR06986	isocitrate[x]	0.282224343013113
succinate[c]	MAR06987	0.282224343013113
MAR06987	succinate[x]	0.282224343013113
acylglycerone-phosphate[c]	MAR07590	0.670243683395556
MAR07590	acylglycerone-phosphate[x]	0.282224343013113
alkyl-glycerone-3-phosphate[c]	MAR07596	0.282224343013113
MAR07596	alkyl-glycerone-3-phosphate[x]	0.282224343013113
D-aspartate[c]	MAR07640	1
MAR07640	D-aspartate[x]	0.282224343013113
D-alanine[c]	MAR07646	0.970214548151543
glycolate[c]	MAR07705	1
glyoxalate[c]	MAR07707	0.706901042099839
MAR07707	glyoxalate[x]	1
NAD+[x]	MAR07771	1
NADH[c]	MAR07775	1
NADP+[x]	MAR07777	0.745778833452458
NADPH[c]	MAR07779	0.745778833452453
ADP[c]	MAR07782	1
MAR07782	ADP[x]	1
AMP[c]	MAR07783	1
MAR07783	AMP[x]	0.922037090024523
ATP[c]	MAR07785	1
MAR07785	ATP[x]	1
FADH2[c]	MAR07788	1
MAR07788	FADH2[x]	0.60506153090911
FAD[c]	MAR07790	0.605061530909117
MAR07790	FAD[x]	1
AKG[c]	MAR07797	1
MAR07797	AKG[x]	1
lysine[c]	MAR08016	1
1-piperideine-6-carboxylate[c]	MAR08020	0.282224343013113
MAR08020	1-piperideine-6-carboxylate[x]	0.282224343013113
acetaldehyde[c]	MAR08359	0.282224343013113
MAR08359	acetaldehyde[x]	0.282224343013113
O2-[c]	MAR08414	1
MAR08414	O2-[x]	0.282224343013113
hypoxanthine[c]	MAR08754	0.96130109855297
ethanol[c]	MAR08756	1
MAR08756	ethanol[x]	0.282224343013113
urate[x]	MAR08860	0.803537239398925
NH3[c]	MAR08926	0.282224343013113
MAR08926	NH3[x]	0.282224343013113
D-ornithine[c]	MAR09179	0.282224343013113
MAR09179	D-ornithine[x]	0.282224343013113
D-arginine[c]	MAR09181	1
MAR09181	D-arginine[x]	0.282224343013113
palmitate[x]	MAR09678	0.807329049016953
acetate[x]	MAR09679	0.763068355274618
MAR09679	acetate[c]	0.282224343013113
OAA[x]	MAR09680	0.96592754110954
MAR09680	OAA[c]	0.965927541109541
NADPH[c]	MAR09017	0.282224343013113
arachidonate[c]	MAR00984	0.9903789445404
MAR00984	arachidonate[n]	0.282224343013113
leukotriene E4[c]	MAR01089	0.993367700040881
MAR01089	leukotriene E4[n]	0.282224343013113
acetyl-CoA[c]	MAR01090	0.729052947119025
MAR01090	acetyl-CoA[n]	1
leukotriene A4[c]	MAR01094	0.993367700040955
MAR01094	leukotriene A4[n]	0.282224343013113
H+[c]	MAR01095	1
MAR01095	H+[n]	1
EPA[c]	MAR02564	1
MAR02564	EPA[n]	0.282224343013113
EPA[c]	MAR02585	0.931944717335117
H+[c]	MAR02585	0.931944717335117
NADPH[c]	MAR02585	0.931944717335117
O2[c]	MAR02585	0.931944717335117
deamido-NAD[c]	MAR04274	1
MAR04274	deamido-NAD[n]	1
nicotinate ribonucleotide[c]	MAR04275	1
MAR04275	nicotinate ribonucleotide[n]	1
NH3[c]	MAR04277	0.645470931349931
MAR04277	NH3[n]	0.750142610196746
CMP-N-acetylneuraminate[c]	MAR04535	0.824126212894408
MAR04535	CMP-N-acetylneuraminate[n]	0.723206925513797
4alpha-hydroxytetrahydrobiopterin[c]	MAR04538	0.282224343013113
MAR04538	4alpha-hydroxytetrahydrobiopterin[n]	0.282224343013113
H2O[c]	MAR04893	0.862364444333951
MAR04893	H2O[n]	0.821654343190645
O2[c]	MAR04904	1
MAR04904	O2[n]	1
CoA[c]	MAR04916	1
MAR04916	CoA[n]	0.729052947119018
PPi[c]	MAR05422	0.824126212894408
MAR05422	PPi[n]	1
CTP[c]	MAR05423	0.723206925513797
MAR05423	CTP[n]	0.824126212894408
N-acetylneuraminate[c]	MAR05424	0.723206925513799
MAR05424	N-acetylneuraminate[n]	0.824126212894408
thioredoxin[c]	MAR06617	0.743483233202646
MAR06617	thioredoxin[n]	0.282224343013113
oxidized thioredoxin[c]	MAR06619	0.282224343013113
MAR06619	oxidized thioredoxin[n]	0.282224343013113
5-pp-inspP5[c]	MAR07653	0.86937631582528
MAR07653	5-pp-inspP5[n]	0.282224343013113
biocytin[c]	MAR07664	0.740529860257535
MAR07664	biocytin[n]	0.282224343013113
biotin[c]	MAR07665	0.282224343013113
MAR07665	biotin[n]	0.282224343013113
AMP[c]	MAR07712	0.282224343013113
MAR07712	AMP[n]	0.282224343013113
H2O2[c]	MAR07763	0.282224343013113
MAR07763	H2O2[n]	0.282224343013113
Pi[c]	MAR07764	0.87796569681998
MAR07764	Pi[n]	0.947610430872313
SAM[c]	MAR07765	0.675073519154499
MAR07765	SAM[n]	0.282224343013113
SAH[c]	MAR07767	0.282224343013113
MAR07767	SAH[n]	0.282224343013113
NAD+[c]	MAR07773	0.282224343013113
MAR07773	NAD+[n]	0.282224343013113
ATP[c]	MAR07786	1
MAR07786	ATP[n]	1
GTP[c]	MAR07792	0.759865248787712
MAR07792	GTP[n]	0.282224343013113
ITP[c]	MAR07795	0.968938688072075
MAR07795	ITP[n]	0.966167419335644
UTP[c]	MAR07796	0.743483233202633
MAR07796	UTP[n]	0.647522796130657
dITP[c]	MAR07855	0.968938688072075
MAR07855	dITP[n]	0.966167419335644
dTDP[c]	MAR07856	1
MAR07856	dTDP[n]	1
dTTP[c]	MAR07857	1
MAR07857	dTTP[n]	1
dUDP[c]	MAR07858	0.701449186757117
MAR07858	dUDP[n]	0.743483233202629
dUMP[c]	MAR07859	0.282224343013113
MAR07859	dUMP[n]	0.282224343013113
dCTP[c]	MAR07860	0.934366532809694
MAR07860	dCTP[n]	0.985264646601306
dATP[c]	MAR07861	0.282224343013113
MAR07861	dATP[n]	0.282224343013113
dGTP[c]	MAR07862	0.282224343013113
MAR07862	dGTP[n]	0.282224343013113
dIDP[c]	MAR07877	0.966167419335644
MAR07877	dIDP[n]	0.968938688072075
[protein]-L-lysine[c]	MAR08024	0.282224343013113
MAR08024	[protein]-L-lysine[n]	0.282224343013113
[protein]-N6,N6,N6-trimethyl-L-lysine[n]	MAR08028	0.675073519154453
cGMP[c]	MAR08082	0.75549817237168
MAR08082	cGMP[n]	0.282224343013113
choline[c]	MAR08361	0.729052947119015
MAR08361	choline[n]	1
acetylcholine[c]	MAR08363	1
MAR08363	acetylcholine[n]	0.729052947119024
O2-[c]	MAR08412	1
MAR08412	O2-[n]	0.282224343013113
cytidine[c]	MAR08447	0.690937015038847
MAR08447	cytidine[n]	0.282224343013113
deoxycytidine[c]	MAR08476	0.987590456071037
MAR08476	deoxycytidine[n]	0.934366532809694
DNA[c]	MAR08639	0.701331991773983
MAR08639	DNA[n]	0.282224343013113
nicotinamide D-ribonucleotide[c]	MAR08789	0.705202747913464
MAR08789	nicotinamide D-ribonucleotide[n]	0.282224343013113
pool[c]	MAR08828	0.857571554920113
MAR08828	pool[n]	0.867441515792132
phosphatidylinositol-4,5-bisphosphate[c]	MAR08837	0.856294415494984
MAR08837	phosphatidylinositol-4,5-bisphosphate[n]	0.85368592110982
1-phosphatidyl-1D-myo-inositol-4-phosphate[c]	MAR08838	0.853685921109791
MAR08838	1-phosphatidyl-1D-myo-inositol-4-phosphate[n]	0.856540856103629
1D-myo-inositol-1,3,4,5,6-pentakisphosphate[c]	MAR08839	0.282224343013113
MAR08839	1D-myo-inositol-1,3,4,5,6-pentakisphosphate[n]	0.282224343013113
1D-myo-inositol-1,3,4,6-tetrakisphosphate[c]	MAR08840	0.690834873345922
MAR08840	1D-myo-inositol-1,3,4,6-tetrakisphosphate[n]	0.282224343013113
1D-myo-inositol-1,4-bisphosphate[c]	MAR08841	0.282224343013113
MAR08841	1D-myo-inositol-1,4-bisphosphate[n]	0.282224343013113
inositol-1-phosphate[c]	MAR08842	0.282224343013113
MAR08842	inositol-1-phosphate[n]	0.282224343013113
myo-inositol-hexakisphosphate[c]	MAR08843	0.282224343013113
MAR08843	myo-inositol-hexakisphosphate[n]	0.282224343013113
1D-myo-inositol-bisdiphosphate-tetrakisphosphate[c]	MAR08844	0.687379874388379
MAR08844	1D-myo-inositol-bisdiphosphate-tetrakisphosphate[n]	0.282224343013113
triphosphate[c]	MAR08845	0.282224343013113
MAR08845	triphosphate[n]	0.282224343013113
uridine[c]	MAR08862	0.282224343013113
MAR08862	uridine[n]	0.282224343013113
deoxyuridine[c]	MAR08868	0.282224343013113
MAR08868	deoxyuridine[n]	0.282224343013113
formate[c]	MAR08871	0.282224343013113
MAR08871	formate[n]	0.282224343013113
GMP[c]	MAR08894	0.282224343013113
MAR08894	GMP[n]	0.282224343013113
IDP[c]	MAR08909	0.966167419335644
MAR08909	IDP[n]	0.968938688072075
lysine[c]	MAR08918	0.282224343013113
MAR08918	lysine[n]	0.282224343013113
tetrahydrobiopterin[n]	MAR09673	0.759865248787689
MAR09673	tetrahydrobiopterin[c]	0.282224343013113
1,2-diacylglycerol-LD-TAG pool[n]	MAR09674	1
se-adenosylselenomethionine[c]	MAR08638	0.282224343013113
MAR08638	se-adenosylselenomethionine[n]	0.282224343013113
se-adenosyl-L-selenohomocysteine[c]	MAR08642	0.282224343013113
MAR08642	se-adenosyl-L-selenohomocysteine[n]	0.282224343013113
D-glucitol[c]	MAR04314	0.282224343013113
MAR04314	D-glucitol[l]	0.282224343013113
NADPH[c]	MAR09016	0.282224343013113
ADP[c]	MAR09018	0.282224343013113
glucosylceramide pool[c]	MAR00769	0.670969248421667
MAR00769	glucosylceramide pool[l]	0.742540336759367
D-galactosyl-N-acylsphingosine[c]	MAR00791	0.668248578375734
MAR00791	D-galactosyl-N-acylsphingosine[l]	0.716244445180132
pool[c]	MAR00796	0.282224343013113
MAR00796	pool[l]	0.282224343013113
sphingosine[c]	MAR00798	0.282224343013113
MAR00798	sphingosine[l]	0.282224343013113
globotriaosylceramide[c]	MAR00802	0.660385438345612
MAR00802	globotriaosylceramide[l]	0.703846982989561
