"name"	"mIDH2"	"mIDH1"	"distance"
"3472"	"CCND2"	0.562918622722543	0.555523409728613	-0.0049
"3473"	"CCND3"	0.567837875052019	0.564028346831733	-0.0026
"3474"	"CCNDBP1"	0.626190548798632	0.642637159159503	0.0101
"3475"	"CCNE1"	0.627225402897033	0.620074561991465	-0.0063
"3476"	"CCNE2"	0.622862365013667	0.616238808903074	-0.0059
"3477"	"CCNF"	0.64090161526404	0.645119159719745	0.0012
"3478"	"CCNG1"	0.56306218461528	0.563121242291733	2e-04
"3479"	"CCNG2"	0.5067199412522	0.534149723733777	0.0206
"3480"	"CCNH"	0.66176381310538	0.659037918606743	-0.0041
"3481"	"CCNI"	0.55754520301973	0.538927251508738	-0.0126
"3482"	"CCNI2"	0.596324942488814	0.574785851144137	-0.0156
"3483"	"CCNJ"	0.401861499271396	0.420663898190377	0.0172
"3484"	"CCNJL"	0.483809113495382	0.560492174327035	0.0554
"3485"	"CCNK"	0.705909510941812	0.705718265342233	-0.0034
"3486"	"CCNL1"	0.430558794116989	0.44784393144026	0.0154
"3487"	"CCNL2"	0.49695465202357	0.446486598056007	-0.0333
"3488"	"CCNO"	0.472768957396384	0.484003782026505	0.0102
"3489"	"CCNT1"	0.679551520424186	0.672010224974363	-0.0079
"3490"	"CCNT2"	0.585413475390993	0.582618370281148	-0.0023
"3491"	"CCNY"	0.571104277087062	0.54267159404658	-0.0198
"3492"	"CCNYL1"	0.443936286636488	0.460813582744011	0.0148
"3493"	"CCP110"	0.580533393956939	0.578764807840331	-0.0015
"3494"	"CCPG1"	0.53806555694018	0.54860284029993	0.0081
"3495"	"CCR1"	0.539315617899	0.542130353312596	0.0027
"3496"	"CCR10"	0.4522886154851	0.458689117545754	0.0073
"3497"	"CCR2"	0.527493070649523	0.524955721056874	-7e-04
"3498"	"CCR3"	0.481471594593082	0.496119038921987	0.0124
"3499"	"CCR4"	0.481922665206387	0.486922934023678	0.0056
"3500"	"CCR5"	0.525390148337124	0.504573697635559	-0.0134
"3501"	"CCR6"	0.443349552120766	0.444562167699471	0.004
"3502"	"CCR7"	0.456330196162276	0.446657939923573	-0.0039
"3503"	"CCR8"	0.447330880817656	0.45663879230498	0.0095
"3504"	"CCR9"	0.464689665220371	0.466331799362731	0.0037
"3505"	"CCRL2"	0.414428385822932	0.464963729193829	0.0389
"3506"	"CCS"	0.535051068392866	0.542604378017608	0.0061
"3507"	"CCT2"	0.75117016435235	0.743296668257995	-0.0099
"3508"	"CCT3"	0.761173348951405	0.758115257118754	-0.0068
"3509"	"CCT4"	0.740713243493053	0.737608452197773	-0.0063
"3510"	"CCT5"	0.728017275534762	0.733109969041718	-3e-04
"3511"	"CCT6A"	0.70872538689309	0.705284980831824	-0.0057
"3512"	"CCT6B"	0.505145236235783	0.492298926277218	-0.0073
"3513"	"CCT6P1"	0.425503191248451	0.406985794670419	-0.0093
"3514"	"CCT7"	0.70960476459047	0.704323727216473	-0.0071
"3515"	"CCT8"	0.736711137869226	0.731905286799625	-0.0074
"3516"	"CCT8L2"	0.417824919319293	0.452288906784141	0.0277
"3517"	"CCZ1B"	0.228452966493628	0.23086880624036	0.01
"3518"	"CD101"	0.5350633743249	0.53589120733964	0.0014
"3519"	"CD109"	0.642682106592305	0.616154643972139	-0.0202
"3520"	"CD14"	0.62727036731429	0.608006291297836	-0.0148
"3521"	"CD151"	0.585587682233219	0.589090769380467	0.0021
"3522"	"CD160"	0.515833549479472	0.511005798165366	-0.002
"3523"	"CD163"	0.555928873558512	0.552738857346662	-0.0019
"3524"	"CD163L1"	0.474484404094282	0.504718691903406	0.0234
"3525"	"CD164"	0.524897917368714	0.534390490863045	0.0077
"3526"	"CD164L2"	0.427377378020134	0.466586137849149	0.0307
"3527"	"CD177"	0.58773024470175	0.617510420317909	0.0203
"3528"	"CD180"	0.511685890165345	0.517540464300614	0.0055
"3529"	"CD19"	0.470744191719286	0.471793193728327	0.0032
"3530"	"CD1A"	0.551071922297419	0.554229418134053	0.0027
"3531"	"CD1B"	0.505758398300011	0.53667564030864	0.0231
"3532"	"CD1C"	0.560204955580002	0.596555595943606	0.0255
"3533"	"CD1D"	0.638121199892611	0.632609713390886	-0.0055
"3534"	"CD1E"	0.53292184697115	0.550457438745184	0.0131
"3535"	"CD2"	0.551585445993336	0.546073805595911	-0.0034
"3536"	"CD200"	0.520791640491067	0.502017459304373	-0.0118
"3537"	"CD200R1"	0.621051992310649	0.507001556027078	-0.0805
"3538"	"CD200R1L"	0.481715592936258	0.485415490079887	0.0047
"3539"	"CD207"	0.364280044431654	0.40358481188556	0.0323
"3540"	"CD209"	0.435344669931207	0.490235231206056	0.0414
"3541"	"CD21"	0.211050196050203	0.240453531625651	0.0292
"3542"	"CD22"	0.518928353313952	0.49880915195677	-0.0127
"3543"	"CD226"	0.516663174697538	0.507145319549007	-0.0053
"3544"	"CD24"	0.496653082096782	0.486031492404998	-0.0056
"3545"	"CD244"	0.54133176017996	0.528541426001904	-0.0082
"3546"	"CD247"	0.716264151118572	0.710276116073264	-0.0077
"3547"	"CD248"	0.518663305818136	0.485430515586157	-0.0218
"3548"	"CD27"	0.493848933648187	0.509197682679472	0.0125
"3549"	"CD274"	0.463706030371574	0.48518021405679	0.0175
"3550"	"CD276"	0.46100487489316	0.402972245030778	-0.0376
"3551"	"CD28"	0.47434842752321	0.479188128662226	0.0057
"3552"	"CD2AP"	0.61210895451077	0.615197156623902	0.0011
"3553"	"CD2BP2"	0.80438071559835	0.806588473510576	-0.0042
"3554"	"CD300A"	0.571518430506919	0.599886635199306	0.0197
"3555"	"CD300C"	0.57948140716746	0.573726442379785	-0.0042
"3556"	"CD300E"	0.630798830741071	0.640021129434708	0.0049
"3557"	"CD300LB"	0.675041793678	0.681256894367853	0.0018
"3558"	"CD300LD"	0.308390942876402	0.313655423726053	0.0101
"3559"	"CD300LF"	0.431007374519462	0.46886347815878	0.0297
"3560"	"CD300LG"	0.389626580724963	0.402740187932691	0.0135
"3561"	"CD302"	0.427826196809826	0.396785842688222	-0.0181
"3562"	"CD320"	0.495054396932857	0.479919791852834	-0.0087
"3563"	"CD33"	0.457079017947319	0.462359509207662	0.0064
"3564"	"CD34"	0.575406581874395	0.568310908159139	-0.005
"3565"	"CD36"	0.741649204510686	0.741617677576994	-0.0042
"3566"	"CD37"	0.544414655911607	0.542891494848261	-4e-04
"3567"	"CD38"	0.638120995668924	0.64674451826618	0.0044
"3568"	"CD3D"	0.624000362052109	0.619544147172213	-0.0044
"3569"	"CD3E"	0.544204619797681	0.537932886221019	-0.0037
"3570"	"CD3EAP"	0.611278047343809	0.634839556068429	0.0154
"3571"	"CD3G"	0.630792887722048	0.627802434352554	-0.0035
"3572"	"CD4"	0.663092290808858	0.657042892510483	-0.0065
"3573"	"CD40"	0.58341176833664	0.575189999962259	-0.006
"3574"	"CD40LG"	0.626776223208934	0.609730161018727	-0.0132
"3575"	"CD40_LIGAND"	0.17718368207614	0.185943376301562	0.0157
"3576"	"CD44"	0.726006495430633	0.712264913312433	-0.0133
"3577"	"CD46"	0.605719936811662	0.586248880070143	-0.0144
"3578"	"CD47"	0.604857923580583	0.60908247333604	0.0021
"3579"	"CD48"	0.491999663271136	0.488112992483809	-8e-04
"3580"	"CD5"	0.444419323745253	0.457300101729322	0.012
"3581"	"CD52"	0.630523090777411	0.617228471058375	-0.0107
"3582"	"CD53"	0.540087893014797	0.53222844332193	-0.0047
"3583"	"CD55"	0.661146092193821	0.647158091914051	-0.0119
"3584"	"CD58"	0.513198311094951	0.56008025299065	0.034
"3585"	"CD59"	0.699504632804968	0.689527588509273	-0.0101
"3586"	"CD5L"	0.472423850084563	0.479368802252175	0.0072
"3587"	"CD6"	0.55388646091439	0.595374914133733	0.0292
"3588"	"CD63"	0.617818089327583	0.629506516047823	0.007
"3589"	"CD68"	0.631106273941487	0.595029054493369	-0.0265
"3590"	"CD69"	0.481517808644713	0.465979263141148	-0.0086
"3591"	"CD7"	0.423502184517703	0.432820665164535	0.0101
"3592"	"CD70"	0.462722714824837	0.469591241530682	0.0074
"3593"	"CD72"	0.423750559765267	0.459043794691991	0.0281
"3594"	"CD74"	0.6988734136302	0.687328221219828	-0.0111
"3595"	"CD79A"	0.510857038079106	0.505121747725049	-0.0025
"3596"	"CD79B"	0.500785208762664	0.496632644495523	-0.0012
"3597"	"CD80"	0.503782266907974	0.508105083238391	0.0046
"3598"	"CD81"	0.413693739669584	0.437688422620381	0.0205
"3599"	"CD82"	0.723873663738845	0.733782939640724	0.0032
"3600"	"CD83"	0.536248590027289	0.560460375656349	0.0177
"3601"	"CD84"	0.623390172210921	0.619457392161736	-0.004
"3602"	"CD86"	0.55340920067803	0.557113588506961	0.003
"3603"	"CD8A"	0.50060366377598	0.486319761971297	-0.0082
"3604"	"CD8B"	0.50765505949457	0.507757466589541	0.0016
"3605"	"CD9"	0.609392759415775	0.618966450077966	0.0057
"3606"	"CD93"	0.569556390329569	0.587997445861642	0.0128
"3607"	"CD95"	0.345633328908314	0.355035215044209	0.012
"3608"	"CD96"	0.469952395881467	0.486496476006512	0.014
"3609"	"CD97"	0.445432976032954	0.440259277356741	-5e-04
"3610"	"CD99"	0.601956084274136	0.579762434539902	-0.0162
"3611"	"CD99L2"	0.556543718646977	0.554285619635291	-0.0012
"3612"	"CDA"	0.564018127029792	0.563422649310592	-2e-04
"3613"	"CDADC1"	0.505805831303569	0.477221454331605	-0.0183
"3614"	"CDAN1"	0.459456367305645	0.480969887652413	0.0177
"3615"	"CDC123"	0.550958434807782	0.542772603267978	-0.0052
"3616"	"CDC14A"	0.458157386561808	0.475701388162427	0.0149
"3617"	"CDC14B"	0.605386832944525	0.611164036900743	0.0032
"3618"	"CDC14C"	0.417860287316613	0.384400707526962	-0.0195
"3619"	"CDC16"	0.66776453211266	0.667385642853565	-0.0026
"3620"	"CDC2"	0.501319555586297	0.49649436348218	-0.0017
"3621"	"CDC20"	0.693649373134622	0.702467644899949	0.0031
"3622"	"CDC20B"	0.554088291724823	0.561585557094276	0.0056
"3623"	"CDC23"	0.733351230732642	0.729631157792281	-0.0065
"3624"	"CDC25A"	0.633751836633924	0.62851040330838	-0.0052
"3625"	"CDC25B"	0.574854658200575	0.562718636399792	-0.0085
"3626"	"CDC25C"	0.586349763320383	0.587467573471844	4e-04
"3627"	"CDC26"	0.622945164553185	0.635446952135763	0.0074
"3628"	"CDC27"	0.721540247560993	0.733547290471894	0.0047
"3629"	"CDC34"	0.617001554946424	0.607877940736309	-0.0075
"3630"	"CDC37"	0.698024734599697	0.697603480245705	-0.0034
"3631"	"CDC37L1"	0.575453501290574	0.553599276553522	-0.0153
"3632"	"CDC40"	0.834184204215549	0.828964082005074	-0.01
"3633"	"CDC42"	0.849250819380306	0.853766811212715	-0.0036
"3634"	"CDC42BPA"	0.504677831046737	0.510349853556104	0.0056
"3635"	"CDC42BPB"	0.465600089593218	0.492049132891867	0.0209
"3636"	"CDC42BPG"	0.534153849054751	0.530148802910118	-0.0019
"3637"	"CDC42EP1"	0.459026648709391	0.39831993910598	-0.0395
"3638"	"CDC42EP2"	0.40720095494956	0.380803198078579	-0.0144
"3639"	"CDC42EP3"	0.430517492847727	0.493520110185738	0.0472
"3640"	"CDC42EP4"	0.557811625517407	0.561758745083012	0.0031
"3641"	"CDC42EP5"	0.498927278098183	0.501556885079675	0.0036
"3642"	"CDC42SE1"	0.497299276798826	0.49938569419336	0.0032
"3643"	"CDC42SE2"	0.449655793135206	0.436378661982993	-0.0063
"3644"	"CDC45"	0.609138728436509	0.590887887716582	-0.0136
"3645"	"CDC5L"	0.844698860685708	0.841015925038468	-0.0092
"3646"	"CDC6"	0.684472179809809	0.682452882548061	-0.0042
"3647"	"CDC7"	0.575891362676827	0.560025501355979	-0.0111
"3648"	"CDC73"	0.77052778858675	0.766924738221179	-0.0074
"3649"	"CDCA2"	0.494691128123443	0.504705740382032	0.0088
"3650"	"CDCA3"	0.565628469347957	0.581969369155327	0.0115
"3651"	"CDCA4"	0.546693674978515	0.578109339294187	0.0224
"3652"	"CDCA5"	0.647977177309964	0.65111734863067	3e-04
"3653"	"CDCA7"	0.519785685291854	0.513395942176613	-0.0032
"3654"	"CDCA7L"	0.544251037160811	0.545342224819686	0.0014
"3655"	"CDCA8"	0.685343526968652	0.687502493123219	-0.0013
"3656"	"CDCP1"	0.38781369044456	0.439216580479001	0.0402
"3657"	"CDCP2"	0.42596836599702	0.401946337428398	-0.0132
"3658"	"CDH1"	0.618819868976722	0.618658649230133	-0.0013
"3659"	"CDH10"	0.635428114372594	0.626845148388902	-0.0075
"3660"	"CDH11"	0.553308606432919	0.62884030295605	0.0529
"3661"	"CDH12"	0.494993504395006	0.499703376938353	0.0051
"3662"	"CDH13"	0.515325777782014	0.496775122009403	-0.0115
"3663"	"CDH15"	0.54744461969409	0.551386270032616	0.0033
"3664"	"CDH16"	0.391620912406271	0.381759788602679	-0.0025
"3665"	"CDH17"	0.515812147610312	0.563107539678876	0.0342
"3666"	"CDH18"	0.486707101559919	0.520884509636346	0.0258
"3667"	"CDH19"	0.487721288000887	0.528709497291074	0.0305
"3668"	"CDH2"	0.516608698147424	0.513384104180721	-9e-04
"3669"	"CDH20"	0.355505367665348	0.371967060246653	0.0167
"3670"	"CDH22"	0.35241552917803	0.382294992689011	0.0261
"3671"	"CDH23"	0.517176731176801	0.52298847776879	0.0053
"3672"	"CDH23-AS1"	0.249698885875299	0.254260812824784	0.011
"3673"	"CDH24"	0.577089280289499	0.577128801657153	-1e-04
"3674"	"CDH26"	0.381977569670051	0.411988831704005	0.0255
"3675"	"CDH3"	0.53482342253415	0.534891550147097	9e-04
"3676"	"CDH4"	0.549340432213417	0.543392716796501	-0.0036
"3677"	"CDH5"	0.502678697062579	0.498769560054922	-0.0011
"3678"	"CDH6"	0.532867328635428	0.575880241711084	0.0308
"3679"	"CDH7"	0.564393908684776	0.55476153386959	-0.0065
"3680"	"CDH8"	0.551786151996445	0.5193310321084	-0.0221
"3681"	"CDH9"	0.570401390498365	0.579591163867219	0.0064
"3682"	"CDHR1"	0.507568935458909	0.47590277550017	-0.0205
"3683"	"CDHR2"	0.348197039244014	0.408886688196546	0.0476
"3684"	"CDHR3"	0.438230829366389	0.452503661613518	0.0132
"3685"	"CDHR4"	0.475672009805302	0.412717340995803	-0.0414
"3686"	"CDHR5"	0.518872358759717	0.483820832768355	-0.0231
"3687"	"CDIPT"	0.626243371108328	0.614976312974875	-0.0092
"3688"	"CDIPT-AS1"	0.321878619712083	0.321007188949683	0.0055
"3689"	"CDK1"	0.828223685028412	0.851944310174287	0.0102
"3690"	"CDK10"	0.588557275459193	0.609006117583296	0.0138
"3691"	"CDK11A"	0.490141647682378	0.487395373332395	1e-04
"3692"	"CDK11B"	0.477954375642456	0.467735976334024	-0.0048
"3693"	"CDK12"	0.619488571997052	0.627149818246231	0.0041
"3694"	"CDK13"	0.620040017834551	0.620279411489524	-0.001
"3695"	"CDK14"	0.576435562470831	0.582365956052376	0.004
"3696"	"CDK15"	0.433397592430848	0.438690576675151	0.007
"3697"	"CDK16"	0.51576861602404	0.538323405245051	0.017
"3698"	"CDK17"	0.563074505260329	0.615822881406916	0.0368
"3699"	"CDK18"	0.535292801216289	0.527282368459916	-0.0047
"3700"	"CDK19"	0.648363052438086	0.626563798687354	-0.017
"3701"	"CDK2"	0.667205991067021	0.669171141110516	-0.001
"3702"	"CDK20"	0.457932474608034	0.437870275557222	-0.0112
"3703"	"CDK2AP1"	0.577363007552513	0.49172926610152	-0.0597
"3704"	"CDK2AP2"	0.462905635142101	0.479269816044414	0.014
"3705"	"CDK3"	0.627674346504904	0.620699495839112	-0.0062
"3706"	"CDK4"	0.708853960075434	0.704780594472048	-0.0062
"3707"	"CDK5"	0.73100300494354	0.707442520029177	-0.0203
"3708"	"CDK5R1"	0.499994110592011	0.515893565802984	0.0128
"3709"	"CDK5R2"	0.59129866009866	0.594358862178053	0.0016
"3710"	"CDK5RAP1"	0.312649906716164	0.292203550213458	-0.0079
"3711"	"CDK5RAP2"	0.616921935095906	0.62166709831225	0.0022
"3712"	"CDK5RAP3"	0.611689700441366	0.596857093641466	-0.0113
"3713"	"CDK6"	0.692690460147295	0.669259054473855	-0.0192
"3714"	"CDK7"	0.675359066454755	0.672065285682584	-0.0048
"3715"	"CDK8"	0.527858968071447	0.528112340734033	0.0012
"3716"	"CDK9"	0.739426799673295	0.734660040567513	-0.0074
"3717"	"CDKAL1"	0.499373980877638	0.494318521783549	-0.0018
"3718"	"CDKL1"	0.480894719582206	0.486728179312689	0.0062
"3719"	"CDKL2"	0.477215798256594	0.470798560116936	-0.0022
"3720"	"CDKL3"	0.588740865946824	0.568758043918854	-0.0143
"3721"	"CDKL4"	0.343804050894204	0.384500311663066	0.0338
"3722"	"CDKL5"	0.458634221723017	0.476751527815593	0.0153
"3723"	"CDKN1A"	0.676863684689448	0.668223324210456	-0.0086
"3724"	"CDKN1B"	0.741075166555877	0.735736456130594	-0.0079
"3725"	"CDKN1C"	0.501283140216607	0.503167596880446	0.003
"3726"	"CDKN2A"	0.54135648781416	0.532965192256842	-0.0051
"3727"	"CDKN2AIP"	0.433782528081787	0.456151266520099	0.0189
"3728"	"CDKN2AIPNL"	0.33675151181121	0.461901491200014	0.0927
"3729"	"CDKN2B"	0.542780094830443	0.524531456870229	-0.012
"3730"	"CDKN2C"	0.527734628100609	0.483992445637665	-0.0293
"3731"	"CDKN2D"	0.606161278986734	0.616912284292569	0.0066
"3732"	"CDKN3"	0.652157981989307	0.652411690820347	-0.0018
"3733"	"CDNF"	0.427849004781084	0.358326683117897	-0.0448
"3734"	"CDO1"	0.605765440280292	0.565847029291755	-0.0286
"3735"	"CDON"	0.482594190612923	0.461791065958688	-0.0123
"3736"	"CDR1"	0.560454747401064	0.503358234809866	-0.0394
"3737"	"CDR2"	0.412643330722945	0.359454908040058	-0.0331
"3738"	"CDR2L"	0.404312250685158	0.371412140359431	-0.0188
"3739"	"CDRT15"	0.383901425677182	0.375547378357625	-0.0012
"3740"	"CDRT4"	0.4210643634146	0.413016881898436	-0.0019
"3741"	"CDS1"	0.513120602947323	0.511505033750881	3e-04
"3742"	"CDS2"	0.60455411221236	0.615638616528906	0.0069
"3743"	"CDSN"	0.533991661124056	0.510837291481297	-0.0152
"3744"	"CDT1"	0.613257327659949	0.610613255453559	-0.0029
"3745"	"CDV3"	0.557488849814243	0.556989801721937	0
"3746"	"CDX1"	0.469929127849052	0.463927887918133	-0.0017
"3747"	"CDX2"	0.543903706883803	0.54105090402381	-0.0013
"3748"	"CDX4"	0.491173338842552	0.486512018403189	-0.0013
"3749"	"CDY1"	0.544864658470426	0.572750130335996	0.02
"3750"	"CDY1B"	0.517661703887413	0.551431679593086	0.0248
"3751"	"CDY2A"	0.353028688851696	0.368421707840946	0.016
"3752"	"CDY2B"	0.573567632736229	0.606755549212895	0.023
"3753"	"CDYL"	0.492484518704561	0.487825119091944	-0.0013
"3754"	"CDYL2"	0.510336263524753	0.533221581007654	0.0174
"3755"	"CEACAM1"	0.526217254448075	0.544105262958176	0.0135
"3756"	"CEACAM16"	0.481002442951671	0.487056083978	0.0064
"3757"	"CEACAM18"	0.443207676636894	0.445351702405271	0.0046
"3758"	"CEACAM19"	0.553343607475397	0.514204875808335	-0.0268
"3759"	"CEACAM20"	0.287251963926774	0.356565856053051	0.0551
"3760"	"CEACAM21"	0.443683427026646	0.425402620519878	-0.0096
"3761"	"CEACAM3"	0.573987245854067	0.573423819470852	-5e-04
"3762"	"CEACAM4"	0.470339269834194	0.479040600118806	0.0085
"3763"	"CEACAM5"	0.572480285071802	0.574632190750488	0.0015
"3764"	"CEACAM6"	0.483171017306629	0.484387230210296	0.003
"3765"	"CEACAM7"	0.369764863287076	0.457145070289456	0.0656
"3766"	"CEACAM8"	0.567093287126561	0.563144664834859	-0.0027
"3767"	"CEBPA"	0.742329691544407	0.751108320442088	0.0019
"3768"	"CEBPB"	0.631806761493576	0.630137925076754	-0.0026
"3769"	"CEBPD"	0.550970885043354	0.552734427638991	0.0017
"3770"	"CEBPE"	0.519906865705996	0.482591991292498	-0.0247
"3771"	"CEBPG"	0.527817959669402	0.554203728967162	0.0194
"3772"	"CEBPZ"	0.586208865936096	0.576786431041915	-0.0069
"3773"	"CECR2"	0.527104824593031	0.521412944164095	-0.0029
"3774"	"CECR3"	0.233031269555811	0.239933488975686	0.013
"3775"	"CECR7"	0.447752833037828	0.411662309634043	-0.0221
"3776"	"CEL"	0.842531640211147	0.842783544956065	-0.0064
"3777"	"CELA1"	0.545209125993089	0.560222462071169	0.0111
"3778"	"CELA2A"	0.391480801055658	0.387162710093648	0.0014
"3779"	"CELA2B"	0.381967753677351	0.372213629208735	-0.0022
"3780"	"CELA3A"	0.348529263987222	0.359737005774677	0.0132
"3781"	"CELA3B"	0.43278606478585	0.402628145237423	-0.0176
"3782"	"CELF1"	0.602037052493907	0.625407641795576	0.0155
"3783"	"CELF2"	0.502614208240153	0.520926945763272	0.0144
"3784"	"CELF2-AS1"	0.242815721761131	0.251782880377234	0.0142
"3785"	"CELF2-AS2"	0.239596971883134	0.24838360368128	0.0142
"3786"	"CELF3"	0.513465419546059	0.526212903889938	0.0103
"3787"	"CELF4"	0.492079730188754	0.492323778068334	0.0021
"3788"	"CELF5"	0.436612046367782	0.411555702036046	-0.0141
"3789"	"CELF6"	0.374206927409017	0.383980622152789	0.0116
"3790"	"CELP"	0.476806243659044	0.425285469575499	-0.0335
"3791"	"CELSR1"	0.443258937364008	0.490315136184066	0.0358
"3792"	"CELSR2"	0.472667960069809	0.475771550094774	0.0046
"3793"	"CELSR3"	0.502545591156574	0.49285700744969	-0.0051
"3794"	"CEMIP"	0.251166781787079	0.228024141222665	-0.0083
"3795"	"CEMP1"	0.634730564514885	0.557160614102786	-0.0555
"3796"	"CEND1"	0.407775400779168	0.418563466153471	0.0115
"3797"	"CENPA"	0.690986629498721	0.689023844434567	-0.0043
"3798"	"CENPB"	0.528540965328228	0.538039548189418	0.0076
"3799"	"CENPC"	0.72023510913246	0.71970931377295	-0.004
"3800"	"CENPE"	0.687645854861514	0.688842326947488	-0.002
"3801"	"CENPF"	0.610192773520122	0.60988793477719	-0.0012
"3802"	"CENPH"	0.669800119554722	0.65751116368865	-0.0109
"3803"	"CENPI"	0.611484760978317	0.60980376636362	-0.0022
"3804"	"CENPJ"	0.668131221686244	0.661329977547487	-0.0071
"3805"	"CENPK"	0.610881115171573	0.609178244590577	-0.0022
"3806"	"CENPL"	0.636227596776554	0.6492133795375	0.0074
"3807"	"CENPM"	0.651860317325968	0.652962010978004	-0.0012
"3808"	"CENPN"	0.646171436741298	0.655331762767071	0.0045
"3809"	"CENPO"	0.642841417850105	0.650789607128336	0.0038
"3810"	"CENPP"	0.65392240701014	0.644963098008601	-0.0082
"3811"	"CENPQ"	0.657694106035789	0.656162717689875	-0.0032
"3812"	"CENPS"	0.624511046527021	0.62370048193299	-0.0019
"3813"	"CENPT"	0.65520885071806	0.636877315863011	-0.0148
"3814"	"CENPU"	0.612484486775085	0.610834322760731	-0.0022
"3815"	"CENPV"	0.547325289637258	0.522171842839881	-0.0169
"3816"	"CENPW"	0.575980088269264	0.580387223844193	0.0029
"3817"	"CENPX"	0.494962602372812	0.49369356991698	0.001
"3818"	"CEP120"	0.547389880259804	0.523165154723684	-0.0163
"3819"	"CEP126"	0.341657350106948	0.340327868261686	0.0047
"3820"	"CEP128"	0.198235714250719	0.37946384338531	0.135
"3821"	"CEP131"	0.580533393956939	0.578764807840331	-0.0015
"3822"	"CEP135"	0.724843321569454	0.717848194008482	-0.0086
"3823"	"CEP152"	0.633996906061726	0.63398383207154	-0.0015
"3824"	"CEP162"	0.570888416993506	0.568544345773256	-0.0016
"3825"	"CEP164"	0.632196801398536	0.62861070269051	-0.004
"3826"	"CEP170"	0.571677316323805	0.554274478834668	-0.0121
"3827"	"CEP192"	0.610529426166807	0.615963853665339	0.0028
"3828"	"CEP250"	0.722261513516301	0.698899418346404	-0.0199
"3829"	"CEP290"	0.584075640839087	0.582360886544569	-0.0015
"3830"	"CEP295"	0.210005765801222	0.206054263748237	0.0061
"3831"	"CEP350"	0.647074189572341	0.652040479587448	0.0016
"3832"	"CEP41"	0.584593203126939	0.582920542682466	-0.0015
"3833"	"CEP55"	0.551567629500324	0.571206957624949	0.0141
"3834"	"CEP57"	0.593742704759075	0.590445981187515	-0.0028
"3835"	"CEP63"	0.585163517205771	0.583013384157966	-0.0018
"3836"	"CEP68"	0.465068520924466	0.501386953023908	0.0278
"3837"	"CEP70"	0.632548544231178	0.627544502213127	-0.005
"3838"	"CEP72"	0.614910070750745	0.616669704075939	2e-04
"3839"	"CEP76"	0.622065152844428	0.652747603719545	0.0201
"3840"	"CEP78"	0.61144908710588	0.605187278030253	-0.0053
"3841"	"CEP83"	0.567562155421128	0.566386488745408	-7e-04
"3842"	"CEP85"	0.130231965442116	0.134385624545602	0.0136
"3843"	"CEP89"	0.567562155421128	0.566386488745408	-7e-04
"3844"	"CEP97"	0.597690416983806	0.627649660499295	0.0202
"3845"	"CEPT1"	0.58414979692431	0.603534092708454	0.0131
"3846"	"CER1"	0.429732361015095	0.466070507738311	0.0287
"3847"	"CERCAM"	0.581972112061485	0.596554032944211	0.0099
"3848"	"CERK"	0.532357822749787	0.523834124573012	-0.005
"3849"	"CERKL"	0.442968254215795	0.452308133098657	0.0096
"3850"	"CERS1"	0.426416385992811	0.42722706888848	0.0041
"3851"	"CERS2"	0.520484001534267	0.517464599687417	-9e-04
"3852"	"CERS3"	0.486751290792334	0.484570506348134	5e-04
"3853"	"CERS4"	0.443938667589699	0.442480515804344	0.0021
"3854"	"CERS5"	0.461292891087058	0.455630448798872	-0.0013
"3855"	"CERS6"	0.460533838498485	0.45645814349268	-1e-04
"3856"	"CERS6-AS1"	0.237190319416614	0.239211306808879	0.0095
"3857"	"CERT"	0.430611334149222	0.426288789284194	4e-04
"3858"	"CERT1"	0.426029328817553	0.430171143179823	0.0064
"3859"	"CES1"	0.585606204057562	0.585906364460119	-1e-04
"3860"	"CES2"	0.564674367301332	0.566020893840499	0.0011
"3861"	"CES3"	0.562905841663707	0.554972407343979	-0.0053
"3862"	"CES4A"	0.244417996481595	0.247017721301369	0.0098
"3863"	"CES5A"	0.49700222893264	0.499679501685835	0.0037
"3864"	"CETN1"	0.604577427306855	0.611417620529168	0.0039
"3865"	"CETN2"	0.773837871811315	0.770053321115606	-0.0076
"3866"	"CETN3"	0.477897508922376	0.488335769121519	0.0095
"3867"	"CETP"	0.551334230791321	0.620503342477332	0.0485
"3868"	"CF"	0.384979698944699	0.378419737626011	0
"3869"	"CFAP20"	0.280140091970718	0.283343095293275	0.0093
"3870"	"CFAP36"	0.309608950233753	0.297848920560859	-0.0018
"3871"	"CFAP410"	0.383054407834741	0.384373115326214	0.0055
"3872"	"CFB"	0.488902792349086	0.491007999101129	0.0035
"3873"	"CFC1"	0	0	0.0139
"3874"	"CFC1B"	0.406945813512713	0.410712080810718	0.0066
"3875"	"CFD"	0.666710730147625	0.610346708497476	-0.0415
"3876"	"CFDP1"	0.567478909135024	0.554726825606887	-0.0088
"3877"	"CFH"	0.495550710480179	0.542544226450177	0.0345
"3878"	"CFHR1"	0.621827321741058	0.582792649550441	-0.0284
"3879"	"CFHR2"	0.515030632745394	0.546798313221646	0.0234
"3880"	"CFHR3"	0.393892184075038	0.461133858357591	0.051
"3881"	"CFHR4"	0.514806705504557	0.547939918222716	0.0244
"3882"	"CFHR5"	0.608298150568048	0.562682235008456	-0.0326
"3883"	"CFI"	0.543732795454893	0.583187311369326	0.0281
"3884"	"CFL1"	0.716945942516995	0.714829681627901	-0.005
"3885"	"CFL2"	0.595366712055862	0.617259503117255	0.0146
