	SRR12097378	SRR12097388	SRR12097390	SRR12097392	SRR12097393	SRR12097396	SRR12097398	SRR12097399	SRR12097402	SRR12097403	SRR12097412	SRR12097413	SRR12097415	SRR12097416	SRR12097419	SRR12097423	SRR12097424	SRR12097428
GSX2	-1.6728046467779	-1.56186707076466	-1.92839110094002	-2.62971104848498	-2.07935245208094	-2.00311078844559	-2.41322898102655	-2.08552068911993	-2.62724022341472	-1.09063950607788	-2.23696074751981	-1.71786607904854	-2.72243426305161	-1.67993016175143	-1.98649191045133	-2.22297929296067	-2.27539344837856	-0.00363687571419124
GTF2A1	0.867180644319603	0.819137395966596	0.984533785318111	1.12719310973411	0.973023552339427	1.13821023212356	1.22729597273383	0.984577096939466	0.811226615685691	1.71584116764877	1.11945560257913	1.20007665325219	1.16581560284659	1.15574693862083	0.963156314064575	0.869931975606584	1.00618558097497	1.39797004348533
GTF2A1L	-0.00493181324938458	0.00704855910679546	0.0157465032995287	0.179726134837544	0.000108787410386895	0.329004393149507	-0.0275590641912973	-0.00751102850556532	-0.0244559208483473	0.0479388355139924	-0.487916115759496	0.419579640222384	-0.208162617422477	0.0499756973504481	0.017400296269161	0.429208194421345	0.00864257563092327	0.00105493939192893
GTF2A2	1.7283036032513	1.73715230230177	1.5821928254467	1.28949704234497	1.71021515169532	1.39336459955276	1.34383905643654	1.90965028833898	1.61337974278268	1.79823163345581	1.83959339115528	1.64824679591857	1.59020295136427	1.67533815683715	1.55056763994136	1.68604453439218	1.7625679100827	0.924971785805787
GTF2E1	-0.625040919388211	-0.214427834805548	-0.10765476245583	-0.567224419642088	-0.626607614225144	-0.665446638549928	-0.400345807419571	0.249030652588782	-0.861125354501974	1.29876311723776	-0.236306693530698	0.576357994358124	-0.800331268211208	-0.575956777296244	-0.193147044932492	0.109370636905684	0.0222560733415831	1.783236537372
GTF2E2	2.03823486277549	1.89401833738105	3.42523454990728	1.41995710591731	1.84666621766212	1.49961268000839	2.1617703660077	1.4389034696702	3.02607796686565	1.57497623030084	2.59946194820603	2.65050295519901	2.39252609424503	1.97545288144707	1.95735978750964	1.35769021873018	1.37114900117567	2.40468181154662
GTF2F1	0.487352794454938	0.593893877907155	0.0693419265976329	0.435556402829627	0.60934381446421	0.515908234486044	0.409840760295244	0.969905744960803	0.923260008076719	-1.14872256343232	0.0597412182913703	0.0821881247890871	0.408936779160155	0.501093336456808	0.383915836041494	0.818674390075685	0.491197884425628	-3.46919882676753
GTF2H2	0.558951537160046	1.07273914108303	1.02211094381933	0.821201274148463	0.863183653473604	0.505320493760836	1.0416800352218	0.915818011477557	0.217336640224161	1.90248109753673	1.1096819116272	0.82266226499817	0.520846192598627	0.778759724149497	0.564106806592188	0.942727919862125	1.0343734095518	0.226232922230803
GTF2H2C	0.153892463901704	0.11118443700143	0.0468902911202842	0.0940103869295008	0.0373824825052047	0.0653067907628118	-0.334767299559004	0.174645671876065	-0.585455200241495	0.907091522804775	-0.0959196745464445	-0.112949262328926	-0.199455133006136	-0.0926203746343533	-0.0966565577986539	0.298793579096245	0.249400560971798	0.383996729152478
GTF2H3	2.26283804697759	1.93923511612087	0.852245757500468	2.06433480855261	1.91598605378678	1.79415527100388	1.82014063902913	2.62722026187023	1.47120604725968	2.93054197063108	1.6102834556369	0.829623419980437	1.76755955026918	1.91630025078649	1.89333509371088	2.45887441803306	1.99799202621514	3.26762277277666
GTF2H4	-1.35975516875392	-1.352738342545	-2.18355285789094	-1.26184673263419	-1.7220700214374	-1.63763995748444	-1.66470615237308	-1.06961833271429	-1.43793083327741	-2.79706624620379	-1.62400812856601	-2.26404619012129	-1.85180309654381	-1.59381756431866	-1.68442508413638	-1.24974915239538	-1.30594388480542	-1.89729807231933
GTF2H5	-0.712854122342461	-0.877621120633619	-0.652992717239343	-0.774865715996939	-0.696511431436394	-0.770983134107443	-0.856305827409135	-0.727771447600766	-0.901466138482799	-0.442647503290613	-0.802811227008599	-0.846259047754217	-0.990962301277187	-0.861516439405379	-0.774061483565163	-0.624589142616626	-0.652522003971324	0.520877966050744
GTF2I	1.2103646260146	0.574522017121895	0.345441953986378	0.935018116734271	0.625637064007591	1.23891235981208	0.671557686988691	0.998565495423977	0.297872175854508	1.16908240108014	0.38405273752776	-0.171705300402788	0.526418846131517	0.923229029154639	0.859327125991142	1.55448155268326	1.10433482513494	1.31889786064532
GTF2IRD1	-0.692583828995478	-0.602508185349434	-0.884727600021792	-0.869589017339316	-0.708108086766411	-0.494378835394902	-0.940588619571523	-0.352385200871265	-1.14383993265892	-0.802444008976879	-1.40018004086153	-1.26183056209135	-0.959383527444688	-0.657202529125273	-0.786959545816015	-0.567036089181479	-0.487552751195916	-0.370098712360872
GTF2IRD2	0.143311413658654	-0.00573190774563231	0.21129973714185	0.181429460817029	0.0703684313472978	0.0817431482808966	0.0674846460428281	-0.144977260154646	-0.158950339260811	-0.0418558209882253	-0.158748252743899	0.0782541079474363	0.0116420868391472	0.0770415293757415	0.0549881527114824	0.0497034452690472	0.179590052688672	0.26964153420692
GTF2IRD2B	0.209223518562907	0.0203505110727007	0.059578465848805	0.0852705869141877	0.119135209882615	0.707317240333424	0.159829435986506	0.144016156284	0.784145451637577	-0.386552662653695	-0.108445780822862	0.0896397419178618	-0.649622533510292	0.0708167969777797	0.188330490801031	0.367789278080336	0.270918031748718	0.152145319481244
GTPBP1	0.55856070822889	0.248133032490272	0.1957996180399	0.904864771432424	0.508869836871473	0.680385358700954	0.761002523111536	0.335648439308881	0.49431990486274	-0.286477200781161	0.354035443484011	-0.271133644719281	0.707933239053873	0.592208508468477	0.472894394924577	0.838511500622572	0.609487805853021	-0.871403476597539
GTSE1	0.361413786161801	0.855252975946905	1.02205424063269	-0.391535155330256	1.55585719573605	-0.709832476325798	-0.652093740012462	1.0283997586419	-0.578033477488524	-0.094844296441436	-0.775837356541636	-0.282993553409227	-0.692445870946754	0.171412519418417	0.343993404085352	0.597809817077463	0.790725836179163	0.905748691186229
GUCA1B	-1.61315146811877	-2.18695438521338	-2.17720173751378	-1.46315275200108	-1.48156438423831	-1.25285430688695	-1.6447511825265	-1.7849570082145	-0.848674125039168	-1.90466228234949	-1.77566619290499	-2.24142386557439	-1.01025576855133	-1.27069738004213	-1.9253464426894	-1.6951204751794	-2.05770988070195	-1.55038951916798
GUCA1C	-1.26974628198107	-1.58300745939925	-1.29231230978415	-0.432858536862976	-1.17730787838943	-1.66497348391484	-1.39564592748684	-1.27332523246763	-1.76594958024008	-1.40652746194443	-1.60195418559107	-1.63464944755896	-1.11665875581521	-1.3892984789025	-0.987683330714612	-1.64741721181598	-1.40323185873733	-0.0425007327909686
GUCY1A1	2.90628776203893	2.43589086426115	1.89057751996365	3.05701579935446	2.31304099088563	3.12653031526636	2.8027910213904	2.28829699825009	1.99658951299667	3.77169851364144	2.53618451885531	1.73105931211353	2.24070773639953	2.42336675242962	2.71390744284794	3.00320651945509	2.73387085246844	2.3557630830983
GUCY1B1	1.21770922173042	1.22169402541584	0.498204004486618	1.5427052049984	0.904991624731664	1.39428916251114	1.60852968769616	1.70406644227379	1.25534124409993	3.12341690406115	1.64375834011517	-0.144335935543677	2.16255189535306	1.52034238168039	1.57789335317701	1.18279804737218	0.924617807084849	2.33786229912776
GUCY2D	-1.45056577758497	-0.53814672752453	-0.803583502446765	-1.03728255420918	-1.07951074186834	-1.92935359008364	-1.03821163124707	-1.03806753708362	-0.997355838955801	-1.21279405666696	-1.10665345596777	-0.657697256843722	-2.18321495791175	-0.843203952393489	-1.91007708182859	-0.774442975829557	-1.22132302347245	-1.08630783688459
GUCY2F	-0.2988349440654	-0.328525289306379	-0.276941444869781	-0.277726997073033	-0.400734840716823	-0.379732509446133	-0.446281563262491	-0.258064631981532	-0.324128770558413	-0.380530139865779	-0.414954587144924	-0.351548555419565	-0.444029426744974	-0.427499399888631	-0.261921919262262	-0.429185223079271	-0.272052013167274	-0.42874668632761
GULP1	-0.959280341206117	-0.78314397222178	-0.649373109028618	-0.682258013325902	-0.897867110300314	-1.68981672942548	-1.00357817233523	-0.239808298523751	-0.858464630661719	-0.825370014102892	-1.26884850096542	-0.779322554889992	0.324776822988069	-0.375912511523428	-1.32060747899201	-0.687746843479406	-0.216903059497695	0.393339152262038
GZF1	2.54455295322086	2.13169230662023	2.40852025374303	2.29145115819699	2.13115202020509	2.67023549397076	2.61459982733574	1.90225925206433	2.14605141338682	2.30803102464522	2.32163080138337	2.96212799063797	1.7083705352134	2.5128756686648	2.6942687775922	1.83950219255244	2.13669848743609	1.86467807387241
H1-3	-0.274149849520779	-0.266514087206082	-0.442225053931677	-0.257026246121112	-0.383253407452637	-0.231776253493901	-0.286664733843261	-0.267059143724629	0.0664575318014713	0.396045347493842	0.354813051563299	-0.453316441938634	0.0280806249200097	-0.27048486812421	-0.256788609928586	-0.506196776363739	-0.655356034483768	-0.00599638817632959
H1-4	0.0389703409240705	0.0796464776913638	0.175443140954927	0.0764651376857081	0.139115039207752	0.222421043083168	0.168077816678682	0.0614056844417734	0.265018694365506	0.345382378578299	0.23525218891783	0.0933221411358763	0.283607490734577	0.136416227784915	0.122268818197373	0.228199138266128	0.107590483428674	0.223959866412013
H2AC11	-0.317957770072181	-0.448124155956657	-1.17574075138211	-0.30725536617971	-0.286313185479541	-0.383010432539216	-0.172741953836604	-0.334675947027674	-0.379854651294417	-0.310477830647958	-0.287446199421439	-1.31459443962847	-0.223968953331136	-0.366701504613081	-0.650263234016839	-0.113642776937023	-0.485226721165791	0.155627146199135
H2AC16	0.216807313076523	0.730977807167107	0.712741563662678	0.214680259159752	0.270583280147746	0.0410517312744487	0.0461531764593697	0.252187855512759	0.0933928734280845	0.0140316787270435	1.15802992150225	1.02046727235641	-0.142381813238038	0.0985781789271303	1.1388724106668	0.0800828776615624	0.214844457547087	0.177877490048181
H2AC6	-0.309235809210737	-0.736640343295089	-0.225392325916215	-0.0475185923718099	-0.544627891028033	0.0798528883064096	0.0112132085864632	-0.26550878430597	-0.0285482458354268	0.0215341204923632	0.0420782145222545	-0.153148500301639	0.151995905639999	0.0313599853315337	-0.0189310677776791	-0.150511018600955	-0.101939173882875	0.241783137358641
H2AX	0.722627006881432	0.776239826371336	-0.0333910942247962	0.0607654721837736	0.495243898303136	-0.200003018344337	-0.172646695490063	0.489854453296109	0.172789912187794	-1.67547617957867	-0.382130573612076	-0.161250910806649	-0.245298928521867	0.13006047166558	0.27293049606697	0.781742385970016	0.662679467454771	-2.99150586336269
H2BC11	0.246445273795287	0.234618100716978	0.193556638149567	0.254725541217761	0.190014768545489	0.268518454043925	0.2349176574002	0.263300266676376	0.234270604457631	0.397555249864681	0.248022212493958	0.186992137388249	0.255990712142004	0.258818625329879	0.239138056551536	0.276667776254384	0.259548901184389	0.334899480311933
H2BC17	0.556714340930457	1.1277827695463	-1.10506139460501	1.88741350269149	1.4284542247517	1.21212452019259	1.26533308279468	0.773389123654886	1.0391026276133	-0.972865300554621	1.00436259814685	-1.07003076864259	1.02892189380785	1.07461968604443	1.02322750077894	1.13570013377766	0.540953269083368	-0.0884468732783513
H2BC4	2.20941412426484	1.81018650769351	2.31316803353706	2.33364274490818	2.48717310108469	2.1441075051953	2.04268096662914	1.54992143281653	1.91113800763693	2.51183954999484	2.0463680127493	1.88252660851235	1.79694615462186	2.65353276375741	2.23319256288315	1.95418638644457	2.85738229412776	0.745512941277535
H3-3A	0.98860359770256	0.625671328158465	0.582105153456261	0.748758886414866	0.838311417599952	0.639332172399725	0.464861748676574	0.91030847634337	0.492663826222964	2.32794631317303	0.880612271159216	0.555796886971184	0.642370869760057	1.02410082376134	0.909795168823816	0.703873270734986	0.639232216691794	1.55574476496134
H3C2	-1.74335250585919	-1.38786736205089	-0.939188547281915	-1.60135241534801	1.09680299773855	-1.08349907463579	-1.19225520374092	1.29825817215511	-1.63555817707946	-1.08522713363116	-1.13781433399664	-0.90645444747693	-1.86133749660732	-0.899845741133247	-1.42466219009288	-0.652540358447602	0.945597246819178	-0.617843333013363
H4-16	-1.12282302185815	-1.28677548873603	-0.64928829648273	-1.04436046024078	-1.04383079165034	-1.31153564980759	0.888682449807603	-1.05197999910857	-1.01283234719315	-0.316901428640315	0.632756794391383	-0.802015648045293	1.17534681914942	-1.02413428401937	-1.06893641143772	-2.15941047259982	-1.30445207982351	0.746360710609189
H4C1	-2.61865079505983	-1.47568099934257	-1.46717782090105	-1.95730707215892	-1.16012044239421	-2.01875220994346	-2.52762388306915	-2.36859873547029	-1.77052967448042	-0.822330949303143	-2.07817053351539	-2.17256024053282	-1.58594640165259	-1.61094313386012	-1.20825131183109	-1.9397231936049	-2.11322473755347	0.0164730135432183
H4C11	-1.89590184548886	-1.12185689123783	-0.721954878369138	-0.394703172075955	-1.64430679536023	-1.15753495930303	-1.10332740305073	-0.340151842968343	-0.548094935419833	-0.543377375293704	-0.795816615260996	1.42690097144637	-0.0566299085745545	-1.15366375914215	-1.10816696785641	-1.0941712961134	-0.941413263348788	0.16748771530207
H4C12	0.881278612243159	0.960789240244565	0.326500323949911	0.564783965823342	0.565304543486083	0.650242122586579	0.695593886484829	0.77023543406444	0.489544291624602	0.383746355454284	0.645672369410291	0.614998337585053	0.59490200252639	0.471785189350522	0.576561898763382	0.964770026460177	0.79412936578848	0.273178218928907
H4C13	1.48693787022023	1.68392608837323	1.06937863337672	1.03906012910809	0.446486691632545	-0.6080174386492	-0.505704253588225	1.88942121751281	0.779367903160766	0.784561793431874	-1.0377092075894	0.524754821443209	-0.954643034967771	0.439323336523372	1.18671485589056	1.69724806671423	0.679369458970161	0.118016949841192
H4C2	-0.355965906069447	-1.15151345535754	-2.16944293467089	-1.4936039338552	-1.93389002087405	-1.0474720946114	-1.28792576593542	-0.26539355894641	-0.377520425765991	-0.871863828405172	-0.98991395758733	-1.75661844398647	-0.488968804618927	-1.38830987130187	-1.80067446991465	-0.289551488630206	-1.25164239940615	-0.273769767160645
H4C3	0.31698195169334	0.493950248717088	-0.0812813587694475	-0.0582619254837859	-0.0306556060932582	0.0440637941086012	-0.5206259714545	0.658234971654908	0.13166572819076	0.523358524871483	-0.108051920585241	-0.343645413698498	0.0672438051040147	-0.176433319083178	0.145223250589219	0.222947302003962	0.216109766304439	0.577181846417111
H4C4	-0.3454461337282	-0.330638957160154	-0.564294510528878	-0.316528031712114	-0.405282630644541	-0.292727942287364	-0.334714178875096	-0.303203740486333	-0.390437665790941	-0.994079871496465	-0.330719504490362	-0.29863861864473	-1.27522878889157	-0.733037617877217	-0.734095760477278	-0.717652200640964	-0.37017085677924	-0.230513304289524
H4C5	0.0679258801923651	-0.117697331346941	-0.156578177171902	-0.0743115583886396	-0.142717717067746	0.0177863946557859	-0.0901682928711487	-0.187217875111065	-0.0247769476742769	-0.0276957843386542	-0.124189646700822	-0.0929652186330444	0.177947839043805	-0.113585635616742	-0.00432505902907843	-0.0252426032331781	0.100906325329562	0.21695891471411
H4C6	-0.0289705586703145	0.00925693990950413	0.13082993426639	-0.0393655075977584	0.0306053364947964	0.104762422336019	0.0324006305223094	0.134965755505994	0.0543001387468827	0.198184363833644	0.0150903116676434	0.144901029351241	0.00328023353797074	-0.0176473864936776	0.0691748774255197	-0.0350407883072919	-0.0486927020249819	0.372335482953536
H4C8	-2.43406653603436	-2.44052923964917	-2.21314210409419	-1.61003828556247	-1.89936489271766	-1.37147959806847	-1.51437345120514	-1.63139632336843	-1.08321520551651	-0.309217416030094	-1.21453962099971	-1.76949427608299	0.963967081324927	-2.14462684091774	-1.6177594949789	-1.8606960536946	-1.62637361995847	-0.559930718125327
H4C9	-0.862544018250754	-0.781901549472337	-0.567095372220438	-0.630784404728663	-1.17257014123433	-0.126827778503913	-0.21985720800574	-0.891424300533478	-0.0903012028305094	-1.24617065469033	-1.09004015779139	-0.855762846251495	-0.591253179704182	-0.363513638885142	-0.946838792103742	-1.19455759601928	-1.08151913618918	-0.105855884810875
HABP4	-2.21048722522739	-2.38070611232655	-1.21491436375009	-1.61216045480592	-1.8490137543893	-2.46684508605886	-0.0373020800983546	-1.74232462406244	0.0670103646101961	-1.25748478541202	-0.772454602613453	-0.878677065396719	1.1747315764435	-0.523834117970329	-1.4209814837394	-2.58379003457247	-1.50927756562169	-1.13106830696032
HACD3	0.58199427430358	0.269746095847059	-0.428806845064639	0.137795591684584	0.284260535852391	0.725714888032523	-0.280556568089047	0.743793192112905	-0.0449473446919277	1.28739137737867	-0.00804530643815362	-0.606758891573025	0.0644369936355797	0.296763673691079	0.0382573202957281	0.997337740789206	0.629748452917206	2.61104768651095
HAND1	-0.0249081521525557	-0.0259801283240977	-0.0234154235557577	-0.0434800034252971	-0.017778483305093	-0.0293184855946002	-0.0498266550438291	-0.0297090940174478	-0.0504323216153459	-0.0312048554042452	-0.218058507968321	-0.0389831935388018	-0.0523588744008731	-0.0372995740016893	-0.0278659236149948	-0.0464125255863533	-0.0385108368042429	0.0208374761408797
HAND2	0.510052597495163	0.125083286852902	0.189019654254607	0.0966649930677237	0.0827942271471094	0.118082255652599	0.0912042998376175	0.0846003346751407	0.540517216834285	0.15231777531756	0.213424525180292	0.637881382664234	0.236016723025202	0.101848012347756	0.0894955003963974	0.112196659518562	0.0974795547245106	0.00281394029783442
HASPIN	1.04583489338382	1.24431852724595	1.06393199426203	0.608933477038249	0.995020058499514	1.4195311265618	0.313426855975139	1.0328713498419	0.713098169313509	0.89118334101782	0.630508640666175	1.08899209708342	0.328110635469916	0.800974263758335	0.862976393257699	1.44779813918864	1.55079092157041	1.12811114398578
HAT1	1.4409495956775	1.53525241618719	1.51814338982312	0.992314977779191	1.78815605465686	1.11849542743885	1.0263176883387	1.48701724246257	0.80144353700713	2.30657884160755	1.39313718237979	1.40183749020922	0.850583648635743	1.16704702825139	1.62368597638583	1.34186696359709	1.42866008596933	2.40243433036009
HBEGF	1.0257101483526	1.20317076991248	1.94896990706893	0.747923498133058	1.28620178402974	0.846705163226607	1.35719759940239	0.910516318083363	1.23014521301147	0.913372578025375	1.15457678078609	2.42451932083252	1.20020356408455	1.01223919804715	0.889032052627701	0.825222509229065	1.17970602809116	0.881602939440235
HBP1	-0.0491432037596519	-0.292814150934509	0.332618018139923	0.233703468910748	-0.159865966914292	0.514023528145871	0.275568441593691	-0.180292041113263	0.367300641463488	0.648121560635755	0.169713274939957	0.340841934305812	0.445464171336443	0.0608038538124874	0.114576221338561	-0.112778796491473	0.0546403449100057	0.732202467784421
HBZ	0.72956806138527	0.455964739228769	0.625541028876734	0.2464121182179	1.35310945773463	-0.0860149335452011	0.587014142099985	0.568406983212307	-0.262328188548144	0.432862282910495	0.516890204642372	0.0348004298630246	-0.131030749503771	0.91317512396217	0.296902217060932	0.619509974940394	0.693857250956637	0.426820309780909
HCAR1	0.91408632655648	0.915822531456336	1.24358175647513	0.7741935091865	0.978178281867457	0.767171603220519	0.247124296001424	0.950975936954332	-0.339425212907353	0.75150574137719	0.0521039040287552	-0.5154995240598	0.791343155703893	0.752921115455287	0.578080175923492	0.728848848031982	1.11627865441257	0.367350657409628
HCAR3	0.386724458988181	0.949424147767646	0.904462804076342	-0.20862540908032	0.381415952870413	-1.22305943410699	0.295414698014076	-0.590450088089058	-0.397060853262614	-0.949515917321256	-0.790466444064572	1.14207017121291	-0.983652686507582	0.141007765256302	0.347306389364269	-0.858207334733781	0.518870494196131	0.107859422083164
HCFC2	-2.12996743149297	-1.65780177407092	-1.10958836357409	-1.41812973274454	-1.48706462415169	-1.70812612915567	-1.58566674124238	-1.83674435850266	-1.93383992953146	-0.204863017629542	-1.25719300426737	-1.16500258244296	-0.684658771101497	-1.05577810432177	-1.39525258623919	-1.8439674626022	-1.77393649476726	0.724084409671348
HCLS1	4.77656675405856	5.79221656654903	6.71338562140388	5.76119276006847	5.62849190615191	4.04225828700114	5.95518006350019	4.40359646422952	6.1499517363825	3.9010399735005	6.39350927607848	7.68126335584795	4.62021104051666	5.55996832277642	5.42335696880247	3.91359671762019	4.75278194129933	2.08212587203109
HCRTR1	-1.52764378803701	-1.02385211393912	-1.44920439128361	-1.11821575336737	-1.09044206841345	0.484601903177378	0.919314914367952	-1.74680003893764	1.03512423397644	0.931824895037248	1.27650401698481	-1.40709164489275	0.710774101478404	-1.42581254241108	-1.2241048753555	-1.06127082125266	-1.48743323112286	-0.439502469361788
HCRTR2	-0.15028293311831	-0.156664667748057	-0.159805050962445	-0.139626280776909	-0.158412526576327	-0.108748178800955	-0.144896032710983	-0.127906347944102	-0.146267328873918	-0.0897198335421692	-0.135643257870297	-0.137104936573884	-0.113421518449294	-0.146792146593667	-0.121824823103723	-0.12537167537305	-0.144802426419606	-0.0284099465521657
HDAC1	0.330753756618594	0.741885883053591	0.300706274159582	0.32656100308308	0.446066912259515	-0.0102663873548662	0.492290348742523	0.160966850267432	0.523177753360147	0.814901707839567	0.464101498156415	0.160844049783539	0.685659345945035	0.754109854050679	0.380464445331953	0.197859391450664	0.322410260023677	-0.0323373367491524
HDAC10	2.86555286562124	2.4635267160187	2.42230031122997	3.10863493856202	2.21220204848316	3.6377651239212	3.43677513418544	2.69584551312984	3.79366030501654	-0.407387138264368	2.9311076294478	3.23520623186284	3.43104998780695	2.60757484687108	3.3750341933379	2.87261863109716	2.91614911436244	-1.7819352715325
HDAC11	0.299728894640924	0.0965673774457496	0.313233106161237	0.379668672863702	0.0436085715362224	1.05022158638402	0.653246489548209	0.0442848554820378	0.942548182645078	-0.302744062600424	0.985219309691353	1.14643729716219	0.728490173587695	0.408020079346357	0.569898377423065	0.271103335851801	0.354617459854748	-0.4314581896226
HDAC2	1.71521460057436	1.00624535284112	-0.397265953614923	0.89817604498026	1.3786624282001	1.6591126622896	-0.0631595544859638	2.55957515466763	0.140043070470955	3.55614265169751	0.411231363232402	-0.39402229935896	0.542509126242272	0.934342264517832	1.18013636332837	2.28869099511444	1.80368587816831	3.78646876470015
HDAC3	-0.886769688122844	0.352363752268527	0.514979767056057	0.831028391680244	0.355711358698328	-0.725966779889419	-0.684951647637172	0.400305028742819	0.769827148393435	-0.422664440435431	0.55889301915468	1.42944971196794	0.103080294716828	0.68178120520638	0.766142059527759	0.634029021173948	-0.37415624387074	0.571211835189114
HDAC4	2.63280687155229	3.47880746888004	3.9968415816252	2.46513367321157	2.77021502102279	1.85455229421887	2.83223503187751	1.72406363601653	2.82011033544697	1.48602432142692	3.69356741371578	4.46320045617886	1.41525633416565	2.62726600744692	3.01937525504085	2.15625288804272	3.09017213768206	1.64908761628328
HDAC5	0.821300384131617	0.648797629661273	0.686709395502597	0.626677351381605	0.452554477871121	0.998874725808579	1.39687856113157	0.156802296781211	1.74723649701745	-0.654892513052659	1.12201803046393	1.17599163647961	1.37064861647146	0.655055755020435	0.666744294056148	0.458292653102543	-0.539583464967352	-1.09651534801424
HDAC6	0.671272138213418	0.480919344170825	0.421828911148258	1.181044514649	0.577724125138297	0.992764239488266	0.713717118314681	0.894209425110846	0.594307042390402	-0.492909836971572	0.542447590378083	0.502878728595912	0.545092170034985	0.709955640555611	1.10506342250623	1.16102140705005	0.833389483722168	-0.33730209727227
HDAC7	-0.175808523652641	-0.129146880326608	0.124754482765026	0.532140576895954	0.0301901092948705	0.239354878723068	0.957006417488481	0.100110752884413	1.07045835907168	-0.0981330768159636	0.95003244377588	0.248282714452055	1.03831859556033	0.310505484427215	0.348476242747349	-0.030597240098301	-0.223644883148793	-1.11619912896802
HDAC8	-1.70400353582735	-1.0535540760999	-1.79106404934545	-1.09907497594218	-1.42703184821108	-0.81228053601617	-1.40046228726048	-1.56506412386242	-1.563355708037	-0.353758080223993	-1.71220422836292	-1.83256069191714	-1.76105602367755	-1.45608590292902	-0.756857463283507	-0.430853728074456	-0.897337475787166	0.221558960691686
HDAC9	1.03361671977544	1.90949667756983	3.06433799612383	1.64124869977485	1.44515402252467	0.00680600269355911	2.20147621357403	0.40714394575112	2.69929086554518	1.94601235785587	3.19994411542075	3.98380663889898	0.961466806935769	1.02016251684675	2.0303033891698	0.315606110111208	1.02674724532388	1.06686950226969
HDGF	2.18083768291186	2.30554284095685	1.86641280545909	2.02310457104648	2.16874309684073	2.18836139403034	1.68410895791543	2.59469142882664	2.1102512393787	0.554269632525992	1.58402056823476	1.61351998146858	1.60566368009631	2.5110878161286	1.75946352857849	2.36746408717349	2.14628300453589	-0.498963073301595
HDX	-1.077936814272	-0.786173618311565	-1.12721550512535	-0.912756673107702	-0.540840662860517	-1.5614736484201	-0.629872459025065	-0.963831681315126	-1.03881274000137	-0.867117211204697	-0.947348336369566	-1.2522480399612	-0.680740895019396	-0.52792923471543	-1.69612097873261	-1.125055845948	-0.828445519279009	-0.387069631499768
HELLS	-0.0478292721171981	0.523719742933041	-0.309164471214108	-0.507718688180409	0.269538119890404	-0.811523783940051	-0.602400632357648	0.0949373821593128	-0.869644822248096	0.756392314211069	-0.938041593315151	-1.3631657814798	-0.497606705171995	-0.561385213565315	-0.304927150936363	0.0812179857899368	-0.0389374152238969	0.173770104552898
HELT	-1.44698268241547	-1.21684817434734	-1.02054235261566	-0.964929700365421	-0.83305578284529	-1.12907705394967	-1.67954117535229	-0.752635740553189	-0.954903648683916	-0.22538691101323	-1.6215927521319	-0.490391293833688	-1.08741936873561	-0.733705151450794	-1.61018013811884	-0.873349596594364	-1.30660678182061	-0.022851123747027
HELZ	4.17271566363031	3.74390294874656	4.66948632681918	4.49224231652592	4.21573644731864	4.39633143510996	4.62038571987529	4.07971611275412	4.3445083142386	6.03295585823576	5.04521176096975	4.64896209534423	4.50584343821826	4.50908209701454	4.54107699329699	3.89771051843576	3.97873244181931	3.86520176956221
HELZ2	1.38918976026705	1.70623292650676	3.12267031805006	2.02616760383036	2.29335309510679	1.24343280982705	3.59434070147777	1.10938901721289	3.71745070648875	0.620890587903872	2.99870455072268	3.29260147532949	3.19376560007843	2.26071313092929	1.85849494279622	0.630008777173762	1.15419099770156	-0.3944941462528
HES1	-3.36574545546563	-3.2784079811231	-1.89540365359708	-3.5321725332127	-2.48506948330249	-3.69240673958333	-2.79486813468649	-1.62341966314817	-2.81013686099786	-3.12321387065046	-2.16813437750709	-2.88386341464922	-2.55313210311105	-3.55237416643564	-3.96408997465928	-4.06791975003386	-3.0896675065991	-0.793545927423254
HES2	-0.756097936245149	-0.945664815428558	-2.00266619963521	-0.776771621419833	-0.596531137202236	-0.734302393094415	-1.4889424470377	-1.66736626976089	-1.67627621896137	-1.07588158502292	-1.71987545944077	-1.58839677273915	-1.88778292088773	-1.32529497851135	-1.25006126467592	-1.94791479407571	-1.6659318643337	-0.404732614417797
HES3	-0.220753582869339	-0.0249778515277453	-0.862963823464409	-1.0566015139546	-0.922557030378054	-0.0341141919330107	-0.807582578449712	-0.889651522070605	-1.19643536561215	-0.107530391885723	-1.1192033007009	-0.545469832996818	-0.148992637726219	-0.894252950363815	-0.632080401322864	0.364558410506473	-0.509691931043957	-0.0134036349430846
HES5	-0.0216477102668293	-0.177849162305935	0.579576879030313	-0.210537611190588	0.552525992148136	-0.326513679612245	-0.343913669788185	0.583717101191668	-0.558420534019219	-0.82534461058957	-0.384678141100608	-0.299433632320926	-1.26733131949683	-0.153808630208774	-0.954174854171375	-0.1588059465171	-0.166072387574574	-0.438558125560578
HES6	0.0693756796463944	0.43066613983504	-0.327892654227879	-0.425107601709477	0.880157915480004	-0.78395862916868	-0.297801038467223	0.2557740127818	-0.90770999491134	-1.07537311336987	-0.5554370469199	-0.729604764405144	-0.955893255045915	0.0286807767007576	-0.398290496410337	0.0423777120082272	0.452699665508032	-0.491696545186202
