""	"0_6_S6"	"164_S75"	"168_S79"	"176_S87"	"177_S88"	"178_S89"	"182_S93"	"186_S97"	"188_S99"	"205_S116"	"IM42_S23"	"IM59_S26"	"IM90_S30"	"34_S34"	"34cont_S35"
"OR2G6"	-0.109083282349075	-0.849989224487508	-0.451689265635714	0.512263301638277	-0.283646979277232	-0.373705374316324	-0.0997020207339899	-0.257207101086372	-1.03640370164435	-0.796657972622523	-0.271455188055185	-0.994297366342333	-0.403155958092681	-0.710952133151832	-0.253818636770772
"OR2H1"	-1.5680089493584	0.361088975581537	0.744263856377386	-0.336347817037487	-0.0920760592927144	0.0383775370398663	-0.254458810178793	-0.0549878239233657	-0.069321954928552	-0.576538326346088	-1.13328240772843	0.0796657271231328	-0.771299445375624	-0.0125995453733373	-0.145823678931212
"OR2H2"	-1.19714415892495	-1.45554349963633	-1.1268586917156	-1.04899694102033	-1.06385426613053	-0.893861649113337	-2.33682872555188	-1.3067443331119	-1.30205435938215	-0.936959367862779	-2.07303001056455	-0.967157794350675	-1.57905009296587	-0.889501194857538	-1.34120516572528
"OR2J2"	-0.772224053427987	-1.1671143287064	-0.270570291310935	-1.90221286247544	-2.39028350147941	-0.540095869844297	-1.70125134534216	-1.738966915925	-1.23366207744137	-0.934162008094002	-0.988917393965563	-1.17539637106938	-1.21661356990937	-1.91024996828933	-1.24023513792313
"OR2J3"	-1.23068656770266	-1.14548173161615	-0.930647076545914	-1.516555232396	-1.03540312742363	-1.14124535440392	-1.0324294984607	-1.97543978142287	-0.841719198013069	-0.667019016376525	-0.766731594634742	-1.40028651156427	-1.15802603598285	-1.79832180342567	-1.82299323672727
"OR2K2"	-0.288429747055983	-0.44981013372746	-0.326675132291715	-1.33271250987253	-0.430157371802693	-0.552127867757518	-0.347339369862326	-0.900754989600942	-0.331399571768032	-0.276402171580882	-0.351428983640268	-1.03975574493244	-0.685954739526834	-1.96356898034464	-1.06807553717933
"OR2L13"	-0.464553324868892	-2.1979469779346	-2.87010229474453	-1.27760774561236	-2.49981231467132	-2.57018649754341	-1.73395744374199	-3.03974376869623	-3.04482929411058	-2.60743702610689	-2.40060444124293	-2.14941573434581	-1.79276163862337	-2.90747901686697	-2.32680829113951
"OR2L2"	-1.78635365769019	-3.17817421827398	-2.41787544440564	-2.084605455889	-3.35111382253003	-3.08850851715954	-2.05940814189987	-4.14985992502849	-3.41955516881565	-3.07449438935388	-3.27531446703844	-3.84118826462354	-2.20955811408765	-3.30633693441278	-3.43818719725021
"OR2L3"	0.213355579545396	-1.50506232649308	-1.08207873027049	-1.06454937918328	-1.96883457414954	-1.69502718023218	-1.10968274981746	-2.30625878336145	-1.4317874901163	-1.49548886410106	-2.03843074724284	-1.89270555793612	-0.552783781443295	-2.26738599646636	-1.96672729346751
"OR2L8"	-0.167528055611443	-0.898384563098011	-0.931238292614455	-0.516552482873449	-1.63385305672166	-0.806012032336042	-0.868596976726186	-1.64819928964412	-0.932122330923236	-0.720533372139909	-1.21449862787506	-1.20888676963905	-0.550874311986751	-1.55911968021938	-1.51319044456813
"OR2M2"	0.0669213987660664	-0.108914429149783	0.00117093223685135	-0.0987550037851713	-0.0875976808383764	-0.104085937179995	-0.106205234572273	-0.016905350946472	0.0553920628207241	0.0648097260371612	-0.0742573746313148	-0.0152540686930017	-0.0615718961511559	-0.0966801459926379	-0.124416047236352
"OR2M3"	-0.228000141094659	-0.347064462791499	-0.60770089694139	0.110341306992279	-0.581705734447573	-0.545472373459013	-0.157176242660842	-1.46948860166124	-0.706503760094898	-0.155058151374634	-0.487633369062354	-0.621778912137176	-0.215745969691683	-0.458655311222837	-0.501776367855
"OR2M4"	-0.483311385674881	-2.86271373029774	-1.10889482959211	-0.675983102339089	-1.31339575171407	-1.67286655612388	-0.750064045180323	-1.56725957049525	-1.67898324414866	-0.801246512102499	-1.20740051738986	-1.31382498269852	-0.684507081614712	-1.65947726256208	-1.50250014741906
"OR2M5"	-1.76993370875135	-1.84850478741775	-1.8899560215939	-2.87271280954534	-1.89605341972003	-1.63270477940144	-2.00589406535671	-2.00515798570115	-1.58249754996373	-2.61016309054134	-2.53191336289129	-1.81932114690176	-2.082188587292	-2.30201672761055	-1.94675563478201
"OR2M7"	0.0489126980113471	-0.00457859379570024	0.336915047622058	-0.0930730621297288	-0.0243676813878692	-0.0478150990187768	-0.531349110449235	-0.100161351824911	-0.0231285215115996	-0.705343020711461	-0.316184708089924	-0.0362484846727867	-0.602901744640857	-0.176406183952774	-0.402558749187026
"OR2S2"	-0.28737769708053	-0.731381665298514	-0.0959649131855774	-0.137436486286337	-0.0396623708569905	-0.471613019830583	-0.0289724506168593	-0.51235557605346	-0.105902344534117	-0.138210458661231	-0.934440562868199	-0.203634656161165	-1.23130359930687	-0.712440659917629	-0.79853338559714
"OR2T1"	-0.12638757088355	-0.133738486286142	-0.109844164054239	-0.116612217327929	-0.163971288719433	-0.118531737733898	-0.118488550394421	-0.154568748144545	-0.519586439085094	-0.372318931573866	-0.159237992431416	-0.0935025915493899	-0.156240496625291	-0.141974528748077	-0.161741705162354
"OR2T10"	-1.16691910902261	-1.27511122305331	-1.26260527970402	-1.30813692190662	-0.647781276443988	-0.862628793156037	-1.66213151022327	-1.23838043645008	-0.518886496769099	-1.38705662108333	-0.988245281600584	-0.94160777453583	-1.04504702035552	-1.79133457722618	-0.853384477478138
"OR2T11"	0.00648693238127658	0.446359695294249	-0.0249773195834086	0.504437067353613	-0.00255500336767205	0.293097142103257	0.0800568862688592	-0.506488734648116	-0.0294191202316471	-0.0173310133925405	0.0265844335866233	0.518033351063304	0.463127203241801	0.120167425932071	0.416721592659481
"OR2T12"	-0.152997963678534	-0.840719755948635	-0.881337004728309	-0.164403360732458	-0.375867218333233	-0.720120547490899	-0.277366784608181	-0.443141331649571	-0.431599128848695	-0.0753605666455621	-0.311206678559867	-0.800311715700103	-0.358341770220531	-1.25370877005677	-1.29402205919038
"OR2T2"	0.0955411181913833	0.0380487354751729	0.825165808453506	0.656136752744899	0.0600358672490367	0.0432156676167171	1.06757944396687	1.01440498426435	1.87970614258944	1.40349282431975	0.707963159651169	1.50750586422522	0.39338625746796	-0.969621771038419	1.47731737629959
"OR2T27"	-1.36367555484298	-1.21935140435948	-1.21790979415781	-1.36164158002131	-1.8788256717688	-0.498215565518639	-0.685341962304644	-2.3741801637916	-1.63490922803513	-2.37587885168206	-3.13060412313339	-0.649771938653275	-2.1671596252687	-1.41708513499001	-2.2417913203359
"OR2T29"	-0.663341113656294	-0.86385327757356	-0.602072399595392	-0.715080073659058	-1.74715154517952	-1.55456260059936	-0.915544595970515	-1.54955104312567	-1.54737484966932	-1.04193185034635	-0.752794213855098	-0.574576969507838	-1.56871788544835	-1.35260312954212	-2.30261020466387
"OR2T3"	-1.1796646733526	-1.23933510689602	-0.317916734147802	-1.12831586906559	-1.31197583546424	-1.64003303738105	-1.3891456894347	-1.84266121847786	-0.755359492038034	-1.16281972946059	-1.24701903515215	-0.852604442434489	-0.678704988689987	-0.817904111762092	-1.10154346640493
"OR2T33"	1.35184828563489	0.0428268778223688	-0.274997478560439	-0.150612620519599	-0.0938493689628859	0.0180817332347215	0.269851214165672	-0.288720614940577	-0.218529311240775	-0.239565570996244	-0.302168167452285	-0.168722890738001	0.683800851833151	-0.210987064758456	-0.212305991989621
"OR2T34"	-1.15983976805335	-0.984904601382067	-0.594635533571851	-0.594976772371133	-0.771875912978174	-0.901668369228541	-0.740058031035328	-0.961084073270521	-1.49980890618248	-1.10427382361837	-0.501498046330694	-0.516904486257509	-1.4797249976999	-0.589320406423863	-1.0151646029015
"OR2T35"	-0.0330014230034851	-0.876244443037308	-0.0207895455996066	-0.642561480603306	0.0106047090888216	0.685044883026454	-0.819317103650369	-0.56735376342906	-0.00200668497035947	-0.0352410228795394	-0.74811295769647	-0.586110646820377	-0.00857559681419324	-1.1643186570755	-1.00682376817288
"OR2T4"	-0.177465235974898	-0.503606127088405	-0.173263441009024	-0.780349663385211	-0.440740191080891	-0.56465840797092	-0.467713828332821	-0.211160571091582	-0.160492637764576	-0.23572602379278	-0.203518718590508	-0.456583673539906	-0.1323344323172	-0.265918726007865	-0.3220260196642
"OR2T5"	-2.09344742875496	-1.87665324584927	-1.95773533422812	-1.32621323537392	-1.2092997718227	-1.84201217694306	-1.12557872866998	-2.30126445539428	-2.06196910588221	-0.982382386159689	-1.94728332896381	-1.58151893953709	-1.97768633994559	-1.31176546369639	-1.48035524312649
"OR2T6"	-0.423022402091777	-1.50399573343384	-1.72874313848535	-1.81051438949448	-2.01437858585988	-1.75720319615884	-1.45564039727989	-1.46214650825402	-1.53051076786887	-1.49632627087315	-2.04780980016501	-1.53210435970309	-1.21330716162277	-1.21978521764043	-1.03570711696531
"OR2T8"	-0.486390221341708	-1.25453602375708	-1.265991508434	-0.807354874705768	-2.21810452385191	-1.30193415214769	-0.761005910831878	-1.33794785943553	-1.63757580625823	-1.4598126700181	-1.66825626780348	-1.70247256328131	-0.507161672062374	-1.67278844765711	-1.67710935685518
"OR2V2"	-2.11266101026962	-2.24165561379721	-2.08506571460153	-1.88994116971745	-2.52811720371714	-2.18540303544929	-1.14423227399869	-1.82084691518723	-2.49190605806898	-2.1181842398459	-2.19182051987668	-2.25574617461692	-2.25832910135717	-2.01712061181152	-2.21514073662808
"OR2W1"	0.00499768462065856	-0.030837643802396	0.41996512813911	0.107146157884702	-0.725737745417491	-0.756160733675333	-0.0199379996300559	-0.0941629600603023	-0.0258444486103334	-0.0608393376943955	0.00851264731839788	-0.222915327088668	0.0241760133888715	0.0176119272064825	-0.406312028426275
"OR2W3"	1.69237467932047	-0.377385867369519	0.0638059382838668	0.39274986663107	-0.329436178134993	-0.495434514509612	0.258213538362413	-0.847555780670706	-0.500647481492319	-0.628019702841219	-0.241279426668292	-1.70826596617807	1.70674206426713	-1.24559411518819	-1.169648007209
"OR2W5P"	-0.15274518050585	-0.310595976860716	-0.439808232559676	-1.64268472525473	-0.916684518913033	-1.48342573324074	-1.24544259276073	-0.998407183861808	-0.165343885879635	-1.50746334201963	-1.1621089780073	-0.68581387297896	-0.858804546695499	-1.06507737520292	-1.19423376122273
"OR2Y1"	-1.20257584875857	-1.78132004105005	-1.77885162740771	-1.43642048555566	-0.131254499163487	-2.21539904393287	-1.51317446578443	-3.29925631436364	-2.09969635095899	-1.61420007388995	-1.53041250074331	-1.91678163402695	-1.90939506291266	-1.44339844536427	-2.56241017781349
"OR2Z1"	-1.04042897905143	-0.296999166295663	-1.25677830031005	-0.813880076929018	-0.0769627722903984	-0.341686190309676	-0.809353572388396	-0.112036693943804	-0.430218501288724	-1.42332251784005	-1.3086303882795	-0.710420310617113	-1.30356532484147	-1.72742354757951	-1.02708720824944
"OR3A1"	-0.728744633435131	-1.56372494846351	-1.07514738504201	-1.70540593293497	-1.29593720971836	-0.232280717457157	-0.944782053333749	-0.475469149126563	-1.24966397900796	-0.401938252258616	-1.08817265941565	-1.37604595947082	-1.17470005533442	-1.21576485708867	-1.24064110157452
"OR3A2"	-0.883850253464262	-1.1424411726085	-0.984915036062126	-0.724884492314186	-0.978991982039056	-0.883299408731625	-0.664612638140505	-0.988308277676921	-1.14320833878713	-0.891919360004196	-0.867186263788981	-0.909036884489482	-0.776885101605863	-1.44954532882801	-0.786949869473804
"OR3A3"	-2.1633946964132	-1.78971676651669	-0.93126927928013	-1.39936698054094	-2.52847867574587	-2.06871950771982	-1.0483294845065	-0.829580801600301	-1.06230723781293	-1.06988818121949	-1.62272268202389	-1.58259260313162	-1.70333644236917	-1.94901909327317	-1.4245829133078
"OR4A15"	-0.340286933047427	-0.871760630665435	-0.575248986795441	-0.175527852796293	-0.55125191034559	-0.603274691734752	-0.874226127356521	-1.21267770385653	-1.27916280558879	-0.465058181758163	-0.54941526612356	-1.05633331540503	-0.827997011606336	-0.97382965956936	-1.7579521342845
"OR4A16"	1.72059756418631	2.32315655664132	2.21355933074064	2.35683138719741	-2.32541963783326	1.25336642786027	-1.56285773649793	1.77104463931548	2.70814917153228	1.87233558743455	2.20114518264386	1.27646761761903	1.87520096023087	2.36030636807191	1.9271338588462
"OR4A47"	-1.797312245291	-1.22276911311913	-1.58822891403573	-1.37958521890263	-1.96433953597737	-1.03321455795855	-1.46549043665595	-1.84649240866181	-1.30502574561843	-1.60033674173979	-1.55825626865805	-0.791179384325217	-2.68489640928913	-1.40170818613014	-1.68088371274678
"OR4A5"	-0.791522719939283	-1.08158921383047	-1.93907125988152	1.12109144928514	-1.00672366672404	-1.0915796117643	-1.56723686653329	-1.65480150488663	-0.93312917230076	-1.70233075235309	-1.77410684708791	-1.23831894844494	-1.88677593217504	1.70174658244115	2.15219286128834
"OR4B1"	-3.00937598162934	-1.88537804058357	-2.31775693591409	-1.63483387355721	-1.77337609166223	-1.72877888489021	-1.73706070346229	-1.25005097947247	-2.02402862654293	-2.54573846690568	-2.20997979918955	-1.15190212072462	-2.22259827258698	-1.32008072987736	-1.51419517334956
"OR4C11"	-0.205097662760999	-0.918720361634428	-0.76152732062082	-0.694480301939837	-0.621803327503084	-0.58590224436204	-1.21318698485928	-0.876059094142706	-0.623377420337956	-0.892361656861294	-1.22844137678347	-0.956501661899649	-1.12186685862232	-1.07736734017775	-1.53855392899214
"OR4C12"	-0.266262044599004	-0.860336696884685	-0.303420898046795	-0.289641172427749	-0.439565001023865	-0.84456652654359	-0.184843554530766	-1.12191172835861	-0.281748061085872	-0.615539903560346	-0.692895612492414	-0.52112177958579	-0.578164378382573	-1.07573233468085	-0.928619576864166
"OR4C13"	-0.462313170980786	0.00328440485126692	-0.0346470084939862	-0.0397646633312479	-0.0352456543516945	-0.0183188087510492	-1.00205267681258	-1.07196802286694	-0.0215246860101474	-0.0130538880150466	-0.0649911783360231	-0.017750736671516	-0.405272849302579	-0.0569709535428026	-0.825278636556602
"OR4C15"	-1.11871948080057	-0.444601128158255	-0.951136208320605	-1.29891342623355	-0.68905837231029	-0.437185106524059	-0.311968883500417	-1.02638490115951	-0.252565762973367	-0.71656317120172	-0.861578662675917	-0.146882614737052	-0.873781833681824	-0.465434076553305	-0.804178822446262
"OR4C16"	-0.211470606576783	-0.996485732639038	-0.0614718702659487	-0.259358194368395	-0.0575149567715886	-0.71280613663704	-0.627585499208318	-0.863234778723043	-0.102222871237457	-0.0888370739885326	-1.07958716108975	-0.302915096295468	-0.421619487536585	-0.466935639146919	-0.395167063622173
"OR4C3"	0.334615805083975	-0.428127345779025	0.569396304160313	-0.217107475979884	-0.478974491201853	-0.649229993237299	1.22521304858853	1.88602599930202	-0.427137709502808	0.0992954421491257	-0.794523822150146	0.165842470905339	-0.953030645222196	-0.860606483788694	0.841014937859053
"OR4C45"	-2.16976600588718	-1.86325072643604	-1.62183274221888	-2.7889108671518	-1.58676505681822	-1.54633314147318	-3.23088860159079	-2.64696693985594	-1.35859200085629	-2.12752268608158	-2.24113864398371	-2.45068892121335	-2.15242226450295	-1.83653876059699	-1.96685968262563
"OR4C46"	2.5370105809828	1.67400525549798	1.76159699821912	2.52762492579402	2.62412809500038	2.62933350730062	2.42020036712796	2.3595484345444	2.77117262756356	-1.38378611534288	2.12993921279352	1.51448493340114	1.90668945190086	1.6263572554896	1.76256660536723
"OR4C6"	-2.00944639040941	-0.557563654404816	-2.23267073876627	-0.683329330767734	-2.48601047129951	-1.28976122089865	-1.18390304498039	-2.09047015285867	-2.46985263070529	-1.0681840893019	-1.47971531984589	-1.24188293984746	-1.23122984548428	-0.633436317327274	-0.98707454128894
"OR4D1"	-1.76741729959665	-1.60283030776885	-1.46826212049997	-0.835348699584064	-1.69301047374677	-2.02130757761168	-1.67393811742821	-2.08550297220483	-1.56502622674545	-2.01007363479646	-1.07929278696789	-2.35645954701834	-2.94385448079357	-1.22674348644451	-1.85054325279663
"OR4D10"	-0.0823250000736285	-0.0338067014147485	0.0014008585131432	-0.0233358744808946	-0.0352491324003233	0.0143104551047399	-0.0647905525488959	-0.095042990629067	0.0112757782134985	-0.00600685458980952	-0.0574337255389692	-0.0264929740480001	-0.0509866425779847	-0.52473343884544	-0.0153147211038315
"OR4D11"	-1.09398175643463	-2.77737237811692	-2.29605582034783	-1.13668532900484	-1.58012596120794	-1.49096743181739	-2.44281565474485	-2.60159969050015	-3.07709922048831	-1.39244229457337	-1.77943196749348	-1.69235118449442	-1.98899350664468	-1.69094236241376	-2.50002299980073
"OR4D2"	-0.399308703889509	-0.168102012044377	-0.199489406559932	-1.0118702220077	-0.848777374415862	-0.822031240463481	-0.232974703543849	-0.487272972340034	-0.573246551245195	-1.10493422657164	-0.896226803896289	-0.416645161103669	-0.211836331711642	-0.225723020514383	-0.239690404339751
"OR4D5"	-2.51398342700294	-2.49097630867668	-2.46765555679421	-2.73829562910943	-2.51311965242225	-2.24047575929226	2.49248477131356	-2.70659484674111	-2.15169790432322	2.14426302977093	-2.11250444915853	-2.51863820442621	-2.6054259123608	-1.95371550847017	-2.26808210181469
"OR4D6"	-1.73930528668126	-2.02013256930279	-1.63057481565664	-2.04371925925038	-1.9491360546554	-1.73332308704701	-2.16876799175463	-2.24668233117257	-1.26875931399396	-2.6135570072349	-1.87335818002963	-1.84297814654155	-2.73579014106413	-2.65605929905357	-2.58060191065683
"OR4D9"	-1.91610431967206	-1.63552358029139	-1.53648300652858	-1.68244686397097	-1.379576230799	-1.39996701755854	-1.4215053620294	1.33473755737125	-1.16060510622141	-1.01232640394473	1.6810986097242	-1.47879862016082	0.800611889157462	-0.712381012777422	-1.04304425247444
"OR4E2"	0.0203002488610561	-0.792981968896925	0.00979203479496537	0.416555873345632	-0.765512118189147	-1.11695426721921	0.0995969812662292	0.0947396410650277	0.389455204465885	-0.00668236533078501	0.387280917340882	-0.998248602538833	0.299504481927544	-0.589412774734881	-0.657992510359926
"OR4F15"	0.668090377633663	-0.0622633763366827	0.00506109796122858	0.0761546748830113	0.649883036506308	-0.105898195085071	0.173624804490642	0.197034536705382	-0.461937899050695	-0.0472706005507174	-0.466325102489886	-0.0216348687532168	0.523500661602867	-0.0406159877370213	-0.0187256323480045
"OR4F17"	-0.646748484468211	-0.880699569150118	-1.07599063750696	-1.19541876937462	-1.23155106466332	-0.962285253136339	-0.452403519120385	-1.76438399441853	-0.373798471522609	-0.371691611734243	-0.992576591733096	-0.926976233712866	-1.28159520617904	-1.23982496948584	-1.19939040756304
"OR4F21"	-1.01519396770582	-1.56097323228452	-1.58576461479325	-2.6674091834319	-1.32667603562596	-2.24598634446141	-1.81060062525674	-2.79047246251242	-1.66333366137608	-2.90476103136355	-2.0052691040045	-1.20457397381664	-2.10924141725187	-2.26997889464547	-2.4907197616867
"OR4F29"	-1.12473802814875	-1.34748109583368	-1.26160324471326	-1.4173411676657	-1.60344704785363	-1.43542458429686	-0.934465668091521	-0.863870503069286	-1.6497937278776	-1.31969863415621	-1.46513991738133	-1.02024569854016	-1.42713164165876	-1.2916521112404	-1.29066809909142
"OR4F4"	-0.203070756821471	-1.15383933884234	-2.06422647089446	-0.886454115785069	-1.71339063381507	-1.5173383541428	-1.23698354690229	-0.585632436798345	-1.44902700355525	-1.3562282316882	-0.726224363588308	-1.31464026223041	-0.911114142786886	-1.65137928285205	-1.32658620891309
"OR4F5"	-0.892474557996207	-0.723896250502791	-0.676623578837707	-0.738051096176765	-0.274770886815921	-0.959313510696396	-0.936518033614561	-0.844248359061	-1.44181808446657	-0.986479530146548	-0.931635210549058	-1.13170106892205	-0.693763919177639	-1.31447746701779	-1.22205649579147
"OR4F6"	-3.56942923119853	-1.91686267334342	-2.89079587639752	-2.55704847764994	1.82405482307729	-2.12254098738088	2.25764276877692	-2.76857524313616	-2.32693949953904	-2.7406846943165	-2.65163542669939	-3.7420231875953	-2.93862814790582	-2.15478265614323	-2.58691973762712
"OR4K1"	-0.163564514450016	-0.215886243026528	-0.0853979171618914	-0.209011510147782	-0.103777206238556	-0.361260223072932	-0.154078495376257	-0.247347587877957	-0.0787828986330526	-0.70933341280813	-0.291755756676744	-0.197658243195684	-0.131529097435562	-0.136539690577212	-0.166961577750719
"OR4K13"	-0.213587979263702	-0.0515578700201771	0.0180528353119206	-1.14758878431358	0.597014754948676	0.411597478383634	-0.0199859560234704	-0.0552203006319103	0.0149712350792501	-0.302166209860525	-0.11908487041548	-0.0480275975479193	-0.330473292636152	-0.242091542232297	-0.283844495639704
"OR4K14"	0.872606055776058	-0.685713742751071	0.0522461760398562	-1.5475274039465	1.0916118556991	0.40153654751442	1.42093442658713	1.36404366168349	0.0385571838743622	-0.436676898358149	1.55020296958606	-0.960405695660063	0.143305299907096	0.0209697212171808	-1.09735377262126
"OR4K15"	-1.95544467995394	-2.40939418671684	-1.70108620074202	-2.60721572245342	-0.782089095338497	-1.7709622655683	-1.95670926782895	-0.892053398043501	-2.14100002154845	-2.07276405203826	-1.98917511944697	-2.30531614117238	-1.70229577566856	-1.51288207802307	-1.26154434273064
"OR4K17"	-0.0260628882733315	-0.0253074856109853	-0.0428102224379594	-0.0419255181463803	-0.20320862458802	-0.0454181019490137	-0.0913527607693645	-0.0932927068326425	-0.0626491354160731	-0.0250522031909584	-0.0559868033528832	-0.0146109224221677	-0.110320111188131	-0.0917113236256459	-0.116363417538825
"OR4K2"	2.34813783488936	2.58679500775529	1.77947369528806	1.66306884669678	1.88122817480061	2.54392474803997	3.47624543604679	2.57937518658558	1.98753786702238	1.94456958276621	1.93515866798763	2.48013222574203	3.04202719305865	1.55932932132253	1.83884688376867
"OR4K5"	-1.91863200799313	-1.10525182187332	-1.29617542182646	-3.48385255991011	-1.58530049768526	-1.28950052768025	-1.73431148482339	-2.45748452065093	-1.49725308722552	-1.18605470377792	-2.00431043263189	-2.46472676832196	-1.50904377041089	-1.67177159528041	-1.83360806191644
"OR4L1"	0.221510003496768	0.265535383153426	0.485734487949403	0.384814181309503	0.492487477697669	0.229987308533655	0.345430888696657	0.0704236508550739	0.283961684866163	0.378838529465495	0.210319854532446	0.344181165947909	0.424938649613843	0.393535560109801	0.356136187950986
"OR4M1"	1.26218494195807	1.8497479559792	0.824023564797452	2.57943839614391	2.51340549387522	2.26447108627903	2.42567461534498	2.00101173426294	2.05462345181612	1.74453785805124	2.5370599433151	1.23452523710958	3.18053689225155	2.62125126435125	3.09749714710605
"OR4M2"	-2.61937544983696	-2.38142431656425	-1.87998687261349	-1.47824314508315	-2.22902225234192	-2.56357575813631	-1.67594557390297	-2.92546334504852	-1.62597816782604	-1.77720159094332	-2.51744241873885	-2.05095494969672	-2.23805070723944	-2.19659825526828	-2.05346265840345
"OR4N2"	-2.15485632543287	-2.37849821469833	-2.40707716105694	-1.81767636078876	-1.95385790975402	-1.68029615201491	-2.32211751438364	-1.61169702285314	-1.90988995028409	-1.56966765702512	-2.68123174409889	-2.09505500630296	-2.21968796433533	-1.81361723986886	-1.92577796496461
"OR4N4"	-0.262591339107295	-0.437032676578792	-1.1075391249776	-0.724249279869406	-0.314002430976303	-1.22291852060766	-0.854529775113344	-0.317275394967897	-0.46431534630275	-0.474362662768331	-0.417147779559848	-0.419592870783581	-0.940477198511976	-0.794968522243093	-0.694034979377738
"OR4N5"	-0.493746913508438	-1.15957823525754	-1.06765210022536	-0.696500188072184	-0.178034659992728	-1.25083787802106	-0.0694989985966601	-1.11133636234206	-0.558298757757782	-0.812149717818808	-0.593129816319813	-0.559012348272961	-1.58025390216775	-0.478629529196316	-0.528349891638762
"OR4P4"	-0.425840221922535	-0.583920965352946	-2.02511229074267	-0.0871158066032601	-0.959163024385346	-0.137967771148608	-0.934189277238392	-1.03063253663495	-1.51104059823563	-1.51289914342438	-1.08809522701	-0.0202131051152289	-0.476711174021214	-0.278319038483137	-0.248965018397763
"OR4Q3"	0.0368532748723868	-0.73450898039261	-0.318277142519441	-1.59669207095358	-1.14549662461293	-0.190279468069535	-0.0504298080167061	-1.15112902483706	-0.0608144624882646	-0.417000479177216	-0.55943571524725	-0.445411380937446	-0.984306978009057	-0.89137993679229	-0.57528011908153
"OR4S1"	-2.28193536847114	-1.47997825108622	-2.36590332103494	-2.84901898426083	-1.73134935184571	-1.36167824980796	-1.81631560975484	-1.30103560975918	-1.32266439182047	-2.64659559135025	-2.96667749531741	-0.727518114323483	-2.20382889237655	-2.07444074923497	-1.06665752178921
"OR4S2"	0.821378586022067	-0.481953342755431	-0.962725502589892	-0.510480243297339	0.770053295090592	1.45111874369579	0.789714501722603	-0.736938832666879	-0.893231380894408	0.0730998103822078	0.362096146934675	-0.514242074685188	-0.960394917321402	-0.636522942494724	-0.091269386532133
"OR4X1"	-1.29311301220262	-2.06791243621389	-0.284808918760886	-1.76983691002707	-1.2690587925288	-1.95342182610005	-2.10097559649117	-2.0624209439982	-0.783126110975328	-1.46476071582184	-2.62255269303037	-1.69094348689536	-1.87328665752305	-1.44806447836791	-1.61691043278435
"OR4X2"	-0.392929465106363	-1.53582335778187	-0.671343274774493	-1.95661828025455	-1.85064874304451	-1.33042326025849	-2.66112842607944	-1.67846234097867	-0.931670775827584	-1.23508222679558	-2.33002786129212	-1.46438101458765	-1.06500035919981	-1.97092671861428	-2.15226787204984
"OR51A2"	-0.161788847511502	-0.533302631887574	-0.764256794704329	-0.434934879281059	-0.0892524888603514	-0.157366240578837	0.000219127808302845	-0.217190386628303	-0.110850165447301	-0.625767602692772	-0.0787235173093145	-0.163414137352133	-0.143561965256996	-0.104241469144923	-0.0841303688384036
"OR51A4"	1.86472676629414	2.08832946775085	1.67498233562416	2.42792472994109	1.02945241165059	1.91555170734982	-2.4851035721322	2.29735754435429	1.47508852498541	1.73515096858007	2.46666316547129	2.84511732244741	1.85372645934528	2.38678891328452	2.98361905051935
"OR51A7"	2.28573745669158	1.96660556420671	1.84433481817045	0.697281091794435	1.24564686860731	2.787789182469	0.915971627572792	1.08758995915862	2.16906182460665	1.37630078685812	1.03763008600213	1.57849592866526	2.04645858449611	1.28264553123824	1.28219843254884
"OR51B2"	-2.23938142278256	-2.97996872259315	-2.99549805152122	-3.57052854144461	-2.60738039865641	-3.12152404289088	-2.9682059006873	-3.54554563447342	-3.57675846360398	-3.29650289901746	-3.07199152564376	-3.24417289564471	-2.80677124652837	-3.10782542874598	-3.14862042837236
"OR51B4"	-2.05059232062959	-2.79265462074936	-3.10072683724799	-1.51387658220289	-3.66929790430017	-3.00561524596885	-1.83238304025473	-3.211497232021	-3.81002822604358	-1.76978215832087	-2.89928214702433	-1.80856397136437	-2.04351675466262	-2.12327115493413	-2.11412441708458
"OR51B5"	-0.327382349127442	-1.49182442112452	-1.23076622292611	-1.69953577402967	-2.55772854190955	-1.3757012771742	-1.12409161840441	-2.44215702787407	-1.36044949348108	-1.83447501558259	-1.47905689552773	-1.7384180311387	-0.751291466237639	-1.83366433351894	-2.1320078177897
"OR51B6"	-0.450800156068701	-1.59817976599146	-0.488449372149476	-1.04220120315201	-0.698687893481204	-1.0799858471691	-0.45971155225761	-1.04370920749621	-0.802677284050803	-0.426535892941913	-1.37573750138623	-0.464588873248694	-0.831040518047796	-0.930086721668687	-0.895095541825719
"OR51D1"	-0.448966862957891	-1.97663880961495	-1.09951704354928	-2.31555843570549	-1.52754447205804	-1.69119543687385	-2.36784925090687	-2.05960128158249	-0.915244915394182	-2.07784885938464	-1.95869283899686	-2.83271918783014	-1.37990237166047	-2.0448397018851	-2.56012316002013
"OR51E1"	-1.52063997414531	-1.13017310941965	-1.23475892861394	-0.365165560680701	-0.0936210940678655	-1.09059211650098	-2.16598071261187	-1.4024470250127	-1.27838169632686	-1.05885692558386	-1.10386358782938	-1.05619731638777	-1.19765570272739	-0.933049687242023	-0.371905865893545
