""	"SRR12097378"	"SRR12097379"	"SRR12097381"	"SRR12097382"	"SRR12097383"	"SRR12097384"	"SRR12097385"	"SRR12097386"	"SRR12097387"	"SRR12097388"	"SRR12097389"	"SRR12097391"	"SRR12097392"	"SRR12097394"	"SRR12097395"	"SRR12097397"	"SRR12097398"	"SRR12097399"	"SRR12097400"	"SRR12097402"	"SRR12097404"	"SRR12097405"	"SRR12097406"	"SRR12097407"	"SRR12097408"	"SRR12097409"	"SRR12097411"	"SRR12097412"	"SRR12097414"	"SRR12097415"	"SRR12097417"	"SRR12097418"	"SRR12097419"	"SRR12097420"	"SRR12097421"	"SRR12097422"	"SRR12097423"	"SRR12097424"	"SRR12097425"	"SRR12097426"	"SRR12097427"
"H3-3A"	0.980656957587501	0.681407955732849	1.56560353499565	0.912830760891533	0.952337841730426	0.460761812525593	1.29962356450752	0.519534024318046	0.561985097404691	0.637536997635467	1.16051922669496	0.726447635999355	0.743624128891747	0.601184678326955	0.815038255884217	0.688241088267039	0.467388720519003	0.910639534351694	0.717930874261757	0.489786209353356	1.36646450782494	1.38240217792962	1.15927318765284	0.999717238317121	1.04654670786933	0.981266850423636	0.771104081094475	0.877819033038057	0.802684080074737	0.64772984040231	0.577204094427908	0.418621073480292	0.904600139619338	0.658206018882408	0.731861304761383	0.843263715860163	0.693706982937065	0.637547026504604	1.0003413203316	0.660972021130958	-0.3422771331066
"H3C2"	-1.77552801264022	1.62000830361981	0.841362358535355	-1.64858481928106	1.1093816197679	-0.666936492916666	-1.7549851298605	-1.92090843941723	1.63744101954576	-1.40507577731844	-1.2784790330332	-1.45231013019322	-1.62001407795806	1.07099106254576	-1.78987165402429	-1.17094887389593	-1.1586216635047	1.29773937934165	-1.30483626641739	-1.62754673392349	1.7699262804006	-0.998950060486277	-1.17372880635309	-0.957343314852424	-1.4218224912369	-1.7747530956151	-0.976271436940159	-1.12114772987678	1.68876423624657	-1.85560849268308	-1.5344600868345	1.95772051207884	-1.38878655963878	-1.25936018370611	-1.58436563544709	2.26601062902286	-0.775646100848877	0.97379768884171	1.22197878386543	1.70234660795521	-0.445570854803763
"H4-16"	-1.01583846407333	-1.08708530874453	-0.578268992553087	-1.28091320374564	-0.453779412458011	-1.28198545728849	-1.54584794597168	-1.54255688300705	-1.31724045561615	-1.2958946268122	-0.562917987885499	-0.706400021922618	-1.01381200801568	-0.693841311179019	-1.51934784388573	0.79932046895442	0.843222319522996	-1.00390064258477	-1.07260484979875	-0.988532733853987	-1.24549208294093	0.469832491207323	-0.167706522370029	0.575831013373918	0.773491107874421	0.586991512447834	-1.22000651809738	0.587141459963777	-1.10903297505784	1.06638152356047	0.776511069154098	-1.06437159618982	-1.04122418490925	0.345063843165351	1.05096494370562	-1.02766328540023	-2.11119927334019	-1.27314726154699	-1.27744662101058	-1.22249573218282	-1.58653306321012
"H4C1"	-2.64496025694446	-1.86377726195896	-1.41287908327082	-2.31008862250333	-1.36540093772685	-2.32654218253827	-2.11831445510654	-1.84385287366695	-2.18473214064061	-1.49792865193633	-1.00649082038067	-1.58680411633362	-2.00258120643942	-1.30002016746445	-1.68816117113605	-1.86882886484319	-2.56074809665336	-2.42211830924132	-1.98579065927835	-1.80453490818956	-1.37439514043012	-1.35415121388903	-0.704242131978752	-1.0992053091774	-1.81217555486068	-2.04630053428692	-1.34041585407591	-2.14398700973234	-0.785616739613092	-1.59811756723621	-1.92006112571826	-1.47214879920518	-1.24752966400312	-1.75224676438013	-1.81030988978311	-1.43507114424254	-2.03338518822784	-2.17812904957577	-0.926102219321254	-2.22752540997325	-2.06807476323331
"H4C11"	-1.88867964377515	-0.907926292132998	-0.311274318107554	-1.39910754019245	-1.03182204381779	-1.22272213401051	-1.0302247321747	-1.52936616388015	-1.13968881928291	-0.99283085218947	-0.931043983102383	-0.475932908239046	-0.392667529347139	-0.649977729638578	-1.05042920448813	-0.376712503212053	-1.09862602636598	-0.236681315070249	-0.494172084155295	-0.507541822284209	-2.15294796086324	-0.546099044124219	-0.923500590474782	-0.369797607264148	-0.635480306863818	-0.443532635142601	-1.19254919881132	-0.79273721151662	-1.63678151461942	-0.0559742024342051	-0.913469823584388	-1.54286942935379	-1.11420000467015	1.92374299645778	0.332278589893737	-1.70871234575574	-1.09486295004287	-0.918836122298064	0.442240660623776	-1.62138880435342	-1.32425915890287
"H4C12"	1.02141416161809	0.743765369785968	0.346029284350006	0.683596394379634	0.594803643210265	1.06731919724281	0.674463204779101	0.791194517375218	0.796888091909438	0.968563661176903	0.784545653386543	0.485727837755119	0.567436267884977	0.440454153687089	1.19200804525065	0.451738225928394	0.671441336014976	0.808367878942486	0.667873592493505	0.484472061948264	0.883733134966187	0.402344618649306	0.427820319732032	0.848932867806508	0.668241171033763	0.503119456764016	0.56095467528813	0.626996825073357	0.475131830926628	0.611465219978166	0.807161424994837	0.561255185697403	0.578994106938422	0.518666762101978	0.514233321608129	1.05218062561	0.960591926705817	0.786738836877028	0.625648660383523	1.2294372861839	0.714767041861623
"H4C13"	1.46057746888944	1.40560340462372	0.504904530214211	-0.733341064939593	0.913018397442161	1.46153052491554	1.31551682128069	1.33167332102251	1.75114453690883	1.6832589556759	1.33430812169404	1.17404278746875	1.0265797842441	0.172172956460861	0.441209755875366	-0.549125911060358	-0.500153558224063	1.89551611471437	0.842852617461343	0.770069442607982	1.11017492046047	0.802142287431197	0.74844589119582	1.05402398867352	-1.1090756454553	0.758988554994209	1.29593873668118	-1.02942404495441	1.73152588799342	-0.9405106105369	-0.103269109162651	0.709893186134395	1.20048324982868	-0.732745816084058	-0.368593979085926	1.29539355195436	1.69957212610535	0.667733368640653	0.254242865242854	1.28577825831628	0.540809979956678
"H4C2"	-0.3618418255237	-1.67522953777394	-1.39205982376184	-0.447682273225993	-1.67165923970652	-1.53783593338309	-0.760974901631444	-1.00772641514074	-1.29460811136087	-1.15845380371911	-1.4710409643066	-1.71375623787988	-1.49626153068562	-1.24004662116231	-1.2486267386251	-2.71175445248384	-1.29382155231921	-0.275978651716198	-0.378279822982443	-0.390897365016278	-0.51322218825842	-1.57242738655435	-1.52022341056206	-0.688431338235988	-0.968879416960815	-1.90132731040861	-0.333553129160734	-0.991637298734821	-1.88044575060898	-0.562515033002947	-1.3909146976418	-1.9221877833074	-1.81020193445885	-1.94628969090226	-1.04277789748277	-0.98704893913918	-0.290271358943368	-1.23936200301109	-0.598269079296709	-0.426239823554094	-0.533093586040644
"H4C3"	0.322745403948435	0.178763301389962	0.297125597368397	-0.319333135043663	-0.605547514644879	-0.0908364656434562	0.231727320403758	0.106415788068178	0.627979319740717	0.499124174162887	0.920580007373846	-0.160034333117602	-0.0474211985105439	0.317709010145215	0.240785073578343	-0.571734347434607	-0.542602627650601	0.665983472866198	-0.246704025561086	0.132351808870652	0.635728885170631	0.239770541045263	0.268847993917741	0.30984102314367	0.0636508353043558	-0.231364995492575	0.206048398835864	-0.102536108555539	0.378004142698583	0.076866996619303	-0.319356256793591	0.251953202623689	0.11171963160607	-1.02379622511898	-0.296428636459472	0.249885269324197	0.203202382716196	0.185796219313873	0.437530000104243	0.358126366099732	-0.236790580946422
"H4C4"	-0.340603770349947	-0.351787079544461	-0.834555620929399	-0.330259510979631	-0.631536594384041	-0.231426412156296	-0.360217190771187	-0.414812383757192	-0.333032194563902	-0.322947715725174	-0.334842799171612	-0.368403639339816	-0.310402296736	-0.279333077953266	-0.332751018282472	-0.365515493093085	-0.327369337301086	-0.2972142025602	-1.02467694178497	-0.388472097078344	-0.510967886932868	-0.379654157066038	-0.405853348942244	-0.368297567541047	-0.503036272574173	-0.57982222451339	-0.278093764979085	-0.325656266691075	-0.533150259978425	-1.28825678786062	-0.317981212752886	-0.373924222572309	-0.731765506575943	-0.282316256969509	-0.648321609585582	-0.491262664797751	-0.560118448568941	-0.368966521881292	-0.779987678812196	-0.328016741957746	-0.318618729777123
"H4C5"	0.0637507990622236	-0.119909163059782	-0.183317558426091	0.018106854499988	-0.171959476075939	0.294152234859869	0.125311002851084	-0.148059729975259	-0.00276313277719474	-0.1215240980346	0.11639261953709	-0.158919919406442	-0.0781741450917021	-0.204549054666821	0.0613749193946927	-0.3047188329736	-0.0937990336881338	-0.191092009988929	0.000150115876760523	-0.0288029818375944	-0.0624084618857502	-0.101867279815012	-0.1709432774579	-0.0146081326507466	-0.0491894282962941	-0.519646835360909	-0.0146811197539324	-0.13074379477841	-0.0242164465050019	0.182466332040207	-0.0929037537556001	0.0821272151371704	-0.00861240629981361	-0.10782385661145	-0.135132740639941	-0.0132434558191334	-0.0289849527011138	0.102352893741206	-0.0278586961894502	0.00622973590213019	0.0779831546803182
"H4C6"	-0.0352835075315654	0.0696717747919488	0.126168357143527	-0.0596593755674743	0.149159177622112	-0.140136126744262	-0.0656338756310607	0.0550187627919895	0.014288979292519	0.00118280081421643	0.00725564784417499	0.103441167415232	-0.0450617603913236	0.232152256575924	-0.04698707944458	0.138195352677434	0.0227104493963185	0.128594479511912	-0.00976429162786881	0.0481395815226872	0.0329408459633711	0.0109070151569966	0.200394504669015	0.14393998339998	-0.0277073183292326	0.170807786892749	0.186993805970955	0.00592198758467641	0.109099565675538	-0.00252630652794834	-0.0189519995988652	0.0794258301397716	0.0603809036785628	0.0720622851347432	-0.0268192067132176	0.0513768841322862	-0.0288059404128987	-0.0578233450189977	0.0879788092779849	-0.0227977858520153	-0.152877948041885
"H4C8"	-2.46242621386363	-1.97336678591786	-1.86540475533033	-1.16068420952044	-1.41055693130478	-0.717689927625264	-1.37645124676293	-2.27061699618362	-2.43180542712966	-2.46727072183541	0.230096426649675	-1.74003766463854	-1.65500233575967	-1.69443277408136	-2.33988299568246	-1.61741665447898	-1.52244300237853	-1.6229124241168	-1.80407752206297	-1.10993499358359	-1.56946015544739	-1.18553548594277	-1.33253854776762	-0.95006496672123	-1.00901564025982	-1.73926830024148	-1.26823320550831	-1.2333777207598	-2.16707592673669	0.962175014781277	-1.31145315785082	-1.75306688579481	-1.64865085026502	-1.62846998749545	-1.11399295990405	-1.88994572061499	-1.90636854289933	-1.64438025009305	-1.06490864975307	-1.53155918317309	-1.78247852440842
"H4C9"	-0.888375583036279	-0.877617827920889	-1.15812261335804	-1.49192060176015	-0.874702720692694	-1.15218448475089	-0.983353090586918	-0.797895001134297	-1.24114925571109	-0.789468532446796	-0.161258622105475	-0.648941952240563	-0.564901291922604	-0.888641728672833	-0.875136431882138	-0.288597397743724	-0.271996980940581	-0.89695764401365	-0.499729317887943	-0.0932194288152846	-1.30581986652056	-0.833191626778907	-0.570380218867053	-0.475374501390338	-1.35372404134398	-0.637034845453829	-0.970321396302443	-1.19826064819807	-0.91274991149125	-0.58580344238009	-0.389972793781969	-1.25377454468368	-0.945845162237595	-0.420012355389302	-0.540827480096033	-0.689475361603401	-1.15221275481636	-0.980366174506246	-0.622215876658021	-1.35175184501343	-0.732373183706702
"HABP4"	-2.20020488422096	-1.26104020683682	-2.54494960015878	-1.74698030030601	0.506013826788335	-2.92675478810855	-2.58144393233332	-2.26971935418971	-2.8158513580939	-2.42336089189636	-3.23646419082822	0.237674451766518	-1.59966433993668	-0.363748270128745	-1.99587821257935	-0.664287400728285	-0.0266680978717779	-1.80483119684148	-1.5350550602725	0.0743998478830113	-3.41965391711948	-0.419720114643933	-1.08260828389015	-1.14912935156197	-0.778556670745491	-0.0332252672136599	-3.27237413312311	-0.765361887945954	-2.12938291189943	1.18968782423767	0.28563670355782	-2.14630064127275	-1.4069416498224	-0.43926892391709	0.679875547062272	-1.94242285020684	-2.56413253319447	-1.50814495397262	-1.86091518136407	-1.93138679351172	-2.66659597778972
"HACD3"	0.57798756992899	0.23526485621746	0.428597594869401	0.714317579451948	-0.0866758399521398	0.655245204439367	1.08893059141177	0.268354587983084	0.44039423425711	0.262470182821192	1.37632489442429	-0.156133899159966	0.129421977225211	-0.195337735143923	0.43508602072156	-0.458081147293965	-0.290527539036859	0.736532850424452	0.0851487893901171	-0.0509848683831287	1.46663515646595	0.248919935312589	-0.134263584953621	0.352149305753149	0.501288552719512	-0.174126428765179	0.376038658526171	-0.0107521748025576	0.456790454931924	0.0613840011212325	-0.261485201044982	0.541413463477747	0.03409360944634	-0.107001901864095	-0.452775780082267	0.999729035179005	0.993375837542096	0.626707110120595	1.57446330367911	1.00990406953682	0.341098975012626
"HAND1"	-0.0253996328835629	-0.0244871585812645	-0.0312337641216633	-0.0472786861065491	-0.035403227359137	-0.0421075810241549	-0.0496021575425748	-0.0313532638412032	-0.0330189787872236	-0.0259796064572319	-0.0501036124691689	-0.0457609939527893	-0.0440144509063277	-0.0398557693678027	-0.0369222577743274	-0.0361353212971391	-0.0502356851622497	-0.0300495634305754	-0.0370054403371823	-0.0508167010980154	-0.0163978538651278	-0.0419141217396849	-0.254713638132871	-0.0504706193487421	-0.046289768649737	-0.0461950081208419	-0.0394748642476875	-0.210486529941553	-0.0563984805051902	-0.0525978844322158	-0.0455363983036982	-0.031918114983462	-0.0282484273621268	-0.0428535766579424	-0.0490585929885946	-0.0348640928953833	-0.0467312880806167	-0.0387593509242127	-0.00660795101396863	-0.0304430296347067	-0.0501746964180752
"HAND2"	0.515936743569981	0.295156503492611	0.231039831169515	0.687828664446305	0.0789556389562394	0.137596791295819	0.0830746044985916	0.0986716492202798	1.07887009585047	0.12538261126874	0.286502134325126	0.047112201181563	0.097341124342443	-0.0199244299105377	0.204537522470016	0.101953439762921	0.0838717289396854	0.0855210231823493	0.0920172551451972	0.566986609545344	0.381306171738478	0.26451997990143	0.0355967658396987	0.0883241599359016	0.101278218307748	0.054322249445199	0.0911106732246368	0.175101780958097	0.0990426879992174	0.279306994134126	0.0401389392559334	0.0735399673296801	0.0903459106145973	0.0669220806034309	0.0787983625436204	0.52488714164025	0.113519750520745	0.0981613990927266	0.082408769786342	0.367006124589026	0.185613946418883
"HASPIN"	1.03829104697731	0.860763311421554	1.36169413793611	1.26365845818144	0.673070274584277	0.614244682516334	0.667750434632694	0.954657843903538	0.90534030995281	1.31642473366223	1.37414181006022	0.663290944776932	0.648083617770977	0.672639395673951	1.08446881136904	0.701271792309054	0.312229248898678	1.0346283899994	0.511822285407552	0.626938517050017	1.47278617832341	1.09210910084955	1.22528801164655	0.405430193645541	0.625259702339298	0.644268615973929	0.927594761308683	0.669503244277249	0.849753436844218	0.361829579505171	0.650333591036705	1.16162893943576	0.892417805163222	0.545089142576207	0.428384120209151	1.0966757156238	1.4808753067799	1.60118528840904	1.00967741116622	1.29255048277085	1.01440268693552
"HAT1"	1.42587997615726	1.29275737419325	2.28549332622274	1.44973950256729	1.34404680141201	0.898192249356636	1.57989348584076	1.08414362363719	1.25324973772063	1.52196463924587	1.49295089942915	1.10943977988432	0.981278963241594	1.28319151521616	1.42238517094935	1.15902900927966	0.998576269936592	1.4723836963696	0.969910483566483	0.78870951360993	2.02641775742294	1.7424596426522	1.86393369941351	0.903005968928239	1.33401485400082	1.03982238312099	1.57752044913099	1.38531961057878	1.46932216999541	0.842414874377869	1.10201252227253	1.5079937000721	1.61107788672332	0.9312903272588	0.916135692295487	1.50434031231037	1.33134412527259	1.4201664416525	2.16313944145338	1.34453136489004	1.06834076872324
"HBEGF"	1.0321782490176	1.17455860845929	1.91677822333476	0.684586031546428	0.629075821911088	1.27459610793048	0.960732451535492	1.3108714581929	1.19524874050909	1.21135142805363	0.798632878691522	1.05119715164115	0.771603826063138	1.49590400450381	1.37701883652673	1.81872406019841	1.36589599767552	0.922311711123311	1.37256256040424	1.24500068424035	0.639529925223619	1.40413059209523	1.48744157678055	1.66848385537638	1.08438133839757	1.01721705489658	1.49057641001067	1.16457744287698	1.52596313743648	1.23565326680807	1.6053452928815	1.25696162881075	0.895711715063722	2.0926528660565	0.582508254621292	1.06316486280829	0.833695647390769	1.20802940556542	1.5953559123671	0.636074741856412	1.04349166892184
"HBP1"	-0.0497511400897352	0.0914411435804232	0.390391649622533	0.254803431653226	0.203499420388003	-0.695032368989831	0.148231033519005	0.0493656874190922	-0.0288529424504764	-0.295979071905323	-0.0595146124539409	0.226097386214804	0.227824637052139	0.0840016172441808	0.0805849506714489	0.617883951548365	0.274450279964331	-0.185537020533468	0.335844685632339	0.363514237021586	0.0404477191063094	0.498476308198582	0.240201918118591	0.83404046237751	0.624462841097696	0.402152280159936	0.379895861565569	0.168048817510538	-0.145222355813011	0.441622657625367	0.493351229635647	-0.0971026938100109	0.113372978574608	0.579830486823962	0.798901141295513	0.0672122774851924	-0.115115264959435	0.0525325906946255	-0.00400368035895485	-0.0841873492295694	0.372699102482238
"HBZ"	0.716175534686758	0.580659707961403	0.326930978514686	-0.08624509526663	1.31090472376368	-0.433997456543992	-0.372804916321555	0.405717884704465	0.338579214040299	0.44142780130629	-0.437198576102128	0.535570740254284	0.235503685790398	-0.0262650311458229	0.713540229233439	0.578168313692635	0.570478821887536	0.547358869278968	0.0758115739407039	-0.273613269213128	0.954266386377055	0.0304225851489007	0.473571449630385	0.0120261537483549	0.297349283648368	0.912208348789359	0.395759392417606	0.499569102931356	0.631025435589588	-0.142866836397139	-0.117486555178768	1.07612190568741	0.281134902104237	1.11702891814922	-0.146245261737739	1.18723050754877	0.601573448130511	0.678230805248725	-0.163828787821899	1.11313180893817	0.0997377313849864
"HCAR1"	0.920737619085303	0.933978056009992	1.73647254807377	0.555384211998134	0.836354738593503	0.179461646627814	1.3367897222016	1.04161568402111	1.2390923520781	0.793178286780435	-0.361152218086416	1.18976765546292	0.688185161498108	-1.08188826688565	0.405195221496059	-0.537768975542156	0.30451406790214	0.959222837301691	-1.40463666220001	-0.376340757599836	0.824888537702838	1.29892600535545	0.768385879994951	0.802589224750066	0.926135170772914	0.820995322740129	0.656219773583407	0.0486795108703172	0.722960900702637	0.714256767700308	0.498171391832602	0.887422263697422	0.644447038016198	-0.598744468318511	0.731748820683572	1.54188413162103	0.72677709129863	1.18080873290752	1.53410657435544	0.691527299083261	0.712082756695998
"HCAR3"	0.386472642523941	0.691177417913361	0.96349834331847	-1.25781253458575	-0.109269084680059	-1.47608432724396	-1.28854546648314	0.0912691645273056	0.592076374673918	0.959662715451896	-1.5764829772988	0.167620714584457	-0.209089814478541	0.169011082518679	0.625429078566792	0.644301669395951	0.219032847596637	-0.582785735655866	-0.709074269359818	-0.354830472570225	-0.307495576391097	0.153158828915681	0.763535617337859	-0.841595198611013	-1.02689289412863	-7.10048049848607e-05	0.494709297140135	-0.782645473576848	0.68388586895897	-0.981437327642825	-0.163876420081008	0.362168783658152	0.398874178814528	0.509197749963145	-0.457233672417061	-0.564570746160975	-0.879875862990451	0.524074945723292	0.337534975760959	-0.956005642147072	0.517440957218073
"HCFC2"	-2.1344143411212	-1.68697788668805	-1.15063247213058	-1.46393885743532	-1.38446170755283	-1.29129598356579	-0.925914601298543	-1.91586569824549	-1.56912740405959	-1.66088806327726	-1.55194051267709	-1.29004065814523	-1.42009966646548	-1.93900394797558	-1.64889930831629	-0.828978137968522	-1.59430724979877	-1.84067975098609	-1.44149634645437	-1.89724661863475	-1.85339984454266	-0.896526483229877	-1.20939320830148	-0.925698831480953	-0.67373066647218	-1.35183049064493	-2.5549711009302	-1.26613855549453	-1.63768361034177	-0.690302879684493	-0.981773105030632	-1.88410259684969	-1.40298937402167	-0.873372034232417	-0.955080286744456	-1.63902619293258	-1.84274138473169	-1.77613276080776	-1.91572853553406	-1.5660921620098	-1.79681136527446
"HCLS1"	4.7852001637089	5.470522036798	6.07268304982532	4.48107794313179	5.89016851843018	3.81204750765077	3.47677360475116	5.58076585412149	5.13034831789521	5.79482530695601	2.79913646177063	6.17575351299093	5.78402042903127	6.41758093047416	5.1683330199998	7.32096115079701	5.96785762357111	4.40537738995818	5.00496661023686	6.156951768671	3.94167538815083	5.78956728200861	6.56734757945587	3.94142480661725	4.21884144688837	5.83731668911937	5.80505148695996	6.41729975008608	5.23759064995367	4.63110898496361	5.8494897840239	4.57548579448275	5.43152980098305	6.43420976403212	6.19567757207677	3.91787312702429	3.91073346796047	4.75370614556187	4.32430254968682	3.56715671297394	4.48343253913038
"HCRTR1"	-1.55187319799665	-1.4119773519113	-0.713688520753111	-1.12315472582776	-1.05528418872054	0.939442753755026	-1.11271860252244	-1.25008446788211	-1.30955379091101	-1.03621141022615	0.4690541284991	-1.34568561897533	-1.13571455820743	-1.05300329678291	-1.34144712603741	-1.15604617022645	0.937079676516683	-1.77365829462339	1.40684678347795	1.04857192504262	-1.03229373493526	0.901998426261142	-1.17954426431881	0.708355343408082	2.00100671401319	-1.23279853056667	-1.24906443773871	1.28472757455522	-1.37985335748394	0.722165334059603	0.934690802928582	1.18979586912733	-1.25454996495374	-1.02858881070926	0.983980904586839	-0.89422850781015	-0.935808891505895	-1.5063935088843	1.09752007946265	-0.882246363087372	-0.956334461980929
"HCRTR2"	-0.150557426217832	-0.151569590434468	-0.132627804930855	-0.113363722987245	-0.111642537762885	-0.11655595157934	-0.140565312504771	-0.13039403971839	-0.138299779523161	-0.156692549899606	-0.0878803168502346	-0.14361936434773	-0.139667814141343	-0.112320893004135	-0.152458961639357	-0.136575500058353	-0.14476979228603	-0.128199110845814	-0.1228078156808	-0.14653016376613	-0.140047806346701	-0.142093085559469	-0.139754699699288	-0.112443829854874	-0.133495382188823	-0.115637668392429	-0.0965584247905914	-0.13565475287221	-0.158336069478271	-0.113755169076818	-0.13660906176482	-0.158530818400504	-0.121758825629975	-0.134141083740623	-0.130306603782455	-0.164097843366217	-0.125731616344534	-0.144950287260229	-0.10501795880146	-0.118348469987657	-0.0968140055005179
"HDAC1"	0.368057881394422	0.580609366203441	0.180296643257587	0.329642832009441	0.457153350351764	0.603757299789374	0.41866639255754	0.338398948702567	0.69259678212102	0.765510341658066	0.711532050396536	0.37667417449321	0.33891511680695	0.236855307856192	0.399512540658204	0.305138121400871	0.542620715594643	0.166590842110069	0.324055837778061	0.548521387212011	0.459508430748293	0.332064292696574	0.766306312000208	0.181610200579177	0.752317541423812	0.445168932953429	0.605019081345428	0.471448874109418	0.389876414405195	0.694962528601967	0.375340953298264	1.06010022138238	0.389252883414873	0.393096503830067	0.356138040863714	0.179526087673549	0.203926461766894	0.33409291089832	0.178228401529959	0.327505263074338	0.167043722200364
"HDAC10"	2.8952495145102	2.85448888612239	0.943053644492541	3.6409920848987	2.69715746746916	3.6996727499303	2.56577373849454	3.64114628755113	2.73497785651855	2.49305279583276	2.80066944645704	2.9778337996232	3.12966107868049	3.58342667459063	2.74841337280219	2.74446345591029	3.4587939539177	2.71244279248285	3.57428924401096	3.81531603246343	1.12905806105686	1.22800130220036	1.53871524675642	2.75283165841178	2.11327863800819	2.88167185332108	3.23605097444712	2.95283655496221	2.44590981926724	3.44149616176693	3.40341441445183	2.53035390944966	3.39579836424402	3.06352868506853	3.56612016142474	2.32909715262046	2.89859644146511	2.93623641660871	2.24980389977921	2.63202957840626	4.14007897347788
"HDAC11"	0.298956522529645	0.257894836000279	-0.0123547360360991	0.634665321485509	0.489471125348272	0.646497253757499	0.534423059667851	0.353844015438546	0.128169455619299	0.0967276300668642	0.180080282222217	0.4090762839882	0.379790691337161	0.79161612269451	0.331651907189971	1.15130622061453	0.659129075991247	0.0606593174697119	0.816588355304201	0.946170238629017	-0.194213003601254	-0.0937315626975179	0.320710863396125	0.510870234731721	0.172809123735642	0.733920295539993	0.648437262466764	1.00092392593314	0.24551304035284	0.727411269050709	0.91826389266039	0.146238841048495	0.569634673445373	0.891727831898646	0.811092904782171	0.0341676585275489	0.269440959461071	0.35406537465271	0.286886716895325	-0.00612622275987607	0.714492939517778
"HDAC2"	1.70990517572401	1.05538590860449	1.59275400429957	1.90938773991661	0.486071585855874	1.51272861760464	3.04836205355988	1.15814096919113	1.59362502252436	1.00229219044812	3.1374411568311	0.393127779554641	0.904255073753765	0.646053546412516	1.63794767200769	-0.703052127894751	-0.0677021881437241	2.56045100218133	0.770976080270094	0.128607250043205	3.11323207592296	1.4110872820827	1.02526566288858	2.14349371926522	1.93792704645826	0.182580677687098	1.80696192559937	0.405131791524844	1.62210163857161	0.540258000536039	0.213663263802807	1.61750054494176	1.1736905541445	-0.496906814574425	-0.407201901227656	1.99679054333199	2.28822670326308	1.7968786005741	1.50850235415759	1.91608193549518	1.46272667021407
"HDAC3"	-0.889556437696573	-0.484020464611463	0.430564079520672	-0.654246838130587	0.362960443046344	-0.721745928897876	-0.796410001330786	0.699536082732069	0.575609874967933	0.357429262286963	-0.750756928024235	0.864011780325246	0.840322718727244	0.463449338261151	0.391442928445272	0.547399637220273	-0.68907137284855	0.410775179396906	-0.303382883927344	0.790186126038146	-0.726282394274772	0.647985612701872	0.401391422018153	0.608445974647416	-0.819646841114225	0.715453428157439	1.06575915916159	0.56823789234833	0.409694467014061	0.112606750726283	-0.383385785137754	0.408145962044059	0.772618052832174	-0.0924937927493121	0.425910333338964	0.5908449474296	0.631729740737064	-0.353857754748047	0.153037377450546	-0.821893260067138	-1.30774212395056
"HDAC4"	2.63494104161888	3.39778536318736	3.59935589136013	2.28354723802801	3.05968544035111	0.690292450273037	1.33426626406403	2.90908736513973	2.7725436298049	3.48596361732897	0.74465661560179	2.96526180415806	2.47348707491339	2.7627790648435	3.13465996060733	3.81837370985956	2.84342301415107	1.72798674739659	2.77228532703856	2.82706081633224	1.85156694236896	2.6611152491022	3.35401389392894	0.977800576962833	1.08061692129534	2.45493471968871	3.30449334779544	3.70303861889081	2.63215719817876	1.41143337755543	2.67831188870006	2.59344146554003	3.02941803850344	2.72930939789482	2.78057677959653	1.78430011135924	2.15945963392979	3.09494261375217	2.83645954213403	1.42140063443545	2.23761946662623
"HDAC5"	0.806745028177157	0.648486108423703	0.472434561072735	0.548878949469676	0.676953481893895	1.13145949213072	0.586836885563236	0.414282605311856	0.406102029391012	0.697201354997628	0.736989403927386	1.18600128850081	0.636295139607682	1.58175497051964	0.552276948563275	1.366474616345	1.37517307315918	0.131220770703794	1.21506033682943	1.75393325032881	-0.484036930811881	0.734450154732519	0.582501807960044	0.481766378990687	0.511283420835655	1.06170795012093	0.855589218738465	1.09093285377152	0.20563219138596	1.35462457723863	1.42898809148571	-0.144578909074344	0.557797554962307	1.23899174257491	1.84089599759983	-0.365725044235774	0.50004651606326	-0.576761630974478	-0.283780633591922	-0.0219984709437111	0.91607646961231
"HDAC6"	0.672604672917802	1.06169189854878	-0.298606090806503	0.889822451229478	0.687082138527142	1.04357975105006	0.670545839250931	1.12481551442097	0.711021473748255	0.478167027812697	0.680725111296035	0.851892232098598	1.17937395860297	0.584053156055091	0.69355509580356	0.272476550293567	0.712038172986161	0.893769189358714	1.0271686440427	0.595331841464958	-0.175171381427596	0.0490414266299442	0.296260656047272	0.874155604104267	0.504254382463236	0.938685682042938	0.970828365772196	0.547049284029821	0.481483847624706	0.546044704260611	0.594041623483803	0.852259920872352	1.10588113714531	0.535775841157828	0.861799188621045	0.886027973255395	1.15873250654172	0.836336527028583	0.571627440882698	1.04844843146931	1.07593489447512
"HDAC7"	-0.161172208002679	-0.323958769750512	-0.186667085375109	0.0634317876161379	0.712188884847854	1.21725267501982	0.0609716876409809	0.349297161362337	0.202365515934402	-0.110947264723375	0.6723687457334	0.485058085258913	0.544577048861503	0.415775089767691	0.0565364221564439	0.936277826558659	0.968258369008816	0.114171992122639	0.790290030256989	1.08247168973384	-0.0343040787307359	0.179044179563807	0.0858941862825723	0.560979987769215	0.84746307354845	0.839767814610196	0.677416858322208	0.963809734648801	0.10661287459711	1.04675831809915	0.821808244235092	-0.243345078874659	0.363562706277224	1.26581836271284	1.12845693461697	0.125119180399112	-0.0194800637647147	-0.208507305828276	-0.169975610317531	0.544918004397092	0.205292207815679
