"name"	"Double_NR"	"Double_R"	"distance"
"24668"	"MIR1256"	0.241575325990224	0.21980189144882	-0.0266
"24669"	"MIR1257"	0.260925380228369	0.245854190692089	-0.0218
"24670"	"MIR125A"	0.269194167134248	0.252794464353521	-0.0227
"24671"	"MIR125B1"	0.254978132428809	0.245452037229882	-0.0179
"24672"	"MIR125B2"	0.263401268937066	0.241984608716905	-0.0263
"24673"	"MIR1262"	0.244416266948697	0.223218268860676	-0.0262
"24674"	"MIR1263"	0.281459608025801	0.260410491361611	-0.0259
"24675"	"MIR1266"	0.240558246642715	0.218661382759249	-0.0267
"24676"	"MIR127"	0.270025771462141	0.257683717383652	-0.0198
"24677"	"MIR1272"	0.312829718200925	0.323016489189217	-0.0037
"24678"	"MIR1273A"	0.260056123398558	0.23902277079455	-0.026
"24679"	"MIR1275"	0.256941522704224	0.235409576838237	-0.0264
"24680"	"MIR1276"	0.241698374027622	0.219962656018308	-0.0266
"24681"	"MIR1277"	0.269419294922861	0.248854298201244	-0.0257
"24682"	"MIR1278"	0.244918523178272	0.222796153079335	-0.0268
"24683"	"MIR128-1"	0.25043096337194	0.225021315647522	-0.0292
"24684"	"MIR1280"	0.254707987370223	0.23449313625652	-0.0255
"24685"	"MIR1283-1"	0.297302232279284	0.287208324021946	-0.0181
"24686"	"MIR1283-2"	0.299439274708429	0.279146398127232	-0.0253
"24687"	"MIR1284"	0.244280280222528	0.2224745580685	-0.0266
"24688"	"MIR1285-1"	0.257588129381546	0.239102105436487	-0.0242
"24689"	"MIR1286"	0.273372660424988	0.252158819250875	-0.0261
"24690"	"MIR1288"	0.24309640224985	0.220768099583332	-0.027
"24691"	"MIR1289-1"	0.257908875176597	0.230508910182293	-0.0305
"24692"	"MIR1289-2"	0.246062311339206	0.22226885566869	-0.028
"24693"	"MIR129-1"	0.249021289871295	0.230622127384369	-0.0242
"24694"	"MIR1294"	0.246904928801653	0.225551332900948	-0.0263
"24695"	"MIR1295A"	0.410232243062751	0.403887653211051	-0.015
"24696"	"MIR1296"	0.245095860856312	0.223278841373619	-0.0266
"24697"	"MIR1298"	0.253652153693935	0.239812984511194	-0.0209
"24698"	"MIR1301"	0.248591119951828	0.226869015074846	-0.0265
"24699"	"MIR1302-1"	0	0.248787699730765	0.1643
"24700"	"MIR1302-4"	0.265165418452884	0.244651210343623	-0.0256
"24701"	"MIR1302-5"	0.245230694629509	0.223557313733193	-0.0265
"24702"	"MIR1302-6"	0.247318433689258	0.225574536170291	-0.0266
"24703"	"MIR1302-8"	0.253206393371385	0.231582308631958	-0.0265
"24704"	"MIR1303"	0.251908245196274	0.231526404986523	-0.0256
"24705"	"MIR1304"	0.262333071164369	0.243899454762638	-0.0242
"24706"	"MIR130A"	0.251497491304538	0	-0.1894
"24707"	"MIR1323"	0.308806113393728	0.301224439909872	-0.0163
"24708"	"MIR133A2"	0.253767722470351	0.230468054456828	-0.0276
"24709"	"MIR133B"	0.291114584626385	0.270261706576103	-0.0258
"24710"	"MIR133BHG"	0.291114584626385	0.270261706576103	-0.0258
"24711"	"MIR1343"	0.24175369408012	0.220201870328759	-0.0265
"24712"	"MIR136"	0.270025771462141	0.257683717383652	-0.0198
"24713"	"MIR138-1"	0.247093849203775	0.226075069885504	-0.0261
"24714"	"MIR138-2"	0.277720005146463	0.262058722359062	-0.0221
"24715"	"MIR140"	0.347361750326799	0.298363797905055	-0.0455
"24716"	"MIR141"	0.308597476716489	0.285335177060621	-0.0274
"24717"	"MIR143"	0.254592141610338	0.236731654857213	-0.0238
"24718"	"MIR143HG"	0.297397995657134	0.278162535830888	-0.0246
"24719"	"MIR145"	0.251312704332243	0	-0.1893
"24720"	"MIR1468"	0.314608087401122	0.272482970203948	-0.0408
"24721"	"MIR146A"	0.25122660438485	0.234840740664348	-0.0228
"24722"	"MIR1471"	0.249798828405658	0.233281905699814	-0.0229
"24723"	"MIR147A"	0	0.260410491361611	0.1725
"24724"	"MIR147B"	0.249114408437186	0.228574972692896	-0.0257
"24725"	"MIR148B"	0.25663317011771	0.235629726983446	-0.026
"24726"	"MIR151A"	0.255395946274089	0.234005006544913	-0.0263
"24727"	"MIR151B"	0.249756985843059	0.23078057423557	-0.0246
"24728"	"MIR153-2"	0.249805150289052	0.228109588979322	-0.0265
"24729"	"MIR1537"	0.311582963759129	0.276643712988277	-0.0357
"24730"	"MIR155HG"	0.466927952412	0.4717722532681	-0.0069
"24731"	"MIR15B"	0.325375722187239	0	-0.2415
"24732"	"MIR16-1"	0.321924645703309	0.298625127900009	-0.0274
"24733"	"MIR16-2"	0.325375722187239	0	-0.2415
"24734"	"MIR181A1"	0.281459608025801	0.260410491361611	-0.0259
"24735"	"MIR181A2"	0.281459608025801	0.260410491361611	-0.0259
"24736"	"MIR181B1"	0.281459608025801	0.260410491361611	-0.0259
"24737"	"MIR181B2"	0.281459608025801	0.260410491361611	-0.0259
"24738"	"MIR1825"	0.264194868793128	0.24848970861559	-0.0222
"24739"	"MIR185"	0.254567829451021	0.232971458986021	-0.0264
"24740"	"MIR186"	0	0.227809528399681	0.1494
"24741"	"MIR188"	0.327115687595611	0.30973628071124	-0.0232
"24742"	"MIR1909"	0.414337650459724	0.383128240851239	-0.0327
"24743"	"MIR190A"	0.241780025729207	0.21978365779719	-0.0268
"24744"	"MIR190B"	0.266384131108949	0	-0.1999
"24745"	"MIR1913"	0.264211301019891	0.246931425915513	-0.0233
"24746"	"MIR1914"	0.265938107282517	0.247493715384487	-0.0242
"24747"	"MIR192"	0.2703701159885	0.253912254194487	-0.0227
"24748"	"MIR194-1"	0.256571781256379	0.234159637397314	-0.027
"24749"	"MIR194-2"	0.2703701159885	0.253912254194487	-0.0227
"24750"	"MIR197"	0.252469760283207	0.229147284666398	-0.0277
"24751"	"MIR1976"	0.242235584935886	0.221187669212419	-0.0261
"24752"	"MIR199A1"	0.248264861263082	0.226540300270271	-0.0266
"24753"	"MIR199A2"	0.248074405507899	0.225937478881227	-0.0268
"24754"	"MIR200A"	0.300978815436821	0.300665083005211	-0.0112
"24755"	"MIR200B"	0.300978815436821	0.300665083005211	-0.0112
"24756"	"MIR200C"	0.308597476716489	0.285335177060621	-0.0274
"24757"	"MIR205HG"	0.247756684346746	0.226440419285638	-0.0263
"24758"	"MIR206"	0.32545325469711	0.310997945036062	-0.0211
"24759"	"MIR21"	0.243047193857902	0.221202197992304	-0.0267
"24760"	"MIR211"	0.273089602581606	0.261414016658476	-0.0193
"24761"	"MIR2114"	0.259294323002313	0.243558034720498	-0.0223
"24762"	"MIR2115"	0.32969021134491	0.323862469083579	-0.015
"24763"	"MIR2116"	0.247396948417206	0.225658279888453	-0.0266
"24764"	"MIR2117"	0.248399811493623	0.231181926046594	-0.0234
"24765"	"MIR214"	0.248603242811435	0.226419692536851	-0.0269
"24766"	"MIR215"	0.256571781256379	0.234159637397314	-0.027
"24767"	"MIR216A"	0	0.223319006776748	0.1462
"24768"	"MIR216B"	0.250141892576226	0.227766267168721	-0.027
"24769"	"MIR218-1"	0.268226762447112	0.248358576132419	-0.0252
"24770"	"MIR218-2"	0.26481835356259	0.240980940982172	-0.028
"24771"	"MIR221"	0.263881306540891	0.24288478870712	-0.026
"24772"	"MIR222"	0.263881306540891	0.24288478870712	-0.026
"24773"	"MIR223"	0.252564420661214	0.230050894102568	-0.0271
"24774"	"MIR224"	0.265115685490233	0.247575836746986	-0.0235
"24775"	"MIR2278"	0.256384113337201	0.23895860731302	-0.0235
"24776"	"MIR2355"	0.272449114424063	0.250533844896534	-0.0266
"24777"	"MIR23B"	0.271757484231576	0.256755561850185	-0.0217
"24778"	"MIR25"	0.324759952551366	0	-0.2411
"24779"	"MIR26A1"	0.304453295310661	0.289769577089654	-0.0214
"24780"	"MIR26A2"	0.268476642403152	0.241580634345601	-0.0301
"24781"	"MIR26B"	0.251549146661957	0.226248599930257	-0.0291
"24782"	"MIR27B"	0.271757484231576	0.256755561850185	-0.0217
"24783"	"MIR28"	0.251921007671597	0.230786276789983	-0.0261
"24784"	"MIR299"	0.279345850137999	0.269782004461273	-0.0178
"24785"	"MIR29A"	0.241548204856804	0.219210758341026	-0.027
"24786"	"MIR300"	0.288037813253779	0.274735381549152	-0.0204
"24787"	"MIR301A"	0.259695815565919	0.237593620002805	-0.0268
"24788"	"MIR302A"	0.260776053890882	0.241247709214263	-0.0249
"24789"	"MIR302B"	0.281427521494115	0.264051462209623	-0.0233
"24790"	"MIR302C"	0.281427521494115	0.264051462209623	-0.0233
"24791"	"MIR302D"	0.274996809518599	0.255149518896214	-0.0251
"24792"	"MIR302E"	0.262361387672044	0.239033751757058	-0.0276
"24793"	"MIR3074"	0.271757484231576	0.256755561850185	-0.0217
"24794"	"MIR30A"	0.244981067260684	0.223212546996431	-0.0266
"24795"	"MIR30B"	0.261151203783699	0.239821896630259	-0.0262
"24796"	"MIR30C1"	0.24343943571098	0.221856592865063	-0.0265
"24797"	"MIR30C2"	0.244663679686406	0.222884962102143	-0.0266
"24798"	"MIR30D"	0.263904293476924	0.241452055684008	-0.027
"24799"	"MIR30E"	0.24343943571098	0.221856592865063	-0.0265
"24800"	"MIR31"	0.271829105930894	0.253884928334424	-0.0238
"24801"	"MIR3165"	0.253769271048262	0.231310572856026	-0.0271
"24802"	"MIR3180-5"	0.272085968363066	0.249210449026229	-0.0273
"24803"	"MIR32"	0.252826600902937	0.226243479586762	-0.03
"24804"	"MIR320B1"	0.245306428810465	0.224105781825027	-0.0262
"24805"	"MIR320B2"	0.295543555194907	0.258120753147122	-0.0375
"24806"	"MIR320C2"	0.270068664651009	0.248787699730765	-0.0262
"24807"	"MIR323A"	0.274422366231529	0.264121940103987	-0.0184
"24808"	"MIR324"	0.284373608559225	0.252844847388386	-0.0334
"24809"	"MIR328"	0.295200967992621	0.271885810389835	-0.0275
"24810"	"MIR329-1"	0.294949515307783	0.277326440427665	-0.0235
"24811"	"MIR329-2"	0.294949515307783	0.277326440427665	-0.0235
"24812"	"MIR331"	0.272818185644871	0.261744268956471	-0.0189
"24813"	"MIR337"	0.270025771462141	0.257683717383652	-0.0198
"24814"	"MIR339"	0.292493603919081	0.266286624906232	-0.0296
"24815"	"MIR33B"	0.240823208660093	0.218590800917582	-0.0269
"24816"	"MIR340"	0.267995361040079	0.237793238266768	-0.0325
"24817"	"MIR342"	0.249756985843059	0.23078057423557	-0.0246
"24818"	"MIR34A"	0.263976701062421	0.262111739011592	-0.0124
"24819"	"MIR3607"	0.240836651715164	0.219010159192591	-0.0267
"24820"	"MIR361"	0.267497896569828	0.242149841032146	-0.029
"24821"	"MIR3617"	0.346164084028465	0.330938880931182	-0.0216
"24822"	"MIR362"	0.327115687595611	0.30973628071124	-0.0232
"24823"	"MIR3666"	0.270068664651009	0.248787699730765	-0.0262
"24824"	"MIR367"	0.274996809518599	0.255149518896214	-0.0251
"24825"	"MIR3671"	0.244852680397251	0.223058517615546	-0.0266
"24826"	"MIR3677"	0.292156324206016	0.242126029017659	-0.0465
"24827"	"MIR370"	0.26923699535343	0.258365313191508	-0.0188
"24828"	"MIR371A"	0.302468385239751	0.281846084068196	-0.0256
"24829"	"MIR371B"	0.302468385239751	0.281846084068196	-0.0256
"24830"	"MIR372"	0.302468385239751	0.281846084068196	-0.0256
"24831"	"MIR373"	0.302468385239751	0.281846084068196	-0.0256
"24832"	"MIR374A"	0.269100097441289	0.24970724627317	-0.0248
"24833"	"MIR374B"	0.266961411894753	0.246164611545828	-0.0258
"24834"	"MIR376A1"	0.288037813253779	0.274735381549152	-0.0204
"24835"	"MIR376C"	0.288037813253779	0.274735381549152	-0.0204
"24836"	"MIR378I"	0.320271836750725	0	-0.2379
"24837"	"MIR379"	0.279345850137999	0.269782004461273	-0.0178
"24838"	"MIR380"	0.274422366231529	0.264121940103987	-0.0184
"24839"	"MIR381"	0.288037813253779	0.274735381549152	-0.0204
"24840"	"MIR381HG"	0.288037813253779	0.274735381549152	-0.0204
"24841"	"MIR383"	0.243080387045839	0.221370544178778	-0.0266
"24842"	"MIR411"	0.279345850137999	0.269782004461273	-0.0178
"24843"	"MIR421"	0.266961411894753	0.246164611545828	-0.0258
"24844"	"MIR422A"	0.255912570304642	0.238992941267177	-0.0231
"24845"	"MIR4271"	0.389696868032064	0	-0.2869
"24846"	"MIR4286"	0.275656265473864	0.276793017634131	-0.0102
"24847"	"MIR429"	0.300978815436821	0.300665083005211	-0.0112
"24848"	"MIR431"	0.270025771462141	0.257683717383652	-0.0198
"24849"	"MIR432"	0.270025771462141	0.257683717383652	-0.0198
"24850"	"MIR4321"	0.408006133887905	0	-0.2998
"24851"	"MIR433"	0.270025771462141	0.257683717383652	-0.0198
"24852"	"MIR4330"	0.267875830961169	0.251022537906218	-0.023
"24853"	"MIR4432"	0.265178821305396	0.247152711581694	-0.0239
"24854"	"MIR4435-1HG"	0.259783596023091	0.227983918920746	-0.0337
"24855"	"MIR4454"	0.344499186860646	0.30560462024165	-0.0384
"24856"	"MIR4497"	0.24926872872489	0	-0.1879
"24857"	"MIR4506"	0.265302794602733	0.245922354030085	-0.0248
"24858"	"MIR450A1"	0.264814559198243	0.245627840558878	-0.0247
"24859"	"MIR450A2"	0.264814559198243	0.245627840558878	-0.0247
"24860"	"MIR450B"	0.264814559198243	0.245627840558878	-0.0247
"24861"	"MIR452"	0.265115685490233	0.247575836746986	-0.0235
"24862"	"MIR4534"	0.293626950860299	0.2830317669471	-0.0185
"24863"	"MIR454"	0.259695815565919	0.237593620002805	-0.0268
"24864"	"MIR455"	0.257449893699847	0.233027205271353	-0.0284
"24865"	"MIR4639"	0.242588963750194	0.220871545615872	-0.0266
"24866"	"MIR4655"	0.275435167540766	0.252198736651973	-0.0275
"24867"	"MIR4686"	0.306146596974671	0.301145860113522	-0.0145
"24868"	"MIR4696"	0.328104329951746	0.29826927552905	-0.032
"24869"	"MIR4700"	0.244693053871737	0.222547707312275	-0.0269
"24870"	"MIR4717"	0.292156324206016	0.242126029017659	-0.0465
"24871"	"MIR4756"	0.333898514260925	0.313199941603954	-0.0255
"24872"	"MIR4763"	0.261434284595688	0.232818923258474	-0.0314
"24873"	"MIR4767"	0.267908232348054	0.245861521115242	-0.0267
"24874"	"MIR4783"	0.309502868574008	0.295709906472034	-0.0207
"24875"	"MIR486"	0.261363265028525	0.241104277490351	-0.0255
"24876"	"MIR487B"	0.288037813253779	0.274735381549152	-0.0204
"24877"	"MIR488"	0.389155436730531	0.347352016568264	-0.0403
"24878"	"MIR489"	0.281459608025801	0.260410491361611	-0.0259
"24879"	"MIR491"	0.276814430177867	0.255251242100366	-0.0263
"24880"	"MIR492"	0.267576462807698	0.247170507597232	-0.0255
"24881"	"MIR493"	0.270025771462141	0.257683717383652	-0.0198
"24882"	"MIR494"	0.294949515307783	0.277326440427665	-0.0235
"24883"	"MIR495"	0.281721985016521	0.273767048423567	-0.0167
"24884"	"MIR497HG"	0.277619271297595	0.253314702351061	-0.0283
"24885"	"MIR499A"	0.259231205033266	0.239576764715422	-0.025
"24886"	"MIR500A"	0.327115687595611	0.30973628071124	-0.0232
"24887"	"MIR503"	0.264814559198243	0.245627840558878	-0.0247
"24888"	"MIR503HG"	0.264814559198243	0.245627840558878	-0.0247
"24889"	"MIR504"	0.281459608025801	0.260410491361611	-0.0259
"24890"	"MIR505"	0.278030286037341	0.271137782095153	-0.0159
"24891"	"MIR512-1"	0.308806113393728	0.301224439909872	-0.0163
"24892"	"MIR512-2"	0.308806113393728	0.301224439909872	-0.0163
"24893"	"MIR515-1"	0.297302232279284	0.287208324021946	-0.0181
"24894"	"MIR515-2"	0.297302232279284	0.287208324021946	-0.0181
"24895"	"MIR516A1"	0.299439274708429	0.279146398127232	-0.0253
"24896"	"MIR516A2"	0.299439274708429	0.279146398127232	-0.0253
"24897"	"MIR516B1"	0.299439274708429	0.279146398127232	-0.0253
"24898"	"MIR516B2"	0.299439274708429	0.279146398127232	-0.0253
"24899"	"MIR517A"	0.299439274708429	0.279146398127232	-0.0253
"24900"	"MIR517B"	0.299439274708429	0.279146398127232	-0.0253
"24901"	"MIR517C"	0.299439274708429	0.279146398127232	-0.0253
"24902"	"MIR518A1"	0.299439274708429	0.279146398127232	-0.0253
"24903"	"MIR518A2"	0.299439274708429	0.279146398127232	-0.0253
"24904"	"MIR518B"	0.299439274708429	0.279146398127232	-0.0253
"24905"	"MIR518C"	0.299439274708429	0.279146398127232	-0.0253
"24906"	"MIR518D"	0.299439274708429	0.279146398127232	-0.0253
"24907"	"MIR518E"	0.299439274708429	0.279146398127232	-0.0253
"24908"	"MIR518F"	0.299439274708429	0.279146398127232	-0.0253
"24909"	"MIR519A1"	0.299439274708429	0.279146398127232	-0.0253
"24910"	"MIR519A2"	0.299439274708429	0.279146398127232	-0.0253
"24911"	"MIR519B"	0.299439274708429	0.279146398127232	-0.0253
"24912"	"MIR519C"	0.297302232279284	0.287208324021946	-0.0181
"24913"	"MIR519D"	0.299439274708429	0.279146398127232	-0.0253
"24914"	"MIR519E"	0.297302232279284	0.287208324021946	-0.0181
"24915"	"MIR520A"	0.299439274708429	0.279146398127232	-0.0253
"24916"	"MIR520B"	0.299439274708429	0.279146398127232	-0.0253
"24917"	"MIR520C"	0.299439274708429	0.279146398127232	-0.0253
"24918"	"MIR520D"	0.299439274708429	0.279146398127232	-0.0253
"24919"	"MIR520F"	0.297302232279284	0.287208324021946	-0.0181
"24920"	"MIR520G"	0.299439274708429	0.279146398127232	-0.0253
"24921"	"MIR520H"	0.299439274708429	0.279146398127232	-0.0253
"24922"	"MIR521-1"	0.299439274708429	0.279146398127232	-0.0253
"24923"	"MIR521-2"	0.299439274708429	0.279146398127232	-0.0253
"24924"	"MIR522"	0.299439274708429	0.279146398127232	-0.0253
"24925"	"MIR523"	0.299439274708429	0.279146398127232	-0.0253
"24926"	"MIR524"	0.299439274708429	0.279146398127232	-0.0253
"24927"	"MIR525"	0.299439274708429	0.279146398127232	-0.0253
"24928"	"MIR526A1"	0.299439274708429	0.279146398127232	-0.0253
"24929"	"MIR526A2"	0.299439274708429	0.279146398127232	-0.0253
"24930"	"MIR526B"	0.299439274708429	0.279146398127232	-0.0253
"24931"	"MIR527"	0.299439274708429	0.279146398127232	-0.0253
"24932"	"MIR532"	0.327115687595611	0.30973628071124	-0.0232
"24933"	"MIR539"	0.288037813253779	0.274735381549152	-0.0204
"24934"	"MIR542"	0.264814559198243	0.245627840558878	-0.0247
"24935"	"MIR543"	0.270656775547968	0.257004494275339	-0.0207
"24936"	"MIR544A"	0.288037813253779	0.274735381549152	-0.0204
"24937"	"MIR545"	0.269100097441289	0.24970724627317	-0.0248
"24938"	"MIR548A1"	0.266660406240029	0.245150122813512	-0.0263
"24939"	"MIR548A2"	0.268963774195598	0.234730225982478	-0.0353
"24940"	"MIR548A3"	0.249710547442458	0.220777877515833	-0.0317
"24941"	"MIR548AA2"	0.256042205441583	0.234623371851378	-0.0263
"24942"	"MIR548AD"	0.26353980032974	0.242126029017659	-0.0263
"24943"	"MIR548AM"	0.286499121343291	0.269163464342352	-0.0233
"24944"	"MIR548C"	0.244521221898198	0.222177260177355	-0.027
"24945"	"MIR548D1"	0.252839632445107	0.233635158720733	-0.0247
"24946"	"MIR548G"	0	0.236156097150929	0.1554
"24947"	"MIR548H1"	0.250699044642672	0.229163299335781	-0.0264
"24948"	"MIR548H2"	0.274061841590887	0.26210937456964	-0.0195
"24949"	"MIR548H3"	0.281459608025801	0.260410491361611	-0.0259
"24950"	"MIR548H4"	0.252266919194363	0.230437265185935	-0.0266
"24951"	"MIR548I4"	0.252280289292693	0.231019659856593	-0.0262
"24952"	"MIR548J"	0.311277036507093	0.314375813650551	-0.0087
"24953"	"MIR548L"	0.258412147764762	0.238675736043033	-0.0251
"24954"	"MIR548M"	0.290166431747434	0.269294442826121	-0.0258
"24955"	"MIR548O"	0.273375078814735	0.240696269719327	-0.0342
"24956"	"MIR548P"	0.247558742173605	0.225819695376244	-0.0266
"24957"	"MIR548Q"	0.248254609291573	0.227326971152476	-0.026
"24958"	"MIR548T"	0.261186440637469	0.222647220500299	-0.0384
"24959"	"MIR549"	0.255137920606725	0.233553102384242	-0.0264
"24960"	"MIR551A"	0.269544684697484	0.240676885836894	-0.0315
"24961"	"MIR551B"	0.268796157481141	0.247507902837652	-0.0262
"24962"	"MIR553"	0.261445957266864	0.242203487441602	-0.0247
"24963"	"MIR554"	0.280608584349834	0.257170339237542	-0.0276
"24964"	"MIR555"	0.254353102706772	0.238354733029568	-0.0225
"24965"	"MIR556"	0.25005795215137	0.235234344109975	-0.0217
"24966"	"MIR557"	0.274841200175661	0.261780060067744	-0.0203
"24967"	"MIR558"	0.258703433646022	0.240173893069073	-0.0242
"24968"	"MIR559"	0.248142586240485	0.226352229170578	-0.0266
"24969"	"MIR561"	0.270068664651009	0.248787699730765	-0.0262
"24970"	"MIR562"	0.261540120322572	0.250024633600906	-0.0193
"24971"	"MIR563"	0.25200687987089	0.229384474776627	-0.0272
"24972"	"MIR566"	0.315884437942489	0.285200718259704	-0.0327
"24973"	"MIR567"	0.256003005549245	0.239747975713862	-0.0226
"24974"	"MIR568"	0.272293132556061	0.251057406320517	-0.0261
"24975"	"MIR569"	0.253662618735628	0.24555725373956	-0.0169
"24976"	"MIR570"	0.279003929014714	0.25575985201064	-0.0275
"24977"	"MIR572"	0.281459608025801	0.260410491361611	-0.0259
"24978"	"MIR573"	0.259567151833873	0.249351670823131	-0.0184
"24979"	"MIR575"	0.243801295782934	0.222115406880006	-0.0265
"24980"	"MIR576"	0.267462336167207	0.246657833846083	-0.0258
"24981"	"MIR577"	0	0.219523762437417	0.1436
"24982"	"MIR578"	0.249782281925865	0.234476141878738	-0.022
"24983"	"MIR579"	0.240418591493909	0.218466274183546	-0.0267
"24984"	"MIR580"	0.474534502835494	0.432069975913503	-0.0404
"24985"	"MIR581"	0.275468812296132	0.254297751011306	-0.0261
"24986"	"MIR582"	0.246779375966992	0.225024484180467	-0.0266
"24987"	"MIR583"	0.2562253874939	0.243476040004211	-0.0202
"24988"	"MIR584"	0.317102051670386	0.316754070785917	-0.0111
"24989"	"MIR585"	0.259914994932893	0.236256410194377	-0.0279
"24990"	"MIR586"	0.253327298238723	0.231686486882263	-0.0265
"24991"	"MIR587"	0.253557787463589	0.231940946336591	-0.0265
"24992"	"MIR589"	0.268314710358158	0.242014990823314	-0.0297
"24993"	"MIR590"	0.240774443276266	0.218990091918405	-0.0266
"24994"	"MIR591"	0.256961120642049	0.231652042290703	-0.0291
"24995"	"MIR593"	0.249350525828605	0.231693885502453	-0.0237
"24996"	"MIR597"	0.247825091688007	0.225548324666086	-0.0269
"24997"	"MIR598"	0	0.239897122113177	0.158
"24998"	"MIR599"	0.27086759241742	0.250098081966774	-0.0258
"24999"	"MIR600HG"	0.249862834997742	0.228636338482337	-0.0262
"25000"	"MIR604"	0.24681116125679	0.225057027704748	-0.0266
"25001"	"MIR605"	0.25597022160999	0.23428127969067	-0.0265
"25002"	"MIR608"	0.364780573839638	0.312192206113416	-0.048
"25003"	"MIR610"	0.247036132308403	0.224779050800225	-0.0269
"25004"	"MIR614"	0.246177352985906	0.224658126338893	-0.0264
"25005"	"MIR617"	0.263183037191265	0.253085892597172	-0.0183
"25006"	"MIR619"	0.277501010071624	0.243311963198038	-0.0353
"25007"	"MIR620"	0.241675973485123	0.219609050257719	-0.0268
"25008"	"MIR623"	0.250572903785432	0.227447869295101	-0.0275
"25009"	"MIR627"	0.263492829403365	0.244420280465178	-0.0246
"25010"	"MIR629"	0.240802080044023	0.218903801625892	-0.0267
"25011"	"MIR630"	0.255405080663791	0.222153828764883	-0.0347
"25012"	"MIR631"	0.333587366312091	0.306085609466104	-0.0303
"25013"	"MIR633"	0.247822757303425	0.22723000396446	-0.0258
"25014"	"MIR634"	0.271355194552458	0.250100421598622	-0.0261
"25015"	"MIR635"	0.283381480607825	0.251554689565591	-0.0336
"25016"	"MIR637"	0.276294892622184	0.263627523470855	-0.02
"25017"	"MIR640"	0.254738140525212	0.217093083170097	-0.0378
"25018"	"MIR641"	0.316214326530389	0.307205827171009	-0.0173
"25019"	"MIR644A"	0.312206618831184	0.312653051745156	-0.0106
"25020"	"MIR645"	0.244710220115496	0.223037501456241	-0.0265
"25021"	"MIR647"	0.287845468121146	0	-0.2151
"25022"	"MIR648"	0	0.260410491361611	0.1725
"25023"	"MIR650"	0.26200161781282	0	-0.1969
"25024"	"MIR651"	0.294413396932497	0.270770624791583	-0.0277
"25025"	"MIR652"	0.293622695993403	0.279023852425522	-0.0213
"25026"	"MIR653"	0.268544567831817	0.246648716286983	-0.0266
"25027"	"MIR654"	0.288037813253779	0.274735381549152	-0.0204
"25028"	"MIR655"	0.273701525732798	0.263120841242476	-0.0186
"25029"	"MIR662"	0.494879729247122	0.486272383226684	-0.0163
"25030"	"MIR665"	0.270025771462141	0.257683717383652	-0.0198
"25031"	"MIR676"	0.259932783499153	0.247609557415081	-0.0198
"25032"	"MIR7-1"	0.245735864438044	0.223803936854082	-0.0267
"25033"	"MIR7-2"	0.241431569738303	0.219604483154932	-0.0267
"25034"	"MIR708"	0.255137920606725	0.229384474776627	-0.0294
"25035"	"MIR711"	0.370094554794339	0.360246499523117	-0.0177
"25036"	"MIR718"	0.282413409495645	0.257436512343259	-0.0287
"25037"	"MIR744"	0.358661519527314	0.331366918172543	-0.0301
"25038"	"MIR758"	0.294949515307783	0.277326440427665	-0.0235
"25039"	"MIR761"	0.25891743519097	0.238785630420638	-0.0254
"25040"	"MIR764"	0.265091382572089	0.262573773863202	-0.0129
"25041"	"MIR765"	0.245384497788459	0.225628512570171	-0.0252
"25042"	"MIR766"	0.300930732785714	0.279931010659882	-0.0258
"25043"	"MIR767"	0.267753363811547	0.245702571968178	-0.0267
"25044"	"MIR770"	0.274434637667726	0.262582304037566	-0.0195
"25045"	"MIR874"	0.254086458925007	0.233354007533519	-0.0258
"25046"	"MIR877"	0.309630382664606	0.280662940856626	-0.0315
"25047"	"MIR885"	0.263697793713613	0.242297418487558	-0.0263
"25048"	"MIR889"	0.288037813253779	0.274735381549152	-0.0204
"25049"	"MIR891A"	0.281459608025801	0.260410491361611	-0.0259
"25050"	"MIR891B"	0.290166431747434	0.269294442826121	-0.0258
"25051"	"MIR892B"	0.290166431747434	0.269294442826121	-0.0258
"25052"	"MIR922"	0.270068664651009	0.248787699730765	-0.0262
"25053"	"MIR92B"	0.283837836254616	0	-0.2122
"25054"	"MIR93"	0.324759952551366	0	-0.2411
"25055"	"MIR936"	0.24902535807633	0.228614129074127	-0.0256
"25056"	"MIR937"	0.300247086605662	0.235672483564213	-0.0567
"25057"	"MIR938"	0.243482551882797	0.221660615124315	-0.0266
"25058"	"MIR939"	0.3638645511448	0	-0.2687
"25059"	"MIR940"	0.292156324206016	0.242126029017659	-0.0465
"25060"	"MIR941-1"	0.267084783564812	0.251382099348527	-0.0222
"25061"	"MIR941-2"	0.267084783564812	0.251382099348527	-0.0222
"25062"	"MIR941-3"	0.267084783564812	0.251382099348527	-0.0222
"25063"	"MIR942"	0.239692430477095	0.215264235467535	-0.0285
"25064"	"MIR943"	0.394714409350599	0.366833130862018	-0.0304
"25065"	"MIR944"	0.260227929555212	0.245072152268261	-0.0219
"25066"	"MIR95"	0.281459608025801	0.260410491361611	-0.0259
"25067"	"MIR98"	0.259839810813349	0.238443023073525	-0.0263
"25068"	"MIR99B"	0.269194167134248	0.252794464353521	-0.0227
"25069"	"MIRLET7A2"	0.25584882330843	0.24566492194673	-0.0183
"25070"	"MIRLET7A3"	0.261434284595688	0.232818923258474	-0.0314
"25071"	"MIRLET7B"	0.261434284595688	0.232818923258474	-0.0314
"25072"	"MIRLET7D"	0.246940691618428	0.225226050704034	-0.0266
