nodeID nodeLabel DNA_methylation_logFC DNA_methylation_P.Value GRN_size GRN_nes GRN_pval GRN_pval.fdr fPPI_IDH2_vs_IDH1_diff fPPI_IDH2_vs_IDH1_p.val Metabolism_pvalue Metabolism_mean.diff
14954 frag_718177 0 1 0 0 1 NA NA NA NA NA
14955 frag_718178 0 1 0 0 1 NA NA NA NA NA
14956 frag_718179 0 1 0 0 1 NA NA NA NA NA
14957 frag_718180 0 1 0 0 1 NA NA NA NA NA
14958 frag_718181 0 1 0 0 1 NA NA NA NA NA
14959 frag_718182 0 1 0 0 1 NA NA NA NA NA
14960 frag_718183 0 1 0 0 1 NA NA NA NA NA
14961 frag_718184 0 1 0 0 1 NA NA NA NA NA
14962 frag_718185 0 1 0 0 1 NA NA NA NA NA
14963 frag_718186 0 1 0 0 1 NA NA NA NA NA
14964 frag_718187 0 1 0 0 1 NA NA NA NA NA
14965 frag_718189 0 1 0 0 1 NA NA NA NA NA
14966 frag_718190 0 1 0 0 1 NA NA NA NA NA
14967 frag_718191 0 1 0 0 1 NA NA NA NA NA
14968 frag_718192 0 1 0 0 1 NA NA NA NA NA
14969 frag_718193 0 1 0 0 1 NA NA NA NA NA
14970 frag_718195 0 1 0 0 1 NA NA NA NA NA
14971 frag_718202 0 1 0 0 1 NA NA NA NA NA
14972 frag_718204 0 1 0 0 1 NA NA NA NA NA
14973 frag_718209 0 1 0 0 1 NA NA NA NA NA
14974 frag_718210 0 1 0 0 1 NA NA NA NA NA
14975 frag_718213 0 1 0 0 1 NA NA NA NA NA
14976 frag_718214 0 1 0 0 1 NA NA NA NA NA
14977 frag_718216 0 1 0 0 1 NA NA NA NA NA
14978 frag_718217 0 1 0 0 1 NA NA NA NA NA
14979 frag_718218 0 1 0 0 1 NA NA NA NA NA
14980 frag_718219 0 1 0 0 1 NA NA NA NA NA
14981 frag_718221 0 1 0 0 1 NA NA NA NA NA
14982 frag_718222 0 1 0 0 1 NA NA NA NA NA
14983 frag_718223 0 1 0 0 1 NA NA NA NA NA
14984 frag_718224 0 1 0 0 1 NA NA NA NA NA
14985 frag_718225 0 1 0 0 1 NA NA NA NA NA
14986 frag_718227 0 1 0 0 1 NA NA NA NA NA
14987 frag_718228 0 1 0 0 1 NA NA NA NA NA
14988 frag_718229 0 1 0 0 1 NA NA NA NA NA
14989 frag_718230 -0.11107147221162 0.0240057512240415 0 0 1 NA NA NA NA NA
14990 frag_718231 0 1 0 0 1 NA NA NA NA NA
14991 frag_718232 0 1 0 0 1 NA NA NA NA NA
14992 frag_718233 0 1 0 0 1 NA NA NA NA NA
14993 frag_718234 0 1 0 0 1 NA NA NA NA NA
14994 frag_718238 0.11767079490354 0.034930404091027 0 0 1 NA NA NA NA NA
14995 frag_718240 0 1 0 0 1 NA NA NA NA NA
14996 frag_718246 0 1 0 0 1 NA NA NA NA NA
14997 frag_718247 0 1 0 0 1 NA NA NA NA NA
14998 frag_718251 0 1 0 0 1 NA NA NA NA NA
14999 frag_718254 0 1 0 0 1 NA NA NA NA NA
15000 frag_718257 0 1 0 0 1 NA NA NA NA NA
15001 frag_718258 0 1 0 0 1 NA NA NA NA NA
15002 frag_718259 0 1 0 0 1 NA NA NA NA NA
15003 frag_718260 0 1 0 0 1 NA NA NA NA NA
15004 frag_718262 0 1 0 0 1 NA NA NA NA NA
15005 frag_718263 0 1 0 0 1 NA NA NA NA NA
15006 frag_718264 0 1 0 0 1 NA NA NA NA NA
15007 frag_718265 -0.119684022982147 0.0170011293476225 0 0 1 NA NA NA NA NA
15008 frag_718267 0 1 0 0 1 NA NA NA NA NA
15009 frag_718269 0 1 0 0 1 NA NA NA NA NA
15010 frag_718271 0 1 0 0 1 NA NA NA NA NA
15011 frag_718273 0 1 0 0 1 NA NA NA NA NA
15012 frag_718276 0 1 0 0 1 NA NA NA NA NA
15013 frag_718280 0 1 0 0 1 NA NA NA NA NA
15014 frag_718281 0 1 0 0 1 NA NA NA NA NA
15015 frag_718289 0 1 0 0 1 NA NA NA NA NA
15016 frag_718313 0 1 0 0 1 NA NA NA NA NA
15017 frag_718314 0.109298029250895 0.0466554663086724 0 0 1 NA NA NA NA NA
15018 frag_718315 0 1 0 0 1 NA NA NA NA NA
15019 frag_718316 0 1 0 0 1 NA NA NA NA NA
15020 frag_718352 0.128245614729724 0.0302889066597558 0 0 1 NA NA NA NA NA
15021 frag_718361 0 1 0 0 1 NA NA NA NA NA
15022 frag_718364 0 1 0 0 1 NA NA NA NA NA
15023 frag_718371 0 1 0 0 1 NA NA NA NA NA
15024 frag_718478 0.129566305253421 0.0140085251602924 0 0 1 NA NA NA NA NA
15025 frag_718524 0 1 0 0 1 NA NA NA NA NA
15026 frag_718545 0 1 0 0 1 NA NA NA NA NA
15027 frag_718568 0 1 0 0 1 NA NA NA NA NA
15028 frag_718577 0 1 0 0 1 NA NA NA NA NA
15029 frag_718578 0 1 0 0 1 NA NA NA NA NA
15030 frag_718579 0 1 0 0 1 NA NA NA NA NA
15031 frag_718583 0 1 0 0 1 NA NA NA NA NA
15032 frag_718590 0 1 0 0 1 NA NA NA NA NA
15033 frag_718591 0 1 0 0 1 NA NA NA NA NA
15034 frag_718595 0 1 0 0 1 NA NA NA NA NA
15035 frag_718600 0 1 0 0 1 NA NA NA NA NA
15036 frag_71872 0.112514364826728 0.0295100559398102 0 0 1 NA NA NA NA NA
15037 frag_718905 0 1 0 0 1 NA NA NA NA NA
15038 frag_7192 0 1 0 0 1 NA NA NA NA NA
15039 frag_719353 0 1 0 0 1 NA NA NA NA NA
15040 frag_719578 -0.130987004538621 0.0423420799589045 0 0 1 NA NA NA NA NA
15041 frag_720447 0.122194394104082 0.0218439211792724 0 0 1 NA NA NA NA NA
15042 frag_720539 0 1 0 0 1 NA NA NA NA NA
15043 frag_720555 0 1 0 0 1 NA NA NA NA NA
15044 frag_720621 0 1 0 0 1 NA NA NA NA NA
15045 frag_720649 0.109606360932152 0.0225562259737063 0 0 1 NA NA NA NA NA
15046 frag_720746 0.109023401092187 0.0301023324927494 0 0 1 NA NA NA NA NA
15047 frag_72078 0 1 0 0 1 NA NA NA NA NA
15048 frag_720783 0 1 0 0 1 NA NA NA NA NA
15049 frag_720864 0.140397568684413 0.0118472819198754 0 0 1 NA NA NA NA NA
15050 frag_720880 0 1 0 0 1 NA NA NA NA NA
15051 frag_721867 0 1 0 0 1 NA NA NA NA NA
15052 frag_721901 0.124968340356028 0.0056488850227394 0 0 1 NA NA NA NA NA
15053 frag_722474 0 1 0 0 1 NA NA NA NA NA
15054 frag_722546 0.115198676836759 0.00890044373997468 0 0 1 NA NA NA NA NA
15055 frag_722623 0.115010547830929 0.0459759652659104 0 0 1 NA NA NA NA NA
15056 frag_723072 0 1 0 0 1 NA NA NA NA NA
15057 frag_723117 0.12156169587503 0.0129840860973909 0 0 1 NA NA NA NA NA
15058 frag_723270 0.144836959579773 0.018280748420694 0 0 1 NA NA NA NA NA
15059 frag_723370 0 1 0 0 1 NA NA NA NA NA
15060 frag_723399 0 1 0 0 1 NA NA NA NA NA
15061 frag_723401 0 1 0 0 1 NA NA NA NA NA
15062 frag_723403 0 1 0 0 1 NA NA NA NA NA
15063 frag_723405 0 1 0 0 1 NA NA NA NA NA
15064 frag_723406 0 1 0 0 1 NA NA NA NA NA
15065 frag_723407 0 1 0 0 1 NA NA NA NA NA
15066 frag_723408 0 1 0 0 1 NA NA NA NA NA
15067 frag_723409 0 1 0 0 1 NA NA NA NA NA
15068 frag_723410 0 1 0 0 1 NA NA NA NA NA
15069 frag_723478 0 1 0 0 1 NA NA NA NA NA
15070 frag_723632 0.130303614941449 0.00607215926428279 0 0 1 NA NA NA NA NA
15071 frag_723659 0.110561645326161 0.0411970759436388 0 0 1 NA NA NA NA NA
15072 frag_723795 0 1 0 0 1 NA NA NA NA NA
15073 frag_723944 -0.117179183724597 0.0234508927916264 0 0 1 NA NA NA NA NA
15074 frag_723982 0 1 0 0 1 NA NA NA NA NA
15075 frag_724462 0 1 0 0 1 NA NA NA NA NA
15076 frag_724584 0 1 0 0 1 NA NA NA NA NA
15077 frag_724668 0.111210260098544 0.0286779197669848 0 0 1 NA NA NA NA NA
15078 frag_724772 0.10997329151095 0.0321356675870825 0 0 1 NA NA NA NA NA
15079 frag_7250 0 1 0 0 1 NA NA NA NA NA
15080 frag_725573 -0.148865329792708 0.0160135595655559 0 0 1 NA NA NA NA NA
15081 frag_726471 0 1 0 0 1 NA NA NA NA NA
15082 frag_727475 0 1 0 0 1 NA NA NA NA NA
15083 frag_727478 0 1 0 0 1 NA NA NA NA NA
15084 frag_727480 0 1 0 0 1 NA NA NA NA NA
15085 frag_727482 0 1 0 0 1 NA NA NA NA NA
15086 frag_727483 0 1 0 0 1 NA NA NA NA NA
15087 frag_727485 0 1 0 0 1 NA NA NA NA NA
15088 frag_727552 0 1 0 0 1 NA NA NA NA NA
15089 frag_727575 0 1 0 0 1 NA NA NA NA NA
15090 frag_727578 0 1 0 0 1 NA NA NA NA NA
15091 frag_727579 0 1 0 0 1 NA NA NA NA NA
15092 frag_727580 0 1 0 0 1 NA NA NA NA NA
15093 frag_727581 0 1 0 0 1 NA NA NA NA NA
15094 frag_727582 0 1 0 0 1 NA NA NA NA NA
15095 frag_727583 0 1 0 0 1 NA NA NA NA NA
15096 frag_727584 0 1 0 0 1 NA NA NA NA NA
15097 frag_727585 0 1 0 0 1 NA NA NA NA NA
15098 frag_727586 0 1 0 0 1 NA NA NA NA NA
15099 frag_727587 0 1 0 0 1 NA NA NA NA NA
15100 frag_727588 0 1 0 0 1 NA NA NA NA NA
15101 frag_727589 0 1 0 0 1 NA NA NA NA NA
15102 frag_727590 0 1 0 0 1 NA NA NA NA NA
15103 frag_727591 0 1 0 0 1 NA NA NA NA NA
15104 frag_727592 0 1 0 0 1 NA NA NA NA NA
15105 frag_727593 0 1 0 0 1 NA NA NA NA NA
15106 frag_727594 0 1 0 0 1 NA NA NA NA NA
15107 frag_727595 0 1 0 0 1 NA NA NA NA NA
15108 frag_727596 0 1 0 0 1 NA NA NA NA NA
15109 frag_727597 0 1 0 0 1 NA NA NA NA NA
15110 frag_727598 0 1 0 0 1 NA NA NA NA NA
15111 frag_727599 0 1 0 0 1 NA NA NA NA NA
15112 frag_727600 0 1 0 0 1 NA NA NA NA NA
15113 frag_727601 0 1 0 0 1 NA NA NA NA NA
15114 frag_727602 0 1 0 0 1 NA NA NA NA NA
15115 frag_727603 0 1 0 0 1 NA NA NA NA NA
15116 frag_727604 0 1 0 0 1 NA NA NA NA NA
15117 frag_727605 0 1 0 0 1 NA NA NA NA NA
15118 frag_727606 0 1 0 0 1 NA NA NA NA NA
15119 frag_727607 0 1 0 0 1 NA NA NA NA NA
15120 frag_727615 0 1 0 0 1 NA NA NA NA NA
15121 frag_727616 0 1 0 0 1 NA NA NA NA NA
15122 frag_727617 0 1 0 0 1 NA NA NA NA NA
15123 frag_727619 0 1 0 0 1 NA NA NA NA NA
15124 frag_727620 0 1 0 0 1 NA NA NA NA NA
15125 frag_727621 0 1 0 0 1 NA NA NA NA NA
15126 frag_727622 0.160431108865296 0.0492948539480457 0 0 1 NA NA NA NA NA
15127 frag_727623 0 1 0 0 1 NA NA NA NA NA
15128 frag_727624 0 1 0 0 1 NA NA NA NA NA
15129 frag_727625 0 1 0 0 1 NA NA NA NA NA
15130 frag_727632 0 1 0 0 1 NA NA NA NA NA
15131 frag_727633 0 1 0 0 1 NA NA NA NA NA
15132 frag_727635 0 1 0 0 1 NA NA NA NA NA
15133 frag_727637 0 1 0 0 1 NA NA NA NA NA
15134 frag_727683 0 1 0 0 1 NA NA NA NA NA
15135 frag_727689 0 1 0 0 1 NA NA NA NA NA
15136 frag_727692 0 1 0 0 1 NA NA NA NA NA
15137 frag_727806 0 1 0 0 1 NA NA NA NA NA
15138 frag_727842 0 1 0 0 1 NA NA NA NA NA
15139 frag_728022 0.005306176832978 0.0305099544723887 0 0 1 NA NA NA NA NA
15140 frag_728179 0 1 0 0 1 NA NA NA NA NA
15141 frag_728180 0 1 0 0 1 NA NA NA NA NA
15142 frag_728187 0 1 0 0 1 NA NA NA NA NA
15143 frag_728191 0 1 0 0 1 NA NA NA NA NA
15144 frag_728196 0 1 0 0 1 NA NA NA NA NA
15145 frag_728197 0 1 0 0 1 NA NA NA NA NA
15146 frag_728218 0 1 0 0 1 NA NA NA NA NA
15147 frag_729734 -0.112324388378135 0.0137148572882035 0 0 1 NA NA NA NA NA
15148 frag_730729 0 1 0 0 1 NA NA NA NA NA
15149 frag_730817 0.108989815314137 0.0409480082966219 0 0 1 NA NA NA NA NA
15150 frag_731201 -0.133836480240362 0.0256502484034816 0 0 1 NA NA NA NA NA
15151 frag_731222 0 1 0 0 1 NA NA NA NA NA
15152 frag_731228 0 1 0 0 1 NA NA NA NA NA
15153 frag_731229 0 1 0 0 1 NA NA NA NA NA
15154 frag_731230 0 1 0 0 1 NA NA NA NA NA
15155 frag_731231 0.124832167518117 0.0319769093475277 0 0 1 NA NA NA NA NA
15156 frag_731233 0 1 0 0 1 NA NA NA NA NA
15157 frag_731237 0 1 0 0 1 NA NA NA NA NA
15158 frag_731238 0 1 0 0 1 NA NA NA NA NA
15159 frag_731239 0 1 0 0 1 NA NA NA NA NA
15160 frag_731240 0 1 0 0 1 NA NA NA NA NA
15161 frag_731241 0 1 0 0 1 NA NA NA NA NA
15162 frag_731251 0 1 0 0 1 NA NA NA NA NA
15163 frag_731252 0 1 0 0 1 NA NA NA NA NA
15164 frag_731253 0 1 0 0 1 NA NA NA NA NA
15165 frag_731254 0 1 0 0 1 NA NA NA NA NA
15166 frag_731255 0 1 0 0 1 NA NA NA NA NA
15167 frag_731256 0 1 0 0 1 NA NA NA NA NA
15168 frag_731257 0 1 0 0 1 NA NA NA NA NA
15169 frag_731258 0 1 0 0 1 NA NA NA NA NA
15170 frag_731259 0 1 0 0 1 NA NA NA NA NA
15171 frag_731260 0 1 0 0 1 NA NA NA NA NA
15172 frag_731261 0 1 0 0 1 NA NA NA NA NA
15173 frag_731262 0 1 0 0 1 NA NA NA NA NA
15174 frag_731263 0 1 0 0 1 NA NA NA NA NA
15175 frag_731264 0 1 0 0 1 NA NA NA NA NA
15176 frag_731265 0 1 0 0 1 NA NA NA NA NA
15177 frag_731266 0 1 0 0 1 NA NA NA NA NA
15178 frag_731267 0 1 0 0 1 NA NA NA NA NA
15179 frag_731268 0 1 0 0 1 NA NA NA NA NA
15180 frag_731269 0 1 0 0 1 NA NA NA NA NA
15181 frag_731270 0 1 0 0 1 NA NA NA NA NA
15182 frag_731271 0 1 0 0 1 NA NA NA NA NA
15183 frag_731272 0 1 0 0 1 NA NA NA NA NA
15184 frag_731273 0 1 0 0 1 NA NA NA NA NA
15185 frag_731274 0 1 0 0 1 NA NA NA NA NA
15186 frag_731275 0 1 0 0 1 NA NA NA NA NA
15187 frag_731276 0 1 0 0 1 NA NA NA NA NA
15188 frag_731277 0 1 0 0 1 NA NA NA NA NA
15189 frag_731279 0 1 0 0 1 NA NA NA NA NA
15190 frag_731280 0 1 0 0 1 NA NA NA NA NA
15191 frag_731281 0 1 0 0 1 NA NA NA NA NA
15192 frag_731282 0 1 0 0 1 NA NA NA NA NA
15193 frag_731283 0 1 0 0 1 NA NA NA NA NA
15194 frag_731284 0 1 0 0 1 NA NA NA NA NA
15195 frag_731285 0 1 0 0 1 NA NA NA NA NA
15196 frag_731286 0 1 0 0 1 NA NA NA NA NA
15197 frag_731287 0 1 0 0 1 NA NA NA NA NA
15198 frag_731288 0 1 0 0 1 NA NA NA NA NA
15199 frag_731289 0 1 0 0 1 NA NA NA NA NA
15200 frag_731290 0 1 0 0 1 NA NA NA NA NA
15201 frag_731291 0 1 0 0 1 NA NA NA NA NA
15202 frag_731293 0 1 0 0 1 NA NA NA NA NA
15203 frag_731294 0 1 0 0 1 NA NA NA NA NA
15204 frag_731295 0 1 0 0 1 NA NA NA NA NA
15205 frag_731296 0 1 0 0 1 NA NA NA NA NA
15206 frag_731298 0 1 0 0 1 NA NA NA NA NA
15207 frag_731299 0 1 0 0 1 NA NA NA NA NA
15208 frag_731300 0 1 0 0 1 NA NA NA NA NA
15209 frag_731301 0 1 0 0 1 NA NA NA NA NA
15210 frag_731302 0 1 0 0 1 NA NA NA NA NA
15211 frag_731303 0 1 0 0 1 NA NA NA NA NA
15212 frag_731304 0 1 0 0 1 NA NA NA NA NA
15213 frag_731306 0 1 0 0 1 NA NA NA NA NA
15214 frag_731307 0 1 0 0 1 NA NA NA NA NA
15215 frag_731309 0 1 0 0 1 NA NA NA NA NA
15216 frag_731310 0 1 0 0 1 NA NA NA NA NA
15217 frag_731311 0 1 0 0 1 NA NA NA NA NA
15218 frag_731312 0 1 0 0 1 NA NA NA NA NA
15219 frag_731313 0 1 0 0 1 NA NA NA NA NA
15220 frag_731315 0 1 0 0 1 NA NA NA NA NA
15221 frag_731323 0 1 0 0 1 NA NA NA NA NA
15222 frag_732268 0 1 0 0 1 NA NA NA NA NA
15223 frag_732269 0 1 0 0 1 NA NA NA NA NA
15224 frag_732270 0 1 0 0 1 NA NA NA NA NA
15225 frag_732271 0 1 0 0 1 NA NA NA NA NA
15226 frag_732272 0 1 0 0 1 NA NA NA NA NA
15227 frag_732273 0 1 0 0 1 NA NA NA NA NA
15228 frag_732275 0 1 0 0 1 NA NA NA NA NA
15229 frag_732276 0 1 0 0 1 NA NA NA NA NA
15230 frag_732278 0 1 0 0 1 NA NA NA NA NA
15231 frag_732279 0 1 0 0 1 NA NA NA NA NA
15232 frag_732281 0 1 0 0 1 NA NA NA NA NA
15233 frag_732425 0.114879097949877 0.0339220057464751 0 0 1 NA NA NA NA NA
15234 frag_732458 0 1 0 0 1 NA NA NA NA NA
15235 frag_732474 0 1 0 0 1 NA NA NA NA NA
15236 frag_732700 0 1 0 0 1 NA NA NA NA NA
15237 frag_732785 0 1 0 0 1 NA NA NA NA NA
15238 frag_732832 0 1 0 0 1 NA NA NA NA NA
15239 frag_733855 0.121994165117652 0.00548311060809544 0 0 1 NA NA NA NA NA
15240 frag_733863 0 1 0 0 1 NA NA NA NA NA
15241 frag_733906 0 1 0 0 1 NA NA NA NA NA
15242 frag_733942 0 1 0 0 1 NA NA NA NA NA
15243 frag_734263 0.113512283591814 0.0422523636087735 0 0 1 NA NA NA NA NA
15244 frag_734287 0 1 0 0 1 NA NA NA NA NA
15245 frag_734563 0.131923684775648 0.0125457703712682 0 0 1 NA NA NA NA NA
15246 frag_734640 0.116072714824516 0.000242927496811931 0 0 1 NA NA NA NA NA
15247 frag_734927 0 1 0 0 1 NA NA NA NA NA
15248 frag_734974 0 1 0 0 1 NA NA NA NA NA
15249 frag_735242 0.122262782238724 0.0121038210061932 0 0 1 NA NA NA NA NA
15250 frag_735314 0 1 0 0 1 NA NA NA NA NA
15251 frag_735493 0 1 0 0 1 NA NA NA NA NA
15252 frag_735527 0.147915028658296 0.0151541044759092 0 0 1 NA NA NA NA NA
15253 frag_735537 0 1 0 0 1 NA NA NA NA NA
15254 frag_735881 0 1 0 0 1 NA NA NA NA NA
15255 frag_735883 0 1 0 0 1 NA NA NA NA NA
15256 frag_735886 0 1 0 0 1 NA NA NA NA NA
15257 frag_735888 0 1 0 0 1 NA NA NA NA NA
15258 frag_735893 0 1 0 0 1 NA NA NA NA NA
15259 frag_735897 0 1 0 0 1 NA NA NA NA NA
15260 frag_735898 0 1 0 0 1 NA NA NA NA NA
15261 frag_735901 0 1 0 0 1 NA NA NA NA NA
15262 frag_735908 0 1 0 0 1 NA NA NA NA NA
15263 frag_736082 0.155624381691352 0.0322133829665426 0 0 1 NA NA NA NA NA
15264 frag_736109 0.128509199879726 0.000510407303551115 0 0 1 NA NA NA NA NA
15265 frag_736349 0 1 0 0 1 NA NA NA NA NA
15266 frag_736360 0 1 0 0 1 NA NA NA NA NA
15267 frag_736362 0.111638994162683 0.0421626835969546 0 0 1 NA NA NA NA NA
15268 frag_736375 0 1 0 0 1 NA NA NA NA NA
15269 frag_736376 0 1 0 0 1 NA NA NA NA NA
15270 frag_736378 0 1 0 0 1 NA NA NA NA NA
15271 frag_736380 0 1 0 0 1 NA NA NA NA NA
15272 frag_736381 0 1 0 0 1 NA NA NA NA NA
15273 frag_736383 0 1 0 0 1 NA NA NA NA NA
15274 frag_736392 0 1 0 0 1 NA NA NA NA NA
15275 frag_736395 0 1 0 0 1 NA NA NA NA NA
15276 frag_736397 0 1 0 0 1 NA NA NA NA NA
15277 frag_736398 0 1 0 0 1 NA NA NA NA NA
15278 frag_736400 0 1 0 0 1 NA NA NA NA NA
15279 frag_736408 0.119468745208938 0.00781412200008471 0 0 1 NA NA NA NA NA
15280 frag_736439 0 1 0 0 1 NA NA NA NA NA
15281 frag_736440 0 1 0 0 1 NA NA NA NA NA
15282 frag_736441 0 1 0 0 1 NA NA NA NA NA
15283 frag_736442 0 1 0 0 1 NA NA NA NA NA
15284 frag_736444 0 1 0 0 1 NA NA NA NA NA
15285 frag_736445 0 1 0 0 1 NA NA NA NA NA
15286 frag_736447 0 1 0 0 1 NA NA NA NA NA
15287 frag_736448 0 1 0 0 1 NA NA NA NA NA
15288 frag_736449 0 1 0 0 1 NA NA NA NA NA
15289 frag_736450 0 1 0 0 1 NA NA NA NA NA
15290 frag_736451 0 1 0 0 1 NA NA NA NA NA
15291 frag_736452 0 1 0 0 1 NA NA NA NA NA
15292 frag_736459 -0.147921139252097 0.00448828111825854 0 0 1 NA NA NA NA NA
15293 frag_736460 0 1 0 0 1 NA NA NA NA NA
15294 frag_736461 0 1 0 0 1 NA NA NA NA NA
15295 frag_736463 0 1 0 0 1 NA NA NA NA NA
15296 frag_736466 0 1 0 0 1 NA NA NA NA NA
15297 frag_736467 0 1 0 0 1 NA NA NA NA NA
15298 frag_736468 0 1 0 0 1 NA NA NA NA NA
15299 frag_736469 0 1 0 0 1 NA NA NA NA NA
15300 frag_736470 0 1 0 0 1 NA NA NA NA NA
15301 frag_736471 0 1 0 0 1 NA NA NA NA NA
15302 frag_736472 0 1 0 0 1 NA NA NA NA NA
15303 frag_736473 0 1 0 0 1 NA NA NA NA NA
15304 frag_736474 0 1 0 0 1 NA NA NA NA NA
15305 frag_736475 0 1 0 0 1 NA NA NA NA NA
15306 frag_737100 0 1 0 0 1 NA NA NA NA NA
15307 frag_737103 0 1 0 0 1 NA NA NA NA NA
15308 frag_737149 0 1 0 0 1 NA NA NA NA NA
15309 frag_737150 0 1 0 0 1 NA NA NA NA NA
15310 frag_737173 0 1 0 0 1 NA NA NA NA NA
15311 frag_737235 -0.110736290974917 0.0490014714159555 0 0 1 NA NA NA NA NA
15312 frag_737301 0 1 0 0 1 NA NA NA NA NA
15313 frag_737726 0 1 0 0 1 NA NA NA NA NA
15314 frag_737785 0 1 0 0 1 NA NA NA NA NA
15315 frag_737858 0 1 0 0 1 NA NA NA NA NA
15316 frag_737891 0.132952185174374 0.0126763574153734 0 0 1 NA NA NA NA NA
15317 frag_738029 -0.139740846083106 0.0485354808506147 0 0 1 NA NA NA NA NA
15318 frag_738335 0.154485379700561 0.0147271563071661 0 0 1 NA NA NA NA NA
15319 frag_738361 0 1 0 0 1 NA NA NA NA NA
15320 frag_738384 0.111243860815025 0.0266026285446464 0 0 1 NA NA NA NA NA
15321 frag_738386 0 1 0 0 1 NA NA NA NA NA
15322 frag_738389 0 1 0 0 1 NA NA NA NA NA
15323 frag_739828 0 1 0 0 1 NA NA NA NA NA
15324 frag_739829 0 1 0 0 1 NA NA NA NA NA
15325 frag_739831 0 1 0 0 1 NA NA NA NA NA
15326 frag_739832 0 1 0 0 1 NA NA NA NA NA
15327 frag_739833 0.114352834642328 0.0245032036942413 0 0 1 NA NA NA NA NA
15328 frag_739834 0 1 0 0 1 NA NA NA NA NA
15329 frag_739835 0 1 0 0 1 NA NA NA NA NA
15330 frag_739838 0 1 0 0 1 NA NA NA NA NA
15331 frag_739839 0 1 0 0 1 NA NA NA NA NA
15332 frag_739842 0 1 0 0 1 NA NA NA NA NA
15333 frag_739843 0 1 0 0 1 NA NA NA NA NA
15334 frag_739973 0 1 0 0 1 NA NA NA NA NA
15335 frag_739974 0 1 0 0 1 NA NA NA NA NA
15336 frag_739975 0 1 0 0 1 NA NA NA NA NA
15337 frag_739977 0 1 0 0 1 NA NA NA NA NA
15338 frag_739978 0 1 0 0 1 NA NA NA NA NA
15339 frag_739980 0 1 0 0 1 NA NA NA NA NA
15340 frag_739982 0 1 0 0 1 NA NA NA NA NA
15341 frag_739983 0 1 0 0 1 NA NA NA NA NA
15342 frag_739984 0 1 0 0 1 NA NA NA NA NA
15343 frag_740000 0 1 0 0 1 NA NA NA NA NA
15344 frag_740003 0 1 0 0 1 NA NA NA NA NA
15345 frag_740012 0 1 0 0 1 NA NA NA NA NA
15346 frag_740041 0 1 0 0 1 NA NA NA NA NA
15347 frag_740042 0 1 0 0 1 NA NA NA NA NA
15348 frag_740043 0 1 0 0 1 NA NA NA NA NA
15349 frag_740044 0 1 0 0 1 NA NA NA NA NA
15350 frag_740045 0 1 0 0 1 NA NA NA NA NA
15351 frag_740046 0 1 0 0 1 NA NA NA NA NA
15352 frag_740047 0 1 0 0 1 NA NA NA NA NA
15353 frag_740048 0 1 0 0 1 NA NA NA NA NA
15354 frag_740049 0 1 0 0 1 NA NA NA NA NA
15355 frag_740082 0 1 0 0 1 NA NA NA NA NA
15356 frag_740457 0 1 0 0 1 NA NA NA NA NA
15357 frag_740458 0 1 0 0 1 NA NA NA NA NA
15358 frag_742593 0 1 0 0 1 NA NA NA NA NA
15359 frag_742597 0 1 0 0 1 NA NA NA NA NA
15360 frag_742601 0 1 0 0 1 NA NA NA NA NA
15361 frag_742602 0 1 0 0 1 NA NA NA NA NA
15362 frag_742603 0 1 0 0 1 NA NA NA NA NA
15363 frag_742665 0 1 0 0 1 NA NA NA NA NA
15364 frag_742819 -0.114800080094009 0.0219049975190429 0 0 1 NA NA NA NA NA
15365 frag_742867 0 1 0 0 1 NA NA NA NA NA
15366 frag_742881 0.123004797660757 0.0177774602802568 0 0 1 NA NA NA NA NA
15367 frag_742924 0 1 0 0 1 NA NA NA NA NA
15368 frag_743048 0 1 0 0 1 NA NA NA NA NA
15369 frag_743051 0 1 0 0 1 NA NA NA NA NA
15370 frag_743062 0 1 0 0 1 NA NA NA NA NA
15371 frag_743067 0 1 0 0 1 NA NA NA NA NA
15372 frag_743071 0 1 0 0 1 NA NA NA NA NA
15373 frag_743072 0 1 0 0 1 NA NA NA NA NA
15374 frag_743073 0 1 0 0 1 NA NA NA NA NA
15375 frag_743074 0 1 0 0 1 NA NA NA NA NA
15376 frag_743076 0 1 0 0 1 NA NA NA NA NA
15377 frag_743077 0 1 0 0 1 NA NA NA NA NA
15378 frag_743079 0 1 0 0 1 NA NA NA NA NA
15379 frag_743080 0 1 0 0 1 NA NA NA NA NA
15380 frag_743081 0 1 0 0 1 NA NA NA NA NA
15381 frag_743082 0 1 0 0 1 NA NA NA NA NA
15382 frag_743083 0 1 0 0 1 NA NA NA NA NA
15383 frag_743084 0 1 0 0 1 NA NA NA NA NA
15384 frag_743085 0 1 0 0 1 NA NA NA NA NA
15385 frag_743086 0 1 0 0 1 NA NA NA NA NA
15386 frag_743087 0 1 0 0 1 NA NA NA NA NA
15387 frag_743088 0 1 0 0 1 NA NA NA NA NA
15388 frag_743089 0 1 0 0 1 NA NA NA NA NA
15389 frag_743090 0 1 0 0 1 NA NA NA NA NA
15390 frag_743092 0 1 0 0 1 NA NA NA NA NA
15391 frag_743093 0 1 0 0 1 NA NA NA NA NA
15392 frag_743094 0 1 0 0 1 NA NA NA NA NA
15393 frag_743100 0 1 0 0 1 NA NA NA NA NA
15394 frag_743149 0 1 0 0 1 NA NA NA NA NA
