""	"x"
"2093"	"CYB5R4"
"2094"	"PNISR"
"2095"	"RP11-98I9.4"
"2096"	"PRDM13"
"2097"	"SIM1"
"2098"	"ARMC2"
"2099"	"RNU6-653P"
"2100"	"CEP57L1"
"2101"	"SESN1"
"2102"	"CD164"
"2103"	"RP11-425D10.10"
"2104"	"RP5-919F19.5"
"2105"	"AK9"
"2106"	"FIG4"
"2107"	"CDC40"
"2108"	"WASF1"
"2109"	"FAM26F"
"2110"	"KRT18P22"
"2111"	"RP1-93H18.6"
"2112"	"Z84488.1"
"2113"	"RP11-259P20.1"
"2114"	"FAM26E"
"2115"	"TRAPPC3L"
"2116"	"FAM26D"
"2117"	"HSF2"
"2118"	"HEY2"
"2119"	"RP11-624M8.1"
"2120"	"ALDH8A1"
"2121"	"SLC35D3"
"2122"	"IL20RA"
"2123"	"IL22RA2"
"2124"	"REPS1"
"2125"	"RP1-225E12.2"
"2126"	"TXLNB"
"2127"	"RP1-292B18.3"
"2128"	"SNORD45"
"2129"	"BRAT1"
"2130"	"IQCE"
"2131"	"TTYH3"
"2132"	"AMZ1"
"2133"	"COL28A1"
"2134"	"MIOS"
"2135"	"RP5-1159O4.1"
"2136"	"RPA3-AS1"
"2137"	"RPA3"
"2138"	"AC006042.7"
"2139"	"GLCCI1"
"2140"	"NDUFA4"
"2141"	"RP5-855F16.1"
"2142"	"CDCA7L"
"2143"	"NUPL2"
"2144"	"IGF2BP3"
"2145"	"TRA2A"
"2146"	"NFE2L3"
"2147"	"CBX3"
"2148"	"HNRNPA2B1"
"2149"	"SNX10"
"2150"	"AC004540.4"
"2151"	"HIBADH"
"2152"	"AC007285.7"
"2153"	"INMT"
"2154"	"GHRHR"
"2155"	"CDK13"
"2156"	"RP11-467D6.1"
"2157"	"NUDCD3"
"2158"	"NPC1L1"
"2159"	"DDX56"
"2160"	"TNS3"
"2161"	"C7orf65"
"2162"	"LINC00525"
"2163"	"C7orf69"
"2164"	"RP11-745C15.2"
"2165"	"SEC61G"
"2166"	"RP11-310H4.1"
"2167"	"VOPP1"
"2168"	"STX1A"
"2169"	"CLDN4"
"2170"	"WBSCR28"
"2171"	"EIF4H"
"2172"	"MIR590"
"2173"	"LAT2"
"2174"	"GTF2IRD1"
"2175"	"CCL26"
"2176"	"CCL24"
"2177"	"RHBDD2"
"2178"	"SRRM3"
"2179"	"RBM48"
"2180"	"FAM133B"
"2181"	"AC002454.1"
"2182"	"CDK6"
"2183"	"DYNC1I1"
"2184"	"MIR591"
"2185"	"AC084368.1"
"2186"	"SLC25A13"
"2187"	"RNU6-532P"
"2188"	"RNU7-188P"
"2189"	"AC004458.1"
"2190"	"C7orf76"
"2191"	"SHFM1"
"2192"	"CFTR"
"2193"	"AC004875.1"
"2194"	"ATP6V1F"
"2195"	"RP11-309L24.2"
"2196"	"RP11-309L24.4"
"2197"	"RP11-309L24.9"
"2198"	"GSTK1"
"2199"	"TMEM139"
"2200"	"CLCN1"
"2201"	"AC093673.5"
"2202"	"ZYX"
"2203"	"CUL1"
"2204"	"EZH2"
"2205"	"PDIA4"
"2206"	"FASTK"
"2207"	"RP11-148K1.12"
"2208"	"SLC4A2"
"2209"	"TMUB1"
"2210"	"AGAP3"
"2211"	"ASB10"
"2212"	"GBX1"
"2213"	"AC009403.2"
"2214"	"RBM33"
"2215"	"ERI1"
"2216"	"DEFB135"
"2217"	"FGL1"
"2218"	"NPM2"
"2219"	"FGF17"
"2220"	"HR"
"2221"	"REEP4"
"2222"	"BMP1"
"2223"	"SFTPC"
"2224"	"MIR320A"
"2225"	"PHYHIP"
"2226"	"POLR3D"
"2227"	"PPP3CC"
"2228"	"RNU6-336P"
"2229"	"PTK2B"
"2230"	"TRIM35"
"2231"	"PPAPDC1B"
"2232"	"RP11-350N15.5"
"2233"	"WHSC1L1"
"2234"	"LETM2"
"2235"	"FGFR1"
"2236"	"RP11-350N15.4"
"2237"	"RP11-723D22.3"
"2238"	"TACC1"
"2239"	"PLEKHA2"
"2240"	"CTD-2544N14.3"
"2241"	"HTRA4"
"2242"	"ADAM9"
"2243"	"TM2D2"
"2244"	"RP11-503E24.2"
"2245"	"SLC20A2"
"2246"	"SMIM19"
"2247"	"SNAI2"
"2248"	"CA13"
"2249"	"RP11-219B4.5"
"2250"	"CA2"
"2251"	"RP11-317J10.2"
"2252"	"ATP6V0D2"
"2253"	"PSKH2"
"2254"	"CTD-2284J15.1"
"2255"	"WWP1"
"2256"	"CCNE2"
"2257"	"NDUFAF6"
"2258"	"RP11-347C18.3"
"2259"	"TP53INP1"
"2260"	"RNU6-1209P"
"2261"	"RP11-320N21.2"
"2262"	"PLEKHF2"
"2263"	"C8orf37"
"2264"	"KB-1047C11.2"
"2265"	"RNU6-914P"
"2266"	"RNU7-67P"
"2267"	"CASC11"
"2268"	"MYC"
"2269"	"TMEM75"
"2270"	"PTK2"
"2271"	"DENND3"
"2272"	"RP11-809O17.1"
"2273"	"RP11-10J21.3"
"2274"	"RP11-10J21.4"
"2275"	"SLC45A4"
"2276"	"CTD-3064M3.4"
"2277"	"PTP4A3"
"2278"	"C9orf92"
"2279"	"MLLT3"
"2280"	"IFNA2"
"2281"	"MTAP"
"2282"	"RP11-145E5.5"
"2283"	"AL589642.1"
"2284"	"RP11-555J4.4"
"2285"	"TAF1L"
"2286"	"AL157884.1"
"2287"	"APTX"
"2288"	"DNAJA1"
"2289"	"KIF27"
"2290"	"HNRNPK"
"2291"	"RMI1"
"2292"	"NAA35"
"2293"	"CTSL"
"2294"	"CDK20"
"2295"	"SPIN1"
"2296"	"NXNL2"
"2297"	"CKS2"
"2298"	"MIR3153"
"2299"	"SECISBP2"
"2300"	"TDRD7"
"2301"	"TMEM245"
"2302"	"ASTN2"
"2303"	"RNU6-1082P"
"2304"	"TLR4"
"2305"	"snoZ13_snr52"
"2306"	"OR1J1"
"2307"	"RC3H2"
"2308"	"CRB2"
