""	"x"
"1092"	"HMGN3"
"1093"	"LCA5"
"1094"	"SH3BGRL2"
"1095"	"TTK"
"1096"	"SNX14"
"1097"	"SYNCRIP"
"1098"	"SNHG5"
"1099"	"KIAA1919"
"1100"	"RP11-428F8.2"
"1101"	"REV3L"
"1102"	"TRAF3IP2-AS1"
"1103"	"C6orf3"
"1104"	"FYN"
"1105"	"AL357519.1"
"1106"	"MARCKS"
"1107"	"RNF146"
"1108"	"ECHDC1"
"1109"	"GRM1"
"1110"	"PPIL4"
"1111"	"GINM1"
"1112"	"RP1-12G14.6"
"1113"	"LATS1"
"1114"	"CCDC170"
"1115"	"ESR1"
"1116"	"RP3-443C4.2"
"1117"	"TFB1M"
"1118"	"MAP3K4"
"1119"	"RP3-428L16.2"
"1120"	"AGPAT4"
"1121"	"CAHM"
"1122"	"QKI"
"1123"	"MPC1"
"1124"	"RP1-168L15.5"
"1125"	"LFNG"
"1126"	"BRAT1"
"1127"	"NXPH1"
"1128"	"CTA-293F17.1"
"1129"	"ITGB8"
"1130"	"SNORD56"
"1131"	"ABCB5"
"1132"	"CBX3"
"1133"	"HNRNPA2B1"
"1134"	"HOTAIRM1"
"1135"	"HOXA1"
"1136"	"HOXA2"
"1137"	"HOXA3"
"1138"	"HOXA-AS2"
"1139"	"HOXA4"
"1140"	"HOXA-AS3"
"1141"	"HOXA5"
"1142"	"HOXA6"
"1143"	"RP1-170O19.22"
"1144"	"RP1-170O19.23"
"1145"	"HOXA7"
"1146"	"RP1-170O19.21"
"1147"	"HOXA10-AS"
"1148"	"HOXA9"
"1149"	"MIR196B"
"1150"	"CDK13"
"1151"	"RP11-467D6.1"
"1152"	"C7orf65"
"1153"	"LINC00525"
"1154"	"C7orf69"
"1155"	"RP11-745C15.2"
"1156"	"SEC61G"
"1157"	"RP11-310H4.1"
"1158"	"VOPP1"
"1159"	"CTB-51J22.1"
"1160"	"MIR590"
"1161"	"MDH2"
"1162"	"STYXL1"
"1163"	"SRRM3"
"1164"	"PTPN12"
"1165"	"SLC25A13"
"1166"	"SHFM1"
"1167"	"RNU6-1136P"
"1168"	"LRRC17"
"1169"	"ARMC10"
"1170"	"FBXL13"
"1171"	"EFCAB10"
"1172"	"IMMP2L"
"1173"	"FOXP2"
"1174"	"AC106873.4"
"1175"	"CFTR"
"1176"	"ASB15"
"1177"	"RP11-390E23.3"
"1178"	"LMOD2"
"1179"	"RP11-390E23.6"
"1180"	"WASL"
"1181"	"RNU6-11P"
"1182"	"TMEM229A"
"1183"	"RNU6-1010P"
"1184"	"LINC-PINT"
"1185"	"MKLN1"
"1186"	"C7orf73"
"1187"	"AKR1D1"
"1188"	"CREB3L2"
"1189"	"HIPK2"
"1190"	"TBXAS1"
"1191"	"C7orf33"
"1192"	"EZH2"
"1193"	"REPIN1"
"1194"	"RP4-584D14.5"
"1195"	"ZNF775"
"1196"	"GIMAP5"
"1197"	"TMEM176A"
"1198"	"TMEM176B"
"1199"	"RP11-666I19.2"
"1200"	"CLN8"
"1201"	"CTD-2336O2.1"
"1202"	"MIR596"
"1203"	"ARHGEF10"
"1204"	"KBTBD11"
"1205"	"RP11-439C15.4"
"1206"	"RP11-439C15.5"
"1207"	"MYOM2"
"1208"	"DEFB135"
"1209"	"NPM2"
"1210"	"FGF17"
"1211"	"REEP4"
"1212"	"MIR320A"
"1213"	"PHYHIP"
"1214"	"POLR3D"
"1215"	"CCAR2"
"1216"	"RP11-582J16.5"
"1217"	"BIN3"
"1218"	"RP11-87E22.2"
"1219"	"ZNF703"
"1220"	"RP11-90P5.7"
"1221"	"RP11-723D22.3"
"1222"	"TACC1"
"1223"	"PLEKHA2"
"1224"	"RP11-503E24.2"
"1225"	"SLC20A2"
"1226"	"SMIM19"
"1227"	"RNU6-665P"
"1228"	"CEBPD"
"1229"	"SPIDR"
"1230"	"AC103686.1"
"1231"	"MCM4"
"1232"	"PRKDC"
"1233"	"RNU6-519P"
"1234"	"RP11-770E5.1"
"1235"	"SNAI2"
"1236"	"TGS1"
"1237"	"TMEM68"
"1238"	"LYN"
"1239"	"SNORA1"
"1240"	"NCOA2"
"1241"	"LACTB2"
"1242"	"XKR9"
"1243"	"RP11-383H13.1"
"1244"	"AC104012.1"
"1245"	"MSC"
"1246"	"CA13"
"1247"	"RP11-219B4.5"
"1248"	"CA2"
"1249"	"RP11-317J10.2"
"1250"	"RIPK2"
"1251"	"RP11-37B2.1"
"1252"	"OSGIN2"
"1253"	"RNU6-925P"
"1254"	"DECR1"
"1255"	"NBN"
"1256"	"C8orf88"
"1257"	"GS1-251I9.3"
"1258"	"GS1-251I9.4"
"1259"	"OTUD6B"
"1260"	"LRP12"
"1261"	"RP11-127H5.1"
"1262"	"RP11-6D1.3"
"1263"	"SQLE"
"1264"	"KIAA0196-AS1"
"1265"	"KIAA0196"
"1266"	"NSMCE2"
"1267"	"TRIB1"
"1268"	"MLLT3"
"1269"	"PTPLAD2"
"1270"	"PAX5"
"1271"	"RP11-297B17.3"
"1272"	"GRHPR"
"1273"	"PIP5K1B"
"1274"	"FAM122A"
"1275"	"RP11-203L2.4"
"1276"	"RNU6-820P"
"1277"	"PRKACG"
"1278"	"FXN"
"1279"	"TDRD7"
"1280"	"NR4A3"
"1281"	"RP11-554F20.1"
"1282"	"FSD1L"
"1283"	"TMEM38B"
"1284"	"OR1L6"
"1285"	"OR5C1"
"1286"	"OR1K1"
"1287"	"FAM163B"
"1288"	"OLFM1"
