""	"x"
"1086"	"SYDE1"
"1087"	"MIR1470"
"1088"	"RASAL3"
"1089"	"WIZ"
"1090"	"C19orf44"
"1091"	"CALR3"
"1092"	"SIN3B"
"1093"	"F2RL3"
"1094"	"ELL"
"1095"	"TMEM161A"
"1096"	"PLEKHF1"
"1097"	"URI1"
"1098"	"PEPD"
"1099"	"CTC-523E23.4"
"1100"	"SCN1B"
"1101"	"HAMP"
"1102"	"FFAR1"
"1103"	"APLP1"
"1104"	"NPHS1"
"1105"	"AC002116.7"
"1106"	"AC002116.8"
"1107"	"ALKBH6"
"1108"	"CLIP3"
"1109"	"SYNE4"
"1110"	"ZNF527"
"1111"	"CTD-3064H18.1"
"1112"	"ZNF793"
"1113"	"C19orf33"
"1114"	"IFNL1"
"1115"	"ADCK4"
"1116"	"RNU6-195P"
"1117"	"CTC-435M10.3"
"1118"	"TMEM91"
"1119"	"ATP1A3"
"1120"	"GRIK5"
"1121"	"CADM4"
"1122"	"AC006126.4"
"1123"	"MARK4"
"1124"	"FBXO46"
"1125"	"MIR769"
"1126"	"PGLYRP1"
"1127"	"NPAS1"
"1128"	"AC010458.1"
"1129"	"SULT2B1"
"1130"	"NUCB1"
"1131"	"TULP2"
"1132"	"CTB-147C22.8"
"1133"	"KLK5"
"1134"	"KLK6"
"1135"	"KLK11"
"1136"	"IGLON5"
"1137"	"CEACAM18"
"1138"	"ZNF880"
"1139"	"CTD-2245F17.9"
"1140"	"VN1R4"
"1141"	"TMC4"
"1142"	"TTYH1"
"1143"	"NLRP9"
"1144"	"RN7SKP109"
"1145"	"AC003006.7"
"1146"	"ZNF551"
"1147"	"ZNF671"
"1148"	"AC116614.1"
"1149"	"SNTG2"
"1150"	"AC011747.7"
"1151"	"ID2"
"1152"	"ASAP2"
"1153"	"RP11-400L8.2"
"1154"	"ATP6V1C2"
"1155"	"MATN3"
"1156"	"AC007041.1"
"1157"	"PUM2"
"1158"	"APOB"
"1159"	"AC012506.4"
"1160"	"KLHL29"
"1161"	"AC013267.1"
"1162"	"DNAJC27-AS1"
"1163"	"DNAJC27"
"1164"	"SNORD14"
"1165"	"DNMT3A"
"1166"	"GAREML"
"1167"	"MAPRE3"
"1168"	"EMILIN1"
"1169"	"SPDYA"
"1170"	"C2orf71"
"1171"	"AC106870.1"
"1172"	"TTC27"
"1173"	"AC007401.2"
"1174"	"QPCT"
"1175"	"AC074366.3"
"1176"	"GALM"
"1177"	"SLC3A1"
"1178"	"AC016722.3"
"1179"	"LINC01119"
"1180"	"PPP1R21"
"1181"	"RNU6-282P"
"1182"	"LHCGR"
"1183"	"AC092839.4"
"1184"	"RNU6-1145P"
"1185"	"UGP2"
"1186"	"ACA59"
"1187"	"VPS54"
"1188"	"AC074289.1"
"1189"	"PELI1"
"1190"	"SPRED2"
"1191"	"AC092669.1"
"1192"	"MEIS1-AS2"
"1193"	"MEIS1"
"1194"	"PPP3R1"
"1195"	"RP11-474G23.1"
"1196"	"AC097495.2"
"1197"	"ANTXR1"
"1198"	"AC022201.4"
"1199"	"AC007395.3"
"1200"	"FIGLA"
"1201"	"RAB11FIP5"
"1202"	"MOB1A"
"1203"	"SLC4A5"
"1204"	"INO80B"
"1205"	"WBP1"
"1206"	"M1AP"
"1207"	"SEMA4F"
"1208"	"CTNNA2"
"1209"	"LRRTM1"
"1210"	"RNF181"
"1211"	"SNORD94"
"1212"	"SMYD1"
"1213"	"AC104134.2"
"1214"	"CIAO1"
"1215"	"TMEM127"
"1216"	"LIPT1"
"1217"	"MRPL30"
"1218"	"TSGA10"
"1219"	"AC092667.2"
"1220"	"AFF3"
"1221"	"AC016738.4"
"1222"	"RPL31"
"1223"	"RFX8"
"1224"	"LINC01158"
"1225"	"POU3F3"
"1226"	"RP11-13J10.1"
"1227"	"NCK2"
"1228"	"UXS1"
"1229"	"GCC2"
"1230"	"EN1"
"1231"	"RP11-19E11.1"
"1232"	"AC012363.4"
"1233"	"RNU6-1147P"
"1234"	"WDR33"
"1235"	"AC104405.1"
"1236"	"RN7SKP103"
"1237"	"AC016909.1"
"1238"	"AC016909.2"
"1239"	"MIR128-1"
"1240"	"NXPH2"
"1241"	"AC078851.1"
"1242"	"AC078851.2"
"1243"	"LRP1B"
"1244"	"RP11-570L15.2"
"1245"	"ZEB2"
"1246"	"ACVR2A"
"1247"	"AC105402.1"
"1248"	"AC105402.4"
"1249"	"AC023469.2"
"1250"	"ERMN"
"1251"	"PSMD14"
"1252"	"FIGN"
"1253"	"GRB14"
"1254"	"XIRP2-AS1"
"1255"	"SPC25"
"1256"	"UBR3"
"1257"	"HAT1"
"1258"	"AC010894.5"
"1259"	"WIPF1"
"1260"	"RNU6-763P"
"1261"	"RNU6-1290P"
"1262"	"RP11-6C10.1"
"1263"	"AC068706.1"
"1264"	"AC068706.2"
"1265"	"AC013733.3"
"1266"	"CERKL"
"1267"	"NEUROD1"
"1268"	"AC018867.1"
"1269"	"GULP1"
"1270"	"LINC01090"
"1271"	"OSGEPL1"
"1272"	"RP11-455J20.3"
"1273"	"MARS2"
"1274"	"AC007163.6"
"1275"	"BZW1"
"1276"	"FAM126B"
"1277"	"NDUFB3"
"1278"	"RNU6-1206P"
"1279"	"CASP10"
"1280"	"NBEAL1"
"1281"	"WDR12"
"1282"	"RAPH1"
"1283"	"FASTKD2"
"1284"	"MDH1B"
"1285"	"CPO"
"1286"	"MIR2355"
"1287"	"METTL21A"
"1288"	"AC098820.2"
"1289"	"SMARCAL1"
"1290"	"AC007557.2"
"1291"	"AC007557.3"
"1292"	"AC007563.5"
"1293"	"TNP1"
"1294"	"RNF25"
"1295"	"STK36"
"1296"	"PRKAG3"
"1297"	"CNPPD1"
"1298"	"FAM134A"
"1299"	"AC009955.8"
"1300"	"SLC4A3"
"1301"	"AC016712.1"
"1302"	"AC097461.4"
"1303"	"ACSL3"
"1304"	"PID1"
"1305"	"SPATA3-AS1"
"1306"	"SPATA3"
"1307"	"RNU2-22P"
"1308"	"ALPI"
"1309"	"AC019221.4"
"1310"	"DGKD"
"1311"	"RP11-400N9.1"
"1312"	"AGAP1"
"1313"	"ASB18"
"1314"	"RNU1-31P"
"1315"	"FAM110A"
"1316"	"SIRPA"
"1317"	"STK35"
"1318"	"SNRPB"
"1319"	"IDH3B"
"1320"	"NOP56"
"1321"	"RP4-686C3.7"
"1322"	"SNORD57"
"1323"	"EBF4"
"1324"	"RP4-779E11.3"
"1325"	"RASSF2"
"1326"	"RP4-705D16.3"
"1327"	"SNRPB2"
"1328"	"AL035045.1"
"1329"	"RNU6-192P"
"1330"	"RP5-1027G4.3"
"1331"	"RIN2"
"1332"	"C20orf26"
"1333"	"RP5-1178H5.2"
"1334"	"RP5-1096J16.1"
"1335"	"RP4-753D10.3"
"1336"	"SSTR4"
"1337"	"RNU1-23P"
"1338"	"ABHD12"
"1339"	"SUN5"
"1340"	"E2F1"
"1341"	"TP53INP2"
"1342"	"ACSS2"
"1343"	"GGT7"
"1344"	"GSS"
"1345"	"RP5-977B1.7"
"1346"	"TGIF2-C20orf24"
"1347"	"TGIF2"
"1348"	"MANBAL"
"1349"	"CTD-2308N23.2"
"1350"	"ACTR5"
"1351"	"ZHX3"
"1352"	"HNF4A"
"1353"	"RP5-881L22.5"
"1354"	"TTPAL"
"1355"	"RP11-445H22.3"
"1356"	"RP11-445H22.4"
"1357"	"SLPI"
"1358"	"RP3-461P17.9"
"1359"	"RNU6ATAC38P"
"1360"	"OCSTAMP"
"1361"	"ZMYND8"
"1362"	"PREX1"
"1363"	"SLC9A8"
"1364"	"RNF114"
"1365"	"FAM65C"
"1366"	"DPM1"
"1367"	"MOCS3"
"1368"	"ZBP1"
"1369"	"AL354984.3"
"1370"	"ANKRD60"
"1371"	"CTSZ"
"1372"	"hsa-mir-3195"
"1373"	"TAF4"
"1374"	"RP11-93B14.6"
"1375"	"SLCO4A1"
"1376"	"LINC00686"
"1377"	"NTSR1"
"1378"	"YTHDF1"
"1379"	"KCNQ2"
"1380"	"LIME1"
"1381"	"RP4-583P15.14"
"1382"	"SLC2A4RG"
"1383"	"ZGPAT"
"1384"	"MIR155HG"
"1385"	"ATP5J"
"1386"	"GABPA"
"1387"	"ADAMTS1"
"1388"	"RWDD2B"
"1389"	"BACH1-AS1"
"1390"	"BACH1-IT2"
"1391"	"KRTAP27-1"
"1392"	"KRTAP13-1"
"1393"	"KRTAP20-4"
"1394"	"AP000253.1"
"1395"	"SNORA81"
"1396"	"SOD1"
"1397"	"TCP10L"
"1398"	"IFNAR2"
"1399"	"IL10RB-AS1"
"1400"	"IL10RB"
"1401"	"IFNAR1"
"1402"	"CRYZL1"
"1403"	"DONSON"
"1404"	"ATP5J2LP"
"1405"	"CHAF1B"
"1406"	"RIPPLY3"
"1407"	"RNF6P1"
"1408"	"WRB"
"1409"	"SNORA51"
"1410"	"AF064863.1"
"1411"	"MX1"
"1412"	"C21orf90"
"1413"	"KRTAP10-1"
"1414"	"KRTAP10-2"
"1415"	"AL773602.1"
"1416"	"KRTAP10-7"
"1417"	"ATP6V1E1"
"1418"	"BCL2L13"
"1419"	"GP1BB"
"1420"	"LINC00896"
"1421"	"XXbac-B444P24.8"
"1422"	"D86994.1"
"1423"	"IGLV2-23"
"1424"	"IGLV3-22"
"1425"	"IGLV3-24"
"1426"	"IGLVVI-22-1"
"1427"	"LL22NC03-102D1.18"
"1428"	"RAB36"
"1429"	"RTDR1"
"1430"	"ADORA2A-AS1"
"1431"	"UPB1"
"1432"	"SNORD56"
"1433"	"MIR3199-2"
"1434"	"PITPNB"
"1435"	"TTC28-AS1"
"1436"	"C22orf31"
"1437"	"CTA-85E5.10"
"1438"	"HORMAD2"
"1439"	"RP3-438O4.4"
"1440"	"RP4-539M6.19"
"1441"	"SEC14L2"
"1442"	"DUSP18"
"1443"	"RFPL3"
"1444"	"TIMP3"
"1445"	"BX470187.1"
"1446"	"FOXRED2"
"1447"	"TEX33"
"1448"	"GGA1"
"1449"	"PDXP"
"1450"	"Z83844.1"
"1451"	"PICK1"
"1452"	"PLA2G6"
"1453"	"DDX17"
"1454"	"MIEF1"
"1455"	"MKL1"
"1456"	"RNU6-375P"
"1457"	"CTA-250D10.23"
"1458"	"MIR378I"
"1459"	"TNFRSF13C"
"1460"	"NAGA"
"1461"	"MCAT"
"1462"	"FAM19A5"
"1463"	"C22orf34"
"1464"	"RP3-402G11.26"
"1465"	"RP3-402G11.27"
"1466"	"RP3-402G11.28"
"1467"	"SELO"
"1468"	"PPP6R2"
"1469"	"LRRN1"
"1470"	"SUMF1"
"1471"	"SNORA43"
"1472"	"IRAK2"
"1473"	"ATP2B2"
"1474"	"HRH1"
"1475"	"NUP210"
"1476"	"LSM3"
"1477"	"XPC"
"1478"	"GRIP2"
"1479"	"C3orf20"
"1480"	"AC090957.2"
"1481"	"RNU6-922P"
"1482"	"RNU6-342P"
"1483"	"SLC4A7"
"1484"	"AZI2"
"1485"	"ZCWPW2"
"1486"	"DYNC1LI1"
"1487"	"AC097359.2"
"1488"	"PLCD1"
"1489"	"RNU6-1227P"
"1490"	"CCR8"
"1491"	"HNRNPA1P21"
"1492"	"ZNF619"
"1493"	"HHATL-AS1"
"1494"	"HHATL"
"1495"	"POMGNT2"
"1496"	"ZKSCAN7"
"1497"	"CLEC3B"
"1498"	"RNU5B-3P"
"1499"	"RTP3"
"1500"	"SNORD77"
"1501"	"GNAI2"
"1502"	"NPRL2"
"1503"	"RASSF1"
"1504"	"ZMYND10-AS1"
"1505"	"ZMYND10"
"1506"	"GLYCTK-AS1"
"1507"	"TMEM110"
"1508"	"TMEM110-MUSTN1"
"1509"	"SNORD38"
"1510"	"CCDC66"
"1511"	"ARHGEF3"
"1512"	"RP11-157F20.3"
"1513"	"RNU6-739P"
"1514"	"MAGI1-AS1"
"1515"	"ARL6IP5"
"1516"	"AC112219.1"
"1517"	"PDZRN3-AS1"
"1518"	"PDZRN3"
"1519"	"ZNF654"
"1520"	"AC108739.1"
"1521"	"ST3GAL6-AS1"
"1522"	"ST3GAL6"
"1523"	"SENP7"
"1524"	"TRMT10C"
"1525"	"RETNLB"
"1526"	"SLC9C1"
"1527"	"AC078785.1"
"1528"	"MIR568"
"1529"	"RP11-553L6.5"
"1530"	"ARHGAP31-AS1"
"1531"	"CD80"
"1532"	"GSK3B"
"1533"	"RP11-18H7.1"
"1534"	"MYLK"
"1535"	"ITGB5"
"1536"	"DNAJB8-AS1"
"1537"	"COL6A6"
"1538"	"DNAJC13"
"1539"	"AMOTL2"
"1540"	"PCCB"
"1541"	"MRAS"
"1542"	"COPB2"
"1543"	"RNU6-736P"
"1544"	"RP11-319G6.1"
"1545"	"RNU6-425P"
"1546"	"TFDP2"
"1547"	"RP11-372E1.4"
"1548"	"AC018450.1"
"1549"	"PLSCR5"
"1550"	"AADACL2"
"1551"	"RP11-550I24.2"
"1552"	"SCHIP1"
"1553"	"C3orf80"
"1554"	"IL12A-AS1"
"1555"	"RP11-431I8.1"
"1556"	"MYNN"
"1557"	"LRRC34"
"1558"	"LRRIQ4"
"1559"	"SEC62-AS1"
"1560"	"SEC62"
"1561"	"AC092964.1"
"1562"	"SPATA16"
"1563"	"DNAJC19"
"1564"	"SOX2-OT"
"1565"	"DCUN1D1"
"1566"	"KLHL6-AS1"
"1567"	"AC131160.1"
"1568"	"YEATS2"
"1569"	"AP2M1"
"1570"	"EIF4G1"
"1571"	"SNORD66"
"1572"	"RP11-433C9.2"
"1573"	"LIPH"
"1574"	"RP11-573D15.3"
"1575"	"TPRG1"
"1576"	"TP63"
"1577"	"CLDN16"
"1578"	"CLDN1"
"1579"	"RNU1-20P"
"1580"	"XXYLT1-AS1"
"1581"	"XXYLT1"
"1582"	"PCYT1A"
"1583"	"RP11-317B7.3"
"1584"	"HAUS3"
"1585"	"POLN"
"1586"	"WFS1"
"1587"	"HTRA3"
"1588"	"RP13-560N11.1"
"1589"	"MIR572"
"1590"	"RNPS1P1"
"1591"	"SNORA63"
"1592"	"BST1"
"1593"	"RNU6-350P"
"1594"	"CLRN2"
"1595"	"RP11-556G22.3"
"1596"	"RP11-431M7.2"
"1597"	"TLR10"
"1598"	"FAM114A1"
"1599"	"MIR574"
"1600"	"RP11-360F5.1"
"1601"	"RP11-360F5.3"
"1602"	"LIMCH1"
"1603"	"RP11-227F19.5"
"1604"	"RNU1-49P"
"1605"	"COMMD8"
"1606"	"AC107068.1"
"1607"	"CNGA1"
"1608"	"NIPAL1"
"1609"	"DANCR"
"1610"	"MIR4449"
"1611"	"SNORA26"
"1612"	"SMR3B"
"1613"	"UTP3"
"1614"	"MOB1B"
"1615"	"SLC4A4"
"1616"	"PPEF2"
"1617"	"RP11-630D6.5"
"1618"	"RASGEF1B"
"1619"	"ENOPH1"
"1620"	"HNRNPDL"
"1621"	"RNU6-469P"
"1622"	"ABCG2"
"1623"	"FAM13A-AS1"
"1624"	"AC109925.1"
"1625"	"PDLIM5"
"1626"	"AF213884.2"
"1627"	"NFKB1"
"1628"	"SLC9B1"
"1629"	"TBCK"
"1630"	"RNU6-733P"
"1631"	"HADH"
"1632"	"CCNA2"
"1633"	"PLK4"
"1634"	"PCDH10"
"1635"	"RP11-9G1.3"
"1636"	"MGARP"
"1637"	"NDUFC1"
"1638"	"RP11-392B6.1"
"1639"	"RP11-102N12.3"
"1640"	"TBC1D9"
"1641"	"INPP4B"
"1642"	"RNU1-44P"
"1643"	"AC108211.1"
"1644"	"KLHL2"
"1645"	"TMEM192"
"1646"	"HAND2-AS1"
"1647"	"HAND2"
"1648"	"AC114798.1"
"1649"	"CASP3"
"1650"	"PRIMPOL"
"1651"	"ADAMTS16"
"1652"	"CTD-2297D10.2"
"1653"	"UBE2QL1"
"1654"	"RP11-711G10.1"
"1655"	"RNU6-429P"
"1656"	"TRIO"
"1657"	"FBXL7"
"1658"	"CDH6"
"1659"	"RXFP3"
"1660"	"C9"
"1661"	"DAB2"
"1662"	"PAIP1"
"1663"	"IL31RA"
"1664"	"GPBP1"
"1665"	"CTC-436P18.1"
"1666"	"SMIM15"
"1667"	"SNORA76"
"1668"	"AC079467.1"
"1669"	"MARVELD2"
"1670"	"CTD-2631K10.1"
"1671"	"TNPO1"
"1672"	"TMEM174"
"1673"	"CTC-575I10.1"
"1674"	"RNU6-1330P"
"1675"	"ZBED3-AS1"
"1676"	"ZBED3"
"1677"	"TBCA"
"1678"	"BHMT"
"1679"	"ZFYVE16"
"1680"	"CTD-2015H6.3"
"1681"	"FAM151B"
"1682"	"SSBP2"
"1683"	"ATG10"
"1684"	"CTD-2061E19.1"
"1685"	"CTD-2061E19.6"
"1686"	"FAM172A"
"1687"	"MCTP1"
"1688"	"CTC-506B8.1"
"1689"	"CTC-503K11.2"
"1690"	"FER"
"1691"	"CDO1"
"1692"	"RP11-436H11.3"
"1693"	"GRAMD3"
"1694"	"RP11-517I3.1"
"1695"	"C5orf48"
"1696"	"PHAX"
"1697"	"RP11-395C3.1"
"1698"	"AC063976.3"
"1699"	"P4HA2-AS1"
"1700"	"C5orf56"
"1701"	"AC004041.2"
"1702"	"CDKL3"
"1703"	"CTD-2410N18.4"
"1704"	"UBE2B"
"1705"	"RP11-215P8.3"
"1706"	"CDKN2AIPNL"
"1707"	"RP11-215P8.1"
"1708"	"TRPC7"
"1709"	"MIR874"
"1710"	"NME5"
"1711"	"RNU6-888P"
"1712"	"MATR3"
"1713"	"SIL1"
"1714"	"SLC23A1"
"1715"	"IK"
"1716"	"MIR3655"
"1717"	"NDUFA2"
"1718"	"WDR55"
"1719"	"DND1"
"1720"	"PCDHA3"
"1721"	"PCDHGA2"
"1722"	"PCDHGB1"
"1723"	"PCDHGA5"
"1724"	"PCDHGA6"
"1725"	"PCDHGB2"
"1726"	"PCDHGB3"
"1727"	"PCDHGA8"
"1728"	"PCDHGA9"
"1729"	"PCDHGA12"
"1730"	"PCDH12"
"1731"	"RNF14"
"1732"	"GNPDA1"
"1733"	"AC005592.2"
"1734"	"SPRY4"
"1735"	"AC005370.1"
"1736"	"ARHGAP26-AS1"
"1737"	"KCTD16"
"1738"	"YIPF5"
"1739"	"RP11-118M9.3"
"1740"	"PLAC8L1"
"1741"	"DPYSL3"
"1742"	"SPINK7"
"1743"	"PDE6A"
"1744"	"SLC26A2"
"1745"	"CSF1R"
"1746"	"AC010441.1"
"1747"	"SMIM3"
"1748"	"ZNF300"
"1749"	"TNIP1"
"1750"	"FAT2"
"1751"	"SAP30L-AS1"
"1752"	"SAP30L"
"1753"	"CTC-248O19.1"
"1754"	"CYFIP2"
"1755"	"RNU6-260P"
"1756"	"CLINT1"
"1757"	"CTD-2363C16.2"
"1758"	"ADRA1B"
"1759"	"AC011363.1"
"1760"	"MIR103A1"
"1761"	"CTC-558O2.1"
"1762"	"SLIT3"
"1763"	"RNU6-477P"
"1764"	"TLX3"
"1765"	"CREBRF"
"1766"	"RP11-843P14.1"
"1767"	"PRR7"
"1768"	"AL033381.1"
"1769"	"C6orf195"
"1770"	"FAM136BP"
"1771"	"SERPINB8P1"
"1772"	"RP1-40E16.11"
"1773"	"ECI2"
"1774"	"RP3-400B16.4"
"1775"	"RP3-510L9.1"
"1776"	"AL583828.1"
"1777"	"GFOD1-AS1"
"1778"	"GFOD1"
"1779"	"RNU6-1114P"
"1780"	"MIR548A1"
"1781"	"RNU6-391P"
"1782"	"RNU2-62P"
"1783"	"HIST1H2AH"
"1784"	"HIST1H2BK"
"1785"	"MIR3143"
"1786"	"HIST1H3H"
"1787"	"HIST1H4K"
"1788"	"AL662890.1"
"1789"	"OR2H2"
"1790"	"MOG"
"1791"	"XXbac-BPG249D20.9"
"1792"	"C6orf15"
"1793"	"HLA-C"
"1794"	"RPL3P2"
"1795"	"USP8P1"
"1796"	"WASF5P"
"1797"	"DDX39B"
"1798"	"SNORD117"
"1799"	"LTB"
"1800"	"LY6G6E"
"1801"	"XXbac-BPG32J3.20"
"1802"	"TAP2"
"1803"	"LEMD2"
"1804"	"SCUBE3"
"1805"	"ETV7"
"1806"	"RP1-50J22.4"
"1807"	"KCNK16"
"1808"	"MOCS1"
"1809"	"TREM2"
"1810"	"TREM1"
"1811"	"GUCA1A"
"1812"	"RP1-139D8.6"
"1813"	"SRF"
"1814"	"RCAN2"
"1815"	"RP11-795J1.1"
"1816"	"PLA2G7"
"1817"	"AL391538.1"
"1818"	"DEFB114"
"1819"	"DEFB113"
"1820"	"PAQR8"
"1821"	"GCM1"
"1822"	"RNU6-464P"
"1823"	"ELOVL5"
"1824"	"RP3-483K16.4"
"1825"	"RPL31P28"
"1826"	"LRRC1"
"1827"	"RP13-476E20.1"
"1828"	"DST"
"1829"	"RP11-472M19.2"
"1830"	"RNU6-626P"
"1831"	"BAG2"
"1832"	"RP11-203B9.4"
"1833"	"RAB23"
"1834"	"SMAP1"
"1835"	"RP1-234P15.4"
"1836"	"TMEM30A"
"1837"	"HMGN3-AS1"
"1838"	"HMGN3"
"1839"	"MRAP2"
"1840"	"RP11-132M7.2"
"1841"	"RP11-132M7.3"
"1842"	"TBX18"
"1843"	"CGA"
"1844"	"RRAGD"
"1845"	"AL391559.1"
"1846"	"MCHR2-AS1"
"1847"	"MCHR2"
"1848"	"QRSL1"
"1849"	"RTN4IP1"
"1850"	"PDSS2"
"1851"	"SCML4"
"1852"	"TRAF3IP2"
"1853"	"RP11-544L8__B.4"
"1854"	"RP3-486I3.5"
"1855"	"TRAPPC3L"
"1856"	"ASF1A"
"1857"	"MCM9"
"1858"	"PTPRK"
"1859"	"RP1-69D17.3"
"1860"	"MOXD1"
"1861"	"VNN1"
"1862"	"RPS12"
"1863"	"SNORA33"
"1864"	"SNORD100"
"1865"	"SNORD101"
"1866"	"RP1-32B1.4"
"1867"	"MAP3K5"
"1868"	"PEX7"
"1869"	"OLIG3"
"1870"	"NMBR"
"1871"	"RP11-137J7.2"
"1872"	"HIVEP2"
"1873"	"LTV1"
"1874"	"PPIL4"
"1875"	"IYD"
"1876"	"HSPD1P16"
"1877"	"MYCT1"
"1878"	"AL590867.1"
"1879"	"ZDHHC14"
"1880"	"SYNJ2"
"1881"	"MAS1"
"1882"	"RP1-249F5.3"
"1883"	"PACRG"
"1884"	"PARK2"
"1885"	"DACT2"
"1886"	"RP11-302L19.1"
"1887"	"AC004906.3"
"1888"	"USP42"
"1889"	"RPA3-AS1"
"1890"	"RPA3"
"1891"	"RNU6-534P"
"1892"	"AC006042.6"
"1893"	"TSPAN13"
"1894"	"SNX13"
"1895"	"HDAC9"
"1896"	"CBX3"
"1897"	"HNRNPA2B1"
"1898"	"AC004540.4"
"1899"	"HOXA11-AS"
"1900"	"HOXA11"
"1901"	"HIBADH"
"1902"	"AC005162.4"
"1903"	"AC007096.1"
"1904"	"AC004593.3"
"1905"	"AC007255.8"
"1906"	"PRR15"
"1907"	"GHRHR"
"1908"	"PPP1R17"
"1909"	"PDE1C"
"1910"	"AC074338.5"
"1911"	"BBS9"
"1912"	"HERPUD2"
"1913"	"RP11-379H18.1"
"1914"	"NME8"
"1915"	"AC004692.4"
"1916"	"HECW1"
"1917"	"MYL7"
"1918"	"RNA5SP230"
"1919"	"OGDH"
"1920"	"RP11-52M17.1"
"1921"	"IGFBP3"
"1922"	"TNS3"
"1923"	"ZPBP"
"1924"	"RNU6-1091P"
"1925"	"AC005008.2"
"1926"	"MIR1255B1"
"1927"	"GATAD1"
"1928"	"GNG11"
"1929"	"CASD1"
"1930"	"PON1"
"1931"	"PON3"
"1932"	"SHFM1"
"1933"	"DLX5"
"1934"	"AC079781.5"
"1935"	"ASNS"
"1936"	"TMEM130"
"1937"	"CNPY4"
"1938"	"TAF6"
"1939"	"MOSPD3"
"1940"	"PCOLCE-AS1"
"1941"	"PCOLCE"
"1942"	"ORC5"
"1943"	"NAMPT"
"1944"	"RP11-22N19.2"
"1945"	"GPR22"
"1946"	"LAMB1"
"1947"	"NRCAM"
"1948"	"DNAJB9"
"1949"	"PNPLA8"
"1950"	"THAP5"
"1951"	"PPP1R3A"
"1952"	"TES"
"1953"	"AC073130.3"
"1954"	"AC006159.4"
"1955"	"WNT2"
"1956"	"RNU6-11P"
"1957"	"ARF5"
"1958"	"FSCN3"
"1959"	"OPN1SW"
"1960"	"AKR1B10"
"1961"	"RNU6-1154P"
"1962"	"C7orf55"
"1963"	"C7orf55-LUC7L2"
"1964"	"LUC7L2"
"1965"	"NDUFB2-AS1"
"1966"	"NDUFB2"
"1967"	"TAS2R5"
"1968"	"TAS2R6"
"1969"	"AGAP3"
"1970"	"PRKAG2-AS1"
"1971"	"PRKAG2"
"1972"	"GALNT11"
"1973"	"RP5-981O7.2"
"1974"	"PAXIP1-AS1"
"1975"	"PAXIP1"
"1976"	"UBE3C"
"1977"	"AC011899.9"
"1978"	"RP11-452C13.1"
"1979"	"NCAPG2"
"1980"	"KBTBD11"
"1981"	"RP11-439C15.4"
"1982"	"RP11-439C15.5"
"1983"	"MFHAS1"
"1984"	"AC023385.1"
"1985"	"MSRA"
"1986"	"PRSS51"
"1987"	"PRSS55"
"1988"	"AF131215.6"
"1989"	"AF131215.3"
"1990"	"AF131215.5"
"1991"	"SLC35G5"
"1992"	"AF131216.5"
"1993"	"TDH"
"1994"	"BLK"
"1995"	"GATA4"
"1996"	"DLC1"
"1997"	"C8orf48"
"1998"	"ZDHHC2"
"1999"	"PDGFRL"
"2000"	"FGL1"
"2001"	"RP11-156K13.2"
"2002"	"RP11-420B22.1"
"2003"	"PSD3"
"2004"	"GFRA2"
"2005"	"NPM2"
"2006"	"RP11-582J16.4"
"2007"	"SORBS3"
"2008"	"RP11-1149O23.3"
"2009"	"TNFRSF10A"
"2010"	"RNU1-148P"
"2011"	"PNOC"
"2012"	"RP11-380I10.4"
"2013"	"SMIM18"
"2014"	"PURG"
"2015"	"WRN"
"2016"	"RNF122"
"2017"	"RP11-419C23.1"
"2018"	"RP11-150O12.2"
"2019"	"RP11-150O12.5"
"2020"	"RP11-346L1.2"
"2021"	"RP11-863K10.2"
"2022"	"ERLIN2"
"2023"	"RP11-863K10.7"
"2024"	"EIF4EBP1"
"2025"	"RP11-513D5.2"
"2026"	"CTD-2544N14.3"
"2027"	"HTRA4"
"2028"	"PLEKHA2"
"2029"	"SNORD65"
"2030"	"GOLGA7"
"2031"	"GINS4"
"2032"	"RP11-360L9.7"
"2033"	"AP3M2"
"2034"	"RP11-589C21.5"
"2035"	"IKBKB"
"2036"	"RP11-231D20.2"
"2037"	"CEBPD"
"2038"	"SPIDR"
"2039"	"TGS1"
"2040"	"TMEM68"
"2041"	"LYN"
"2042"	"FAM110B"
"2043"	"CHD7"
"2044"	"ARMC1"
"2045"	"RP11-463D19.2"
"2046"	"UBE2W"
"2047"	"MRPS28"
"2048"	"SNORA20"
"2049"	"RIPK2"
"2050"	"RP11-37B2.1"
"2051"	"OSGIN2"
"2052"	"RNU6-925P"
"2053"	"GS1-251I9.4"
"2054"	"OTUD6B"
"2055"	"AC091096.1"
"2056"	"FAM92A1"
"2057"	"LINC00535"
"2058"	"DPY19L4"
"2059"	"RP11-347C18.3"
"2060"	"TP53INP1"
"2061"	"MATN2"
"2062"	"RPS23P1"
"2063"	"KB-1517D11.2"
"2064"	"KCNS2"
"2065"	"YWHAZ"
"2066"	"KB-431C1.4"
"2067"	"RRM2B"
"2068"	"SUMO2P19"
"2069"	"AZIN1"
"2070"	"KB-1507C5.3"
"2071"	"ATP6V1C1"
"2072"	"KB-1639H6.2"
"2073"	"NPM1P52"
"2074"	"MIR548A3"
"2075"	"AP000428.1"
"2076"	"EIF3E"
"2077"	"TRPS1"
"2078"	"TNFRSF11B"
"2079"	"AC027238.1"
"2080"	"RP11-785H20.1"
"2081"	"LINC01151"
"2082"	"MIR548D1"
"2083"	"RNU6-875P"
"2084"	"TMEM65"
