""	"x"
"2729"	"VPS51"
"2730"	"AP003068.9"
"2731"	"TM7SF2"
"2732"	"AP003068.12"
"2733"	"ZNHIT2"
"2734"	"FAU"
"2735"	"MRPL49"
"2736"	"TIGD3"
"2737"	"RP11-867O8.5"
"2738"	"FRMD8"
"2739"	"SLC25A45"
"2740"	"NEAT1"
"2741"	"AP000769.1"
"2742"	"SNX32"
"2743"	"CFL1"
"2744"	"MUS81"
"2745"	"EFEMP2"
"2746"	"CTSW"
"2747"	"FIBP"
"2748"	"FOSL1"
"2749"	"SART1"
"2750"	"BANF1"
"2751"	"CST6"
"2752"	"EIF1AD"
"2753"	"CATSPER1"
"2754"	"RP11-867G23.12"
"2755"	"RNU1-84P"
"2756"	"RP11-867G23.9"
"2757"	"BBS1"
"2758"	"RBM14"
"2759"	"RBM14-RBM4"
"2760"	"RBM4"
"2761"	"RNU4-39P"
"2762"	"RBM4B"
"2763"	"RHOD"
"2764"	"KDM2A"
"2765"	"AP001885.1"
"2766"	"ADRBK1"
"2767"	"ANKRD13D"
"2768"	"CLCF1"
"2769"	"CARNS1"
"2770"	"PPP1CA"
"2771"	"RAD9A"
"2772"	"RNU6-1238P"
"2773"	"TBC1D10C"
"2774"	"NDUFS8"
"2775"	"RP5-901A4.1"
"2776"	"CHKA"
"2777"	"CTD-2655K5.1"
"2778"	"SUV420H1"
"2779"	"C11orf24"
"2780"	"PPP6R3"
"2781"	"CPT1A"
"2782"	"IGHMBP2"
"2783"	"MRPL21"
"2784"	"MRGPRD"
"2785"	"MRGPRF"
"2786"	"RP11-554A11.6"
"2787"	"TPCN2"
"2788"	"MYEOV"
"2789"	"CCND1"
"2790"	"ORAOV1"
"2791"	"AP001888.1"
"2792"	"FGF4"
"2793"	"ANO1"
"2794"	"ANO1-AS1"
"2795"	"FADD"
"2796"	"RP11-805J14.5"
"2797"	"SHANK2-AS3"
"2798"	"IL18BP"
"2799"	"RNF121"
"2800"	"NUMA1"
"2801"	"RP11-849H4.4"
"2802"	"RNU6-292P"
"2803"	"AP002490.1"
"2804"	"MIR3165"
"2805"	"LRTOMT"
"2806"	"ANAPC15"
"2807"	"LAMTOR1"
"2808"	"FOLR3"
"2809"	"FOLR2"
"2810"	"INPPL1"
"2811"	"PHOX2A"
"2812"	"RP11-7N14.1"
"2813"	"CLPB"
"2814"	"PDE2A"
"2815"	"RP11-169D4.1"
"2816"	"RP11-169D4.2"
"2817"	"RP11-31L22.3"
"2818"	"ARAP1-AS1"
"2819"	"ARAP1"
"2820"	"ARAP1-AS2"
"2821"	"RPS12P20"
"2822"	"STARD10"
"2823"	"RNU6-672P"
"2824"	"FCHSD2"
"2825"	"P2RY2"
"2826"	"RP11-800A3.2"
"2827"	"P2RY6"
"2828"	"ARHGEF17"
"2829"	"RP11-800A3.7"
"2830"	"RELT"
"2831"	"RP11-809N8.2"
"2832"	"RP11-809N8.4"
"2833"	"FAM168A"
"2834"	"RP11-167N4.2"
"2835"	"UCP2"
"2836"	"P4HA3"
"2837"	"RP11-632K5.3"
"2838"	"MIR548AL"
"2839"	"PGM2L1"
"2840"	"RP11-702H23.4"
"2841"	"KCNE3"
"2842"	"RP11-702H23.6"
"2843"	"CHRDL2"
"2844"	"CTD-2562J17.7"
"2845"	"RPS3"
"2846"	"SNORD15A"
"2847"	"SNORD15B"
"2848"	"KLHL35"
"2849"	"GDPD5"
"2850"	"SERPINH1"
"2851"	"CTD-2530H12.4"
"2852"	"MOGAT2"
"2853"	"CTD-2011F17.2"
"2854"	"RP11-619A14.2"
"2855"	"WNT11"
"2856"	"PRKRIR"
"2857"	"RP11-111M22.2"
"2858"	"AP001189.4"
"2859"	"RP11-672A2.4"
"2860"	"LRRC32"
"2861"	"RP11-672A2.3"
"2862"	"ACER3"
"2863"	"AP002498.1"
"2864"	"CTD-2547H18.1"
"2865"	"MYO7A"
"2866"	"GDPD4"
"2867"	"DKFZP434E1119"
"2868"	"PAK1"
"2869"	"RNU7-59P"
"2870"	"AQP11"
"2871"	"CLNS1A"
"2872"	"INTS4"
"2873"	"THRSP"
"2874"	"NDUFC2"
"2875"	"NDUFC2-KCTD14"
"2876"	"KCTD21"
"2877"	"USP35"
"2878"	"RP11-452H21.2"
"2879"	"GAB2"
"2880"	"FAM181B"
"2881"	"C11orf82"
"2882"	"PRCP"
"2883"	"RAB30"
"2884"	"RP11-113K21.1"
"2885"	"RP11-659G9.3"
"2886"	"SNORA70E"
"2887"	"RAB30-AS1"
"2888"	"PCF11"
"2889"	"ANKRD42"
"2890"	"RP11-727A23.5"
"2891"	"RP11-727A23.1"
"2892"	"RP11-727A23.7"
"2893"	"CCDC90B"
"2894"	"RP11-727A23.10"
"2895"	"CTD-2537O9.1"
"2896"	"AP000974.1"
"2897"	"CCDC83"
"2898"	"RP11-90K17.2"
"2899"	"PICALM"
"2900"	"RNU6-560P"
"2901"	"EED"
"2902"	"C11orf73"
"2903"	"ME3"
"2904"	"PRSS23"
"2905"	"RP11-736K20.5"
"2906"	"FZD4"
"2907"	"RP11-736K20.6"
"2908"	"CTSC"
"2909"	"GRM5-AS1"
"2910"	"RNU6-16P"
"2911"	"CHORDC1"
"2912"	"SLC36A4"
"2913"	"SMCO4"
"2914"	"KIAA1731"
"2915"	"SCARNA9"
"2916"	"MIR1304"
"2917"	"SNORA18"
"2918"	"SNORA8"
"2919"	"SNORD5"
"2920"	"TAF1D"
"2921"	"C11orf54"
"2922"	"MED17"
"2923"	"FOLR4"
"2924"	"GPR83"
"2925"	"MIR548L"
"2926"	"RP11-685N10.1"
"2927"	"ANKRD49"
"2928"	"MRE11A"
"2929"	"CWC15"
"2930"	"KDM4D"
"2931"	"KDM4E"
"2932"	"ENDOD1"
"2933"	"RP11-712B9.2"
"2934"	"SESN3"
"2935"	"CEP57"
"2936"	"FAM76B"
"2937"	"MTMR2"
"2938"	"MAML2"
"2939"	"MIR1260B"
"2940"	"CCDC82"
"2941"	"JRKL"
"2942"	"CNTN5"
"2943"	"ARHGAP42"
"2944"	"CTD-2383M3.1"
"2945"	"C11orf70"
"2946"	"YAP1"
"2947"	"BIRC3"
"2948"	"RNU6-952P"
"2949"	"BIRC2"
"2950"	"RP11-315O6.1"
"2951"	"TMEM123"
"2952"	"RP11-315O6.2"
"2953"	"MMP7"
"2954"	"MMP20"
"2955"	"RP11-817J15.2"
"2956"	"RP11-817J15.3"
"2957"	"MMP27"
"2958"	"MMP8"
"2959"	"MMP1"
"2960"	"DCUN1D5"
"2961"	"DYNC2H1"
"2962"	"PDGFD"
"2963"	"CARD16"
"2964"	"CARD17"
"2965"	"CASP1"
"2966"	"GRIA4"
"2967"	"RNU4-55P"
"2968"	"RNU6-277P"
"2969"	"MSANTD4"
"2970"	"AASDHPPT"
"2971"	"KBTBD3"
"2972"	"CWF19L2"
"2973"	"ALKBH8"
"2974"	"AP000889.3"
"2975"	"ELMOD1"
"2976"	"ACAT1"
"2977"	"RP11-144G7.2"
"2978"	"ATM"
"2979"	"NPAT"
"2980"	"KDELC2"
"2981"	"DDX10"
"2982"	"ZC3H12C"
"2983"	"FDX1"
"2984"	"ARHGAP20"
"2985"	"C11orf53"
"2986"	"POU2AF1"
"2987"	"RP11-794P6.2"
"2988"	"RP11-794P6.3"
"2989"	"SIK2"
"2990"	"PPP2R1B"
"2991"	"ALG9"
"2992"	"C11orf1"
"2993"	"FDXACB1"
"2994"	"C11orf52"
"2995"	"CRYAB"
"2996"	"HSPB2-C11orf52"
"2997"	"HSPB2"
"2998"	"DIXDC1"
"2999"	"RNA5SP351"
"3000"	"DLAT"
"3001"	"IL18"
"3002"	"PTS"
"3003"	"RPS12P21"
"3004"	"snosnR66"
"3005"	"NCAM1"
"3006"	"RP11-629G13.1"
"3007"	"RNU7-187P"
"3008"	"NCAM1-AS1"
"3009"	"TMPRSS5"
"3010"	"RP11-667M19.2"
"3011"	"RP11-667M19.4"
"3012"	"ZW10"
"3013"	"CLDN25"
"3014"	"RNU6-1107P"
"3015"	"USP28"
"3016"	"HTR3B"
"3017"	"HTR3A"
"3018"	"ZBTB16"
"3019"	"AP000908.1"
"3020"	"NNMT"
"3021"	"RP11-64D24.2"
"3022"	"C11orf71"
"3023"	"RBM7"
"3024"	"RP11-212D19.4"
"3025"	"REXO2"
"3026"	"NXPE2"
"3027"	"CADM1"
"3028"	"AP006216.10"
"3029"	"AP006216.11"
"3030"	"BUD13"
"3031"	"AP000936.4"
"3032"	"SIK3"
"3033"	"PAFAH1B2"
"3034"	"RP11-109L13.5"
"3035"	"SIDT2"
"3036"	"PCSK7"
"3037"	"RNF214"
"3038"	"DSCAML1"
"3039"	"RP11-728F11.3"
"3040"	"FXYD2"
"3041"	"RP11-728F11.4"
"3042"	"FXYD6"
"3043"	"FXYD6-FXYD2"
"3044"	"TMPRSS13"
"3045"	"IL10RA"
"3046"	"TMPRSS4"
"3047"	"SCN4B"
"3048"	"SCN2B"
"3049"	"AMICA1"
"3050"	"CD3D"
"3051"	"CD3G"
"3052"	"UBE4A"
"3053"	"TTC36"
"3054"	"RP11-770J1.3"
"3055"	"TMEM25"
"3056"	"RNU6-1157P"
"3057"	"AP002954.3"
"3058"	"TREH"
"3059"	"AP002954.4"
"3060"	"DDX6"
"3061"	"CXCR5"
"3062"	"RP11-158I9.5"
"3063"	"BCL9L"
"3064"	"RN7SL688P"
"3065"	"UPK2"
"3066"	"FOXR1"
"3067"	"CCDC84"
"3068"	"RP11-110I1.11"
"3069"	"RP11-110I1.5"
"3070"	"RPL23AP64"
"3071"	"MIR3656"
"3072"	"RPS25"
"3073"	"TRAPPC4"
"3074"	"C2CD2L"
"3075"	"DPAGT1"
"3076"	"H2AFX"
"3077"	"HMBS"
"3078"	"HINFP"
"3079"	"AP002956.1"
"3080"	"NLRX1"
"3081"	"CBL"
"3082"	"CCDC153"
"3083"	"RNU6-262P"
"3084"	"ACA64"
"3085"	"MCAM"
"3086"	"C1QTNF5"
"3087"	"RNF26"
"3088"	"RP11-334E6.10"
"3089"	"RNU6-1123P"
"3090"	"CTD-2523D13.1"
"3091"	"RP11-831A10.1"
"3092"	"AP000679.2"
"3093"	"OAF"
"3094"	"TMEM136"
"3095"	"ARHGEF12"
"3096"	"AP002348.1"
"3097"	"GRIK4"
"3098"	"TECTA"
"3099"	"SC5D"
"3100"	"RP11-730K11.1"
"3101"	"SORL1"
"3102"	"MIR125B1"
"3103"	"BLID"
"3104"	"RP11-166D19.1"
"3105"	"MIRLET7A2"
"3106"	"RP11-716H6.2"
"3107"	"RP11-716H6.1"
"3108"	"RNU6-592P"
"3109"	"UBASH3B"
"3110"	"CRTAM"
"3111"	"C11orf63"
"3112"	"SNORD14E"
"3113"	"HSPA8"
"3114"	"SNORD14D"
"3115"	"CTD-2216M2.1"
"3116"	"CLMP"
"3117"	"AP000783.1"
"3118"	"OR10G7"
"3119"	"VWA5A"
"3120"	"OR10D3"
"3121"	"OR8D1"
"3122"	"OR8B3"
"3123"	"OR8X1P"
"3124"	"OR8B4"
"3125"	"PANX3"
"3126"	"TBRG1"
"3127"	"SIAE"
"3128"	"SPA17"
"3129"	"NRGN"
"3130"	"ESAM"
"3131"	"RP11-677M14.2"
"3132"	"RP11-677M14.3"
"3133"	"VSIG2"
"3134"	"MSANTD2"
"3135"	"RP11-677M14.7"
"3136"	"ROBO3"
"3137"	"HEPACAM"
"3138"	"CCDC15"
"3139"	"SLC37A2"
"3140"	"TMEM218"
"3141"	"RP11-687M24.4"
"3142"	"PKNOX2"
"3143"	"RP11-687M24.5"
"3144"	"EI24"
"3145"	"RNU6-1156P"
"3146"	"STT3A-AS1"
"3147"	"STT3A"
"3148"	"CHEK1"
"3149"	"RNU2-35P"
"3150"	"ACRV1"
"3151"	"DDX25"
"3152"	"PUS3"
"3153"	"RP11-680F20.9"
"3154"	"RP11-680F20.5"
"3155"	"RP11-680F20.4"
"3156"	"RP11-680F20.6"
"3157"	"RP11-50B3.2"
"3158"	"FAM118B"
"3159"	"RP11-50B3.4"
"3160"	"RPUSD4"
"3161"	"RNU4-86P"
"3162"	"FOXRED1"
"3163"	"SRPR"
"3164"	"RP11-712L6.5"
"3165"	"RP11-712L6.7"
"3166"	"TIRAP"
"3167"	"DCPS"
"3168"	"KIRREL3-AS1"
"3169"	"RP11-115C10.1"
"3170"	"RP11-688I9.2"
"3171"	"KIRREL3-AS3"
"3172"	"KIRREL3"
"3173"	"AP002833.1"
"3174"	"RP11-1007G5.2"
"3175"	"ETS1"
"3176"	"FLI1"
"3177"	"SENCR"
"3178"	"KCNJ5"
"3179"	"TP53AIP1"
"3180"	"BARX2"
"3181"	"NFRKB"
"3182"	"LINC00167"
"3183"	"PRDM10"
"3184"	"AP003041.2"
"3185"	"APLP2"
"3186"	"ST14"
"3187"	"RP11-121M22.1"
"3188"	"ZBTB44"
"3189"	"ADAMTS8"
"3190"	"ADAMTS15"
"3191"	"C11orf44"
"3192"	"RP11-890B15.2"
"3193"	"SNX19"
"3194"	"AP003039.3"
"3195"	"NTM"
"3196"	"AP004372.1"
"3197"	"SPATA19"
"3198"	"JAM3"
"3199"	"NCAPD3"
"3200"	"RP11-700F16.2"
"3201"	"RP11-700F16.3"
"3202"	"VPS26B"
"3203"	"ACAD8"
"3204"	"THYN1"
"3205"	"GLB1L3"
"3206"	"RP11-598F7.4"
"3207"	"B4GALNT3"
"3208"	"WNK1"
"3209"	"ERC1"
"3210"	"RAD52"
"3211"	"RP11-359B12.2"
"3212"	"LRTM2"
"3213"	"CACNA2D4"
"3214"	"RP5-1096D14.3"
"3215"	"CACNA1C-AS4"
"3216"	"CACNA1C-AS3"
"3217"	"CACNA1C"
"3218"	"CACNA1C-AS1"
"3219"	"AC005841.1"
"3220"	"ITFG2"
"3221"	"FOXM1"
"3222"	"RHNO1"
"3223"	"TULP3"
"3224"	"TEAD4"
"3225"	"TSPAN9"
"3226"	"RP11-664D1.1"
"3227"	"PARP11"
"3228"	"CCND2-AS1"
"3229"	"CCND2-AS2"
"3230"	"CCND2"
"3231"	"C12orf5"
"3232"	"RP11-264F23.1"
"3233"	"C12orf4"
"3234"	"RAD51AP1"
"3235"	"DYRK4"
"3236"	"RP11-234B24.5"
"3237"	"RP11-500M8.7"
"3238"	"NTF3"
"3239"	"VWF"
"3240"	"CD9"
"3241"	"PLEKHG6"
"3242"	"RN7SL391P"
"3243"	"TNFRSF1A"
"3244"	"CD27"
"3245"	"CD27-AS1"
"3246"	"TAPBPL"
"3247"	"VAMP1"
"3248"	"MRPL51"
"3249"	"NCAPD2"
"3250"	"SCARNA10"
"3251"	"GAPDH"
"3252"	"RP5-940J5.3"
"3253"	"IFFO1"
"3254"	"RP5-940J5.8"
"3255"	"CHD4"
"3256"	"NOP2"
"3257"	"RP5-940J5.6"
"3258"	"LPAR5"
"3259"	"ACRBP"
"3260"	"ING4"
"3261"	"RP4-761J14.8"
"3262"	"ZNF384"
"3263"	"PIANP"
"3264"	"COPS7A"
"3265"	"RP4-761J14.9"
"3266"	"PTMS"
"3267"	"LAG3"
"3268"	"MLF2"
"3269"	"CD4"
"3270"	"GPR162"
"3271"	"LEPREL2"
"3272"	"GNB3"
"3273"	"CDCA3"
"3274"	"USP5"
"3275"	"LRRC23"
"3276"	"RPL13P5"
"3277"	"SPSB2"
"3278"	"TPI1"
"3279"	"ATN1"
"3280"	"ENO2"
"3281"	"C12orf57"
"3282"	"RNU7-1"
"3283"	"PTPN6"
"3284"	"U47924.31"
"3285"	"EMG1"
"3286"	"MIR141"
"3287"	"MIR200C"
"3288"	"PHB2"
"3289"	"SCARNA12"
"3290"	"U47924.27"
"3291"	"U47924.29"
"3292"	"C1S"
"3293"	"LPCAT3"
"3294"	"U47924.30"
"3295"	"C1R"
"3296"	"C1RL"
"3297"	"C1RL-AS1"
"3298"	"RNU6-485P"
"3299"	"CLSTN3"
"3300"	"RBP5"
"3301"	"RP11-273B20.1"
"3302"	"PEX5"
"3303"	"RP11-273B20.3"
"3304"	"CD163L1"
"3305"	"GDF3"
"3306"	"DPPA3"
"3307"	"SLC2A3"
"3308"	"FOXJ2"
"3309"	"C3AR1"
"3310"	"CLEC6A"
"3311"	"CLEC4E"
"3312"	"MFAP5"
"3313"	"RP11-20D14.3"
"3314"	"A2ML1-AS2"
"3315"	"A2ML1"
"3316"	"A2ML1-AS1"
"3317"	"PHC1"
"3318"	"KLRG1"
"3319"	"M6PR"
"3320"	"RP11-259O18.4"
"3321"	"RNU6-700P"
"3322"	"RP11-705C15.2"
"3323"	"RP11-705C15.4"
"3324"	"CLECL1"
"3325"	"CD69"
"3326"	"KLRF1"
"3327"	"CLEC2B"
"3328"	"RP11-290C10.1"
"3329"	"CLEC12B"
"3330"	"CLEC1B"
"3331"	"CLEC9A"
"3332"	"RP11-133L14.5"
"3333"	"CLEC7A"
"3334"	"OLR1"
"3335"	"TMEM52B"
"3336"	"STYK1"
"3337"	"TAS2R7"
"3338"	"TAS2R8"
"3339"	"TAS2R9"
"3340"	"TAS2R10"
"3341"	"PRR4"
"3342"	"TAS2R12"
"3343"	"TAS2R13"
"3344"	"RNU7-60P"
"3345"	"ETV6"
"3346"	"MANSC1"
"3347"	"LOH12CR1"
"3348"	"LOH12CR2"
"3349"	"DUSP16"
"3350"	"RP11-158N24.1"
"3351"	"CREBL2"
"3352"	"RP11-180M15.5"
"3353"	"GPR19"
"3354"	"CDKN1B"
"3355"	"APOLD1"
"3356"	"RP11-180M15.4"
"3357"	"DDX47"
"3358"	"GPRC5A"
"3359"	"MIR614"
"3360"	"RP11-392P7.6"
"3361"	"GPRC5D"
"3362"	"RP11-392P7.7"
"3363"	"SNORD88"
"3364"	"HEBP1"
"3365"	"HTR7P1"
"3366"	"RP11-377D9.3"
"3367"	"KIAA1467"
"3368"	"GSG1"
"3369"	"EMP1"
"3370"	"RNU6-491P"
"3371"	"ATF7IP"
"3372"	"RPL30P11"
"3373"	"PLBD1"
"3374"	"RP11-502N13.2"
"3375"	"RP11-695J4.2"
"3376"	"RP11-174G6.1"
"3377"	"GUCY2C"
"3378"	"HIST4H4"
"3379"	"RP11-174G6.5"
"3380"	"C12orf60"
"3381"	"WBP11"
"3382"	"RP11-233G1.4"
"3383"	"PDE6H"
"3384"	"EPS8"
"3385"	"STRAP"
"3386"	"PDE3A"
"3387"	"RP11-284H19.1"
"3388"	"LDHB"
"3389"	"RP11-59N23.3"
"3390"	"CMAS"
"3391"	"RNU1-149P"
"3392"	"C2CD5"
"3393"	"ETNK1"
"3394"	"RP11-268P4.4"
"3395"	"BCAT1"
"3396"	"RP11-625L16.3"
"3397"	"RP11-662I13.2"
"3398"	"C12orf77"
"3399"	"LRMP"
"3400"	"CASC1"
"3401"	"LYRM5"
"3402"	"KRAS"
"3403"	"RNU4-67P"
"3404"	"RP11-318G8.1"
"3405"	"IFLTD1"
"3406"	"SSPN"
"3407"	"BHLHE41"
"3408"	"RP11-283G6.3"
"3409"	"RP11-283G6.5"
"3410"	"RP11-513G19.1"
"3411"	"RP11-283G6.4"
"3412"	"RP11-666F17.1"
"3413"	"TM7SF3"
"3414"	"STK38L"
"3415"	"RP11-165P7.1"
"3416"	"PPFIBP1"
"3417"	"KLHL42"
"3418"	"RP11-860B13.1"
"3419"	"RP11-993B23.3"
"3420"	"PTHLH"
"3421"	"AC012150.1"
"3422"	"FAR2"
"3423"	"RP11-946L16.1"
"3424"	"ERGIC2"
"3425"	"RP11-310I24.1"
"3426"	"TMTC1"
"3427"	"IPO8"
"3428"	"CAPRIN2"
"3429"	"RP11-77I22.2"
"3430"	"TSPAN11"
"3431"	"AC024940.1"
"3432"	"FAM60A"
"3433"	"RNU6-318P"
"3434"	"DENND5B-AS1"
"3435"	"DENND5B"
"3436"	"RNU5F-4P"
"3437"	"METTL20"
"3438"	"AC023050.1"
"3439"	"KIAA1551"
"3440"	"BICD1"
"3441"	"RP11-843B15.2"
"3442"	"FGD4"
"3443"	"RNU6-494P"
"3444"	"AC026357.1"
"3445"	"SYT10"
"3446"	"ABCD2"
"3447"	"SLC2A13"
"3448"	"LRRK2"
"3449"	"MUC19"
"3450"	"RNU6-713P"
"3451"	"PDZRN4"
"3452"	"GXYLT1"
"3453"	"PPHLN1"
"3454"	"RN7SL10P"
"3455"	"YAF2"
"3456"	"PRICKLE1"
"3457"	"AC079603.1"
"3458"	"ADAMTS20"
"3459"	"IRAK4"
"3460"	"PUS7L"
"3461"	"TWF1"
"3462"	"TMEM117"
"3463"	"RP11-46I1.1"
"3464"	"NELL2"
"3465"	"ANO6"
"3466"	"PLEKHA8P1"
"3467"	"RNU6-671P"
"3468"	"ARID2"
"3469"	"LINC00938"
"3470"	"RP11-101K23.1"
"3471"	"SCAF11"
"3472"	"SLC38A1"
"3473"	"RP11-474P2.2"
"3474"	"RP11-96H19.1"
"3475"	"SLC38A2"
"3476"	"AMIGO2"
"3477"	"PCED1B"
"3478"	"HDAC7"
"3479"	"RP5-1057I20.2"
"3480"	"RP11-89H19.1"
"3481"	"VDR"
"3482"	"TMEM106C"
"3483"	"COL2A1"
"3484"	"RP1-228P16.3"
"3485"	"RP1-228P16.4"
"3486"	"RP1-228P16.5"
"3487"	"RNU6-1203P"
"3488"	"PFKM"
"3489"	"SENP1"
"3490"	"ASB8"
"3491"	"C12orf68"
"3492"	"OR10AD1"
"3493"	"H1FNT"
"3494"	"ANP32D"
"3495"	"C12orf54"
"3496"	"LALBA"
"3497"	"SNORA34"
"3498"	"SNORA2A"
"3499"	"DDX23"
"3500"	"RND1"
"3501"	"DDN"
"3502"	"RP11-386G11.5"
"3503"	"RHEBL1"
"3504"	"DHH"
"3505"	"RP11-386G11.8"
"3506"	"LMBR1L"
"3507"	"TUBA1A"
"3508"	"TUBA1C"
"3509"	"RP11-161H23.5"
"3510"	"PRPH"
"3511"	"RP11-161H23.9"
"3512"	"TROAP"
"3513"	"C1QL4"
"3514"	"DNAJC22"
"3515"	"SPATS2"
"3516"	"FMNL3"
"3517"	"TMBIM6"
"3518"	"RP11-133N21.12"
"3519"	"BCDIN3D"
"3520"	"AQP6"
"3521"	"ASIC1"
"3522"	"SMARCD1"
"3523"	"RNU6-769P"
"3524"	"SLC11A2"
"3525"	"U6"
"3526"	"RNU6-1273P"
"3527"	"LETMD1"
"3528"	"CSRNP2"
"3529"	"CELA1"
"3530"	"ANKRD33"
"3531"	"ACVRL1"
"3532"	"RP11-1100L3.4"
"3533"	"NR4A1"
"3534"	"KRT7"
"3535"	"METTL7AP1"
"3536"	"KRT86"
"3537"	"KRT81"
"3538"	"AC121757.1"
"3539"	"KRT83"
"3540"	"KRT85"
"3541"	"KRT84"
"3542"	"RP3-416H24.4"
"3543"	"KRT82"
"3544"	"RP11-1020M18.10"
"3545"	"KRT75"
"3546"	"KRT6B"
"3547"	"KRT6C"
"3548"	"KRT6A"
"3549"	"KRT5"
"3550"	"KRT71"
"3551"	"KRT74"
"3552"	"KRT72"
"3553"	"RP11-641A6.2"
"3554"	"KRT73"
"3555"	"KRT1"
"3556"	"KRT77"
"3557"	"RP11-641A6.3"
"3558"	"KRT76"
"3559"	"KRT3"
"3560"	"KRT4"
"3561"	"KRT78"
"3562"	"KRT79"
"3563"	"RP11-153F5.3"
"3564"	"AC107016.1"
"3565"	"AC107016.2"
"3566"	"KRT18"
"3567"	"KRT8"
"3568"	"EIF4B"
"3569"	"RP11-983P16.2"
"3570"	"SPRYD3"
"3571"	"CSAD"
"3572"	"ZNF740"
"3573"	"ITGB7"
"3574"	"ESPL1"
"3575"	"PFDN5"
"3576"	"C12orf10"
"3577"	"RP11-680A11.5"
"3578"	"AAAS"
"3579"	"SP7"
"3580"	"AMHR2"
"3581"	"NPFF"
"3582"	"RP11-793H13.10"
"3583"	"RP11-793H13.11"
"3584"	"TARBP2"
"3585"	"ATF7"
"3586"	"ATP5G2"
"3587"	"CALCOCO1"
"3588"	"SNORD81"
"3589"	"HOTAIR"
"3590"	"HOXC11"
"3591"	"HOXC10"
"3592"	"HOXC6"
"3593"	"HOXC-AS3"
"3594"	"RP11-834C11.12"
"3595"	"MIR196A2"
"3596"	"HOXC9"
"3597"	"HOXC-AS1"
"3598"	"HOXC-AS2"
"3599"	"HOXC8"
"3600"	"AC012531.25"
"3601"	"HOXC4"
"3602"	"RP11-834C11.14"
"3603"	"HOXC5"
"3604"	"MIR615"
"3605"	"RP11-834C11.10"
"3606"	"RP11-834C11.8"
"3607"	"SMUG1"
"3608"	"RP11-968A15.2"
"3609"	"CBX5"
"3610"	"HNRNPA1"
"3611"	"RP11-968A15.8"
"3612"	"COPZ1"
"3613"	"NFE2"
"3614"	"RNU6-950P"
"3615"	"MIR148B"
"3616"	"GPR84"
"3617"	"ZNF385A"
"3618"	"PPP1R1A"
"3619"	"LACRT"
"3620"	"DCD"
"3621"	"TESPA1"
"3622"	"OR9K2"
"3623"	"OR10A7"
"3624"	"OR6C74"
"3625"	"OR6C75"
"3626"	"OR6C70"
"3627"	"OR6C4"
"3628"	"OR2AP1"
"3629"	"OR10P1"
"3630"	"METTL7B"
"3631"	"BLOC1S1"
"3632"	"ITGA7"
"3633"	"RP11-644F5.10"
"3634"	"RDH5"
"3635"	"RP11-762I7.4"
"3636"	"SARNP"
"3637"	"ORMDL2"
"3638"	"MMP19"
"3639"	"DGKA"
"3640"	"WIBG"
"3641"	"CDK2"
"3642"	"PMEL"
"3643"	"RAB5B"
"3644"	"RP11-973D8.4"
"3645"	"AC034102.1"
"3646"	"SUOX"
"3647"	"RP11-603J24.4"
"3648"	"RPS26"
"3649"	"ERBB3"
"3650"	"RP11-603J24.9"
"3651"	"PA2G4"
"3652"	"RP11-603J24.17"
"3653"	"RPL41"
"3654"	"ESYT1"
"3655"	"ZC3H10"
"3656"	"RP11-603J24.6"
"3657"	"RP11-603J24.5"
"3658"	"MYL6B"
"3659"	"MYL6"
"3660"	"RP11-603J24.14"
"3661"	"RP11-977G19.5"
"3662"	"SMARCC2"
"3663"	"NABP2"
"3664"	"RNF41"
"3665"	"SLC39A5"
"3666"	"ANKRD52"
"3667"	"COQ10A"
"3668"	"CS"
"3669"	"RP11-977G19.14"
"3670"	"RP11-977G19.11"
"3671"	"RP11-977G19.12"
"3672"	"CNPY2"
"3673"	"RP11-977G19.10"
"3674"	"IL23A"
"3675"	"PAN2"
"3676"	"RNU7-40P"
"3677"	"STAT2"
"3678"	"TIMELESS"
"3679"	"GLS2"
"3680"	"MIP"
"3681"	"SPRYD4"
"3682"	"RBMS2"
"3683"	"RNU6-343P"
"3684"	"SDR9C7"
"3685"	"RDH16"
"3686"	"GPR182"
"3687"	"HBCBP"
"3688"	"RP11-474N8.5"
"3689"	"ZBTB39"
"3690"	"MYO1A"
"3691"	"NAB2"
"3692"	"TMEM194A"
"3693"	"LRP1"
"3694"	"STAT6"
"3695"	"RP11-545N8.3"
"3696"	"INHBC"
"3697"	"R3HDM2"
"3698"	"RP11-756H6.1"
"3699"	"DCTN2"
"3700"	"KIF5A"
"3701"	"PIP4K2C"
"3702"	"AC025165.8"
"3703"	"ARHGEF25"
"3704"	"DTX3"
"3705"	"SLC26A10"
"3706"	"AGAP2"
"3707"	"TSPAN31"
"3708"	"CDK4"
"3709"	"MARCH9"
"3710"	"CYP27B1"
"3711"	"METTL1"
"3712"	"METTL21B"
"3713"	"RP11-571M6.15"
"3714"	"TSFM"
"3715"	"AVIL"
"3716"	"RNU6-1083P"
"3717"	"RP11-571M6.17"
"3718"	"CTDSP2"
"3719"	"MIR26A2"
"3720"	"RP11-620J15.1"
"3721"	"XRCC6BP1"
"3722"	"LRIG3"
"3723"	"RP11-150C16.1"
"3724"	"RNU4-20P"
"3725"	"SLC16A7"
"3726"	"RP11-769N19.2"
"3727"	"RNU6-595P"
"3728"	"MON2"
"3729"	"RP11-863H1.1"
