""	"x"
"1080"	"RSBN1L"
"1081"	"PHTF2"
"1082"	"TMEM60"
"1083"	"KIAA1324L"
"1084"	"TMEM243"
"1085"	"CROT"
"1086"	"TP53TG1"
"1087"	"DBF4"
"1088"	"SLC25A40"
"1089"	"AC002454.1"
"1090"	"CDK6"
"1091"	"SLC25A13"
"1092"	"SHFM1"
"1093"	"DLX6-AS1"
"1094"	"DLX6-AS2"
"1095"	"DLX6"
"1096"	"DLX5"
"1097"	"AC079781.5"
"1098"	"ASNS"
"1099"	"LMTK2"
"1100"	"RNU6-1136P"
"1101"	"LRRC17"
"1102"	"ARMC10"
"1103"	"FBXL13"
"1104"	"NAPEPLD"
"1105"	"PMPCB"
"1106"	"CTA-276O3.4"
"1107"	"DNAJC2"
"1108"	"PSMC2"
"1109"	"KMT2E-AS1"
"1110"	"KMT2E"
"1111"	"LINC01004"
"1112"	"RNU6-1322P"
"1113"	"PUS7"
"1114"	"RINT1"
"1115"	"RP11-251G23.2"
"1116"	"DLD"
"1117"	"LAMB1"
"1118"	"LAMB4"
"1119"	"IQUB"
"1120"	"NDUFA5"
"1121"	"ASB15"
"1122"	"RP11-390E23.3"
"1123"	"LMOD2"
"1124"	"RP11-390E23.6"
"1125"	"WASL"
"1126"	"RNU6-11P"
"1127"	"POT1-AS1"
"1128"	"POT1"
"1129"	"LRRC4"
"1130"	"SND1"
"1131"	"MIR129-1"
"1132"	"FAM71F2"
"1133"	"RP11-274B21.8"
"1134"	"RP11-274B21.9"
"1135"	"BPGM"
"1136"	"WDR91"
"1137"	"CNOT4"
"1138"	"C7orf73"
"1139"	"RNU6-223P"
"1140"	"MTPN"
"1141"	"BRAF"
"1142"	"AGK"
"1143"	"RP11-744I24.2"
"1144"	"WEE2"
"1145"	"TAS2R3"
"1146"	"TAS2R4"
"1147"	"TAS2R5"
"1148"	"TAS2R6"
"1149"	"CLEC5A"
"1150"	"TAS2R38"
"1151"	"C7orf33"
"1152"	"EZH2"
"1153"	"ABCB8"
"1154"	"ATG9B"
"1155"	"RP11-148K1.10"
"1156"	"ASIC3"
"1157"	"CDK5"
"1158"	"SLC4A2"
"1159"	"FASTK"
"1160"	"RP11-148K1.12"
"1161"	"TMUB1"
"1162"	"AGPAT5"
"1163"	"CTD-2541M15.1"
"1164"	"GS1-24F4.3"
"1165"	"MFHAS1"
"1166"	"RNU6-682P"
"1167"	"LONRF1"
"1168"	"DOK2"
"1169"	"CCAR2"
"1170"	"RP11-582J16.5"
"1171"	"BIN3"
"1172"	"RP11-87E22.2"
"1173"	"DOCK5"
"1174"	"RN7SL651P"
"1175"	"CDCA2"
"1176"	"KCTD9"
"1177"	"GINS4"
"1178"	"RP11-360L9.7"
"1179"	"RP11-350F16.2"
"1180"	"AC103686.1"
"1181"	"MCM4"
"1182"	"PRKDC"
"1183"	"ATP6V1H"
"1184"	"ASPH"
"1185"	"MIR4470"
"1186"	"RP11-659E9.2"
"1187"	"RP11-659E9.4"
"1188"	"GGH"
"1189"	"ADHFE1"
"1190"	"RP11-346I3.4"
"1191"	"RRS1"
"1192"	"MYBL1"
"1193"	"C8orf44-SGK3"
"1194"	"VCPIP1"
"1195"	"AC109335.1"
"1196"	"COPS5"
"1197"	"PPP1R42"
"1198"	"RDH10"
"1199"	"RPL7"
"1200"	"HEY1"
"1201"	"RP11-27N21.3"
"1202"	"PAG1"
"1203"	"RIPK2"
"1204"	"RP11-37B2.1"
"1205"	"OSGIN2"
"1206"	"RNU6-925P"
"1207"	"DECR1"
"1208"	"NBN"
"1209"	"C8orf88"
"1210"	"GS1-251I9.3"
"1211"	"GS1-251I9.4"
"1212"	"OTUD6B"
"1213"	"INTS8"
"1214"	"CCNE2"
"1215"	"NDUFAF6"
"1216"	"RP11-347C18.3"
"1217"	"TP53INP1"
"1218"	"PLEKHF2"
"1219"	"KB-1980E6.2"
"1220"	"UBR5"
"1221"	"RNU6ATAC8P"
"1222"	"ANGPT1"
"1223"	"EXT1"
"1224"	"RNU6-12P"
"1225"	"RP11-278I4.1"
"1226"	"COLEC10"
"1227"	"RP11-278I4.2"
"1228"	"NOV"
"1229"	"RP11-158K1.3"
"1230"	"NDUFB9"
"1231"	"TATDN1"
"1232"	"MTSS1"
"1233"	"RP11-6D1.3"
"1234"	"SQLE"
"1235"	"KIAA0196-AS1"
"1236"	"KIAA0196"
"1237"	"NSMCE2"
"1238"	"RP11-550A5.2"
"1239"	"TRIB1"
"1240"	"DENND3"
"1241"	"RP11-809O17.1"
"1242"	"CCIN"
"1243"	"CLTA"
"1244"	"PAX5"
"1245"	"RP11-297B17.3"
"1246"	"C9orf47"
"1247"	"S1PR3"
"1248"	"HSDL2"
"1249"	"OR1L6"
"1250"	"OR5C1"
"1251"	"OR1K1"
