""	"x"
"1068"	"CYP1B1"
"1069"	"ATL2"
"1070"	"GEMIN6"
"1071"	"SRSF7"
"1072"	"AC007246.3"
"1073"	"MAP4K3"
"1074"	"AC083949.1"
"1075"	"EML4"
"1076"	"KCNG3"
"1077"	"MTA3"
"1078"	"ZFP36L2"
"1079"	"AC010883.5"
"1080"	"RNU6-958P"
"1081"	"THADA"
"1082"	"PRKCE"
"1083"	"EPAS1"
"1084"	"CALM2"
"1085"	"RP11-761B3.1"
"1086"	"AC079807.2"
"1087"	"FBXO11"
"1088"	"FOXN2"
"1089"	"PPP1R21"
"1090"	"RP11-191L17.1"
"1091"	"RNU6-282P"
"1092"	"AC093110.3"
"1093"	"SPTBN1"
"1094"	"PRORSD1P"
"1095"	"AC012358.8"
"1096"	"CCDC88A"
"1097"	"AC096664.3"
"1098"	"PNO1"
"1099"	"WDR92"
"1100"	"AC017083.1"
"1101"	"PPP3R1"
"1102"	"RP11-474G23.1"
"1103"	"AC017083.3"
"1104"	"AC015969.3"
"1105"	"PLEK"
"1106"	"PROKR1"
"1107"	"AC097495.2"
"1108"	"CYP26B1"
"1109"	"STAMBP"
"1110"	"ACTG2"
"1111"	"WBP1"
"1112"	"MOGS"
"1113"	"MRPL53"
"1114"	"KCMF1"
"1115"	"TGOLN2"
"1116"	"C2orf68"
"1117"	"USP39"
"1118"	"SFTPB"
"1119"	"RNU1-38P"
"1120"	"AC105053.3"
"1121"	"POLR1A"
"1122"	"PTCD3"
"1123"	"SNORD94"
"1124"	"CHMP3"
"1125"	"RNU6-640P"
"1126"	"RNF103-CHMP3"
"1127"	"RNF103"
"1128"	"PDCL3"
"1129"	"AC016738.3"
"1130"	"CNOT11"
"1131"	"TBC1D8"
"1132"	"RNF149"
"1133"	"SNORD89"
"1134"	"LINC01158"
"1135"	"POU3F3"
"1136"	"RP11-13J10.1"
"1137"	"SULT1C4"
"1138"	"GCC2"
"1139"	"ZC3H8"
"1140"	"ZC3H6"
"1141"	"CHCHD5"
"1142"	"Y_RNA"
"1143"	"AC079922.3"
"1144"	"SLC20A1"
"1145"	"IL1B"
"1146"	"AC079753.1"
"1147"	"IL37"
"1148"	"HMGN2P23"
"1149"	"IL36G"
"1150"	"IL36A"
"1151"	"IL1F10"
"1152"	"RNU6-1180P"
"1153"	"AC110769.1"
"1154"	"AC009303.1"
"1155"	"CCDC93"
"1156"	"RP11-98C1.1"
"1157"	"RN7SL111P"
"1158"	"UGGT1"
"1159"	"FAM168B"
"1160"	"PLEKHB2"
"1161"	"HNMT"
"1162"	"AC097721.2"
"1163"	"SPOPL"
"1164"	"KYNU"
"1165"	"AC144449.1"
"1166"	"MMADHC"
"1167"	"RNU6-601P"
"1168"	"STAM2"
"1169"	"AC009227.2"
"1170"	"NR4A2"
"1171"	"GPD2"
"1172"	"METTL5"
"1173"	"UBR3"
"1174"	"LINC01124"
"1175"	"SP5"
"1176"	"ERICH2"
"1177"	"AC007405.8"
"1178"	"GAD1"
"1179"	"CYBRD1"
"1180"	"SESTD1"
"1181"	"AC104076.3"
"1182"	"UBE2E3"
"1183"	"ITGA4"
"1184"	"AC013733.3"
"1185"	"CERKL"
"1186"	"NEUROD1"
"1187"	"RP11-366L5.1"
"1188"	"SSFA2"
"1189"	"DNAJC10"
"1190"	"DUSP19"
"1191"	"COL3A1"
"1192"	"MIR1245A"
"1193"	"HIBCH"
"1194"	"INPP1"
"1195"	"MFSD6"
"1196"	"AC093388.3"
"1197"	"TMEM194B"
"1198"	"NAB1"
"1199"	"NABP1"
"1200"	"C2orf47"
"1201"	"TYW5"
"1202"	"SPATS2L"
"1203"	"AC007163.6"
"1204"	"BZW1"
"1205"	"CLK1"
"1206"	"NIF3L1"
"1207"	"PPIL3"
"1208"	"RNU6-312P"
"1209"	"RNU6-762P"
"1210"	"AC005037.3"
"1211"	"ORC2"
"1212"	"FAM126B"
"1213"	"NDUFB3"
"1214"	"RNU6-1206P"
"1215"	"CFLAR"
"1216"	"CFLAR-AS1"
"1217"	"CASP8"
"1218"	"CYP20A1"
"1219"	"RNU6-474P"
"1220"	"CTLA4"
"1221"	"NRP2"
"1222"	"AC007362.3"
"1223"	"AC010731.3"
"1224"	"AC010731.4"
"1225"	"FZD5"
"1226"	"PLEKHM3"
"1227"	"MAP2"
"1228"	"AC012462.1"
"1229"	"FN1"
"1230"	"MARCH4"
"1231"	"AC007563.5"
"1232"	"IGFBP5"
"1233"	"PLCD4"
"1234"	"ACSL3"
"1235"	"AC097461.4"
"1236"	"IRS1"
"1237"	"RP11-395N3.2"
"1238"	"SNORA48"
"1239"	"AC079235.1"
"1240"	"COL4A3"
"1241"	"COL4A4"
"1242"	"DAW1"
"1243"	"AC009950.2"
"1244"	"SP110"
"1245"	"RNU6-451P"
"1246"	"CAB39"
"1247"	"SPATA3-AS1"
"1248"	"SPATA3"
"1249"	"PSMD1"
"1250"	"RP11-223I10.1"
"1251"	"RAB17"
"1252"	"ADRA1D"
"1253"	"JAG1"
"1254"	"RP11-103J8.1"
"1255"	"RNU6-192P"
"1256"	"SNORD17"
"1257"	"SNX5"
"1258"	"MGME1"
"1259"	"INSM1"
"1260"	"RALGAPA2"
"1261"	"RP4-753D10.3"
"1262"	"RP4-753D10.5"
"1263"	"SSTR4"
"1264"	"THBD"
"1265"	"CD93"
"1266"	"AL096677.1"
"1267"	"NXT1"
"1268"	"RP3-322G13.7"
"1269"	"SUN5"
"1270"	"BPIFB4"
"1271"	"TP53INP2"
"1272"	"NCOA6"
"1273"	"GDF5OS"
"1274"	"MIR1289-1"
"1275"	"TOP1"
"1276"	"ZHX3"
"1277"	"KCNS1"
"1278"	"WFDC5"
"1279"	"RNU6ATAC38P"
"1280"	"TMEM189"
"1281"	"TMEM189-UBE2V1"
"1282"	"CEBPB"
"1283"	"MIR645"
"1284"	"PARD6B"
"1285"	"ZNF217"
"1286"	"EVA1C"
"1287"	"AP000290.7"
"1288"	"C21orf54"
"1289"	"ERG"
"1290"	"ETS2"
"1291"	"NIPSNAP1"
"1292"	"NF2"
"1293"	"CABP7"
"1294"	"RP1-76B20.11"
"1295"	"RP1-76B20.12"
"1296"	"UQCR10"
"1297"	"ZMAT5"
"1298"	"ASCC2"
"1299"	"BPIFC"
"1300"	"FBXO7"
"1301"	"LL22NC03-104C7.1"
"1302"	"LL22NC01-116C6.1"
"1303"	"TIMP3"
"1304"	"EIF3D"
"1305"	"RP5-1119A7.10"
"1306"	"LL22NC01-81G9.3"
"1307"	"TEX33"
"1308"	"RP5-1170K4.7"
"1309"	"TMPRSS6"
"1310"	"APOBEC3B-AS1"
"1311"	"APOBEC3H"
"1312"	"RPL3"
"1313"	"EGOT"
"1314"	"AC018816.3"
"1315"	"SNORA43"
"1316"	"RAD18"
"1317"	"SRGAP3-AS1"
"1318"	"SRGAP3"
"1319"	"LSM3"
"1320"	"XPC"
"1321"	"AC090952.5"
"1322"	"CCDC174"
"1323"	"C3orf20"
"1324"	"NEK10"
"1325"	"TGFBR2"
"1326"	"CX3CR1"
"1327"	"TRAK1"
"1328"	"RP11-424N24.2"
"1329"	"TCAIM"
"1330"	"ZNF35"
"1331"	"SOCS5P3"
"1332"	"ZNF502"
"1333"	"ZNF501"
"1334"	"MIR564"
"1335"	"TMEM42"
"1336"	"TGM4"
"1337"	"RP11-272D20.2"
"1338"	"EXOSC7"
"1339"	"ZDHHC3"
"1340"	"CLEC3B"
"1341"	"RNU5B-3P"
"1342"	"CXCR6"
"1343"	"FYCO1"
"1344"	"CCR1"
"1345"	"PARP3"
"1346"	"RRP9"
"1347"	"GPR62"
"1348"	"PCBP4"
"1349"	"ABHD14A-ACY1"
"1350"	"ABHD14A"
"1351"	"ABHD14B"
"1352"	"ACY1"
"1353"	"RP11-155D18.12"
"1354"	"RP11-155D18.14"
"1355"	"RPL29"
"1356"	"DUSP7"
"1357"	"POC1A"
"1358"	"TLR9"
"1359"	"TWF2"
"1360"	"GLYCTK"
"1361"	"MIR135A1"
"1362"	"WDR82"
"1363"	"RNU6-787P"
"1364"	"TMF1"
"1365"	"ARL6IP5"
"1366"	"LMOD3"
"1367"	"FRMD4B"
"1368"	"RP11-62G11.1"
"1369"	"MITF"
"1370"	"AC112219.1"
"1371"	"RYBP"
"1372"	"SHQ1"
"1373"	"GBE1"
"1374"	"CRYBG3"
"1375"	"NXPE3"
"1376"	"NFKBIZ"
"1377"	"RP11-49I4.3"
"1378"	"ALCAM"
"1379"	"CBLB"
"1380"	"PLCXD2"
"1381"	"PHLDB2"
"1382"	"RNU6-1200P"
"1383"	"CD86"
"1384"	"AC068754.1"
"1385"	"CSTA"
"1386"	"CCDC58"
"1387"	"FAM162A"
"1388"	"RP11-299J3.8"
"1389"	"WDR5B"
"1390"	"PARP14"
"1391"	"ROPN1"
"1392"	"ITGB5"
"1393"	"RNU6-232P"
"1394"	"OSBPL11"
"1395"	"CHST13"
"1396"	"CHCHD6"
"1397"	"SEC61A1"
"1398"	"RNU2-37P"
"1399"	"RUVBL1-AS1"
"1400"	"RUVBL1"
"1401"	"RPN1"
"1402"	"H1FX-AS1"
"1403"	"H1FX"
"1404"	"NUP210P3"
"1405"	"RPL32P3"
"1406"	"SNORA7B"
"1407"	"EFCAB12"
"1408"	"IFT122"
"1409"	"MBD4"
"1410"	"RHO"
"1411"	"H1FOO"
"1412"	"PLXND1"
"1413"	"RNU6-1142P"
"1414"	"TMCC1-AS1"
"1415"	"TMCC1"
"1416"	"ASTE1"
"1417"	"NEK11"
"1418"	"ACAD11"
"1419"	"UBA5"
"1420"	"RP11-469L4.1"
"1421"	"TMEM108"
"1422"	"TFP1"
"1423"	"TOPBP1"
"1424"	"RNU6-1174P"
"1425"	"MSL2"
"1426"	"ESYT3"
"1427"	"CEP70"
"1428"	"FAIM"
"1429"	"PIK3CB"
"1430"	"C3orf72"
"1431"	"FOXL2"
"1432"	"RNF7"
"1433"	"ATP1B3"
"1434"	"RNU6-509P"
"1435"	"ATP1B3-AS1"
"1436"	"ATR"
"1437"	"RP11-383G6.4"
"1438"	"XRN1"
"1439"	"PLS1"
"1440"	"RNA5SP143"
"1441"	"AC018450.1"
"1442"	"RNU6-1098P"
"1443"	"WWTR1-AS1"
"1444"	"WWTR1"
"1445"	"COMMD2"
"1446"	"PFN2"
"1447"	"RP11-63E16.1"
"1448"	"IGSF10"
"1449"	"AC069067.1"
"1450"	"RP11-454C18.1"
"1451"	"AADAC"
"1452"	"SUCNR1"
"1453"	"MBNL1"
"1454"	"MBNL1-AS1"
"1455"	"TMEM14E"
"1456"	"P2RY1"
"1457"	"KCNAB1-AS1"
"1458"	"SSR3"
"1459"	"TIPARP-AS1"
"1460"	"TIPARP"
"1461"	"CCNL1"
"1462"	"KRT18P34"
"1463"	"RP11-555M1.3"
"1464"	"MLF1"
"1465"	"RP11-538P18.2"
"1466"	"GFM1"
"1467"	"IQCJ"
"1468"	"C3orf80"
"1469"	"IL12A-AS1"
"1470"	"RP11-431I8.1"
"1471"	"IFT80"
"1472"	"SMC4"
"1473"	"MIR15B"
"1474"	"MIR16-2"
"1475"	"FNDC3B"
"1476"	"NLGN1"
"1477"	"PIK3CA"
"1478"	"RP11-360P21.2"
"1479"	"ZNF639"
"1480"	"GNB4"
"1481"	"RP11-145M9.2"
"1482"	"ACTL6A"
"1483"	"MRPL47"
"1484"	"NDUFB5"
"1485"	"USP13"
"1486"	"PEX5L-AS1"
"1487"	"PEX5L-AS2"
"1488"	"PEX5L"
"1489"	"DNAJC19"
"1490"	"SOX2-OT"
"1491"	"SOX2"
"1492"	"KLHL24"
"1493"	"YEATS2"
"1494"	"LPP-AS2"
"1495"	"LPP"
"1496"	"AC022498.1"
"1497"	"TPRG1"
"1498"	"LEPREL1-AS1"
"1499"	"LEPREL1"
"1500"	"CLDN16"
"1501"	"CLDN1"
"1502"	"TMEM207"
"1503"	"IL1RAP"
"1504"	"TMEM44-AS1"
"1505"	"AC069257.8"
"1506"	"PCYT1A"
"1507"	"RNU6-910P"
"1508"	"TM4SF19"
"1509"	"RAB28"
"1510"	"AC006445.7"
"1511"	"BOD1L1"
"1512"	"MIR5091"
"1513"	"CCKAR"
"1514"	"ARAP2"
"1515"	"RP11-431M7.3"
"1516"	"DTHD1"
"1517"	"RP11-431M7.2"
"1518"	"RP11-36B15.1"
"1519"	"RELL1"
"1520"	"PGM2"
"1521"	"AC021106.1"
"1522"	"PTTG2"
"1523"	"AC098680.1"
"1524"	"RP11-360F5.1"
"1525"	"RP11-360F5.3"
"1526"	"RFC1"
"1527"	"RP11-63A11.1"
"1528"	"SHISA3"
"1529"	"GUF1"
"1530"	"YIPF7"
"1531"	"TXK"
"1532"	"SLC10A4"
"1533"	"ZAR1"
"1534"	"DCUN1D4"
"1535"	"RASL11B"
"1536"	"COX18"
"1537"	"IL8"
"1538"	"PF4V1"
"1539"	"EPGN"
"1540"	"ARHGAP24"
"1541"	"MAPK10"
"1542"	"PTPN13"
"1543"	"AFF1"
"1544"	"C4orf36"
"1545"	"RNU6-818P"
"1546"	"RNU6ATAC31P"
"1547"	"AC083829.1"
"1548"	"HERC3"
"1549"	"PIGY"
"1550"	"PYURF"
"1551"	"RP11-466G12.2"
"1552"	"GSTCD"
"1553"	"INTS12"
"1554"	"TBCK"
"1555"	"PAPSS1"
"1556"	"OSTC"
"1557"	"RNU6-431P"
"1558"	"C4orf32"
"1559"	"AP1AR"
"1560"	"RP11-73K9.2"
"1561"	"NEUROG2"
"1562"	"RP11-402J6.1"
"1563"	"C4orf21"
"1564"	"LARP7"
"1565"	"MIR302A"
"1566"	"MIR302B"
"1567"	"MIR302C"
"1568"	"ANK2"
"1569"	"RNU6-948P"
"1570"	"PGRMC2"
"1571"	"SLC7A11"
"1572"	"AC093602.1"
"1573"	"CCRN4L"
"1574"	"NAA15"
"1575"	"NDUFC1"
"1576"	"MAML3"
"1577"	"IL15"
"1578"	"INPP4B"
"1579"	"RP11-284M14.1"
"1580"	"USP38"
"1581"	"TRIM2"
"1582"	"MND1"
"1583"	"KIAA0922"
"1584"	"PLRG1"
"1585"	"AC097467.2"
"1586"	"MAP9"
"1587"	"GUCY1A3"
"1588"	"NPY1R"
"1589"	"NPY5R"
"1590"	"TKTL2"
"1591"	"TMA16"
"1592"	"AADAT"
"1593"	"GALNT7"
"1594"	"MIR548T"
"1595"	"RP11-798M19.3"
"1596"	"HMGB2"
"1597"	"SCRG1"
"1598"	"CEP44"
"1599"	"FBXO8"
"1600"	"WDR17"
"1601"	"SPATA4"
"1602"	"AGA"
"1603"	"RP11-130F10.1"
"1604"	"AC079080.1"
"1605"	"RNU4-64P"
"1606"	"CCT5"
"1607"	"CTD-2256P15.1"
"1608"	"FAM173B"
"1609"	"CTD-2256P15.2"
"1610"	"MARCH6"
"1611"	"CTD-2154B17.4"
"1612"	"DAP"
"1613"	"TRIO"
"1614"	"FAM105A"
"1615"	"CTD-2165H16.4"
"1616"	"FAM105B"
"1617"	"ANKH"
"1618"	"CTB-40H15.4"
"1619"	"ZNF622"
"1620"	"RNU6-1003P"
"1621"	"CTD-2186M15.3"
"1622"	"GOLPH3"
"1623"	"AC026703.1"
"1624"	"CTD-2203K17.1"
"1625"	"TARS"
"1626"	"PRLR"
"1627"	"IL7R"
"1628"	"CAPSL"
"1629"	"RP11-79C6.3"
"1630"	"FYB"
"1631"	"C9"
"1632"	"DAB2"
"1633"	"PTGER4"
"1634"	"TTC33"
"1635"	"PRKAA1"
"1636"	"RPL37"
"1637"	"SNORD72"
"1638"	"CARD6"
"1639"	"OXCT1-AS1"
"1640"	"OXCT1"
"1641"	"CCDC152"
"1642"	"CTD-2325A15.3"
"1643"	"SEPP1"
"1644"	"HMGCS1"
"1645"	"MRPS30"
"1646"	"RP11-53O19.1"
"1647"	"ARL15"
"1648"	"HSPB3"
"1649"	"SNX18"
"1650"	"AC112198.2"
"1651"	"GPX8"
"1652"	"CDC20B"
"1653"	"MIR449A"
"1654"	"MIR449B"
"1655"	"MIR449C"
"1656"	"RNU6ATAC2P"
"1657"	"CTC-236F12.4"
"1658"	"AC022431.2"
"1659"	"MAP3K1"
"1660"	"PLK2"
"1661"	"GAPT"
"1662"	"CTD-2117L12.1"
"1663"	"RP11-479O16.1"
"1664"	"CTD-2176I21.2"
"1665"	"IPO11"
"1666"	"LRRC70"
"1667"	"CENPK"
"1668"	"PPWD1"
"1669"	"RNU6-540P"
"1670"	"CTC-534A2.2"
"1671"	"TRAPPC13"
"1672"	"TRIM23"
"1673"	"NLN"
"1674"	"SGTB"
"1675"	"CD180"
"1676"	"RP11-404L6.2"
"1677"	"PIK3R1"
"1678"	"CTC-498J12.3"
"1679"	"CCNB1"
"1680"	"RN7SL103P"
"1681"	"SNORA50"
"1682"	"CENPH"
"1683"	"CDK7"
"1684"	"RAD17"
"1685"	"TAF9"
"1686"	"MARVELD2"
"1687"	"OCLN"
"1688"	"RP11-241G9.3"
"1689"	"RP11-79P5.5"
"1690"	"CMYA5"
"1691"	"CTD-2201I18.1"
"1692"	"THBS4"
"1693"	"CTD-2193P3.2"
"1694"	"CKMT2"
"1695"	"TMEM167A"
"1696"	"XRCC4"
"1697"	"HAPLN1"
"1698"	"RNU4-11P"
"1699"	"CTD-2269F5.1"
"1700"	"EDIL3"
"1701"	"LINC00461"
"1702"	"CTC-467M3.2"
"1703"	"CTC-467M3.3"
"1704"	"MCTP1"
"1705"	"RNU6-308P"
"1706"	"TTC37"
"1707"	"AC020900.1"
"1708"	"CTD-2337A12.1"
"1709"	"GIN1"
"1710"	"PPIP5K2"
"1711"	"CTC-503K11.2"
"1712"	"NREP-AS1"
"1713"	"NREP"
"1714"	"EPB41L4A-AS1"
"1715"	"SNORA13"
"1716"	"AC010226.4"
"1717"	"TICAM2"
"1718"	"TMED7"
"1719"	"TMED7-TICAM2"
"1720"	"SRFBP1"
"1721"	"SNX2"
"1722"	"AC093267.1"
"1723"	"SNX24"
"1724"	"RNU6-752P"
"1725"	"LMNB1"
"1726"	"RP11-434D11.4"
"1727"	"MARCH3"
"1728"	"AC034220.3"
"1729"	"SLC22A5"
"1730"	"C5orf56"
"1731"	"AC116366.5"
"1732"	"IRF1"
"1733"	"LECT2"
"1734"	"PCDHB7"
"1735"	"PCDHB16"
"1736"	"PCDHB14"
"1737"	"PCDHB18"
"1738"	"SLC25A2"
"1739"	"AC005618.1"
"1740"	"TAF7"
"1741"	"PCDHGA1"
"1742"	"PCDHGA2"
"1743"	"PCDHGA3"
"1744"	"PCDHGB1"
"1745"	"PCDHGA7"
"1746"	"PCDHGB6"
"1747"	"HMHB1"
"1748"	"CTC-255N20.1"
"1749"	"STK32A"
"1750"	"MIR378A"
"1751"	"PPARGC1B"
"1752"	"HMGXB3"
"1753"	"TIGD6"
"1754"	"GPX3"
"1755"	"ANXA6"
"1756"	"CCDC69"
"1757"	"GM2A"
"1758"	"SLC36A3"
"1759"	"SPARC"
"1760"	"FAM114A2"
"1761"	"MFAP3"
"1762"	"AC010295.1"
"1763"	"GALNT10"
"1764"	"CNOT8"
"1765"	"FAXDC2"
"1766"	"GEMIN5"
"1767"	"MRPL22"
"1768"	"RNU6-556P"
"1769"	"HAVCR1"
"1770"	"HAVCR2"
"1771"	"ITK"
"1772"	"MED7"
"1773"	"ADRA1B"
"1774"	"CCNG1"
"1775"	"RP11-541P9.3"
"1776"	"HMMR"
"1777"	"NUDCD2"
"1778"	"RP11-80G7.1"
"1779"	"MIR218-2"
"1780"	"RNU6-477P"
"1781"	"LINC01011"
"1782"	"NQO2"
"1783"	"RP3-430A16.1"
"1784"	"BMP6"
"1785"	"SMIM13"
"1786"	"RP3-510L9.1"
"1787"	"NEDD9"
"1788"	"SNORA67"
"1789"	"ADTRP"
"1790"	"HIVEP1"
"1791"	"TBC1D7"
"1792"	"AL583828.1"
"1793"	"GFOD1-AS1"
"1794"	"GFOD1"
"1795"	"SIRT5"
"1796"	"RNF182"
"1797"	"MYLIP"
"1798"	"ACOT13"
"1799"	"TDP2"
"1800"	"C6orf62"
"1801"	"GMNN"
"1802"	"HIST1H2BE"
"1803"	"LARP1P1"
"1804"	"HIST1H2APS4"
"1805"	"HIST1H2BI"
"1806"	"HIST1H3G"
"1807"	"HIST1H4H"
"1808"	"BTN1A1"
"1809"	"HMGN4"
"1810"	"ABT1"
"1811"	"HIST1H2AH"
"1812"	"HIST1H2BK"
"1813"	"MIR3143"
"1814"	"HIST1H3H"
"1815"	"HIST1H4K"
"1816"	"DDX39B-AS1"
"1817"	"DDX39B"
"1818"	"CSNK2B"
"1819"	"CSNK2B-LY6G5B-1181"
"1820"	"GPANK1"
"1821"	"LY6G5B"
"1822"	"NCR2"
"1823"	"RUNX2"
"1824"	"SUPT3H"
"1825"	"CLIC5"
"1826"	"EFHC1"
"1827"	"AL591034.1"
"1828"	"RP1-27K12.4"
"1829"	"BEND6"
"1830"	"DST"
"1831"	"KIAA1586"
"1832"	"ZNF451"
"1833"	"BAG2"
"1834"	"RP11-203B9.4"
"1835"	"PRIM2"
"1836"	"ANKRD6"
"1837"	"PREP"
"1838"	"PRDM1"
"1839"	"RP11-544L8__B.4"
"1840"	"FAM184A"
"1841"	"STX7"
"1842"	"SGK1"
"1843"	"RP11-349J5.2"
"1844"	"IFNGR1"
"1845"	"AL357060.1"
"1846"	"RP11-356I2.4"
"1847"	"TNFAIP3"
"1848"	"VTA1"
"1849"	"RP11-162J8.2"
"1850"	"PPIL4"
"1851"	"GINM1"
"1852"	"RP1-12G14.6"
"1853"	"RP1-12G14.7"
"1854"	"RPS18P9"
"1855"	"SNORA2"
"1856"	"LATS1"
"1857"	"AL121952.1"
"1858"	"U8"
"1859"	"AC073316.1"
"1860"	"SDK1"
"1861"	"COL28A1"
"1862"	"MIOS"
"1863"	"RP5-1159O4.1"
"1864"	"RPA3-AS1"
"1865"	"RPA3"
"1866"	"AC009473.1"
"1867"	"AC006042.7"
"1868"	"GLCCI1"
"1869"	"NXPH1"
"1870"	"NDUFA4"
"1871"	"RP5-855F16.1"
"1872"	"THSD7A"
"1873"	"AC005281.2"
"1874"	"SCIN"
"1875"	"ARL4A"
"1876"	"CTD-2320J21.1"
"1877"	"AGMO"
"1878"	"AC003075.4"
"1879"	"AHR"
"1880"	"SNORA63"
"1881"	"AC003986.6"
"1882"	"AC003986.7"
"1883"	"TWIST1"
"1884"	"AC003986.5"
"1885"	"FERD3L"
"1886"	"MIR3146"
"1887"	"TWISTNB"
"1888"	"TMEM196"
"1889"	"AC007285.7"
"1890"	"MIR550A1"
"1891"	"ZNRF2"
"1892"	"AC006377.1"
"1893"	"AC007551.3"
"1894"	"SEPT7"
"1895"	"AC007551.1"
"1896"	"C7orf25"
"1897"	"MRPL32"
"1898"	"PSMA2"
"1899"	"STK17A"
"1900"	"COA1"
"1901"	"TNS3"
"1902"	"C7orf65"
"1903"	"RNU6-1091P"
"1904"	"CACNA2D1"
"1905"	"AC006322.1"
"1906"	"SEMA3D"
"1907"	"CROT"
"1908"	"TP53TG1"
"1909"	"AC002076.10"
"1910"	"TFPI2"
"1911"	"AC004893.11"
"1912"	"FAM200A"
"1913"	"GS1-259H13.10"
"1914"	"ZNF655"
"1915"	"ZSCAN25"
"1916"	"LAMB1"
"1917"	"LAMB4"
"1918"	"DNAJB9"
"1919"	"PNPLA8"
"1920"	"THAP5"
"1921"	"IMMP2L"
"1922"	"DOCK4-AS1"
"1923"	"DOCK4"
"1924"	"ZNF277"
"1925"	"TFEC"
"1926"	"AC073130.1"
"1927"	"CAV2"
"1928"	"AC006159.5"
"1929"	"AC006159.4"
"1930"	"KLF14"
"1931"	"BPGM"
"1932"	"CALD1"
"1933"	"AGBL3"
"1934"	"AC083862.1"
"1935"	"C7orf49"
"1936"	"TMEM140"
"1937"	"AC009542.2"
"1938"	"WDR91"
"1939"	"C7orf73"
"1940"	"RNU6-1154P"
"1941"	"TRIM24"
"1942"	"SVOPL"
"1943"	"HIPK2"
"1944"	"TBXAS1"
"1945"	"PARP12"
"1946"	"NDUFB2-AS1"
"1947"	"NDUFB2"
"1948"	"BRAF"
"1949"	"MRPS33"
"1950"	"TAS2R38"
"1951"	"TAS2R39"
"1952"	"AC073342.1"
"1953"	"TAS2R40"
"1954"	"C7orf33"
"1955"	"CUL1"
"1956"	"EZH2"
"1957"	"PDIA4"
"1958"	"RP4-800G7.1"
"1959"	"ZNF282"
"1960"	"ZNF783"
"1961"	"RP4-800G7.2"
"1962"	"ZNF777"
"1963"	"ZNF746"
"1964"	"ABCF2"
"1965"	"CHPF2"
"1966"	"MIR671"
"1967"	"AC144652.1"
"1968"	"INSIG1"
"1969"	"BLACE"
"1970"	"UBE3C"
"1971"	"ESYT2"
"1972"	"MFHAS1"
"1973"	"RNU6-842P"
"1974"	"CSGALNACT1"
"1975"	"RNU6-892P"
"1976"	"CCAR2"
"1977"	"RP11-582J16.5"
"1978"	"BIN3"
"1979"	"TNFRSF10C"
"1980"	"CHMP7"
"1981"	"R3HCC1"
"1982"	"LOXL2"
"1983"	"SLC25A37"
"1984"	"NKX3-1"
"1985"	"ADAM28"
"1986"	"PNOC"
"1987"	"RP11-380I10.4"
"1988"	"DUSP4"
"1989"	"RP4-676L2.1"
"1990"	"MAK16"
"1991"	"RNF122"
"1992"	"BRF2"
"1993"	"RAB11FIP1"
"1994"	"GOT1L1"
"1995"	"EIF4EBP1"
"1996"	"ASH2L"
"1997"	"KB-1836B5.4"
"1998"	"STAR"
"1999"	"RP11-90P5.7"
"2000"	"PPAPDC1B"
"2001"	"RP11-350N15.5"
"2002"	"WHSC1L1"
"2003"	"LETM2"
"2004"	"RP11-350N15.3"
"2005"	"FGFR1"
"2006"	"RP11-350N15.4"
"2007"	"C8orf86"
"2008"	"THAP1"
"2009"	"HOOK3"
"2010"	"MIR4469"
"2011"	"RNF170"
"2012"	"SNAI2"
"2013"	"IMPAD1"
"2014"	"FAM110B"
"2015"	"UBXN2B"
"2016"	"RAB2A"
"2017"	"RP11-163N6.2"
"2018"	"BHLHE22"
"2019"	"RP11-21C4.1"
"2020"	"CYP7B1"
"2021"	"CTD-3025N20.2"
"2022"	"CTD-2532N20.1"
"2023"	"PDE7A"
"2024"	"MYBL1"
"2025"	"NCOA2"
"2026"	"AC120194.1"
"2027"	"RP11-382J12.1"
"2028"	"TRAM1"
"2029"	"LACTB2"
"2030"	"XKR9"
"2031"	"AC104012.1"
"2032"	"MSC"
"2033"	"RP11-383H13.1"
"2034"	"RDH10"
"2035"	"RPL7"
"2036"	"STAU2"
"2037"	"RP11-463D19.2"
"2038"	"UBE2W"
"2039"	"TCEB1"
"2040"	"TMEM70"
"2041"	"LY96"
"2042"	"RNU6-1300P"
"2043"	"RP11-6I2.3"
"2044"	"GDAP1"
"2045"	"JPH1"
"2046"	"CTD-2320G14.2"
"2047"	"PI15"
"2048"	"ZC2HC1A"
"2049"	"IL7"
"2050"	"HEY1"
"2051"	"RP11-27N21.3"
"2052"	"RNU7-85P"
"2053"	"FABP5"
"2054"	"RP11-363E6.3"
"2055"	"RIPK2"
"2056"	"RP11-37B2.1"
"2057"	"OSGIN2"
"2058"	"RNU6-925P"
"2059"	"DECR1"
"2060"	"NBN"
"2061"	"GS1-251I9.4"
"2062"	"OTUD6B"
"2063"	"KIAA1429"
"2064"	"RP11-267M23.4"
"2065"	"RP11-44N12.5"
"2066"	"STK3"
"2067"	"OSR2"
"2068"	"KB-1410C5.5"
"2069"	"ZNF706"
"2070"	"RNU7-67P"
"2071"	"AZIN1"
"2072"	"KB-1507C5.2"
"2073"	"KB-1639H6.4"
"2074"	"AP003471.2"
"2075"	"AP003471.3"
"2076"	"SLA"
"2077"	"WISP1"
"2078"	"NFIB"
"2079"	"RP11-120J1.1"
"2080"	"RNU6-1260P"
"2081"	"CCDC171"
