""	"x"
"1080"	"RP11-155D18.14"
"1081"	"RPL29"
"1082"	"DUSP7"
"1083"	"POC1A"
"1084"	"TLR9"
"1085"	"TWF2"
"1086"	"GLYCTK"
"1087"	"MIR135A1"
"1088"	"WDR82"
"1089"	"RP11-245J9.4"
"1090"	"PSMD6"
"1091"	"PRICKLE2-AS1"
"1092"	"PRICKLE2-AS3"
"1093"	"TMF1"
"1094"	"ARL6IP5"
"1095"	"LMOD3"
"1096"	"FRMD4B"
"1097"	"RP11-62G11.1"
"1098"	"MITF"
"1099"	"AC112219.1"
"1100"	"RYBP"
"1101"	"HTR1F"
"1102"	"EPHA3"
"1103"	"DHFRL1"
"1104"	"NSUN3"
"1105"	"TMEM30C"
"1106"	"TBC1D23"
"1107"	"NXPE3"
"1108"	"NFKBIZ"
"1109"	"RP11-49I4.3"
"1110"	"ALCAM"
"1111"	"SIDT1-AS1"
"1112"	"SIDT1"
"1113"	"KIAA2018"
"1114"	"ZBTB20"
"1115"	"POGLUT1"
"1116"	"TMEM39A"
"1117"	"RP11-190C22.8"
"1118"	"TIMMDC1"
"1119"	"CD80"
"1120"	"ADPRH"
"1121"	"RP11-190C22.9"
"1122"	"POPDC2"
"1123"	"HCLS1"
"1124"	"CD86"
"1125"	"AC068754.1"
"1126"	"CSTA"
"1127"	"CCDC58"
"1128"	"FAM162A"
"1129"	"RP11-299J3.8"
"1130"	"WDR5B"
"1131"	"PARP14"
"1132"	"SEMA5B"
"1133"	"MUC13"
"1134"	"HEG1"
"1135"	"RNU6-230P"
"1136"	"SLC12A8"
"1137"	"CHST13"
"1138"	"TXNRD3"
"1139"	"TXNRD3NB"
"1140"	"CHCHD6"
"1141"	"SEC61A1"
"1142"	"RNU2-37P"
"1143"	"RUVBL1-AS1"
"1144"	"RUVBL1"
"1145"	"RPN1"
"1146"	"RP11-723O4.6"
"1147"	"RAB43"
"1148"	"ISY1"
"1149"	"ISY1-RAB43"
"1150"	"CNBP"
"1151"	"EFCAB12"
"1152"	"IFT122"
"1153"	"MBD4"
"1154"	"ASTE1"
"1155"	"NEK11"
"1156"	"CPNE4"
"1157"	"ACAD11"
"1158"	"UBA5"
"1159"	"NPHP3-AS1"
"1160"	"NPHP3"
"1161"	"RP11-469L4.1"
"1162"	"TMEM108"
"1163"	"CDV3"
"1164"	"TFP1"
"1165"	"TOPBP1"
"1166"	"SOX14"
"1167"	"CEP70"
"1168"	"FAIM"
"1169"	"PIK3CB"
"1170"	"ATP1B3"
"1171"	"RNU6-509P"
"1172"	"ATP1B3-AS1"
"1173"	"SLC9A9-AS1"
"1174"	"PLSCR4"
"1175"	"RNU6-1098P"
"1176"	"WWTR1-AS1"
"1177"	"WWTR1"
"1178"	"TSC22D2"
"1179"	"P2RY14"
"1180"	"GPR87"
"1181"	"P2RY13"
"1182"	"IGSF10"
"1183"	"AC069067.1"
"1184"	"RP11-454C18.1"
"1185"	"AADAC"
"1186"	"SUCNR1"
"1187"	"MBNL1"
"1188"	"MBNL1-AS1"
"1189"	"TMEM14E"
"1190"	"KCNAB1-AS1"
"1191"	"SSR3"
"1192"	"TIPARP-AS1"
"1193"	"TIPARP"
"1194"	"MLF1"
"1195"	"RP11-538P18.2"
"1196"	"GFM1"
"1197"	"LXN"
"1198"	"C3orf80"
"1199"	"IL12A-AS1"
"1200"	"RP11-431I8.1"
"1201"	"PIK3CA"
"1202"	"RP11-360P21.2"
"1203"	"ZNF639"
"1204"	"GNB4"
"1205"	"RP11-145M9.2"
"1206"	"ACTL6A"
"1207"	"MRPL47"
"1208"	"NDUFB5"
"1209"	"USP13"
"1210"	"PEX5L-AS1"
"1211"	"PEX5L-AS2"
"1212"	"PEX5L"
"1213"	"DNAJC19"
"1214"	"SOX2-OT"
"1215"	"SOX2"
"1216"	"C3orf70"
"1217"	"ETV5"
"1218"	"IL1RAP"
"1219"	"TMEM44-AS1"
"1220"	"AC069257.8"
"1221"	"PCYT1A"
"1222"	"RNU6-910P"
"1223"	"TM4SF19"
"1224"	"RNA5SP155"
"1225"	"WDR1"
"1226"	"ZNF518B"
"1227"	"RAB28"
"1228"	"ARAP2"
"1229"	"RP11-431M7.3"
"1230"	"DTHD1"
"1231"	"RP11-431M7.2"
"1232"	"RELL1"
"1233"	"AC021860.1"
"1234"	"KLF3"
"1235"	"RP11-617D20.1"
"1236"	"RP11-360F5.1"
"1237"	"RP11-360F5.3"
"1238"	"WDR19"
"1239"	"RFC1"
"1240"	"SLC10A4"
"1241"	"ZAR1"
"1242"	"COX18"
"1243"	"IL8"
"1244"	"PF4V1"
"1245"	"EPGN"
"1246"	"EREG"
"1247"	"SEC31A"
"1248"	"THAP9-AS1"
"1249"	"THAP9"
"1250"	"ARHGAP24"
"1251"	"MAPK10"
"1252"	"PTPN13"
"1253"	"AFF1"
"1254"	"C4orf36"
"1255"	"AP1AR"
"1256"	"RP11-73K9.2"
"1257"	"NEUROG2"
"1258"	"RP11-402J6.1"
"1259"	"MIR302A"
"1260"	"PGRMC2"
"1261"	"NAA15"
"1262"	"NDUFC1"
"1263"	"MAML3"
"1264"	"IL15"
"1265"	"INPP4B"
"1266"	"RP11-284M14.1"
"1267"	"USP38"
"1268"	"RP11-6L6.7"
"1269"	"RNU7-194P"
"1270"	"TRIM2"
"1271"	"MND1"
"1272"	"KIAA0922"
"1273"	"PLRG1"
"1274"	"AC097467.2"
"1275"	"MAP9"
"1276"	"GUCY1A3"
"1277"	"PPID"
"1278"	"FNIP2"
"1279"	"RAPGEF2"
"1280"	"AADAT"
"1281"	"GALNT7"
"1282"	"MIR548T"
"1283"	"RP11-798M19.3"
"1284"	"HMGB2"
"1285"	"SCRG1"
"1286"	"CEP44"
"1287"	"FBXO8"
"1288"	"STOX2"
"1289"	"AC079080.1"
"1290"	"CTD-3080P12.3"
"1291"	"SLC6A19"
"1292"	"SLC6A18"
"1293"	"SLC6A3"
"1294"	"RP11-1C1.7"
"1295"	"CTD-2154B17.4"
"1296"	"DAP"
"1297"	"TRIO"
"1298"	"FAM105A"
"1299"	"ZNF622"
"1300"	"PRLR"
"1301"	"IL7R"
"1302"	"CAPSL"
"1303"	"RP11-79C6.3"
"1304"	"GDNF-AS1"
"1305"	"GDNF"
"1306"	"RICTOR"
"1307"	"FYB"
"1308"	"C9"
"1309"	"DAB2"
"1310"	"PTGER4"
"1311"	"TTC33"
"1312"	"SNORA57"
"1313"	"PRKAA1"
"1314"	"RPL37"
"1315"	"SNORD72"
"1316"	"CARD6"
"1317"	"CCDC152"
"1318"	"CTD-2325A15.3"
"1319"	"SEPP1"
"1320"	"HMGCS1"
"1321"	"MRPS30"
"1322"	"RP11-53O19.1"
"1323"	"FST"
"1324"	"ARL15"
"1325"	"HSPB3"
"1326"	"SNX18"
"1327"	"AC112198.2"
"1328"	"GPX8"
"1329"	"CDC20B"
"1330"	"MIR449A"
"1331"	"MIR449B"
"1332"	"MIR449C"
"1333"	"RNU6ATAC2P"
"1334"	"CTC-236F12.4"
"1335"	"AC022431.2"
"1336"	"MAP3K1"
"1337"	"AC008937.2"
"1338"	"AC008937.3"
"1339"	"SETD9"
"1340"	"PLK2"
"1341"	"GAPT"
"1342"	"CTD-2117L12.1"
"1343"	"RP11-479O16.1"
"1344"	"CTD-2176I21.2"
"1345"	"IPO11"
"1346"	"LRRC70"
"1347"	"CD180"
"1348"	"CTC-498J12.3"
"1349"	"CCNB1"
"1350"	"RN7SL103P"
"1351"	"SNORA50"
"1352"	"CENPH"
"1353"	"CDK7"
"1354"	"RAD17"
"1355"	"TAF9"
"1356"	"MARVELD2"
"1357"	"RP11-79P5.5"
"1358"	"CMYA5"
"1359"	"CTD-2201I18.1"
"1360"	"THBS4"
"1361"	"CTD-2193P3.2"
"1362"	"CKMT2"
"1363"	"HAPLN1"
"1364"	"RNU4-11P"
"1365"	"CTD-2269F5.1"
"1366"	"EDIL3"
"1367"	"RASA1"
"1368"	"MCTP1"
"1369"	"RNU6-308P"
"1370"	"TTC37"
"1371"	"RFESD"
"1372"	"RHOBTB3"
"1373"	"CTD-2260A17.2"
"1374"	"LNPEP"
"1375"	"CTD-2215E18.1"
"1376"	"LIX1"
"1377"	"RNU1-73P"
"1378"	"RGMB"
"1379"	"RGMB-AS1"
"1380"	"CHD1"
"1381"	"RNU6-402P"
"1382"	"CTD-2007H13.3"
"1383"	"RNU6-1119P"
"1384"	"FER"
"1385"	"NREP-AS1"
"1386"	"NREP"
"1387"	"CTC-459M5.1"
"1388"	"RNU4ATAC13P"
"1389"	"SNX2"
"1390"	"AC093267.1"
"1391"	"GRAMD3"
"1392"	"RNU6-752P"
"1393"	"LMNB1"
"1394"	"RP11-434D11.4"
"1395"	"MARCH3"
"1396"	"AC034220.3"
"1397"	"SLC22A5"
"1398"	"C5orf56"
"1399"	"AC116366.5"
"1400"	"IRF1"
"1401"	"AFF4"
"1402"	"CTC-350I8.1"
"1403"	"ZCCHC10"
"1404"	"HNRNPA0"
"1405"	"REEP2"
"1406"	"EGR1"
"1407"	"AC011385.1"
"1408"	"AC011385.2"
"1409"	"ETF1"
"1410"	"HSPA9"
"1411"	"SNORD63"
"1412"	"CTNNA1"
"1413"	"AC034243.1"
"1414"	"PCDHB16"
"1415"	"PCDHB14"
"1416"	"PCDHB18"
"1417"	"SLC25A2"
"1418"	"AC005618.1"
"1419"	"TAF7"
"1420"	"PCDHGA1"
"1421"	"PCDHGA2"
"1422"	"PCDHGA3"
"1423"	"PCDHGB1"
"1424"	"PCDHGA7"
"1425"	"PCDHGB6"
"1426"	"CTC-255N20.1"
"1427"	"STK32A"
"1428"	"CSF1R"
"1429"	"PDGFRB"
"1430"	"CDX1"
"1431"	"TCOF1"
"1432"	"FAM114A2"
"1433"	"MFAP3"
"1434"	"GALNT10"
"1435"	"CNOT8"
"1436"	"FAXDC2"
"1437"	"GEMIN5"
"1438"	"MRPL22"
"1439"	"RNU6-556P"
"1440"	"HAVCR1"
"1441"	"HAVCR2"
"1442"	"ITK"
"1443"	"MED7"
"1444"	"CCNG1"
"1445"	"RP11-541P9.3"
"1446"	"HMMR"
"1447"	"NUDCD2"
"1448"	"RP11-80G7.1"
"1449"	"CTC-558O2.1"
"1450"	"SLIT3"
"1451"	"SPDL1"
"1452"	"FGF18"
"1453"	"CTB-33O18.3"
"1454"	"RP3-430A16.1"
"1455"	"RP1-290I10.3"
"1456"	"TFAP2A-AS1"
"1457"	"TFAP2A"
"1458"	"RP3-510L9.1"
"1459"	"ADTRP"
"1460"	"TBC1D7"
"1461"	"AL583828.1"
"1462"	"GFOD1-AS1"
"1463"	"GFOD1"
"1464"	"SIRT5"
"1465"	"RNF182"
"1466"	"HIST1H2BE"
"1467"	"LARP1P1"
"1468"	"HIST1H2APS4"
"1469"	"HIST1H2BI"
"1470"	"HIST1H3G"
"1471"	"HIST1H4H"
"1472"	"BTN1A1"
"1473"	"HMGN4"
"1474"	"ABT1"
"1475"	"HIST1H2AH"
"1476"	"HIST1H2BK"
"1477"	"MIR3143"
"1478"	"HIST1H3H"
"1479"	"HIST1H4K"
"1480"	"RUNX2"
"1481"	"SUPT3H"
"1482"	"RNU1-105P"
"1483"	"AL591034.1"
"1484"	"RP1-27K12.4"
"1485"	"BEND6"
"1486"	"DST"
"1487"	"KIAA1586"
"1488"	"ZNF451"
"1489"	"BAG2"
"1490"	"RP11-203B9.4"
"1491"	"PRIM2"
"1492"	"LIN28B"
"1493"	"RP11-544L8__B.4"
"1494"	"FAM184A"
"1495"	"EPB41L2"
"1496"	"AKAP7"
"1497"	"ARG1"
"1498"	"SGK1"
"1499"	"MAP7"
"1500"	"RP3-325F22.5"
"1501"	"AL357060.1"
"1502"	"UST"
"1503"	"RP11-162J8.2"
"1504"	"RP11-162J8.3"
"1505"	"PPIL4"
"1506"	"GINM1"
"1507"	"RP1-12G14.6"
"1508"	"RP1-12G14.7"
"1509"	"RPS18P9"
"1510"	"SNORA2"
"1511"	"LATS1"
"1512"	"C6orf211"
"1513"	"RMND1"
"1514"	"CCDC170"
"1515"	"U8"
"1516"	"COL28A1"
"1517"	"MIOS"
"1518"	"RP5-1159O4.1"
"1519"	"RPA3-AS1"
"1520"	"RPA3"
"1521"	"AC006042.7"
"1522"	"GLCCI1"
"1523"	"NXPH1"
"1524"	"NDUFA4"
"1525"	"RP5-855F16.1"
"1526"	"ARL4A"
"1527"	"CTD-2320J21.1"
"1528"	"AGMO"
"1529"	"AC007551.3"
"1530"	"SEPT7"
"1531"	"AC007551.1"
"1532"	"VPS41"
"1533"	"TNS3"
"1534"	"C7orf65"
"1535"	"LINC00525"
"1536"	"C7orf69"
"1537"	"RNU6-1091P"
"1538"	"CACNA2D1"
"1539"	"AC002456.2"
"1540"	"CDK14"
"1541"	"AC002076.10"
"1542"	"TFPI2"
"1543"	"DYNC1I1"
"1544"	"ACN9"
"1545"	"AC004893.11"
"1546"	"COG5"
"1547"	"DUS4L"
"1548"	"BCAP29"
"1549"	"RP4-593H12.1"
"1550"	"AC002467.7"
"1551"	"CBLL1"
"1552"	"DNAJB9"
"1553"	"PNPLA8"
"1554"	"THAP5"
"1555"	"DOCK4-AS1"
"1556"	"CFTR"
"1557"	"NAA38"
"1558"	"GRM8"
"1559"	"BPGM"
"1560"	"CALD1"
"1561"	"AGBL3"
"1562"	"AC083862.1"
"1563"	"C7orf49"
"1564"	"TMEM140"
"1565"	"AC009542.2"
"1566"	"WDR91"
"1567"	"C7orf73"
"1568"	"RNU6-1154P"
"1569"	"HIPK2"
"1570"	"TBXAS1"
"1571"	"EPHB6"
"1572"	"RP11-114L10.2"
"1573"	"TRPV6"
"1574"	"PIP"
"1575"	"AC073342.1"
"1576"	"TAS2R40"
"1577"	"GSTK1"
"1578"	"TMEM139"
"1579"	"AC093673.5"
"1580"	"ZYX"
"1581"	"C7orf33"
"1582"	"CUL1"
"1583"	"EZH2"
"1584"	"PDIA4"
"1585"	"RP4-800G7.1"
"1586"	"ZNF282"
"1587"	"ZNF783"
"1588"	"RP4-800G7.2"
"1589"	"ZNF777"
"1590"	"ZNF746"
"1591"	"ACTR3B"
"1592"	"RN7SL845P"
"1593"	"PAXIP1-AS2"
"1594"	"PAXIP1-AS1"
"1595"	"PAXIP1"
"1596"	"BLACE"
"1597"	"UBE3C"
"1598"	"DNAJB6"
"1599"	"ESYT2"
"1600"	"LONRF1"
"1601"	"RP11-10C8.2"
"1602"	"CSGALNACT1"
"1603"	"AC100802.3"
"1604"	"SLC18A1"
"1605"	"RNU6-892P"
"1606"	"CCAR2"
"1607"	"RP11-582J16.5"
"1608"	"BIN3"
"1609"	"TNFRSF10C"
"1610"	"CHMP7"
"1611"	"R3HCC1"
"1612"	"LOXL2"
"1613"	"ADAM28"
"1614"	"PNOC"
"1615"	"RP11-380I10.4"
"1616"	"FZD3"
"1617"	"DUSP4"
"1618"	"RP4-676L2.1"
"1619"	"RNF122"
"1620"	"FGFR1"
"1621"	"RP11-350N15.4"
"1622"	"C8orf86"
"1623"	"IDO1"
"1624"	"RP11-44K6.4"
"1625"	"RP11-44K6.3"
"1626"	"RP11-44K6.5"
"1627"	"C8orf4"
"1628"	"RNU6-356P"
"1629"	"THAP1"
"1630"	"POMK"
"1631"	"RP11-350F16.2"
"1632"	"AC103686.1"
"1633"	"MCM4"
"1634"	"PRKDC"
"1635"	"PCMTD1"
"1636"	"RP11-110G21.1"
"1637"	"RP11-110G21.2"
"1638"	"BHLHE22"
"1639"	"RP11-21C4.1"
"1640"	"CYP7B1"
"1641"	"CTD-3025N20.2"
"1642"	"CTD-2532N20.1"
"1643"	"PDE7A"
"1644"	"MYBL1"
"1645"	"NCOA2"
"1646"	"AC120194.1"
"1647"	"RP11-382J12.1"
"1648"	"TRAM1"
"1649"	"LACTB2"
"1650"	"XKR9"
"1651"	"AC104012.1"
"1652"	"RDH10"
"1653"	"RPL7"
"1654"	"STAU2"
"1655"	"RP11-463D19.2"
"1656"	"UBE2W"
"1657"	"TCEB1"
"1658"	"TMEM70"
"1659"	"LY96"
"1660"	"RNU6-1300P"
"1661"	"RP11-6I2.3"
"1662"	"PI15"
"1663"	"ZC2HC1A"
"1664"	"IL7"
"1665"	"HEY1"
"1666"	"RP11-27N21.3"
"1667"	"RNU7-85P"
"1668"	"CTD-2284J15.1"
"1669"	"WWP1"
"1670"	"RIPK2"
"1671"	"RP11-37B2.1"
"1672"	"OSGIN2"
"1673"	"RNU6-925P"
"1674"	"DECR1"
"1675"	"NBN"
"1676"	"GS1-251I9.4"
"1677"	"OTUD6B"
"1678"	"RUNX1T1"
"1679"	"RP11-347C18.3"
"1680"	"TP53INP1"
"1681"	"RNU6-1209P"
"1682"	"AP003471.2"
"1683"	"AP003471.3"
"1684"	"RP11-557C18.3"
"1685"	"RP11-130C19.3"
"1686"	"HAUS6"
"1687"	"KLHL9"
"1688"	"MTAP"
"1689"	"RP11-145E5.5"
"1690"	"CDKN2A"
"1691"	"CDKN2B-AS1"
"1692"	"CDKN2B"
"1693"	"RP11-149I2.4"
"1694"	"IFT74"
"1695"	"PLAA"
"1696"	"RP11-337A23.3"
"1697"	"IFNK"
"1698"	"MOB3B"
"1699"	"C9orf72"
"1700"	"AL353671.1"
"1701"	"AL353671.2"
"1702"	"DDX58"
"1703"	"TOPORS-AS1"
"1704"	"TOPORS"
"1705"	"APTX"
"1706"	"DNAJA1"
"1707"	"CREB3"
"1708"	"GBA2"
"1709"	"TLN1"
"1710"	"MSMP"
"1711"	"RGP1"
"1712"	"RP11-112J3.15"
"1713"	"RP11-439K3.1"
"1714"	"RP11-522I20.3"
"1715"	"UBQLN1"
"1716"	"KIF27"
"1717"	"C9orf64"
"1718"	"MIR7-1"
"1719"	"HNRNPK"
"1720"	"RP11-575L7.8"
"1721"	"RMI1"
"1722"	"NAA35"
"1723"	"CENPP"
"1724"	"NOL8"
"1725"	"IPPK"
"1726"	"TMEM246"
"1727"	"NIPSNAP3A"
"1728"	"ABCA1"
"1729"	"RP11-217B7.2"
"1730"	"PAPPA"
"1731"	"LHX2"
"1732"	"RP11-85O21.2"
"1733"	"RP11-85O21.4"
"1734"	"RP11-85O21.5"
"1735"	"AK1"
"1736"	"RP11-203J24.9"
"1737"	"ST6GALNAC6"
"1738"	"C9orf62"
