""	"x"
"1081"	"LONRF1"
"1082"	"DOK2"
"1083"	"CCAR2"
"1084"	"RP11-582J16.5"
"1085"	"BIN3"
"1086"	"RP11-87E22.2"
"1087"	"DOCK5"
"1088"	"RN7SL651P"
"1089"	"CDCA2"
"1090"	"KCTD9"
"1091"	"GINS4"
"1092"	"RP11-360L9.7"
"1093"	"RP11-350F16.2"
"1094"	"AC103686.1"
"1095"	"MCM4"
"1096"	"PRKDC"
"1097"	"ATP6V1H"
"1098"	"ASPH"
"1099"	"MIR4470"
"1100"	"RP11-659E9.2"
"1101"	"RP11-659E9.4"
"1102"	"GGH"
"1103"	"ADHFE1"
"1104"	"RP11-346I3.4"
"1105"	"RRS1"
"1106"	"MYBL1"
"1107"	"C8orf44-SGK3"
"1108"	"VCPIP1"
"1109"	"AC109335.1"
"1110"	"COPS5"
"1111"	"PPP1R42"
"1112"	"RDH10"
"1113"	"RPL7"
"1114"	"HEY1"
"1115"	"RP11-27N21.3"
"1116"	"PAG1"
"1117"	"RIPK2"
"1118"	"RP11-37B2.1"
"1119"	"OSGIN2"
"1120"	"RNU6-925P"
"1121"	"DECR1"
"1122"	"NBN"
"1123"	"C8orf88"
"1124"	"GS1-251I9.3"
"1125"	"GS1-251I9.4"
"1126"	"OTUD6B"
"1127"	"INTS8"
"1128"	"CCNE2"
"1129"	"NDUFAF6"
"1130"	"RP11-347C18.3"
"1131"	"TP53INP1"
"1132"	"PLEKHF2"
"1133"	"KB-1980E6.2"
"1134"	"UBR5"
"1135"	"RNU6ATAC8P"
"1136"	"ANGPT1"
"1137"	"EXT1"
"1138"	"RNU6-12P"
"1139"	"RP11-278I4.1"
"1140"	"COLEC10"
"1141"	"RP11-278I4.2"
"1142"	"NOV"
"1143"	"RP11-158K1.3"
"1144"	"NDUFB9"
"1145"	"TATDN1"
"1146"	"MTSS1"
"1147"	"RP11-6D1.3"
"1148"	"SQLE"
"1149"	"KIAA0196-AS1"
"1150"	"KIAA0196"
"1151"	"NSMCE2"
"1152"	"RP11-550A5.2"
"1153"	"TRIB1"
"1154"	"DENND3"
"1155"	"RP11-809O17.1"
"1156"	"CCIN"
"1157"	"CLTA"
"1158"	"PAX5"
"1159"	"RP11-297B17.3"
"1160"	"C9orf47"
"1161"	"S1PR3"
"1162"	"HSDL2"
