TF	nes_1	pval_1	nes_2	pval_2	nes_3	pval_3	combine_nes	fisher_pval
ZNF41	1.56125266605304	0.118464147051968	1.56125266605304	0.118464147051968	1.56125266605304	0.118464147051968	1.56125266605304	0.073905816847351
ZNF605	1.56117121036307	0.118483359847303	1.56117121036307	0.118483359847303	1.56117121036307	0.118483359847303	1.56117121036307	0.0739252380691215
ZNF362	1.55761591470054	0.119324323774938	1.55761591470054	0.119324323774938	1.55761591470054	0.119324323774938	1.55761591470054	0.0747769608473793
ZNF436	1.55745510582945	0.119362471523467	1.55745510582945	0.119362471523467	1.55745510582945	0.119362471523467	1.55745510582945	0.0748156723061835
PLAGL1	1.55660596742958	0.11956406614004	1.55660596742958	0.11956406614004	1.55660596742958	0.11956406614004	1.55660596742958	0.0750203546488654
IRF5	1.55394210947787	0.120198226025773	1.55394210947787	0.120198226025773	1.55394210947787	0.120198226025773	1.55394210947787	0.0756654177164853
MYT1	1.55098869726461	0.120904392641232	1.55098869726461	0.120904392641232	1.55098869726461	0.120904392641232	1.55098869726461	0.0763858426811628
ZNF844	1.55047108323625	0.121028488821504	1.55047108323625	0.121028488821504	1.55047108323625	0.121028488821504	1.55047108323625	0.0765126741428086
ZNF676	1.54910639080819	0.121356146875487	1.54910639080819	0.121356146875487	1.54910639080819	0.121356146875487	1.54910639080819	0.0768478832650355
LCORL	1.54863880884685	0.12146857118002	1.54863880884685	0.12146857118002	1.54863880884685	0.12146857118002	1.54863880884685	0.0769630082510574
ZNF43	1.54847169825694	0.121508770608179	1.54847169825694	0.121508770608179	1.54847169825694	0.121508770608179	1.54847169825694	0.0770041869584374
DMTF1	1.54559995787668	0.122201211395481	1.54559995787668	0.122201211395481	1.54559995787668	0.122201211395481	1.54559995787668	0.0777146181191343
ZKSCAN5	1.5443719019895	0.122498262915271	1.5443719019895	0.122498262915271	1.5443719019895	0.122498262915271	1.5443719019895	0.0780200358722887
RLF	1.54234774398015	0.122989112731086	1.54234774398015	0.122989112731086	1.54234774398015	0.122989112731086	1.54234774398015	0.0785255602645784
TCFL5	-1.54095083498851	0.12332875221206	-1.54095083498851	0.12332875221206	-1.54095083498851	0.12332875221206	-1.54095083498851	0.0788759720281172
ZFP64	1.5392075921333	0.123753624742936	1.5392075921333	0.123753624742936	1.5392075921333	0.123753624742936	1.5392075921333	0.0793150300063118
SCMH1	1.53908821899449	0.123782760748621	1.53908821899449	0.123782760748621	1.53908821899449	0.123782760748621	1.53908821899449	0.0793451676424988
ZNF721	1.53653853043939	0.124406355377943	1.53653853043939	0.124406355377943	1.53653853043939	0.124406355377943	1.53653853043939	0.0799910854710394
ZNF514	1.53577666751066	0.124593164106555	1.53577666751066	0.124593164106555	1.53577666751066	0.124593164106555	1.53577666751066	0.0801849101366756
ZNF276	1.53022415334447	0.125961254755142	1.53022415334447	0.125961254755142	1.53022415334447	0.125961254755142	1.53022415334447	0.0816089748155239
AKAP8L	1.52808615911958	0.126491147462308	1.52808615911958	0.126491147462308	1.52808615911958	0.126491147462308	1.52808615911958	0.0821627078570841
NCOA3	1.52793583270031	0.126528470430451	1.52793583270031	0.126528470430451	1.52793583270031	0.126528470430451	1.52793583270031	0.0822017552749175
ZNF778	1.5202459109369	0.128449182570727	1.5202459109369	0.128449182570727	1.5202459109369	0.128449182570727	1.5202459109369	0.0842192015122819
ZFY	1.51923354589325	0.128703720225796	1.51923354589325	0.128703720225796	1.51923354589325	0.128703720225796	1.51923354589325	0.0844877286169505
PRDM15	1.51890052233765	0.128787537535958	1.51890052233765	0.128787537535958	1.51890052233765	0.128787537535958	1.51890052233765	0.0845762121411016
NFIB	-1.51826172174851	0.128948433295022	-1.51826172174851	0.128948433295022	-1.51826172174851	0.128948433295022	-1.51826172174851	0.0847461478033788
ZHX3	1.51760001225338	0.129115263781046	1.51760001225338	0.129115263781046	1.51760001225338	0.129115263781046	1.51760001225338	0.0849224662683703
ZNF581	1.51663671147834	0.129358431238193	1.51663671147834	0.129358431238193	1.51663671147834	0.129358431238193	1.51663671147834	0.0851796718772897
ERF	1.51619096594016	0.129471071750433	1.51619096594016	0.129471071750433	1.51619096594016	0.129471071750433	1.51619096594016	0.0852988989743615
GTF2B	1.51611363522785	0.129490621078939	1.51611363522785	0.129490621078939	1.51611363522785	0.129490621078939	1.51611363522785	0.0853195968364903
ZNF766	1.51471552796591	0.129844460331439	1.51471552796591	0.129844460331439	1.51471552796591	0.129844460331439	1.51471552796591	0.0856945000136104
ZNF791	1.50174130712742	0.133163931503018	1.50174130712742	0.133163931503018	1.50174130712742	0.133163931503018	1.50174130712742	0.0892367905988962
NKRF	1.49948383777986	0.133748158484372	1.49948383777986	0.133748158484372	1.49948383777986	0.133748158484372	1.49948383777986	0.0898649003024927
ZNF280C	1.49744721827223	0.134276929778151	1.49744721827223	0.134276929778151	1.49744721827223	0.134276929778151	1.49744721827223	0.0904345799983784
POU2AF1	-1.49670897864378	0.134468998979503	-1.49670897864378	0.134468998979503	-1.49670897864378	0.134468998979503	-1.49670897864378	0.0906417879456676
FOXO3	-1.49576108191517	0.134715926442413	-1.49576108191517	0.134715926442413	-1.49576108191517	0.134715926442413	-1.49576108191517	0.0909083962037121
ZNF732	1.49355882271428	0.135290968816491	1.49355882271428	0.135290968816491	1.49355882271428	0.135290968816491	1.49355882271428	0.0915302199348459
PCGF6	-1.49181761562363	0.135746964628197	-1.49181761562363	0.135746964628197	-1.49181761562363	0.135746964628197	-1.49181761562363	0.0920242532052333
NR3C1	1.48929372348277	0.136410039795946	1.48929372348277	0.136410039795946	1.48929372348277	0.136410039795946	1.48929372348277	0.0927441184105957
ZNF696	1.48856841157058	0.136601054918036	1.48856841157058	0.136601054918036	1.48856841157058	0.136601054918036	1.48856841157058	0.0929518173850265
ANKZF1	1.48777376946892	0.136810565428771	1.48777376946892	0.136810565428771	1.48777376946892	0.136810565428771	1.48777376946892	0.0931797934513601
ZNF599	1.48761902239077	0.136851393929942	1.48761902239077	0.136851393929942	1.48761902239077	0.136851393929942	1.48761902239077	0.0932242406687595
GATAD2B	1.48738449005725	0.13691329090894	1.48738449005725	0.13691329090894	1.48738449005725	0.13691329090894	1.48738449005725	0.0932916362821127
CREB3L3	1.48446664626149	0.137685165334191	1.48446664626149	0.137685165334191	1.48446664626149	0.137685165334191	1.48446664626149	0.0941333503650833
ZNF804A	1.48380032671186	0.137861900420954	1.48380032671186	0.137861900420954	1.48380032671186	0.137861900420954	1.48380032671186	0.0943264065646937
ZNF786	1.48325160283353	0.138007575605443	1.48325160283353	0.138007575605443	1.48325160283353	0.138007575605443	1.48325160283353	0.0944856267494005
ZNF557	1.48293337081753	0.138092114161667	1.48293337081753	0.138092114161667	1.48293337081753	0.138092114161667	1.48293337081753	0.0945780639396635
MTF1	-1.47782270534032	0.139455239358491	-1.47782270534032	0.139455239358491	-1.47782270534032	0.139455239358491	-1.47782270534032	0.0960724040512213
ZBTB48	1.47755400368872	0.139527193491654	1.47755400368872	0.139527193491654	1.47755400368872	0.139527193491654	1.47755400368872	0.0961514854802673
ZNF586	1.47370002028449	0.140562377400551	1.47370002028449	0.140562377400551	1.47370002028449	0.140562377400551	1.47370002028449	0.0972914247904417
ZNF471	1.46900761527688	0.141830723709885	1.46900761527688	0.141830723709885	1.46900761527688	0.141830723709885	1.46900761527688	0.0986937400732507
ZNF107	1.46893107814422	0.141851484148669	1.46893107814422	0.141851484148669	1.46893107814422	0.141851484148669	1.46893107814422	0.0987167445046012
ZNF684	1.46807191399403	0.142084689723315	1.46807191399403	0.142084689723315	1.46807191399403	0.142084689723315	1.46807191399403	0.0989752700563681
BACH1	1.46767734064351	0.142191888597863	1.46767734064351	0.142191888597863	1.46767734064351	0.142191888597863	1.46767734064351	0.0990941773541241
TIGD1	1.46703368233493	0.142366892903503	1.46703368233493	0.142366892903503	1.46703368233493	0.142366892903503	1.46703368233493	0.0992883897709543
ZNF568	1.46534116641983	0.142827860343271	1.46534116641983	0.142827860343271	1.46534116641983	0.142827860343271	1.46534116641983	0.099800508278707
ZNF385D	1.46402512775451	0.143187082803058	1.46402512775451	0.143187082803058	1.46402512775451	0.143187082803058	1.46402512775451	0.100200149364736
TSC22D1	-1.46113197352995	0.14397922716419	-1.46113197352995	0.14397922716419	-1.46113197352995	0.14397922716419	-1.46113197352995	0.101083142806322
SIX5	1.46052268583058	0.144146477380151	1.46052268583058	0.144146477380151	1.46052268583058	0.144146477380151	1.46052268583058	0.101269876050124
ZNF182	1.45870753987672	0.144645619978183	1.45870753987672	0.144645619978183	1.45870753987672	0.144645619978183	1.45870753987672	0.101827786698742
ZNF843	1.45820630707906	0.144783685866043	1.45820630707906	0.144783685866043	1.45820630707906	0.144783685866043	1.45820630707906	0.10198227258155
LTF	-1.4580366950432	0.144830428803777	-1.4580366950432	0.144830428803777	-1.4580366950432	0.144830428803777	-1.4580366950432	0.102034590710258
ZFP2	1.45788211693274	0.144873038650555	1.45788211693274	0.144873038650555	1.45788211693274	0.144873038650555	1.45788211693274	0.102082289878388
ZNF774	1.45738354156966	0.145010537656038	1.45738354156966	0.145010537656038	1.45738354156966	0.145010537656038	1.45738354156966	0.102236257914811
ZIK1	1.45415299133706	0.145903894644065	1.45415299133706	0.145903894644065	1.45415299133706	0.145903894644065	1.45415299133706	0.103238328773185
ZNF225	1.44978549529911	0.147118345546201	1.44978549529911	0.147118345546201	1.44978549529911	0.147118345546201	1.44978549529911	0.104605298881102
ZNF443	1.44811889566186	0.147583801851664	1.44811889566186	0.147583801851664	1.44811889566186	0.147583801851664	1.44811889566186	0.10513064638676
NFYB	1.44653664858111	0.148026740487204	1.44653664858111	0.148026740487204	1.44653664858111	0.148026740487204	1.44653664858111	0.105631313874344
THAP3	1.44154283267635	0.149431385648521	1.44154283267635	0.149431385648521	1.44154283267635	0.149431385648521	1.44154283267635	0.107223742465561
NFE2L2	1.43969545932933	0.149953578587828	1.43969545932933	0.149953578587828	1.43969545932933	0.149953578587828	1.43969545932933	0.107817562993547
SNAPC2	1.43947012763073	0.150017367722481	1.43947012763073	0.150017367722481	1.43947012763073	0.150017367722481	1.43947012763073	0.107890169053098
ZNF90	1.43388070600896	0.15160630866596	1.43388070600896	0.15160630866596	1.43388070600896	0.15160630866596	1.43388070600896	0.109703426658958
ZNF793	1.43238064267908	0.152034915311183	1.43238064267908	0.152034915311183	1.43238064267908	0.152034915311183	1.43238064267908	0.110194078831415
RFX4	1.4323005540218	0.152057824614579	1.4323005540218	0.152057824614579	1.4323005540218	0.152057824614579	1.4323005540218	0.11022032280763
ZNF148	1.43098359758134	0.152434916103042	1.43098359758134	0.152434916103042	1.43098359758134	0.152434916103042	1.43098359758134	0.110652569937577
PKNOX1	1.43058294694941	0.152549777720087	1.43058294694941	0.152549777720087	1.43058294694941	0.152549777720087	1.43058294694941	0.110784331528487
PHF1	1.42915419857478	0.152959918614677	1.42915419857478	0.152959918614677	1.42915419857478	0.152959918614677	1.42915419857478	0.111255196632773
CEBPE	-1.42789317538513	0.153322608253779	-1.42789317538513	0.153322608253779	-1.42789317538513	0.153322608253779	-1.42789317538513	0.111672077018532
YY1	1.42520432458529	0.15409814662481	1.42520432458529	0.15409814662481	1.42520432458529	0.15409814662481	1.42520432458529	0.1125650349159
TEAD2	1.42431170764637	0.154356259891917	1.42431170764637	0.154356259891917	1.42431170764637	0.154356259891917	1.42431170764637	0.112862692452814
ZNF585B	1.42383088211469	0.154495433706296	1.42383088211469	0.154495433706296	1.42383088211469	0.154495433706296	1.42383088211469	0.113023284475498
ZNF669	1.42381829306011	0.154499078858682	1.42381829306011	0.154499078858682	1.42381829306011	0.154499078858682	1.42381829306011	0.113027491503662
ARID2	1.42004455625332	0.15559470987894	1.42004455625332	0.15559470987894	1.42004455625332	0.15559470987894	1.42004455625332	0.114294090825911
ZNF343	1.41933338908807	0.155801842194409	1.41933338908807	0.155801842194409	1.41933338908807	0.155801842194409	1.41933338908807	0.114534010641021
ZNF425	1.41864902373936	0.156001365800531	1.41864902373936	0.156001365800531	1.41864902373936	0.156001365800531	1.41864902373936	0.114765256769333
ZSCAN22	1.4183035229776	0.156102168590282	1.4183035229776	0.156102168590282	1.4183035229776	0.156102168590282	1.4183035229776	0.114882138283915
ZBTB39	1.41734374821876	0.156382450351154	1.41734374821876	0.156382450351154	1.41734374821876	0.156382450351154	1.41734374821876	0.115207309920564
NR1I3	-1.41726341412431	0.156405927511452	-1.41726341412431	0.156405927511452	-1.41726341412431	0.156405927511452	-1.41726341412431	0.115234559387507
TERF1	1.41626904844512	0.156696746324392	1.41626904844512	0.156696746324392	1.41626904844512	0.156696746324392	1.41626904844512	0.115572263174582
ETS1	-1.41417474741674	0.157310600535719	-1.41417474741674	0.157310600535719	-1.41417474741674	0.157310600535719	-1.41417474741674	0.116286028334852
HEY2	-1.41198467080116	0.157954474835836	-1.41198467080116	0.157954474835836	-1.41198467080116	0.157954474835836	-1.41198467080116	0.117036075490703
GCM1	-1.41085956651403	0.158286026454921	-1.41085956651403	0.158286026454921	-1.41085956651403	0.158286026454921	-1.41085956651403	0.117422846203346
ZNF565	1.41018378823803	0.15848542149703	1.41018378823803	0.15848542149703	1.41018378823803	0.15848542149703	1.41018378823803	0.1176556286185
SCML4	1.40996895929556	0.158548848713702	1.40996895929556	0.158548848713702	1.40996895929556	0.158548848713702	1.40996895929556	0.117729704385614
PRR12	-1.40852169884474	0.158976646336035	-1.40852169884474	0.158976646336035	-1.40852169884474	0.158976646336035	-1.40852169884474	0.118229676731456
ZEB2	1.40842218259436	0.159006094542144	1.40842218259436	0.159006094542144	1.40842218259436	0.159006094542144	1.40842218259436	0.118264115829174
ZFP92	1.40579043377213	0.159786363520666	1.40579043377213	0.159786363520666	1.40579043377213	0.159786363520666	1.40579043377213	0.119177682982213
ZNF510	1.40316985452339	0.160566194612748	1.40316985452339	0.160566194612748	1.40316985452339	0.160566194612748	1.40316985452339	0.120092766561538
CEBPZ	1.40248542620481	0.160770339483051	1.40248542620481	0.160770339483051	1.40248542620481	0.160770339483051	1.40248542620481	0.120332651496066
ZSCAN2	1.39962786771349	0.161624784346767	1.39962786771349	0.161624784346767	1.39962786771349	0.161624784346767	1.39962786771349	0.121338180813797
HOXB3	-1.3995775530442	0.161639859704079	-1.3995775530442	0.161639859704079	-1.3995775530442	0.161639859704079	-1.3995775530442	0.121355943430547
ETV6	1.39896039686162	0.161824859358023	1.39896039686162	0.161824859358023	1.39896039686162	0.161824859358023	1.39896039686162	0.121573981070934
ZBTB33	1.39842736070014	0.161984771674413	1.39842736070014	0.161984771674413	1.39842736070014	0.161984771674413	1.39842736070014	0.12176254177343
ZNF251	1.39313639070197	0.163578550513157	1.39313639070197	0.163578550513157	1.39313639070197	0.163578550513157	1.39313639070197	0.123646415788331
HOMEZ	1.39296189114465	0.16363131497531	1.39296189114465	0.16363131497531	1.39296189114465	0.16363131497531	1.39296189114465	0.123708925661803
GPBP1	1.39232839345128	0.163822977238181	1.39232839345128	0.163822977238181	1.39232839345128	0.163822977238181	1.39232839345128	0.123936063152529
ALX4	1.39192862639989	0.163944012238848	1.39192862639989	0.163944012238848	1.39192862639989	0.163944012238848	1.39192862639989	0.124079562057198
ZBTB44	1.3899910829359	0.164531585142077	1.3899910829359	0.164531585142077	1.3899910829359	0.164531585142077	1.3899910829359	0.124776859797055
ZNF554	1.38524681123736	0.165977011414454	1.38524681123736	0.165977011414454	1.38524681123736	0.165977011414454	1.38524681123736	0.126496927433853
BCL11B	-1.38488913458725	0.166086369903253	-1.38488913458725	0.166086369903253	-1.38488913458725	0.166086369903253	-1.38488913458725	0.126627336388821
ZFHX4	1.38465355257673	0.166158427943247	1.38465355257673	0.166158427943247	1.38465355257673	0.166158427943247	1.38465355257673	0.126713285708045
ZNF691	1.38185504220883	0.16701621446803	1.38185504220883	0.16701621446803	1.38185504220883	0.16701621446803	1.38185504220883	0.127737700877432
ZNF264	1.37871991169399	0.16798112785443	1.37871991169399	0.16798112785443	1.37871991169399	0.16798112785443	1.37871991169399	0.128892829649746
ZNF629	1.37634084594258	0.168716132658195	1.37634084594258	0.168716132658195	1.37634084594258	0.168716132658195	1.37634084594258	0.129774687520998
ZNF765	1.37526366351923	0.169049717360251	1.37526366351923	0.169049717360251	1.37526366351923	0.169049717360251	1.37526366351923	0.130175478363776
RREB1	1.3738901550183	0.169475786474141	1.3738901550183	0.169475786474141	1.3738901550183	0.169475786474141	1.3738901550183	0.130687889350449
ZNF544	1.37293676554439	0.169772005732141	1.37293676554439	0.169772005732141	1.37293676554439	0.169772005732141	1.37293676554439	0.131044468482988
ZNF93	1.36736002293248	0.171512486394325	1.36736002293248	0.171512486394325	1.36736002293248	0.171512486394325	1.36736002293248	0.133145065023437
CEBPD	-1.36382710988093	0.172621985836393	-1.36382710988093	0.172621985836393	-1.36382710988093	0.172621985836393	-1.36382710988093	0.134488960263259
ZNF714	1.36183855491539	0.173248841072176	1.36183855491539	0.173248841072176	1.36183855491539	0.173248841072176	1.36183855491539	0.13524989577817
ZNF772	1.36172136996712	0.173285834480965	1.36172136996712	0.173285834480965	1.36172136996712	0.173285834480965	1.36172136996712	0.135294838879218
ZNF674	1.36156592178285	0.173334916089598	1.36156592178285	0.173334916089598	1.36156592178285	0.173334916089598	1.36156592178285	0.135354474232372
YBX1	1.359986501997	0.173834195370768	1.359986501997	0.173834195370768	1.359986501997	0.173834195370768	1.359986501997	0.1359615223416
ZNF559	1.35983750965693	0.173881349576872	1.35983750965693	0.173881349576872	1.35983750965693	0.173881349576872	1.35983750965693	0.136018893402774
ZFPM2	1.35978440152754	0.173898159943252	1.35978440152754	0.173898159943252	1.35978440152754	0.173898159943252	1.35978440152754	0.136039347666263
ZGLP1	1.35944024621708	0.174007125174864	1.35944024621708	0.174007125174864	1.35944024621708	0.174007125174864	1.35944024621708	0.136171953266933
CREB3L4	-1.35772962516488	0.174549492779409	-1.35772962516488	0.174549492779409	-1.35772962516488	0.174549492779409	-1.35772962516488	0.136832517684625
GATA6	-1.35554238636079	0.175244813631057	-1.35554238636079	0.175244813631057	-1.35554238636079	0.175244813631057	-1.35554238636079	0.137680650787859
REPIN1	1.35490924704635	0.175446473132384	1.35490924704635	0.175446473132384	1.35490924704635	0.175446473132384	1.35490924704635	0.137926898076122
PAX8	1.35485075777984	0.175465111122853	1.35485075777984	0.175465111122853	1.35485075777984	0.175465111122853	1.35485075777984	0.137949663089852
ZNF233	-1.35472951708138	0.17550374997501	-1.35472951708138	0.17550374997501	-1.35472951708138	0.17550374997501	-1.35472951708138	0.137996861046693
MBD4	1.3540201909784	0.175729936142651	1.3540201909784	0.175729936142651	1.3540201909784	0.175729936142651	1.3540201909784	0.138273239576863
ZNF627	1.35251948143619	0.176209190945735	1.35251948143619	0.176209190945735	1.35251948143619	0.176209190945735	1.35251948143619	0.138859343757183
TBP	1.35222760234125	0.176302516242993	1.35222760234125	0.176302516242993	1.35222760234125	0.176302516242993	1.35222760234125	0.138973554580869
ZNF567	1.34214328132931	0.179549542681545	1.34214328132931	0.179549542681545	1.34214328132931	0.179549542681545	1.34214328132931	0.142963069240006
ZNF737	1.33764540594211	0.181012055464876	1.33764540594211	0.181012055464876	1.33764540594211	0.181012055464876	1.33764540594211	0.144769937786625
ZBTB12	1.33760838524605	0.181024129567751	1.33760838524605	0.181024129567751	1.33760838524605	0.181024129567751	1.33760838524605	0.144784880144516
REST	1.33451541458443	0.182034998478148	1.33451541458443	0.182034998478148	1.33451541458443	0.182034998478148	1.33451541458443	0.146037348066946
ZNF746	1.33364075008275	0.182321621228819	1.33364075008275	0.182321621228819	1.33364075008275	0.182321621228819	1.33364075008275	0.146392998315596
NR5A2	1.33363106964354	0.182324795326986	1.33363106964354	0.182324795326986	1.33363106964354	0.182324795326986	1.33363106964354	0.146396938125769
ZNF277	1.33244976262142	0.182712439200881	1.33244976262142	0.182712439200881	1.33244976262142	0.182712439200881	1.33244976262142	0.146878308779767
ZNF667	1.33130475658691	0.183088753749294	1.33130475658691	0.183088753749294	1.33130475658691	0.183088753749294	1.33130475658691	0.147346013243608
SKIL	1.33018733258855	0.183456556754769	1.33018733258855	0.183456556754769	1.33018733258855	0.183456556754769	1.33018733258855	0.147803521052676
HINFP	1.32890130904974	0.183880531910384	1.32890130904974	0.183880531910384	1.32890130904974	0.183880531910384	1.32890130904974	0.148331368109191
NFXL1	1.3287522280732	0.183929727697035	1.3287522280732	0.183929727697035	1.3287522280732	0.183929727697035	1.3287522280732	0.148392648946899
TCF3	1.32731579976295	0.184404239509969	1.32731579976295	0.184404239509969	1.32731579976295	0.184404239509969	1.32731579976295	0.148984069755578
ZNF883	1.32431609121465	0.185398088608886	1.32431609121465	0.185398088608886	1.32431609121465	0.185398088608886	1.32431609121465	0.150224793794041
HOXB7	-1.32330627461319	0.185733545905655	-1.32330627461319	0.185733545905655	-1.32330627461319	0.185733545905655	-1.32330627461319	0.150644191834577
MYBL2	-1.3214717044623	0.186344131150731	-1.3214717044623	0.186344131150731	-1.3214717044623	0.186344131150731	-1.3214717044623	0.151408351483517
ZNF429	1.32100641076909	0.186499226662938	1.32100641076909	0.186499226662938	1.32100641076909	0.186499226662938	1.32100641076909	0.15160261835641
EGR4	-1.31828207446754	0.187409239341117	-1.31828207446754	0.187409239341117	-1.31828207446754	0.187409239341117	-1.31828207446754	0.152743780688876
ZXDA	1.31821974932213	0.18743009615869	1.31821974932213	0.18743009615869	1.31821974932213	0.18743009615869	1.31821974932213	0.152769961536331
ZNF532	1.31753611726409	0.187658982918869	1.31753611726409	0.187658982918869	1.31753611726409	0.187658982918869	1.31753611726409	0.153057352286144
FOXN2	1.3161069913442	0.188138134738505	1.3161069913442	0.188138134738505	1.3161069913442	0.188138134738505	1.3161069913442	0.153659432855527
ZNF749	1.31064443478395	0.189977919489301	1.31064443478395	0.189977919489301	1.31064443478395	0.189977919489301	1.31064443478395	0.155976924734021
ZNF44	1.30991102483449	0.190225937066772	1.30991102483449	0.190225937066772	1.30991102483449	0.190225937066772	1.30991102483449	0.156290028310046
ZNF682	1.30954328826499	0.190350384434477	1.30954328826499	0.190350384434477	1.30954328826499	0.190350384434477	1.30954328826499	0.156447194933798
ZNF253	1.30953198577306	0.190354210310483	1.30953198577306	0.190354210310483	1.30953198577306	0.190354210310483	1.30953198577306	0.156452027342332
IRF3	1.30385006353202	0.19228470923618	1.30385006353202	0.19228470923618	1.30385006353202	0.19228470923618	1.30385006353202	0.1588953081336
NFKB1	1.30191406111254	0.19294576515904	1.30191406111254	0.19294576515904	1.30191406111254	0.19294576515904	1.30191406111254	0.159734185156734
ZBTB43	1.29854886944778	0.194098794814671	1.29854886944778	0.194098794814671	1.29854886944778	0.194098794814671	1.29854886944778	0.161200070844204
ZFP91	1.29840455807313	0.194148353674416	1.29840455807313	0.194148353674416	1.29840455807313	0.194148353674416	1.29840455807313	0.161263153142464
ZBTB9	1.29648120465393	0.194809751327095	1.29648120465393	0.194809751327095	1.29648120465393	0.194809751327095	1.29648120465393	0.162105630627831
NR2F6	1.29575536573346	0.195059779968084	1.29575536573346	0.195059779968084	1.29575536573346	0.195059779968084	1.29575536573346	0.162424403076809
AR	1.29411375636112	0.195626130572518	1.29411375636112	0.195626130572518	1.29411375636112	0.195626130572518	1.29411375636112	0.163147054415327
ZNF418	1.29322248630105	0.195934120643333	1.29322248630105	0.195934120643333	1.29322248630105	0.195934120643333	1.29322248630105	0.16354038357743
GATA2	1.29316779969844	0.195953029880905	1.29316779969844	0.195953029880905	1.29316779969844	0.195953029880905	1.29316779969844	0.163564540054756
ZNF263	1.292049980318	0.196339836507675	1.292049980318	0.196339836507675	1.292049980318	0.196339836507675	1.292049980318	0.164058881515818
ZNF671	1.28992329137697	0.197077292995911	1.28992329137697	0.197077292995911	1.28992329137697	0.197077292995911	1.28992329137697	0.165002396055277
ZNF367	1.28881823059385	0.197461286571114	1.28881823059385	0.197461286571114	1.28881823059385	0.197461286571114	1.28881823059385	0.165494222131255
ZNF26	1.28804601033949	0.197729947423442	1.28804601033949	0.197729947423442	1.28804601033949	0.197729947423442	1.28804601033949	0.165838546191104
TSHZ2	-1.28644162116681	0.198288980578393	-1.28644162116681	0.198288980578393	-1.28644162116681	0.198288980578393	-1.28644162116681	0.166555594472504
JUN	-1.284632316697	0.198920800150814	-1.284632316697	0.198920800150814	-1.284632316697	0.198920800150814	-1.284632316697	0.167366932659136
ZNF383	1.27893917708234	0.200918475219678	1.27893917708234	0.200918475219678	1.27893917708234	0.200918475219678	1.27893917708234	0.169938641726749
ZNF124	1.27828312731245	0.201149614869903	1.27828312731245	0.201149614869903	1.27828312731245	0.201149614869903	1.27828312731245	0.170236825826333
ZNF281	1.27554839500678	0.202115206253216	1.27554839500678	0.202115206253216	1.27554839500678	0.202115206253216	1.27554839500678	0.171483889410828
TIGD5	1.27547339743989	0.2021417342404	1.27547339743989	0.2021417342404	1.27547339743989	0.2021417342404	1.27547339743989	0.171518181977171
ZNF142	1.2743030185367	0.20255604716128	1.2743030185367	0.20255604716128	1.2743030185367	0.20255604716128	1.2743030185367	0.172053980247536
MEF2C	1.27077416133668	0.203809003483119	1.27077416133668	0.203809003483119	1.27077416133668	0.203809003483119	1.27077416133668	0.173676817415876
ZNF444	1.26938458557882	0.204303931166941	1.26938458557882	0.204303931166941	1.26938458557882	0.204303931166941	1.26938458557882	0.174318874896099
THAP4	-1.26604771885179	0.205495998516954	-1.26604771885179	0.205495998516954	-1.26604771885179	0.205495998516954	-1.26604771885179	0.17586767544811
ZNF511	1.26452496121533	0.206041667290003	1.26452496121533	0.206041667290003	1.26452496121533	0.206041667290003	1.26452496121533	0.176577745181147
ZNF707	1.2609435661694	0.207329180298082	1.2609435661694	0.207329180298082	1.2609435661694	0.207329180298082	1.2609435661694	0.178255895230971
ZNF763	1.25843845828731	0.208233230739573	1.25843845828731	0.208233230739573	1.25843845828731	0.208233230739573	1.25843845828731	0.179436513282788
ZNF761	1.25366904806153	0.209962322599636	1.25366904806153	0.209962322599636	1.25366904806153	0.209962322599636	1.25366904806153	0.181699740022857
NR1H2	1.25208979631844	0.210537145340671	1.25208979631844	0.210537145340671	1.25208979631844	0.210537145340671	1.25208979631844	0.182453621946957
E2F3	1.25072474343524	0.211034919790727	1.25072474343524	0.211034919790727	1.25072474343524	0.211034919790727	1.25072474343524	0.18310705085842
MXD1	-1.24740045924014	0.212250698258103	-1.24740045924014	0.212250698258103	-1.24740045924014	0.212250698258103	-1.24740045924014	0.184705315002975
PROX2	1.24621836088851	0.212684240063919	1.24621836088851	0.212684240063919	1.24621836088851	0.212684240063919	1.24621836088851	0.185276037988282
ZNF273	1.24470903938269	0.213238722028344	1.24470903938269	0.213238722028344	1.24470903938269	0.213238722028344	1.24470903938269	0.186006569152585
RBAK	1.24334937443812	0.21373911710504	1.24334937443812	0.21373911710504	1.24334937443812	0.21373911710504	1.24334937443812	0.186666416541717
ZNF835	1.24328626484958	0.213762363771949	1.24328626484958	0.213762363771949	1.24328626484958	0.213762363771949	1.24328626484958	0.186697084062964
ZNF250	-1.24144722776455	0.214440581621291	-1.24144722776455	0.214440581621291	-1.24144722776455	0.214440581621291	-1.24144722776455	0.187592319754522
ZNF619	1.23905675073107	0.215324482119484	1.23905675073107	0.215324482119484	1.23905675073107	0.215324482119484	1.23905675073107	0.188760542514866
ZNF365	-1.23880357987979	0.215418247830394	-1.23880357987979	0.215418247830394	-1.23880357987979	0.215418247830394	-1.23880357987979	0.188884568053419
ZNF689	1.23805730338265	0.215694813930233	1.23805730338265	0.215694813930233	1.23805730338265	0.215694813930233	1.23805730338265	0.189250496417888
DBP	-1.23607547822337	0.216430508910047	-1.23607547822337	0.216430508910047	-1.23607547822337	0.216430508910047	-1.23607547822337	0.190224698579398
