A	B	scaled_weight
MAR00397	CoA[c]	0.74308808967423
MAR00397	linoleate[c]	0.74308808967423
AMP[c]	MAR00401	0.717255762889764
gamma-linolenoyl-CoA[c]	MAR00401	0.717255762889764
PPi[c]	MAR00401	0.717255762889764
MAR00401	ATP[c]	0.74308808967423
MAR00401	CoA[c]	0.74308808967423
MAR00401	gamma-linolenate[c]	0.74308808967423
AMP[c]	MAR00405	0.717380121798555
dihomo-gamma-linolenoyl-CoA[c]	MAR00405	0.717380121798555
PPi[c]	MAR00405	0.717380121798555
MAR00405	ATP[c]	0.74308808967423
MAR00405	CoA[c]	0.74308808967423
MAR00405	dihomo-gamma-linolenate[c]	0.74308808967423
AMP[c]	MAR00409	0.615208504278383
arachidonyl-CoA[c]	MAR00409	0.615208504278383
PPi[c]	MAR00409	0.615208504278383
MAR00409	arachidonate[c]	0.74308808967423
MAR00409	ATP[c]	0.74308808967423
MAR00409	CoA[c]	0.74308808967423
(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[c]	MAR00413	0.719403949839919
AMP[c]	MAR00413	0.719403949839919
PPi[c]	MAR00413	0.719403949839919
MAR00413	adrenic acid[c]	0.780222043407557
MAR00413	ATP[c]	0.780222043407557
MAR00413	CoA[c]	0.780222043407557
(9Z,12Z,15Z,18Z)-TTA[c]	MAR00417	0.780125806856609
ATP[c]	MAR00417	0.780125806856609
CoA[c]	MAR00417	0.780125806856609
MAR00417	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c]	0.72444137768611
MAR00417	AMP[c]	0.72444137768611
MAR00417	PPi[c]	0.72444137768611
(6Z,9Z,12Z,15Z,18Z)-TPA[c]	MAR00421	0.780125806856584
ATP[c]	MAR00421	0.780125806856584
CoA[c]	MAR00421	0.780125806856584
MAR00421	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[c]	1
MAR00421	AMP[c]	1
MAR00421	PPi[c]	1
(4Z,7Z,10Z,13Z,16Z)-DPA[c]	MAR00425	0.779574959735443
ATP[c]	MAR00425	0.779574959735443
CoA[c]	MAR00425	0.779574959735443
MAR00425	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[c]	0.718021646128469
MAR00425	AMP[c]	0.718021646128469
MAR00425	PPi[c]	0.718021646128469
(11Z,14Z)-eicosadienoic acid[c]	MAR00429	0.780130338827135
ATP[c]	MAR00429	0.780130338827135
CoA[c]	MAR00429	0.780130338827135
MAR00429	(11Z,14Z)-eicosadienoyl-CoA[c]	0.744161778003768
MAR00429	AMP[c]	0.744161778003768
MAR00429	PPi[c]	0.744161778003768
(13Z,16Z)-docosadienoic acid[c]	MAR00433	0.780125806856556
ATP[c]	MAR00433	0.780125806856556
CoA[c]	MAR00433	0.780125806856556
MAR00433	(13Z,16Z)-docosadienoyl-CoA[c]	0.776346033822181
MAR00433	AMP[c]	0.776346033822181
MAR00433	PPi[c]	0.776346033822181
10,13,16-docosatrienoyl-CoA[c]	MAR00437	0.748923422023027
AMP[c]	MAR00437	0.748923422023027
PPi[c]	MAR00437	0.748923422023027
MAR00437	10,13,16-docosatriynoic acid[c]	0.780125806856584
MAR00437	ATP[c]	0.780125806856584
MAR00437	CoA[c]	0.780125806856584
AMP[r]	MAR02942	0.265676245933083
lauroyl-CoA[r]	MAR02942	0.265676245933083
PPi[r]	MAR02942	0.265676245933083
MAR02942	ATP[r]	0.265676245933083
MAR02942	CoA[r]	0.265676245933083
MAR02942	lauric acid[r]	0.265676245933083
AMP[r]	MAR02943	0.265676245933083
PPi[r]	MAR02943	0.265676245933083
tridecanoyl-CoA[r]	MAR02943	0.265676245933083
MAR02943	ATP[r]	0.265676245933083
MAR02943	CoA[r]	0.265676245933083
MAR02943	tridecylic acid[r]	0.265676245933083
AMP[r]	MAR02944	0.265676245933083
myristoyl-CoA[r]	MAR02944	0.265676245933083
PPi[r]	MAR02944	0.265676245933083
MAR02944	ATP[r]	0.265676245933083
MAR02944	CoA[r]	0.265676245933083
MAR02944	myristic acid[r]	0.265676245933083
5-tetradecenoyl-CoA[r]	MAR02945	0.265676245933083
AMP[r]	MAR02945	0.265676245933083
PPi[r]	MAR02945	0.265676245933083
MAR02945	ATP[r]	0.265676245933083
MAR02945	CoA[r]	0.265676245933083
MAR02945	physeteric acid[r]	0.265676245933083
(9E)-tetradecenoic acid[r]	MAR02946	0.768842233450187
ATP[r]	MAR02946	0.768842233450187
CoA[r]	MAR02946	0.768842233450187
MAR02946	(9E)-tetradecenoyl-CoA[r]	0.265676245933083
MAR02946	AMP[r]	0.265676245933083
MAR02946	PPi[r]	0.265676245933083
(7Z)-tetradecenoic acid[r]	MAR02947	0.768842233450161
ATP[r]	MAR02947	0.768842233450161
CoA[r]	MAR02947	0.768842233450161
MAR02947	(7Z)-tetradecenoyl-CoA[r]	0.265676245933083
MAR02947	AMP[r]	0.265676245933083
MAR02947	PPi[r]	0.265676245933083
AMP[r]	MAR02948	0.265676245933083
pentadecanoyl-CoA[r]	MAR02948	0.265676245933083
PPi[r]	MAR02948	0.265676245933083
MAR02948	ATP[r]	0.265676245933083
MAR02948	CoA[r]	0.265676245933083
MAR02948	pentadecylic acid[r]	0.265676245933083
AMP[r]	MAR02949	0.74308808967423
palmitoyl-CoA[r]	MAR02949	0.74308808967423
PPi[r]	MAR02949	0.74308808967423
MAR02949	ATP[r]	0.74308808967423
MAR02949	CoA[r]	0.74308808967423
MAR02949	palmitate[r]	0.74308808967423
7-hexadecenoyl-CoA[r]	MAR02951	0.265676245933083
AMP[r]	MAR02951	0.265676245933083
PPi[r]	MAR02951	0.265676245933083
MAR02951	7-palmitoleic acid[r]	0.265676245933083
MAR02951	ATP[r]	0.265676245933083
MAR02951	CoA[r]	0.265676245933083
AMP[r]	MAR02952	0.74308808967423
palmitoleoyl-CoA[r]	MAR02952	0.74308808967423
PPi[r]	MAR02952	0.74308808967423
MAR02952	ATP[r]	0.74308808967423
MAR02952	CoA[r]	0.74308808967423
MAR02952	palmitolate[r]	0.74308808967423
AMP[r]	MAR02954	0.265676245933083
heptadecanoyl-CoA[r]	MAR02954	0.265676245933083
PPi[r]	MAR02954	0.265676245933083
MAR02954	ATP[r]	0.265676245933083
MAR02954	CoA[r]	0.265676245933083
MAR02954	margaric acid[r]	0.265676245933083
(10Z)-heptadecenoic acid[r]	MAR02955	0.768842233450187
ATP[r]	MAR02955	0.768842233450187
CoA[r]	MAR02955	0.768842233450187
MAR02955	(10Z)-heptadecenoyl-CoA[r]	0.265676245933083
MAR02955	AMP[r]	0.265676245933083
MAR02955	PPi[r]	0.265676245933083
9-heptadecenoyl-CoA[r]	MAR02956	0.265676245933083
AMP[r]	MAR02956	0.265676245933083
PPi[r]	MAR02956	0.265676245933083
MAR02956	9-heptadecylenic acid[r]	0.265676245933083
MAR02956	ATP[r]	0.265676245933083
MAR02956	CoA[r]	0.265676245933083
AMP[r]	MAR02957	0.265676245933083
PPi[r]	MAR02957	0.265676245933083
stearoyl-CoA[r]	MAR02957	0.265676245933083
MAR02957	ATP[r]	0.265676245933083
MAR02957	CoA[r]	0.265676245933083
MAR02957	stearate[r]	0.265676245933083
ATP[r]	MAR02959	0.768841217598532
CoA[r]	MAR02959	0.768841217598532
oleate[r]	MAR02959	0.768841217598532
(9E)-octadecenoyl-CoA[r]	MAR02961	0.265676245933083
AMP[r]	MAR02961	0.265676245933083
PPi[r]	MAR02961	0.265676245933083
MAR02961	ATP[r]	0.265676245933083
MAR02961	CoA[r]	0.265676245933083
MAR02961	elaidate[r]	0.265676245933083
(13Z)-octadecenoic acid[r]	MAR02962	0.768842233450161
ATP[r]	MAR02962	0.768842233450161
CoA[r]	MAR02962	0.768842233450161
MAR02962	(13Z)-octadecenoyl-CoA[r]	0.265676245933083
MAR02962	AMP[r]	0.265676245933083
MAR02962	PPi[r]	0.265676245933083
AMP[r]	MAR02963	0.265676245933083
cis-vaccenoyl-CoA[r]	MAR02963	0.265676245933083
PPi[r]	MAR02963	0.265676245933083
MAR02963	ATP[r]	0.265676245933083
MAR02963	cis-vaccenic acid[r]	0.265676245933083
MAR02963	CoA[r]	0.265676245933083
(6Z,9Z)-octadecadienoic acid[r]	MAR02964	0.768842233450141
ATP[r]	MAR02964	0.768842233450141
CoA[r]	MAR02964	0.768842233450141
MAR02964	(6Z,9Z)-octadecadienoyl-CoA[r]	0.265676245933083
MAR02964	AMP[r]	0.265676245933083
MAR02964	PPi[r]	0.265676245933083
AMP[r]	MAR02965	0.265676245933083
nonadecanoyl-CoA[r]	MAR02965	0.265676245933083
PPi[r]	MAR02965	0.265676245933083
MAR02965	ATP[r]	0.265676245933083
MAR02965	CoA[r]	0.265676245933083
MAR02965	nonadecylic acid[r]	0.265676245933083
AMP[r]	MAR02966	0.265676245933083
eicosanoyl-CoA[r]	MAR02966	0.265676245933083
PPi[r]	MAR02966	0.265676245933083
MAR02966	ATP[r]	0.265676245933083
MAR02966	CoA[r]	0.265676245933083
MAR02966	eicosanoate[r]	0.265676245933083
(11Z)-eicosenoyl-CoA[r]	MAR02967	0.265676245933083
AMP[r]	MAR02967	0.265676245933083
PPi[r]	MAR02967	0.265676245933083
MAR02967	ATP[r]	0.265676245933083
MAR02967	cis-gondoic acid[r]	0.265676245933083
MAR02967	CoA[r]	0.265676245933083
(13Z)-eicosenoic acid[r]	MAR02968	0.768842233450161
ATP[r]	MAR02968	0.768842233450161
CoA[r]	MAR02968	0.768842233450161
MAR02968	(13Z)-eicosenoyl-CoA[r]	0.265676245933083
MAR02968	AMP[r]	0.265676245933083
MAR02968	PPi[r]	0.265676245933083
9-eicosenoic acid[r]	MAR02969	0.768842233450161
ATP[r]	MAR02969	0.768842233450161
CoA[r]	MAR02969	0.768842233450161
MAR02969	9-eicosenoyl-CoA[r]	0.265676245933083
MAR02969	AMP[r]	0.265676245933083
MAR02969	PPi[r]	0.265676245933083
(8Z,11Z)-eicosadienoyl-CoA[r]	MAR02970	0.265676245933083
AMP[r]	MAR02970	0.265676245933083
PPi[r]	MAR02970	0.265676245933083
MAR02970	8,11-eicosadienoic acid[r]	0.265676245933083
MAR02970	ATP[r]	0.265676245933083
MAR02970	CoA[r]	0.265676245933083
(5Z,8Z,11Z)-eicosatrienoyl-CoA[r]	MAR02971	0.265676245933083
AMP[r]	MAR02971	0.265676245933083
PPi[r]	MAR02971	0.265676245933083
MAR02971	ATP[r]	0.265676245933083
MAR02971	CoA[r]	0.265676245933083
MAR02971	mead acid[r]	0.265676245933083
AMP[r]	MAR02972	0.265676245933083
heneicosanoyl-CoA[r]	MAR02972	0.265676245933083
PPi[r]	MAR02972	0.265676245933083
MAR02972	ATP[r]	0.265676245933083
MAR02972	CoA[r]	0.265676245933083
MAR02972	henicosanoic acid[r]	0.265676245933083
AMP[r]	MAR02973	0.74308808967423
docosanoyl-CoA[r]	MAR02973	0.74308808967423
PPi[r]	MAR02973	0.74308808967423
MAR02973	ATP[r]	0.74308808967423
MAR02973	behenic acid[r]	0.74308808967423
MAR02973	CoA[r]	0.74308808967423
(13Z)-docosenoyl-CoA[r]	MAR02974	0.265676245933083
AMP[r]	MAR02974	0.265676245933083
PPi[r]	MAR02974	0.265676245933083
MAR02974	ATP[r]	0.265676245933083
MAR02974	cis-erucic acid[r]	0.265676245933083
MAR02974	CoA[r]	0.265676245933083
(11Z)-docosenoyl-CoA[r]	MAR02975	0.265676245933083
AMP[r]	MAR02975	0.265676245933083
PPi[r]	MAR02975	0.265676245933083
MAR02975	ATP[r]	0.265676245933083
MAR02975	cis-cetoleic acid[r]	0.265676245933083
MAR02975	CoA[r]	0.265676245933083
AMP[r]	MAR02976	0.265676245933083
PPi[r]	MAR02976	0.265676245933083
tricosanoyl-CoA[r]	MAR02976	0.265676245933083
MAR02976	ATP[r]	0.265676245933083
MAR02976	CoA[r]	0.265676245933083
MAR02976	tricosanoic acid[r]	0.265676245933083
AMP[r]	MAR02977	0.265676245933083
PPi[r]	MAR02977	0.265676245933083
tetracosanoyl-CoA[r]	MAR02977	0.265676245933083
MAR02977	ATP[r]	0.265676245933083
MAR02977	CoA[r]	0.265676245933083
MAR02977	lignocerate[r]	0.265676245933083
(15Z)-tetracosenoyl-CoA[r]	MAR02978	0.265676245933083
AMP[r]	MAR02978	0.265676245933083
PPi[r]	MAR02978	0.265676245933083
MAR02978	ATP[r]	0.265676245933083
MAR02978	CoA[r]	0.265676245933083
MAR02978	nervonic acid[r]	0.265676245933083
AMP[r]	MAR02979	0.265676245933083
hexacosanoyl-CoA[r]	MAR02979	0.265676245933083
PPi[r]	MAR02979	0.265676245933083
MAR02979	ATP[r]	0.265676245933083
MAR02979	cerotic acid[r]	0.265676245933083
MAR02979	CoA[r]	0.265676245933083
AMP[r]	MAR02980	0.265676245933083
hexacosenoyl-CoA[r]	MAR02980	0.265676245933083
PPi[r]	MAR02980	0.265676245933083
MAR02980	ATP[r]	0.265676245933083
MAR02980	CoA[r]	0.265676245933083
MAR02980	ximenic acid[r]	0.265676245933083
AMP[r]	MAR02981	0.74308808967423
linolenoyl-CoA[r]	MAR02981	0.74308808967423
PPi[r]	MAR02981	0.74308808967423
MAR02981	ATP[r]	0.76889288883694
MAR02981	CoA[r]	0.76889288883694
MAR02981	linolenate[r]	0.76889288883694
(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[r]	MAR02982	0.74308808967423
AMP[r]	MAR02982	0.74308808967423
PPi[r]	MAR02982	0.74308808967423
MAR02982	ATP[r]	0.74308808967423
MAR02982	CoA[r]	0.74308808967423
MAR02982	stearidonic acid[r]	0.74308808967423
(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[r]	MAR02983	0.265676245933083
AMP[r]	MAR02983	0.265676245933083
PPi[r]	MAR02983	0.265676245933083
MAR02983	ATP[r]	0.265676245933083
MAR02983	CoA[r]	0.265676245933083
MAR02983	omega-3-arachidonic acid[r]	0.265676245933083
(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[r]	MAR02984	0.74308808967423
AMP[r]	MAR02984	0.74308808967423
PPi[r]	MAR02984	0.74308808967423
MAR02984	ATP[r]	0.74308808967423
MAR02984	CoA[r]	0.74308808967423
MAR02984	EPA[r]	0.74308808967423
(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[r]	MAR02985	0.265676245933083
AMP[r]	MAR02985	0.265676245933083
PPi[r]	MAR02985	0.265676245933083
MAR02985	ATP[r]	0.265676245933083
MAR02985	CoA[r]	0.265676245933083
MAR02985	DPA[r]	0.265676245933083
(9Z,12Z,15Z,18Z,21Z)-TPA[r]	MAR02986	0.768842233450187
ATP[r]	MAR02986	0.768842233450187
CoA[r]	MAR02986	0.768842233450187
MAR02986	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[r]	0.265676245933083
MAR02986	AMP[r]	0.265676245933083
MAR02986	PPi[r]	0.265676245933083
(6Z,9Z,12Z,15Z,18Z,21Z)-THA[r]	MAR02987	0.768842233450187
ATP[r]	MAR02987	0.768842233450187
CoA[r]	MAR02987	0.768842233450187
MAR02987	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[r]	0.265676245933083
MAR02987	AMP[r]	0.265676245933083
MAR02987	PPi[r]	0.265676245933083
(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[r]	MAR02988	0.265676245933083
AMP[r]	MAR02988	0.265676245933083
PPi[r]	MAR02988	0.265676245933083
MAR02988	ATP[r]	0.265676245933083
MAR02988	CoA[r]	0.265676245933083
MAR02988	DHA[r]	0.265676245933083
(11Z,14Z,17Z)-eicosatrienoic acid[r]	MAR02989	0.768842233450161
ATP[r]	MAR02989	0.768842233450161
CoA[r]	MAR02989	0.768842233450161
MAR02989	(11Z,14Z,17Z)-eicosatrienoyl-CoA[r]	0.265676245933083
MAR02989	AMP[r]	0.265676245933083
MAR02989	PPi[r]	0.265676245933083
13,16,19-docosatrienoic acid[r]	MAR02990	0.768842233450161
ATP[r]	MAR02990	0.768842233450161
CoA[r]	MAR02990	0.768842233450161
MAR02990	13,16,19-docosatrienoyl-CoA[r]	0.265676245933083
MAR02990	AMP[r]	0.265676245933083
MAR02990	PPi[r]	0.265676245933083
AMP[r]	MAR02991	0.74308808967423
linoleoyl-CoA[r]	MAR02991	0.74308808967423
PPi[r]	MAR02991	0.74308808967423
MAR02991	ATP[r]	0.74308808967423
MAR02991	CoA[r]	0.74308808967423
MAR02991	linoleate[r]	0.74308808967423
AMP[r]	MAR02992	0.74308808967423
gamma-linolenoyl-CoA[r]	MAR02992	0.74308808967423
PPi[r]	MAR02992	0.74308808967423
MAR02992	ATP[r]	0.768950986402497
MAR02992	CoA[r]	0.768950986402497
MAR02992	gamma-linolenate[r]	0.768950986402497
AMP[r]	MAR02994	0.74308808967423
dihomo-gamma-linolenoyl-CoA[r]	MAR02994	0.74308808967423
PPi[r]	MAR02994	0.74308808967423
MAR02994	ATP[r]	0.768971526023749
MAR02994	CoA[r]	0.768971526023749
MAR02994	dihomo-gamma-linolenate[r]	0.768971526023749
AMP[r]	MAR02996	0.74308808967423
arachidonyl-CoA[r]	MAR02996	0.74308808967423
PPi[r]	MAR02996	0.74308808967423
MAR02996	arachidonate[r]	0.74308808967423
MAR02996	ATP[r]	0.74308808967423
MAR02996	CoA[r]	0.74308808967423
(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[r]	MAR02998	0.265676245933083
AMP[r]	MAR02998	0.265676245933083
PPi[r]	MAR02998	0.265676245933083
MAR02998	adrenic acid[r]	0.265676245933083
MAR02998	ATP[r]	0.265676245933083
MAR02998	CoA[r]	0.265676245933083
(9Z,12Z,15Z,18Z)-TTA[r]	MAR02999	0.768842233450161
ATP[r]	MAR02999	0.768842233450161
CoA[r]	MAR02999	0.768842233450161
MAR02999	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[r]	0.265676245933083
MAR02999	AMP[r]	0.265676245933083
MAR02999	PPi[r]	0.265676245933083
(6Z,9Z,12Z,15Z,18Z)-TPA[r]	MAR03000	0.768842233450187
ATP[r]	MAR03000	0.768842233450187
CoA[r]	MAR03000	0.768842233450187
MAR03000	(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[r]	0.265676245933083
MAR03000	AMP[r]	0.265676245933083
MAR03000	PPi[r]	0.265676245933083
(4Z,7Z,10Z,13Z,16Z)-DPA[r]	MAR03001	0.768842233450161
ATP[r]	MAR03001	0.768842233450161
CoA[r]	MAR03001	0.768842233450161
MAR03001	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[r]	0.265676245933083
MAR03001	AMP[r]	0.265676245933083
MAR03001	PPi[r]	0.265676245933083
(11Z,14Z)-eicosadienoic acid[r]	MAR03002	0.768842233450161
ATP[r]	MAR03002	0.768842233450161
CoA[r]	MAR03002	0.768842233450161
MAR03002	(11Z,14Z)-eicosadienoyl-CoA[r]	0.265676245933083
MAR03002	AMP[r]	0.265676245933083
MAR03002	PPi[r]	0.265676245933083
(13Z,16Z)-docosadienoic acid[r]	MAR03003	0.768842233450161
ATP[r]	MAR03003	0.768842233450161
CoA[r]	MAR03003	0.768842233450161
MAR03003	(13Z,16Z)-docosadienoyl-CoA[r]	0.265676245933083
MAR03003	AMP[r]	0.265676245933083
MAR03003	PPi[r]	0.265676245933083
acetyl-[ACP][c]	MAR02152	0.599500028008169
H+[c]	MAR02152	0.599500028008169
malonyl-[ACP][c]	MAR02152	0.599500028008169
acetoacetyl-[ACP][c]	MAR02153	0.599500028008169
H+[c]	MAR02153	0.599500028008169
NADPH[c]	MAR02153	0.599500028008169
(R)-3-hydroxybutanoyl-[ACP][c]	MAR02154	0.599500028008169
but-2-enoyl-[ACP][c]	MAR02155	0.599500028008169
H+[c]	MAR02155	0.599500028008169
NADPH[c]	MAR02155	0.599500028008169
butyryl-[ACP][c]	MAR02156	0.599500028008169
H+[c]	MAR02156	0.599500028008169
malonyl-[ACP][c]	MAR02156	0.599500028008169
3-oxohexanoyl-[ACP][c]	MAR02157	0.599500028008169
H+[c]	MAR02157	0.599500028008169
NADPH[c]	MAR02157	0.599500028008169
D-3-hydroxyhexanoyl-[ACP][c]	MAR02158	0.599500028008169
(2E)-hexenoyl-[ACP][c]	MAR02159	0.599500028008169
H+[c]	MAR02159	0.599500028008169
NADPH[c]	MAR02159	0.599500028008169
H+[c]	MAR02160	0.599500028008169
hexanoyl-[ACP][c]	MAR02160	0.599500028008169
malonyl-[ACP][c]	MAR02160	0.599500028008169
3-oxooctanoyl-[ACP][c]	MAR02161	0.599500028008169
H+[c]	MAR02161	0.599500028008169
NADPH[c]	MAR02161	0.599500028008169
(R)-3-hydroxyoctanoyl-[ACP][c]	MAR02162	0.599500028008169
(2E)-octenoyl-[ACP][c]	MAR02163	0.599500028008169
H+[c]	MAR02163	0.599500028008169
NADPH[c]	MAR02163	0.599500028008169
H+[c]	MAR02164	0.599500028008182
malonyl-[ACP][c]	MAR02164	0.599500028008182
octanoyl-[ACP][c]	MAR02164	0.599500028008182
3-oxodecanoyl-[ACP][c]	MAR02165	0.599500028008182
H+[c]	MAR02165	0.599500028008182
NADPH[c]	MAR02165	0.599500028008182
(R)-3-hydroxydecanoyl-[ACP][c]	MAR02166	0.599500028008182
(2E)-decenoyl-[ACP][c]	MAR02167	0.599500028008182
H+[c]	MAR02167	0.599500028008182
NADPH[c]	MAR02167	0.599500028008182
decanoyl-[ACP][c]	MAR02168	0.599500028008182
H+[c]	MAR02168	0.599500028008182
malonyl-[ACP][c]	MAR02168	0.599500028008182
3-oxododecanoyl-[ACP][c]	MAR02169	0.599500028008182
H+[c]	MAR02169	0.599500028008182
NADPH[c]	MAR02169	0.599500028008182
D-3-hydroxydodecanoyl-[ACP][c]	MAR02170	0.599500028008182
(2E)-dodecenoyl-[ACP][c]	MAR02171	0.599500028008182
H+[c]	MAR02171	0.599500028008182
NADPH[c]	MAR02171	0.599500028008182
dodecanoyl-[ACP][c]	MAR02173	0.598510620226187
H+[c]	MAR02173	0.598510620226187
malonyl-[ACP][c]	MAR02173	0.598510620226187
3-oxotetradecanoyl-[ACP][c]	MAR02174	0.297982076190851
H+[c]	MAR02174	0.297982076190851
NADPH[c]	MAR02174	0.297982076190851
HMA[c]	MAR02175	0.598510620226187
(2E)-tetradecenoyl-[ACP][c]	MAR02176	0.598510620226187
H+[c]	MAR02176	0.598510620226187
NADPH[c]	MAR02176	0.598510620226187
H+[c]	MAR02178	0.601584946002198
malonyl-[ACP][c]	MAR02178	0.601584946002198
tetradecanoyl-[ACP][c]	MAR02178	0.601584946002198
3-oxohexadecanoyl-[ACP][c]	MAR02179	0.601584946002198
H+[c]	MAR02179	0.601584946002198
NADPH[c]	MAR02179	0.601584946002198
(R)-3-hydroxypalmitoyl-[ACP][c]	MAR02180	0.601584946002198
(2E)-hexadecenoyl-[ACP][c]	MAR02181	0.601584946002198
H+[c]	MAR02181	0.601584946002198
NADPH[c]	MAR02181	0.601584946002198
acetyl-CoA[c]	MAR04156	0.87914218210804
ATP[c]	MAR04156	0.87914218210804
HCO3-[c]	MAR04156	0.87914218210804
acetyl-CoA[m]	MAR04295	0.816212796034599
ATP[m]	MAR04295	0.816212796034599
HCO3-[m]	MAR04295	0.816212796034599
[ACP][c]	MAR02227	0.572066126310314
propanoyl-CoA[c]	MAR02227	0.572066126310314
H+[c]	MAR02228	0.572066126310314
malonyl-[ACP][c]	MAR02228	0.572066126310314
propanoyl-[ACP][c]	MAR02228	0.572066126310314
3-oxopentanoyl-[ACP][c]	MAR02229	0.572066126310314
H+[c]	MAR02229	0.572066126310314
NADPH[c]	MAR02229	0.572066126310314
3-hydroxypentanoyl-[ACP][c]	MAR02230	0.572066126310314
(2E)-pentenoyl-[ACP][c]	MAR02231	0.572066126310314
H+[c]	MAR02231	0.572066126310314
NADPH[c]	MAR02231	0.572066126310314
H+[c]	MAR02232	0.572066126310314
malonyl-[ACP][c]	MAR02232	0.572066126310314
pentanoyl-[ACP][c]	MAR02232	0.572066126310314
3-oxoheptanoyl-[ACP][c]	MAR02233	0.572066126310314
H+[c]	MAR02233	0.572066126310314
NADPH[c]	MAR02233	0.572066126310314
3-hydroxyheptanoyl-[ACP][c]	MAR02234	0.572066126310314
(2E)-heptenoyl-[ACP][c]	MAR02235	0.572066126310314
H+[c]	MAR02235	0.572066126310314
NADPH[c]	MAR02235	0.572066126310314
H+[c]	MAR02236	0.572066126310314
heptanoyl-[ACP][c]	MAR02236	0.572066126310314
malonyl-[ACP][c]	MAR02236	0.572066126310314
3-oxononanoyl-[ACP][c]	MAR02237	0.572066126310314
H+[c]	MAR02237	0.572066126310314
NADPH[c]	MAR02237	0.572066126310314
3-hydroxynonanoyl-[ACP][c]	MAR02238	0.572066126310314
(2E)-nonenoyl-[ACP][c]	MAR02239	0.572066126310314
H+[c]	MAR02239	0.572066126310314
NADPH[c]	MAR02239	0.572066126310314
H+[c]	MAR02240	0.572066126310314
malonyl-[ACP][c]	MAR02240	0.572066126310314
nonanoyl-[ACP][c]	MAR02240	0.572066126310314
3-oxoundecanoyl-[ACP][c]	MAR02241	0.572066126310314
H+[c]	MAR02241	0.572066126310314
NADPH[c]	MAR02241	0.572066126310314
3-hydroxyundecanoyl-[ACP][c]	MAR02242	0.572066126310314
(2E)-undecenoyl-[ACP][c]	MAR02243	0.572066126310314
H+[c]	MAR02243	0.572066126310314
NADPH[c]	MAR02243	0.572066126310314
H+[c]	MAR02244	0.572066126310314
malonyl-[ACP][c]	MAR02244	0.572066126310314
undecanoyl-[ACP][c]	MAR02244	0.572066126310314
3-oxotridecanoyl-[ACP][c]	MAR02245	0.572066126310314
H+[c]	MAR02245	0.572066126310314
NADPH[c]	MAR02245	0.572066126310314
3-hydroxytridecanoyl-[ACP][c]	MAR02246	0.572066126310314
(2E)-tridecenoyl-[ACP][c]	MAR02247	0.572066126310314
H+[c]	MAR02247	0.572066126310314
NADPH[c]	MAR02247	0.572066126310314
H+[c]	MAR02249	0.562286580139368
malonyl-[ACP][c]	MAR02249	0.562286580139368
tridecanoyl-[ACP][c]	MAR02249	0.562286580139368
3-oxopentadecanoyl-[ACP][c]	MAR02250	0.562286580139368
H+[c]	MAR02250	0.562286580139368
NADPH[c]	MAR02250	0.562286580139368
3-hydroxypentadecanoyl-[ACP][c]	MAR02251	0.562286580139368
(2E)-pentadecenoyl-[ACP][c]	MAR02252	0.562286580139368
H+[c]	MAR02252	0.562286580139368
NADPH[c]	MAR02252	0.562286580139368
H+[c]	MAR02254	0.557783583102623
malonyl-[ACP][c]	MAR02254	0.557783583102623
pentadecanoyl-[ACP][c]	MAR02254	0.557783583102623
3-oxoheptadecanoyl-[ACP][c]	MAR02255	0.557783583102623
H+[c]	MAR02255	0.557783583102623
NADPH[c]	MAR02255	0.557783583102623
3-hydroxyheptadecanoyl-[ACP][c]	MAR02256	0.557783583102623
(2E)-heptadecenoyl-[ACP][c]	MAR02257	0.557783583102623
H+[c]	MAR02257	0.557783583102623
NADPH[c]	MAR02257	0.557783583102623
H+[c]	MAR02305	0.81594516218811
malonyl-CoA[c]	MAR02305	0.81594516218811
oleoyl-CoA[c]	MAR02305	0.81594516218811
3-oxo-11-cis-eicosenoyl-CoA[c]	MAR02307	0.81594516218811
H+[c]	MAR02307	0.81594516218811
NADPH[c]	MAR02307	0.81594516218811
3(S)-hydroxy-11-cis-eicosenoyl-CoA[c]	MAR02309	0.81594516218811
H+[c]	MAR02311	0.81594516218811
NADPH[c]	MAR02311	0.81594516218811
trans,cis-2,11-eicosadienoyl-CoA[c]	MAR02311	0.81594516218811
(11Z)-eicosenoyl-CoA[c]	MAR02315	0.751700878817579
H+[c]	MAR02315	0.751700878817579
