	Group_control_4	Group_control_7	IDH1_13	IDH1_24	IDH1_31	Group_control_41	IDH1_46	Group_control_56	IDH1_58	IDH1_64	IDH1_68	Group_control_72	Group_control_75	IDH1_81	IDH1_82	Group_control_107	Group_control_110	IDH1_112	IDH1_115	Group_control_123	Group_control_126	IDH1_133	Group_control_141	Group_control_148	Group_control_151	IDH1_158	IDH1_160	Group_control_176
NUBP1	24.6941236218445	22.5870068182019	23.6686917331652	23.7380375741526	23.5996346147556	23.376382895014	21.8589735773656	23.0831693897804	23.9749338309384	25.0233940376965	23.6953498057897	23.8765432855288	23.9866575484236	24.3141326225786	24.2284633198563	24.8360283581742	22.4134941959098	22.0197754319258	21.4702474035577	22.4190304031709	27.0137876229927	23.3223469931836	22.9753119493821	23.0529451209197	21.9676604798759	24.1685330717565	24.6868155152943	25.3321322288469
NUBP2	24.0576065698043	22.9795785657782	23.498266167985	23.1820229053941	22.6504278395532	23.2514743583739	21.4846952029078	21.4744778574868	22.6285386840288	23.2252045117822	22.536375171642	23.1817124999359	24.0410615784155	22.4007294706987	23.4474026516695	22.7921478667972	22.6078973526696	21.8431462780698	22.3390527841314	22.5061114758389	22.1655388033334	21.9756344533653	23.3413669621068	22.4213620859193	24.1034117914574	23.1804600921525	23.7600137940768	24.2875200305904
NUCB1	25.5876135145679	24.509946184302	24.202027235881	24.0122939014255	24.4808760265818	24.7861844889707	23.8318446188308	24.0521699409439	24.342359403952	22.4691168947533	23.3443132484406	22.8789052378037	24.2305595720362	23.9657794780055	24.3516550493979	24.8196537694601	25.4824383677401	24.8636880312781	22.9234596912947	25.8129127790605	26.4430863187179	23.6772788271431	23.8134023525353	21.9633496912883	24.1594893476968	22.9528893764027	25.4954893665637	25.0631128845723
NUCB2	25.4175341961975	26.0173749516756	24.703508032094	25.8010914826236	24.4621642719015	25.5803736820296	26.3012047316675	27.3473431221359	27.4018250693635	26.0003871193865	26.2940042481909	27.2657369025355	26.2844667939482	26.5849923247394	25.9069235843274	23.4275107628043	26.5858259619624	25.8580078804091	27.0570262415985	27.439839976671	26.181468000003	25.3295830305227	26.8947104208659	24.3784500436372	27.951670970475	26.5821041673621	25.9854863102512	25.6360070853093
NUCKS1	27.9027351005832	25.997595602665	26.6961007147682	28.2075789455784	27.5273862905262	26.4243935618009	25.4162700205366	20.2210066981608	24.4135131233686	27.3158941654707	27.1099637094169	24.354637995129	27.9726075421436	24.889335135381	24.882956352106	25.8867431564535	25.7095041402256	26.6885818423993	24.5104819440742	19.0860188939312	27.6288085189237	26.4629931085459	26.6699529604458	26.5325812900398	24.1460722838165	27.2159810874775	28.5352766716175	25.6608502939134
NUDC	25.8942150646576	25.3410972243085	25.5818784807889	26.312714424974	25.2950032651058	25.6257175871648	24.9717756784388	23.9678876966552	25.8772859388049	26.3594017803117	26.4424719948488	25.4564386248063	26.5460995396134	25.0917308226673	24.849860927868	25.2273449610648	24.3470806514117	24.1758975974847	22.7365296948467	24.1769831643948	25.247943319895	25.5052022978502	24.9744977483931	25.1573466692628	24.3177962745335	24.4450544302437	25.9076384858449	25.5684168226437
NUDCD1	22.3201833590123	21.7787513484942	23.2141273796819	23.4567264681297	23.1354330583992	22.5984384481155	21.4952413036567	22.010366930425	22.5700662540215	23.1694010676006	22.8558744153972	23.7218286693439	21.9924634742541	21.6766985374782	22.1463802637958	19.7810413391642	21.8449280802955	22.2891987308118	22.227720007826	20.825112068096	22.0117907928258	22.3307826915808	22.6606457340138	22.1909059800877	23.1190032572573	23.2915476103009	22.9516573357165	22.0811199428565
NUDCD2	24.8426779302049	23.9808666319568	25.5555204423918	25.2408208634944	24.8588332733939	24.3999894534751	25.5372111458144	23.2670552996921	23.9331966634054	25.1576945190529	24.7461223118707	23.4899587223722	24.2005659421362	24.3841898937641	24.518055495414	24.9969754169357	23.4077563372393	23.6599754239124	23.3567731468257	22.9723328052526	19.6907697631447	25.5533738852654	25.1800817917198	24.7962689544291	25.6728764455893	25.7635911359138	24.7862316305619	24.2531117538652
NUDT1	23.6338149015432	22.5832413841451	24.6886482731729	24.2183107532645	24.5088354564742	24.7240331866092	22.2036045687331	23.8683994466355	23.3774416797542	20.3112057873446	23.5770488124368	22.469699216406	23.7216056155114	23.2811629733021	23.9468781017756	23.9269140781582	22.5252020729259	21.9457363224274	22.6072930730839	24.0267264758863	24.4754234063502	22.6423903934624	23.8385052462468	23.4931402317957	21.8032220991154	24.8378425820761	23.619452016243	23.0441044556995
NUDT16	25.9647484252067	24.5406467347721	25.2447927844851	24.2800292471137	25.1415437936065	24.2878343409964	22.2012962566677	24.9920280522814	24.967190626161	24.6910980889286	24.7427752593759	23.9072294090485	24.1171348879215	25.6398395226018	24.362951351568	26.2144946158426	24.1617809003599	23.3633861774065	23.6166025236898	23.35965314288	24.5327705342256	24.2347073370417	24.5771939610827	24.7407540492557	24.7819834039396	24.6987812070849	26.7563759783998	24.5608530330372
NUDT16L1	20.04607759301	19.8662859483909	21.1835196826803	21.3628421666357	21.4605218237289	21.5767073932076	20.1021316913233	21.7828394955264	23.4798008929053	20.9948701133206	21.6253709611223	20.9005663821337	22.9270557486923	20.5162235004879	21.1597499792327	21.1142791072954	21.1108704165408	21.3454309159136	20.8151917202421	17.8749252943419	18.3206705828796	21.072608346422	20.2318686326775	21.9490670103835	20.7702091689878	21.8112703635968	21.5110974834885	21.8188235574725
NUDT19	21.7984182705244	22.58729535721	22.2929954499751	21.9530775617638	22.4685472757483	23.3580895218955	23.6248034535128	23.1698320808866	22.9479225121808	26.5638316676057	22.6748306147161	24.7374138433776	23.5038885068909	22.4545564226743	23.3766817407651	21.6600794951634	23.0507325954705	24.3120158745926	23.2954874614887	23.1541700882062	23.4252712591367	21.014179197266	21.0611585960811	20.3311278028779	24.76576751168	23.3660628091629	21.7011148473239	21.9124544656262
NUDT2	22.4513243382291	22.4154559508897	23.4099010967305	22.2415588621398	22.8426669537516	23.6379002250759	22.750313854478	21.98020017712	21.9605420261964	22.3903313185703	24.0958130952396	23.509146566416	22.2710767405505	28.5722614627127	27.9901175155694	22.4208991519256	21.843182419296	19.1614923316199	29.0306763383859	21.2883758726758	30.6086806989294	22.8486669304086	22.0940705375559	22.7709703751779	23.7099599999062	25.0383771927597	22.7303479164441	22.1245594905377
NUDT21	26.4493208355404	26.2286432134634	27.5968617904976	26.871845315021	27.657964618677	26.9826011270217	26.1383677424024	26.7877361427255	27.38370481965	27.7498712607205	27.1099637094169	26.7853771617211	27.3473146575215	26.7582455721998	26.4170172699345	25.3063902223551	27.1158865469354	27.9125210342383	26.9204751559784	26.4520266821743	27.4266292358935	26.5443178280008	27.8802586841484	26.6329640109848	26.6180148207765	26.727325850178	26.4129857047674	26.7938419903747
NUDT5	24.5684216029319	24.619114918046	26.3336524396457	25.9848331230312	25.8170136117507	25.8149991765294	23.8780829948912	23.6198519449911	25.109454784143	25.8689431742111	25.2346332796661	24.645268911116	26.8644590542864	24.778651571844	26.0917760999165	25.5823056489251	24.6627134724574	24.3275969810341	23.5612174610701	23.8884297292667	25.1678016103736	24.9709290433578	24.8098862442277	26.2322987442291	25.0128146104818	24.4927355013451	24.6295982299726	26.4909337395897
NUDT9	20.5035129096245	19.5421989344056	21.2934818986968	20.5236985961037	20.3168830378661	20.0710098598834	19.394403212065	20.4664956863185	20.9670589401891	20.2611442694258	21.0642202980182	22.366532094032	20.7338707475331	20.6955216401696	20.9867852707805	21.740726147949	21.2713702398397	19.6625560046181	21.1001095638672	21.2368428058153	20.0540873585724	20.5954513885987	20.8217433540457	20.5269592277281	20.2820011671511	20.5435020964157	21.0854880194761	20.0297085833657
NUFIP2	22.5297636676022	21.4881060055567	22.0580237086655	21.9313217205472	21.2572028116165	21.8249086480421	21.2922829653044	21.0396784260637	21.4464665022765	21.6218942319914	22.1198258324861	22.1194849952302	21.3320842462376	22.2866267199148	22.2513796088717	22.9145605410166	21.0364129254805	20.4759618956213	19.9503681779813	20.1646174244763	22.2568181185704	22.2196663195316	21.2607410280377	20.4175163819263	21.9620772500677	22.5258372173491	22.9505608874854	21.2142044927865
NUMA1	26.1699429408723	27.9578286355721	28.2195433970957	27.4008238787133	28.6713136153975	28.3037202568149	28.5615183330795	28.1221569207957	27.4318475531644	27.9049465506656	27.628526014914	27.495341818293	28.1110918391185	26.6172942667049	27.0431757715811	26.8726665204465	28.1138275606191	29.6258945186988	28.1021722370201	27.828732851893	26.8009323966599	28.2578932897671	28.2349741138518	27.272727126867	24.3526229328206	27.1011569891732	26.7962809232308	27.0618658750711
NUMB	23.8644297038293	22.5715411273635	21.5388121904	21.8740323004735	22.0121218456623	22.4755064036814	23.2318421782755	21.7771264231645	21.540833184901	22.2055365107829	21.3456612465948	22.5017270463137	22.2090985615939	24.4205313818441	24.32068038687	24.8721678689484	21.3558111805829	20.9101409681767	21.0169526217104	21.0987480365014	19.3761462707515	22.7927624975742	20.9884611929708	22.150726923199	25.0921916916315	24.9662424407153	25.0798200713828	24.2276049055423
NUP107	24.2497014144987	25.087428155269	25.063503725647	24.9648765830236	25.1292087510069	24.8702070481521	25.0162395395989	25.4779277420528	26.2236481642216	25.4528699244187	25.439553683274	26.756580968705	25.9488237926854	24.2325337910659	24.5139870953987	23.6258957578769	26.3144550247711	25.9302436211064	25.4590539334587	25.4418948953951	26.2274178370554	24.5558368261932	25.4885588453627	25.4383836632279	22.6967841265907	24.2863002679443	24.6744804726947	24.9861306771905
NUP133	22.8760681852172	23.2649147909652	22.3964799652581	23.6756410136341	24.0522946107849	22.8058835680449	22.7161364089593	23.9496664582887	24.4604728469495	23.2426899756778	26.2967886496198	24.3785434519565	23.6613586706039	22.9398501805286	23.3963601011228	23.5116920184402	24.828565694358	24.5640835521367	24.2983480652619	22.8161033592747	19.8133761575257	22.3650034179507	23.4045858587986	23.555248253306	20.8490235990716	22.5105446499157	23.0061479274108	22.7716803511284
NUP153	23.8736773790414	23.8160964313368	23.6394483046864	24.3277535990663	24.0320391724108	24.3502886093165	23.9900938378659	24.0218156372836	24.6606900647241	23.8965626490598	24.1944213012844	23.6893968848247	24.2253370159882	23.9333044126351	23.7305459803943	24.4913540859555	25.6720517769641	25.8838032677402	24.6691639716216	24.7005804755847	23.9976316627086	24.8162721349745	25.1459764809532	24.2030760344668	22.214750859529	24.1472821738042	23.8512931093139	23.7727375861004
NUP155	23.4720310796579	24.3416846616831	24.4001381188959	24.4192637455099	24.3126289309133	23.8919299678757	24.6640199723163	24.3887362670329	25.3858895809278	23.7960356586107	24.0166812722469	25.7093430654741	23.6041269583319	23.8212935696605	23.7900860047318	23.7181272518409	26.4720406040874	25.9178652976556	26.3798107624549	25.8505959735285	23.8653798083103	23.5235019627348	24.987972520075	25.1304404067502	24.7927026280934	24.6372069827397	23.0549831545449	23.8073189862305
NUP160	23.9368097140307	24.3377893850727	24.131566010084	24.4451601214938	24.1715333559144	24.2108521336146	24.8991504100804	24.7543873251462	24.9317724629071	23.8449430204968	24.4191066269524	25.380956820267	24.4118342039239	24.3222549956588	24.3255566961082	24.618498799909	26.2849663381354	25.3854386928156	25.7639098225489	24.3631485324712	24.2678484438671	24.1214990571832	24.3962800029553	24.5038635235417	22.7927810546115	23.1241949855578	23.6149508077155	24.0727893007045
NUP188	22.1750770917997	22.8899294959373	23.0769126543429	22.7248039930357	22.7825787052986	22.3955955253665	22.6221448270454	22.0386148993256	24.1074886512952	23.1589126746534	23.2887262085151	23.7718901872627	22.7040872301229	22.0167561855661	22.126168106273	22.5042003635864	24.2269330084065	23.7459023405477	24.0725374374619	23.7045293924045	21.7263680059364	22.492422243962	23.2644136086258	23.6602187444811	23.3752836043208	24.2032875952915	22.793783217392	21.9089919975281
NUP205	23.6574606732634	24.6030577222409	24.7591672067715	24.8883993189061	24.4879163783813	24.6936356020977	25.557769550147	25.413684531882	25.885191907629	24.3069949612423	24.8219792171207	26.2594282576146	24.0812262083538	23.9341700296596	24.5403162798949	24.7170925790033	26.9674476541783	26.242803501715	26.2527526102038	26.1767316144719	23.8031419442464	24.211393385181	25.6071339507733	25.3650947551508	23.3348737162255	23.9676522142632	23.9232835918542	23.9322275228707
NUP210	25.9075022859842	26.192922084251	26.6589224635645	26.7649560394415	26.8704118228062	26.4345357079383	26.3065571302692	26.7432867085157	27.7312356280497	26.1767277342344	26.7516126882105	26.7160989458576	27.5002259049053	25.912480031429	26.3569001675806	26.209676014406	27.7246461463889	27.5691307606059	27.1865946832208	26.2657458984947	26.6320216612727	26.0551432204866	25.7049198206448	27.2690049736615	25.2671617461905	25.9721759849255	26.2709956588431	26.7513979022718
NUP214	23.1058606513299	23.442135449788	24.1285219235477	23.7959617800443	23.5979466615578	23.5489147949539	24.4733822496133	24.1411553710659	24.2902781129759	23.8466454006451	24.1155780172998	24.8636208055546	24.362017944162	24.6903586353416	24.7450058522962	23.9566913038022	25.0584158682724	24.8312851006597	25.3892996282317	24.5129147046658	23.2325704825252	23.7141396854378	23.8271945171262	24.0583592949152	25.4966368193943	25.0324621430921	23.6740580235407	22.4823045798269
NUP35	22.5404540378552	23.5899972645287	23.6583331827716	23.4635071348219	23.316606701634	23.8181793973854	25.5651272948556	22.865740820168	22.922949461023	22.4504195670233	22.8314063075038	23.4090956653304	22.865827771157	22.9301408429034	23.3849772372502	24.5401316052879	25.3816949730348	26.0101544994213	25.3090425031071	24.79038824188	25.6056595552834	24.6827651358906	24.8041298910146	24.7578355585398	24.7529275258161	25.1333930881527	22.3891793931748	22.5095570891493
NUP37	23.256838687359	23.3326637500853	22.5681606751239	23.3568919713002	24.1218613656566	23.3389016778517	23.7677023973128	24.0025123776365	23.9842536409025	22.554351317769	23.3513247463393	23.9840962008271	23.6041413852823	22.0138996493852	23.550165819432	23.7311980689113	24.5616382578927	24.251696794933	24.2656421686849	24.8403776250468	18.500281129349	22.0691355189652	23.3494460543358	24.1402899462873	24.3676702420971	23.5597446184022	22.5929456407499	23.0595701465378
NUP43	23.6545031484296	23.4868445691051	23.8993353893521	23.6102725013315	23.7353777911529	23.1694427183489	23.8505996543623	23.404197890279	23.8386424304256	23.8384797467136	23.5977082054223	23.1342189791898	23.1441236445444	23.6608370272128	23.1510875172213	24.1711479216303	24.2081779728749	24.1709924343457	24.2966024042624	23.9613868174844	22.857642895299	23.7162893010487	24.0160000171273	23.3121252850154	22.5736645318013	24.2528441699461	23.5724922926621	23.0287541804644
NUP50	24.9257338837088	25.1807849513649	25.4866606080902	25.3595979462108	26.0209241288299	25.2424223687014	25.13941684219	25.0291630226339	24.8545017165171	24.9490952430907	25.0031528603555	25.4889136901767	25.1041402731953	25.5706045875896	25.437254213766	26.276429513948	25.4972259919092	26.0867760330429	25.2410194319291	25.2411005996041	25.6779674307328	26.1896601060991	25.9908331238482	26.080152125217	25.4940399683207	26.3758276304158	25.0657682216845	25.4359629909397
NUP54	22.6371290325451	22.9231259088282	23.1882165767475	22.9947899429876	22.9717737329608	22.7959145453124	22.4351426958454	22.9842437908267	23.663758937569	22.8743122239373	23.0849311070392	23.4516551690366	23.3725888312196	22.6304786559603	22.277218277054	22.1851483552942	24.2063313232226	24.0884269971556	23.4897896295957	22.780266814459	23.8375069401204	22.7416622392259	23.734991877063	22.8885788749112	22.5398621869933	23.073181288912	22.2692048735745	22.4477087527464
NUP62	23.7753721389552	24.2061434625916	24.1298203490845	24.3408099891863	24.3109842585667	23.724591770083	24.6009453451287	24.3186357149961	24.9364179409388	23.9215357002176	23.9356306648497	25.4849318518638	24.1520048270598	23.9022576153552	24.1616665394632	23.0259798790243	25.56605697231	25.2206252113444	25.6469505355841	25.5978213754143	25.0374829673301	23.7265612897399	24.4399792357438	24.4282951573	25.3219553038435	25.8808678157876	23.3855334423133	24.3382307612777
