"name"	"Cluster_NR"	"NR"	"distance"
"18017"	"MAR06308"	0.498892881305473	0.497104600936238	-0.003
"18018"	"MAR06309"	0.46449047955278	0.463825766225118	-8e-04
"18019"	"MAR06310"	0.4448547743945	0.442981628591005	-7e-04
"18020"	"MAR06311"	0.456239126236941	0.45505580752567	-8e-04
"18021"	"MAR06312"	0.444822680224081	0.442952551138979	-7e-04
"18022"	"MAR06313"	0.500637123073864	0.499366550794324	-0.0027
"18023"	"MAR06314"	0.493844379019232	0.491867536005727	-0.0029
"18024"	"MAR06315"	0.438393961046935	0.437256906082363	1e-04
"18025"	"MAR06316"	0.450493541259123	0.4491722491312	-6e-04
"18026"	"MAR06317"	0.493708227223885	0.491855203263431	-0.0028
"18027"	"MAR06318"	0.497907240643986	0.496917757681885	-0.0024
"18028"	"MAR06319"	0.341222533141699	0.345643211477976	0.0081
"18029"	"MAR06320"	0.346261430990839	0.341808796026889	0.0018
"18030"	"MAR06321"	0.48941556749051	0.488243441403096	-0.0022
"18031"	"MAR06322"	0.358191703387573	0.354234359208846	0.0016
"18032"	"MAR06323"	0.491629611329045	0.489654973029944	-0.0028
"18033"	"MAR06324"	0.49642177814903	0.494055633901307	-0.0033
"18034"	"MAR06325"	0.445773374109392	0.444322537039603	-5e-04
"18035"	"MAR06326"	0.427826391939044	0.426459756530707	4e-04
"18036"	"MAR06327"	0.484519606973281	0.482849619101087	-0.0023
"18037"	"MAR06328"	0.515813330049715	0.515264804018177	-0.0029
"18038"	"MAR06329"	0.358406375393763	0.363629266750804	0.0079
"18039"	"MAR06330"	0.396234877085037	0.390787361210534	-0.0011
"18040"	"MAR06331"	0.3809845131841	0.373269443114066	-0.002
"18041"	"MAR06332"	0.440145912219804	0.440231834158026	8e-04
"18042"	"MAR06333"	0.431137066546518	0.431428534054827	0.0013
"18043"	"MAR06334"	0.458433641459321	0.458659947575055	1e-04
"18044"	"MAR06335"	0.432854987811707	0.432574996655819	9e-04
"18045"	"MAR06336"	0.424183874306951	0.423621133687372	0.0011
"18046"	"MAR06337"	0.453865887529778	0.453113420958517	-4e-04
"18047"	"MAR06338"	0.436684983334631	0.436618401965592	9e-04
"18048"	"MAR06339"	0.431054256846468	0.431674196704677	0.0016
"18049"	"MAR06340"	0.421028098942957	0.420562164864749	0.0013
"18050"	"MAR06341"	0.429172763116744	0.428842782674505	0.001
"18051"	"MAR06342"	0.423513089050313	0.42366264206388	0.0016
"18052"	"MAR06343"	0.414442990355912	0.413670181615358	0.0013
"18053"	"MAR06344"	0.381559128004252	0.382549368494003	0.004
"18054"	"MAR06345"	0.362675125855334	0.359366360281652	0.0018
"18055"	"MAR06346"	0.27053170717198	0.259582791673531	6e-04
"18056"	"MAR06347"	0.33877228061854	0.343309518396878	0.0082
"18057"	"MAR06348"	0.385250623158125	0.401727906969409	0.0144
"18058"	"MAR06349"	0.380116080852621	0.325490412019394	-0.0341
"18059"	"MAR06350"	0.360709500912685	0.331051505726785	-0.0161
"18060"	"MAR06351"	0.469702206007855	0.467819602062178	-0.0018
"18061"	"MAR06352"	0.504223303360472	0.501655980222446	-0.0038
"18062"	"MAR06353"	0.464537967768952	0.460356013350551	-0.0032
"18063"	"MAR06354"	0.461800340871126	0.457673208965175	-0.003
"18064"	"MAR06355"	0.416215092911016	0.409356643070629	-0.0029
"18065"	"MAR06356"	0.414009401188029	0.407387256217962	-0.0027
"18066"	"MAR06357"	0.405948861058151	0.399100734302532	-0.0025
"18067"	"MAR06358"	0.411999651214623	0.405179206959144	-0.0027
"18068"	"MAR06359"	0.420689525938556	0.414402487437196	-0.0027
"18069"	"MAR06360"	0.411340599513666	0.40460509313937	-0.0026
"18070"	"MAR06361"	0.412057147597264	0.40520683969494	-0.0027
"18071"	"MAR06362"	0.424796787437075	0.418254676765105	-0.0031
"18072"	"MAR06363"	0.415593606684521	0.408803647832041	-0.0028
"18073"	"MAR06364"	0.423013706569863	0.416165365364053	-0.0032
"18074"	"MAR06365"	0.400756608493925	0.393870593651859	-0.0023
"18075"	"MAR06366"	0.40935552435468	0.405263325173955	-7e-04
"18076"	"MAR06367"	0.398374095654002	0.395636511310261	7e-04
"18077"	"MAR06368"	0.385043914637886	0.381283445355348	6e-04
"18078"	"MAR06369"	0.434490266479881	0.432612628269281	-3e-04
"18079"	"MAR06370"	0.473320898101304	0.483091115164308	0.006
"18080"	"MAR06371"	0.525515350282476	0.525593196809788	-0.0029
"18081"	"MAR06372"	0.527511518481708	0.527484267656583	-0.003
"18082"	"MAR06373"	0.522824941293602	0.522613423009936	-0.003
"18083"	"MAR06374"	0.522218927226751	0.522327389809462	-0.0027
"18084"	"MAR06375"	0.562249458903783	0.55982529614554	-0.0062
"18085"	"MAR06376"	0.361019777419974	0.331849005820995	-0.0158
"18086"	"MAR06377"	0.577210497653129	0.573876497941499	-0.0074
"18087"	"MAR06378"	0.407070929865588	0.398104982093867	-0.004
"18088"	"MAR06379"	0.464937877538117	0.462306679154286	-0.0021
"18089"	"MAR06380"	0.55844897783847	0.556621231470627	-0.0056
"18090"	"MAR06381"	0.554875191842904	0.553014941163326	-0.0055
"18091"	"MAR06382"	0.558675248018052	0.556812296670416	-0.0056
"18092"	"MAR06383"	0.473118691303347	0.470045665755522	-0.0028
"18093"	"MAR06384"	0.513500020549447	0.509930979380906	-0.0049
"18094"	"MAR06385"	0.450772564921403	0.433686667497772	-0.0114
"18095"	"MAR06386"	0.493423195869001	0.510581354774246	0.0102
"18096"	"MAR06387"	0.401488336507237	0.387357470370671	-0.0073
"18097"	"MAR06388"	0.424058733001305	0.420259765967634	-0.0012
"18098"	"MAR06389"	0.582239051542437	0.542827432085551	-0.0324
"18099"	"MAR06390"	0.422403901442707	0.41474458515385	-0.0037
"18100"	"MAR06391"	0.408810933376349	0.403083026441981	-0.0018
"18101"	"MAR06392"	0.47939394902012	0.476523673879277	-0.0029
"18102"	"MAR06393"	0.351185769361576	0.342175272272524	-0.0016
"18103"	"MAR06394"	0.334943332074898	0.311131156499975	-0.011
"18104"	"MAR06395"	0.512909560201662	0.497164888174846	-0.0132
"18105"	"MAR06396"	0.561835318912463	0.573380187651864	0.0034
"18106"	"MAR06397"	0.466737770531351	0.463779887207389	-0.0024
"18107"	"MAR06398"	0.347412261344477	0.343041937648787	0.0018
"18108"	"MAR06399"	0.313689440272921	0.31527569257657	0.0073
"18109"	"MAR06400"	0.494553169540864	0.488080820344211	-0.006
"18110"	"MAR06401"	0.382787085542882	0.377142529899659	-6e-04
"18111"	"MAR06402"	0.382787085542882	0.377142529899659	-6e-04
"18112"	"MAR06403"	0.462207745530459	0.455135814847399	-0.005
"18113"	"MAR06404"	0.439119423247042	0.438856615953646	6e-04
"18114"	"MAR06405"	0.443853975683054	0.435547379129633	-0.0051
"18115"	"MAR06406"	0.480984842922339	0.461301433877822	-0.0145
"18116"	"MAR06407"	0.346054934719333	0.339717920358027	5e-04
"18117"	"MAR06408"	0.141923805178381	0.134972245917473	0.0089
"18118"	"MAR06409"	0.252851752473688	0.245269961355494	0.0036
"18119"	"MAR06410"	0.343408623359701	0.340673647715027	0.0031
"18120"	"MAR06411"	0.559587716988041	0.557283953771755	-0.006
"18121"	"MAR06412"	0.274187712400653	0.278538558465979	0.0109
"18122"	"MAR06413"	0.551475642804651	0.549007900007526	-0.0057
"18123"	"MAR06414"	0.449171268987066	0.444369425880232	-0.0029
"18124"	"MAR06415"	0.446172075049246	0.441074951065645	-0.003
"18125"	"MAR06416"	0.313385360037956	0.312094237009141	0.0053
"18126"	"MAR06417"	0.4591048078132	0.463747799490814	0.0031
"18127"	"MAR06418"	0.374767700471819	0.358209592230842	-0.0078
"18128"	"MAR06419"	0.288259795265762	0.286779051841437	0.0063
"18129"	"MAR06420"	0.45895627477175	0.463616765114612	0.0031
"18130"	"MAR06421"	0.29043772359628	0.288736726309045	0.0061
"18131"	"MAR06422"	0.459217683835219	0.463853499557518	0.0031
"18132"	"MAR06423"	0.186711499663961	0.162805280250414	-0.0047
"18133"	"MAR06424"	0.0754760423780814	0.0683148625500708	0.0116
"18134"	"MAR06425"	0.156857068538202	0.155490291823855	0.0121
"18135"	"MAR06426"	0.524218867912175	0.522739624527646	-0.0039
"18136"	"MAR06427"	0.523742703057458	0.521992482407648	-0.0041
"18137"	"MAR06428"	0.524218867912175	0.52208776200084	-0.0043
"18138"	"MAR06429"	0.521448992713166	0.519268106780308	-0.0042
"18139"	"MAR06430"	0.156857068538202	0.155490291823855	0.0121
"18140"	"MAR06431"	0.156857068538202	0.155490291823855	0.0121
"18141"	"MAR06432"	0.663846805606317	0.661795412345261	-0.0103
"18142"	"MAR06433"	0.679881480150753	0.677721439468265	-0.0111
"18143"	"MAR06434"	0.356368039557917	0.354949350272706	0.0034
"18144"	"MAR06435"	0.679326847576916	0.677113264419663	-0.0111
"18145"	"MAR06436"	0.664353929977339	0.66231724119376	-0.0103
"18146"	"MAR06437"	0.362751510299742	0.358526383361649	0.0012
"18147"	"MAR06438"	0.0754760423780814	0.0683148625500708	0.0116
"18148"	"MAR06439"	0.201998619618373	0.198939558473827	0.0089
"18149"	"MAR06440"	0.156857068538202	0.155490291823855	0.0121
"18150"	"MAR06441"	0.524218867912175	0.522739624527646	-0.0039
"18151"	"MAR06442"	0.523742703057458	0.521992482407648	-0.0041
"18152"	"MAR06443"	0.524218867912175	0.52208776200084	-0.0043
"18153"	"MAR06444"	0.521448992713166	0.519268106780308	-0.0042
"18154"	"MAR06445"	0.156857068538202	0.155490291823855	0.0121
"18155"	"MAR06446"	0.156857068538202	0.155490291823855	0.0121
"18156"	"MAR06447"	0.356368039557917	0.354949350272706	0.0034
"18157"	"MAR06448"	0.679881480150753	0.677721439468265	-0.0111
"18158"	"MAR06449"	0.365612993077769	0.361099855947698	9e-04
"18159"	"MAR06450"	0.663846805606317	0.661795412345261	-0.0103
"18160"	"MAR06451"	0.679326847576916	0.677113264419663	-0.0111
"18161"	"MAR06452"	0.362393601131098	0.367892620534788	0.0079
"18162"	"MAR06453"	0.664353929977339	0.66231724119376	-0.0103
"18163"	"MAR06454"	0.156857068538202	0.155490291823855	0.0121
"18164"	"MAR06455"	0.1841797814985	0.175516278189096	0.0059
"18165"	"MAR06456"	0.346642210217338	0.346264536309682	0.0045
"18166"	"MAR06457"	0.257271006688547	0.25325264560063	0.0059
"18167"	"MAR06458"	0.165360359171074	0.159021756821149	0.0083
"18168"	"MAR06459"	0.194173236251369	0.191372967110261	0.0095
"18169"	"MAR06460"	0.267313844290945	0.265673340226476	0.0071
"18170"	"MAR06461"	0.0754760423780814	0.0683148625500708	0.0116
"18171"	"MAR06462"	0.219708629251269	0.213534689013846	0.006
"18172"	"MAR06463"	0.301089881939251	0.300709865749097	0.0065
"18173"	"MAR06464"	0.531229233854944	0.529911553527962	-0.0041
"18174"	"MAR06465"	0.528883460344134	0.527266960015404	-0.0042
"18175"	"MAR06466"	0.524218867912175	0.52208776200084	-0.0043
"18176"	"MAR06467"	0.521448992713166	0.519268106780308	-0.0042
"18177"	"MAR06468"	0.0754760423780814	0.0683148625500708	0.0116
"18178"	"MAR06469"	0.156857068538202	0.155490291823855	0.0121
"18179"	"MAR06470"	0.368177183359223	0.366892022397115	0.003
"18180"	"MAR06471"	0.664353929977339	0.66231724119376	-0.0103
"18181"	"MAR06472"	0.664353929977339	0.66231724119376	-0.0103
"18182"	"MAR06473"	0.664353929977339	0.66231724119376	-0.0103
"18183"	"MAR06474"	0.0754760423780814	0.0683148625500708	0.0116
"18184"	"MAR06475"	0.156857068538202	0.155490291823855	0.0121
"18185"	"MAR06476"	0.524218867912175	0.522739624527646	-0.0039
"18186"	"MAR06477"	0.523742703057458	0.521992482407648	-0.0041
"18187"	"MAR06478"	0.524218867912175	0.52208776200084	-0.0043
"18188"	"MAR06479"	0.521448992713166	0.519268106780308	-0.0042
"18189"	"MAR06480"	0.156857068538202	0.155490291823855	0.0121
"18190"	"MAR06481"	0.156857068538202	0.155490291823855	0.0121
"18191"	"MAR06482"	0.368177183359223	0.366892022397115	0.003
"18192"	"MAR06483"	0.343394100293094	0.339065053171036	0.002
"18193"	"MAR06484"	0.664353929977339	0.66231724119376	-0.0103
"18194"	"MAR06485"	0.345137511366491	0.337829665892497	-1e-04
"18195"	"MAR06486"	0.664353929977339	0.66231724119376	-0.0103
"18196"	"MAR06487"	0.344622206584678	0.337484981728229	0
"18197"	"MAR06488"	0.368177183359223	0.366892022397115	0.003
"18198"	"MAR06489"	0.344633677326606	0.337485988436139	0
"18199"	"MAR06490"	0.62613441548114	0.624774028031334	-0.0082
"18200"	"MAR06491"	0.357416468630719	0.337745869598795	-0.0092
"18201"	"MAR06492"	0.426326003292741	0.425043932047963	5e-04
"18202"	"MAR06493"	0.356165700394097	0.33688158152422	-0.0088
"18203"	"MAR06494"	0.304114921141571	0.302803010442039	0.0057
"18204"	"MAR06495"	0.623264804035753	0.621860343046507	-0.0081
"18205"	"MAR06496"	0.426326003292741	0.425043932047963	5e-04
"18206"	"MAR06497"	0.305207751877131	0.303719824157566	0.0056
"18207"	"MAR06498"	0.194173236251369	0.191372967110261	0.0095
"18208"	"MAR06499"	0.378705928528096	0.340427916243617	-0.0228
"18209"	"MAR06500"	0.193442598200913	0.188119942599461	0.0078
"18210"	"MAR06501"	0.0754760423780814	0.0683148625500708	0.0116
"18211"	"MAR06502"	0.378705928528096	0.340427916243617	-0.0228
"18212"	"MAR06503"	0.3564753851813	0.337017740273411	-0.009
"18213"	"MAR06504"	0.337104140830057	0.363218005114769	0.0231
"18214"	"MAR06505"	0.175007066693764	0.174707602989116	0.012
"18215"	"MAR06506"	0.463176567267809	0.480562396431985	0.0117
"18216"	"MAR06507"	0.582505611481974	0.583850724322028	-0.0045
"18217"	"MAR06508"	0.532470569298373	0.516421236392928	-0.0142
"18218"	"MAR06509"	0.4992183631562	0.497898694459048	-0.0027
"18219"	"MAR06510"	0.311824751142401	0.313550068044618	0.0075
"18220"	"MAR06511"	0.506598439392953	0.506419613474415	-0.0022
"18221"	"MAR06512"	0.609146594182004	0.60758561732564	-0.0076
"18222"	"MAR06513"	0.220597968736678	0.224584315133087	0.013
"18223"	"MAR06514"	0.194062040991712	0.191372967110261	0.0095
"18224"	"MAR06515"	0.536533207900663	0.530367124050429	-0.0076
"18225"	"MAR06516"	0.0754760423780814	0.0683148625500708	0.0116
"18226"	"MAR06517"	0.192933865595508	0.190481969562129	0.0098
"18227"	"MAR06518"	0.528674151291865	0.52191338035966	-0.0077
"18228"	"MAR06519"	0.513435962386949	0.513810693824289	-0.0022
"18229"	"MAR06520"	0.523826774112359	0.517012958671637	-0.0075
"18230"	"MAR06521"	0.368164845596185	0.359267282018373	-0.0022
"18231"	"MAR06522"	0.403766206561458	0.400868813191914	3e-04
"18232"	"MAR06523"	0.606227783613296	0.611163218463991	-0.003
"18233"	"MAR06524"	0.47749406944437	0.487363400807009	0.0059
"18234"	"MAR06525"	0.662160201346887	0.660978762824738	-0.0096
"18235"	"MAR06526"	0.502999099675003	0.48946819650071	-0.0112
"18236"	"MAR06527"	0.572033764225193	0.570549107607979	-0.006
"18237"	"MAR06528"	0.35772464701889	0.338006051625493	-0.0092
"18238"	"MAR06529"	0.491839368784187	0.468443340183693	-0.0175
"18239"	"MAR06530"	0.454447856799436	0.440880195064682	-0.0092
"18240"	"MAR06531"	0.451014864592755	0.438366832452896	-0.0084
"18241"	"MAR06532"	0.554329240914998	0.545266182596598	-0.0104
"18242"	"MAR06533"	0.466761970051397	0.45568738387583	-0.008
"18243"	"MAR06534"	0.57504517082753	0.571999670944342	-0.0072
"18244"	"MAR06535"	0.505570396515236	0.504651827050787	-0.0027
"18245"	"MAR06536"	0.511597099520239	0.51044063234586	-0.0031
"18246"	"MAR06537"	0.438826282951995	0.439865396231579	0.0015
"18247"	"MAR06538"	0.338110550233521	0.324434284397138	-0.0042
"18248"	"MAR06539"	0.472362836217271	0.478747927865617	0.0037
"18249"	"MAR06540"	0.498344610200635	0.500088449799203	-6e-04
"18250"	"MAR06541"	0.304532638757012	0.303057518866306	0.0056
"18251"	"MAR06542"	0.404443908609535	0.400874020911814	-1e-04
"18252"	"MAR06543"	0.542688235997467	0.546489389393228	-0.0011
"18253"	"MAR06544"	0.407117762109619	0.405901021103232	0.0013
"18254"	"MAR06545"	0.7041188310092	0.702183335041242	-0.012
"18255"	"MAR06546"	0.537584966949926	0.535202290953769	-0.0051
"18256"	"MAR06547"	0.699574192630822	0.697584183146383	-0.0118
"18257"	"MAR06548"	0.498965518476683	0.499057508856308	-0.0017
"18258"	"MAR06549"	0.44599210940073	0.44494694730471	-2e-04
"18259"	"MAR06550"	0.467575970559667	0.46561465669986	-0.0018
"18260"	"MAR06551"	0.531221045145393	0.530242413211781	-0.0038
"18261"	"MAR06552"	0.538151633939409	0.536525831549725	-0.0046
"18262"	"MAR06553"	0.457800319164556	0.456620549265811	-8e-04
"18263"	"MAR06554"	0.505547207386465	0.504512783550241	-0.0028
"18264"	"MAR06555"	0.603216016206454	0.602942764114589	-0.0065
"18265"	"MAR06556"	0.467579681938617	0.465626741685917	-0.0018
"18266"	"MAR06557"	0.704120404607905	0.702185263959498	-0.012
"18267"	"MAR06558"	0.467596248842316	0.465650508821081	-0.0018
"18268"	"MAR06559"	0.635094583302524	0.63399945717509	-0.0084
"18269"	"MAR06560"	0.514312624974435	0.521113540396369	0.0022
"18270"	"MAR06561"	0.385127904580455	0.384032098908029	0.0024
"18271"	"MAR06562"	0.49520669377827	0.497009787420619	-4e-04
"18272"	"MAR06563"	0.516775784235656	0.502709260767627	-0.0122
"18273"	"MAR06564"	0.543175620509745	0.55738424798239	0.006
"18274"	"MAR06565"	0.535753996575309	0.541196408524107	4e-04
"18275"	"MAR06566"	0.378009362119274	0.378275567432934	0.0036
"18276"	"MAR06567"	0.373675736044421	0.373561826288983	0.0035
"18277"	"MAR06568"	0.464593500502809	0.451060869264948	-0.0096
"18278"	"MAR06569"	0.38518364830473	0.384079240304762	0.0024
"18279"	"MAR06570"	0.44411641589843	0.442931031525562	-2e-04
"18280"	"MAR06571"	0.495289226005768	0.497109387018707	-4e-04
"18281"	"MAR06572"	0.485637828873389	0.515938455213498	0.0196
"18282"	"MAR06573"	0.466724130541005	0.453665851305239	-0.0093
"18283"	"MAR06574"	0.466497449543738	0.453365069985451	-0.0094
"18284"	"MAR06575"	0.369696729653827	0.368509968705441	0.003
"18285"	"MAR06576"	0.514717169267859	0.518027086292707	-2e-04
"18286"	"MAR06577"	0.10085244413163	0.0683148625500708	-0.0069
"18287"	"MAR06578"	0.563450051192064	0.5619389799623	-0.0056
"18288"	"MAR06579"	0.531928826752533	0.530266825887595	-0.0043
"18289"	"MAR06580"	0.536178097475259	0.533631396553156	-0.0051
"18290"	"MAR06581"	0.540051757727418	0.536925251660496	-0.0057
"18291"	"MAR06582"	0.337104140830057	0.303994741209828	-0.0175
"18292"	"MAR06583"	0.467596248842316	0.465650508821081	-0.0018
"18293"	"MAR06584"	0.467771020816773	0.465769389064246	-0.0018
"18294"	"MAR06585"	0.469896992875879	0.467778966110527	-0.002
"18295"	"MAR06586"	0.344827039374735	0.33764592109143	0
"18296"	"MAR06587"	0.39806119479093	0.396710236151934	0.0016
"18297"	"MAR06588"	0.389678806684939	0.387013430392261	0.0011
"18298"	"MAR06589"	0.395207179490712	0.39233692308468	7e-04
"18299"	"MAR06590"	0.337104140830057	0.363784090588033	0.0235
"18300"	"MAR06591"	0.699577374737723	0.697588229922418	-0.0118
"18301"	"MAR06592"	0.531244244672655	0.530263435608753	-0.0039
"18302"	"MAR06593"	0.451480703167762	0.454326159117171	0.0022
"18303"	"MAR06594"	0.337104140830057	0.295452649523409	-0.0233
"18304"	"MAR06595"	0.531250384784324	0.530266825887595	-0.0039
"18305"	"MAR06596"	0.302338720869975	0.305421612944155	0.0088
"18306"	"MAR06597"	0.319020362113909	0.317697110212481	0.0051
"18307"	"MAR06598"	0.436279625544214	0.428015198118478	-0.0047
"18308"	"MAR06599"	0.449981471558489	0.354965719679357	-0.0648
"18309"	"MAR06600"	0.427720384038916	0.38190707331683	-0.0301
"18310"	"MAR06601"	0.423725478594106	0.406613533109444	-0.0103
"18311"	"MAR06602"	0.512053256783371	0.510536412594189	-0.0034
"18312"	"MAR06603"	0.516938294277289	0.516467424827671	-0.0029
"18313"	"MAR06604"	0.538535568851749	0.531302702019828	-0.0084
"18314"	"MAR06605"	0.250017438210155	0.142614998489817	-0.0646
"18315"	"MAR06606"	0.34597202298711	0.247807789228415	-0.0624
"18316"	"MAR06607"	0.250017438210155	0.142614998489817	-0.0646
"18317"	"MAR06608"	0.218391153986591	0.212947656138387	0.0066
"18318"	"MAR06609"	0.148616631670179	0.142614998489817	0.0092
"18319"	"MAR06610"	0.312837570765158	0.308251580756462	0.0031
"18320"	"MAR06611"	0.319336359083834	0.307459046938064	-0.0022
"18321"	"MAR06612"	0.415000643557498	0.411715015801311	-4e-04
"18322"	"MAR06613"	0.495737688150677	0.495556311646519	-0.0018
"18323"	"MAR06614"	0.532928856664018	0.532277750744442	-0.0037
"18324"	"MAR06615"	0.53014775180516	0.529019304909821	-0.0039
"18325"	"MAR06616"	0.535710376076152	0.536462278690547	-0.0029
"18326"	"MAR06617"	0.177559979035837	0.177490506160073	0.012
"18327"	"MAR06618"	0.148917873187097	0.143063801168114	0.0093
"18328"	"MAR06619"	0.0889891048071459	0.0683148625500708	0.0018
"18329"	"MAR06620"	0.148917873187097	0.134972245917473	0.0038
"18330"	"MAR06621"	0.35472390600063	0.354299885860708	0.0042
"18331"	"MAR06622"	0.415980378866348	0.407877526341398	-0.0038
"18332"	"MAR06623"	0.477557276556607	0.478919011798433	1e-04
"18333"	"MAR06624"	0.481133744847638	0.492260243628274	0.0066
"18334"	"MAR06625"	0.485913989682351	0.496810278222739	0.0062
"18335"	"MAR06626"	0.445223170815601	0.444309775341062	-1e-04
"18336"	"MAR06627"	0.503673663295622	0.506300504868582	-2e-04
"18337"	"MAR06628"	0.271095724962913	0.268538174743772	0.0063
"18338"	"MAR06629"	0.232186488140603	0.235115841807922	0.0117
"18339"	"MAR06630"	0.591989907385163	0.595130775772606	-0.0036
"18340"	"MAR06631"	0.568519958516513	0.567445772041836	-0.0055
"18341"	"MAR06632"	0.603179942410174	0.606037487452813	-0.0043
"18342"	"MAR06633"	0.569710772113887	0.568880481594852	-0.0054
"18343"	"MAR06634"	0.452579088483338	0.453261076491208	7e-04
"18344"	"MAR06635"	0.577914551293593	0.577101348802006	-0.0058
"18345"	"MAR06636"	0.683824482687474	0.686289558651789	-0.0081
"18346"	"MAR06637"	0.383534345778138	0.381590673897823	0.0019
"18347"	"MAR06638"	0.554356585627107	0.553800093836168	-0.0046
"18348"	"MAR06639"	0.579571033247497	0.579255998557915	-0.0055
"18349"	"MAR06640"	0.452802026347996	0.447254635472151	-0.0036
"18350"	"MAR06641"	0.449560432245528	0.449796422092636	5e-04
"18351"	"MAR06642"	0.443450098540018	0.442869472296848	2e-04
"18352"	"MAR06643"	0.467656660645863	0.467567980564283	-5e-04
"18353"	"MAR06644"	0.55531991557123	0.554734628843089	-0.0046
"18354"	"MAR06645"	0.467324322313312	0.467425241281336	-3e-04
"18355"	"MAR06646"	0.426420532342997	0.425816445197301	9e-04
"18356"	"MAR06647"	0.410367645831652	0.40945219209871	0.0014
"18357"	"MAR06648"	0.416249741066157	0.415201298329232	0.0011
"18358"	"MAR06649"	0.397259403027319	0.395531421766575	0.0014
"18359"	"MAR06650"	0.467207431777742	0.467000067961012	-6e-04
"18360"	"MAR06651"	0.473968878177154	0.473094020019162	-0.0013
"18361"	"MAR06652"	0.412481505319702	0.410166154269246	4e-04
"18362"	"MAR06653"	0.401940217744003	0.401019982672929	0.0018
"18363"	"MAR06654"	0.391628109961393	0.389771644910569	0.0016
"18364"	"MAR06655"	0.401940217744003	0.401020242656618	0.0018
"18365"	"MAR06656"	0.391628109961393	0.389771644910569	0.0016
"18366"	"MAR06657"	0.669410815460607	0.668799091650784	-0.0096
"18367"	"MAR06658"	0.665937943019683	0.665012249420899	-0.0096
"18368"	"MAR06659"	0.207873294353491	0.204597920928055	0.0085
"18369"	"MAR06660"	0.22752790687591	0.221953243614644	0.0061
"18370"	"MAR06661"	0.343355845688864	0.34199725183607	0.004
"18371"	"MAR06662"	0.159983853790172	0.157912275623551	0.0114
"18372"	"MAR06663"	0.0754760423780814	0.0683148625500708	0.0116
"18373"	"MAR06664"	0.436043616061553	0.435317068062672	4e-04
"18374"	"MAR06665"	0.442617256859284	0.442138352519314	3e-04
"18375"	"MAR06666"	0.622147990113041	0.620608388284626	-0.0082
"18376"	"MAR06667"	0.622473076091308	0.620936180830141	-0.0082
"18377"	"MAR06668"	0.623168090924077	0.621695402603347	-0.0082
"18378"	"MAR06669"	0.622869757409309	0.621397795019657	-0.0081
"18379"	"MAR06670"	0.688409493337447	0.687440389483877	-0.0106
"18380"	"MAR06671"	0.546390989359607	0.545909700668466	-0.0042
"18381"	"MAR06672"	0.116751762325987	0.112474206922342	0.0118
"18382"	"MAR06673"	0.117012468204624	0.114577909538086	0.013
"18383"	"MAR06674"	0.407166811787136	0.406237992560397	0.0015
"18384"	"MAR06675"	0.415620275772005	0.415215879190604	0.0015
"18385"	"MAR06676"	0.407166811787136	0.406237992560397	0.0015
"18386"	"MAR06677"	0.460835358138052	0.461497226235485	3e-04
"18387"	"MAR06678"	0.45539472181141	0.455663673206663	3e-04
"18388"	"MAR06679"	0.624800889493105	0.623340971627378	-0.0082
"18389"	"MAR06680"	0.624141473782399	0.622708835454615	-0.0082
"18390"	"MAR06681"	0.432336825206826	0.431135493249421	3e-04
"18391"	"MAR06682"	0.443798445696844	0.443149198754996	2e-04
"18392"	"MAR06683"	0.432336825206826	0.431135493249421	3e-04
"18393"	"MAR06684"	0.428923130926899	0.427513785996596	3e-04
"18394"	"MAR06685"	0.622098814651974	0.620562795140841	-0.0082
"18395"	"MAR06686"	0.621969939929743	0.620441284622893	-0.0081
"18396"	"MAR06687"	0.450512231474734	0.450617329809306	4e-04
"18397"	"MAR06688"	0.356642925153617	0.337120869825997	-0.009
"18398"	"MAR06689"	0.345804095624106	0.340206513358068	0.001
"18399"	"MAR06690"	0.246667612932696	0.242064429100451	0.006
"18400"	"MAR06691"	0.148616631670179	0.142614998489817	0.0092
"18401"	"MAR06692"	0.233657060136117	0.232580822421155	0.0089
"18402"	"MAR06693"	0.271693885923627	0.270714679544546	0.0074
"18403"	"MAR06694"	0.105656286216846	0.111397710452924	0.0191
"18404"	"MAR06695"	0.105656286216846	0.111397710452924	0.0191
"18405"	"MAR06696"	0.414036051183801	0.408974691489198	-0.0016
"18406"	"MAR06697"	0.105656286216846	0.111397710452924	0.0191
"18407"	"MAR06698"	0.358974711711161	0.355106633119912	0.0016
"18408"	"MAR06699"	0.105656286216846	0.111397710452924	0.0191
"18409"	"MAR06700"	0.488651006329885	0.490464650986796	-1e-04
"18410"	"MAR06701"	0.463036439260846	0.463226263423061	-1e-04
"18411"	"MAR06702"	0.447332623949704	0.447164734964617	3e-04
"18412"	"MAR06703"	0.441041498748767	0.440359715093407	2e-04
"18413"	"MAR06704"	0.622098814651974	0.620562795140841	-0.0082
"18414"	"MAR06705"	0.621969939929743	0.620441284622893	-0.0081
"18415"	"MAR06706"	0.337104140830057	0.288630539592066	-0.028
"18416"	"MAR06707"	0.487705427442717	0.491106318320522	0.001
"18417"	"MAR06708"	0.148616631670179	0.142614998489817	0.0092
"18418"	"MAR06709"	0.148616631670179	0.136574237610749	0.0051
"18419"	"MAR06710"	0.824754327849434	0.823193397068369	-0.0169
"18420"	"MAR06711"	0.402536383861538	0.408528237518653	0.0065
"18421"	"MAR06712"	0.148616631670179	0.142614998489817	0.0092
