source	target
FFAR2	RN7SL491P
338003	RN7SL491P
MARK4	EXOC3L2
MARK4	RN7SL491P
EXOC3L2	RN7SL491P
TFF1	TMPRSS3
TFF1	RN7SL491P
TMPRSS3	RN7SL491P
FFAR1	RN7SL491P
LINC01531	338003
RN7SL491P	338003
USF2	FFAR2
LSR	FFAR2
RN7SL491P	FFAR2
LINC01531	FFAR2
LINC01531	DMKN
LINC01531	KRTDAP
RN7SL491P	DMKN
RN7SL491P	KRTDAP
LINC01531	SBSN
USF2	ATP4A
LSR	ATP4A
RN7SL491P	ATP4A
CLIP3	UPK1A-AS1
CLIP3	SDHAF1
MAP7D1	CLIP3
TRAPPC3	CLIP3
WDR62	THAP8
WDR62	CLIP3
THAP8	CLIP3
ALKBH6	CLIP3
ALKBH6	SYNE4
CLIP3	SYNE4
UPK1A-AS1	CLIP3
441306	CLIP3
CLIP3	WDR62
CLIP3	THAP8
KCNK6	CATSPERG
KCNK6	PPP1R14A
CATSPERG	PPP1R14A
KCNK6	SPINT2
CATSPERG	SPINT2
SPINT2	KCNK6
SPINT2	CATSPERG
PPP1R14A	KCNK6
PPP1R14A	CATSPERG
PSMD8	KCNK6
PSMD8	CATSPERG
CATSPERG	KCNK6
KCNK6	PSMD8
CATSPERG	PSMD8
RPS16	SUPT5H
RPS16	PLEKHG2
RPS16	ZFP36
RPS16	MIR4530
SUPT5H	PLEKHG2
SUPT5H	ZFP36
SUPT5H	MIR4530
PLEKHG2	ZFP36
PLEKHG2	MIR4530
ZFP36	MIR4530
PLEKHG2	RPS16
PLEKHG2	SUPT5H
ZFP36	RPS16
ZFP36	SUPT5H
MIR4530	RPS16
MIR4530	SUPT5H
RPS16	TDGF1P7
RPS16	EID2B
SUPT5H	TDGF1P7
SUPT5H	EID2B
TDGF1P7	EID2B
PRX	PLD3
PRX	C19orf47
PLD3	C19orf47
PLD3	PRX
C19orf47	PRX
AKT2	MIR641
AKT2	PRX
MIR641	PRX
PRX	SERTAD3
PRX	SERTAD3-AS1
SERTAD3	SERTAD3-AS1
BCAM	CEACAM19
BCAM	CEACAM16
BCAM	CEACAM16-AS1
CEACAM16-AS1	BCAM
CEACAM16	BCAM
BCAM	APOE
CLASRP	RNU6-611P
CLASRP	RELB
RNU6-611P	RELB
CKM	CLASRP
CKM	RNU6-611P
RELB	RNU6-611P
RN7SL491P	MARK4
RN7SL491P	EXOC3L2
CLASRP	CKM
RNU6-611P	CKM
340785	340794
RN7SL491P	CLEC11A
SHANK1	CLEC11A
SHANK1	GPR32
SIGLEC12	SIGLEC27P
SIGLEC12	340935
SIGLEC27P	340935
SIGLEC12	RPL7P51
SIGLEC12	SIGLEC5
SIGLEC12	SIGLEC14
SIGLEC27P	RPL7P51
SIGLEC27P	SIGLEC5
SIGLEC27P	SIGLEC14
RPL7P51	SIGLEC5
RPL7P51	SIGLEC14
SIGLEC5	SIGLEC14
FCAR	RDH13
FCAR	GP6
RDH13	GP6
NCR1	RDH13
NCR1	GP6
TRIOBP	KHK
TRIOBP	EMILIN1
KHK	EMILIN1
LCLAT1	SNORA10B
C2orf74	C2orf74-DT
C2orf74	PAPOLG
C2orf74-DT	PAPOLG
PUS10	PEX13
PUS10	PAPOLG
PEX13	PAPOLG
REL-DT	REL
REL-DT	PAPOLG
REL	PAPOLG
SANBR	PAPOLG
PAPOLG	SANBR
FIGLA	CLEC4F
DDX27	WBP1
367636	367598
367598	367636
EIF5B	TXNDC9
EIF5B	UNC50
EIF5B	COA5
TXNDC9	UNC50
TXNDC9	COA5
UNC50	COA5
SNAPIN	SLC20A1
SNAPIN	SLC20A1-DT
PROC	MIR4783
PROC	ERCC3
MIR4783	ERCC3
PROC	MAP3K2-DT
PROC	MAP3K2
MIR4783	MAP3K2-DT
MIR4783	MAP3K2
MAP3K2-DT	MAP3K2
MAP3K2-DT	PROC
MAP3K2-DT	MIR4783
MAP3K2	PROC
MAP3K2	MIR4783
PROC	383897
MIR4783	383897
PROC	RNU4-48P
MIR4783	RNU4-48P
UBXN4	386061
RNU6-512P	386061
386061	R3HDM1
386061	UBXN4
ACVR1C	ERMN
CCDC148	PKP4
CCDC148	RN7SL393P
CCDC148	CCDC148-AS1
PKP4	RN7SL393P
PKP4	CCDC148-AS1
RN7SL393P	CCDC148-AS1
398117	DYNC1I2
DYNC1I2	398117
DLX2	DLX2-DT
DLX2	398117
DLX2-DT	398117
DLX1	398117
ORMDL1	PMS1
ORMDL1	403744
PMS1	403744
403746	403744
ANKAR	403744
412219	MREG
SMARCAL1	SMARCAL1-AS1
SMARCAL1	TMEM169
SMARCAL1	PECR
SMARCAL1-AS1	TMEM169
SMARCAL1-AS1	PECR
TMEM169	PECR
SMARCAL1	MARCHF4
SMARCAL1-AS1	MARCHF4
412219	RPL37A
412219	RPL37A-DT
RPL37A	RPL37A-DT
LINC00608	CRYBA2
LINC00608	FEV
LINC00608	CDK5R2
LINC00608	CDK5R2-AS1
CRYBA2	FEV
CRYBA2	CDK5R2
CRYBA2	CDK5R2-AS1
FEV	CDK5R2
FEV	CDK5R2-AS1
CDK5R2	CDK5R2-AS1
CFAP65	LINC00608
CFAP65	CRYBA2
CFAP65	FEV
CDK5R2	LINC00608
CDK5R2	CRYBA2
CDK5R2	FEV
CDK5R2-AS1	LINC00608
CDK5R2-AS1	CRYBA2
CDK5R2-AS1	FEV
GLB1L	STK16
GLB1L	SLC23A3
GLB1L	NHEJ1
STK16	SLC23A3
STK16	NHEJ1
SLC23A3	NHEJ1
GLB1L	CNPPD1
GLB1L	RETREG2
STK16	CNPPD1
STK16	RETREG2
CNPPD1	RETREG2
GLB1L	ANKZF1
GLB1L	ATG9A
STK16	ANKZF1
STK16	ATG9A
ANKZF1	ATG9A
ANKZF1	GLB1L
ANKZF1	STK16
ATG9A	GLB1L
ATG9A	STK16
CNPPD1	GLB1L
CNPPD1	STK16
RETREG2	GLB1L
RETREG2	STK16
SLC23A3	GLB1L
SLC23A3	STK16
NHEJ1	GLB1L
NHEJ1	STK16
ABCB6	ATG9A
ABCB6	GLB1L
ABCB6	STK16
ACSL3	FARSB
FARSB	ACSL3
ATG4B	THAP4
ATG4B	ANO7
THAP4	ANO7
UICLM	ANO7
RPS15	NOP56
RPS15	SNORD86
RPS15	MIR1292
RPS15	SNORA51
RPS15	SNORD110
RPS15	SNORD56
DAZAP1	NOP56
DAZAP1	SNORD86
DAZAP1	MIR1292
DAZAP1	SNORA51
DAZAP1	SNORD110
DAZAP1	SNORD56
DDRGK1	GNRH2
DDRGK1	MRPS26
GNRH2	MRPS26
GNRH2	DDRGK1
MRPS26	DDRGK1
SLC4A11	ITPA
DDRGK1	SLC4A11
DDRGK1	ITPA
ITPA	SLC4A11
424810	SLC24A3
CD80	424810
RNU6ATAC34P	424810
SLC24A3-AS1	424810
SLC24A3	424810
NINL	ZNF337-AS1
NINL	NANP
ZNF337-AS1	NANP
WFDC8	WFDC9
WFDC8	WFDC10A
WFDC9	WFDC10A
DDX27	STAU1
ALG5	DDX27
EXOSC8	DDX27
WBP1	DDX27
DDX27	ZFAS1
DDX27	ZNFX1
DDX27	SNORD12C
ZFAS1	ZNFX1
ZFAS1	SNORD12C
ZNFX1	SNORD12C
GATA5	435464
GATA5	LINC00659
CLIP3	441306
CFAP298	CFAP298-TCP10L
CFAP298	EVA1C
CFAP298-TCP10L	EVA1C
TCP10L	EVA1C
443398	EVA1C
EVA1C	443398
EVA1C	TCP10L
EVA1C	CFAP298
EVA1C	CFAP298-TCP10L
ATP5PO	CRYZL1
ATP5PO	ITSN1
CRYZL1	ITSN1
CRYZL1	ATP5PO
ITSN1	ATP5PO
RN7SL491P	TFF1
RN7SL491P	TMPRSS3
TPST2	HPS4
TPST2	SRRD
HPS4	SRRD
HMOX1	MCM5
HMOX1	MB
MCM5	MB
GGA1	CDC42EP1
CARD10	CDC42EP1
PLAU	CDC42EP1
LGALS2	CDC42EP1
CDC42EP1	GGA1
TRIOBP	SH3BP1
ANKRD54	MIR658
ANKRD54	GALR3
ANKRD54	PDXP-DT
ANKRD54	PDXP
MIR658	GALR3
MIR658	PDXP-DT
MIR658	PDXP
GALR3	PDXP-DT
GALR3	PDXP
PDXP-DT	PDXP
TRIOBP	NOL12
TRIOBP	LGALS1
NOL12	LGALS1
NOL12	TRIOBP
LGALS1	TRIOBP
KHK	TRIOBP
EMILIN1	TRIOBP
SH3BP1	TRIOBP
592488	TRIOBP
PDXP-DT	ANKRD54
PDXP-DT	MIR658
PDXP-DT	GALR3
PDXP	ANKRD54
PDXP	MIR658
PDXP	GALR3
ANKRD54	EIF3L
EIF3L	MIR658
EIF3L	GALR3
CCDC33	MIEF1
FAM83F	RPS19BP1
RPS19BP1	FAM83F
GHRLOS	LINC00852
GHRLOS	BRPF1
LINC00852	BRPF1
SPATC1	PARP10
SPATC1	GHRLOS
SPATC1	LINC00852
PARP10	GHRLOS
PARP10	LINC00852
WNT7A	LINC00620
459611	WNT7A
LINC00620	WNT7A
METTL6	EAF1
METTL6	CAPN7
METTL6	COL6A4P1
EAF1	CAPN7
EAF1	COL6A4P1
CAPN7	COL6A4P1
CAPN7	METTL6
CAPN7	EAF1
COL6A4P1	METTL6
COL6A4P1	EAF1
METTL6	EAF1-AS1
EAF1	EAF1-AS1
METTL6	COLQ
EAF1	COLQ
CSRNP1	GORASP1
CSRNP1	TTC21A
GORASP1	TTC21A
GORASP1	CSRNP1
TTC21A	CSRNP1
HHATL	HHATL-AS1
HHATL	468730
HHATL-AS1	468730
424810	CD80
CDV3	BFSP2-AS1
HLTF	HLTF-AS1
HLTF	501721
HLTF-AS1	501721
NDUFB5	USP13
MFN1	USP13
B3GNT5	RNA5SP151
B3GNT5	MCF2L2
RNA5SP151	MCF2L2
HRG-AS1	AHSG
PCGF3	517177
517283	RNF212
517283	FAM53A
MFSD10	NOP14-AS1
MFSD10	TNIP2
NOP14-AS1	TNIP2
MFSD10	ADD1
NOP14-AS1	ADD1
ADD1	MFSD10
ADD1	NOP14-AS1
TNIP2	MFSD10
TNIP2	NOP14-AS1
RBM47	N4BP2
543200	RNU6-1298P
HERC3	PYURF
HERC3	PIGY-DT
HERC3	PIGY
HERC3	RNU6-1298P
PYURF	PIGY-DT
PYURF	PIGY
PYURF	RNU6-1298P
PIGY-DT	PIGY
PIGY-DT	RNU6-1298P
PIGY	RNU6-1298P
RNU6-1298P	543200
RNU6-1298P	HERC3
RNU6-1298P	PYURF
RNU6-1298P	PIGY-DT
RNU6-1298P	PIGY
559697	NOCT
TRIOBP	592488
RNU1-73P	605764
RNU1-73P	605785
RNU1-73P	ERAP2
605785	RNU1-73P
605764	RNU1-73P
SLC25A46	TMEM232
SLC25A46	610291
TMEM232	610291
PCDHB2	PCDHB1-AS1
PCDHB2	PCDHB3
PCDHB2	PCDHA2
PCDHB1-AS1	PCDHB3
PCDHB1-AS1	PCDHA2
PCDHB3	PCDHA2
PCDHGC3	RN7SL68P
PCDHGC3	PCDHGB6
RN7SL68P	PCDHGB6
SAP30L	SAP30L-AS1
SAP30L	MFAP3
SAP30L	FAM114A2
SAP30L-AS1	MFAP3
SAP30L-AS1	FAM114A2
MFAP3	FAM114A2
MFAP3	SAP30L
MFAP3	SAP30L-AS1
FAM114A2	SAP30L
FAM114A2	SAP30L-AS1
RPL26L1	RPL26L1-AS1
RPL26L1	629177
RPL26L1-AS1	629177
629177	RPL26L1
629177	RPL26L1-AS1
BNIP1	ATP6V0E1
DSP-AS1	DSP
DSP-AS1	NRN1
DSP	NRN1
TFAP2A	TFAP2A-AS1
TFAP2A	DSP-AS1
TFAP2A	DSP
TFAP2A-AS1	DSP-AS1
TFAP2A-AS1	DSP
NRN1	DSP-AS1
NRN1	DSP
SYCP2L	GCM2
SYCP2L	TFAP2A
SYCP2L	TFAP2A-AS1
GCM2	TFAP2A
GCM2	TFAP2A-AS1
SYCP2L	MAK
GCM2	MAK
TFAP2A	SYCP2L
TFAP2A	GCM2
TFAP2A-AS1	SYCP2L
TFAP2A-AS1	GCM2
MAK	SYCP2L
MAK	GCM2
635331	TBC1D7
635331	RANBP9
H2AC2P	H2AC1
H2AC2P	H2BC1
H2AC2P	H2BC2P
H2AC2P	CMAHP
H2AC1	H2BC1
H2AC1	H2BC2P
H2AC1	CMAHP
H2BC1	H2BC2P
H2BC1	CMAHP
H2BC2P	CMAHP
OR10C1	640099
640099	OR2H2
RNU6-1133P	VARS2
RNU6-1133P	GTF2H4
RNU6-1133P	DDR1
VARS2	GTF2H4
VARS2	DDR1
GTF2H4	DDR1
VARS2	RNU6-1133P
GTF2H4	RNU6-1133P
DDR1	RNU6-1133P
RPS15	POU5F1
DAZAP1	POU5F1
BAG6	APOM
BAG6	NFKBIL1
BAG6	ATP6V1G2
BAG6	ATP6V1G2-DDX39B
APOM	NFKBIL1
APOM	ATP6V1G2
APOM	ATP6V1G2-DDX39B
NFKBIL1	ATP6V1G2
NFKBIL1	ATP6V1G2-DDX39B
ATP6V1G2	ATP6V1G2-DDX39B
DDX39B	DDX39B-AS1
DDX39B	LTB
DDX39B-AS1	LTB
DDX39B	PRRC2A
DDX39B	SNORA38
DDX39B-AS1	PRRC2A
DDX39B-AS1	SNORA38
PRRC2A	SNORA38
NFKBIL1	BAG6
NFKBIL1	APOM
ATP6V1G2	BAG6
ATP6V1G2	APOM
ATP6V1G2-DDX39B	BAG6
ATP6V1G2-DDX39B	APOM
DDX39B	BAG6
DDX39B	APOM
DDX39B-AS1	BAG6
DDX39B-AS1	APOM
SNORD52	SNHG32
SNORD52	BAG6
SNORD52	APOM
SNHG32	BAG6
SNHG32	APOM
MICB	BAG6
MICB	APOM
PRRC2A	BAG6
PRRC2A	APOM
SNORA38	BAG6
SNORA38	APOM
SLC44A4	EHMT2-AS1
SLC44A4	BAG6
SLC44A4	APOM
EHMT2-AS1	BAG6
EHMT2-AS1	APOM
EHMT2	EHMT2-AS1
EHMT2	BAG6
EHMT2	APOM
LY6G6F	LY6G6F-LY6G6D
LY6G6F	BAG6
LY6G6F	APOM
LY6G6F-LY6G6D	BAG6
LY6G6F-LY6G6D	APOM
VARS1	BAG6
VARS1	APOM
DDX39B	C6orf47-AS1
DDX39B	C6orf47
DDX39B-AS1	C6orf47-AS1
DDX39B-AS1	C6orf47
BAG6	C6orf47-AS1
BAG6	C6orf47
C6orf47-AS1	APOM
C6orf47-AS1	C6orf47
APOM	C6orf47
DDX39B	GPANK1
DDX39B	CSNK2B
DDX39B-AS1	GPANK1
DDX39B-AS1	CSNK2B
GPANK1	CSNK2B
DDX39B	MSH5
DDX39B	CLIC1
DDX39B	MSH5-SAPCD1
DDX39B-AS1	MSH5
DDX39B-AS1	CLIC1
DDX39B-AS1	MSH5-SAPCD1
MSH5	CLIC1
MSH5	MSH5-SAPCD1
CLIC1	MSH5-SAPCD1
DDX39B	LSM2
DDX39B-AS1	LSM2
BAG6	HSPA1A
BAG6	HSPA1L
APOM	HSPA1A
APOM	HSPA1L
HSPA1A	HSPA1L
DDX39B	HSPA1A
DDX39B	HSPA1L
DDX39B-AS1	HSPA1A
DDX39B-AS1	HSPA1L
DDX39B	SNORD48
DDX39B	SNHG32
DDX39B	HSPA1B
DDX39B-AS1	SNORD48
DDX39B-AS1	SNHG32
DDX39B-AS1	HSPA1B
SNORD48	SNHG32
SNORD48	HSPA1B
SNHG32	HSPA1B
BAG6	SNORD52
BAG6	SNHG32
APOM	SNORD52
APOM	SNHG32
DDX39B	SNORD52
DDX39B-AS1	SNORD52
DDX39B	NEU1
DDX39B-AS1	NEU1
DDX39B	SLC44A4
DDX39B	EHMT2-AS1
DDX39B-AS1	SLC44A4
DDX39B-AS1	EHMT2-AS1
DDX39B	EHMT2
DDX39B-AS1	EHMT2
DDX39B	C2
DDX39B	ZBTB12
DDX39B-AS1	C2
DDX39B-AS1	ZBTB12
C2	ZBTB12
C2	EHMT2
ZBTB12	EHMT2
ABHD16A	LY6G5C
ABHD16A	640641
LY6G5C	640641
DDX39B	640647
DDX39B-AS1	640647
TSBP1-AS1	TNXB
SLC44A4	TNXB
EHMT2-AS1	TNXB
RPS18	VPS52
RPS18	BRD2
RPS18	HLA-DMA
VPS52	BRD2
VPS52	HLA-DMA
BRD2	HLA-DMA
HLA-DPB1	HLA-DPA1
HLA-DPB1	RPL32P1
HLA-DPB1	HLA-DOA
HLA-DPA1	RPL32P1
HLA-DPA1	HLA-DOA
RPL32P1	HLA-DOA
HLA-DOA	HLA-DPB1
HLA-DOA	HLA-DPA1
HLA-DOA	RPL32P1
BRD2	RPS18
BRD2	VPS52
HLA-DMA	RPS18
HLA-DMA	VPS52
BRPF3	BRPF3-AS1
BRPF3	MAPK13
BRPF3-AS1	MAPK13
MIXL1	RNU6-960P
SNORD101	SNORD100
SNORD101	SLC18B1
SNORD101	SNORA33
SNORD101	RPS12
SNORD101	STX7
SNORD100	SLC18B1
SNORD100	SNORA33
SNORD100	RPS12
SNORD100	STX7
SLC18B1	SNORA33
SLC18B1	RPS12
SLC18B1	STX7
SNORA33	RPS12
SNORA33	STX7
RPS12	STX7
EYA4	SNORD101
EYA4	SNORD100
EYA4	SLC18B1
EYA4	SNORA33
EYA4	RPS12
STX7	SNORD101
STX7	SNORD100
STX7	SLC18B1
STX7	SNORA33
STX7	RPS12
SNORD101	EYA4
SNORD100	EYA4
SLC18B1	EYA4
SNORA33	EYA4
RPS12	EYA4
GPER1	683299
683299	GPER1
CYTH3	EIF2AK1
CYTH3	RNU6-218P
EIF2AK1	RNU6-218P
EIF2AK1	CYTH3
RNU6-218P	CYTH3
HOXA11-AS	HOXA11
HOXA11-AS	SNX10-AS1
HOXA11	SNX10-AS1
SNX10-AS1	HOXA11-AS
SNX10-AS1	HOXA11
690975	HOTTIP
690975	HOXA13
HOTTIP	HOXA13
HOXA11-AS	EVX1
HOXA11-AS	EVX1-AS
HOXA11	EVX1
HOXA11	EVX1-AS
EVX1	EVX1-AS
FKBP14-AS1	SCRN1
FKBP14-AS1	PLEKHA8
FKBP14-AS1	FKBP14
SCRN1	PLEKHA8
SCRN1	FKBP14
PLEKHA8	FKBP14
691841	PLEKHA8
691841	FKBP14
MKLN1-AS	MKLN1
MKLN1-AS	RNU6-1010P
MKLN1	RNU6-1010P
MKLN1-AS	LINC-PINT
MKLN1	LINC-PINT
LINC-PINT	MKLN1
LINC-PINT	MKLN1-AS
MKLN1	MKLN1-AS
RNU6-1010P	MKLN1-AS
RNU6-1010P	MKLN1
CNOT4	RNU6-1154P
CLN8	CLN8-AS1
CLN8	MYOM2
CLN8-AS1	MYOM2
LINC01605	740116
LINC01605	ZNF703
BRF2	ERLIN2
740036	ERLIN2
ANK1	MIR486-1
ANK1	MIR486-2
ANK1	GINS4
MIR486-1	MIR486-2
MIR486-1	GINS4
MIR486-2	GINS4
ANK1	741290
MIR486-1	741290
MIR486-2	741290
ATP6V1G1P2	IGLV8OR8-1
ATP6V1G1P2	SPIDR
ATP6V1G1P2	CEBPD
IGLV8OR8-1	SPIDR
IGLV8OR8-1	CEBPD
SPIDR	CEBPD
TRAM1	LACTB2-AS1
TRAM1	NCOA2
LACTB2-AS1	NCOA2
MAST1	NCOA2
750448	NCOA2
NCOA2	750448
NCOA2	TRAM1
NCOA2	LACTB2-AS1
NCOA2	XKR9
NCOA2	LACTB2
XKR9	LACTB2
ARC	772798
GHRLOS	SPATC1
GHRLOS	PARP10
LINC00852	SPATC1
LINC00852	PARP10
DOCK8	DOCK8-AS1
RNU6-1073P	DMRT3
DMRT3	RNU6-1073P
ASS1	PRDM12
C1orf127	853047
C1orf127	853050
C1orf127	853054
C1orf127	853058
C1orf127	853066
C1orf127	853073
CELSR2	853207
CELSR2	853212
CELSR2	853214
CELSR2	853216
CELSR2	853218
CELSR2	853219
CELSR2	853243
CELSR2	853247
CELSR2	853250
CELSR2	853253
CELSR2	853257
CELSR2	853260
CELSR2	853263
CELSR2	853264
CELSR2	853265
CELSR2	853271
GSTM4	853308
GSTM4	853337
GSTM4	853342
GSTM4	853350
GSTM4	853396
ATP5PB	WDR77
ATP5PB	853528
WDR77	853528
C1orf162	853577
RNU6-151P	KRT18P57
RNU6-151P	853578
KRT18P57	853578
ATP5PB	853621
WDR77	853621
C1orf162	853622
CTTNBP2NL	853639
CTTNBP2NL	853646
CTTNBP2NL	853647
CTTNBP2NL	853648
CTTNBP2NL	853649
CTTNBP2NL	853658
CTTNBP2NL	853659
CTTNBP2NL	853660
CTTNBP2NL	853661
CTTNBP2NL	853663
CTTNBP2NL	853668
CTTNBP2NL	853670
CTTNBP2NL	853673
CTTNBP2NL	853677
CTTNBP2NL	853678
CTTNBP2NL	853679
RNU6ATAC18P	MIR6730
RNU6ATAC18P	853991
MIR6730	853991
RNU6ATAC18P	854001
MIR6730	854001
RNU6ATAC18P	854012
MIR6730	854012
RNU6ATAC18P	854019
MIR6730	854019
RNU6ATAC18P	854028
MIR6730	854028
RNU6ATAC18P	854035
MIR6730	854035
RNU6ATAC18P	854037
MIR6730	854037
RNU6ATAC18P	854040
MIR6730	854040
RNU6ATAC18P	854042
MIR6730	854042
RNU6ATAC18P	854047
MIR6730	854047
RNU6ATAC18P	854054
MIR6730	854054
RNU6ATAC18P	854063
MIR6730	854063
RNU6ATAC18P	854068
MIR6730	854068
RNU6ATAC18P	854072
MIR6730	854072
RNU6ATAC18P	854080
MIR6730	854080
MIR495	854100
CRYGA	854270
CA14	854452
MTMR11	854570
OTUD7B	854571
VPS45	854572
PLEKHO1	854573
CA14	854643
CA14	854644
CIART	854645
MRPS21	854645
CA14	854647
CIART	854648
MRPS21	854648
CIART	854650
MRPS21	854650
CA14	854658
CA14	854659
CA14	854661
CIART	854662
MRPS21	854662
CA14	854664
CA14	854667
CA14	854671
ADAMTSL4	RN7SL600P
ADAMTSL4	RN7SL473P
ADAMTSL4	ADAMTSL4-AS2
ADAMTSL4	ADAMTSL4-AS1
ADAMTSL4	MIR4257
ADAMTSL4	854674
RN7SL600P	RN7SL473P
RN7SL600P	ADAMTSL4-AS2
RN7SL600P	ADAMTSL4-AS1
RN7SL600P	MIR4257
RN7SL600P	854674
RN7SL473P	ADAMTSL4-AS2
RN7SL473P	ADAMTSL4-AS1
RN7SL473P	MIR4257
RN7SL473P	854674
ADAMTSL4-AS2	ADAMTSL4-AS1
ADAMTSL4-AS2	MIR4257
ADAMTSL4-AS2	854674
ADAMTSL4-AS1	MIR4257
ADAMTSL4-AS1	854674
MIR4257	854674
CA14	854675
CIART	854682
MRPS21	854682
CA14	854686
CA14	854687
PSMD4	854747
PSMD4	854859
SELENBP1	854911
CGN	854912
THEM5	854913
THEM4	854914
S100A10	854915
SNAPIN	855094
SNAPIN	855098
SNAPIN	855121
MIR6737	855137
CRTC2	855137
MIR6737	855142
CRTC2	855142
MIR6737	855148
CRTC2	855148
MIR6737	855155
CRTC2	855155
MIR6737	855163
CRTC2	855163
MIR6737	855178
CRTC2	855178
MIR6737	855188
CRTC2	855188
MIR6737	855199
CRTC2	855199
SNAPIN	855200
CHTOP	855210
S100A1	855210
S100A13	855210
NPR1	855211
37180	855212
SLC27A3	855213
INTS3	855213
GATAD2B	855214
MIR6737	855215
CRTC2	855215
RPS27	855216
RAB13	855216
MIR6737	855232
CRTC2	855232
MIR6737	855242
CRTC2	855242
MIR6737	855243
CRTC2	855243
CHTOP	855250
S100A1	855250
S100A13	855250
MIR190B	TPM3
MIR190B	855251
TPM3	855251
UBAP2L	855252
UBAP2L	SNORA58B
UBAP2L	855253
SNORA58B	855253
KRTCAP2	855362
TRIM46	855362
KRTCAP2	855364
TRIM46	855364
KRTCAP2	855402
TRIM46	855402
LRRC71	855598
PEAR1	855598
LRRC71	855602
PEAR1	855602
LRRC71	855637
PEAR1	855637
LRRC71	855641
PEAR1	855641
LRRC71	855642
PEAR1	855642
LRRC71	855648
PEAR1	855648
LRRC71	855670
PEAR1	855670
LRRC71	855673
PEAR1	855673
NES	BCAN
NES	855674
BCAN	855674
LRRC71	855675
PEAR1	855675
LRRC71	855677
PEAR1	855677
LRRC71	855680
PEAR1	855680
ARHGEF11	MIR765
ARHGEF11	855681
MIR765	855681
LRRC71	855685
PEAR1	855685
FCRL5	855698
FCRL2	855702
HSPB7	855711
CLCNKA	855711
HSPB7	855713
CLCNKA	855713
HSPB7	855728
CLCNKA	855728
HSPB7	855739
CLCNKA	855739
HSPB7	855825
CLCNKA	855825
CADM3	855844
NHLH1	855950
LY9	855966
CD244	855967
ITLN1	855968
ITLN2	855969
NDUFS2	856161
ADAMTS4	856161
FCER1G	856162
NDUFS2	856162
SDHC	856163
CFAP126	856164
NDUFS2	856165
ADAMTS4	856165
FCGR2A	856232
9034	856303
HRH4	856342
ALDH9A1	856390
RN7SL491P	856394
42102	856540
RNU6-307P	856767
CACYBP	856768
LDB2	856798
44826	856933
KIAA1614	LINC02816
KIAA1614	856959
LINC02816	856959
TEDDM1	857048
TEDDM1	857051
TEDDM1	857052
TEDDM1	857053
TEDDM1	857056
TEDDM1	857058
TEDDM1	857060
TEDDM1	857062
TEDDM1	857065
TEDDM1	857068
TEDDM1	857071
TEDDM1	857074
TEDDM1	857076
TEDDM1	857078
TEDDM1	857079
TEDDM1	857081
TEDDM1	857082
TEDDM1	857083
TEDDM1	857084
TEDDM1	857085
TEDDM1	857086
TEDDM1	857087
TEDDM1	857088
TEDDM1	857089
TEDDM1	857090
TEDDM1	857092
TEDDM1	857094
TEDDM1	857096
TEDDM1	857098
TEDDM1	857099
TEDDM1	857101
RNASEL	857137
RGS16	LINC01686
RGS16	857138
LINC01686	857138
TEDDM1	857142
TEDDM1	857146
RN7SL491P	857283
ALDH4A1	MIR1290
ALDH4A1	857311
MIR1290	857311
RN7SL491P	857482
SOX13	857932
PIK3C2B	858026
RN7SL491P	858044
PINK1	MIR6084
PINK1	858076
MIR6084	858076
KLHDC8A	858127
LEMD1-AS1	858128
CDK18	858129
MFSD4A	858130
RNU6-418P	858131
52571	858132
4464	858403
4464	858461
KCNH1	KCNH1-IT1
KCNH1	858514
KCNH1-IT1	858514
KCNH1	858517
KCNH1-IT1	858517
PACC1	858605
PCYT1A	858638
REELD1	858719
56908	858723
59505	859007
TMEM78	859008
RAB4A	RAB4A-AS1
RAB4A	859009
RAB4A-AS1	859009
59534	859010
61081	859330
IRF2BP2	859331
TARBP1	859350
61081	859351
IRF2BP2	859352
STPG1	NIPAL3
STPG1	859683
NIPAL3	859683
ST7L	859701
ZNF669	859702
CLIC4	859723
CLIC4	859725
CLIC4	859731
NR0B2	NUDC
NR0B2	860039
NUDC	860039
ARID1A	860046
PIGV	860047
SFN	860048
5851	860049
GPATCH3	NUDC
GPATCH3	860050
NUDC	860050
NR0B2	860100
NUDC	860100
SMPDL3B	860155
XKR8	860161
SMPDL3B	860180
SDC3	860263
TMEM39B	860373
PHC2	860528
RHBDL2	860872
8980	861039
CITED4	861095
CITED4	861100
KCNQ4	861101
9034	861106
MIR6737	861163
CRTC2	861163
342742	861434
IFITM10	861438
ANO7	861447
KNCN	861520
CTTNBP2NL	861619
104804	861842
RN7SL491P	861844
LINC01135	JUN
LINC01135	861878
JUN	861878
LEPROT	LEPR
LEPROT	862055
LEPR	862055
TIMM22	862271
EML1	862332
1679	862481
SAMD11	862728
LINC02593	862728
SLC44A3-AS1	SLC44A3
SLC44A3-AS1	862767
SLC44A3	862767
SLC44A3-AS1	862768
F3	862780
CDR2L	862863
DPCD	862964
SH3PXD2A	863263
C5orf38	IRX2
C5orf38	863482
IRX2	863482
RN7SL491P	863489
GFRA1	863698
104804	863845
RHNO1	863851
FOXM1	863851
TULP3	863851
HMX3	863901
CHST15	863915
CHST15	863916
CHST15	863917
CHST15	863918
CHST15	863919
CHST15	863920
CHST15	863921
CHST15	863922
CHST15	863923
CTBP2	863950
CLRN3	863992
