adj.P.Val,AveExpr,B,betweenness,closeness,degree,eigenvalue,EigenVector Dir,id,logFC,name,nes,P.Value,Page_Rank,pval,pval.fdr,selected,shared name,size,t,TF,
"0,444752","6,055809","-5,178845",0,0,1,"-40,46166","-2,21E-158",BICD2,"0,2133801",BICD2,0,"0,2115347","-7,635489",1,1,FAUX,BICD2,0,"1,269713",Gene,Err :502
"0,09034621","5,250195","-2,012919",0,0,1,"-40,46166","5,49E-159",BLVRB,"-1,586708",BLVRB,0,"0,004247197","-7,552918",1,1,FAUX,BLVRB,0,"-3,032484",Gene,"-1,58E+02"
"0,2340229","5,959435","-4,054361",0,0,1,"-40,46166","1,44E-158",BMI1,"0,6742547",BMI1,0,"0,0482832","-7,53624",1,1,FAUX,BMI1,0,"2,037301",Gene,"-1,58E+02"
"0,1052297","6,362226","-2,364028",0,0,1,"-40,46166","-1,06E-158",BMS1P4,"0,4889823",BMS1P4,0,"0,006389561","-7,409732",1,1,FAUX,BMS1P4,0,"2,878468",Gene,Err :502
"0,1894295","1,636181","-3,656892",0,0,1,"-40,46166","-2,48E-158",BMX,"-1,994536",BMX,0,"0,02964966","-7,517237",1,1,FAUX,BMX,0,"-2,255504",Gene,Err :502
"0,4558397","0,9174056","-5,210348",986,"0,5",2,"-40,46166","-1,27E-158",BNC2,"-1,168567",BNC2,"-1,107192","0,221364","-7,709921","0,2682111","0,5478295",FAUX,BNC2,42,"-1,242317",TF,Err :502
"0,1359978","7,691683","-2,932128","725,3807",0,2,"-40,46166","1,04E-157",BNIP3,"-0,9800878",BNIP3,0,"0,01245143","-7,452242",1,1,FAUX,BNIP3,0,"-2,61744",Gene,"-1,57E+02"
"0,2391024","8,505444","-4,303882",0,1,1,"-40,46166","4,74E-157",BPTF,"0,3046502",BPTF,"2,173707","0,06598717","-7,709921","0,02972717","0,4466006",FAUX,BPTF,13,"1,890312",TF,"-1,56E+02"
"0,08252214","5,23607","-1,742757",0,0,1,"-40,46166","2,43E-157",BRD3,"0,4535624",BRD3,0,"0,003106867","-7,59388",1,1,FAUX,BRD3,0,"3,147876",Gene,"-1,57E+02"
"0,1086588","7,02102","-2,44576",0,0,1,"-40,46166","-3,10E-153",BRWD1,"0,4840327",BRWD1,0,"0,007029552","-7,659359",1,1,FAUX,BRWD1,0,"2,841881",Gene,Err :502
"0,06932993","7,26714","-1,338522",0,0,1,"-40,46166","7,40E-16",BSG,"-1,03811",BSG,0,"0,001950242","-7,436465",1,1,FAUX,BSG,0,"-3,316213",Gene,"-1,51E+01"
"0,1192708","-5,178728","-2,669877",0,0,1,"-40,46166","9,90E-168",BSN,"-1,72723",BSN,0,"0,009140685","-7,094736",1,1,FAUX,BSN,0,"-2,739968",Gene,"-1,67E+02"
"0,09059357","7,60999","-2,01996",8,0,2,"-40,46166","-1,39E-154",BTAF1,"0,3684793",BTAF1,0,"0,00428202","-7,216751",1,1,FAUX,BTAF1,0,"3,029442",Gene,Err :502
"0,2174298","-7,018436","-3,920195",0,0,1,"-40,46166","-6,47E-156",BTF3L4,"0,7273283",BTF3L4,0,"0,04090589","-7,552918",1,1,FAUX,BTF3L4,0,"2,112916",Gene,Err :502
"0,5968334","-0,1166553","-5,530115",0,0,1,"-40,46166","-2,68E-155",BTNL8,"-0,9082632",BTNL8,0,"0,361615","-7,654802",1,1,FAUX,BTNL8,0,"-0,9228726",Gene,Err :502
"0,945554","4,601041","-5,9204",0,0,1,"-40,46166","-3,36E-155",BTRC,"-0,02684151",BTRC,0,"0,8771912","-7,396701",1,1,FAUX,BTRC,0,"-0,1555244",Gene,Err :502
"0,2391024","-7,581263","-4,355331",0,0,1,"-40,46166","7,23E-155",C11orf21,"0,1641706",C11orf21,0,"0,07042984","-7,184926",1,1,FAUX,C11orf21,0,"1,858833",Gene,"-1,54E+02"
"0,04750074","4,471697","0,245404",0,0,1,"-40,46166","-8,22E-155",C11orf54,"0,6213434",C11orf54,0,"3,20E-04","-7,610918",1,1,FAUX,C11orf54,0,"3,939138",Gene,Err :502
"0,608949","5,309526","-5,551098",0,0,1,"-40,46166","-6,35E-155",C12orf42,"0,1414795",C12orf42,0,"0,3744678","-7,517237",1,1,FAUX,C12orf42,0,"0,898188",Gene,Err :502
"0,3878808","2,707386","-4,998258",0,0,1,"-40,46166","1,02E-127",C12orf75,"-0,4771205",C12orf75,0,"0,1641194","-7,335378",1,1,FAUX,C12orf75,0,"-1,417401",Gene,"-1,27E+02"
"0,09067104","-0,2899442","-2,0282",0,0,1,"-40,46166","-6,35E-155",C12orf76,"0,6945267",C12orf76,0,"0,004323141","-7,363762",1,1,FAUX,C12orf76,0,"3,02588",Gene,Err :502
"0,05172366","0,5332045","-0,05374433",0,0,1,"-40,46166","1,29E-154",C17orf99,"-3,012336",C17orf99,0,"4,49E-04","-7,654802",1,1,FAUX,C17orf99,0,"-3,825023",Gene,"-1,54E+02"
"0,07674835","3,890797","-1,541056",0,0,1,"-40,46166","1,28E-155",C18orf25,"0,6521317",C18orf25,0,"0,002461994","-7,602096",1,1,FAUX,C18orf25,0,"3,232474",Gene,"-1,55E+02"
"0,9642736","0,4400668","-5,926759",0,0,1,"-40,46166","-3,47E-133",C1orf116,"0,03155076",C1orf116,0,"0,9175454","-7,628341",1,1,FAUX,C1orf116,0,"0,1041831",Gene,Err :502
"0,527626","2,291013","-5,3902",0,0,1,"-40,46166","8,52E-16",C1orf127,"0,2621012",C1orf127,0,"0,2894075","-7,516124",1,1,FAUX,C1orf127,0,"1,073685",Gene,"-1,51E+01"
"0,4463541","4,135319","-5,18313",0,0,1,"-40,46166","-2,26E-16",C1QTNF3,"0,2514162",C1QTNF3,0,"0,2128407","-7,564541",1,1,FAUX,C1QTNF3,0,"1,266019",Gene,Err :502
"0,9367071","2,368479","-5,917036",0,0,1,"-40,46166","2,52E-16",C1QTNF4,"0,06176986",C1QTNF4,0,"0,8605891","-7,480443",1,1,FAUX,C1QTNF4,0,"0,1767613",Gene,"-1,56E+01"
"0,7347081","-7,379031","-5,74439",0,0,1,"-40,46166","-3,20E-11",C1S,"0,1461271",C1S,0,"0,5331935","-7,568433",1,1,FAUX,C1S,0,"0,6285935",Gene,Err :502
"0,19259","4,070058","-3,694855",0,0,1,"-40,46166","-2,85E-10",C2CD2,"0,7250232",C2CD2,0,"0,03104965","-7,628341",1,1,FAUX,C2CD2,0,"2,235378",Gene,Err :502
"0,774463","5,455713","-5,788899",0,0,1,"-40,46166","8,48E-156",C2CD2L,"-0,1292698",C2CD2L,0,"0,586322","-7,63862",1,1,FAUX,C2CD2L,0,"-0,548617",Gene,"-1,55E+02"
"0,8045944","-7,305142","-5,820352",0,0,1,"-40,46166","-5,30E-155",C3,"-0,1508574",C3,0,"0,630786","-7,517237",1,1,FAUX,C3,0,"-0,4843455",Gene,Err :502
"0,9927343","-0,4730793","-5,93171",0,0,1,"-40,46166","-1,41E-14",C3orf33,"-0,005364592",C3orf33,0,"0,9826676","-7,517237",1,1,FAUX,C3orf33,0,"-0,02186112",Gene,Err :502
"0,3829071","4,563573","-4,981396",0,0,1,"-40,46166","8,52E-16",C3orf38,"0,2060339",C3orf38,0,"0,1603545","-7,561041",1,1,FAUX,C3orf38,0,"1,430486",Gene,"-1,51E+01"
"0,2391024","-7,581263","-4,355331",0,0,1,"-40,46166","2,52E-16",C6orf163,"0,1641706",C6orf163,0,"0,07042984","-7,514291",1,1,FAUX,C6orf163,0,"1,858833",Gene,"-1,56E+01"
"0,9498186","3,148054","-5,922106",0,0,1,"-40,46166","1,62E-154",C7orf50,"0,02596672",C7orf50,0,"0,8865665","-7,552918",1,1,FAUX,C7orf50,0,"0,1435641",Gene,"-1,54E+02"
"0,9001434","0,2466072","-5,897136",0,0,1,"-40,46166","-2,22E-155",CA1,"0,081996",CA1,0,"0,7883996","-7,673345",1,1,FAUX,CA1,0,"0,2701974",Gene,Err :502
"0,09898049","6,80704","-2,232882",0,0,1,"-40,46166","1,99E-09",CA2,"-1,791576",CA2,0,"0,005483889","-7,322357",1,1,FAUX,CA2,0,"-2,936574",Gene,"-8,70E+00"
"0,2676513","0,8770368","-4,506642","15898,35",0,2,"-40,46166","-1,64E-11",CA4,"-1,801738",CA4,0,"0,08545478","-7,267711",1,1,FAUX,CA4,0,"-1,763559",Gene,Err :502
"0,1492486","-1,749212","-3,159758","3342,026",0,2,"-40,46166","-6,27E-153",CACNA1E,"-2,684275",CACNA1E,0,"0,01631314","-7,463668",1,1,FAUX,CACNA1E,0,"-2,507821",Gene,Err :502
"0,4064748","-3,275776","-5,059399",0,0,1,"-40,46166","-1,23E-15",CAD,"-1,19045",CAD,0,"0,1786433","-7,595318",1,1,FAUX,CAD,0,"-1,369018",Gene,Err :502
"0,2373169","3,880181","-4,078268",0,0,1,"-40,46166","1,14E-165",CAMK2D,"-0,999179",CAMK2D,0,"0,04973837","-7,094736",1,1,FAUX,CAMK2D,0,"-2,023592",Gene,"-1,65E+02"
"0,5498499","-3,803111","-5,434729","15356,05",0,2,"-40,46166","-7,24E-154",CAMKV,"0,847064",CAMKV,0,"0,3101507","-7,438623",1,1,FAUX,CAMKV,0,"1,027966",Gene,Err :502
"0,9563376","3,103507","-5,924297",1,"0,5",2,"-40,46166","-4,52E-17",CAMTA1,"0,02003214",CAMTA1,"2,505107","0,8999234","-7,709921","0,01224145","0,3770945",FAUX,CAMTA1,11,"0,1265603",TF,Err :502
"0,1374079","-1,403091","-2,961323","29963,56",0,2,"-40,46166","-1,21E-153",CARD14,"-2,003749",CARD14,0,"0,01288907","-7,497546",1,1,FAUX,CARD14,0,"-2,60356",Gene,Err :502
"0,5194204","4,593312","-5,370637",0,0,1,"-40,46166","1,50E-153",CARD16,"-0,2776865",CARD16,0,"0,2808547","-7,53876",1,1,FAUX,CARD16,0,"-1,093202",Gene,"-1,53E+02"
"0,09183891","4,659589","-2,052351",0,0,1,"-40,46166","-1,12E-154",CASD1,"0,5839808",CASD1,0,"0,004445985","-7,48638",1,1,FAUX,CASD1,0,"3,015426",Gene,Err :502
"0,6809806","4,743186","-5,66993",0,0,1,"-40,46166","-1,83E-14",CASKIN1,"-0,30008",CASKIN1,0,"0,4613814","-7,517237",1,1,FAUX,CASKIN1,0,"-0,7437486",Gene,Err :502
"0,4026524","7,651476","-5,047999",0,0,1,"-40,46166","9,62E-154",CAST,"-0,3193025",CAST,0,"0,1758267","-7,355749",1,1,FAUX,CAST,0,"-1,378156",Gene,"-1,53E+02"
"0,1901123","2,943975","-3,663565",11700,0,2,"-40,46166","1,67E-153",CBR4,"0,5204527",CBR4,0,"0,02989088","-7,494718",1,1,FAUX,CBR4,0,"2,251977",Gene,"-1,53E+02"
"0,4750114","4,484177","-5,263707",2,"0,5",2,"-40,46166","-6,19E-10",CBX2,"0,5928774",CBX2,"1,605989","0,2392888","-7,709921","0,1082764","0,4625362",FAUX,CBX2,26,"1,1946",TF,Err :502
"0,2391024","5,293123","-4,167747",0,0,1,"-40,46166","-7,86E-154",CC2D1B,"0,2401429",CC2D1B,0,"0,05560838","-7,53624",1,1,FAUX,CC2D1B,0,"1,971609",Gene,Err :502
"0,2511016","1,972599","-4,417628",0,0,1,"-40,46166","1,97E-154",CCDC102A,"0,4881805",CCDC102A,0,"0,07624125","-7,608945",1,1,FAUX,CCDC102A,0,"1,820112",Gene,"-1,54E+02"
"0,04750074","0,9239448","0,2904883",0,0,1,"-40,46166","-4,85E-151",CCDC122,"0,9371121",CCDC122,0,"3,04E-04","-7,517237",1,1,FAUX,CCDC122,0,"3,956222",Gene,Err :502
"0,4895425","1,966209","-5,299975",0,0,1,"-40,46166","-3,20E-153",CCDC142,"-0,9055661",CCDC142,0,"0,25248","-7,363762",1,1,FAUX,CCDC142,0,"-1,161133",Gene,Err :502
"0,3259177","2,392345","-4,766831",4920,"0,003952569",8,"-34,40521","1,20E-165",CCDC17,"0,3778891",CCDC17,"2,124217","0,1200423","-6,755798","0,03365204","0,4466006",FAUX,CCDC17,26,"1,588572",TF,"-1,65E+02"
"0,5737691","4,872611","-5,484839",0,0,1,"-40,46166","9,41E-152",CCDC18,"0,177905",CCDC18,0,"0,335869","-7,635489",1,1,FAUX,CCDC18,0,"0,9741009",Gene,"-1,51E+02"
"0,2391024","0,6719343","-4,300082",0,0,1,"-40,46166","-6,52E-152",CCDC28B,"0,4956192",CCDC28B,0,"0,06567107","-7,606261",1,1,FAUX,CCDC28B,0,"1,892621",Gene,Err :502
"0,1396915","6,216944","-2,988283",0,0,1,"-40,46166","-2,49E-152",CCDC47,"0,4078331",CCDC47,0,"0,0133072","-7,466096",1,1,FAUX,CCDC47,0,"2,590697",Gene,Err :502
"0,8404528","1,315893","-5,854997",0,0,1,"-40,46166","-5,26E-152",CCDC51,"-0,2177749",CCDC51,0,"0,6898334","-7,660997",1,1,FAUX,CCDC51,0,"-0,4019914",Gene,Err :502
"0,3604618","0,2740758","-4,904862",0,0,1,"-40,46166","-8,43E-152",CCDC74A,"0,4577672",CCDC74A,0,"0,1444518","-7,318024",1,1,FAUX,CCDC74A,0,"1,488579",Gene,Err :502
"0,2607695","-0,6585468","-4,471389",0,0,1,"-40,46166","1,20E-15",CCDC82,"0,4729625",CCDC82,0,"0,08167006","-7,635489",1,1,FAUX,CCDC82,0,"1,786137",Gene,"-1,49E+01"
"0,590146","6,364152","-5,517462",0,0,1,"-40,46166","-1,37E-151",CCDC88C,"-0,2689173",CCDC88C,0,"0,3541568","-7,355749",1,1,FAUX,CCDC88C,0,"-0,9374586",Gene,Err :502
"0,3505566","3,452441","-4,864252",0,0,1,"-40,46166","-1,05E-151",CCHCR1,"0,3092756",CCHCR1,0,"0,1367396","-7,397088",1,1,FAUX,CCHCR1,0,"1,518599",Gene,Err :502
"0,2781279","4,128467","-4,556252",0,0,1,"-40,46166","1,49E-152",CCL4L2,"-1,068747",CCL4L2,0,"0,0911048","-7,46046",1,1,FAUX,CCL4L2,0,"-1,731367",Gene,"-1,52E+02"
"0,3498854","2,560921","-4,862271",0,0,1,"-40,46166","-3,38E-152",CCNB2,"-0,7852078",CCNB2,0,"0,1363755","-7,622787",1,1,FAUX,CCNB2,0,"-1,52005",Gene,Err :502
"0,2176017","4,113568","-3,923043",0,0,1,"-40,46166","-9,58E-154",CCNC,"0,3134696",CCNC,0,"0,04104957","-7,552918",1,1,FAUX,CCNC,0,"2,111333",Gene,Err :502
"0,1892167","3,581443","-3,646757",0,0,1,"-40,46166","-6,95E-152",CCNF,"-1,028756",CCNF,0,"0,02928708","-7,595318",1,1,FAUX,CCNF,0,"-2,260855",Gene,Err :502
"0,2608654","6,873349","-4,472388","12812,82",0,2,"-40,46166","-3,11E-15",CCT4,"0,2745559",CCT4,0,"0,08177478","-7,396689",1,1,FAUX,CCT4,0,"1,7855",Gene,Err :502
"0,3599649","3,079578","-4,902638",0,0,1,"-40,46166","2,53E-152",CD14,"-1,378191",CD14,0,"0,144017","-7,318024",1,1,FAUX,CD14,0,"-1,490237",Gene,"-1,52E+02"
"0,6959121","1,619783","-5,689761",0,0,1,"-40,46166","1,38E-152",CD200,"-0,614813",CD200,0,"0,4788597","-7,517237",1,1,FAUX,CD200,0,"-0,7148493",Gene,"-1,52E+02"
"0,5770415","2,624548","-5,492158",0,0,1,"-40,46166","-3,38E-151",CD200R1,"0,7069189",CD200R1,0,"0,3398593","-7,660997",1,1,FAUX,CD200R1,0,"0,965995",Gene,Err :502
"0,8396216","1,590741","-5,85427",0,0,1,"-40,46166","-3,63E-152",CD300C,"-0,2539796",CD300C,0,"0,6884471","-7,564541",1,1,FAUX,CD300C,0,"-0,4038912",Gene,Err :502
"0,1292448","5,968507","-2,83462","16299,86",0,5,"-40,46166","1,32E-163",CD36,"-1,715002",CD36,0,"0,01109686","-6,517086",1,1,FAUX,CD36,0,"-2,663439",Gene,"-1,63E+02"
"0,571463","3,880296","-5,479366",0,0,1,"-40,46166","4,70E-152",CD3G,"-0,9405329",CD3G,0,"0,3329262","-7,318024",1,1,FAUX,CD3G,0,"-0,9801202",Gene,"-1,51E+02"
"0,7262098","5,700844","-5,731914",0,0,1,"-40,46166","-3,50E-152",CD4,"-0,383946",CD4,0,"0,5198744","-7,517237",1,1,FAUX,CD4,0,"-0,6492788",Gene,Err :502
"0,4307517","4,302139","-5,13754",0,0,1,"-40,46166","-3,62E-153",CD8A,"-1,07916",CD8A,0,"0,1994181","-7,59388",1,1,FAUX,CD8A,0,"-1,304831",Gene,Err :502
"0,6784322","3,551371","-5,665934",0,0,1,"-40,46166","8,48E-152",CD96,"0,3874948",CD96,0,"0,4579826","-7,534983",1,1,FAUX,CD96,0,"0,7494413",Gene,"-1,51E+02"
"0,0928404","9,151516","-2,088245",0,0,1,"-40,46166","-1,82E-152",CD99,"0,8809627",CD99,0,"0,004635134","-7,595318",1,1,FAUX,CD99,0,"2,999849",Gene,Err :502
"0,05340146","0,5740042","-0,4032646",0,0,1,"-40,46166","2,74E-152",CDC14B,"-3,008446",CDC14B,0,"6,69E-04","-7,552918",1,1,FAUX,CDC14B,0,"-3,689869",Gene,"-1,52E+02"
"0,07925477","5,961443","-1,642224",0,0,1,"-40,46166","9,33E-152",CDC16,"0,4356401",CDC16,0,"0,002766498","-7,595318",1,1,FAUX,CDC16,0,"3,190199",Gene,"-1,51E+02"
"0,4930156","0,5555214","-5,308701",0,0,1,"-40,46166","1,61E-152",CDC25C,"-0,5510337",CDC25C,0,"0,2557855","-7,552918",1,1,FAUX,CDC25C,0,"-1,152947",Gene,"-1,52E+02"
"0,137554","7,273871","-2,963073",0,0,1,"-40,46166","-2,69E-153",CDC37L1,"0,2776206",CDC37L1,0,"0,0129158","-7,577432",1,1,FAUX,CDC37L1,0,"2,602726",Gene,Err :502
"0,6554604","3,599236","-5,629452",0,0,1,"-40,46166","9,87E-152",CDC42BPG,"-0,3183496",CDC42BPG,0,"0,4286759","-7,517237",1,1,FAUX,CDC42BPG,0,"-0,7995937",Gene,"-1,51E+02"
"0,1784421","6,424901","-3,514321",0,1,1,"-40,46166","1,81E-151",CDC5L,"0,339116",CDC5L,"0,8070226","0,02495037","-7,709921","0,4196535","0,6279204",FAUX,CDC5L,26,"2,329913",TF,"-1,51E+02"
"0,4370317","2,942998","-5,156439",0,0,1,"-40,46166","-1,67E-151",CDCA2,"-0,6731206",CDCA2,0,"0,2048578","-7,644828",1,1,FAUX,CDCA2,0,"-1,288871",Gene,Err :502
"0,1901262","0,2133555","-3,664968","11751,66",0,6,"-40,46166","-5,33E-163",CDHR1,"-1,850761",CDHR1,0,"0,02994186","-6,386745",1,1,FAUX,CDHR1,0,"-2,251234",Gene,Err :502
"0,2391024","4,933111","-4,149968",0,0,1,"-40,46166","1,09E-152",CDKAL1,"0,2965684",CDKAL1,0,"0,05438631","-7,538829",1,1,FAUX,CDKAL1,0,"1,982025",Gene,"-1,52E+02"
"0,1930235","-1,592095","-3,697703",0,0,1,"-40,46166","9,30E-11",CDR1,"-2,172993",CDR1,0,"0,03115741","-7,585252",1,1,FAUX,CDR1,0,"-2,233862",Gene,"-1,00E+01"
"0,8925894","4,659391","-5,892781",0,0,1,"-40,46166","-8,98E-153",CDT1,"-0,1081562",CDT1,0,"0,7758809","-7,613352",1,1,FAUX,CDT1,0,"-0,2866251",Gene,Err :502
"0,9049318","4,156836","-5,900147",0,0,1,"-40,46166","-1,04E-151",CEACAM6,"-0,247947",CEACAM6,0,"0,7975506","-7,63862",1,1,FAUX,CEACAM6,0,"-0,2582363",Gene,Err :502
"0,581192","5,01897","-5,500024",0,0,1,"-40,46166","1,58E-151",CEACAM8,"-0,9488911",CEACAM8,0,"0,3442192","-7,63862",1,1,FAUX,CEACAM8,0,"-0,9572103",Gene,"-1,51E+02"
"0,7240186","5,132649","-5,728597",1,"0,5",2,"-40,46166","-1,42E-151",CEBPA,"0,3080615",CEBPA,"-1,739199","0,5164315","-7,709921","0,08199979","0,4625362",FAUX,CEBPA,13,"0,6546716",TF,Err :502
"0,336826","4,879931","-4,811851",28,"0,125",8,"-40,46166","1,26E-151",CEBPB,"-0,5945563",CEBPB,"-1,781839","0,1274592","-7,709921","0,07477544","0,4547568",FAUX,CEBPB,13,"-1,556579",TF,"-1,51E+02"
"0,2549781","1,969239","-4,439127","5751,156","0,2",5,"-40,46166","4,11E-153",CEBPD,"-0,886744",CEBPD,"-1,363827","0,0783642","-7,709921","0,172622","0,4831094",FAUX,CEBPD,33,"-1,80659",TF,"-1,52E+02"
"0,6900021","2,105408","-5,68184","6584,974","0,25",4,"-40,46166","1,93E-151",CEBPE,"-0,5442722",CEBPE,"-1,427893","0,4717526","-7,709921","0,1533226","0,4762193",FAUX,CEBPE,39,"-0,7265263",TF,"-1,51E+02"
"0,7191096","5,835943","-5,721852",1,"0,5",2,"-40,46166","-1,01E-151",CEBPZ,"0,1077341",CEBPZ,"1,402485","0,5095537","-7,709921","0,1607703","0,4767552",FAUX,CEBPZ,23,"0,6655032",TF,Err :502
"0,8915839","6,023013","-5,892137",0,0,1,"-40,46166","-2,98E-151",CELF2,"0,03375451",CELF2,0,"0,774095","-7,577432",1,1,FAUX,CELF2,0,"0,2889751",Gene,Err :502
"0,4608144","7,383885","-5,224508","15110,24",0,3,"-40,46166","1,92E-20",CELF3,"0,1727471",CELF3,0,"0,225959","-7,291922",1,1,FAUX,CELF3,0,"1,229821",Gene,"-1,97E+01"
"0,1480343","0,2484956","-3,140871",12,"0,25",4,"-40,46166","4,43E-152",CENPA,"-1,311106",CENPA,"-1,845154","0,01595041","-7,709921","0,06501516","0,4526919",FAUX,CENPA,10,"-2,517043",TF,"-1,51E+02"
"0,2391024","1,735396","-4,175911",0,0,1,"-40,46166","1,08E-151",CENPQ,"0,4957348",CENPQ,0,"0,05617925","-7,45514",1,1,FAUX,CENPQ,0,"1,966811",Gene,"-1,51E+02"
"0,2391024","4,318658","-4,257503",0,0,1,"-40,46166","-5,11E-152",CEP70,"0,5165345",CEP70,0,"0,06223755","-7,619674",1,1,FAUX,CEP70,0,"1,918325",Gene,Err :502
"0,4813332","4,150607","-5,279917",986,"0,5",2,"-40,46166","5,00E-153",CGGBP1,"0,1375928",CGGBP1,"0,9657693","0,2450782","-7,709921","0,3341597","0,5859867",FAUX,CGGBP1,18,"1,179751",TF,"-1,52E+02"
"0,1464493","6,520265","-3,114093",20,0,2,"-40,46166","-7,96E-152",CHD1,"0,5342258",CHD1,0,"0,01545029","-7,386028",1,1,FAUX,CHD1,0,"2,530076",Gene,Err :502
"0,1784421","7,219052","-3,509938",0,0,1,"-40,46166","-2,75E-152",CHD1L,"0,3521398",CHD1L,0,"0,02481878","-7,48638",1,1,FAUX,CHD1L,0,"2,332172",Gene,Err :502
"0,05587374","8,977522","-0,6216881",0,0,1,"-40,46166","-1,73E-152",CHD4,"0,4752053",CHD4,0,"8,58E-04","-7,535991",1,1,FAUX,CHD4,0,"3,604289",Gene,Err :502
"0,7183651","5,102388","-5,720541",0,0,1,"-40,46166","-6,03E-151",CHID1,"-0,1844536",CHID1,0,"0,5082349","-7,517237",1,1,FAUX,CHID1,0,"-0,6675891",Gene,Err :502
"0,4526458","0,5386151","-5,201028",0,0,1,"-40,46166","-3,74E-151",CHRNE,"-0,677331",CHRNE,0,"0,2184007","-7,595318",1,1,FAUX,CHRNE,0,"-1,250479",Gene,Err :502
"0,1456757","1,904865","-3,092204",0,0,1,"-40,46166","1,07E-159",CHST2,"-1,618626",CHST2,0,"0,01505343","-7,308982",1,1,FAUX,CHST2,0,"-2,540696",Gene,"-1,59E+02"
"0,1406435","-3,151266","-2,998802",0,0,1,"-40,46166","4,28E-25",CHSY3,"-1,976971",CHSY3,0,"0,0134741","-7,094736",1,1,FAUX,CHSY3,0,"-2,585666",Gene,"-2,44E+01"
"0,1168305","3,708495","-2,61969","29140,6",0,3,"-40,46166","6,26E-16",CKAP4,"-2,173008",CKAP4,0,"0,008617653","-7,397574",1,1,FAUX,CKAP4,0,"-2,763001",Gene,"-1,52E+01"
"0,03971548","0,4105828","2,248169",0,0,1,"-40,46166","3,10E-19",CLCN5,"-3,671102",CLCN5,0,"3,31E-05","-7,517237",1,1,FAUX,CLCN5,0,"-4,676599",Gene,"-1,85E+01"
"0,3134727","-1,465545","-4,716055",0,0,1,"-40,46166","-9,35E-153",CLDN7,"0,6391511",CLDN7,0,"0,1122437","-7,449125",1,1,FAUX,CLDN7,0,"1,623994",Gene,Err :502
"0,4050514","-1,092382","-5,054662",0,0,1,"-40,46166","-1,93E-151",CLEC17A,"-1,254399",CLEC17A,0,"0,1774667","-7,660997",1,1,FAUX,CLEC17A,0,"-1,372822",Gene,Err :502
"0,1235462","1,084831","-2,750237","16084,44",0,2,"-40,46166","-1,87E-151",CLEC4E,"-2,947969",CLEC4E,0,"0,01004656","-7,342703",1,1,FAUX,CLEC4E,0,"-2,702818",Gene,Err :502
"0,7679479","1,374589","-5,781995",0,0,1,"-40,46166","2,42E-152",CLEC5A,"-0,5271922",CLEC5A,0,"0,5774211","-7,63862",1,1,FAUX,CLEC5A,0,"-0,5617559",Gene,"-1,52E+02"
"0,8148949","7,269732","-5,830835",0,0,1,"-40,46166","1,08E-151",CLK1,"0,07722597",CLK1,0,"0,6473234","-7,644828",1,1,FAUX,CLK1,0,"0,4609657",Gene,"-1,51E+02"
"0,8994774","4,739133","-5,896678",0,0,1,"-40,46166","1,06E-153",CLN6,"-0,07203911",CLN6,0,"0,7870427","-7,620197",1,1,FAUX,CLN6,0,"-0,2719743",Gene,"-1,53E+02"
"0,6766112","-3,473902","-5,663542",0,0,1,"-40,46166","1,19E-151",CLSTN2,"-0,7249484",CLSTN2,0,"0,4559671","-7,644828",1,1,FAUX,CLSTN2,0,"-0,7528287",Gene,"-1,51E+02"
"0,6747188","3,731068","-5,65858",0,0,1,"-40,46166","-8,72E-10",CMPK2,"-0,2559161",CMPK2,0,"0,45183","-7,397946",1,1,FAUX,CMPK2,0,"-0,7598092",Gene,Err :502
"0,1807855","-2,755771","-3,561466",0,0,1,"-40,46166","2,03E-152",CMTM5,"-2,283576",CMTM5,0,"0,02641232","-7,46046",1,1,FAUX,CMTM5,0,"-2,305507",Gene,"-1,52E+02"
"0,5203696","4,485616","-5,372834",0,0,1,"-40,46166","9,47E-152",CNNM2,"0,1596975",CNNM2,0,"0,2817992","-7,608945",1,1,FAUX,CNNM2,0,"1,091026",Gene,"-1,51E+02"
"0,2136268","9,11146","-3,888166",0,0,1,"-40,46166","-2,41E-152",CNOT1,"0,2210781",CNOT1,0,"0,039326","-7,449125",1,1,FAUX,CNOT1,0,"2,130654",Gene,Err :502
"0,2743104","6,240443","-4,537896",0,0,1,"-40,46166","1,15E-151",CNOT4,"0,2318138",CNOT4,0,"0,08896858","-7,492801",1,1,FAUX,CNOT4,0,"1,743337",Gene,"-1,51E+02"
"0,1130495","4,935801","-2,560636",0,0,1,"-40,46166","1,12E-147",CNPY3,"0,3679712",CNPY3,0,"0,008041106","-7,608945",1,1,FAUX,CNPY3,0,"2,789944",Gene,"-1,47E+02"
"0,04312078","5,33022","0,7176337","15581,51",0,3,"-40,46166","-1,42E-15",COL18A1,"-1,252843",COL18A1,0,"1,87E-04","-7,139747",1,1,FAUX,COL18A1,0,"-4,116749",Gene,Err :502
"0,07389727","0,7425039","-1,492199",3,0,2,"-40,46166","4,74E-160",COL1A1,"-2,654618",COL1A1,0,"0,002327303","-6,887941",1,1,FAUX,COL1A1,0,"-3,252781",Gene,"-1,59E+02"
"0,607232","-1,663065","-5,548052",0,0,1,"-40,46166","3,51E-149",COL4A1,"-0,70299",COL4A1,0,"0,3725631","-7,449125",1,1,FAUX,COL4A1,0,"-0,9018113",Gene,"-1,48E+02"
