"data.key.column","interaction","likelihood","mor","name","selected","shared interaction","shared name","source","state","target"
"355596","interacts with","1","0.9925455","ZNF304 (interacts with) MAF","false","interacts with","ZNF304 (interacts with) MAF","ZNF304","activation","MAF"
"355599","interacts with","1","0.6519927","ZNF304 (interacts with) MRPL44","false","interacts with","ZNF304 (interacts with) MRPL44","ZNF304","activation","MRPL44"
"355602","interacts with","1","0.6713569","ZNF304 (interacts with) ZNF280B","false","interacts with","ZNF304 (interacts with) ZNF280B","ZNF304","activation","ZNF280B"
"355605","interacts with","1","0.09904429","ZNF311 (interacts with) ZNF782","false","interacts with","ZNF311 (interacts with) ZNF782","ZNF311","activation","ZNF782"
"355608","interacts with","1","0.7105354","ZNF311 (interacts with) ZNF225","false","interacts with","ZNF311 (interacts with) ZNF225","ZNF311","activation","ZNF225"
"355611","interacts with","1","0.6148998","ZNF311 (interacts with) ZNF830","false","interacts with","ZNF311 (interacts with) ZNF830","ZNF311","activation","ZNF830"
"355614","interacts with","1","0.2156288","ZNF311 (interacts with) NXF1","false","interacts with","ZNF311 (interacts with) NXF1","ZNF311","activation","NXF1"
"355617","interacts with","1","0.08290054","ZNF311 (interacts with) RYR3","false","interacts with","ZNF311 (interacts with) RYR3","ZNF311","activation","RYR3"
"355620","interacts with","1","-0.2200697","ZNF311 (interacts with) SRRD","false","interacts with","ZNF311 (interacts with) SRRD","ZNF311","inhibition","SRRD"
"355623","interacts with","1","0.3017512","ZNF311 (interacts with) XPO5","false","interacts with","ZNF311 (interacts with) XPO5","ZNF311","activation","XPO5"
"355626","interacts with","1","-0.008625118","ZNF311 (interacts with) PHLDA3","false","interacts with","ZNF311 (interacts with) PHLDA3","ZNF311","inhibition","PHLDA3"
"355629","interacts with","1","-0.001706076","ZNF311 (interacts with) NSUN6","false","interacts with","ZNF311 (interacts with) NSUN6","ZNF311","inhibition","NSUN6"
"355632","interacts with","1","0.8018473","ZNF311 (interacts with) GLOD4","false","interacts with","ZNF311 (interacts with) GLOD4","ZNF311","activation","GLOD4"
"355635","interacts with","1","0.09952899","ZNF311 (interacts with) ZNF30","false","interacts with","ZNF311 (interacts with) ZNF30","ZNF311","activation","ZNF30"
"355638","interacts with","1","-0.01062868","ZNF311 (interacts with) LILRB2","false","interacts with","ZNF311 (interacts with) LILRB2","ZNF311","inhibition","LILRB2"
"355641","interacts with","1","0.1334677","ZNF311 (interacts with) CCDC113","false","interacts with","ZNF311 (interacts with) CCDC113","ZNF311","activation","CCDC113"
"355644","interacts with","1","0.1192243","ZNF311 (interacts with) SNAI3","false","interacts with","ZNF311 (interacts with) SNAI3","ZNF311","activation","SNAI3"
"355647","interacts with","1","0.950885","ZNF311 (interacts with) STAP2","false","interacts with","ZNF311 (interacts with) STAP2","ZNF311","activation","STAP2"
"355650","interacts with","1","-0.3447282","ZNF311 (interacts with) APOL4","false","interacts with","ZNF311 (interacts with) APOL4","ZNF311","inhibition","APOL4"
"355653","interacts with","1","0.07669068","ZNF311 (interacts with) SLC4A1","false","interacts with","ZNF311 (interacts with) SLC4A1","ZNF311","activation","SLC4A1"
"355656","interacts with","1","-0.006548097","ZNF317 (interacts with) GDF11","false","interacts with","ZNF317 (interacts with) GDF11","ZNF317","inhibition","GDF11"
"355659","interacts with","1","0.9998654","ZNF317 (interacts with) ZNF318","false","interacts with","ZNF317 (interacts with) ZNF318","ZNF317","activation","ZNF318"
"355662","interacts with","1","0.9983441","ZNF317 (interacts with) ADNP2","false","interacts with","ZNF317 (interacts with) ADNP2","ZNF317","activation","ADNP2"
"355665","interacts with","1","0.2247399","ZNF318 (interacts with) ABHD12B","false","interacts with","ZNF318 (interacts with) ABHD12B","ZNF318","activation","ABHD12B"
"355668","interacts with","1","0.3901027","ZNF318 (interacts with) NUP210L","false","interacts with","ZNF318 (interacts with) NUP210L","ZNF318","activation","NUP210L"
"355671","interacts with","1","-0.04493658","ZNF318 (interacts with) OR2A7","false","interacts with","ZNF318 (interacts with) OR2A7","ZNF318","inhibition","OR2A7"
"355674","interacts with","1","-0.1423147","ZNF318 (interacts with) GRB2","false","interacts with","ZNF318 (interacts with) GRB2","ZNF318","inhibition","GRB2"
"355677","interacts with","1","0.09784141","ZNF318 (interacts with) SDC4","false","interacts with","ZNF318 (interacts with) SDC4","ZNF318","activation","SDC4"
"355680","interacts with","1","0.9997123","ZNF318 (interacts with) PSAT1","false","interacts with","ZNF318 (interacts with) PSAT1","ZNF318","activation","PSAT1"
"355683","interacts with","1","0.9471991","ZNF318 (interacts with) HAUS1","false","interacts with","ZNF318 (interacts with) HAUS1","ZNF318","activation","HAUS1"
"355686","interacts with","1","-0.5845849","ZNF318 (interacts with) ISG20L2","false","interacts with","ZNF318 (interacts with) ISG20L2","ZNF318","inhibition","ISG20L2"
"355689","interacts with","1","0.9998654","ZNF318 (interacts with) ZNF317","false","interacts with","ZNF318 (interacts with) ZNF317","ZNF318","activation","ZNF317"
"355692","interacts with","1","0.7967703","ZNF318 (interacts with) TNNI2","false","interacts with","ZNF318 (interacts with) TNNI2","ZNF318","activation","TNNI2"
"355695","interacts with","1","-0.01491327","ZNF318 (interacts with) CCNYL1","false","interacts with","ZNF318 (interacts with) CCNYL1","ZNF318","inhibition","CCNYL1"
"355698","interacts with","1","0.7885389","ZNF318 (interacts with) VAC14","false","interacts with","ZNF318 (interacts with) VAC14","ZNF318","activation","VAC14"
"355701","interacts with","1","-0.1821234","ZNF318 (interacts with) ATXN10","false","interacts with","ZNF318 (interacts with) ATXN10","ZNF318","inhibition","ATXN10"
"355704","interacts with","1","-0.004949423","ZNF318 (interacts with) DDIT4","false","interacts with","ZNF318 (interacts with) DDIT4","ZNF318","inhibition","DDIT4"
"355707","interacts with","1","0.1721055","ZNF318 (interacts with) MGAT5","false","interacts with","ZNF318 (interacts with) MGAT5","ZNF318","activation","MGAT5"
"355710","interacts with","1","-0.004272601","ZNF318 (interacts with) DHRS1","false","interacts with","ZNF318 (interacts with) DHRS1","ZNF318","inhibition","DHRS1"
"355713","interacts with","1","-0.4418429","ZNF318 (interacts with) TMSB10","false","interacts with","ZNF318 (interacts with) TMSB10","ZNF318","inhibition","TMSB10"
"355716","interacts with","1","0.9998615","ZNF32 (interacts with) ZNF419","false","interacts with","ZNF32 (interacts with) ZNF419","ZNF32","activation","ZNF419"
"355719","interacts with","1","0.9999217","ZNF320 (interacts with) TTYH1","false","interacts with","ZNF320 (interacts with) TTYH1","ZNF320","activation","TTYH1"
"355722","interacts with","1","-0.1821234","ZNF320 (interacts with) BUB1B","false","interacts with","ZNF320 (interacts with) BUB1B","ZNF320","inhibition","BUB1B"
"355725","interacts with","1","0.5063102","ZNF320 (interacts with) SULT1A3","false","interacts with","ZNF320 (interacts with) SULT1A3","ZNF320","activation","SULT1A3"
"355728","interacts with","1","-0.002523429","ZNF320 (interacts with) CLIC3","false","interacts with","ZNF320 (interacts with) CLIC3","ZNF320","inhibition","CLIC3"
"355731","interacts with","1","0.9571102","ZNF320 (interacts with) DOCK2","false","interacts with","ZNF320 (interacts with) DOCK2","ZNF320","activation","DOCK2"
"355734","interacts with","1","0.5331157","ZNF320 (interacts with) FCHO1","false","interacts with","ZNF320 (interacts with) FCHO1","ZNF320","activation","FCHO1"
"355737","interacts with","1","0.9873979","ZNF320 (interacts with) RNF169","false","interacts with","ZNF320 (interacts with) RNF169","ZNF320","activation","RNF169"
"355740","interacts with","1","0.9830802","ZNF320 (interacts with) PRSS3","false","interacts with","ZNF320 (interacts with) PRSS3","ZNF320","activation","PRSS3"
"355743","interacts with","1","0.9961248","ZNF320 (interacts with) UBASH3B","false","interacts with","ZNF320 (interacts with) UBASH3B","ZNF320","activation","UBASH3B"
"355746","interacts with","1","0.9143785","ZNF320 (interacts with) NUDCD3","false","interacts with","ZNF320 (interacts with) NUDCD3","ZNF320","activation","NUDCD3"
"355749","interacts with","1","-0.0134693","ZNF320 (interacts with) ZNF382","false","interacts with","ZNF320 (interacts with) ZNF382","ZNF320","inhibition","ZNF382"
"355752","interacts with","1","-0.02515444","ZNF324 (interacts with) SCN9A","false","interacts with","ZNF324 (interacts with) SCN9A","ZNF324","inhibition","SCN9A"
"355755","interacts with","1","0.1806276","ZNF324 (interacts with) AMPD3","false","interacts with","ZNF324 (interacts with) AMPD3","ZNF324","activation","AMPD3"
"355758","interacts with","1","-0.002854339","ZNF324 (interacts with) ARMC5","false","interacts with","ZNF324 (interacts with) ARMC5","ZNF324","inhibition","ARMC5"
"355761","interacts with","1","0.9984156","ZNF324 (interacts with) ATAD1","false","interacts with","ZNF324 (interacts with) ATAD1","ZNF324","activation","ATAD1"
"355764","interacts with","1","0.9733827","ZNF324 (interacts with) KLHL2","false","interacts with","ZNF324 (interacts with) KLHL2","ZNF324","activation","KLHL2"
"355767","interacts with","1","0.9709799","ZNF324 (interacts with) CUL2","false","interacts with","ZNF324 (interacts with) CUL2","ZNF324","activation","CUL2"
"355770","interacts with","1","0.9237658","ZNF324 (interacts with) NIT2","false","interacts with","ZNF324 (interacts with) NIT2","ZNF324","activation","NIT2"
"355773","interacts with","1","0.867878","ZNF324 (interacts with) NOD1","false","interacts with","ZNF324 (interacts with) NOD1","ZNF324","activation","NOD1"
"355776","interacts with","1","0.3526942","ZNF324 (interacts with) CAMKV","false","interacts with","ZNF324 (interacts with) CAMKV","ZNF324","activation","CAMKV"
"355779","interacts with","1","0.1902836","ZNF324 (interacts with) UPP1","false","interacts with","ZNF324 (interacts with) UPP1","ZNF324","activation","UPP1"
"355782","interacts with","1","0.1994665","ZNF324 (interacts with) GPRC5B","false","interacts with","ZNF324 (interacts with) GPRC5B","ZNF324","activation","GPRC5B"
"355785","interacts with","1","0.6284561","ZNF324 (interacts with) SLC35B2","false","interacts with","ZNF324 (interacts with) SLC35B2","ZNF324","activation","SLC35B2"
"355788","interacts with","1","0.9222356","ZNF324 (interacts with) HNRNPUL1","false","interacts with","ZNF324 (interacts with) HNRNPUL1","ZNF324","activation","HNRNPUL1"
"355791","interacts with","1","0.6748191","ZNF324 (interacts with) AMOTL2","false","interacts with","ZNF324 (interacts with) AMOTL2","ZNF324","activation","AMOTL2"
"355794","interacts with","1","0.9721304","ZNF324 (interacts with) C1orf127","false","interacts with","ZNF324 (interacts with) C1orf127","ZNF324","activation","C1orf127"
"355797","interacts with","1","0.5828182","ZNF324 (interacts with) WNT2B","false","interacts with","ZNF324 (interacts with) WNT2B","ZNF324","activation","WNT2B"
"355800","interacts with","1","0.4326608","ZNF324 (interacts with) FANCB","false","interacts with","ZNF324 (interacts with) FANCB","ZNF324","activation","FANCB"
"355803","interacts with","1","-0.4941544","ZNF324 (interacts with) GDPD5","false","interacts with","ZNF324 (interacts with) GDPD5","ZNF324","inhibition","GDPD5"
"355806","interacts with","1","0.2129467","ZNF324 (interacts with) TST","false","interacts with","ZNF324 (interacts with) TST","ZNF324","activation","TST"
"355809","interacts with","1","0.09088525","ZNF324 (interacts with) GSTO2","false","interacts with","ZNF324 (interacts with) GSTO2","ZNF324","activation","GSTO2"
"355812","interacts with","1","0.08670504","ZNF324 (interacts with) GSTO1","false","interacts with","ZNF324 (interacts with) GSTO1","ZNF324","activation","GSTO1"
"355815","interacts with","1","0.7652771","ZNF324 (interacts with) ZNF407","false","interacts with","ZNF324 (interacts with) ZNF407","ZNF324","activation","ZNF407"
"355818","interacts with","1","0.9918907","ZNF324 (interacts with) ZNF235","false","interacts with","ZNF324 (interacts with) ZNF235","ZNF324","activation","ZNF235"
"355821","interacts with","1","-0.06175831","ZNF324 (interacts with) RGS11","false","interacts with","ZNF324 (interacts with) RGS11","ZNF324","inhibition","RGS11"
"355824","interacts with","1","0.08648975","ZNF324B (interacts with) SHANK3","false","interacts with","ZNF324B (interacts with) SHANK3","ZNF324B","activation","SHANK3"
"355827","interacts with","1","-0.09280002","ZNF324B (interacts with) TMEM120A","false","interacts with","ZNF324B (interacts with) TMEM120A","ZNF324B","inhibition","TMEM120A"
"355830","interacts with","1","0.8141286","ZNF324B (interacts with) POSTN","false","interacts with","ZNF324B (interacts with) POSTN","ZNF324B","activation","POSTN"
"355833","interacts with","1","-0.9195568","ZNF324B (interacts with) PLCXD2","false","interacts with","ZNF324B (interacts with) PLCXD2","ZNF324B","inhibition","PLCXD2"
"355836","interacts with","1","0.9900216","ZNF324B (interacts with) ZNRF1","false","interacts with","ZNF324B (interacts with) ZNRF1","ZNF324B","activation","ZNRF1"
"355839","interacts with","1","0.8398166","ZNF324B (interacts with) HYAL2","false","interacts with","ZNF324B (interacts with) HYAL2","ZNF324B","activation","HYAL2"
"355842","interacts with","1","0.50107","ZNF324B (interacts with) AP3S1","false","interacts with","ZNF324B (interacts with) AP3S1","ZNF324B","activation","AP3S1"
"355845","interacts with","1","0.952761","ZNF324B (interacts with) SUSD1","false","interacts with","ZNF324B (interacts with) SUSD1","ZNF324B","activation","SUSD1"
"355848","interacts with","1","0.4345937","ZNF324B (interacts with) TCEA3","false","interacts with","ZNF324B (interacts with) TCEA3","ZNF324B","activation","TCEA3"
"355851","interacts with","1","0.9953474","ZNF324B (interacts with) PDPR","false","interacts with","ZNF324B (interacts with) PDPR","ZNF324B","activation","PDPR"
"355854","interacts with","1","0.2679039","ZNF324B (interacts with) SKIL","false","interacts with","ZNF324B (interacts with) SKIL","ZNF324B","activation","SKIL"
"355857","interacts with","1","0.95833","ZNF324B (interacts with) THOC3","false","interacts with","ZNF324B (interacts with) THOC3","ZNF324B","activation","THOC3"
"355860","interacts with","1","0.9536137","ZNF324B (interacts with) C2orf81","false","interacts with","ZNF324B (interacts with) C2orf81","ZNF324B","activation","C2orf81"
"355863","interacts with","1","0.457921","ZNF324B (interacts with) MRPL44","false","interacts with","ZNF324B (interacts with) MRPL44","ZNF324B","activation","MRPL44"
"355866","interacts with","1","0.9991279","ZNF324B (interacts with) CRLF2","false","interacts with","ZNF324B (interacts with) CRLF2","ZNF324B","activation","CRLF2"
"355869","interacts with","1","0.9676046","ZNF324B (interacts with) DDX43","false","interacts with","ZNF324B (interacts with) DDX43","ZNF324B","activation","DDX43"
"355872","interacts with","1","0.9572224","ZNF324B (interacts with) DRAP1","false","interacts with","ZNF324B (interacts with) DRAP1","ZNF324B","activation","DRAP1"
"355875","interacts with","1","0.9611896","ZNF324B (interacts with) RSPRY1","false","interacts with","ZNF324B (interacts with) RSPRY1","ZNF324B","activation","RSPRY1"
"355878","interacts with","1","0.991308","ZNF324B (interacts with) AASDHPPT","false","interacts with","ZNF324B (interacts with) AASDHPPT","ZNF324B","activation","AASDHPPT"
"355881","interacts with","1","0.9984005","ZNF324B (interacts with) NR2C1","false","interacts with","ZNF324B (interacts with) NR2C1","ZNF324B","activation","NR2C1"
"355884","interacts with","1","0.5681009","ZNF324B (interacts with) NOMO2","false","interacts with","ZNF324B (interacts with) NOMO2","ZNF324B","activation","NOMO2"
"355887","interacts with","1","-0.01279727","ZNF326 (interacts with) ZNF578","false","interacts with","ZNF326 (interacts with) ZNF578","ZNF326","inhibition","ZNF578"
"355890","interacts with","1","-0.107738","ZNF329 (interacts with) FHIT","false","interacts with","ZNF329 (interacts with) FHIT","ZNF329","inhibition","FHIT"
"355893","interacts with","1","0.6850924","ZNF331 (interacts with) SOX12","false","interacts with","ZNF331 (interacts with) SOX12","ZNF331","activation","SOX12"
"355896","interacts with","1","0.9790069","ZNF333 (interacts with) MEIS1","false","interacts with","ZNF333 (interacts with) MEIS1","ZNF333","activation","MEIS1"
"355899","interacts with","1","0.8184851","ZNF334 (interacts with) CNNM1","false","interacts with","ZNF334 (interacts with) CNNM1","ZNF334","activation","CNNM1"
"355902","interacts with","1","0.9280167","ZNF334 (interacts with) ZNF16","false","interacts with","ZNF334 (interacts with) ZNF16","ZNF334","activation","ZNF16"
"355905","interacts with","1","0.5409312","ZNF337 (interacts with) IDH3B","false","interacts with","ZNF337 (interacts with) IDH3B","ZNF337","activation","IDH3B"
"355908","interacts with","1","0.2308026","ZNF337 (interacts with) ABCB7","false","interacts with","ZNF337 (interacts with) ABCB7","ZNF337","activation","ABCB7"
"355911","interacts with","1","-0.08170628","ZNF337 (interacts with) ABTB1","false","interacts with","ZNF337 (interacts with) ABTB1","ZNF337","inhibition","ABTB1"
"355914","interacts with","1","0.3508947","ZNF337 (interacts with) PPP2R3B","false","interacts with","ZNF337 (interacts with) PPP2R3B","ZNF337","activation","PPP2R3B"
"355917","interacts with","1","0.8953017","ZNF337 (interacts with) AKAP9","false","interacts with","ZNF337 (interacts with) AKAP9","ZNF337","activation","AKAP9"
"355920","interacts with","1","0.9645317","ZNF337 (interacts with) ATL1","false","interacts with","ZNF337 (interacts with) ATL1","ZNF337","activation","ATL1"
"355923","interacts with","1","0.9921453","ZNF337 (interacts with) ACTB","false","interacts with","ZNF337 (interacts with) ACTB","ZNF337","activation","ACTB"
"355926","interacts with","1","0.9809899","ZNF337 (interacts with) CHD4","false","interacts with","ZNF337 (interacts with) CHD4","ZNF337","activation","CHD4"
"355929","interacts with","1","0.9902758","ZNF337 (interacts with) CBR4","false","interacts with","ZNF337 (interacts with) CBR4","ZNF337","activation","CBR4"
"355932","interacts with","1","-0.05323882","ZNF337 (interacts with) EXT1","false","interacts with","ZNF337 (interacts with) EXT1","ZNF337","inhibition","EXT1"
"355935","interacts with","1","0.8925162","ZNF337 (interacts with) IRF3","false","interacts with","ZNF337 (interacts with) IRF3","ZNF337","activation","IRF3"
"355938","interacts with","1","0.9966483","ZNF337 (interacts with) PRICKLE3","false","interacts with","ZNF337 (interacts with) PRICKLE3","ZNF337","activation","PRICKLE3"
"355941","interacts with","1","0.9979825","ZNF337 (interacts with) PSTK","false","interacts with","ZNF337 (interacts with) PSTK","ZNF337","activation","PSTK"
"355944","interacts with","1","0.1960905","ZNF337 (interacts with) NDUFA13","false","interacts with","ZNF337 (interacts with) NDUFA13","ZNF337","activation","NDUFA13"
"355947","interacts with","1","0.9941713","ZNF337 (interacts with) SACS","false","interacts with","ZNF337 (interacts with) SACS","ZNF337","activation","SACS"
"355950","interacts with","1","0.9662808","ZNF337 (interacts with) CYP2E1","false","interacts with","ZNF337 (interacts with) CYP2E1","ZNF337","activation","CYP2E1"
"355953","interacts with","1","0.8340374","ZNF337 (interacts with) CLIP1","false","interacts with","ZNF337 (interacts with) CLIP1","ZNF337","activation","CLIP1"
"355956","interacts with","1","0.8907107","ZNF337 (interacts with) LYNX1","false","interacts with","ZNF337 (interacts with) LYNX1","ZNF337","activation","LYNX1"
"355959","interacts with","1","0.9470629","ZNF337 (interacts with) SLC35F2","false","interacts with","ZNF337 (interacts with) SLC35F2","ZNF337","activation","SLC35F2"
"355962","interacts with","1","0.9641529","ZNF337 (interacts with) EFNA4","false","interacts with","ZNF337 (interacts with) EFNA4","ZNF337","activation","EFNA4"
"355965","interacts with","1","0.3431445","ZNF337 (interacts with) TIMM8A","false","interacts with","ZNF337 (interacts with) TIMM8A","ZNF337","activation","TIMM8A"
"355968","interacts with","1","0.9945701","ZNF337 (interacts with) ARID3A","false","interacts with","ZNF337 (interacts with) ARID3A","ZNF337","activation","ARID3A"
"355971","interacts with","1","0.08105372","ZNF337 (interacts with) ARPP19","false","interacts with","ZNF337 (interacts with) ARPP19","ZNF337","activation","ARPP19"
"355974","interacts with","1","0.9993228","ZNF337 (interacts with) POMT1","false","interacts with","ZNF337 (interacts with) POMT1","ZNF337","activation","POMT1"
"355977","interacts with","1","0.9344107","ZNF33A (interacts with) ZNF250","false","interacts with","ZNF33A (interacts with) ZNF250","ZNF33A","activation","ZNF250"
"355980","interacts with","1","0.1359723","ZNF33A (interacts with) APOBEC3B","false","interacts with","ZNF33A (interacts with) APOBEC3B","ZNF33A","activation","APOBEC3B"
"355983","interacts with","1","0.8109109","ZNF33A (interacts with) OR2A7","false","interacts with","ZNF33A (interacts with) OR2A7","ZNF33A","activation","OR2A7"
"355986","interacts with","1","0.1672167","ZNF33B (interacts with) ATP2C2","false","interacts with","ZNF33B (interacts with) ATP2C2","ZNF33B","activation","ATP2C2"
"355989","interacts with","1","0.7850024","ZNF33B (interacts with) STK32B","false","interacts with","ZNF33B (interacts with) STK32B","ZNF33B","activation","STK32B"
"355992","interacts with","1","0.1595475","ZNF34 (interacts with) ZNF296","false","interacts with","ZNF34 (interacts with) ZNF296","ZNF34","activation","ZNF296"
"355995","interacts with","1","-0.9919327","ZNF34 (interacts with) TMC8","false","interacts with","ZNF34 (interacts with) TMC8","ZNF34","inhibition","TMC8"
"355998","interacts with","1","-0.2083254","ZNF343 (interacts with) WDR1","false","interacts with","ZNF343 (interacts with) WDR1","ZNF343","inhibition","WDR1"
"356001","interacts with","1","0.2720703","ZNF346 (interacts with) RAB26","false","interacts with","ZNF346 (interacts with) RAB26","ZNF346","activation","RAB26"
"356004","interacts with","1","0.9863998","ZNF346 (interacts with) RDH16","false","interacts with","ZNF346 (interacts with) RDH16","ZNF346","activation","RDH16"
"356007","interacts with","1","0.8485264","ZNF346 (interacts with) ACTR2","false","interacts with","ZNF346 (interacts with) ACTR2","ZNF346","activation","ACTR2"
"356010","interacts with","1","0.9908978","ZNF346 (interacts with) SMYD5","false","interacts with","ZNF346 (interacts with) SMYD5","ZNF346","activation","SMYD5"
"356013","interacts with","1","0.3752082","ZNF346 (interacts with) ARAP2","false","interacts with","ZNF346 (interacts with) ARAP2","ZNF346","activation","ARAP2"
"356016","interacts with","1","0.6549607","ZNF346 (interacts with) BAZ1B","false","interacts with","ZNF346 (interacts with) BAZ1B","ZNF346","activation","BAZ1B"
"356019","interacts with","1","0.7814239","ZNF346 (interacts with) ZDHHC8","false","interacts with","ZNF346 (interacts with) ZDHHC8","ZNF346","activation","ZDHHC8"
"356022","interacts with","1","0.3473079","ZNF346 (interacts with) ZNF174","false","interacts with","ZNF346 (interacts with) ZNF174","ZNF346","activation","ZNF174"
"356025","interacts with","1","0.2891229","ZNF346 (interacts with) MTMR8","false","interacts with","ZNF346 (interacts with) MTMR8","ZNF346","activation","MTMR8"
"356028","interacts with","1","0.9908978","ZNF346 (interacts with) CHD1","false","interacts with","ZNF346 (interacts with) CHD1","ZNF346","activation","CHD1"
"356031","interacts with","1","0.9419407","ZNF346 (interacts with) GPC1","false","interacts with","ZNF346 (interacts with) GPC1","ZNF346","activation","GPC1"
"356034","interacts with","1","-0.02236174","ZNF346 (interacts with) C4A","false","interacts with","ZNF346 (interacts with) C4A","ZNF346","inhibition","C4A"
"356037","interacts with","1","-0.6651668","ZNF346 (interacts with) CD4","false","interacts with","ZNF346 (interacts with) CD4","ZNF346","inhibition","CD4"
"356040","interacts with","1","0.1443776","ZNF347 (interacts with) ALDH1A2","false","interacts with","ZNF347 (interacts with) ALDH1A2","ZNF347","activation","ALDH1A2"
"356043","interacts with","1","0.0929257","ZNF35 (interacts with) CTAGE4","false","interacts with","ZNF35 (interacts with) CTAGE4","ZNF35","activation","CTAGE4"
"356046","interacts with","1","0.1994665","ZNF35 (interacts with) FPGT","false","interacts with","ZNF35 (interacts with) FPGT","ZNF35","activation","FPGT"
"356049","interacts with","1","0.4404037","ZNF35 (interacts with) SPATS2","false","interacts with","ZNF35 (interacts with) SPATS2","ZNF35","activation","SPATS2"
"356052","interacts with","1","0.8578256","ZNF35 (interacts with) SLC25A15","false","interacts with","ZNF35 (interacts with) SLC25A15","ZNF35","activation","SLC25A15"
"356055","interacts with","1","0.512858","ZNF35 (interacts with) SOD1","false","interacts with","ZNF35 (interacts with) SOD1","ZNF35","activation","SOD1"
"356058","interacts with","1","-0.2384591","ZNF35 (interacts with) ADA","false","interacts with","ZNF35 (interacts with) ADA","ZNF35","inhibition","ADA"
"356061","interacts with","1","0.5700279","ZNF35 (interacts with) FTO","false","interacts with","ZNF35 (interacts with) FTO","ZNF35","activation","FTO"
"356064","interacts with","1","0.5687435","ZNF35 (interacts with) TMEM177","false","interacts with","ZNF35 (interacts with) TMEM177","ZNF35","activation","TMEM177"
"356067","interacts with","1","0.7633811","ZNF35 (interacts with) ACTR3C","false","interacts with","ZNF35 (interacts with) ACTR3C","ZNF35","activation","ACTR3C"
"356070","interacts with","1","-0.03023692","ZNF35 (interacts with) FBXL4","false","interacts with","ZNF35 (interacts with) FBXL4","ZNF35","inhibition","FBXL4"
"356073","interacts with","1","-0.00246732","ZNF35 (interacts with) HSPA2","false","interacts with","ZNF35 (interacts with) HSPA2","ZNF35","inhibition","HSPA2"
"356076","interacts with","1","0.2107297","ZNF35 (interacts with) ZNF396","false","interacts with","ZNF35 (interacts with) ZNF396","ZNF35","activation","ZNF396"
"356079","interacts with","1","-0.003978906","ZNF35 (interacts with) ZNF638","false","interacts with","ZNF35 (interacts with) ZNF638","ZNF35","inhibition","ZNF638"
"356082","interacts with","1","0.9352344","ZNF35 (interacts with) GTF2H2C","false","interacts with","ZNF35 (interacts with) GTF2H2C","ZNF35","activation","GTF2H2C"
"356085","interacts with","1","0.9548074","ZNF35 (interacts with) SPHK1","false","interacts with","ZNF35 (interacts with) SPHK1","ZNF35","activation","SPHK1"
"356088","interacts with","1","-0.005168676","ZNF35 (interacts with) KAT2B","false","interacts with","ZNF35 (interacts with) KAT2B","ZNF35","inhibition","KAT2B"
"356091","interacts with","1","0.9996475","ZNF350 (interacts with) ZNF711","false","interacts with","ZNF350 (interacts with) ZNF711","ZNF350","activation","ZNF711"
"356094","interacts with","1","0.9999848","ZNF350 (interacts with) ZNF177","false","interacts with","ZNF350 (interacts with) ZNF177","ZNF350","activation","ZNF177"
"356097","interacts with","1","-0.007479622","ZNF354C (interacts with) ZNF449","false","interacts with","ZNF354C (interacts with) ZNF449","ZNF354C","inhibition","ZNF449"
"356100","interacts with","1","0.9632867","ZNF365 (interacts with) IL7R","false","interacts with","ZNF365 (interacts with) IL7R","ZNF365","activation","IL7R"
"356103","interacts with","1","0.3244148","ZNF365 (interacts with) SUSD4","false","interacts with","ZNF365 (interacts with) SUSD4","ZNF365","activation","SUSD4"
"356106","interacts with","1","0.1112503","ZNF37A (interacts with) HERC2","false","interacts with","ZNF37A (interacts with) HERC2","ZNF37A","activation","HERC2"
"356109","interacts with","1","-0.912733","ZNF37A (interacts with) RPL36AL","false","interacts with","ZNF37A (interacts with) RPL36AL","ZNF37A","inhibition","RPL36AL"
"356112","interacts with","1","0.4294437","ZNF37A (interacts with) SLC24A5","false","interacts with","ZNF37A (interacts with) SLC24A5","ZNF37A","activation","SLC24A5"
"356115","interacts with","1","-0.02291885","ZNF37A (interacts with) SLC7A11","false","interacts with","ZNF37A (interacts with) SLC7A11","ZNF37A","inhibition","SLC7A11"
"356118","interacts with","1","0.2178819","ZNF37A (interacts with) ASL","false","interacts with","ZNF37A (interacts with) ASL","ZNF37A","activation","ASL"
"356121","interacts with","1","-0.9523902","ZNF37A (interacts with) UBE2K","false","interacts with","ZNF37A (interacts with) UBE2K","ZNF37A","inhibition","UBE2K"
"356124","interacts with","1","-0.01009044","ZNF37A (interacts with) ZNF273","false","interacts with","ZNF37A (interacts with) ZNF273","ZNF37A","inhibition","ZNF273"
"356127","interacts with","1","-0.9348145","ZNF37A (interacts with) ZNF275","false","interacts with","ZNF37A (interacts with) ZNF275","ZNF37A","inhibition","ZNF275"
"356130","interacts with","1","0.991482","ZNF37A (interacts with) FAM171A1","false","interacts with","ZNF37A (interacts with) FAM171A1","ZNF37A","activation","FAM171A1"
"356133","interacts with","1","-0.002822632","ZNF37A (interacts with) SNX2","false","interacts with","ZNF37A (interacts with) SNX2","ZNF37A","inhibition","SNX2"
"356136","interacts with","1","-0.9403053","ZNF37A (interacts with) EIF3E","false","interacts with","ZNF37A (interacts with) EIF3E","ZNF37A","inhibition","EIF3E"
"356139","interacts with","1","-0.8129625","ZNF37A (interacts with) FAM53A","false","interacts with","ZNF37A (interacts with) FAM53A","ZNF37A","inhibition","FAM53A"
