"name"	"NR"	"R"	"distance"
"10130"	"ITGA2"	0.556865788674427	0.548635284200161	-0.0122
"10131"	"ITGA2B"	0.692808658369415	0.686186507965143	-0.0102
"10132"	"ITGA3"	0.553744337418799	0.544518376153	-0.0129
"10133"	"ITGA4"	0.778327156416749	0.774103733864597	-0.008
"10134"	"ITGA5"	0.771893149152506	0.768024412606066	-0.0078
"10135"	"ITGA6"	0.594856826170117	0.585944894532091	-0.0124
"10136"	"ITGA7"	0.541779261823389	0.528921650354678	-0.0155
"10137"	"ITGA7_VARIANT_PROTEIN"	0.51469408731904	0.504706808412222	-0.0137
"10138"	"ITGA8"	0.563318719262193	0.554230309234762	-0.0127
"10139"	"ITGA9"	0.542153893997463	0.532154943535888	-0.0135
"10140"	"ITGAD"	0.53150305617952	0.520424983444368	-0.0143
"10141"	"ITGAE"	0.521681614134403	0.50399318890288	-0.0191
"10142"	"ITGAL"	0.71231386361719	0.705543571693184	-0.0102
"10143"	"ITGAM"	0.702971415337355	0.697070849857739	-0.0097
"10144"	"ITGAV"	0.599186797277606	0.591065147051147	-0.0118
"10145"	"ITGAX"	0.671383259671826	0.664103589995897	-0.0108
"10146"	"ITGB1"	0.833790154615164	0.829908090993655	-0.0075
"10147"	"ITGB1BP1"	0.511468396103846	0.54373366057981	0.0163
"10148"	"ITGB1BP2"	0.49829755028865	0.456254410230359	-0.0365
"10149"	"ITGB2"	0.796296798592736	0.792462700442373	-0.0077
"10150"	"ITGB3"	0.736416467499012	0.729942842825098	-0.0099
"10151"	"ITGB3BP"	0.642265669114353	0.635583051920798	-0.0106
"10152"	"ITGB4"	0.615941924046158	0.607623753657105	-0.0119
"10153"	"ITGB5"	0.605385547959646	0.596263487457263	-0.0125
"10154"	"ITGB6"	0.573442528992289	0.563981105266406	-0.0129
"10155"	"ITGB7"	0.578649511624943	0.569237577869759	-0.0129
"10156"	"ITGB8"	0.575697105768521	0.56635765664759	-0.0128
"10157"	"ITGBL1"	0.555958063088295	0.545653731505211	-0.0136
"10158"	"ITIH1"	0.492273430445867	0.471329812560942	-0.0216
"10159"	"ITIH2"	0.540594168315587	0.561324852640541	0.0083
"10160"	"ITIH3"	0.565106085050953	0.557898234328458	-0.0114
"10161"	"ITIH4"	0.538809162404703	0.525475662705112	-0.0159
"10162"	"ITIH4-AS1"	0.291562758349702	0.265063316775521	-0.0267
"10163"	"ITIH5"	0.393604740141796	0.319855203923504	-0.0596
"10164"	"ITIH6"	0.285269680825062	0.272192269324057	-0.0172
"10165"	"ITK"	0.601502489723722	0.592509979537265	-0.0125
"10166"	"ITLN1"	0.523019318330763	0.512907522479442	-0.0137
"10167"	"ITLN2"	0.399988574311459	0.398038156443768	-0.0086
"10168"	"ITM2A"	0.536173219352835	0.540427341659474	-0.0034
"10169"	"ITM2B"	0.582021596752646	0.58675039086214	-0.0028
"10170"	"ITM2C"	0.479736417171519	0.474559703891804	-0.0104
"10171"	"ITPA"	0.632251197776218	0.628014921787037	-0.0089
"10172"	"ITPK1"	0.583822756135963	0.566627762324815	-0.0184
"10173"	"ITPKA"	0.56238475149565	0.555126547729982	-0.0114
"10174"	"ITPKB"	0.456284405104425	0.449404923763389	-0.0118
"10175"	"ITPKB-AS1"	0.245912974812569	0.228643515204347	-0.0204
"10176"	"ITPKC"	0.547800689157501	0.553849176712966	-0.0021
"10177"	"ITPR1"	0.737546398294432	0.736707389315891	-0.0059
"10178"	"ITPR2"	0.653630970825295	0.648248447131366	-0.0096
"10179"	"ITPR3"	0.585292443674154	0.572132991103997	-0.0155
"10180"	"ITPRIP"	0.492021662904862	0.379523372140704	-0.0866
"10181"	"ITPRIPL1"	0.472898330919854	0.495969343232688	0.0096
"10182"	"ITPRIPL2"	0.43693299419181	0.353367428253474	-0.0663
"10183"	"ITSN1"	0.641443372354701	0.633134485459293	-0.0117
"10184"	"ITSN2"	0.506684253655039	0.484530596848119	-0.0223
"10185"	"IVD"	0.532671367524311	0.537931077780995	-0.0027
"10186"	"IVL"	0.592462821153928	0.520362471692845	-0.0573
"10187"	"IVNS1ABP"	0.585737917614937	0.603433486179366	0.0064
"10188"	"IWS1"	0.705680141046466	0.691991684693102	-0.0152
"10189"	"IYD"	0.405702628350429	0.461625615411516	0.0325
"10190"	"IZUMO1"	0.391408518996584	0.399153496303959	-0.0018
"10191"	"Indoxyl"	0.17058066657906	0.139672103310175	-0.0305
"10192"	"Intermediate"	0.250753620690846	0.221221243047402	-0.0291
"10193"	"Isochenodeoxycholic"	0.300056146805221	0.300542620482654	-0.0075
"10194"	"Isovaleryl"	0.301562691220497	0.278868770848256	-0.0239
"10195"	"JADE1"	0.36164562759341	0.348845634174107	-0.0165
"10196"	"JADE2"	0.386378870340547	0.37224462235508	-0.0173
"10197"	"JADE3"	0.292300777063203	0.271775011010408	-0.0224
"10198"	"JAG1"	0.519017674618397	0.507361260623906	-0.0148
"10199"	"JAG2"	0.535753366517702	0.489046782634269	-0.0396
"10200"	"JAGN1"	0.607616563737179	0.623773748193985	0.0054
"10201"	"JAK1"	0.75381695846173	0.748787149713293	-0.0088
"10202"	"JAK2"	0.651009183163048	0.643159829050365	-0.0114
"10203"	"JAK3"	0.535783462602912	0.525319917835896	-0.0139
"10204"	"JAKMIP1"	0.475369155372875	0.459950966959863	-0.0177
"10205"	"JAKMIP2"	0.47396272493146	0.364774939370385	-0.0843
"10206"	"JAKMIP3"	0.420653992453945	0.434881844076226	0.003
"10207"	"JAM2"	0.572467732385794	0.553525972916789	-0.0197
"10208"	"JAM3"	0.562101273614152	0.54200763643519	-0.0206
"10209"	"JAML"	0.410582021581225	0.399540390216613	-0.015
"10210"	"JARID2"	0.556740756057993	0.547066275853818	-0.0132
"10211"	"JAZF1"	0.523067560083017	0.509904607426053	-0.0159
"10212"	"JCHAIN"	0.312828159831408	0.299127573205523	-0.0175
"10213"	"JDP2"	0.489210525225825	0.484648582731825	-0.01
"10214"	"JKAMP"	0.361349174898081	0.462486025910561	0.0644
"10215"	"JMJD1C"	0.511838675111083	0.497767086295677	-0.0166
"10216"	"JMJD4"	0.469311059213353	0.456100407332117	-0.0162
"10217"	"JMJD6"	0.579981681074377	0.566386740749441	-0.0158
"10218"	"JMJD7"	0.307865377154829	0.291693420744496	-0.0192
"10219"	"JMJD7-PLA2G4B"	0.605858466588936	0.598982588290782	-0.0109
"10220"	"JMJD8"	0.497339794213485	0.466788206645489	-0.0284
"10221"	"JMY"	0.493313897470257	0.507044911419735	0.0031
"10222"	"JOSD1"	0.591291633197116	0.586052157420724	-0.0098
"10223"	"JOSD2"	0.513989147256805	0.409429602788684	-0.0808
"10224"	"JPH1"	0.442498273704096	0.405430695647961	-0.0333
"10225"	"JPH2"	0.281165279170038	0.330595272020277	0.0272
"10226"	"JPH3"	0.424293945119671	0.404417111595871	-0.0212
"10227"	"JPH4"	0.611340811438778	0.610159136634602	-0.0068
"10228"	"JRK"	0.494462353963428	0.460991782865744	-0.0304
"10229"	"JRKL"	0.493496837469993	0.49176658684947	-0.0079
"10230"	"JSRP1"	0.487597112739325	0.402214766637728	-0.0673
"10231"	"JTB"	0.50872552381906	0.423229402263613	-0.0673
"10232"	"JUN"	0.712284141544404	0.705297998431077	-0.0104
"10233"	"JUNB"	0.574624530068285	0.564859255485099	-0.0132
"10234"	"JUND"	0.515597086037396	0.505207805339533	-0.0139
"10235"	"JUP"	0.597853708051261	0.590818308681829	-0.0111
"10236"	"KAAG1"	0.42247215928841	0.462626417168598	0.0214
"10237"	"KAL1"	0.243758220637447	0.226599328025882	-0.0203
"10238"	"KALRN"	0.511179412390505	0.48879189851312	-0.0225
"10239"	"KANK1"	0.511704716451331	0.595168166454712	0.0527
"10240"	"KANK2"	0.571183903089795	0.529280661179904	-0.036
"10241"	"KANK3"	0.466384918566128	0.471628946288672	-0.0031
"10242"	"KANK4"	0.422895756528825	0.343394137898763	-0.0635
"10243"	"KANSL1"	0.448294343243878	0.43713669385286	-0.0149
"10244"	"KANSL1L"	0.298751038932127	0.287131937371398	-0.0161
"10245"	"KANSL2"	0.394353304649721	0.382599710809597	-0.0156
"10246"	"KANSL3"	0.485106588138431	0.477085508569819	-0.0124
"10247"	"KARS1"	0.577473925602316	0.569910177003126	-0.0116
"10248"	"KAT14"	0.327650491138209	0.313504531307444	-0.0177
"10249"	"KAT2A"	0.619302317657573	0.61269563399965	-0.0107
"10250"	"KAT2B"	0.718142363901205	0.712063547082207	-0.0097
"10251"	"KAT5"	0.768473861808811	0.76201080817432	-0.0097
"10252"	"KAT6A"	0.477174772285599	0.472342952527809	-0.0102
"10253"	"KAT6B"	0.448944125349828	0.445616589066787	-0.0093
"10254"	"KAT7"	0.594504596954383	0.587195935833315	-0.0113
"10255"	"KAT8"	0.630996523339717	0.62754176940884	-0.0084
"10256"	"KATNA1"	0.58898882328317	0.545083384081792	-0.0373
"10257"	"KATNAL1"	0.675622383472452	0.671832368275425	-0.0083
"10258"	"KATNAL2"	0.466861988912692	0.378414085314532	-0.0696
"10259"	"KATNB1"	0.558560493505083	0.563093653348534	-0.0031
"10260"	"KAZALD1"	0.5077921405588	0.469857766403532	-0.0335
"10261"	"KB-1083B1.1"	0.287698270654468	0.272752846788989	-0.0185
"10262"	"KB-1107E3.1"	0.242970616934544	0.226374931209228	-0.0199
"10263"	"KB-1205A7.2"	0.255756926807391	0.237314063560673	-0.0212
"10264"	"KB-1448A5.1"	0.241876612245131	0.226158456726749	-0.0193
"10265"	"KB-1507C5.3"	0.335678178088626	0.316069807357802	-0.0215
"10266"	"KB-1572G7.2"	0.27667534717886	0.269807520170465	-0.0128
"10267"	"KB-1608C10.2"	0.239971189911365	0.223379703304812	-0.0199
"10268"	"KB-1615E4.2"	0.240110955617618	0	-0.1786
"10269"	"KB-1615E4.3"	0.25375711111966	0.240155907657589	-0.0177
"10270"	"KB-1991G8.1"	0.285926709595067	0.2621217425282	-0.0248
"10271"	"KBTBD11"	0.398090777821115	0.440839076536205	0.0231
"10272"	"KBTBD12"	0.427978473381211	0.367896139895194	-0.0497
"10273"	"KBTBD13"	0.576233355036762	0.566999399685325	-0.0128
"10274"	"KBTBD2"	0.501925846608186	0.540695231402871	0.0209
"10275"	"KBTBD3"	0.42658120769617	0.481960091611327	0.0322
"10276"	"KBTBD4"	0.399359510466409	0.485677855447112	0.0541
"10277"	"KBTBD6"	0.616803779228386	0.611580090404716	-0.0097
"10278"	"KBTBD7"	0.56677320512628	0.580385390296773	0.0034
"10279"	"KBTBD8"	0.624147951744899	0.592827476447117	-0.0282
"10280"	"KC6"	0.354342137437117	0.456139399681249	0.0648
"10281"	"KCMF1"	0.551244316811762	0.538558401313592	-0.0154
"10282"	"KCNA1"	0.582387061401305	0.572465973980863	-0.0132
"10283"	"KCNA10"	0.550739815680907	0.527454837719112	-0.0229
"10284"	"KCNA2"	0.630448798306775	0.623522376227378	-0.0108
"10285"	"KCNA3"	0.654939279186169	0.636177920634808	-0.0191
"10286"	"KCNA4"	0.565286682592402	0.618722057482769	0.0317
"10287"	"KCNA5"	0.566420950714132	0.564866308948986	-0.0074
"10288"	"KCNA6"	0.6357201243416	0.602925162148128	-0.0292
"10289"	"KCNA7"	0.56591775447635	0.609266427767864	0.0245
"10290"	"KCNAB1"	0.55588224756324	0.539538177977401	-0.0179
"10291"	"KCNAB1-AS2"	0.258992103071996	0.240580351993544	-0.0211
"10292"	"KCNAB2"	0.767044084013848	0.770456623988237	-0.0027
"10293"	"KCNAB3"	0.384449982326739	0.397017892645641	0.0016
"10294"	"KCNB1"	0.593015925719283	0.589510974423532	-0.0086
"10295"	"KCNB2"	0.574766781896277	0.613489368395955	0.0213
"10296"	"KCNC1"	0.611440272027647	0.615545017742333	-0.0031
"10297"	"KCNC2"	0.597370680153389	0.641733017950037	0.0254
"10298"	"KCNC3"	0.640723693001101	0.643322840929441	-0.004
"10299"	"KCNC4"	0.568669682212177	0.556277782064382	-0.0151
"10300"	"KCND1"	0.588666121686337	0.570881262451767	-0.0188
"10301"	"KCND2"	0.576712264645056	0.545659096338005	-0.0283
"10302"	"KCND3"	0.620256602628629	0.577818231810913	-0.0361
"10303"	"KCNE1"	0.571957486199431	0.591530786143841	0.0077
"10304"	"KCNE1L"	0.26575636392163	0.24838180579846	-0.0203
"10305"	"KCNE2"	0.557311084464761	0.529214676643143	-0.0263
"10306"	"KCNE3"	0.538571872666552	0.500629191905607	-0.0334
"10307"	"KCNE4"	0.394521460163599	0.390843603958673	-0.0099
"10308"	"KCNF1"	0.563101137517391	0.56699077297306	-0.0035
"10309"	"KCNG1"	0.550434630209644	0.543444895643656	-0.0113
"10310"	"KCNG2"	0.577299875712485	0.592834763122767	0.0048
"10311"	"KCNG3"	0.590618508358571	0.551375435261326	-0.034
"10312"	"KCNG4"	0.603586431065125	0.616326213597922	0.003
"10313"	"KCNH1"	0.505610781187349	0.502528463604971	-0.0088
"10314"	"KCNH2"	0.528255195284887	0.515911923975811	-0.0153
"10315"	"KCNH3"	0.521838654197969	0.498825754166014	-0.0229
"10316"	"KCNH4"	0.562234121155973	0.564620460396993	-0.0046
"10317"	"KCNH5"	0.526264222718989	0.510641003700695	-0.0176
"10318"	"KCNH6"	0.478044311161807	0.500317558656458	0.009
"10319"	"KCNH7"	0.522630308389894	0.514901084899899	-0.012
"10320"	"KCNH8"	0.500283131577864	0.460553660280427	-0.0349
"10321"	"KCNIP1"	0.483298419501106	0.475147201105672	-0.0125
"10322"	"KCNIP2"	0.49493102513906	0.49148043712956	-0.0091
"10323"	"KCNIP3"	0.528227496228314	0.51388562971551	-0.0167
"10324"	"KCNIP4"	0.39347519297407	0.480052298246603	0.0542
"10325"	"KCNJ1"	0.460674331177245	0.410028796862362	-0.0428
"10326"	"KCNJ10"	0.566796395604935	0.534771038963017	-0.029
"10327"	"KCNJ11"	0.676124048934665	0.612123817996338	-0.0511
"10328"	"KCNJ12"	0.58799290161908	0.554916922389794	-0.0296
"10329"	"KCNJ13"	0.444167624859016	0.476681732283734	0.0161
"10330"	"KCNJ14"	0.618830239491826	0.60217785954837	-0.0178
"10331"	"KCNJ15"	0.4840224597159	0.505569753537933	0.0086
"10332"	"KCNJ16"	0.569776654789739	0.570465013982978	-0.0058
"10333"	"KCNJ2"	0.599520336983058	0.577194926260711	-0.0219
"10334"	"KCNJ3"	0.698316133871317	0.681035594615725	-0.0178
"10335"	"KCNJ4"	0.534626657973936	0.525182445277922	-0.0132
"10336"	"KCNJ5"	0.716259196825641	0.688877333045715	-0.0248
"10337"	"KCNJ6"	0.709534562710163	0.711673272165504	-0.0039
"10338"	"KCNJ8"	0.351156851364951	0.421865644758489	0.0427
"10339"	"KCNJ9"	0.718059860738761	0.710486550763345	-0.0108
"10340"	"KCNK1"	0.395301585590342	0.385063308499174	-0.0145
"10341"	"KCNK10"	0.477854825044111	0.456144222396811	-0.0222
"10342"	"KCNK12"	0.463209651666334	0.40399200783365	-0.0489
"10343"	"KCNK13"	0.397625434553522	0.385282215021161	-0.016
"10344"	"KCNK15"	0.453485224233249	0.418517304741494	-0.0317
"10345"	"KCNK16"	0.402194409530345	0.420299379920899	0.0056
"10346"	"KCNK17"	0.453394481700228	0.494057966011544	0.0219
"10347"	"KCNK18"	0.465981707290667	0.413845136376102	-0.0439
"10348"	"KCNK2"	0.524430933442226	0.503318995514377	-0.0215
"10349"	"KCNK3"	0.579961057767711	0.620090393258515	0.0223
"10350"	"KCNK4"	0.354372547081634	0.307405266294159	-0.0408
"10351"	"KCNK5"	0.485398725479708	0.447966123440116	-0.0333
"10352"	"KCNK6"	0.442482733727018	0.4228012287837	-0.021
"10353"	"KCNK7"	0.516101223041427	0.472066832079764	-0.0378
"10354"	"KCNK9"	0.623390930945068	0.629529425033796	-0.0016
"10355"	"KCNMA1"	0.566824216799398	0.608136624648256	0.0231
"10356"	"KCNMB1"	0.587928148945144	0.600244944018659	0.0026
"10357"	"KCNMB2"	0.475156761623651	0.485251509327119	4e-04
"10358"	"KCNMB3"	0.5014521673582	0.494258687126951	-0.0118
"10359"	"KCNMB4"	0.695936162524395	0.682973150033358	-0.0147
"10360"	"KCNN1"	0.544904085617041	0.525773920614243	-0.02
"10361"	"KCNN2"	0.528515177180025	0.517206355446805	-0.0145
"10362"	"KCNN3"	0.585727253420626	0.573911752166182	-0.0145
"10363"	"KCNN4"	0.564796442085248	0.545839183898439	-0.0197
"10364"	"KCNQ1"	0.566240607000816	0.549389022329748	-0.0182
"10365"	"KCNQ1DN"	0.505630055795494	0.469990531222708	-0.0319
"10366"	"KCNQ1OT1"	0.439133377322201	0.493305007849773	0.0315
"10367"	"KCNQ2"	0.525851947323424	0.534063919991534	-7e-04
"10368"	"KCNQ3"	0.601016698129057	0.580654720629619	-0.0205
"10369"	"KCNQ4"	0.650601858294069	0.589134365880247	-0.0494
"10370"	"KCNQ5"	0.648285693103222	0.673694479696504	0.0122
"10371"	"KCNQ5-AS1"	0.237387258432493	0.220120070747848	-0.0204
"10372"	"KCNRG"	0.434230266458948	0.399855047677692	-0.0314
"10373"	"KCNS1"	0.630331740271079	0.597500265805181	-0.0292
"10374"	"KCNS2"	0.586332854440068	0.595613111856535	4e-04
"10375"	"KCNS3"	0.560448541203371	0.560693882518058	-0.0061
"10376"	"KCNT1"	0.485037484579728	0.436818436895149	-0.041
"10377"	"KCNT2"	0.42330450576843	0.349406118197105	-0.0596
"10378"	"KCNU1"	0.53354820971071	0.513354890155528	-0.0208
"10379"	"KCNV1"	0.576978781838835	0.562989456055272	-0.0161
"10380"	"KCNV2"	0.542383115789072	0.575569879287165	0.0172
"10381"	"KCP"	0.49549666193661	0.510269647036208	0.0038
"10382"	"KCTD1"	0.549428813262436	0.538174035230585	-0.0144
"10383"	"KCTD10"	0.627772643822065	0.548148026727058	-0.0624
"10384"	"KCTD11"	0.420382922868375	0.412228059190227	-0.0129
"10385"	"KCTD12"	0.421546688631931	0.43864600792186	0.005
"10386"	"KCTD13"	0.597167995761856	0.588213365044705	-0.0125
"10387"	"KCTD14"	0.45960203257876	0.491653904637291	0.0159
"10388"	"KCTD15"	0.411525942603532	0.399303551445306	-0.0158
"10389"	"KCTD16"	0.367990167512582	0.432938916734395	0.0387
"10390"	"KCTD17"	0.563157987332018	0.623503739324184	0.0366
"10391"	"KCTD18"	0.523727353105562	0.477874472076501	-0.0391
"10392"	"KCTD19"	0.509665896575977	0.477061497683794	-0.0297
"10393"	"KCTD2"	0.473932521840199	0.435933859091199	-0.0338
"10394"	"KCTD20"	0.515561539259715	0.56344226558989	0.0274
"10395"	"KCTD21"	0.378121636225457	0.484665097411218	0.0683
"10396"	"KCTD3"	0.589504002635385	0.626673645932031	0.0203
"10397"	"KCTD4"	0.501904904375593	0.460967047829249	-0.0357
"10398"	"KCTD5"	0.590477225850657	0.568627368032424	-0.0216
"10399"	"KCTD6"	0.62918550027832	0.600334557688281	-0.0264
"10400"	"KCTD7"	0.631489804663979	0.636674034233723	-0.0022
"10401"	"KCTD8"	0.364517638965295	0.428430431082419	0.0379
"10402"	"KCTD9"	0.570890586500478	0.558682773560123	-0.0149
"10403"	"KDELR1"	0.745569013276228	0.743059911272919	-0.007
"10404"	"KDELR2"	0.661146160483426	0.640330341513514	-0.0205
"10405"	"KDELR3"	0.632631048811178	0.639112181357923	-0.0013
"10406"	"KDM1A"	0.745023302227505	0.73699230334821	-0.0109
"10407"	"KDM1B"	0.620303138709026	0.595678762577686	-0.0234
"10408"	"KDM2A"	0.449498191494917	0.447965249581232	-0.008
"10409"	"KDM2B"	0.53330741416537	0.515398673546205	-0.0192
"10410"	"KDM3A"	0.580521165514263	0.571015893635869	-0.0129
"10411"	"KDM3B"	0.575279361121795	0.565662715675535	-0.013
"10412"	"KDM4A"	0.524075809584837	0.5182782667793	-0.0106
"10413"	"KDM4A-AS1"	0.287766669225978	0.248695158396313	-0.0356
"10414"	"KDM4B"	0.494490784641625	0.468606951370379	-0.0251
"10415"	"KDM4C"	0.499087520080042	0.519499910670166	0.0078
"10416"	"KDM4D"	0.46708459916463	0.462786635859261	-0.0099
"10417"	"KDM4E"	0.262630132064592	0.248939014401781	-0.0177
"10418"	"KDM5A"	0.512103576946154	0.511883172450582	-0.0067
"10419"	"KDM5B"	0.53287615239092	0.523300661933183	-0.0133
"10420"	"KDM5C"	0.473401201597637	0.4920519019201	0.0064
"10421"	"KDM5D"	0.52061483258897	0.52491421473069	-0.0035
"10422"	"KDM6A"	0.567161140894748	0.55774379264099	-0.013
"10423"	"KDM6B"	0.552719049642757	0.549299644788092	-0.0088
"10424"	"KDM7A"	0.218713777961833	0.20257888483309	-0.0197
"10425"	"KDR"	0.525169449290265	0.516792873932956	-0.0125
"10426"	"KDSR"	0.532790327952896	0.53123169700455	-0.0076
"10427"	"KEAP1"	0.577160908283269	0.569490187152868	-0.0117
"10428"	"KEL"	0.551350019196516	0.548298009943201	-0.0085
"10429"	"KERA"	0.497824615195282	0.548085247731265	0.029
"10430"	"KHDC1"	0.427223003882919	0.548614466315071	0.0791
"10431"	"KHDC1L"	0.460285429092318	0.40252581804461	-0.0479
"10432"	"KHDRBS1"	0.719906163309049	0.712170969383536	-0.0109
"10433"	"KHDRBS2"	0.479544379441148	0.399120386066993	-0.0639
"10434"	"KHDRBS3"	0.498183084068711	0.483172068689611	-0.0173
"10435"	"KHK"	0.622477531929215	0.599042597670697	-0.0226
"10436"	"KHNYN"	0.497377028184618	0.444897124661058	-0.0439
"10437"	"KHSRP"	0.636385918703478	0.628014459484403	-0.0118
"10438"	"KIAA0040"	0.437913167499204	0.410261412044507	-0.0266
"10439"	"KIAA0087"	0.423632231740733	0.481566789059832	0.034
"10440"	"KIAA0100"	0.166852447852656	0.150678056138571	-0.0201
"10441"	"KIAA0142"	0.4113297241112	0.399270491970392	-0.0157
"10442"	"KIAA0196-AS1"	0.239191832230568	0.221945251795661	-0.0204
"10443"	"KIAA0226"	0	0	-0.0095
"10444"	"KIAA0232"	0.474089644680064	0.500358485200317	0.0118
"10445"	"KIAA0319"	0.613772794869344	0.605536513609128	-0.0118
"10446"	"KIAA0319L"	0.440536049889663	0.486890402708789	0.0259
"10447"	"KIAA0406"	0.304498260506191	0.290015289123843	-0.0181
"10448"	"KIAA0408"	0.46218123535415	0.50139805494918	0.021
"10449"	"KIAA0430"	0.237964787605911	0.220718678273969	-0.0204
"10450"	"KIAA0513"	0.537027060093368	0.531385143257543	-0.0104
"10451"	"KIAA0586"	0.531547894403129	0.529085116006312	-0.0082
"10452"	"KIAA0753"	0.590048851379339	0.561824077042245	-0.0262
"10453"	"KIAA0754"	0.256088179096127	0.24455265890167	-0.0163
"10454"	"KIAA0907"	0.323421794081361	0.315068530709389	-0.0136
"10455"	"KIAA0930"	0.279891125170266	0.263205257800242	-0.0198
"10456"	"KIAA1107"	0.277569239464787	0.260843466647405	-0.0198
"10457"	"KIAA1109"	0.347113038858256	0.33388329217715	-0.0169
"10458"	"KIAA1143"	0.514142416944052	0.505952106896202	-0.0124
"10459"	"KIAA1149"	0.196207725602764	0.183903706419345	-0.0171
"10460"	"KIAA1191"	0.387077468188375	0.355177127512081	-0.03
"10461"	"KIAA1210"	0.439556435969579	0.468687350521009	0.0137
"10462"	"KIAA1211"	0.244752489714206	0.227318377476203	-0.0205
"10463"	"KIAA1217"	0.427848941136938	0.428107300241053	-0.0069
"10464"	"KIAA1328"	0.509811111529584	0.403790887295251	-0.0819
"10465"	"KIAA1456"	0.236837639380532	0.219826889724216	-0.0202
"10466"	"KIAA1462"	0.257231005166536	0.240155907657589	-0.0202
"10467"	"KIAA1522"	0.510423131734394	0.508465202786436	-0.008
"10468"	"KIAA1549"	0.646205855815091	0.629799213154073	-0.0175
"10469"	"KIAA1549L"	0.237146070170759	0.219853592521493	-0.0204
"10470"	"KIAA1586"	0.525702042156561	0.521111367911394	-0.0098
"10471"	"KIAA1598"	0.249350968966322	0.227947985529632	-0.0233
"10472"	"KIAA1614"	0.433919434488597	0.433140124558075	-0.0076
"10473"	"KIAA1644"	0.282297759904011	0.263181181192633	-0.0215
"10474"	"KIAA1671"	0.545745328126548	0.533346784708706	-0.0152
"10475"	"KIAA1683"	0.239868315773862	0.221984738910972	-0.0209
"10476"	"KIAA1731"	0.275839026546717	0	-0.2038
"10477"	"KIAA1755"	0.403565300577685	0.404098799193031	-0.0068
"10478"	"KIAA1958"	0.472092573551235	0.528417451076471	0.0332
"10479"	"KIAA2013"	0.595680809571318	0.540706518652274	-0.0451
"10480"	"KIAA2022"	0.262180920438662	0.24720380728343	-0.0187
"10481"	"KIAA2026"	0.484244620381385	0.492815451119732	-7e-04
"10482"	"KIDINS220"	0.451925321471289	0.454271859947807	-0.0053
"10483"	"KIF11"	0.680866802906754	0.674281753137816	-0.0103
"10484"	"KIF12"	0.411099397936224	0.36545034099805	-0.0396
"10485"	"KIF13A"	0.571821138131187	0.577648562573449	-0.0021
"10486"	"KIF13B"	0.53324629925707	0.522832973444158	-0.0139
"10487"	"KIF14"	0.591083993920258	0.590044390351042	-0.0069
"10488"	"KIF15"	0.660901578278905	0.659847893591717	-0.0065
"10489"	"KIF16B"	0.569785646409873	0.608223540254061	0.021
"10490"	"KIF17"	0.557404192012286	0.580982025892012	0.0104
"10491"	"KIF18A"	0.68494754016369	0.678340900296418	-0.0103
"10492"	"KIF18B"	0.547276040486699	0.553422460499678	-0.002
"10493"	"KIF19"	0.486657343718663	0.482665199133543	-0.0096
"10494"	"KIF1A"	0.400118566198496	0.40914151240466	-8e-04
"10495"	"KIF1B"	0.53696699983088	0.532028605179909	-0.0099
"10496"	"KIF1C"	0.655690194544321	0.645035356121129	-0.0133
"10497"	"KIF20A"	0.437205524628314	0.470665293305512	0.0167
"10498"	"KIF20B"	0.620685476333686	0.58654787185919	-0.0302
"10499"	"KIF21A"	0.479245171496651	0.481080479467881	-0.0055
"10500"	"KIF21B"	0.49153409699405	0.497888683414503	-0.0022
"10501"	"KIF22"	0.60474634970059	0.597005144298914	-0.0115
"10502"	"KIF23"	0.6521758757115	0.649043838725347	-0.008
"10503"	"KIF24"	0.640501994081078	0.628493387533543	-0.0144
"10504"	"KIF25"	0.40789011421576	0.46011137971169	0.0299
"10505"	"KIF26A"	0.608952884838227	0.601170260870155	-0.0116
"10506"	"KIF26B"	0.471675240925238	0.427969815483654	-0.0378
"10507"	"KIF27"	0.507894872255911	0.482950388111868	-0.0243
"10508"	"KIF28P"	0.318064946652842	0.302282958584748	-0.0189
"10509"	"KIF2A"	0.789774522120754	0.775134991408977	-0.0154
"10510"	"KIF2B"	0.67166964717225	0.666186886664156	-0.0096
"10511"	"KIF2C"	0.692285381690625	0.688694155212763	-0.0081
"10512"	"KIF3A"	0.660691664736142	0.63852082764033	-0.0215
"10513"	"KIF3B"	0.655688906481952	0.635656406143769	-0.02
"10514"	"KIF3C"	0.645079294541331	0.63078766095494	-0.016
"10515"	"KIF4A"	0.635906785839152	0.628383835321699	-0.0112
"10516"	"KIF4B"	0.639399282991113	0.637950103941514	-0.0069
"10517"	"KIF5A"	0.69393345059744	0.685928935882639	-0.0112
"10518"	"KIF5B"	0.669334667937697	0.661049464921645	-0.0116
"10519"	"KIF5B-ALK"	0.251249985575516	0.238177520744096	-0.0174
"10520"	"KIF5B-ALK_K17"	0.251249985575516	0.238177520744096	-0.0174
"10521"	"KIF5B-RET(NM_020630)_K15"	0.251249985575516	0.238177520744096	-0.0174
"10522"	"KIF5B-RET(NM_020630)_K16"	0.251249985575516	0.238177520744096	-0.0174
"10523"	"KIF5B-RET(NM_020630)_K22"	0.251249985575516	0.238177520744096	-0.0174
"10524"	"KIF5B-RET(NM_020630)_K23"	0.251249985575516	0.238177520744096	-0.0174
"10525"	"KIF5B-RET(NM_020630)_K24"	0.251249985575516	0.238177520744096	-0.0174
