nodeLabel	flow_class_1	flow_class_2	distance
RNASE8	0	0	-2e-04
RNASE9	0	0	-2e-04
RNF121	0	0	-2e-04
RNF17	0	0	-2e-04
RNF212	0	0	-2e-04
RNF222	0	0	-2e-04
RNF223	0	0	-2e-04
RNF39	0	0	-2e-04
RNU1-101P	0	0	-2e-04
RNU1-103P	0	0	-2e-04
RNU1-106P	0	0	-2e-04
RNU1-109P	0	0	-2e-04
RNU1-124P	0	0	-2e-04
RNU1-125P	0	0	-2e-04
RNU1-130P	0	0	-2e-04
RNU1-132P	0	0	-2e-04
RNU1-134P	0	0	-2e-04
RNU1-148P	0	0	-2e-04
RNU1-150P	0	0	-2e-04
RNU1-15P	0	0	-2e-04
RNU1-17P	0	0	-2e-04
RNU1-19P	0	0	-2e-04
RNU1-20P	0	0	-2e-04
RNU1-24P	0	0	-2e-04
RNU1-28P	0	0	-2e-04
RNU1-31P	0	0	-2e-04
RNU1-32P	0	0	-2e-04
RNU1-34P	0	0	-2e-04
RNU1-38P	0	0	-2e-04
RNU1-44P	0	0	-2e-04
RNU1-51P	0	0	-2e-04
RNU1-52P	0	0	-2e-04
RNU1-55P	0	0	-2e-04
RNU1-58P	0	0	-2e-04
RNU1-62P	0	0	-2e-04
RNU1-63P	0	0	-2e-04
RNU1-64P	0	0	-2e-04
RNU1-65P	0	0	-2e-04
RNU1-70P	0	0	-2e-04
RNU1-77P	0	0	-2e-04
RNU1-7P	0	0	-2e-04
RNU1-80P	0	0	-2e-04
RNU1-82P	0	0	-2e-04
RNU1-83P	0	0	-2e-04
RNU1-84P	0	0	-2e-04
RNU1-88P	0	0	-2e-04
RNU1-8P	0	0	-2e-04
RNU1-91P	0	0	-2e-04
RNU1-93P	0	0	-2e-04
RNU1-96P	0	0	-2e-04
RNU105B	0	0	-2e-04
RNU105C	0	0	-2e-04
RNU11-5P	0	0	-2e-04
RNU2-12P	0	0	-2e-04
RNU2-15P	0	0	-2e-04
RNU2-16P	0	0	-2e-04
RNU2-18P	0	0	-2e-04
RNU2-19P	0	0	-2e-04
RNU2-20P	0	0	-2e-04
RNU2-21P	0	0	-2e-04
RNU2-22P	0	0	-2e-04
RNU2-23P	0	0	-2e-04
RNU2-25P	0	0	-2e-04
RNU2-27P	0	0	-2e-04
RNU2-28P	0	0	-2e-04
RNU2-31P	0	0	-2e-04
RNU2-32P	0	0	-2e-04
RNU2-33P	0	0	-2e-04
RNU2-35P	0	0	-2e-04
RNU2-36P	0	0	-2e-04
RNU2-38P	0	0	-2e-04
RNU2-3P	0	0	-2e-04
RNU2-42P	0	0	-2e-04
RNU2-43P	0	0	-2e-04
RNU2-45P	0	0	-2e-04
RNU2-48P	0	0	-2e-04
RNU2-50P	0	0	-2e-04
RNU2-52P	0	0	-2e-04
RNU2-56P	0	0	-2e-04
RNU2-64P	0	0	-2e-04
RNU2-66P	0	0	-2e-04
RNU2-69P	0	0	-2e-04
RNU2-6P	0	0	-2e-04
RNU2-70P	0	0	-2e-04
RNU2-71P	0	0	-2e-04
RNU2-8P	0	0	-2e-04
RNU4-11P	0	0	-2e-04
RNU4-16P	0	0	-2e-04
RNU4-18P	0	0	-2e-04
RNU4-19P	0	0	-2e-04
RNU4-20P	0	0	-2e-04
RNU4-21P	0	0	-2e-04
RNU4-25P	0	0	-2e-04
RNU4-27P	0	0	-2e-04
RNU4-28P	0	0	-2e-04
RNU4-29P	0	0	-2e-04
RNU4-30P	0	0	-2e-04
RNU4-31P	0	0	-2e-04
RNU4-35P	0	0	-2e-04
RNU4-38P	0	0	-2e-04
RNU4-40P	0	0	-2e-04
RNU4-41P	0	0	-2e-04
RNU4-42P	0	0	-2e-04
RNU4-46P	0	0	-2e-04
RNU4-47P	0	0	-2e-04
RNU4-49P	0	0	-2e-04
RNU4-4P	0	0	-2e-04
RNU4-50P	0	0	-2e-04
RNU4-51P	0	0	-2e-04
RNU4-55P	0	0	-2e-04
RNU4-56P	0	0	-2e-04
RNU4-58P	0	0	-2e-04
RNU4-59P	0	0	-2e-04
RNU4-60P	0	0	-2e-04
RNU4-62P	0	0	-2e-04
RNU4-67P	0	0	-2e-04
RNU4-70P	0	0	-2e-04
RNU4-73P	0	0	-2e-04
RNU4-76P	0	0	-2e-04
RNU4-77P	0	0	-2e-04
RNU4-7P	0	0	-2e-04
RNU4-80P	0	0	-2e-04
RNU4-86P	0	0	-2e-04
RNU4-92P	0	0	-2e-04
RNU4ATAC11P	0	0	-2e-04
RNU4ATAC12P	0	0	-2e-04
RNU4ATAC13P	0	0	-2e-04
RNU4ATAC14P	0	0	-2e-04
RNU4ATAC15P	0	0	-2e-04
RNU4ATAC16P	0	0	-2e-04
RNU4ATAC17P	0	0	-2e-04
RNU4ATAC18P	0	0	-2e-04
RNU4ATAC2P	0	0	-2e-04
RNU4ATAC4P	0	0	-2e-04
RNU5A-3P	0	0	-2e-04
RNU5A-4P	0	0	-2e-04
RNU5A-5P	0	0	-2e-04
RNU5A-6P	0	0	-2e-04
RNU5A-8P	0	0	-2e-04
RNU5B-2P	0	0	-2e-04
RNU5B-4P	0	0	-2e-04
RNU5D-2P	0	0	-2e-04
RNU5E-10P	0	0	-2e-04
RNU5E-2P	0	0	-2e-04
RNU5E-3P	0	0	-2e-04
RNU5E-5P	0	0	-2e-04
RNU5E-7P	0	0	-2e-04
RNU5E-9P	0	0	-2e-04
RNU5F-3P	0	0	-2e-04
RNU6-1002P	0	0	-2e-04
RNU6-1003P	0	0	-2e-04
RNU6-1005P	0	0	-2e-04
RNU6-1007P	0	0	-2e-04
RNU6-1008P	0	0	-2e-04
RNU6-1009P	0	0	-2e-04
RNU6-100P	0	0	-2e-04
RNU6-1010P	0	0	-2e-04
RNU6-1011P	0	0	-2e-04
RNU6-1013P	0	0	-2e-04
RNU6-1016P	0	0	-2e-04
RNU6-1017P	0	0	-2e-04
RNU6-1018P	0	0	-2e-04
RNU6-1019P	0	0	-2e-04
RNU6-101P	0	0	-2e-04
RNU6-1020P	0	0	-2e-04
RNU6-1024P	0	0	-2e-04
RNU6-1027P	0	0	-2e-04
RNU6-1031P	0	0	-2e-04
RNU6-1033P	0	0	-2e-04
RNU6-1039P	0	0	-2e-04
RNU6-1041P	0	0	-2e-04
RNU6-1045P	0	0	-2e-04
RNU6-1047P	0	0	-2e-04
RNU6-1050P	0	0	-2e-04
RNU6-1051P	0	0	-2e-04
RNU6-1053P	0	0	-2e-04
RNU6-1055P	0	0	-2e-04
RNU6-1057P	0	0	-2e-04
RNU6-1058P	0	0	-2e-04
RNU6-105P	0	0	-2e-04
RNU6-1062P	0	0	-2e-04
RNU6-1069P	0	0	-2e-04
RNU6-1073P	0	0	-2e-04
RNU6-1074P	0	0	-2e-04
RNU6-1077P	0	0	-2e-04
RNU6-1079P	0	0	-2e-04
RNU6-107P	0	0	-2e-04
RNU6-1080P	0	0	-2e-04
RNU6-1081P	0	0	-2e-04
RNU6-1083P	0	0	-2e-04
RNU6-1084P	0	0	-2e-04
RNU6-1089P	0	0	-2e-04
RNU6-1091P	0	0	-2e-04
RNU6-1092P	0	0	-2e-04
RNU6-1093P	0	0	-2e-04
RNU6-1095P	0	0	-2e-04
RNU6-1097P	0	0	-2e-04
RNU6-1098P	0	0	-2e-04
RNU6-10P	0	0	-2e-04
RNU6-1101P	0	0	-2e-04
RNU6-1102P	0	0	-2e-04
RNU6-1103P	0	0	-2e-04
RNU6-1107P	0	0	-2e-04
RNU6-1110P	0	0	-2e-04
RNU6-1114P	0	0	-2e-04
RNU6-1115P	0	0	-2e-04
RNU6-1117P	0	0	-2e-04
RNU6-111P	0	0	-2e-04
RNU6-1123P	0	0	-2e-04
RNU6-1127P	0	0	-2e-04
RNU6-1128P	0	0	-2e-04
RNU6-112P	0	0	-2e-04
RNU6-1136P	0	0	-2e-04
RNU6-1137P	0	0	-2e-04
RNU6-1138P	0	0	-2e-04
RNU6-1140P	0	0	-2e-04
RNU6-1142P	0	0	-2e-04
RNU6-1143P	0	0	-2e-04
RNU6-1145P	0	0	-2e-04
RNU6-1147P	0	0	-2e-04
RNU6-1148P	0	0	-2e-04
RNU6-1149P	0	0	-2e-04
RNU6-1152P	0	0	-2e-04
RNU6-1154P	0	0	-2e-04
RNU6-1155P	0	0	-2e-04
RNU6-1156P	0	0	-2e-04
RNU6-1157P	0	0	-2e-04
RNU6-1159P	0	0	-2e-04
RNU6-115P	0	0	-2e-04
RNU6-1160P	0	0	-2e-04
RNU6-1161P	0	0	-2e-04
RNU6-1162P	0	0	-2e-04
RNU6-1165P	0	0	-2e-04
RNU6-1168P	0	0	-2e-04
RNU6-1169P	0	0	-2e-04
RNU6-116P	0	0	-2e-04
RNU6-1172P	0	0	-2e-04
RNU6-1174P	0	0	-2e-04
RNU6-1177P	0	0	-2e-04
RNU6-1180P	0	0	-2e-04
RNU6-1181P	0	0	-2e-04
RNU6-1185P	0	0	-2e-04
RNU6-1187P	0	0	-2e-04
RNU6-1188P	0	0	-2e-04
RNU6-1191P	0	0	-2e-04
RNU6-1194P	0	0	-2e-04
RNU6-1196P	0	0	-2e-04
RNU6-1198P	0	0	-2e-04
RNU6-11P	0	0	-2e-04
RNU6-1201P	0	0	-2e-04
RNU6-1202P	0	0	-2e-04
RNU6-1203P	0	0	-2e-04
RNU6-1208P	0	0	-2e-04
RNU6-1209P	0	0	-2e-04
RNU6-120P	0	0	-2e-04
RNU6-1211P	0	0	-2e-04
RNU6-1212P	0	0	-2e-04
RNU6-1215P	0	0	-2e-04
RNU6-1216P	0	0	-2e-04
RNU6-1218P	0	0	-2e-04
RNU6-1219P	0	0	-2e-04
RNU6-1223P	0	0	-2e-04
RNU6-1226P	0	0	-2e-04
RNU6-1227P	0	0	-2e-04
RNU6-1228P	0	0	-2e-04
RNU6-1231P	0	0	-2e-04
RNU6-1234P	0	0	-2e-04
RNU6-1236P	0	0	-2e-04
RNU6-1237P	0	0	-2e-04
RNU6-1240P	0	0	-2e-04
RNU6-1241P	0	0	-2e-04
RNU6-1244P	0	0	-2e-04
RNU6-1247P	0	0	-2e-04
RNU6-1248P	0	0	-2e-04
RNU6-1249P	0	0	-2e-04
RNU6-1250P	0	0	-2e-04
RNU6-1253P	0	0	-2e-04
RNU6-1255P	0	0	-2e-04
RNU6-1258P	0	0	-2e-04
RNU6-1259P	0	0	-2e-04
RNU6-1261P	0	0	-2e-04
RNU6-1263P	0	0	-2e-04
RNU6-1270P	0	0	-2e-04
RNU6-1272P	0	0	-2e-04
RNU6-1273P	0	0	-2e-04
RNU6-1274P	0	0	-2e-04
RNU6-1275P	0	0	-2e-04
RNU6-1279P	0	0	-2e-04
RNU6-1280P	0	0	-2e-04
RNU6-1281P	0	0	-2e-04
RNU6-1285P	0	0	-2e-04
RNU6-1291P	0	0	-2e-04
RNU6-1295P	0	0	-2e-04
RNU6-1298P	0	0	-2e-04
RNU6-12P	0	0	-2e-04
RNU6-1300P	0	0	-2e-04
RNU6-1302P	0	0	-2e-04
RNU6-1303P	0	0	-2e-04
RNU6-1304P	0	0	-2e-04
RNU6-1305P	0	0	-2e-04
RNU6-1309P	0	0	-2e-04
RNU6-1310P	0	0	-2e-04
RNU6-1316P	0	0	-2e-04
RNU6-1322P	0	0	-2e-04
RNU6-1326P	0	0	-2e-04
RNU6-1327P	0	0	-2e-04
RNU6-1328P	0	0	-2e-04
RNU6-1329P	0	0	-2e-04
RNU6-1330P	0	0	-2e-04
RNU6-1337P	0	0	-2e-04
RNU6-1340P	0	0	-2e-04
RNU6-135P	0	0	-2e-04
RNU6-136P	0	0	-2e-04
RNU6-137P	0	0	-2e-04
RNU6-141P	0	0	-2e-04
RNU6-142P	0	0	-2e-04
RNU6-145P	0	0	-2e-04
RNU6-147P	0	0	-2e-04
RNU6-148P	0	0	-2e-04
RNU6-151P	0	0	-2e-04
RNU6-153P	0	0	-2e-04
RNU6-159P	0	0	-2e-04
RNU6-15P	0	0	-2e-04
RNU6-163P	0	0	-2e-04
RNU6-166P	0	0	-2e-04
RNU6-167P	0	0	-2e-04
RNU6-16P	0	0	-2e-04
RNU6-170P	0	0	-2e-04
RNU6-171P	0	0	-2e-04
RNU6-172P	0	0	-2e-04
RNU6-174P	0	0	-2e-04
RNU6-175P	0	0	-2e-04
RNU6-180P	0	0	-2e-04
RNU6-181P	0	0	-2e-04
RNU6-182P	0	0	-2e-04
RNU6-188P	0	0	-2e-04
RNU6-189P	0	0	-2e-04
RNU6-190P	0	0	-2e-04
RNU6-191P	0	0	-2e-04
RNU6-192P	0	0	-2e-04
RNU6-193P	0	0	-2e-04
RNU6-194P	0	0	-2e-04
RNU6-195P	0	0	-2e-04
RNU6-196P	0	0	-2e-04
RNU6-197P	0	0	-2e-04
RNU6-198P	0	0	-2e-04
RNU6-201P	0	0	-2e-04
RNU6-204P	0	0	-2e-04
RNU6-205P	0	0	-2e-04
RNU6-20P	0	0	-2e-04
RNU6-210P	0	0	-2e-04
RNU6-213P	0	0	-2e-04
RNU6-219P	0	0	-2e-04
RNU6-221P	0	0	-2e-04
RNU6-223P	0	0	-2e-04
RNU6-225P	0	0	-2e-04
RNU6-22P	0	0	-2e-04
RNU6-230P	0	0	-2e-04
RNU6-231P	0	0	-2e-04
RNU6-232P	0	0	-2e-04
RNU6-233P	0	0	-2e-04
RNU6-236P	0	0	-2e-04
RNU6-237P	0	0	-2e-04
RNU6-238P	0	0	-2e-04
RNU6-240P	0	0	-2e-04
RNU6-242P	0	0	-2e-04
RNU6-249P	0	0	-2e-04
RNU6-24P	0	0	-2e-04
RNU6-251P	0	0	-2e-04
RNU6-252P	0	0	-2e-04
RNU6-253P	0	0	-2e-04
RNU6-254P	0	0	-2e-04
RNU6-256P	0	0	-2e-04
RNU6-258P	0	0	-2e-04
RNU6-25P	0	0	-2e-04
RNU6-260P	0	0	-2e-04
RNU6-262P	0	0	-2e-04
RNU6-264P	0	0	-2e-04
RNU6-265P	0	0	-2e-04
RNU6-269P	0	0	-2e-04
RNU6-26P	0	0	-2e-04
RNU6-270P	0	0	-2e-04
RNU6-272P	0	0	-2e-04
RNU6-275P	0	0	-2e-04
RNU6-277P	0	0	-2e-04
RNU6-279P	0	0	-2e-04
RNU6-281P	0	0	-2e-04
RNU6-282P	0	0	-2e-04
RNU6-287P	0	0	-2e-04
RNU6-288P	0	0	-2e-04
RNU6-291P	0	0	-2e-04
RNU6-292P	0	0	-2e-04
RNU6-293P	0	0	-2e-04
RNU6-295P	0	0	-2e-04
RNU6-301P	0	0	-2e-04
RNU6-302P	0	0	-2e-04
RNU6-307P	0	0	-2e-04
RNU6-308P	0	0	-2e-04
RNU6-311P	0	0	-2e-04
RNU6-314P	0	0	-2e-04
RNU6-315P	0	0	-2e-04
RNU6-318P	0	0	-2e-04
RNU6-319P	0	0	-2e-04
RNU6-322P	0	0	-2e-04
RNU6-327P	0	0	-2e-04
RNU6-32P	0	0	-2e-04
RNU6-335P	0	0	-2e-04
RNU6-339P	0	0	-2e-04
RNU6-340P	0	0	-2e-04
RNU6-341P	0	0	-2e-04
RNU6-343P	0	0	-2e-04
RNU6-344P	0	0	-2e-04
RNU6-348P	0	0	-2e-04
RNU6-349P	0	0	-2e-04
RNU6-350P	0	0	-2e-04
RNU6-351P	0	0	-2e-04
RNU6-35P	0	0	-2e-04
RNU6-363P	0	0	-2e-04
RNU6-364P	0	0	-2e-04
RNU6-367P	0	0	-2e-04
RNU6-373P	0	0	-2e-04
RNU6-375P	0	0	-2e-04
RNU6-377P	0	0	-2e-04
RNU6-37P	0	0	-2e-04
RNU6-380P	0	0	-2e-04
RNU6-387P	0	0	-2e-04
RNU6-391P	0	0	-2e-04
RNU6-393P	0	0	-2e-04
RNU6-398P	0	0	-2e-04
RNU6-39P	0	0	-2e-04
RNU6-401P	0	0	-2e-04
RNU6-402P	0	0	-2e-04
RNU6-404P	0	0	-2e-04
RNU6-410P	0	0	-2e-04
RNU6-411P	0	0	-2e-04
RNU6-414P	0	0	-2e-04
RNU6-415P	0	0	-2e-04
RNU6-418P	0	0	-2e-04
RNU6-422P	0	0	-2e-04
RNU6-423P	0	0	-2e-04
RNU6-425P	0	0	-2e-04
RNU6-426P	0	0	-2e-04
RNU6-427P	0	0	-2e-04
RNU6-428P	0	0	-2e-04
RNU6-429P	0	0	-2e-04
RNU6-42P	0	0	-2e-04
RNU6-430P	0	0	-2e-04
RNU6-432P	0	0	-2e-04
RNU6-436P	0	0	-2e-04
RNU6-43P	0	0	-2e-04
RNU6-440P	0	0	-2e-04
RNU6-442P	0	0	-2e-04
RNU6-444P	0	0	-2e-04
RNU6-446P	0	0	-2e-04
RNU6-448P	0	0	-2e-04
RNU6-44P	0	0	-2e-04
RNU6-450P	0	0	-2e-04
RNU6-451P	0	0	-2e-04
RNU6-454P	0	0	-2e-04
RNU6-456P	0	0	-2e-04
RNU6-460P	0	0	-2e-04
RNU6-462P	0	0	-2e-04
RNU6-464P	0	0	-2e-04
RNU6-466P	0	0	-2e-04
RNU6-468P	0	0	-2e-04
RNU6-470P	0	0	-2e-04
RNU6-474P	0	0	-2e-04
RNU6-477P	0	0	-2e-04
RNU6-479P	0	0	-2e-04
RNU6-47P	0	0	-2e-04
RNU6-481P	0	0	-2e-04
RNU6-482P	0	0	-2e-04
RNU6-485P	0	0	-2e-04
RNU6-48P	0	0	-2e-04
RNU6-490P	0	0	-2e-04
RNU6-497P	0	0	-2e-04
RNU6-501P	0	0	-2e-04
RNU6-507P	0	0	-2e-04
RNU6-509P	0	0	-2e-04
RNU6-512P	0	0	-2e-04
RNU6-514P	0	0	-2e-04
RNU6-515P	0	0	-2e-04
RNU6-516P	0	0	-2e-04
RNU6-519P	0	0	-2e-04
RNU6-51P	0	0	-2e-04
RNU6-522P	0	0	-2e-04
RNU6-526P	0	0	-2e-04
RNU6-52P	0	0	-2e-04
RNU6-530P	0	0	-2e-04
RNU6-531P	0	0	-2e-04
RNU6-539P	0	0	-2e-04
RNU6-53P	0	0	-2e-04
RNU6-540P	0	0	-2e-04
RNU6-541P	0	0	-2e-04
RNU6-543P	0	0	-2e-04
RNU6-545P	0	0	-2e-04
RNU6-547P	0	0	-2e-04
RNU6-548P	0	0	-2e-04
RNU6-549P	0	0	-2e-04
RNU6-550P	0	0	-2e-04
RNU6-552P	0	0	-2e-04
RNU6-556P	0	0	-2e-04
RNU6-557P	0	0	-2e-04
RNU6-558P	0	0	-2e-04
RNU6-560P	0	0	-2e-04
RNU6-567P	0	0	-2e-04
RNU6-570P	0	0	-2e-04
RNU6-572P	0	0	-2e-04
RNU6-574P	0	0	-2e-04
RNU6-582P	0	0	-2e-04
RNU6-583P	0	0	-2e-04
RNU6-584P	0	0	-2e-04
RNU6-585P	0	0	-2e-04
RNU6-588P	0	0	-2e-04
RNU6-592P	0	0	-2e-04
RNU6-593P	0	0	-2e-04
RNU6-594P	0	0	-2e-04
RNU6-595P	0	0	-2e-04
RNU6-598P	0	0	-2e-04
RNU6-5P	0	0	-2e-04
RNU6-601P	0	0	-2e-04
RNU6-603P	0	0	-2e-04
RNU6-604P	0	0	-2e-04
RNU6-608P	0	0	-2e-04
RNU6-611P	0	0	-2e-04
RNU6-613P	0	0	-2e-04
RNU6-615P	0	0	-2e-04
RNU6-625P	0	0	-2e-04
RNU6-626P	0	0	-2e-04
RNU6-628P	0	0	-2e-04
RNU6-62P	0	0	-2e-04
RNU6-634P	0	0	-2e-04
RNU6-635P	0	0	-2e-04
RNU6-638P	0	0	-2e-04
RNU6-640P	0	0	-2e-04
RNU6-643P	0	0	-2e-04
RNU6-645P	0	0	-2e-04
RNU6-647P	0	0	-2e-04
RNU6-64P	0	0	-2e-04
RNU6-650P	0	0	-2e-04
RNU6-652P	0	0	-2e-04
RNU6-653P	0	0	-2e-04
RNU6-661P	0	0	-2e-04
RNU6-664P	0	0	-2e-04
RNU6-665P	0	0	-2e-04
RNU6-667P	0	0	-2e-04
RNU6-669P	0	0	-2e-04
RNU6-66P	0	0	-2e-04
RNU6-670P	0	0	-2e-04
RNU6-671P	0	0	-2e-04
RNU6-672P	0	0	-2e-04
RNU6-676P	0	0	-2e-04
RNU6-678P	0	0	-2e-04
RNU6-681P	0	0	-2e-04
RNU6-682P	0	0	-2e-04
RNU6-684P	0	0	-2e-04
RNU6-689P	0	0	-2e-04
RNU6-691P	0	0	-2e-04
RNU6-693P	0	0	-2e-04
RNU6-694P	0	0	-2e-04
RNU6-698P	0	0	-2e-04
RNU6-69P	0	0	-2e-04
RNU6-700P	0	0	-2e-04
RNU6-701P	0	0	-2e-04
RNU6-704P	0	0	-2e-04
RNU6-709P	0	0	-2e-04
RNU6-70P	0	0	-2e-04
RNU6-710P	0	0	-2e-04
RNU6-715P	0	0	-2e-04
RNU6-71P	0	0	-2e-04
RNU6-720P	0	0	-2e-04
RNU6-724P	0	0	-2e-04
RNU6-726P	0	0	-2e-04
RNU6-728P	0	0	-2e-04
RNU6-730P	0	0	-2e-04
RNU6-732P	0	0	-2e-04
RNU6-740P	0	0	-2e-04
RNU6-742P	0	0	-2e-04
RNU6-744P	0	0	-2e-04
RNU6-748P	0	0	-2e-04
RNU6-751P	0	0	-2e-04
RNU6-752P	0	0	-2e-04
RNU6-753P	0	0	-2e-04
RNU6-755P	0	0	-2e-04
RNU6-757P	0	0	-2e-04
RNU6-758P	0	0	-2e-04
RNU6-759P	0	0	-2e-04
RNU6-760P	0	0	-2e-04
RNU6-761P	0	0	-2e-04
RNU6-762P	0	0	-2e-04
RNU6-763P	0	0	-2e-04
RNU6-765P	0	0	-2e-04
RNU6-769P	0	0	-2e-04
RNU6-773P	0	0	-2e-04
RNU6-775P	0	0	-2e-04
RNU6-780P	0	0	-2e-04
RNU6-782P	0	0	-2e-04
RNU6-786P	0	0	-2e-04
RNU6-787P	0	0	-2e-04
RNU6-788P	0	0	-2e-04
RNU6-789P	0	0	-2e-04
RNU6-78P	0	0	-2e-04
RNU6-793P	0	0	-2e-04
RNU6-794P	0	0	-2e-04
RNU6-796P	0	0	-2e-04
RNU6-797P	0	0	-2e-04
RNU6-799P	0	0	-2e-04
RNU6-79P	0	0	-2e-04
RNU6-802P	0	0	-2e-04
RNU6-803P	0	0	-2e-04
RNU6-805P	0	0	-2e-04
RNU6-807P	0	0	-2e-04
RNU6-808P	0	0	-2e-04
RNU6-809P	0	0	-2e-04
RNU6-80P	0	0	-2e-04
RNU6-813P	0	0	-2e-04
RNU6-814P	0	0	-2e-04
RNU6-817P	0	0	-2e-04
RNU6-819P	0	0	-2e-04
RNU6-823P	0	0	-2e-04
RNU6-824P	0	0	-2e-04
RNU6-826P	0	0	-2e-04
RNU6-828P	0	0	-2e-04
RNU6-830P	0	0	-2e-04
RNU6-833P	0	0	-2e-04
RNU6-834P	0	0	-2e-04
RNU6-836P	0	0	-2e-04
RNU6-838P	0	0	-2e-04
RNU6-83P	0	0	-2e-04
RNU6-840P	0	0	-2e-04
RNU6-842P	0	0	-2e-04
RNU6-844P	0	0	-2e-04
RNU6-846P	0	0	-2e-04
RNU6-850P	0	0	-2e-04
RNU6-851P	0	0	-2e-04
RNU6-852P	0	0	-2e-04
RNU6-853P	0	0	-2e-04
RNU6-857P	0	0	-2e-04
RNU6-858P	0	0	-2e-04
RNU6-859P	0	0	-2e-04
RNU6-862P	0	0	-2e-04
RNU6-865P	0	0	-2e-04
RNU6-868P	0	0	-2e-04
RNU6-869P	0	0	-2e-04
RNU6-872P	0	0	-2e-04
RNU6-873P	0	0	-2e-04
RNU6-875P	0	0	-2e-04
RNU6-879P	0	0	-2e-04
RNU6-880P	0	0	-2e-04
RNU6-883P	0	0	-2e-04
RNU6-888P	0	0	-2e-04
RNU6-890P	0	0	-2e-04
RNU6-892P	0	0	-2e-04
RNU6-895P	0	0	-2e-04
RNU6-898P	0	0	-2e-04
RNU6-899P	0	0	-2e-04
RNU6-9	0	0	-2e-04
RNU6-905P	0	0	-2e-04
RNU6-906P	0	0	-2e-04
RNU6-907P	0	0	-2e-04
RNU6-908P	0	0	-2e-04
RNU6-910P	0	0	-2e-04
RNU6-913P	0	0	-2e-04
RNU6-914P	0	0	-2e-04
RNU6-915P	0	0	-2e-04
RNU6-918P	0	0	-2e-04
RNU6-919P	0	0	-2e-04
RNU6-920P	0	0	-2e-04
RNU6-921P	0	0	-2e-04
RNU6-923P	0	0	-2e-04
RNU6-924P	0	0	-2e-04
RNU6-926P	0	0	-2e-04
RNU6-928P	0	0	-2e-04
RNU6-932P	0	0	-2e-04
RNU6-937P	0	0	-2e-04
RNU6-939P	0	0	-2e-04
RNU6-942P	0	0	-2e-04
RNU6-943P	0	0	-2e-04
RNU6-944P	0	0	-2e-04
RNU6-945P	0	0	-2e-04
RNU6-946P	0	0	-2e-04
RNU6-951P	0	0	-2e-04
RNU6-955P	0	0	-2e-04
RNU6-957P	0	0	-2e-04
RNU6-958P	0	0	-2e-04
RNU6-960P	0	0	-2e-04
RNU6-961P	0	0	-2e-04
RNU6-963P	0	0	-2e-04
RNU6-964P	0	0	-2e-04
RNU6-966P	0	0	-2e-04
RNU6-968P	0	0	-2e-04
RNU6-970P	0	0	-2e-04
RNU6-971P	0	0	-2e-04
RNU6-977P	0	0	-2e-04
RNU6-97P	0	0	-2e-04
RNU6-980P	0	0	-2e-04
RNU6-981P	0	0	-2e-04
RNU6-982P	0	0	-2e-04
RNU6-984P	0	0	-2e-04
RNU6-986P	0	0	-2e-04
RNU6-989P	0	0	-2e-04
RNU6-991P	0	0	-2e-04
RNU6-993P	0	0	-2e-04
RNU6-999P	0	0	-2e-04
RNU6ATAC11P	0	0	-2e-04
RNU6ATAC14P	0	0	-2e-04
RNU6ATAC16P	0	0	-2e-04
RNU6ATAC17P	0	0	-2e-04
RNU6ATAC18P	0	0	-2e-04
RNU6ATAC19P	0	0	-2e-04
RNU6ATAC20P	0	0	-2e-04
RNU6ATAC24P	0	0	-2e-04
RNU6ATAC25P	0	0	-2e-04
RNU6ATAC27P	0	0	-2e-04
RNU6ATAC29P	0	0	-2e-04
RNU6ATAC2P	0	0	-2e-04
RNU6ATAC30P	0	0	-2e-04
RNU6ATAC31P	0	0	-2e-04
RNU6ATAC32P	0	0	-2e-04
RNU6ATAC33P	0	0	-2e-04
RNU6ATAC34P	0	0	-2e-04
RNU6ATAC35P	0	0	-2e-04
RNU6ATAC38P	0	0	-2e-04
RNU6ATAC42P	0	0	-2e-04
RNU6ATAC4P	0	0	-2e-04
RNU6ATAC5P	0	0	-2e-04
RNU6ATAC7P	0	0	-2e-04
RNU6ATAC8P	0	0	-2e-04
RNU6ATAC9P	0	0	-2e-04
RNU6V	0	0	-2e-04
RNU7-101P	0	0	-2e-04
RNU7-102P	0	0	-2e-04
RNU7-103P	0	0	-2e-04
RNU7-105P	0	0	-2e-04
RNU7-107P	0	0	-2e-04
RNU7-109P	0	0	-2e-04
RNU7-110P	0	0	-2e-04
RNU7-113P	0	0	-2e-04
RNU7-114P	0	0	-2e-04
RNU7-117P	0	0	-2e-04
RNU7-119P	0	0	-2e-04
RNU7-120P	0	0	-2e-04
RNU7-122P	0	0	-2e-04
RNU7-124P	0	0	-2e-04
RNU7-126P	0	0	-2e-04
RNU7-127P	0	0	-2e-04
RNU7-128P	0	0	-2e-04
RNU7-133P	0	0	-2e-04
RNU7-134P	0	0	-2e-04
RNU7-137P	0	0	-2e-04
RNU7-13P	0	0	-2e-04
RNU7-140P	0	0	-2e-04
RNU7-143P	0	0	-2e-04
RNU7-149P	0	0	-2e-04
RNU7-14P	0	0	-2e-04
RNU7-154P	0	0	-2e-04
RNU7-156P	0	0	-2e-04
RNU7-159P	0	0	-2e-04
RNU7-160P	0	0	-2e-04
RNU7-161P	0	0	-2e-04
RNU7-162P	0	0	-2e-04
RNU7-163P	0	0	-2e-04
RNU7-165P	0	0	-2e-04
