	tf	target	confidence	mor
811	DMRTA1	CDO1	E	1
812	DMRTA1	CDS1	E	1
813	DMRTA1	CEBPA	E	1
814	DMRTA1	CHMP4C	E	1
815	DMRTA1	CLTRN	E	1
816	DMRTA1	CLUL1	E	1
817	DMRTA1	CMBL	E	1
818	DMRTA1	CSPG4	E	1
819	DMRTA1	CXADR	E	1
820	DMRTA1	CYB5A	E	1
821	DMRTA1	CYP39A1	E	1
822	DMRTA1	DCLRE1A	E	1
823	DMRTA1	DCUN1D3	E	1
824	DMRTA1	DDAH1	E	1
825	DMRTA1	DECR1	E	1
826	DMRTA1	DHFR	E	1
827	DMRTA1	DNAJC19	E	1
828	DMRTA1	DNAJC28	E	1
829	DMRTA1	ECHS1	E	1
830	DMRTA1	ECI2	E	1
831	DMRTA1	EHHADH	E	1
832	DMRTA1	ELMOD3	E	1
833	DMRTA1	EPB41L4B	E	1
834	DMRTA1	EPHA5	E	1
835	DMRTA1	EPHX2	E	1
836	DMRTA1	ESRRG	E	1
837	DMRTA1	FAH	E	1
838	DMRTA1	FAM136A	E	1
839	DMRTA1	FAM174B	E	1
840	DMRTA1	FAM47E	E	1
841	DMRTA1	FANCF	E	1
842	DMRTA1	FBXO27	E	1
843	DMRTA1	FITM2	E	1
844	DMRTA1	FOXA1	E	1
845	DMRTA1	FRK	E	1
846	DMRTA1	FSTL3	E	1
847	DMRTA1	FUNDC1	E	1
848	DMRTA1	GFPT2	E	1
849	DMRTA1	GHR	E	1
850	DMRTA1	GJB1	E	1
851	DMRTA1	GKAP1	E	1
852	DMRTA1	GLRB	E	1
853	DMRTA1	GOLPH3L	E	1
854	DMRTA1	GPAM	E	1
855	DMRTA1	GPATCH11	E	1
856	DMRTA1	GPT	E	1
857	DMRTA1	GPT2	E	1
858	DMRTA1	HADH	E	1
859	DMRTA1	HINT2	E	1
860	DMRTA1	HLCS	E	1
861	DMRTA1	HOMER2	E	1
862	DMRTA1	HSDL2	E	1
863	DMRTA1	IDH1	E	1
864	DMRTA1	ISCA2	E	1
865	DMRTA1	ITGA5	E	1
866	DMRTA1	KBTBD3	E	1
867	DMRTA1	KBTBD7	E	1
868	DMRTA1	KCTD10	E	1
869	DMRTA1	L2HGDH	E	1
870	DMRTA1	LDHD	E	1
871	DMRTA1	LMO7	E	1
872	DMRTA1	LNX1	E	1
873	DMRTA1	LRATD2	E	1
874	DMRTA1	LYPLAL1	E	1
875	DMRTA1	MACIR	E	1
876	DMRTA1	MARVELD2	E	1
877	DMRTA1	MCCC1	E	1
878	DMRTA1	MCCC2	E	1
879	DMRTA1	MFSD9	E	1
880	DMRTA1	MLLT3	E	1
881	DMRTA1	MLPH	E	1
882	DMRTA1	MMUT	E	1
883	DMRTA1	MPP5	E	1
884	DMRTA1	MRPL35	E	1
885	DMRTA1	MRPL44	E	1
886	DMRTA1	MTARC1	E	1
887	DMRTA1	MTHFS	E	1
888	DMRTA1	MTRES1	E	1
889	DMRTA1	MUC15	E	1
890	DMRTA1	MYCL	E	1
891	DMRTA1	NIPSNAP1	E	1
892	DMRTA1	NT5DC1	E	1
893	DMRTA1	NUDT19	E	1
894	DMRTA1	OARD1	E	1
895	DMRTA1	OCLN	E	1
896	DMRTA1	OXSM	E	1
897	DMRTA1	PAFAH2	E	1
898	DMRTA1	PAIP2B	E	1
899	DMRTA1	PANK1	E	1
900	DMRTA1	PATJ	E	1
901	DMRTA1	PCCB	E	1
902	DMRTA1	PCYOX1	E	1
903	DMRTA1	PDE3B	E	1
904	DMRTA1	PDIK1L	E	1
905	DMRTA1	PDP2	E	1
906	DMRTA1	PDSS2	E	1
907	DMRTA1	PECR	E	1
908	DMRTA1	PEX11A	E	1
909	DMRTA1	PGAP4	E	1
910	DMRTA1	PLEKHO2	E	1
911	DMRTA1	PLS1	E	1
912	DMRTA1	PPM1H	E	1
913	DMRTA1	PPM1K	E	1
914	DMRTA1	PPP1R18	E	1
915	DMRTA1	PTER	E	1
916	DMRTA1	PTGR2	E	1
917	DMRTA1	PTPN3	E	1
918	DMRTA1	QDPR	E	1
919	DMRTA1	RAB3IP	E	1
920	DMRTA1	RARA	E	1
921	DMRTA1	RAVER2	E	1
922	DMRTA1	RBM47	E	1
923	DMRTA1	RETSAT	E	1
924	DMRTA1	RIDA	E	1
925	DMRTA1	RMI1	E	1
926	DMRTA1	RMND1	E	1
927	DMRTA1	RNF43	E	1
928	DMRTA1	RSPH3	E	1
929	DMRTA1	SCP2	E	1
930	DMRTA1	SH3YL1	E	1
931	DMRTA1	SIX1	E	1
932	DMRTA1	SLC46A1	E	1
933	DMRTA1	SLITRK6	E	1
934	DMRTA1	SP5	E	1
935	DMRTA1	SPR	E	1
936	DMRTA1	SPSB1	E	1
937	DMRTA1	SPTLC3	E	1
938	DMRTA1	STRBP	E	1
939	DMRTA1	STX19	E	1
940	DMRTA1	SUCLG1	E	1
941	DMRTA1	SUOX	E	1
942	DMRTA1	TF	E	1
943	DMRTA1	THEM6	E	1
944	DMRTA1	TM7SF2	E	1
945	DMRTA1	TMEM60	E	1
946	DMRTA1	TMEM99	E	1
947	DMRTA1	TMPRSS2	E	1
948	DMRTA1	TOM1L1	E	1
949	DMRTA1	TPD52	E	1
950	DMRTA1	TRMT10A	E	1
951	DMRTA1	TRMT1L	E	1
952	DMRTA1	TST	E	1
953	DMRTA1	TTPA	E	1
954	DMRTA1	TUBB6	E	1
955	DMRTA1	VSIG10	E	1
956	DMRTA1	XK	E	1
957	DMRTA1	YIPF3	E	1
958	DMRTA1	ZBED3	E	1
959	DMRTA1	ZBED9	E	1
960	DMRTA1	ZNF816	E	1
961	DMRTB1	BMP10	E	1
962	DMRTB1	CLC	E	1
963	DMRTB1	PGA3	E	1
964	DMRTB1	RNF151	E	1
965	DMRTB1	SLC25A47	E	1
966	DMRTB1	WT1	E	1
967	DMRTC2	CLC	E	1
968	DMRTC2	KHDRBS2	E	1
969	DMRTC2	RNF151	E	1
970	DMTF1	TDRP	E	1
971	DMTF1	ZNF417	E	1
972	DMTF1	ZNF528	E	1
973	DMTF1	ZNF571	E	1
974	DMTF1	ZNF678	E	1
975	DNMT1	TIMP3	D	-1
976	DNMT1	SFRP2	D	1
977	DUXA	BMP10	E	1
978	DUXA	C3orf80	E	1
979	DUXA	HLA-DQA2	E	1
980	DUXA	NFE4	E	1
981	DUXA	RFPL4A	E	1
982	DUXA	WDR17	E	1
983	E2F1	EGFR	A	1
984	E2F1	ENPEP	A	1
985	E2F1	KDR	A	1
986	E2F1	OCA2	A	1
987	E2F1	PCSK6	A	1
988	E2F8	ABCC3	E	1
989	E2F8	KCNN1	E	1
990	E2F8	MFGE8	E	1
991	E2F8	NPAS3	E	1
992	E2F8	TNFRSF11A	E	1
993	EBF2	ABLIM3	E	1
994	EBF2	BMPER	E	1
995	EBF2	CHRDL1	E	1
996	EBF2	CNRIP1	E	1
997	EBF2	CRYAB	E	1
998	EBF2	ENPEP	E	1
999	EBF2	FGF2	E	1
1000	EBF2	IGFBP6	E	1
1001	EBF2	KLHL4	E	1
1002	EBF2	PCOLCE2	E	1
1003	EBF2	PDE5A	E	1
1004	EBF2	SEMA3G	E	1
1005	EBF2	SFRP2	E	1
1006	EBF2	SSC5D	E	1
1007	EBF2	SVEP1	E	1
1008	EBF2	THSD7B	E	1
1009	EBF2	TIMP3	E	1
1010	EBF2	WT1	E	1
1011	EBF3	ABLIM3	E	1
1012	EBF3	CHRDL1	E	1
1013	EBF3	CLEC4F	E	1
1014	EBF3	CNRIP1	E	1
1015	EBF3	FAM13C	E	1
1016	EBF3	IGFBP6	E	1
1017	EBF3	KDR	E	1
1018	EBF3	PCOLCE2	E	1
1019	EBF3	PRKAR2B	E	1
1020	EBF3	RBM24	E	1
1021	EBF3	SEMA3G	E	1
1022	EBF3	VWF	E	1
1023	EBF4	CCDC74B	E	1
1024	EBF4	CNRIP1	E	1
1025	EBF4	KIAA1755	E	1
1026	EBF4	TDRP	E	1
1027	EBF4	TMEM255B	E	1
1028	EGR1	EGFR	A	1
1029	EGR1	EPX	A	1
1030	EGR1	FGF2	A	1
1031	EGR1	TIMP3	A	1
1032	EGR1	WT1	A	1
1033	EGR3	DPF1	E	1
1034	EGR3	GJA3	E	1
1035	EGR3	KCNMB4	E	1
1036	EGR4	CLC	E	1
1037	EGR4	DPF1	E	1
1038	EGR4	GJA3	E	1
1039	EGR4	KCNMB4	E	1
1040	ELF2	PPP1R3C	E	1
1041	ELF2	WDR17	E	1
1042	ELF2	ZNF226	E	1
1043	ELF2	ZNF528	E	1
1044	ELF2	ZNF595	E	1
1045	ELF4	MMP9	E	-1
1046	ELF4	CRYAB	E	1
1047	ELF4	PPP1R3C	E	1
1048	ELF4	TMEM255B	E	1
1049	ELF4	TRPM6	E	1
1050	ELF4	ZNF528	E	1
1051	ELF5	CCDC77	C	1
1052	ELF5	CHCHD2	C	1
1053	ELF5	ELOVL6	C	1
1054	ELF5	FFAR4	C	1
1055	ELF5	KDM5A	C	1
1056	ELF5	KRT8	C	1
1057	ELF5	LIMD1	C	1
1058	ELF5	MRPL52	C	1
1059	ELF5	NCBP2	C	1
1060	ELF5	PTK2B	C	1
1061	ELF5	PTPN6	C	1
1062	ELF5	PYROXD2	C	1
1063	ELF5	RAD50	C	1
1064	ELF5	RBM34	C	1
1065	ELF5	SLX4IP	C	1
1066	ELF5	SMG7	C	1
1067	ELF5	SNRPB2	C	1
1068	ELF5	SUDS3	C	1
1069	ELF5	TTC14	C	1
1070	ELF5	VTCN1	C	1
1071	ELK1	VIL1	A	1
1072	ELK3	ABLIM3	E	-1
1073	ELK3	C3orf80	E	-1
1074	ELK3	CNRIP1	E	-1
1075	ELK3	ENPEP	E	-1
1076	ELK3	FAM171B	E	-1
1077	ELK3	FJX1	E	-1
1078	ELK3	HLA-DQB2	E	-1
1079	ELK3	KLHL4	E	-1
1080	ELK3	LGALSL	E	-1
1081	ELK3	PRKAR2B	E	-1
1082	EMX1	LAIR2	E	1
1083	EMX1	SPAG6	E	1
1084	EMX1	TENM4	E	1
1085	EMX1	ZNF571	E	1
1086	EMX2	CHRDL1	E	1
1087	EMX2	IGFBP6	E	1
1088	EMX2	LAIR2	E	1
1089	EMX2	OCA2	E	1
1090	EMX2	RBM24	E	1
1091	EMX2	SPAG6	E	1
1092	EMX2	TENM4	E	1
1093	EMX2	ZNF571	E	1
1094	EN1	COL28A1	E	1
1095	EN1	HLA-DQA2	E	1
1096	EN1	LRRC2	E	1
1097	EN1	PCDH15	E	1
1098	EN1	SLC18A1	E	1
1099	EN2	ANKFN1	E	1
1100	EN2	COL28A1	E	1
1101	EN2	DLG2	E	1
1102	EN2	KIAA1217	E	1
1103	EN2	PPBP	E	1
1104	EN2	SLC18A1	E	1
1105	EN2	SOX30	E	1
1106	ERG	FGF2	A	-1
1107	ERG	MMP9	A	1
1108	ERG	VWF	A	1
1109	ESR1	EGFR	A	1
1110	ESR1	KDR	A	1
1111	ESRRA	DLG2	C	1
1112	ESRRA	TENM4	C	1
1113	ESRRB	ENPEP	E	1
1114	ESRRB	GABRB1	E	1
1115	ESRRB	KIAA1755	E	1
1116	ESRRB	TENM4	E	1
1117	ESRRG	DMRTA1	E	1
1118	ESRRG	ENPEP	E	1
1119	ESRRG	GABRB1	E	1
1120	ESRRG	LRRC2	E	1
1121	ESRRG	PRKAR2B	E	1
1122	ESRRG	TENM4	E	1
1123	ESX1	ANKFN1	E	1
1124	ESX1	PPBP	E	1
1125	ESX1	SLC18A1	E	1
1126	ETS1	MMP9	A	1
1127	ETS1	PCSK6	A	1
1128	ETS1	VWF	A	1
1129	ETS1	WT1	A	1
1130	ETS2	MMP9	A	1
1131	ETS2	VWF	A	1
1132	ETV2	CTSG	E	1
1133	ETV2	ELOVL3	E	1
1134	ETV2	TM4SF19	E	1
1135	ETV3	NDFIP2	E	-1
1136	ETV3	ZBTB33	E	-1
1137	ETV4	WT1	A	1
1138	ETV5	ABCC3	E	1
1139	ETV5	BMP3	E	1
1140	ETV5	ELF5	E	1
1141	ETV5	PAX4	E	1
1142	ETV5	PIK3R3	E	1
1143	ETV5	PPBP	E	1
1144	ETV5	TNFRSF11A	E	1
1145	ETV5	TRPV4	E	1
1146	ETV7	HAPLN3	E	-1
1147	ETV7	HLA-DQB2	E	-1
1148	ETV7	LCN2	E	-1
1149	EVX1	HAPLN3	E	1
1150	EVX1	NLRP11	E	1
1151	EVX1	TENM4	E	1
1152	EVX2	CPLX2	E	1
1153	EVX2	HAPLN3	E	1
1154	EVX2	HLA-DQA2	E	1
1155	EVX2	MTRNR2L6	E	1
1156	EVX2	NLRP11	E	1
1157	EVX2	NXF2	E	1
1158	EVX2	SLC18A1	E	1
1159	EVX2	TENM4	E	1
1160	EVX2	ZNF226	E	1
1161	EVX2	ZNF571	E	1
1162	FEV	WDR17	E	-1
1163	FEZF1	CMTM5	E	1
1164	FEZF1	CNRIP1	E	1
1165	FEZF1	DMRTA1	E	1
1166	FEZF1	SLC6A4	E	1
1167	FEZF2	CPLX2	E	1
1168	FEZF2	ELF5	E	1
1169	FIGLA	DMRTA1	E	1
1170	FIGLA	MLF1	E	1
1171	FIGLA	PCDH15	E	1
1172	FIGLA	WNT16	E	1
1173	FOS	FGF2	A	1
1174	FOS	MMP9	A	1
1175	FOSB	ABCC3	E	1
1176	FOSB	ELOVL7	E	1
1177	FOSB	ESAM	E	1
1178	FOSB	MLF1	E	1
1179	FOSB	TM4SF19	E	1
1180	FOSL1	MMP9	A	1
1181	FOXA1	G6PC	A	1
1182	FOXA2	G6PC	B	1
1183	FOXA3	ARHGEF38	E	1
1184	FOXA3	EGFR	E	1
1185	FOXA3	ELF5	E	1
1186	FOXA3	FNDC1	E	1
1187	FOXA3	KIAA1217	E	1
1188	FOXA3	MAB21L3	E	1
1189	FOXA3	PGA4	E	1
1190	FOXA3	PPFIA2	E	1
1191	FOXA3	PRSS22	E	1
1192	FOXA3	SMC1B	E	1
1193	FOXA3	SMPDL3B	E	1
1194	FOXA3	VIL1	E	1
1195	FOXA3	ZNF737	E	1
1196	FOXB1	CNRIP1	E	1
1197	FOXB1	EGFR	E	1
1198	FOXB1	ENPEP	E	1
1199	FOXB1	KDM4E	E	1
1200	FOXB1	PPFIA2	E	1
1201	FOXB1	STOX2	E	1
1202	FOXB1	TAS2R9	E	1
1203	FOXC1	CNRIP1	E	1
1204	FOXC1	EGFR	E	1
1205	FOXC1	ENPEP	E	1
1206	FOXC1	ESAM	E	1
1207	FOXC1	FNDC1	E	1
1208	FOXC1	IGFBP6	E	1
1209	FOXC1	KDM4E	E	1
1210	FOXC1	MFGE8	E	1
1211	FOXC1	MLF1	E	1
1212	FOXC1	OCA2	E	1
1213	FOXC1	PCDH10	E	1
1214	FOXC1	PDE5A	E	1
1215	FOXC1	PPFIA2	E	1
1216	FOXC1	RBM24	E	1
1217	FOXC1	SFRP2	E	1
1218	FOXC1	SPAG6	E	1
1219	FOXC1	STOX2	E	1
1220	FOXC1	SVEP1	E	1
1221	FOXC1	TIMP3	E	1
1222	FOXC1	TMEM255B	E	1
1223	FOXC1	VWF	E	1
1224	FOXC2	CNRIP1	E	1
1225	FOXC2	EGFR	E	1
1226	FOXC2	ENPEP	E	1
1227	FOXC2	ESAM	E	1
1228	FOXC2	HAPLN3	E	1
1229	FOXC2	IGFBP6	E	1
1230	FOXC2	KDM4E	E	1
1231	FOXC2	LUM	E	1
1232	FOXC2	PCDH10	E	1
1233	FOXC2	PDE5A	E	1
1234	FOXC2	RBM24	E	1
1235	FOXC2	SFRP2	E	1
1236	FOXC2	THAP9	E	1
1237	FOXD1	BMP3	E	1
1238	FOXD1	CNRIP1	E	1
1239	FOXD1	EGFR	E	1
1240	FOXD1	FZD3	E	1
1241	FOXD1	GALNT18	E	1
1242	FOXD1	KLHL4	E	1
1243	FOXD1	NLRP11	E	1
1244	FOXD1	PRKAR2B	E	1
1245	FOXD2	CMTM5	E	1
1246	FOXD2	DEFB1	E	1
1247	FOXD2	HBE1	E	1
1248	FOXD2	IFNE	E	1
1249	FOXD2	IGFBP6	E	1
1250	FOXD2	NEBL	E	1
1251	FOXD2	SPAG6	E	1
1252	FOXD2	TIGD7	E	1
1253	FOXD3	CMTM5	E	1
1254	FOXD3	COL28A1	E	1
1255	FOXD3	KCNMB4	E	1
1256	FOXD3	KIAA1755	E	1
1257	FOXD3	PCDH10	E	1
1258	FOXD3	SSC5D	E	1
1259	FOXD3	TMEFF2	E	1
1260	FOXF1	KIAA1755	E	1
1261	FOXF1	PRKAR2B	E	1
1262	FOXF1	RBM24	E	1
1263	FOXF2	GALNT18	E	1
1264	FOXF2	GREM2	E	1
1265	FOXF2	HBE1	E	1
1266	FOXF2	KDR	E	1
1267	FOXF2	NKD2	E	1
1268	FOXF2	PCOLCE2	E	1
1269	FOXF2	PDE5A	E	1
1270	FOXF2	PRKAR2B	E	1
1271	FOXF2	SFRP2	E	1
1272	FOXF2	SVEP1	E	1
1273	FOXG1	BIK	E	1
1274	FOXG1	CNRIP1	E	1
1275	FOXG1	CPLX2	E	1
1276	FOXG1	GRIN1	E	1
1277	FOXG1	TMEM130	E	1
1278	FOXG1	WT1	E	1
1279	FOXG1	ZNF737	E	1
1280	FOXH1	ESAM	E	1
1281	FOXH1	NEBL	E	1
1282	FOXH1	SMAD9	E	1
1283	FOXH1	SOX30	E	1
1284	FOXH1	TNFRSF11A	E	1
1285	FOXI1	CMTM5	E	1
1286	FOXI1	DEFB1	E	1
1287	FOXI1	HBE1	E	1
1288	FOXI1	HLA-DQA2	E	1
1289	FOXI1	IFNE	E	1
1290	FOXI1	NEBL	E	1
1291	FOXI1	SOX30	E	1
1292	FOXI1	SPAG6	E	1
1293	FOXI1	TIGD7	E	1
1294	FOXJ1	SPAG6	E	1
1295	FOXJ3	EGFR	E	1
1296	FOXJ3	TRPV4	E	1
1297	FOXJ3	WNT16	E	1
1298	FOXJ3	ZNF728	E	1
1299	FOXL1	CMTM5	E	1
1300	FOXL1	DEFB1	E	1
1301	FOXL1	ESAM	E	1
1302	FOXL1	GPRC5B	E	1
1303	FOXL1	HAPLN3	E	1
1304	FOXL1	HBE1	E	1
1305	FOXL1	IFNE	E	1
1306	FOXL1	KCNJ3	E	1
1307	FOXL1	MFGE8	E	1
1308	FOXL1	NEBL	E	1
1309	FOXL1	OCA2	E	1
1310	FOXL1	PCDH10	E	1
1311	FOXL1	PPFIA2	E	1
1312	FOXL1	PPP1R3C	E	1
1313	FOXL1	SNAI2	E	1
1314	FOXL1	SPAG6	E	1
1315	FOXL1	TIGD7	E	1
1316	FOXN1	C1orf116	E	1
1317	FOXN1	ELF5	E	1
1318	FOXN1	EVPL	E	1
1319	FOXN1	GRIN1	E	1
1320	FOXN1	KLK13	E	1
1321	FOXN1	KRT17	E	1
1322	FOXN3	EGFR	E	-1
1323	FOXN3	FAM13C	E	-1
1324	FOXN3	SVEP1	E	-1
1325	FOXO1	G6PC	A	1
1326	FOXO1	TIMP3	A	-1
1327	FOXO3	G6PC	A	1
1328	FOXO4	G6PC	A	1
1329	FOXO6	CCDC74B	E	1
1330	FOXO6	CMTM5	E	1
1331	FOXO6	DEFB1	E	1
1332	FOXO6	HBE1	E	1
1333	FOXO6	IFNE	E	1
1334	FOXO6	KIAA1755	E	1
1335	FOXO6	NEBL	E	1
1336	FOXO6	PCSK1N	E	1
1337	FOXO6	SPAG6	E	1
1338	FOXO6	SSC5D	E	1
1339	FOXO6	TIGD7	E	1
1340	FOXO6	TMEM130	E	1
1341	FOXP1	KIAA1217	B	-1
1342	FOXP1	NPAS3	B	-1
1343	FOXP1	TENM4	B	-1
1344	FOXQ1	ABLIM3	E	1
1345	FOXQ1	C1orf116	E	1
1346	FOXQ1	EGFR	E	1
1347	FOXQ1	ELF5	E	1
1348	FOXQ1	HBE1	E	1
1349	FOXQ1	LRRC2	E	1
1350	FOXQ1	NXF2	E	1
1351	FOXQ1	RNASE8	E	1
1352	FOXQ1	SLC11A1	E	1
1353	FOXQ1	TMC1	E	1
1354	FOXQ1	WDR64	E	1
1355	FOXS1	ALOX15B	E	-1
1356	FOXS1	CMTM5	E	-1
1357	FOXS1	KDR	E	-1
1358	FOXS1	KIAA1755	E	-1
1359	FOXS1	LUM	E	-1
1360	FOXS1	PDE5A	E	-1
1361	FOXS1	SSC5D	E	-1
1362	GATA1	WT1	A	1
1363	GATA2	MS4A2	A	1
1364	GATA2	WT1	A	1
1365	GATA3	EGFR	A	1
1366	GATA4	KIAA1217	C	1
1367	GATA5	CCL1	E	1
1368	GATA5	CHRDL1	E	1
1369	GATA5	IFNE	E	1
1370	GATA5	IGFBP6	E	1
1371	GATA5	LRRC2	E	1
1372	GATA5	LUM	E	1
1373	GATA5	PCDH10	E	1
1374	GATA5	SMC1B	E	1
1375	GATA5	VWF	E	1
1376	GATA5	WT1	E	1
1377	GATAD2A	FJX1	E	-1
1378	GBX1	ANKFN1	E	1
1379	GBX1	LRRC2	E	1
1380	GBX1	PCDH15	E	1
1381	GBX1	PPBP	E	1
1382	GBX1	SLC18A1	E	1
1383	GBX2	DLG2	E	1
1384	GBX2	PCDH15	E	1
1385	GBX2	SLC18A1	E	1
1386	GCM1	ANKRD18A	E	1
1387	GCM1	KLHL4	E	1
1388	GCM1	MMP9	E	1
1389	GCM1	THSD7B	E	1
1390	GCM1	TMEM130	E	1
1391	GCM1	VLDLR	E	1
1392	GCM2	DDIT4L	E	1
1393	GCM2	KLHL4	E	1
1394	GCM2	LAIR2	E	1
1395	GCM2	SMC1B	E	1
1396	GCM2	TMEFF2	E	1
1397	GCM2	ZNF717	E	1
1398	GFI1	C1orf116	E	-1
1399	GFI1	CCDC74B	E	-1
1400	GFI1	CLECL1	E	-1
1401	GFI1	CTSG	E	-1
1402	GFI1	CUX2	E	-1
1403	GFI1	DLG2	E	-1
1404	GFI1	FRAS1	E	-1
1405	GFI1	IGFBP6	E	-1
1406	GFI1	SLC11A1	E	-1
1407	GFI1	SNAI2	E	-1
1408	GFI1	TEX11	E	-1
1409	GFI1	TRPM6	E	-1
1410	GLI1	IGFBP6	D	1
1411	GLI2	LUM	A	-1
1412	GLI4	CCDC74B	E	1
1413	GLIS1	CHRDL1	E	1
1414	GLIS1	KCNN1	E	1
1415	GLIS1	SFRP2	E	1
1416	GLIS1	SSC5D	E	1
1417	GLIS1	TDRP	E	1
1418	GLIS2	CNRIP1	E	1
1419	GLIS2	HHIPL1	E	1
1420	GLIS2	IGFBP6	E	1
1421	GLIS2	KCNMB4	E	1
1422	GLIS2	KCNN1	E	1
1423	GLIS2	KIAA1755	E	1
1424	GLIS2	MDFI	E	1
1425	GLIS2	NDFIP2	E	1
1426	GLIS2	PPFIA2	E	1
1427	GLIS2	SAMD14	E	1
1428	GLIS2	SFRP2	E	1
1429	GLIS2	TMEM132E	E	1
1430	GLIS2	WNT16	E	1
1431	GLIS3	CNRIP1	E	1
1432	GLIS3	FGF2	E	1
1433	GLIS3	KCNN1	E	1
1434	GLIS3	KIAA1755	E	1
1435	GLIS3	PPFIA2	E	1
1436	GLIS3	SOX30	E	1
1437	GLIS3	SVEP1	E	1
1438	GLIS3	TDRP	E	1
1439	GMEB1	EGFR	E	1
1440	GMEB1	JPH1	E	1
1441	GMEB1	PROX1	E	1
1442	GMEB1	THSD7B	E	1
1443	GMEB1	TMEM132E	E	1
1444	GMEB2	G6PC	E	1
1445	GMEB2	NEBL	E	1
1446	GMEB2	SVEP1	E	1
1447	GRHL1	CYP11A1	E	1
1448	GRHL1	C1orf116	E	1
1449	GRHL1	C3orf80	E	1
1450	GRHL1	CLECL1	E	1
1451	GRHL1	EVPL	E	1
1452	GRHL1	KIAA1217	E	1
1453	GRHL1	NEBL	E	1
1454	GRHL1	PRSS22	E	1
1455	GRHL1	RBM24	E	1
1456	GRHL2	KIAA1217	C	1
1457	GRHL2	TMC1	C	1
1458	GRHL3	C1orf116	E	1
1459	GRHL3	DEFB1	E	1
1460	GRHL3	EVPL	E	1
1461	GRHL3	KLK13	E	1
1462	GRHL3	KRT17	E	1
1463	GRHL3	PRSS22	E	1
1464	GSC	KIAA1549L	E	1
1465	GSC	WDR64	E	1
1466	GSC	ZFP30	E	1
1467	GSC2	CYP11A1	E	1
1468	GSC2	KIAA1755	E	1
1469	GSC2	WDR64	E	1
1470	GSC2	ZFP30	E	1
1471	GSX1	LAIR2	E	1
1472	GSX1	PCDH10	E	1
1473	GSX1	SPAG6	E	1
1474	GSX1	STOX2	E	1
1475	GSX1	TAS2R9	E	1
1476	GSX1	VIL1	E	1
1477	GSX2	SLC6A4	E	1
1478	GSX2	STOX2	E	1
1479	GSX2	VIL1	E	1
1480	GTF2B	DLG2	D	1
1481	GTF2B	ERBB4	D	1
1482	GTF2B	KIAA1217	D	1
1483	GTF2B	NPAS3	D	1
1484	GTF2B	PPFIA2	D	1
1485	GTF2B	THSD7B	D	1
1486	GTF2B	TMC1	D	1
1487	HAND1	CLC	E	1
1488	HAND1	WT1	E	1
1489	HAND2	CNRIP1	E	1
1490	HAND2	IGFBP6	E	1
1491	HAND2	MFGE8	E	1
1492	HAND2	NPAS3	E	1
1493	HAND2	PPFIA2	E	1
1494	HAND2	SLC16A12	E	1
1495	HAND2	SNAI2	E	1
1496	HAND2	TMEM130	E	1
1497	HDX	CNRIP1	E	1
1498	HDX	FGF2	E	1
1499	HDX	SMARCA1	E	1
1500	HES1	CPM	D	-1
1501	HES1	PCDH15	D	-1
1502	HES1	PPFIA2	D	-1
1503	HES1	ZFP30	D	-1
1504	HES2	ABCC3	E	-1
1505	HES2	FJX1	E	-1
1506	HES2	MAB21L3	E	-1
1507	HES2	PRSS22	E	-1
1508	HES4	ESAM	E	-1
1509	HES4	HAPLN3	E	-1
1510	HES4	PCSK1N	E	-1
1511	HES6	NKD2	E	1
1512	HESX1	DLG2	E	1
1513	HESX1	THSD7B	E	1
1514	HEY1	KDR	E	-1
1515	HEY1	PROX1	E	-1
1516	HEY1	ABLIM3	E	1
1517	HEY1	ESAM	E	1
1518	HEY1	GALNT18	E	1
1519	HEY1	PIK3R3	E	1
1520	HEY1	RBM24	E	1
1521	HEY1	SEMA3G	E	1
1522	HEY1	SMAD9	E	1
1523	HEY1	SMPDL3B	E	1
1524	HEY1	TDRP	E	1
1525	HEY1	VWF	E	1
1526	HEY2	CNRIP1	E	1
1527	HEY2	ESAM	E	1
1528	HEY2	OCA2	E	1
1529	HEY2	PCDH10	E	1
1530	HEY2	PDE5A	E	1
1531	HEY2	PPFIA2	E	1
1532	HEY2	PPP1R3C	E	1
1533	HEY2	RBM24	E	1
1534	HEY2	SEMA3G	E	1
1535	HEYL	ENPEP	E	1
1536	HEYL	ESAM	E	1
1537	HEYL	IGFBP6	E	1
1538	HEYL	MFGE8	E	1
1539	HEYL	RBM24	E	1
1540	HEYL	TIMP3	E	1
1541	HIC1	VLDLR	D	-1
1542	HIC2	ALOX15B	E	-1
1543	HIC2	PPP1R3C	E	-1
1544	HIF1A	FGF2	A	1
1545	HIF1A	GRIN1	A	1
1546	HIF1A	PPP1R3C	A	1
1547	HIF1A	SLC11A1	A	1
1548	HIF3A	ALOX15B	E	1
1549	HIF3A	CPM	E	1
1550	HIF3A	FJX1	E	1
1551	HIF3A	IGFBP6	E	1
1552	HIF3A	KIAA1217	E	1
1553	HIF3A	MFGE8	E	1
1554	HIF3A	SLC16A12	E	1
1555	HIF3A	SNAI2	E	1
1556	HIF3A	TIMP3	E	1
1557	HIF3A	VWF	E	1
1558	HIVEP3	FJX1	E	1
1559	HIVEP3	NKD2	E	1
1560	HLF	CCL1	E	1
1561	HLF	CPM	E	1
1562	HLF	DEFB1	E	1
1563	HLF	DLG2	E	1
1564	HLF	EGFR	E	1
1565	HLF	LGALSL	E	1
1566	HLF	PCDH10	E	1
