	tf	target	confidence	mor
1519	HOXA13	CNTNAP5	E	1
1520	HOXA13	COG5	E	1
1521	HOXA13	COL14A1	E	1
1522	HOXA13	COLGALT2	E	1
1523	HOXA13	COLQ	E	1
1524	HOXA13	COMMD5	E	1
1525	HOXA13	COP1	E	1
1526	HOXA13	COQ7	E	1
1527	HOXA13	COQ9	E	1
1528	HOXA13	COX18	E	1
1529	HOXA13	CPB1	E	1
1530	HOXA13	CR1	E	1
1531	HOXA13	CRIPAK	E	1
1532	HOXA13	CRPPA	E	1
1533	HOXA13	CSN3	E	1
1534	HOXA13	CST9L	E	1
1535	HOXA13	CTNNAL1	E	1
1536	HOXA13	CTSG	E	1
1537	HOXA13	CTSV	E	1
1538	HOXA13	CTTNBP2	E	1
1539	HOXA13	CUL4B	E	1
1540	HOXA13	CUX2	E	1
1541	HOXA13	CXCL8	E	1
1542	HOXA13	CXorf51B	E	1
1543	HOXA13	CYLC1	E	1
1544	HOXA13	CYP2E1	E	1
1545	HOXA13	CYRIB	E	1
1546	HOXA13	DARS2	E	1
1547	HOXA13	DCDC1	E	1
1548	HOXA13	DCTN5	E	1
1549	HOXA13	DDX19B	E	1
1550	HOXA13	DDX39A	E	1
1551	HOXA13	DDX42	E	1
1552	HOXA13	DEFB108B	E	1
1553	HOXA13	DEFB118	E	1
1554	HOXA13	DEFB123	E	1
1555	HOXA13	DEFB125	E	1
1556	HOXA13	DEFB134	E	1
1557	HOXA13	DEPDC5	E	1
1558	HOXA13	DHX15	E	1
1559	HOXA13	DIP2B	E	1
1560	HOXA13	DIS3L2	E	1
1561	HOXA13	DIXDC1	E	1
1562	HOXA13	DKKL1	E	1
1563	HOXA13	DLG2	E	1
1564	HOXA13	DLG5	E	1
1565	HOXA13	DMD	E	1
1566	HOXA13	DMPK	E	1
1567	HOXA13	DMRTC2	E	1
1568	HOXA13	DNAJB5	E	1
1569	HOXA13	DND1	E	1
1570	HOXA13	DNM2	E	1
1571	HOXA13	DNMT1	E	1
1572	HOXA13	DNPEP	E	1
1573	HOXA13	DOCK9	E	1
1574	HOXA13	DPPA4	E	1
1575	HOXA13	DSCR4	E	1
1576	HOXA13	DUOXA1	E	1
1577	HOXA13	DUOXA2	E	1
1578	HOXA13	DUS4L	E	1
1579	HOXA13	DYDC2	E	1
1580	HOXA13	DYNC1H1	E	1
1581	HOXA13	E2F5	E	1
1582	HOXA13	EBF4	E	1
1583	HOXA13	EBLN1	E	1
1584	HOXA13	ECHDC1	E	1
1585	HOXA13	ECT2L	E	1
1586	HOXA13	ELAC2	E	1
1587	HOXA13	ELF2	E	1
1588	HOXA13	ELK4	E	1
1589	HOXA13	ELL3	E	1
1590	HOXA13	ELMO2	E	1
1591	HOXA13	ENOX1	E	1
1592	HOXA13	ENPP5	E	1
1593	HOXA13	EPB41L1	E	1
1594	HOXA13	EPB41L2	E	1
1595	HOXA13	EPHA7	E	1
1596	HOXA13	EPM2AIP1	E	1
1597	HOXA13	ERCC1	E	1
1598	HOXA13	ERG	E	1
1599	HOXA13	ERMARD	E	1
1600	HOXA13	ESCO2	E	1
1601	HOXA13	ESRRG	E	1
1602	HOXA13	EVI2B	E	1
1603	HOXA13	EXOC4	E	1
1604	HOXA13	FAM131A	E	1
1605	HOXA13	FAM13C	E	1
1606	HOXA13	FAM189A2	E	1
1607	HOXA13	FAM50A	E	1
1608	HOXA13	FAM71C	E	1
1609	HOXA13	FAM86B1	E	1
1610	HOXA13	FANCM	E	1
1611	HOXA13	FARSB	E	1
1612	HOXA13	FBF1	E	1
1613	HOXA13	FBXL22	E	1
1614	HOXA13	FBXO27	E	1
1615	HOXA13	FBXO4	E	1
1616	HOXA13	FCRL2	E	1
1617	HOXA13	FEZ2	E	1
1618	HOXA13	FHAD1	E	1
1619	HOXA13	FHL2	E	1
1620	HOXA13	FLRT3	E	1
1621	HOXA13	FN1	E	1
1622	HOXA13	FRK	E	1
1623	HOXA13	FRYL	E	1
1624	HOXA13	FXYD7	E	1
1625	HOXA13	G6PC2	E	1
1626	HOXA13	GALNT10	E	1
1627	HOXA13	GALNT12	E	1
1628	HOXA13	GBF1	E	1
1629	HOXA13	GFM1	E	1
1630	HOXA13	GFOD1	E	1
1631	HOXA13	GJA8	E	1
1632	HOXA13	GK2	E	1
1633	HOXA13	GLB1L3	E	1
1634	HOXA13	GLRX3	E	1
1635	HOXA13	GLUL	E	1
1636	HOXA13	GMPPA	E	1
1637	HOXA13	GMPS	E	1
1638	HOXA13	GOLGA5	E	1
1639	HOXA13	GORASP1	E	1
1640	HOXA13	GPALPP1	E	1
1641	HOXA13	GPBP1L1	E	1
1642	HOXA13	GPD2	E	1
1643	HOXA13	GREB1	E	1
1644	HOXA13	GRIPAP1	E	1
1645	HOXA13	GUCY2C	E	1
1646	HOXA13	GYPB	E	1
1647	HOXA13	GYPE	E	1
1648	HOXA13	GZMB	E	1
1649	HOXA13	H2AZ2	E	1
1650	HOXA13	H2BC9	E	1
1651	HOXA13	H3C7	E	1
1652	HOXA13	HACD3	E	1
1653	HOXA13	HCRT	E	1
1654	HOXA13	HDAC4	E	1
1655	HOXA13	HDAC9	E	1
1656	HOXA13	HDGF	E	1
1657	HOXA13	HEMGN	E	1
1658	HOXA13	HEPH	E	1
1659	HOXA13	HEXA	E	1
1660	HOXA13	HGSNAT	E	1
1661	HOXA13	HHAT	E	1
1662	HOXA13	HLA-F	E	1
1663	HOXA13	HOMEZ	E	1
1664	HOXA13	HOXA10	E	1
1665	HOXA13	HOXA11	E	1
1666	HOXA13	HOXA9	E	1
1667	HOXA13	HOXB13	E	1
1668	HOXA13	HOXB9	E	1
1669	HOXA13	HOXC11	E	1
1670	HOXA13	HOXC13	E	1
1671	HOXA13	HOXD13	E	1
1672	HOXA13	HPGDS	E	1
1673	HOXA13	HPS4	E	1
1674	HOXA13	HS6ST2	E	1
1675	HOXA13	HTR3B	E	1
1676	HOXA13	HYPK	E	1
1677	HOXA13	IARS2	E	1
1678	HOXA13	IDO1	E	1
1679	HOXA13	IER3	E	1
1680	HOXA13	IFRD1	E	1
1681	HOXA13	IGF2BP3	E	1
1682	HOXA13	IL10RB	E	1
1683	HOXA13	IL11RA	E	1
1684	HOXA13	IL19	E	1
1685	HOXA13	IL23R	E	1
1686	HOXA13	IL26	E	1
1687	HOXA13	IL32	E	1
1688	HOXA13	IL33	E	1
1689	HOXA13	ILF2	E	1
1690	HOXA13	IMPDH2	E	1
1691	HOXA13	IQCF3	E	1
1692	HOXA13	ISX	E	1
1693	HOXA13	ITGB2	E	1
1694	HOXA13	ITGB6	E	1
1695	HOXA13	ITPRID2	E	1
1696	HOXA13	JAG1	E	1
1697	HOXA13	JAKMIP2	E	1
1698	HOXA13	KAT14	E	1
1699	HOXA13	KCNJ15	E	1
1700	HOXA13	KCTD8	E	1
1701	HOXA13	KIAA0825	E	1
1702	HOXA13	KIF12	E	1
1703	HOXA13	KIF13B	E	1
1704	HOXA13	KIF3A	E	1
1705	HOXA13	KLHL32	E	1
1706	HOXA13	KLK3	E	1
1707	HOXA13	KRIT1	E	1
1708	HOXA13	KRR1	E	1
1709	HOXA13	KRT81	E	1
1710	HOXA13	KRT83	E	1
1711	HOXA13	KRTAP22-1	E	1
1712	HOXA13	KRTAP8-1	E	1
1713	HOXA13	KRTAP9-1	E	1
1714	HOXA13	LAPTM4A	E	1
1715	HOXA13	LBHD1	E	1
1716	HOXA13	LCA5	E	1
1717	HOXA13	LEF1	E	1
1718	HOXA13	LGALS4	E	1
1719	HOXA13	LGI4	E	1
1720	HOXA13	LGR6	E	1
1721	HOXA13	LHX3	E	1
1722	HOXA13	LINGO3	E	1
1723	HOXA13	LIPA	E	1
1724	HOXA13	LNX1	E	1
1725	HOXA13	LOX	E	1
1726	HOXA13	LRRC37A	E	1
1727	HOXA13	LRRC37A3	E	1
1728	HOXA13	LRRC69	E	1
1729	HOXA13	LRRC8B	E	1
1730	HOXA13	LRRN4	E	1
1731	HOXA13	LSMEM1	E	1
1732	HOXA13	LTA4H	E	1
1733	HOXA13	LTBP4	E	1
1734	HOXA13	LY86	E	1
1735	HOXA13	LYZL4	E	1
1736	HOXA13	MAEA	E	1
1737	HOXA13	MAP2K1	E	1
1738	HOXA13	MARK3	E	1
1739	HOXA13	MBTPS2	E	1
1740	HOXA13	MCHR2	E	1
1741	HOXA13	MCMBP	E	1
1742	HOXA13	MED14	E	1
1743	HOXA13	MED19	E	1
1744	HOXA13	MEIS2	E	1
1745	HOXA13	MGST3	E	1
1746	HOXA13	MID2	E	1
1747	HOXA13	MITF	E	1
1748	HOXA13	MLST8	E	1
1749	HOXA13	MMAB	E	1
1750	HOXA13	MOBP	E	1
1751	HOXA13	MON2	E	1
1752	HOXA13	MORN1	E	1
1753	HOXA13	MRO	E	1
1754	HOXA13	MROH6	E	1
1755	HOXA13	MROH7	E	1
1756	HOXA13	MRPL57	E	1
1757	HOXA13	MRTFB	E	1
1758	HOXA13	MSRA	E	1
1759	HOXA13	MTHFD2L	E	1
1760	HOXA13	MTUS1	E	1
1761	HOXA13	MUC17	E	1
1762	HOXA13	MVK	E	1
1763	HOXA13	MYCBP2	E	1
1764	HOXA13	MYEF2	E	1
1765	HOXA13	MYH11	E	1
1766	HOXA13	N4BP2L2	E	1
1767	HOXA13	NAIF1	E	1
1768	HOXA13	NAT10	E	1
1769	HOXA13	NBEAL1	E	1
1770	HOXA13	NCEH1	E	1
1771	HOXA13	NDFIP1	E	1
1772	HOXA13	NDN	E	1
1773	HOXA13	NDUFB6	E	1
1774	HOXA13	NEB	E	1
1775	HOXA13	NEDD4	E	1
1776	HOXA13	NEK11	E	1
1777	HOXA13	NET1	E	1
1778	HOXA13	NF1	E	1
1779	HOXA13	NF2	E	1
1780	HOXA13	NFATC2IP	E	1
1781	HOXA13	NFE4	E	1
1782	HOXA13	NFIA	E	1
1783	HOXA13	NFIB	E	1
1784	HOXA13	NFIX	E	1
1785	HOXA13	NICN1	E	1
1786	HOXA13	NINL	E	1
1787	HOXA13	NOD1	E	1
1788	HOXA13	NOVA1	E	1
1789	HOXA13	NOXRED1	E	1
1790	HOXA13	NPLOC4	E	1
1791	HOXA13	NPS	E	1
1792	HOXA13	NRBP2	E	1
1793	HOXA13	NRXN1	E	1
1794	HOXA13	NRXN2	E	1
1795	HOXA13	NRXN3	E	1
1796	HOXA13	NSA2	E	1
1797	HOXA13	NUDT12	E	1
1798	HOXA13	NUFIP1	E	1
1799	HOXA13	OAS3	E	1
1800	HOXA13	OLFM3	E	1
1801	HOXA13	OPA3	E	1
1802	HOXA13	OPRPN	E	1
1803	HOXA13	OR10H4	E	1
1804	HOXA13	OR11H6	E	1
1805	HOXA13	OR13C2	E	1
1806	HOXA13	OR13C3	E	1
1807	HOXA13	OR13C5	E	1
1808	HOXA13	OR14A16	E	1
1809	HOXA13	OR1E1	E	1
1810	HOXA13	OR1K1	E	1
1811	HOXA13	OR2A14	E	1
1812	HOXA13	OR2D2	E	1
1813	HOXA13	OR2T6	E	1
1814	HOXA13	OR4A5	E	1
1815	HOXA13	OR51F1	E	1
1816	HOXA13	OR52A1	E	1
1817	HOXA13	OR52L1	E	1
1818	HOXA13	OR52N4	E	1
1819	HOXA13	OR5AC2	E	1
1820	HOXA13	OR5D13	E	1
1821	HOXA13	OR5D14	E	1
1822	HOXA13	OR5K2	E	1
1823	HOXA13	OR5T3	E	1
1824	HOXA13	OR6C6	E	1
1825	HOXA13	OR6C68	E	1
1826	HOXA13	OS9	E	1
1827	HOXA13	OSBP	E	1
1828	HOXA13	OTOP2	E	1
1829	HOXA13	PABPC4L	E	1
1830	HOXA13	PADI3	E	1
1831	HOXA13	PAIP2B	E	1
1832	HOXA13	PALB2	E	1
1833	HOXA13	PARPBP	E	1
1834	HOXA13	PBK	E	1
1835	HOXA13	PBRM1	E	1
1836	HOXA13	PCDHB5	E	1
1837	HOXA13	PCM1	E	1
1838	HOXA13	PCTP	E	1
1839	HOXA13	PDC	E	1
1840	HOXA13	PDCL	E	1
1841	HOXA13	PDE4D	E	1
1842	HOXA13	PGLYRP2	E	1
1843	HOXA13	PHAX	E	1
1844	HOXA13	PKD1L2	E	1
1845	HOXA13	PKDREJ	E	1
1846	HOXA13	PLAGL1	E	1
1847	HOXA13	PLEK	E	1
1848	HOXA13	PLEKHM3	E	1
1849	HOXA13	PLEKHS1	E	1
1850	HOXA13	PLK5	E	1
1851	HOXA13	PLOD3	E	1
1852	HOXA13	PLPPR1	E	1
1853	HOXA13	PMP22	E	1
1854	HOXA13	PNMA5	E	1
1855	HOXA13	POLH	E	1
1856	HOXA13	POLL	E	1
1857	HOXA13	POU3F4	E	1
1858	HOXA13	PPDPFL	E	1
1859	HOXA13	PPM1K	E	1
1860	HOXA13	PPOX	E	1
1861	HOXA13	PPP1R12B	E	1
1862	HOXA13	PPP1R1C	E	1
1863	HOXA13	PPP1R2C	E	1
1864	HOXA13	PPP3CC	E	1
1865	HOXA13	PRB2	E	1
1866	HOXA13	PRDM15	E	1
1867	HOXA13	PRKAG2	E	1
1868	HOXA13	PRKCZ	E	1
1869	HOXA13	PROK1	E	1
1870	HOXA13	PRR34	E	1
1871	HOXA13	PRSS12	E	1
1872	HOXA13	PSD3	E	1
1873	HOXA13	PSKH1	E	1
1874	HOXA13	PSME4	E	1
1875	HOXA13	PTH	E	1
1876	HOXA13	PTK7	E	1
1877	HOXA13	PTPN4	E	1
1878	HOXA13	PTPRB	E	1
1879	HOXA13	PTPRN	E	1
1880	HOXA13	PTPRQ	E	1
1881	HOXA13	PYCARD	E	1
1882	HOXA13	RAB5B	E	1
1883	HOXA13	RABGAP1L	E	1
1884	HOXA13	RAD17	E	1
1885	HOXA13	RAD51AP2	E	1
1886	HOXA13	RADIL	E	1
1887	HOXA13	RAI14	E	1
1888	HOXA13	RALGAPA1	E	1
1889	HOXA13	RALGAPA2	E	1
1890	HOXA13	RBBP8	E	1
1891	HOXA13	RBM4	E	1
1892	HOXA13	RCAN1	E	1
1893	HOXA13	RCHY1	E	1
1894	HOXA13	REEP3	E	1
1895	HOXA13	RFPL1	E	1
1896	HOXA13	RHOBTB1	E	1
1897	HOXA13	RIT2	E	1
1898	HOXA13	RNF113B	E	1
1899	HOXA13	RNF220	E	1
1900	HOXA13	RPRD1B	E	1
1901	HOXA13	RPS19	E	1
1902	HOXA13	RPS4Y2	E	1
1903	HOXA13	RPTN	E	1
1904	HOXA13	RSPO1	E	1
1905	HOXA13	RSPO2	E	1
1906	HOXA13	RSRC1	E	1
1907	HOXA13	RSRC2	E	1
1908	HOXA13	RTN1	E	1
1909	HOXA13	RTN3	E	1
1910	HOXA13	RUNX1T1	E	1
1911	HOXA13	SCAND1	E	1
1912	HOXA13	SCMH1	E	1
1913	HOXA13	SEC16B	E	1
1914	HOXA13	SEC22A	E	1
1915	HOXA13	SEL1L3	E	1
1916	HOXA13	SELP	E	1
1917	HOXA13	SEMA4D	E	1
1918	HOXA13	SEMG2	E	1
1919	HOXA13	SEPHS2	E	1
1920	HOXA13	SEPSECS	E	1
1921	HOXA13	SEPTIN4	E	1
1922	HOXA13	SERINC1	E	1
1923	HOXA13	SERINC4	E	1
1924	HOXA13	SERPINA7	E	1
1925	HOXA13	SERPINB11	E	1
1926	HOXA13	SERPINB3	E	1
1927	HOXA13	SERPINB4	E	1
1928	HOXA13	SERPINE2	E	1
1929	HOXA13	SETD4	E	1
1930	HOXA13	SETDB1	E	1
1931	HOXA13	SGCZ	E	1
1932	HOXA13	SGIP1	E	1
1933	HOXA13	SHOX2	E	1
1934	HOXA13	SIGLECL1	E	1
1935	HOXA13	SIM1	E	1
1936	HOXA13	SIX6	E	1
1937	HOXA13	SKA1	E	1
1938	HOXA13	SLC17A4	E	1
1939	HOXA13	SLC22A5	E	1
1940	HOXA13	SLC25A25	E	1
1941	HOXA13	SLC25A37	E	1
1942	HOXA13	SLC35A1	E	1
1943	HOXA13	SLC35A3	E	1
1944	HOXA13	SLC45A3	E	1
1945	HOXA13	SLC4A4	E	1
1946	HOXA13	SLC4A8	E	1
1947	HOXA13	SLC51A	E	1
1948	HOXA13	SLC5A12	E	1
1949	HOXA13	SLC7A2	E	1
1950	HOXA13	SLC9B1	E	1
1951	HOXA13	SLCO1B1	E	1
1952	HOXA13	SLF1	E	1
1953	HOXA13	SLFN12L	E	1
1954	HOXA13	SMIM8	E	1
1955	HOXA13	SNX29	E	1
1956	HOXA13	SNX4	E	1
1957	HOXA13	SOX4	E	1
1958	HOXA13	SOX6	E	1
1959	HOXA13	SPACA7	E	1
1960	HOXA13	SPART	E	1
1961	HOXA13	SPATA31D1	E	1
1962	HOXA13	SPATA31D3	E	1
1963	HOXA13	SPATA31D4	E	1
1964	HOXA13	SPEN	E	1
1965	HOXA13	SPINK8	E	1
1966	HOXA13	SPPL2C	E	1
1967	HOXA13	SPZ1	E	1
1968	HOXA13	SRBD1	E	1
1969	HOXA13	SRGAP3	E	1
1970	HOXA13	SRPK2	E	1
1971	HOXA13	SRR	E	1
1972	HOXA13	SRRM1	E	1
1973	HOXA13	SRSF11	E	1
1974	HOXA13	SRSF8	E	1
1975	HOXA13	SSUH2	E	1
1976	HOXA13	ST8SIA6	E	1
1977	HOXA13	STAM	E	1
1978	HOXA13	STARD13	E	1
1979	HOXA13	STIL	E	1
1980	HOXA13	STIM1	E	1
1981	HOXA13	STK31	E	1
1982	HOXA13	STON2	E	1
1983	HOXA13	STRC	E	1
1984	HOXA13	STRIP2	E	1
1985	HOXA13	SUB1	E	1
1986	HOXA13	SUGT1	E	1
1987	HOXA13	SULF1	E	1
1988	HOXA13	SVBP	E	1
1989	HOXA13	SWT1	E	1
1990	HOXA13	SYNRG	E	1
1991	HOXA13	SYTL5	E	1
1992	HOXA13	TAF1A	E	1
1993	HOXA13	TAF3	E	1
1994	HOXA13	TAFA1	E	1
1995	HOXA13	TAOK3	E	1
1996	HOXA13	TAS2R5	E	1
1997	HOXA13	TBCK	E	1
1998	HOXA13	TBX22	E	1
1999	HOXA13	TCEAL1	E	1
2000	HOXA13	TCF4	E	1
2001	HOXA13	TDRD3	E	1
2002	HOXA13	TEAD2	E	1
2003	HOXA13	TEKT5	E	1
2004	HOXA13	TESK2	E	1
2005	HOXA13	TFAP2A	E	1
2006	HOXA13	TFIP11	E	1
2007	HOXA13	TGFBRAP1	E	1
2008	HOXA13	THBS1	E	1
2009	HOXA13	THEG	E	1
2010	HOXA13	THEMIS	E	1
2011	HOXA13	THSD7A	E	1
2012	HOXA13	TICRR	E	1
2013	HOXA13	TJP2	E	1
2014	HOXA13	TMEM109	E	1
2015	HOXA13	TMEM150B	E	1
2016	HOXA13	TMEM201	E	1
2017	HOXA13	TMPRSS11B	E	1
2018	HOXA13	TMX2	E	1
2019	HOXA13	TNFRSF11A	E	1
2020	HOXA13	TNFRSF21	E	1
2021	HOXA13	TNPO3	E	1
2022	HOXA13	TOX	E	1
2023	HOXA13	TPTE2	E	1
2024	HOXA13	TRAF4	E	1
2025	HOXA13	TRIO	E	1
2026	HOXA13	TRPM3	E	1
2027	HOXA13	TSPAN18	E	1
2028	HOXA13	TXNRD3	E	1
2029	HOXA13	TYSND1	E	1
2030	HOXA13	UBAP2	E	1
2031	HOXA13	UBD	E	1
2032	HOXA13	UGT1A7	E	1
2033	HOXA13	UGT2B10	E	1
2034	HOXA13	UGT3A1	E	1
2035	HOXA13	UNC93A	E	1
2036	HOXA13	UNCX	E	1
2037	HOXA13	USP40	E	1
2038	HOXA13	USP6NL	E	1
2039	HOXA13	UTY	E	1
2040	HOXA13	VN1R4	E	1
2041	HOXA13	VOPP1	E	1
2042	HOXA13	VPS13C	E	1
2043	HOXA13	WBP1L	E	1
2044	HOXA13	WDFY3	E	1
2045	HOXA13	WEE1	E	1
2046	HOXA13	WRN	E	1
2047	HOXA13	XDH	E	1
2048	HOXA13	XPR1	E	1
2049	HOXA13	XXYLT1	E	1
2050	HOXA13	YIPF4	E	1
2051	HOXA13	ZBTB7C	E	1
2052	HOXA13	ZEB1	E	1
2053	HOXA13	ZFP82	E	1
2054	HOXA13	ZGRF1	E	1
2055	HOXA13	ZIC3	E	1
2056	HOXA13	ZIC5	E	1
2057	HOXA13	ZMIZ1	E	1
2058	HOXA13	ZMIZ2	E	1
2059	HOXA13	ZMYM2	E	1
2060	HOXA13	ZNF215	E	1
2061	HOXA13	ZNF239	E	1
2062	HOXA13	ZNF280B	E	1
2063	HOXA13	ZNF283	E	1
2064	HOXA13	ZNF41	E	1
2065	HOXA13	ZNF48	E	1
2066	HOXA13	ZNF512B	E	1
2067	HOXA13	ZNF513	E	1
2068	HOXA13	ZNF517	E	1
2069	HOXA13	ZNF547	E	1
2070	HOXA13	ZNF550	E	1
2071	HOXA13	ZNF595	E	1
2072	HOXA13	ZNF681	E	1
2073	HOXA13	ZNF691	E	1
2074	HOXA13	ZNF711	E	1
2075	HOXA13	ZNF713	E	1
2076	HOXA13	ZNF718	E	1
2077	HOXA13	ZNF839	E	1
2078	HOXA13	ZNF875	E	1
2079	HOXA13	ZNF98	E	1
2080	HOXA13	ZSCAN2	E	1
2081	HOXA2	DLL4	E	1
2082	HOXA2	LMO1	E	1
2083	HOXA4	GNG11	E	1
2084	HOXA4	HOXB8	E	1
2085	HOXA5	FOXP2	E	1
2086	HOXA5	FRAS1	E	1
2087	HOXA5	LMO1	E	1
2088	HOXA5	TGM5	E	1
2089	HOXA6	HOXB8	E	1
2090	HOXA9	NAV2	C	1
2091	HOXB2	BGN	E	1
2092	HOXB2	GPR176	E	1
2093	HOXB2	NAV2	E	1
2094	HOXB2	RGMA	E	1
2095	HOXB2	SEMA3D	E	1
2096	HOXB2	ZSCAN4	E	1
2097	HOXB3	NAV2	E	1
2098	HOXB3	OLFM3	E	1
2099	HOXB3	RGMA	E	1
2100	HOXB3	USP6	E	1
2101	HOXB4	HOXB8	E	1
2102	HOXB4	LMO1	E	1
2103	HOXB4	PAPPA	E	1
2104	HOXB4	ST18	E	1
2105	HOXB4	TSLP	E	1
2106	HOXB5	DOCK1	E	1
2107	HOXB5	GPR176	E	1
2108	HOXB5	HOXB8	E	1
2109	HOXB5	NAV2	E	1
2110	HOXB5	PPBP	E	1
2111	HOXB5	SEMA3D	E	1
2112	HOXB5	SPINK2	E	1
2113	HOXB6	HOXB8	E	1
2114	HOXB7	NAV2	D	1
2115	HOXB8	NCAM1	E	1
2116	HOXB8	ABCG1	E	1
2117	HOXB8	ABHD8	E	1
2118	HOXB8	ABL2	E	1
2119	HOXB8	ABLIM1	E	1
2120	HOXB8	ACSS3	E	1
2121	HOXB8	ACTL8	E	1
2122	HOXB8	ADAM7	E	1
2123	HOXB8	ADTRP	E	1
2124	HOXB8	AGBL2	E	1
2125	HOXB8	AGXT	E	1
2126	HOXB8	AHCTF1	E	1
2127	HOXB8	AIFM2	E	1
2128	HOXB8	AKAP13	E	1
2129	HOXB8	AKNA	E	1
2130	HOXB8	AKR1C4	E	1
2131	HOXB8	ALKBH8	E	1
2132	HOXB8	AMFR	E	1
2133	HOXB8	ANGPTL2	E	1
2134	HOXB8	ANKLE2	E	1
2135	HOXB8	ANKRD1	E	1
2136	HOXB8	ANP32D	E	1
2137	HOXB8	AOAH	E	1
2138	HOXB8	APLN	E	1
2139	HOXB8	ARGLU1	E	1
2140	HOXB8	ARHGAP6	E	1
2141	HOXB8	ARHGDIA	E	1
2142	HOXB8	ARHGEF28	E	1
2143	HOXB8	ARL5B	E	1
2144	HOXB8	ARMC8	E	1
2145	HOXB8	ASAH2B	E	1
2146	HOXB8	ASIC5	E	1
2147	HOXB8	ATF7IP	E	1
2148	HOXB8	ATP2B4	E	1
2149	HOXB8	BNC2	E	1
2150	HOXB8	BORCS7	E	1
2151	HOXB8	BRIP1	E	1
2152	HOXB8	C10orf53	E	1
2153	HOXB8	C11orf86	E	1
2154	HOXB8	C1orf185	E	1
2155	HOXB8	C1orf189	E	1
2156	HOXB8	C21orf58	E	1
2157	HOXB8	C2orf66	E	1
2158	HOXB8	C3orf80	E	1
2159	HOXB8	C5orf38	E	1
2160	HOXB8	C9orf131	E	1
2161	HOXB8	C9orf153	E	1
2162	HOXB8	CALB1	E	1
2163	HOXB8	CAMSAP1	E	1
2164	HOXB8	CBWD1	E	1
2165	HOXB8	CBWD5	E	1
2166	HOXB8	CBWD6	E	1
2167	HOXB8	CBX5	E	1
2168	HOXB8	CCDC14	E	1
2169	HOXB8	CCDC146	E	1
2170	HOXB8	CCDC3	E	1
2171	HOXB8	CCDC30	E	1
2172	HOXB8	CCL11	E	1
2173	HOXB8	CCL19	E	1
2174	HOXB8	CCL24	E	1
2175	HOXB8	CD247	E	1
2176	HOXB8	CD3E	E	1
2177	HOXB8	CD86	E	1
2178	HOXB8	CDH26	E	1
2179	HOXB8	CDHR3	E	1
2180	HOXB8	CDKN2C	E	1
2181	HOXB8	CDON	E	1
2182	HOXB8	CELF5	E	1
2183	HOXB8	CEP128	E	1
2184	HOXB8	CEP350	E	1
2185	HOXB8	CERS6	E	1
2186	HOXB8	CFAP44	E	1
2187	HOXB8	CLCA4	E	1
2188	HOXB8	CLK3	E	1
2189	HOXB8	CMTR1	E	1
2190	HOXB8	CNIH4	E	1
2191	HOXB8	CNTN4	E	1
2192	HOXB8	CNTNAP5	E	1
2193	HOXB8	COMP	E	1
2194	HOXB8	CPEB4	E	1
2195	HOXB8	CPM	E	1
2196	HOXB8	CREB3L4	E	1
2197	HOXB8	CRTAM	E	1
2198	HOXB8	CRYZ	E	1
2199	HOXB8	CSF2	E	1
2200	HOXB8	CSNK1G3	E	1
2201	HOXB8	CT45A2	E	1
2202	HOXB8	CT45A6	E	1
2203	HOXB8	CTSA	E	1
2204	HOXB8	CYB5R4	E	1
2205	HOXB8	CYP2R1	E	1
2206	HOXB8	DDO	E	1
2207	HOXB8	DDX11	E	1
2208	HOXB8	DMBT1	E	1
2209	HOXB8	DMD	E	1
2210	HOXB8	DMWD	E	1
2211	HOXB8	DNAH5	E	1
2212	HOXB8	DNAH6	E	1
2213	HOXB8	DNAJA1	E	1
2214	HOXB8	DOCK5	E	1
2215	HOXB8	DOK6	E	1
2216	HOXB8	DPEP2	E	1
2217	HOXB8	DRD2	E	1
2218	HOXB8	DTNB	E	1
2219	HOXB8	DYRK1A	E	1
2220	HOXB8	EDAR	E	1
2221	HOXB8	ELF2	E	1
2222	HOXB8	EMB	E	1
2223	HOXB8	ERCC3	E	1
2224	HOXB8	ERICH1	E	1
2225	HOXB8	ERVV-1	E	1
2226	HOXB8	EWSR1	E	1
2227	HOXB8	EXTL2	E	1
2228	HOXB8	FAM161B	E	1
2229	HOXB8	FEZF2	E	1
2230	HOXB8	FGB	E	1
2231	HOXB8	FGF5	E	1
2232	HOXB8	FGF7	E	1
2233	HOXB8	FKBP6	E	1
2234	HOXB8	FMO1	E	1
2235	HOXB8	FMR1	E	1
2236	HOXB8	FRMD1	E	1
2237	HOXB8	FRMD3	E	1
2238	HOXB8	FXN	E	1
2239	HOXB8	FXYD3	E	1
2240	HOXB8	GABRA1	E	1
2241	HOXB8	GAPT	E	1
2242	HOXB8	GC	E	1
2243	HOXB8	GK2	E	1
2244	HOXB8	GKAP1	E	1
2245	HOXB8	GLYATL1	E	1
2246	HOXB8	GMPPA	E	1
2247	HOXB8	GNAS	E	1
2248	HOXB8	GNG2	E	1
2249	HOXB8	GNG4	E	1
2250	HOXB8	GOLGA6A	E	1
2251	HOXB8	GOLGA6B	E	1
2252	HOXB8	GOLGA6C	E	1
2253	HOXB8	GOLGA6D	E	1
2254	HOXB8	GOLGA6L10	E	1
2255	HOXB8	GOLGA6L4	E	1
2256	HOXB8	GOLGA6L9	E	1
2257	HOXB8	GOLGA8A	E	1
2258	HOXB8	GOLGA8B	E	1
