	tf	target	confidence	mor
3351	ETV2	TECR	E	1
3352	ETV2	TEFM	E	1
3353	ETV2	TENT5D	E	1
3354	ETV2	TEX264	E	1
3355	ETV2	TFCP2	E	1
3356	ETV2	TFG	E	1
3357	ETV2	TGFA	E	1
3358	ETV2	TGFB1I1	E	1
3359	ETV2	TGIF2	E	1
3360	ETV2	THAP10	E	1
3361	ETV2	THAP6	E	1
3362	ETV2	THEM6	E	1
3363	ETV2	THEMIS2	E	1
3364	ETV2	THOC5	E	1
3365	ETV2	TIGD1	E	1
3366	ETV2	TIGD4	E	1
3367	ETV2	TIMM13	E	1
3368	ETV2	TK2	E	1
3369	ETV2	TM4SF19	E	1
3370	ETV2	TMCC2	E	1
3371	ETV2	TMCO4	E	1
3372	ETV2	TMED3	E	1
3373	ETV2	TMEM101	E	1
3374	ETV2	TMEM102	E	1
3375	ETV2	TMEM131	E	1
3376	ETV2	TMEM141	E	1
3377	ETV2	TMEM147	E	1
3378	ETV2	TMEM14C	E	1
3379	ETV2	TMEM154	E	1
3380	ETV2	TMEM167A	E	1
3381	ETV2	TMEM179B	E	1
3382	ETV2	TMEM184A	E	1
3383	ETV2	TMEM202	E	1
3384	ETV2	TMEM203	E	1
3385	ETV2	TMEM219	E	1
3386	ETV2	TMEM250	E	1
3387	ETV2	TMEM254	E	1
3388	ETV2	TMEM256	E	1
3389	ETV2	TMEM258	E	1
3390	ETV2	TMEM38A	E	1
3391	ETV2	TMEM39B	E	1
3392	ETV2	TMEM52	E	1
3393	ETV2	TMEM63C	E	1
3394	ETV2	TMEM79	E	1
3395	ETV2	TMEM99	E	1
3396	ETV2	TMTC1	E	1
3397	ETV2	TNFAIP2	E	1
3398	ETV2	TNFRSF25	E	1
3399	ETV2	TNFSF12	E	1
3400	ETV2	TNFSF12-TNFSF13	E	1
3401	ETV2	TNIP1	E	1
3402	ETV2	TNRC6A	E	1
3403	ETV2	TNS2	E	1
3404	ETV2	TOMM20	E	1
3405	ETV2	TOMM20L	E	1
3406	ETV2	TOMM40	E	1
3407	ETV2	TOMM5	E	1
3408	ETV2	TOR1A	E	1
3409	ETV2	TP53I13	E	1
3410	ETV2	TPRN	E	1
3411	ETV2	TRADD	E	1
3412	ETV2	TRAM2	E	1
3413	ETV2	TRAPPC1	E	1
3414	ETV2	TRAPPC12	E	1
3415	ETV2	TRAPPC2L	E	1
3416	ETV2	TRAPPC4	E	1
3417	ETV2	TRERF1	E	1
3418	ETV2	TRIM35	E	1
3419	ETV2	TRIP13	E	1
3420	ETV2	TRMT44	E	1
3421	ETV2	TRPC4AP	E	1
3422	ETV2	TRPM8	E	1
3423	ETV2	TRPT1	E	1
3424	ETV2	TSPO	E	1
3425	ETV2	TSR3	E	1
3426	ETV2	TSSC4	E	1
3427	ETV2	TSSK6	E	1
3428	ETV2	TTC16	E	1
3429	ETV2	TTC22	E	1
3430	ETV2	TTC23L	E	1
3431	ETV2	TTC30A	E	1
3432	ETV2	TTC30B	E	1
3433	ETV2	TTLL12	E	1
3434	ETV2	TTPAL	E	1
3435	ETV2	TTYH3	E	1
3436	ETV2	TUSC3	E	1
3437	ETV2	TUT7	E	1
3438	ETV2	TWF2	E	1
3439	ETV2	TXN2	E	1
3440	ETV2	TYSND1	E	1
3441	ETV2	UBA52	E	1
3442	ETV2	UBAC1	E	1
3443	ETV2	UBE2F	E	1
3444	ETV2	UBE4A	E	1
3445	ETV2	UBL5	E	1
3446	ETV2	UBL7	E	1
3447	ETV2	UBLCP1	E	1
3448	ETV2	UBXN6	E	1
3449	ETV2	UGT3A1	E	1
3450	ETV2	UPF2	E	1
3451	ETV2	UQCC3	E	1
3452	ETV2	UQCR10	E	1
3453	ETV2	UQCR11	E	1
3454	ETV2	USP12	E	1
3455	ETV2	USP30	E	1
3456	ETV2	USP9Y	E	1
3457	ETV2	USPL1	E	1
3458	ETV2	UTP11	E	1
3459	ETV2	UXT	E	1
3460	ETV2	VAV2	E	1
3461	ETV2	VIPR1	E	1
3462	ETV2	VKORC1	E	1
3463	ETV2	VMO1	E	1
3464	ETV2	VMP1	E	1
3465	ETV2	VPS26B	E	1
3466	ETV2	VPS37D	E	1
3467	ETV2	VPS53	E	1
3468	ETV2	VPS9D1	E	1
3469	ETV2	VWA3A	E	1
3470	ETV2	VWA5B2	E	1
3471	ETV2	VWA8	E	1
3472	ETV2	WBP2NL	E	1
3473	ETV2	WDR18	E	1
3474	ETV2	WDR54	E	1
3475	ETV2	WDR5B	E	1
3476	ETV2	WDR73	E	1
3477	ETV2	WDR83	E	1
3478	ETV2	WDR83OS	E	1
3479	ETV2	WNT3	E	1
3480	ETV2	WRAP53	E	1
3481	ETV2	XIAP	E	1
3482	ETV2	XPC	E	1
3483	ETV2	XPR1	E	1
3484	ETV2	XRCC4	E	1
3485	ETV2	XRRA1	E	1
3486	ETV2	YIPF2	E	1
3487	ETV2	YJEFN3	E	1
3488	ETV2	ZBED9	E	1
3489	ETV2	ZBTB7A	E	1
3490	ETV2	ZDHHC12	E	1
3491	ETV2	ZDHHC13	E	1
3492	ETV2	ZDHHC5	E	1
3493	ETV2	ZFP41	E	1
3494	ETV2	ZFP69B	E	1
3495	ETV2	ZFYVE19	E	1
3496	ETV2	ZNF106	E	1
3497	ETV2	ZNF112	E	1
3498	ETV2	ZNF143	E	1
3499	ETV2	ZNF155	E	1
3500	ETV2	ZNF175	E	1
3501	ETV2	ZNF184	E	1
3502	ETV2	ZNF195	E	1
3503	ETV2	ZNF202	E	1
3504	ETV2	ZNF221	E	1
3505	ETV2	ZNF222	E	1
3506	ETV2	ZNF223	E	1
3507	ETV2	ZNF274	E	1
3508	ETV2	ZNF276	E	1
3509	ETV2	ZNF284	E	1
3510	ETV2	ZNF286A	E	1
3511	ETV2	ZNF296	E	1
3512	ETV2	ZNF300	E	1
3513	ETV2	ZNF311	E	1
3514	ETV2	ZNF354C	E	1
3515	ETV2	ZNF396	E	1
3516	ETV2	ZNF397	E	1
3517	ETV2	ZNF428	E	1
3518	ETV2	ZNF461	E	1
3519	ETV2	ZNF511	E	1
3520	ETV2	ZNF524	E	1
3521	ETV2	ZNF529	E	1
3522	ETV2	ZNF575	E	1
3523	ETV2	ZNF579	E	1
3524	ETV2	ZNF585A	E	1
3525	ETV2	ZNF585B	E	1
3526	ETV2	ZNF653	E	1
3527	ETV2	ZNF660	E	1
3528	ETV2	ZNF687	E	1
3529	ETV2	ZNF688	E	1
3530	ETV2	ZNF75D	E	1
3531	ETV2	ZNF780A	E	1
3532	ETV2	ZNF780B	E	1
3533	ETV2	ZNF79	E	1
3534	ETV2	ZNF837	E	1
3535	ETV2	ZNF846	E	1
3536	ETV2	ZNF850	E	1
3537	ETV2	ZNF852	E	1
3538	ETV2	ZNF875	E	1
3539	ETV2	ZNHIT1	E	1
3540	ETV2	ZNHIT2	E	1
3541	ETV2	ZSCAN29	E	1
3542	ETV2	ZSCAN31	E	1
3543	ETV2	ZSCAN5A	E	1
3544	ETV2	ZSWIM9	E	1
3545	ETV2	ZXDC	E	1
3546	ETV3	BRF2	E	-1
3547	ETV3	EGR3	E	-1
3548	ETV3	NUTM1	E	-1
3549	ETV4	AGTR1	A	1
3550	ETV5	ABCC3	E	1
3551	ETV5	APBA2	E	1
3552	ETV5	BRF2	E	1
3553	ETV5	CDH11	E	1
3554	ETV5	ETV1	E	1
3555	ETV5	ITGA2B	E	1
3556	ETV5	MMD	E	1
3557	ETV5	PPBP	E	1
3558	ETV5	SKIDA1	E	1
3559	ETV6	CREB5	D	-1
3560	ETV7	CD40	E	-1
3561	ETV7	CNTN1	E	-1
3562	EVX1	APBA2	E	1
3563	EVX1	ETV1	E	1
3564	EVX1	LOXHD1	E	1
3565	EVX1	PKIB	E	1
3566	EVX2	APBA2	E	1
3567	EVX2	CPLX2	E	1
3568	EVX2	CSRNP3	E	1
3569	EVX2	ETV1	E	1
3570	EVX2	GNAI1	E	1
3571	EVX2	GPR87	E	1
3572	EVX2	PKIB	E	1
3573	EVX2	RIMKLA	E	1
3574	EVX2	SLC18A1	E	1
3575	EVX2	WNT5B	E	1
3576	FEV	BRF2	E	-1
3577	FEV	CAV2	E	-1
3578	FEV	NUTM1	E	-1
3579	FEZF1	CMTM5	E	1
3580	FEZF1	FGD1	E	1
3581	FEZF1	KIF1A	E	1
3582	FEZF1	PKIB	E	1
3583	FEZF1	SLC6A4	E	1
3584	FEZF2	ARMC3	E	1
3585	FEZF2	CBLN2	E	1
3586	FEZF2	CPLX2	E	1
3587	FEZF2	TCL1A	E	1
3588	FIGLA	C4orf45	E	1
3589	FIGLA	CLNK	E	1
3590	FIGLA	IGSF11	E	1
3591	FIGLA	WFS1	E	1
3592	FIGLA	WNT5B	E	1
3593	FLI1	ITGA2B	A	1
3594	FOS	FOXA1	A	1
3595	FOSB	ABCC3	E	1
3596	FOSB	ALOX12	E	1
3597	FOSB	CNN1	E	1
3598	FOSB	DSCAML1	E	1
3599	FOSB	EGR1	E	1
3600	FOSB	EGR3	E	1
3601	FOSB	ESAM	E	1
3602	FOSB	FOXL1	E	1
3603	FOSB	HPCAL4	E	1
3604	FOSB	NLGN4X	E	1
3605	FOSB	OR51M1	E	1
3606	FOXA1	ABCA1	A	-1
3607	FOXA1	AGR2	A	1
3608	FOXA1	APOA1	A	1
3609	FOXA1	APOB	A	1
3610	FOXA1	BCL2	A	-1
3611	FOXA1	BRCA1	A	1
3612	FOXA1	CCNG2	A	1
3613	FOXA1	CEBPA	A	1
3614	FOXA1	CFTR	A	-1
3615	FOXA1	CYP7A1	A	1
3616	FOXA1	ERBB3	A	1
3617	FOXA1	ESR1	A	1
3618	FOXA1	FOXC1	A	1
3619	FOXA1	G6PC	A	1
3620	FOXA1	GREB1	A	1
3621	FOXA1	HSPA1A	A	1
3622	FOXA1	IFI27	A	1
3623	FOXA1	KLK3	A	1
3624	FOXA1	KRT7	A	1
3625	FOXA1	MUC4	A	1
3626	FOXA1	MYC	A	1
3627	FOXA1	NF1	A	1
3628	FOXA1	PDX1	A	1
3629	FOXA1	RET	A	1
3630	FOXA1	RPRM	A	-1
3631	FOXA1	SCGB1A1	A	1
3632	FOXA1	SFTPB	A	1
3633	FOXA1	TFF1	A	1
3634	FOXA1	TTR	A	1
3635	FOXA1	UGT2B15	A	1
3636	FOXA1	UGT2B17	A	1
3637	FOXA2	G6PC	B	1
3638	FOXA2	TTR	B	1
3639	FOXA3	ANO7	E	1
3640	FOXA3	EGF	E	1
3641	FOXA3	EGFR	E	1
3642	FOXA3	FOXA1	E	1
3643	FOXA3	NUTM1	E	1
3644	FOXA3	OR3A1	E	1
3645	FOXA3	PLEKHA7	E	1
3646	FOXB1	CDS1	E	1
3647	FOXB1	COL1A2	E	1
3648	FOXB1	EGFR	E	1
3649	FOXB1	HMGA2	E	1
3650	FOXB1	KDM4E	E	1
3651	FOXB1	SYCP2L	E	1
3652	FOXC1	ACKR3	E	1
3653	FOXC1	CAV2	E	1
3654	FOXC1	CDS1	E	1
3655	FOXC1	CNN1	E	1
3656	FOXC1	CNTN1	E	1
3657	FOXC1	COL1A2	E	1
3658	FOXC1	CR2	E	1
3659	FOXC1	CRIP2	E	1
3660	FOXC1	CSPG4	E	1
3661	FOXC1	EGFR	E	1
3662	FOXC1	ESAM	E	1
3663	FOXC1	F3	E	1
3664	FOXC1	FBLN2	E	1
3665	FOXC1	FOXL1	E	1
3666	FOXC1	KDM4E	E	1
3667	FOXC1	PDE5A	E	1
3668	FOXC1	PDZRN4	E	1
3669	FOXC1	PLEKHA7	E	1
3670	FOXC1	PROS1	E	1
3671	FOXC1	RBM24	E	1
3672	FOXC1	SPAG6	E	1
3673	FOXC1	SPARCL1	E	1
3674	FOXC1	SRPX	E	1
3675	FOXC1	SVEP1	E	1
3676	FOXC1	SYBU	E	1
3677	FOXC1	SYCP2L	E	1
3678	FOXC1	WDR72	E	1
3679	FOXC2	ACKR3	E	1
3680	FOXC2	CDH11	E	1
3681	FOXC2	CDS1	E	1
3682	FOXC2	CLNK	E	1
3683	FOXC2	CNN1	E	1
3684	FOXC2	COL1A2	E	1
3685	FOXC2	CR2	E	1
3686	FOXC2	CRIP2	E	1
3687	FOXC2	CSPG4	E	1
3688	FOXC2	CTNNA3	E	1
3689	FOXC2	DAB1	E	1
3690	FOXC2	EGFR	E	1
3691	FOXC2	ESAM	E	1
3692	FOXC2	FBLN2	E	1
3693	FOXC2	FLT4	E	1
3694	FOXC2	FOXL1	E	1
3695	FOXC2	KDM4E	E	1
3696	FOXC2	LUM	E	1
3697	FOXC2	PDE5A	E	1
3698	FOXC2	PDZRN4	E	1
3699	FOXC2	RBM24	E	1
3700	FOXC2	ZNF423	E	1
3701	FOXD1	CDC42EP1	E	1
3702	FOXD1	CDS1	E	1
3703	FOXD1	COL1A2	E	1
3704	FOXD1	DAB1	E	1
3705	FOXD1	EGFR	E	1
3706	FOXD1	GALNT18	E	1
3707	FOXD1	KIF1A	E	1
3708	FOXD1	OR1D2	E	1
3709	FOXD1	SYBU	E	1
3710	FOXD2	ALOX12	E	1
3711	FOXD2	CMTM5	E	1
3712	FOXD2	FBXL16	E	1
3713	FOXD2	FMO3	E	1
3714	FOXD2	NFIX	E	1
3715	FOXD2	NLGN4X	E	1
3716	FOXD2	NR2C2	E	1
3717	FOXD2	NYAP1	E	1
3718	FOXD2	OR51M1	E	1
3719	FOXD2	RNF182	E	1
3720	FOXD2	SPAG6	E	1
3721	FOXD2	SYCP2L	E	1
3722	FOXD2	WNT5B	E	1
3723	FOXD3	CERS1	E	1
3724	FOXD3	CMTM5	E	1
3725	FOXD3	CNTN1	E	1
3726	FOXD3	CRIP2	E	1
3727	FOXD3	CSPG4	E	1
3728	FOXD3	CTNNA3	E	1
3729	FOXD3	DAB1	E	1
3730	FOXD3	DHH	E	1
3731	FOXD3	ETV1	E	1
3732	FOXD3	GAL3ST1	E	1
3733	FOXD3	IGSF11	E	1
3734	FOXD3	KCNMB4	E	1
3735	FOXD3	KIF1A	E	1
3736	FOXD3	NLGN4X	E	1
3737	FOXD3	SCN4B	E	1
3738	FOXE1	GPR87	E	1
3739	FOXE1	WDR72	E	1
3740	FOXF1	ACKR3	E	1
3741	FOXF1	CDH11	E	1
3742	FOXF1	EMCN	E	1
3743	FOXF1	GNG11	E	1
3744	FOXF1	RAMP2	E	1
3745	FOXF1	RBM24	E	1
3746	FOXF2	FMO3	E	1
3747	FOXF2	GALNT18	E	1
3748	FOXF2	KDR	E	1
3749	FOXF2	NFIX	E	1
3750	FOXF2	NLGN4X	E	1
3751	FOXF2	OR51M1	E	1
3752	FOXF2	PDE5A	E	1
3753	FOXF2	RAMP2	E	1
3754	FOXF2	SVEP1	E	1
3755	FOXF2	ZNF423	E	1
3756	FOXG1	BIK	E	1
3757	FOXG1	CDKL2	E	1
3758	FOXG1	CERS1	E	1
3759	FOXG1	CPLX2	E	1
3760	FOXG1	FBXL16	E	1
3761	FOXG1	KIF1A	E	1
3762	FOXG1	NETO1	E	1
3763	FOXG1	NLGN4X	E	1
3764	FOXG1	OR3A1	E	1
3765	FOXG1	PLEKHA7	E	1
3766	FOXG1	SYCP2L	E	1
3767	FOXH1	CXCR2	E	1
3768	FOXH1	ESAM	E	1
3769	FOXH1	KIF1A	E	1
3770	FOXH1	NETO1	E	1
3771	FOXH1	SMAD9	E	1
3772	FOXH1	SRPX	E	1
3773	FOXH1	SYCP2L	E	1
3774	FOXI1	ALOX12	E	1
3775	FOXI1	CDKL2	E	1
3776	FOXI1	CMTM5	E	1
3777	FOXI1	FBXL16	E	1
3778	FOXI1	NFIX	E	1
3779	FOXI1	NLGN4X	E	1
3780	FOXI1	NR2C2	E	1
3781	FOXI1	OR51M1	E	1
3782	FOXI1	PHEX	E	1
3783	FOXI1	RNF182	E	1
3784	FOXI1	SPAG6	E	1
3785	FOXI1	SYCP2L	E	1
3786	FOXI1	SYNM	E	1
3787	FOXI1	WNT5B	E	1
3788	FOXJ1	ASPM	E	1
3789	FOXJ1	ABHD17C	E	1
3790	FOXJ1	ADGB	E	1
3791	FOXJ1	AGR3	E	1
3792	FOXJ1	ALDH3A1	E	1
3793	FOXJ1	AP1M2	E	1
3794	FOXJ1	ARHGAP40	E	1
3795	FOXJ1	ARMC3	E	1
3796	FOXJ1	ARX	E	1
3797	FOXJ1	B3GNT3	E	1
3798	FOXJ1	BCL11B	E	1
3799	FOXJ1	C16orf71	E	1
3800	FOXJ1	C1orf158	E	1
3801	FOXJ1	C1orf194	E	1
3802	FOXJ1	C20orf85	E	1
3803	FOXJ1	C9orf116	E	1
3804	FOXJ1	CACNG6	E	1
3805	FOXJ1	CATIP	E	1
3806	FOXJ1	CCDC113	E	1
3807	FOXJ1	CCDC114	E	1
3808	FOXJ1	CCDC157	E	1
3809	FOXJ1	CCDC170	E	1
3810	FOXJ1	CCDC173	E	1
3811	FOXJ1	CCDC187	E	1
3812	FOXJ1	CCDC40	E	1
3813	FOXJ1	CCDC81	E	1
3814	FOXJ1	CCNO	E	1
3815	FOXJ1	CD164L2	E	1
3816	FOXJ1	CDCP1	E	1
3817	FOXJ1	CDHR4	E	1
3818	FOXJ1	CELSR2	E	1
3819	FOXJ1	CFAP100	E	1
3820	FOXJ1	CFAP157	E	1
3821	FOXJ1	CFAP300	E	1
3822	FOXJ1	CFAP46	E	1
3823	FOXJ1	CFAP52	E	1
3824	FOXJ1	CFAP65	E	1
3825	FOXJ1	CFAP73	E	1
3826	FOXJ1	CLBA1	E	1
3827	FOXJ1	CLDN3	E	1
3828	FOXJ1	CLDN8	E	1
3829	FOXJ1	CNGB1	E	1
3830	FOXJ1	CYP24A1	E	1
3831	FOXJ1	DAW1	E	1
3832	FOXJ1	DCDC1	E	1
3833	FOXJ1	DCDC2	E	1
3834	FOXJ1	DEF6	E	1
3835	FOXJ1	DNAAF3	E	1
3836	FOXJ1	DNAH12	E	1
3837	FOXJ1	DNAH3	E	1
3838	FOXJ1	DNAH9	E	1
3839	FOXJ1	DNAI1	E	1
3840	FOXJ1	DNAI2	E	1
3841	FOXJ1	DNAI4	E	1
3842	FOXJ1	DRC1	E	1
3843	FOXJ1	DRC7	E	1
3844	FOXJ1	DYNC2I2	E	1
3845	FOXJ1	DYNLRB2	E	1
3846	FOXJ1	EDN3	E	1
3847	FOXJ1	EFHB	E	1
3848	FOXJ1	ELAPOR1	E	1
3849	FOXJ1	ELMO3	E	1
3850	FOXJ1	EML2	E	1
3851	FOXJ1	ENKUR	E	1
3852	FOXJ1	EPCAM	E	1
3853	FOXJ1	ESPN	E	1
3854	FOXJ1	FAM166C	E	1
3855	FOXJ1	FAM181A	E	1
3856	FOXJ1	FAM81B	E	1
3857	FOXJ1	FAM83E	E	1
3858	FOXJ1	FAM83H	E	1
3859	FOXJ1	FBXL16	E	1
3860	FOXJ1	FBXO15	E	1
3861	FOXJ1	FBXW9	E	1
3862	FOXJ1	FGFR3	E	1
3863	FOXJ1	FYB2	E	1
3864	FOXJ1	GABRA3	E	1
3865	FOXJ1	GAS2L2	E	1
3866	FOXJ1	GSTO2	E	1
3867	FOXJ1	HNF1B	E	1
3868	FOXJ1	HNF4A	E	1
3869	FOXJ1	HYDIN	E	1
3870	FOXJ1	ILDR1	E	1
3871	FOXJ1	IQANK1	E	1
3872	FOXJ1	IQCA1	E	1
3873	FOXJ1	IQCF3	E	1
3874	FOXJ1	IQCG	E	1
3875	FOXJ1	IQCH	E	1
3876	FOXJ1	JPT1	E	1
3877	FOXJ1	KCNC3	E	1
3878	FOXJ1	KIF19	E	1
3879	FOXJ1	LRFN2	E	1
3880	FOXJ1	LRRIQ1	E	1
3881	FOXJ1	LY6H	E	1
3882	FOXJ1	MANEAL	E	1
3883	FOXJ1	MAP3K19	E	1
3884	FOXJ1	MAPK15	E	1
3885	FOXJ1	MFSD6L	E	1
3886	FOXJ1	MORN2	E	1
3887	FOXJ1	MORN5	E	1
3888	FOXJ1	NEK11	E	1
3889	FOXJ1	NLRX1	E	1
3890	FOXJ1	NWD1	E	1
3891	FOXJ1	OTOP2	E	1
3892	FOXJ1	OTOP3	E	1
3893	FOXJ1	OTX1	E	1
3894	FOXJ1	OVOL2	E	1
3895	FOXJ1	PAX2	E	1
3896	FOXJ1	PDCL2	E	1
3897	FOXJ1	PFN2	E	1
3898	FOXJ1	PIFO	E	1
3899	FOXJ1	PLEKHS1	E	1
3900	FOXJ1	PLPPR3	E	1
3901	FOXJ1	PRDX5	E	1
3902	FOXJ1	RAB25	E	1
3903	FOXJ1	RBBP8NL	E	1
3904	FOXJ1	REEP6	E	1
3905	FOXJ1	RIBC1	E	1
3906	FOXJ1	RIBC2	E	1
3907	FOXJ1	RNF157	E	1
3908	FOXJ1	ROPN1L	E	1
3909	FOXJ1	RPL10L	E	1
3910	FOXJ1	RSPH1	E	1
3911	FOXJ1	S100A14	E	1
3912	FOXJ1	SDC1	E	1
3913	FOXJ1	SERPINA7	E	1
3914	FOXJ1	SHH	E	1
3915	FOXJ1	SLC1A5	E	1
3916	FOXJ1	SLC5A8	E	1
3917	FOXJ1	SMARCA4	E	1
3918	FOXJ1	SMIM22	E	1
3919	FOXJ1	SMKR1	E	1
3920	FOXJ1	SOWAHA	E	1
3921	FOXJ1	SOX9	E	1
3922	FOXJ1	SPA17	E	1
3923	FOXJ1	SPACA3	E	1
3924	FOXJ1	SPACA4	E	1
3925	FOXJ1	SPACA7	E	1
3926	FOXJ1	SPAG17	E	1
3927	FOXJ1	SPAG6	E	1
3928	FOXJ1	SPATA17	E	1
3929	FOXJ1	SPEF1	E	1
3930	FOXJ1	SPINT2	E	1
3931	FOXJ1	ST14	E	1
3932	FOXJ1	SYCE3	E	1
3933	FOXJ1	TBC1D2	E	1
3934	FOXJ1	TEKT1	E	1
3935	FOXJ1	TEKT2	E	1
3936	FOXJ1	TESMIN	E	1
3937	FOXJ1	TLCD1	E	1
3938	FOXJ1	TMEM270	E	1
3939	FOXJ1	TNNI3	E	1
3940	FOXJ1	TOR4A	E	1
3941	FOXJ1	TSPAN1	E	1
3942	FOXJ1	TSPAN6	E	1
3943	FOXJ1	TTC29	E	1
3944	FOXJ1	TTLL10	E	1
3945	FOXJ1	UBXN10	E	1
3946	FOXJ1	USP43	E	1
3947	FOXJ1	VWA3A	E	1
3948	FOXJ1	WDR93	E	1
3949	FOXJ1	WNT7A	E	1
3950	FOXJ1	WSCD1	E	1
3951	FOXJ1	WWC1	E	1
3952	FOXJ1	ZBBX	E	1
3953	FOXJ1	ZMYND12	E	1
3954	FOXJ1	ZNF296	E	1
3955	FOXJ1	ZPBP2	E	1
3956	FOXJ3	C14orf39	E	1
3957	FOXJ3	EGFR	E	1
3958	FOXJ3	FLT4	E	1
3959	FOXJ3	KREMEN1	E	1
3960	FOXJ3	NFIX	E	1
3961	FOXJ3	NLGN4X	E	1
3962	FOXJ3	NR2C2	E	1
3963	FOXJ3	PHEX	E	1
3964	FOXJ3	PROS1	E	1
3965	FOXJ3	RRH	E	1
3966	FOXJ3	SKIDA1	E	1
3967	FOXJ3	VNN2	E	1
3968	FOXJ3	WDR72	E	1
3969	FOXK1	ETV1	D	1
3970	FOXL1	BMP4	E	1
3971	FOXL1	A2M	E	1
3972	FOXL1	ABAT	E	1
3973	FOXL1	ABCC9	E	1
3974	FOXL1	ABHD3	E	1
3975	FOXL1	ABHD4	E	1
3976	FOXL1	ABR	E	1
3977	FOXL1	ACAN	E	1
3978	FOXL1	ACE2	E	1
3979	FOXL1	ACOT7	E	1
3980	FOXL1	ACOX3	E	1
3981	FOXL1	ACSM2A	E	1
3982	FOXL1	ACSM5	E	1
3983	FOXL1	ACTA2	E	1
3984	FOXL1	ACTC1	E	1
3985	FOXL1	ACTG2	E	1
3986	FOXL1	ACTN1	E	1
3987	FOXL1	ADAMTS14	E	1
3988	FOXL1	ADAP1	E	1
3989	FOXL1	ADGRA3	E	1
3990	FOXL1	ADGRL3	E	1
3991	FOXL1	ADI1	E	1
3992	FOXL1	ADRA1D	E	1
3993	FOXL1	ADRA2C	E	1
3994	FOXL1	AEBP1	E	1
3995	FOXL1	AGT	E	1
3996	FOXL1	AJUBA	E	1
3997	FOXL1	AK5	E	1
3998	FOXL1	AKAP6	E	1
3999	FOXL1	AKR1C1	E	1
4000	FOXL1	ALDH3A1	E	1
4001	FOXL1	ALDH4A1	E	1
4002	FOXL1	ALG1	E	1
4003	FOXL1	ALKAL2	E	1
4004	FOXL1	ALOX12	E	1
4005	FOXL1	ALOX15	E	1
4006	FOXL1	ANKH	E	1
4007	FOXL1	ANKRD28	E	1
4008	FOXL1	ANKRD34C	E	1
4009	FOXL1	ANO2	E	1
4010	FOXL1	ANTXR1	E	1
4011	FOXL1	AOC3	E	1
4012	FOXL1	AP1S2	E	1
4013	FOXL1	AP3D1	E	1
4014	FOXL1	AP5Z1	E	1
4015	FOXL1	APOE	E	1
4016	FOXL1	APOO	E	1
4017	FOXL1	ARHGAP21	E	1
4018	FOXL1	ARHGAP6	E	1
4019	FOXL1	ARHGEF10L	E	1
4020	FOXL1	ARL8B	E	1
4021	FOXL1	ARNTL	E	1
4022	FOXL1	ARSF	E	1
4023	FOXL1	ART1	E	1
4024	FOXL1	ART5	E	1
4025	FOXL1	ASB2	E	1
4026	FOXL1	ASGR1	E	1
4027	FOXL1	ASGR2	E	1
4028	FOXL1	ATAD3A	E	1
4029	FOXL1	ATF7IP2	E	1
4030	FOXL1	ATP10A	E	1
4031	FOXL1	ATP8B1	E	1
4032	FOXL1	B4GALNT1	E	1
4033	FOXL1	B4GALNT3	E	1
4034	FOXL1	BCLAF3	E	1
4035	FOXL1	BEND7	E	1
4036	FOXL1	BGN	E	1
4037	FOXL1	BMP2	E	1
4038	FOXL1	BMP5	E	1
4039	FOXL1	BMX	E	1
4040	FOXL1	BNC2	E	1
4041	FOXL1	BRD4	E	1
4042	FOXL1	BTBD10	E	1
4043	FOXL1	BTBD3	E	1
4044	FOXL1	C12orf75	E	1
4045	FOXL1	C19orf53	E	1
4046	FOXL1	C1orf198	E	1
4047	FOXL1	C1QTNF1	E	1
4048	FOXL1	C1QTNF2	E	1
4049	FOXL1	C1QTNF7	E	1
4050	FOXL1	C6orf201	E	1
4051	FOXL1	CACNA1A	E	1
4052	FOXL1	CACNA1C	E	1
4053	FOXL1	CACNB2	E	1
4054	FOXL1	CAGE1	E	1
4055	FOXL1	CALD1	E	1
4056	FOXL1	CARNS1	E	1
4057	FOXL1	CASQ2	E	1
4058	FOXL1	CAV3	E	1
4059	FOXL1	CBWD1	E	1
4060	FOXL1	CCDC144A	E	1
4061	FOXL1	CCDC3	E	1
4062	FOXL1	CCN2	E	1
4063	FOXL1	CCN3	E	1
4064	FOXL1	CD320	E	1
4065	FOXL1	CD9	E	1
4066	FOXL1	CDH13	E	1
4067	FOXL1	CDH18	E	1
4068	FOXL1	CDH6	E	1
4069	FOXL1	CDYL	E	1
4070	FOXL1	CEP76	E	1
4071	FOXL1	CFAP45	E	1
4072	FOXL1	CFD	E	1
4073	FOXL1	CFH	E	1
4074	FOXL1	CHD5	E	1
4075	FOXL1	CLEC2A	E	1
4076	FOXL1	CLMN	E	1
4077	FOXL1	CLSTN1	E	1
4078	FOXL1	CLTRN	E	1
4079	FOXL1	CMTM5	E	1
4080	FOXL1	CNN1	E	1
4081	FOXL1	COL14A1	E	1
4082	FOXL1	COL15A1	E	1
4083	FOXL1	COL18A1	E	1
4084	FOXL1	COL4A2	E	1
4085	FOXL1	COL4A6	E	1
4086	FOXL1	COL6A2	E	1
4087	FOXL1	COMP	E	1
4088	FOXL1	CPE	E	1
4089	FOXL1	CPNE9	E	1
4090	FOXL1	CRB3	E	1
4091	FOXL1	CRIM1	E	1
4092	FOXL1	CSDC2	E	1
4093	FOXL1	CSPG4	E	1
