	tf	target	confidence	mor
1552	HOXA13	PPM1K	E	1
1553	HOXA13	PPOX	E	1
1554	HOXA13	PPP1R12B	E	1
1555	HOXA13	PPP1R1C	E	1
1556	HOXA13	PPP1R2C	E	1
1557	HOXA13	PPP3CC	E	1
1558	HOXA13	PRB2	E	1
1559	HOXA13	PRDM15	E	1
1560	HOXA13	PRKAG2	E	1
1561	HOXA13	PRKCZ	E	1
1562	HOXA13	PROK1	E	1
1563	HOXA13	PRR34	E	1
1564	HOXA13	PRSS12	E	1
1565	HOXA13	PSD3	E	1
1566	HOXA13	PSKH1	E	1
1567	HOXA13	PSME4	E	1
1568	HOXA13	PTH	E	1
1569	HOXA13	PTK7	E	1
1570	HOXA13	PTPN4	E	1
1571	HOXA13	PTPRB	E	1
1572	HOXA13	PTPRN	E	1
1573	HOXA13	PTPRQ	E	1
1574	HOXA13	PYCARD	E	1
1575	HOXA13	RAB5B	E	1
1576	HOXA13	RABGAP1L	E	1
1577	HOXA13	RAD17	E	1
1578	HOXA13	RAD51AP2	E	1
1579	HOXA13	RADIL	E	1
1580	HOXA13	RAI14	E	1
1581	HOXA13	RALGAPA1	E	1
1582	HOXA13	RALGAPA2	E	1
1583	HOXA13	RBBP8	E	1
1584	HOXA13	RBM4	E	1
1585	HOXA13	RCAN1	E	1
1586	HOXA13	RCHY1	E	1
1587	HOXA13	REEP3	E	1
1588	HOXA13	RFPL1	E	1
1589	HOXA13	RHOBTB1	E	1
1590	HOXA13	RIT2	E	1
1591	HOXA13	RNF113B	E	1
1592	HOXA13	RNF220	E	1
1593	HOXA13	RPRD1B	E	1
1594	HOXA13	RPS19	E	1
1595	HOXA13	RPS4Y2	E	1
1596	HOXA13	RPTN	E	1
1597	HOXA13	RSPO1	E	1
1598	HOXA13	RSPO2	E	1
1599	HOXA13	RSRC1	E	1
1600	HOXA13	RSRC2	E	1
1601	HOXA13	RTN1	E	1
1602	HOXA13	RTN3	E	1
1603	HOXA13	RUNX1T1	E	1
1604	HOXA13	SCAND1	E	1
1605	HOXA13	SCMH1	E	1
1606	HOXA13	SEC16B	E	1
1607	HOXA13	SEC22A	E	1
1608	HOXA13	SEL1L3	E	1
1609	HOXA13	SELP	E	1
1610	HOXA13	SEMA4D	E	1
1611	HOXA13	SEMG2	E	1
1612	HOXA13	SEPHS2	E	1
1613	HOXA13	SEPSECS	E	1
1614	HOXA13	SEPTIN4	E	1
1615	HOXA13	SERINC1	E	1
1616	HOXA13	SERINC4	E	1
1617	HOXA13	SERPINA7	E	1
1618	HOXA13	SERPINB11	E	1
1619	HOXA13	SERPINB3	E	1
1620	HOXA13	SERPINB4	E	1
1621	HOXA13	SERPINE2	E	1
1622	HOXA13	SETD4	E	1
1623	HOXA13	SETDB1	E	1
1624	HOXA13	SGCZ	E	1
1625	HOXA13	SGIP1	E	1
1626	HOXA13	SHOX2	E	1
1627	HOXA13	SIGLECL1	E	1
1628	HOXA13	SIM1	E	1
1629	HOXA13	SIX6	E	1
1630	HOXA13	SKA1	E	1
1631	HOXA13	SLC17A4	E	1
1632	HOXA13	SLC22A5	E	1
1633	HOXA13	SLC25A25	E	1
1634	HOXA13	SLC25A37	E	1
1635	HOXA13	SLC35A1	E	1
1636	HOXA13	SLC35A3	E	1
1637	HOXA13	SLC45A3	E	1
1638	HOXA13	SLC4A4	E	1
1639	HOXA13	SLC4A8	E	1
1640	HOXA13	SLC51A	E	1
1641	HOXA13	SLC5A12	E	1
1642	HOXA13	SLC7A2	E	1
1643	HOXA13	SLC9B1	E	1
1644	HOXA13	SLCO1B1	E	1
1645	HOXA13	SLF1	E	1
1646	HOXA13	SLFN12L	E	1
1647	HOXA13	SMIM8	E	1
1648	HOXA13	SNX29	E	1
1649	HOXA13	SNX4	E	1
1650	HOXA13	SOX4	E	1
1651	HOXA13	SOX6	E	1
1652	HOXA13	SPACA7	E	1
1653	HOXA13	SPART	E	1
1654	HOXA13	SPATA31D1	E	1
1655	HOXA13	SPATA31D3	E	1
1656	HOXA13	SPATA31D4	E	1
1657	HOXA13	SPEN	E	1
1658	HOXA13	SPINK8	E	1
1659	HOXA13	SPPL2C	E	1
1660	HOXA13	SPZ1	E	1
1661	HOXA13	SRBD1	E	1
1662	HOXA13	SRGAP3	E	1
1663	HOXA13	SRPK2	E	1
1664	HOXA13	SRR	E	1
1665	HOXA13	SRRM1	E	1
1666	HOXA13	SRSF11	E	1
1667	HOXA13	SRSF8	E	1
1668	HOXA13	SSUH2	E	1
1669	HOXA13	ST8SIA6	E	1
1670	HOXA13	STAM	E	1
1671	HOXA13	STARD13	E	1
1672	HOXA13	STIL	E	1
1673	HOXA13	STIM1	E	1
1674	HOXA13	STK31	E	1
1675	HOXA13	STON2	E	1
1676	HOXA13	STRC	E	1
1677	HOXA13	STRIP2	E	1
1678	HOXA13	SUB1	E	1
1679	HOXA13	SUGT1	E	1
1680	HOXA13	SULF1	E	1
1681	HOXA13	SVBP	E	1
1682	HOXA13	SWT1	E	1
1683	HOXA13	SYNRG	E	1
1684	HOXA13	SYTL5	E	1
1685	HOXA13	TAF1A	E	1
1686	HOXA13	TAF3	E	1
1687	HOXA13	TAFA1	E	1
1688	HOXA13	TAOK3	E	1
1689	HOXA13	TAS2R5	E	1
1690	HOXA13	TBCK	E	1
1691	HOXA13	TBX22	E	1
1692	HOXA13	TCEAL1	E	1
1693	HOXA13	TCF4	E	1
1694	HOXA13	TDRD3	E	1
1695	HOXA13	TEAD2	E	1
1696	HOXA13	TEKT5	E	1
1697	HOXA13	TESK2	E	1
1698	HOXA13	TFAP2A	E	1
1699	HOXA13	TFIP11	E	1
1700	HOXA13	TGFBRAP1	E	1
1701	HOXA13	THBS1	E	1
1702	HOXA13	THEG	E	1
1703	HOXA13	THEMIS	E	1
1704	HOXA13	THSD7A	E	1
1705	HOXA13	TICRR	E	1
1706	HOXA13	TJP2	E	1
1707	HOXA13	TMEM109	E	1
1708	HOXA13	TMEM150B	E	1
1709	HOXA13	TMEM201	E	1
1710	HOXA13	TMPRSS11B	E	1
1711	HOXA13	TMX2	E	1
1712	HOXA13	TNFRSF11A	E	1
1713	HOXA13	TNFRSF21	E	1
1714	HOXA13	TNPO3	E	1
1715	HOXA13	TOX	E	1
1716	HOXA13	TPTE2	E	1
1717	HOXA13	TRAF4	E	1
1718	HOXA13	TRIO	E	1
1719	HOXA13	TRPM3	E	1
1720	HOXA13	TSPAN18	E	1
1721	HOXA13	TXNRD3	E	1
1722	HOXA13	TYSND1	E	1
1723	HOXA13	UBAP2	E	1
1724	HOXA13	UBD	E	1
1725	HOXA13	UGT1A7	E	1
1726	HOXA13	UGT2B10	E	1
1727	HOXA13	UGT3A1	E	1
1728	HOXA13	UNC93A	E	1
1729	HOXA13	UNCX	E	1
1730	HOXA13	USP40	E	1
1731	HOXA13	USP6NL	E	1
1732	HOXA13	UTY	E	1
1733	HOXA13	VN1R4	E	1
1734	HOXA13	VOPP1	E	1
1735	HOXA13	VPS13C	E	1
1736	HOXA13	WBP1L	E	1
1737	HOXA13	WDFY3	E	1
1738	HOXA13	WEE1	E	1
1739	HOXA13	WRN	E	1
1740	HOXA13	XDH	E	1
1741	HOXA13	XPR1	E	1
1742	HOXA13	XXYLT1	E	1
1743	HOXA13	YIPF4	E	1
1744	HOXA13	ZBTB7C	E	1
1745	HOXA13	ZEB1	E	1
1746	HOXA13	ZFP82	E	1
1747	HOXA13	ZGRF1	E	1
1748	HOXA13	ZIC3	E	1
1749	HOXA13	ZIC5	E	1
1750	HOXA13	ZMIZ1	E	1
1751	HOXA13	ZMIZ2	E	1
1752	HOXA13	ZMYM2	E	1
1753	HOXA13	ZNF215	E	1
1754	HOXA13	ZNF239	E	1
1755	HOXA13	ZNF280B	E	1
1756	HOXA13	ZNF283	E	1
1757	HOXA13	ZNF41	E	1
1758	HOXA13	ZNF48	E	1
1759	HOXA13	ZNF512B	E	1
1760	HOXA13	ZNF513	E	1
1761	HOXA13	ZNF517	E	1
1762	HOXA13	ZNF547	E	1
1763	HOXA13	ZNF550	E	1
1764	HOXA13	ZNF595	E	1
1765	HOXA13	ZNF681	E	1
1766	HOXA13	ZNF691	E	1
1767	HOXA13	ZNF711	E	1
1768	HOXA13	ZNF713	E	1
1769	HOXA13	ZNF718	E	1
1770	HOXA13	ZNF839	E	1
1771	HOXA13	ZNF875	E	1
1772	HOXA13	ZNF98	E	1
1773	HOXA13	ZSCAN2	E	1
1774	HOXA2	NTRK2	E	1
1775	HOXA5	CLMN	E	1
1776	HOXA5	THSD7B	E	1
1777	HOXA6	HOXA11	E	1
1778	HOXA6	HOXC8	E	1
1779	HOXB13	DOCK4	C	1
1780	HOXB13	NRXN1	C	1
1781	HOXB13	SGIP1	C	1
1782	HOXB2	CPEB1	E	1
1783	HOXB2	LRCH2	E	1
1784	HOXB2	NTRK2	E	1
1785	HOXB2	SIAH3	E	1
1786	HOXB2	SLC16A2	E	1
1787	HOXB2	THSD7B	E	1
1788	HOXB3	CPEB1	E	1
1789	HOXB3	IRF9	E	1
1790	HOXB3	NTRK2	E	1
1791	HOXB3	PRSS3	E	1
1792	HOXB3	THSD7B	E	1
1793	HOXB4	CPEB1	E	1
1794	HOXB4	HOXC8	E	1
1795	HOXB4	SLC16A2	E	1
1796	HOXB4	ST18	E	1
1797	HOXB4	TEK	E	1
1798	HOXB5	NRXN1	E	1
1799	HOXB5	NTRK2	E	1
1800	HOXB5	SLC16A2	E	1
1801	HOXB6	MRC1	E	1
1802	HOXB7	TPD52L1	D	1
1803	HOXB8	HBE1	E	1
1804	HOXB8	TAF7L	E	1
1805	HOXB9	HOXA13	E	1
1806	HOXC10	CRYGN	E	1
1807	HOXC10	FLNC	E	1
1808	HOXC10	HOXA11	E	1
1809	HOXC10	HOXC8	E	1
1810	HOXC10	RIMKLA	E	1
1811	HOXC10	SGIP1	E	1
1812	HOXC10	SIM1	E	1
1813	HOXC10	ST18	E	1
1814	HOXC10	TAF7L	E	1
1815	HOXC12	CRYGN	E	1
1816	HOXC12	RHBDL3	E	1
1817	HOXC12	RIMKLA	E	1
1818	HOXC12	ST18	E	1
1819	HOXC12	TAF7L	E	1
1820	HOXC13	HOXA11	E	1
1821	HOXC13	HOXA13	E	1
1822	HOXC13	HOXC8	E	1
1823	HOXC13	KDM7A	E	1
1824	HOXC13	SIM1	E	1
1825	HOXC13	SIX6	E	1
1826	HOXC13	SLC18A1	E	1
1827	HOXC4	HOXC8	E	1
1828	HOXC6	HOXC8	E	1
1829	HOXC8	TNFRSF11B	E	1
1830	HOXC8	BTF3P11	E	1
1831	HOXC8	C1orf94	E	1
1832	HOXC8	CTNNA2	E	1
1833	HOXC8	EN1	E	1
1834	HOXC8	HOXA10	E	1
1835	HOXC8	HOXA11	E	1
1836	HOXC8	HOXA6	E	1
1837	HOXC8	HOXC10	E	1
1838	HOXC8	HOXC11	E	1
1839	HOXC8	HOXC13	E	1
1840	HOXC8	HOXC4	E	1
1841	HOXC8	HOXC6	E	1
1842	HOXC8	HOXC9	E	1
1843	HOXC8	KRTAP4-7	E	1
1844	HOXC8	L1CAM	E	1
1845	HOXC8	MAP4	E	1
1846	HOXC8	PRR9	E	1
1847	HOXC8	PRRX1	E	1
1848	HOXC8	SLCO6A1	E	1
1849	HOXC8	SMOC2	E	1
1850	HOXC9	CPA3	E	1
1851	HOXC9	DCN	E	1
1852	HOXC9	HMGA2	E	1
1853	HOXC9	HOXA11	E	1
1854	HOXC9	HOXC8	E	1
1855	HOXC9	KMT2A	E	1
1856	HOXC9	LRRC6	E	1
1857	HOXC9	SGIP1	E	1
1858	HOXC9	SLC18A1	E	1
1859	HOXC9	UGGT2	E	1
1860	HOXC9	WNT5B	E	1
1861	HOXD11	CRYGN	E	1
1862	HOXD11	KDM7A	E	1
1863	HOXD11	RIMKLA	E	1
1864	HOXD11	SGIP1	E	1
1865	HOXD11	ST18	E	1
1866	HOXD11	TAF7L	E	1
1867	HOXD12	CRYGN	E	1
1868	HOXD12	GAS6	E	1
1869	HOXD12	KDM7A	E	1
1870	HOXD12	RIMKLA	E	1
1871	HOXD12	ST18	E	1
1872	HOXD12	TAF7L	E	1
1873	HOXD13	BMP10	E	1
1874	HOXD13	DPPA4	E	1
1875	HOXD13	HOXA11	E	1
1876	HOXD13	HOXA13	E	1
1877	HOXD13	NRXN1	E	1
1878	HOXD13	OAS3	E	1
1879	HOXD13	SIM1	E	1
1880	HOXD13	SIX6	E	1
1881	HOXD3	NRXN1	E	1
1882	HOXD3	SLC16A2	E	1
1883	HOXD3	SYNPO2L	E	1
1884	HOXD9	DOCK4	E	1
1885	HOXD9	FLNC	E	1
1886	HOXD9	NRXN1	E	1
1887	HOXD9	SGIP1	E	1
1888	HSF2	CALN1	E	1
1889	HSF2	CPEB1	E	1
1890	HSF2	LRRC7	E	1
1891	HSF2	MRC1	E	1
1892	HSF2	PRR4	E	1
1893	HSF2	TAF7L	E	1
1894	HSF4	CALN1	E	1
1895	HSF4	CPEB1	E	1
1896	HSF4	GAS6	E	1
1897	HSF4	LRRC7	E	1
1898	HSF4	MRC1	E	1
1899	HSF4	PRR4	E	1
1900	HSF4	TAF7L	E	1
1901	HSF4	TMEM145	E	1
1902	IKZF1	WNT5B	C	1
1903	INSM1	GNAI1	E	-1
1904	INSM1	SIX6	E	-1
1905	INSM1	ST18	E	-1
1906	INSM1	WNT5B	E	-1
1907	IRF5	ALOX15B	E	1
1908	IRF5	CHST13	E	1
1909	IRF5	FCGR1A	E	1
1910	IRF5	OAS3	E	1
1911	IRF6	DUOXA1	E	1
1912	IRF6	LYPD6B	E	1
1913	IRF9	IFIT3	B	1
1914	IRF9	IL27	B	-1
1915	IRF9	IRF7	B	1
1916	IRF9	PML	B	1
1917	IRF9	ADAR	B	1
1918	IRF9	ISG15	B	1
1919	IRF9	KSR1	B	1
1920	IRF9	MX1	B	1
1921	IRF9	OAS2	B	1
1922	IRF9	OAS3	B	1
1923	IRF9	RSAD2	B	1
1924	IRF9	SAMD9L	B	1
1925	IRX1	IRX3	E	1
1926	IRX1	SIX6	E	1
1927	IRX2	IRX3	E	1
1928	IRX2	MSLN	E	1
1929	IRX3	AACS	E	1
1930	IRX3	ACVRL1	E	1
1931	IRX3	ADRA2C	E	1
1932	IRX3	AFAP1L1	E	1
1933	IRX3	AQP3	E	1
1934	IRX3	ARHGEF19	E	1
1935	IRX3	ARHGEF5	E	1
1936	IRX3	BAIAP2	E	1
1937	IRX3	BIK	E	1
1938	IRX3	BSPRY	E	1
1939	IRX3	C14orf180	E	1
1940	IRX3	C15orf61	E	1
1941	IRX3	C1orf210	E	1
1942	IRX3	C5orf38	E	1
1943	IRX3	CAMSAP3	E	1
1944	IRX3	CD164L2	E	1
1945	IRX3	CDS1	E	1
1946	IRX3	CEACAM1	E	1
1947	IRX3	CEBPA	E	1
1948	IRX3	CELSR1	E	1
1949	IRX3	CLDN4	E	1
1950	IRX3	CNKSR1	E	1
1951	IRX3	CRACDL	E	1
1952	IRX3	CXCL17	E	1
1953	IRX3	CYP4B1	E	1
1954	IRX3	CYP4X1	E	1
1955	IRX3	DEGS2	E	1
1956	IRX3	DLK2	E	1
1957	IRX3	DMKN	E	1
1958	IRX3	DPYSL3	E	1
1959	IRX3	DSP	E	1
1960	IRX3	DUOX1	E	1
1961	IRX3	ECHDC3	E	1
1962	IRX3	EFNA4	E	1
1963	IRX3	EHF	E	1
1964	IRX3	ELMO3	E	1
1965	IRX3	EML1	E	1
1966	IRX3	EML2	E	1
1967	IRX3	EPHA1	E	1
1968	IRX3	ESAM	E	1
1969	IRX3	FAM110A	E	1
1970	IRX3	FAM110D	E	1
1971	IRX3	FAM43A	E	1
1972	IRX3	FAM83H	E	1
1973	IRX3	FGFR3	E	1
1974	IRX3	GABRE	E	1
1975	IRX3	GPRC5C	E	1
1976	IRX3	GRHL2	E	1
1977	IRX3	HOOK2	E	1
1978	IRX3	IGSF3	E	1
1979	IRX3	ILDR1	E	1
1980	IRX3	IRX1	E	1
1981	IRX3	IRX2	E	1
1982	IRX3	IRX4	E	1
1983	IRX3	IRX5	E	1
1984	IRX3	ITGA7	E	1
1985	IRX3	JUP	E	1
1986	IRX3	KANK3	E	1
1987	IRX3	KRT8	E	1
1988	IRX3	LEF1	E	1
1989	IRX3	LIPH	E	1
1990	IRX3	LMTK3	E	1
1991	IRX3	LRRC31	E	1
1992	IRX3	LSR	E	1
1993	IRX3	MARK2	E	1
1994	IRX3	MYCL	E	1
1995	IRX3	NOVA2	E	1
1996	IRX3	OVOL2	E	1
1997	IRX3	PKP3	E	1
1998	IRX3	PLA2G4F	E	1
1999	IRX3	PLIN5	E	1
2000	IRX3	PNLIPRP3	E	1
2001	IRX3	PPP1R37	E	1
2002	IRX3	PROSER2	E	1
2003	IRX3	RAB25	E	1
2004	IRX3	RASSF10	E	1
2005	IRX3	RBBP8NL	E	1
2006	IRX3	RNF43	E	1
2007	IRX3	SASH1	E	1
2008	IRX3	SCNN1A	E	1
2009	IRX3	SCNN1B	E	1
2010	IRX3	SEMA3F	E	1
2011	IRX3	SGF29	E	1
2012	IRX3	SHROOM2	E	1
2013	IRX3	SLC25A10	E	1
2014	IRX3	SLC29A2	E	1
2015	IRX3	SLC4A11	E	1
2016	IRX3	SMAGP	E	1
2017	IRX3	SMIM22	E	1
2018	IRX3	STAP2	E	1
2019	IRX3	SYNE4	E	1
2020	IRX3	SYT17	E	1
2021	IRX3	SYTL1	E	1
2022	IRX3	TBC1D2	E	1
2023	IRX3	TEK	E	1
2024	IRX3	TFAP2A	E	1
2025	IRX3	TFCP2L1	E	1
2026	IRX3	TLCD1	E	1
2027	IRX3	TMEM238	E	1
2028	IRX3	TMEM54	E	1
2029	IRX3	TMEM61	E	1
2030	IRX3	TRIM29	E	1
2031	IRX3	TST	E	1
2032	IRX3	USP43	E	1
2033	IRX3	WNT7B	E	1
2034	IRX3	ZBTB7B	E	1
2035	IRX4	IRX3	E	1
2036	IRX4	KRT80	E	1
2037	IRX5	IRX3	E	1
2038	IRX5	SIM1	E	1
2039	ISL1	HOXC8	E	1
2040	ISL1	SGIP1	E	1
2041	ISL1	TEK	E	1
2042	ISL1	TMEM145	E	1
2043	ISL1	WT1	E	1
2044	ISL2	EPX	E	1
2045	ISL2	KRT80	E	1
2046	ISX	KRT80	E	1
2047	ISX	PRSS3	E	1
2048	ISX	SLC18A1	E	1
2049	JDP2	DCN	E	1
2050	JDP2	SLC16A2	E	1
2051	KAT7	KMT2A	E	1
2052	KAT7	LRIG3	E	1
2053	KDM2A	KMT2A	E	1
2054	KLF10	SOCS3	E	-1
2055	KLF11	AVPR1A	E	1
2056	KLF11	GNAI1	E	1
2057	KLF11	SPARCL1	E	1
2058	KLF12	KMT2A	E	-1
2059	KLF12	LRRC7	E	-1
2060	KLF12	SCN3A	E	-1
2061	KLF15	ALOX15B	E	1
2062	KLF15	CLMN	E	1
2063	KLF15	GAS6	E	1
2064	KLF15	NETO1	E	1
2065	KLF15	OAS3	E	1
2066	KLF15	SPARCL1	E	1
2067	KLF7	KMT2A	E	1
2068	KLF7	SPARCL1	E	1
2069	KLF8	HMGA2	E	1
2070	KLF8	NRXN1	E	1
2071	KLF8	RFPL3	E	1
2072	KLF8	SLC16A2	E	1
2073	KMT2A	CDKN1B	A	1
2074	KMT2A	FOXC1	A	1
2075	KMT2A	FOXC2	A	1
2076	KMT2A	HOXA1	A	1
2077	KMT2A	HOXA10	A	1
2078	KMT2A	HOXA11	A	1
2079	KMT2A	HOXA13	A	1
2080	KMT2A	HOXA7	A	1
2081	KMT2A	HOXA9	A	1
2082	KMT2A	HOXC8	A	1
2083	KMT2A	MEIS1	A	1
2084	KMT2B	KMT2A	D	1
2085	LBX1	LRIG3	E	1
2086	LBX1	LRRC6	E	1
2087	LBX1	NRXN1	E	1
2088	LBX1	PRR4	E	1
2089	LBX1	WT1	E	1
2090	LBX2	KRT80	E	1
2091	LBX2	PRSS3	E	1
2092	LBX2	SLC18A1	E	1
2093	LHX3	HOXA13	E	1
2094	LHX3	IFNE	E	1
2095	LHX3	LRRC6	E	1
2096	LHX3	SIX6	E	1
2097	LHX6	NTRK2	E	1
2098	LHX6	SEMA3G	E	1
2099	LHX6	SIAH3	E	1
2100	LHX6	SPARCL1	E	1
2101	LHX6	TEK	E	1
2102	LHX8	HTR3A	E	1
2103	LHX8	NTRK2	E	1
2104	LHX8	PRR4	E	1
2105	LHX9	KRT80	E	1
2106	LHX9	PRSS3	E	1
2107	LHX9	SLC18A1	E	1
2108	LIN54	SGIP1	E	1
2109	LMX1B	CGNL1	E	1
2110	LMX1B	CPEB1	E	1
2111	LMX1B	GRIK3	E	1
2112	LMX1B	NRXN1	E	1
2113	LMX1B	RHBDL3	E	1
2114	MAFB	DOCK4	C	1
2115	MAFB	ST18	C	1
2116	MAFG	SCIN	C	1
2117	MBD3	KRT80	D	1
2118	MBD3	MSLN	D	1
2119	MECOM	DOCK4	E	1
2120	MECOM	FMOD	E	1
2121	MECOM	IFNE	E	1
2122	MECOM	SEMA3G	E	1
2123	MECOM	TEK	E	1
2124	MECOM	TPD52L1	E	1
2125	MECOM	TRPM6	E	1
2126	MEF2D	KMT2A	E	1
2127	MEF2D	NTRK2	E	1
2128	MEF2D	SCIN	E	1
2129	MEF2D	SPARCL1	E	1
2130	MEF2D	SYNPO2L	E	1
2131	MEF2D	TPD52L1	E	1
2132	MEF2D	TRPM6	E	1
2133	MEIS3	BMP10	E	1
2134	MEIS3	DCN	E	1
2135	MEIS3	FLNC	E	1
2136	MEIS3	FMOD	E	1
2137	MEIS3	HTR3A	E	1
2138	MEIS3	RHBDL3	E	1
2139	MEIS3	SLC16A2	E	1
2140	MEIS3	TMEM176A	E	1
2141	MEOX1	CPA3	E	1
2142	MEOX1	FAM124A	E	1
2143	MEOX1	NTRK2	E	1
2144	MEOX1	SEMA3G	E	1
2145	MEOX1	SIAH3	E	1
2146	MEOX1	TEK	E	1
2147	MEOX1	THSD7B	E	1
2148	MEOX2	CPEB1	E	1
2149	MEOX2	DCN	E	1
2150	MEOX2	FLNC	E	1
2151	MEOX2	GNAI1	E	1
2152	MEOX2	GRIK3	E	1
2153	MEOX2	NTRK2	E	1
2154	MEOX2	OAS3	E	1
2155	MEOX2	PRICKLE1	E	1
2156	MEOX2	SLC16A2	E	1
2157	MEOX2	ST18	E	1
2158	MEOX2	TEK	E	1
2159	MEOX2	THSD7B	E	1
2160	MGA	KMT2A	E	1
2161	MGA	TFCP2	E	1
2162	MGA	VCX	E	1
2163	MIXL1	KRT80	E	1
2164	MIXL1	NTRK2	E	1
2165	MIXL1	SIAH3	E	1
2166	MIXL1	SLC18A1	E	1
2167	MKX	FMOD	E	1
2168	MKX	HTR2A	E	1
2169	MKX	NTRK2	E	1
2170	MKX	SLC16A2	E	1
2171	MLX	ALOX15B	E	1
2172	MLXIP	PRR4	E	1
2173	MLXIPL	DUOXA1	E	-1
2174	MLXIPL	TMEM145	E	-1
2175	MNX1	CPEB1	E	1
2176	MNX1	LRIG3	E	1
2177	MNX1	PRR4	E	1
2178	MNX1	ST18	E	1
2179	MSX1	FMOD	E	-1
2180	MSX1	KRT80	E	-1
2181	MSX1	PRSS3	E	-1
2182	MSX1	SLC18A1	E	-1
2183	MSX2	DUOXA1	E	1
2184	MSX2	TEK	E	1
2185	MTF1	CPEB1	E	1
2186	MXD1	KDM7A	E	-1
2187	MXD1	TRPM6	E	-1
2188	MXD3	IRF9	E	-1
2189	MXD4	GAS6	E	1
2190	MYB	WT1	A	1
2191	MYBL1	SCN3A	E	1
2192	MYBL1	THSD7B	E	1
2193	MYC	WT1	A	1
2194	MYCL	IRX3	E	1
2195	MYCL	JPH1	E	1
2196	MYCL	LYPD6B	E	1
2197	MYF6	ASB15	E	1
2198	MYF6	CT45A1	E	1
2199	MYF6	FLNC	E	1
2200	MYF6	KRT80	E	1
2201	MYF6	LRRC7	E	1
2202	MYF6	PAX4	E	1
2203	MYF6	SYNPO2L	E	1
2204	MYF6	WNT5B	E	1
2205	MYNN	FLNC	D	1
2206	MYOG	ASB15	E	1
2207	MYOG	CPEB1	E	1
2208	MYOG	HTR2A	E	1
2209	MYOG	JPH1	E	1
2210	MYOG	KRT80	E	1
2211	MYOG	SIX6	E	1
2212	MYOG	SYNPO2L	E	1
2213	MYOG	WNT5B	E	1
2214	MYRF	DUOXA1	E	1
2215	MYRF	MSLN	E	1
2216	MYT1	TMEM145	E	1
2217	MYT1L	NRXN1	E	-1
2218	MYT1L	TMEM145	E	-1
2219	MZF1	IRF9	E	1
2220	MZF1	SGIP1	E	1
2221	NEUROD2	CALN1	E	1
2222	NEUROD2	HOXA11	E	1
2223	NEUROD2	KDM7A	E	1
2224	NEUROD2	SIAH3	E	1
2225	NEUROD2	SLC16A2	E	1
2226	NEUROD2	TRPM6	E	1
2227	NEUROD6	CLC	E	1
2228	NEUROD6	SIX6	E	1
2229	NEUROG1	KDM7A	E	1
2230	NEUROG1	NRXN1	E	1
2231	NEUROG1	SCN3A	E	1
2232	NEUROG2	KDM7A	E	1
2233	NEUROG2	SGIP1	E	1
2234	NEUROG2	SLC16A2	E	1
2235	NEUROG2	TAF7L	E	1
2236	NEUROG2	TRPM6	E	1
2237	NFAT5	ASAP2	E	1
2238	NFAT5	DOCK4	E	1
2239	NFAT5	KMT2A	E	1
2240	NFATC3	ASAP2	E	1
2241	NFATC3	ASB15	E	1
2242	NFATC3	CPEB1	E	1
2243	NFATC3	DOCK4	E	1
2244	NFATC3	HOXC8	E	1
2245	NFATC3	NRXN1	E	1
2246	NFATC3	SLC16A2	E	1
2247	NFATC4	CCR10	E	1
2248	NFATC4	CPEB1	E	1
2249	NFATC4	DCN	E	1
2250	NFATC4	FMOD	E	1
2251	NFATC4	GAS6	E	1
2252	NFATC4	HTR2A	E	1
2253	NFATC4	HTR3A	E	1
2254	NFATC4	LRCH2	E	1
2255	NFATC4	OPN1SW	E	1
2256	NFATC4	SLC16A2	E	1
2257	NFATC4	TMEM176A	E	1
2258	NFIB	DCN	E	1
2259	NFIB	FMOD	E	1
2260	NFIB	NTRK2	E	1
2261	NFIB	SLC16A2	E	1
2262	NFIC	CYP17A1	A	1
2263	NFIX	ASAP2	E	1
2264	NFIX	CGNL1	E	1
2265	NFIX	DCN	E	1
2266	NFIX	FLNC	E	1
2267	NFIX	FMOD	E	1
2268	NFIX	NTRK2	E	1
2269	NFIX	SLC16A2	E	1
2270	NFKB1	SOCS3	A	1
2271	NFKB1	WT1	A	1
2272	NHLH1	BMPER	E	1
2273	NHLH1	DUOXA1	E	1
2274	NHLH1	GAS6	E	1
2275	NHLH2	DUOXA1	E	1
2276	NHLH2	SIX6	E	1
2277	NKX2-1	TEK	E	1
2278	NKX2-1	WNT5B	E	1
2279	NKX2-2	CLC	E	1
2280	NKX2-2	SIX6	E	1
2281	NKX2-3	ASAP2	E	1
2282	NKX2-3	DCN	E	1
2283	NKX2-3	HMGA2	E	1
2284	NKX2-3	SGIP1	E	1
2285	NKX2-3	SIX6	E	1
2286	NKX2-3	WT1	E	1
2287	NKX2-5	ASB15	E	1
2288	NKX2-5	BMP10	E	1
2289	NKX2-5	MRC1	E	1
2290	NKX2-5	SLC18A1	E	1
2291	NKX2-5	SYNPO2L	E	1
2292	NKX2-5	WNT5B	E	1
2293	NKX2-8	ASAP2	E	1
2294	NKX2-8	HMGA2	E	1
2295	NKX3-1	SIX6	D	-1
2296	NKX3-2	CPEB1	E	1
2297	NKX3-2	DOCK4	E	1
2298	NKX3-2	GNAI1	E	1
2299	NKX3-2	HBE1	E	1
2300	NKX3-2	IRX3	E	1
2301	NKX6-1	CPEB1	E	1
2302	NKX6-1	DCN	E	1
2303	NKX6-1	ST18	E	1
2304	NKX6-2	LRIG3	E	-1
