"tf"	"target"	"weight_corr"	"weight"	"weight_corr_scaled"
"YBX1"	"TRAPPC3"	0.46649715874499	20.1930135623772	0.46649715874499
"ZNF564"	"C16orf90"	0.2626457354575	-16.2762477242659	0.2626457354575
"ZFY"	"HMMR"	-0.438796604620414	0.507676777005239	0.438796604620414
"KLF13"	"CDC6"	-0.250188313779226	16.8006186657569	0.250188313779226
"NFIL3"	"RASGRF1"	0.186940037192736	-22.3467598414319	0.186940037192736
"ZNF417"	"MTSS1"	0.399755457076792	-6.34220938651331	0.399755457076792
"PRDM2"	"CDR1"	-0.445498060488697	-17.9452941639367	0.445498060488697
"ZNF641"	"NMI"	0.87675083406175	42.8710152782003	0.87675083406175
"ZNF676"	"MTMR10"	0.613362210662386	11.5657386718576	0.613362210662386
"ZNF101"	"AP1B1"	0.267799365192115	48.3014750181392	0.267799365192115
"ZNF260"	"DLGAP5"	-0.208777861711631	16.18309001893	0.208777861711631
"ZNF594"	"SLC25A29"	-0.674643559036198	-10.9809611213405	0.674643559036198
"FOXP4"	"MRPL51"	-0.186033958219858	15.6927953572179	0.186033958219858
"LCOR"	"SMC5"	0.556705084592444	22.5247711717814	0.556705084592444
"NR4A3"	"PPP1R11"	0.131943480018029	7.50242993022362	0.131943480018029
"ZNF621"	"CCDC51"	0.714066769430515	5.83327762481828	0.714066769430515
"ZNF831"	"PHEX"	-0.596550555088271	-0.342665686202672	0.596550555088271
"ZNF502"	"KDM2A"	0.0796149481138456	18.519163134302	0.0796149481138456
"NFIA"	"SCARNA15"	-0.426792147144955	-10.4013403184996	0.426792147144955
"ETV1"	"MED22"	-0.120485023728072	-8.21910666085127	0.120485023728072
"CHCHD3"	"MEIS2"	-0.0139801258929762	-8.9799543646333	0.0139801258929762
"ZNF627"	"ZBTB34"	0.720549889601325	6.01419173571683	0.720549889601325
"ZNF333"	"TERF1"	0.247206941567013	11.9651419778365	0.247206941567013
"ZNF514"	"CARD10"	0.185491813844641	-12.6187952096006	0.185491813844641
"SPIB"	"CEP57"	-0.487027862409352	44.4364043939743	0.487027862409352
"ZNF33B"	"TNRC6A"	0.300710811714013	32.7515189088638	0.300710811714013
"ZNF784"	"RAPGEF3"	-0.298098551516041	33.8179912032679	0.298098551516041
"SATB2"	"COQ6"	0.753548320209633	31.4899382557737	0.753548320209633
"ZNF23"	"MBD6"	0.415499310505697	18.4430171681293	0.415499310505697
"PPARD"	"UNC45A"	0.172861638498991	-11.5799923988323	0.172861638498991
"ANKZF1"	"SNAPC1"	0.0314655287149973	-4.55098323518517	0.0314655287149973
"ZNF718"	"SNORD116-27"	0.0295437551991125	1.2649673104841	0.0295437551991125
"ZNF658"	"ERCC6"	0.239160037093122	6.505991971647	0.239160037093122
"LTF"	"NDUFB9"	0.120652613453113	-0.0341837763359226	0.120652613453113
"HOXA6"	"MBOAT1"	-0.311318991467358	17.0438696800888	0.311318991467358
"ANKZF1"	"ZFAND5"	0.513020095194236	3.49329550761339	0.513020095194236
"POU6F1"	"GDPD1"	-0.0526931776975917	2.34373170787837	0.0526931776975917
"SOX13"	"ZFX"	0.190457526744841	-46.8558208384987	0.190457526744841
"HIF1A"	"TPP1"	0.287278991279886	37.6183956292149	0.287278991279886
"ZNF215"	"RTF1"	0.662985478662584	17.3484074095881	0.662985478662584
"TGIF1"	"SLC2A11"	-0.486071396957399	43.6777082583989	0.486071396957399
"ZBTB38"	"LRRC70"	-0.0770183492767324	-10.6739738889701	0.0770183492767324
"PRDM2"	"DNAJB11"	0.148552775675694	35.8584997322565	0.148552775675694
"TIGD3"	"SARDH"	0.356179362604325	-13.9336791296089	0.356179362604325
"VDR"	"PHF19"	0.386065665507356	1.4395111449726	0.386065665507356
"EEA1"	"OR52N4"	0.656798312075115	-3.34447810411777	0.656798312075115
"FIZ1"	"SLPI"	0.483232757595927	-14.1975586919889	0.483232757595927
"MEIS1"	"CD36"	-0.49465025549969	32.6620309055257	0.49465025549969
"ZNF98"	"MAPK12"	0.38975398223592	8.69075831344006	0.38975398223592
"CENPB"	"PLEKHM2"	0.23825384406034	0.883620943229419	0.23825384406034
"TCFL5"	"P2RY13"	0.338025864734716	-0.592192914229198	0.338025864734716
"ZNF652"	"THRB"	0.200832601787088	-25.7654646249486	0.200832601787088
"ZNF26"	"PIP4K2B"	-0.537062579606069	40.535834628868	0.537062579606069
"HMGA1"	"SGMS1"	0.323862596586007	31.5120857212404	0.323862596586007
"ZNF428"	"COQ7"	0.206639959257925	-0.21626903744838	0.206639959257925
"CSRNP1"	"DKK3"	-0.0731196950341791	-7.92209454361176	0.0731196950341791
"ZNF235"	"APEX1"	0.138223067460327	29.5340770568462	0.138223067460327
"ZNF135"	"XRCC6"	0.546358598137442	22.7463247593398	0.546358598137442
"NR6A1"	"NUDT6"	0.192092585114195	-0.781121839834609	0.192092585114195
"CEBPB"	"COMMD3"	-0.581119158609927	17.3533810335662	0.581119158609927
"ZNF317"	"NDUFB6"	0.544153655200468	10.4490493848094	0.544153655200468
"NR2C1"	"KIF3B"	0.103623501420588	18.035954526928	0.103623501420588
"ZNF71"	"B3GNT7"	-0.181495019167588	1.69150920251444	0.181495019167588
"NCOA3"	"CD44"	0.0186124781641102	6.63278392620208	0.0186124781641102
"PLAG1"	"SLFNL1"	0.64886342885001	-5.97920173577459	0.64886342885001
"ZNF770"	"MOB2"	-0.28448814628546	18.5150750384711	0.28448814628546
"MBD6"	"ARAP3"	0.365504888588976	38.1536529691093	0.365504888588976
"LHX6"	"ACTR3C"	-0.0634543579958058	-7.22032333416953	0.0634543579958058
"ZNF552"	"GADD45B"	-0.0272848123074443	11.1692163016808	0.0272848123074443
"ZNF85"	"ITGAD"	-0.493467619222923	4.01239988981634	0.493467619222923
"ZNF780B"	"ADAM23"	-0.0990489052238741	-17.4985129090106	0.0990489052238741
"ARID2"	"GYPC"	-0.27179691071462	74.2158979883079	0.27179691071462
"ZNF480"	"ZNF131"	0.457348708225954	-12.6151900762976	0.457348708225954
"ZNF449"	"ASB1"	-0.0525176944068682	7.07288200972478	0.0525176944068682
"SEBOX"	"DDX21"	-0.0112253346512703	16.497788263481	0.0112253346512703
"ZNF781"	"CSRP3"	0.24176229549946	16.6651176381667	0.24176229549946
"NR5A1"	"PUS3"	0.483548083677456	-13.30008086048	0.483548083677456
"ZNF430"	"GLS2"	0.168796528634342	10.1843326256513	0.168796528634342
"TBP"	"FLT1"	-0.332647386379751	-1.60286406474904	0.332647386379751
"ZNF860"	"FGFR2"	0.0155750459609237	-3.01973659681603	0.0155750459609237
"BPTF"	"ETF1"	0.0240322922497634	46.8461502222443	0.0240322922497634
"ZNF229"	"PLA2G1B"	0.397321387683012	-10.2128622994148	0.397321387683012
"BCL6"	"C8orf33"	0.403292496482148	16.3734926322542	0.403292496482148
"ZNF273"	"FTSJ1"	0.21813430989455	27.1557813873789	0.21813430989455
"MBNL2"	"BMP6"	0.350132272190957	12.9159706470209	0.350132272190957
"ZFPM2"	"PATL2"	-0.271982442124436	15.6172981452682	0.271982442124436
"FOXK1"	"CCDC102B"	0.164060942576946	1.90675772580908	0.164060942576946
"ZNF761"	"KLHL26"	0.160080144936752	5.31664997348985	0.160080144936752
"ZFP91"	"C6orf89"	0.411535312899918	-4.18295689321811	0.411535312899918
"PBX1"	"PATL2"	-0.1086059797245	5.8946134384409	0.1086059797245
"ZNF808"	"MCF2L2"	-0.493607575086506	-0.745784931621483	0.493607575086506
"ZNF282"	"SH3PXD2B"	0.451704779540713	4.6733334107177	0.451704779540713
"ZNF844"	"BCL2L12"	0.240312490367172	-21.3773185200688	0.240312490367172
"ZKSCAN3"	"SLC16A3"	-0.00452808562632973	-6.35435526539906	0.00452808562632973
"NR6A1"	"PODXL2"	-0.142082502382031	3.56550873554541	0.142082502382031
"ZEB2"	"TMEM229B"	0.610562047078894	13.0999737249819	0.610562047078894
"NFIX"	"C17orf107"	-0.0682088783193011	12.5424795427018	0.0682088783193011
"SNAI3"	"CHAD"	0.163230720871952	5.17555293170693	0.163230720871952
"HMGA2"	"ASL"	-0.565573386195514	3.07915257665126	0.565573386195514
"IKZF5"	"HSD17B4"	0.177824877628002	13.578552981698	0.177824877628002
"ATF5"	"FRAT2"	-0.226813373975599	0.745208961830336	0.226813373975599
"ZNF260"	"CSNK1G2"	0.613284924838688	22.5676078596219	0.613284924838688
"TCFL5"	"DIAPH3"	-0.0668081913500306	-3.44899155171268	0.0668081913500306
"RLF"	"GTPBP1"	0.117074087618188	5.72944368640675	0.117074087618188
"CREB3L1"	"ELF2"	0.506787398824098	24.4979693003041	0.506787398824098
"SP140"	"SP2"	0.688051767945629	5.00326644645307	0.688051767945629
"ZNF282"	"COMMD1"	0.440717350530001	4.55810910398984	0.440717350530001
"ZNF7"	"DNAH1"	-0.147802048021215	-40.1386333289613	0.147802048021215
"NFYB"	"HMGXB4"	0.559889830813099	21.2878333306106	0.559889830813099
"NR5A1"	"TCF4"	0.218725233356795	21.3125119812788	0.218725233356795
"RHOXF1"	"MBD4"	-0.0692410961808245	-24.4508383612575	0.0692410961808245
"AKAP8L"	"ZNF28"	-0.229645133886674	7.61644831457053	0.229645133886674
"NFAT5"	"NFX1"	0.0966785446323717	48.0772694768911	0.0966785446323717
"NR5A1"	"TNXB"	-0.128923577897277	-19.8017692013167	0.128923577897277
"ZNF2"	"FAM117A"	0.464423346691456	50.5518543789247	0.464423346691456
"ZNF671"	"PGRMC1"	0.717849411903877	-25.2718758226894	0.717849411903877
"ZNF362"	"PDCD1"	0.710483462548852	23.0325821468806	0.710483462548852
"PRDM2"	"ZNF879"	0.0495859895034863	28.18182019685	0.0495859895034863
"ZNF780A"	"PCDHGA2"	0.0794889093934692	3.89872626948834	0.0794889093934692
"ZNF804A"	"ZNF880"	-0.17631798967262	-5.64873131701417	0.17631798967262
"ZNF80"	"GCDH"	0.334693570129534	-3.51124194019424	0.334693570129534
"ZNF585A"	"DDX41"	0.220644273209214	-12.9582806988404	0.220644273209214
"SON"	"MRPL40"	0.0126911411268259	22.4007869442634	0.0126911411268259
"SPEN"	"GPR83"	0.459358167037565	25.671931165102	0.459358167037565
"POU2F1"	"MEGF8"	0.522538782244272	27.3429994025799	0.522538782244272
"ZNF250"	"STEAP3"	0.0501780263957775	9.68967065913283	0.0501780263957775
"ZNF487"	"THEM5"	0.592780757086543	21.5948250930494	0.592780757086543
"ZKSCAN3"	"SLC29A1"	-0.109407520539038	4.86555996075294	0.109407520539038
"CREBZF"	"PLAUR"	0.288353714502559	14.9786568024934	0.288353714502559
"FOXO1"	"DEPDC1"	-0.525241967028779	9.60241440669808	0.525241967028779
"ZNF512B"	"ATP4A"	0.516628282396999	-15.6507432228682	0.516628282396999
"TFCP2"	"SNORD116-19"	0.291209186817456	10.6972653002845	0.291209186817456
"CAMTA2"	"TMEM19"	-0.0269030585071574	-25.3639982463992	0.0269030585071574
"ZNF654"	"CDC20"	0.106567719857667	-31.1444992280595	0.106567719857667
"HMGA1"	"ZNF425"	0.144527035951227	23.1849562311886	0.144527035951227
"RFX4"	"NOXO1"	-0.139422115681161	-8.00694659911908	0.139422115681161
"ZNF583"	"PLS1"	-0.222054662400118	4.42417629233111	0.222054662400118
"ZNF527"	"STYXL1"	-0.000760216525678514	7.27917138589108	0.000760216525678514
"ZNF480"	"OXSM"	0.331913882693534	-5.89377428661191	0.331913882693534
"NFKB1"	"NAT8B"	0.111801521133677	-17.9388017275803	0.111801521133677
"DACH1"	"MTPAP"	0.614340486946361	-3.02213147584908	0.614340486946361
"MYBL1"	"ALG14"	-0.278420190588376	-5.4403004899672	0.278420190588376
"ATF2"	"ALKBH8"	-0.0139951513173086	1.62656690542093	0.0139951513173086
"NFX1"	"PIAS3"	0.326253959735878	27.7784875224345	0.326253959735878
"ZNF578"	"AMY1A"	-0.0674071425529913	7.90845040858706	0.0674071425529913
"DNTTIP1"	"TIMM13"	0.641641701865277	0.778533762615588	0.641641701865277
"TBX10"	"CLDN9"	0.101152271442905	6.42985996337974	0.101152271442905
"ZNF428"	"RDH13"	-0.130785822133786	-0.0264961480238808	0.130785822133786
"STAT4"	"MORF4L1"	0.286622066972455	-40.2120098449264	0.286622066972455
"HNF1A"	"RAB28"	0.063196928891156	-0.35468084965904	0.063196928891156
"IKZF5"	"ZC3H8"	0.0432523389757959	9.82768245116883	0.0432523389757959
"ETV1"	"GALNTL6"	-0.173639888707962	18.5289928646754	0.173639888707962
"ZNF117"	"STK39"	0.302807364384674	34.1199937459877	0.302807364384674
"ZNF530"	"NOP14"	0.0365355827981752	16.8800631261053	0.0365355827981752
"SREBF1"	"ITGA2"	0.161961900863053	20.7142988053192	0.161961900863053
"SMYD3"	"GOLGA1"	-0.232039343012971	18.0697424023212	0.232039343012971
"FLI1"	"EFNB1"	0.140710241506007	-3.30296985254476	0.140710241506007
"ZNF428"	"REEP4"	0.286646297857576	-0.402478625731688	0.286646297857576
"NKRF"	"ATAD3C"	0.485712309537176	-8.96997171146278	0.485712309537176
"AHR"	"C2orf42"	-0.0222567728419235	12.4202463704792	0.0222567728419235
"TBX21"	"PDGFRB"	-0.744353894409271	0.0485617637953152	0.744353894409271
"EOMES"	"KDELR1"	-0.389328286840056	-0.881631292215978	0.389328286840056
"ZNF541"	"FAM83A"	-0.0287083686476109	5.16826161398946	0.0287083686476109
"ZNF831"	"PCDHA4"	0.0545308268125921	-0.720560696806967	0.0545308268125921
"ZFP91"	"CTAGE4"	0.215997517468913	-15.3814473917154	0.215997517468913
"EBF1"	"TRADD"	-0.433672880978613	-9.29494534681486	0.433672880978613
"GATAD2A"	"GAL"	-0.327615314284179	41.9741271411747	0.327615314284179
"GATAD2A"	"EMB"	0.0222076964990632	44.5320158340089	0.0222076964990632
"HOXB4"	"PATZ1"	-0.00473057781612308	11.7060986325438	0.00473057781612308
"DRAP1"	"CEP152"	-0.162673597821281	33.074286793619	0.162673597821281
"ZNF844"	"RPS19"	0.30672869405168	38.1953310110689	0.30672869405168
"ZBTB46"	"MID1"	-0.316075225205555	12.3720615066617	0.316075225205555
"HOXB4"	"ARL6IP1"	-0.076085925283457	-6.00101847262946	0.076085925283457
"PLAGL2"	"EIF4EBP3"	0.0583367633269325	19.3002396624535	0.0583367633269325
"ZNF627"	"EIF2S2"	0.480217541000721	13.3416428439512	0.480217541000721
"SGSM2"	"DNAJC9"	-0.276723708787825	-2.6612513019316	0.276723708787825
"STAT3"	"ZNF470"	0.31059670106233	34.5407245783224	0.31059670106233
"ZNF823"	"URM1"	0.114911609767169	0.788196987565217	0.114911609767169
"ZNF229"	"TUFT1"	0.173572278821493	21.694555117139	0.173572278821493
"WIZ"	"RGMA"	0.39647360250274	1.09697691361561	0.39647360250274
"JRKL"	"VSIG8"	-0.267887406320887	-4.32621917957475	0.267887406320887
"MYT1"	"TMEM120B"	0.0329861630235788	3.31173018419864	0.0329861630235788
"ZNF414"	"CD99"	0.345376826785091	30.8076441264711	0.345376826785091
"MAFK"	"HTRA2"	-0.0388994310167025	3.6412837900946	0.0388994310167025
"HOXA7"	"ADIPOR1"	-0.55840923063422	14.3237229583089	0.55840923063422
"ZNF492"	"RBM18"	0.208580792044851	25.9615770958786	0.208580792044851
"E4F1"	"NMNAT3"	-0.00256420075863893	7.45543395123083	0.00256420075863893
"TFAP2A"	"CCND2"	0.209708638611552	8.88020437071584	0.209708638611552
"SOX10"	"BACH1"	-0.00973533608234553	-21.5813744765308	0.00973533608234553
"ZNF442"	"YIPF5"	0.556656639075535	25.1668396712845	0.556656639075535
"POU6F1"	"CAMKV"	0.151849480181739	-2.40374515569508	0.151849480181739
"ZNF226"	"KIR2DL1"	-0.310222216392718	-6.35674214984126	0.310222216392718
"PATZ1"	"LARS2"	0.715486070492783	39.5958496959228	0.715486070492783
"CREB3L1"	"MUC6"	0.151800089928344	13.3945850268012	0.151800089928344
"ZNF396"	"CNKSR2"	0.135970861813723	-0.683872392850459	0.135970861813723
"HOXA6"	"HOXA5"	0.968166962141816	9.54078587164147	0.968166962141816
"PPARD"	"GBAP1"	0.117296362772174	-11.4583311178265	0.117296362772174
"ZNF585B"	"ZNF626"	0.508226373828577	5.52274006552373	0.508226373828577
"THAP5"	"PCDHGB6"	0.0560384837333377	7.02440550789895	0.0560384837333377
"ZNF256"	"ADH6"	0.0565824471028587	-5.94112014291167	0.0565824471028587
"GRHL3"	"ZNF225"	0.209422449922596	-15.6561906561373	0.209422449922596
"USF2"	"RHOQ"	0.315803916592799	-1.75661443288825	0.315803916592799
"ZNF605"	"ATP8B2"	0.7493046665369	2.81343337729967	0.7493046665369
"GLIS3"	"DNAJB5"	0.130263884995885	-0.691294643299956	0.130263884995885
"CREBZF"	"IMPDH2"	0.513360749145683	42.926269253966	0.513360749145683
"RFX7"	"RAP1GAP"	-0.110467242141055	-20.5005239658155	0.110467242141055
"ZSCAN22"	"MAN2C1"	0.14411027113638	22.2306918831892	0.14411027113638
"ZNF587"	"IFI27L2"	0.187163122812792	4.74607419430963	0.187163122812792
"NR1I2"	"PRPF4B"	0.371464573598158	5.98959434549048	0.371464573598158
"LCORL"	"SERAC1"	-0.251952537056066	18.0250338489421	0.251952537056066
"ZNF649"	"IPO5"	-0.303781666370822	39.0117732112451	0.303781666370822
"ZBTB11"	"GJC2"	-0.241817983438708	2.01221047094621	0.241817983438708
"TP63"	"SLCO4C1"	0.59168564952831	2.23289887094734	0.59168564952831
"HOXA10"	"EIF3F"	0.20843912160507	5.99627217775936	0.20843912160507
"ZNF668"	"TMEM50A"	0.21238078981919	-6.80307285884985	0.21238078981919
"DRAP1"	"TTC9C"	0.0332177566534754	28.0931370585696	0.0332177566534754
"ZNF519"	"SH3GL1"	-0.698882123800465	3.89151391241478	0.698882123800465
"ZNF844"	"WSB2"	0.662660818949365	24.0619069106665	0.662660818949365
"ZNF146"	"TEC"	0.219925473309806	35.7985087168777	0.219925473309806
"ZSCAN12"	"CLDN19"	0.100068148898361	28.1695141330581	0.100068148898361
"ZNF304"	"GALNTL6"	-0.200854060748253	-27.7686243682035	0.200854060748253
"USF2"	"SMG5"	0.206272458491818	-5.23296439466523	0.206272458491818
"BAZ2A"	"BAZ1B"	-0.0567191292791843	62.14185250669	0.0567191292791843
"BAZ2A"	"DCTPP1"	0.156673410363474	37.0121592965413	0.156673410363474
"ELF5"	"KIF24"	0.407518077769182	-9.98198266485272	0.407518077769182
"ZNF347"	"PTOV1"	-0.321708331126362	13.6074130700726	0.321708331126362
"E2F1"	"EDARADD"	-0.306417563787498	-3.06401434478217	0.306417563787498
"NPAS1"	"ZSCAN23"	0.772679950944978	0.112585047308439	0.772679950944978
"DNTTIP1"	"CRIP2"	-0.239936550660408	1.19001465010358	0.239936550660408
"ZNF433"	"AGPAT1"	-0.663391589508587	14.2792767812931	0.663391589508587
"GLIS2"	"ICAM2"	-0.0891107261729808	1.09885011728247	0.0891107261729808
"PRDM2"	"SNORD53"	0.0227868544566805	-17.3834689508497	0.0227868544566805
"ZKSCAN3"	"HELQ"	0.659973291735296	25.6408799408081	0.659973291735296
"CSRNP1"	"LRSAM1"	0.18614075809948	33.4856984871844	0.18614075809948
"CSRNP1"	"SRA1"	0.861788345498806	40.1882217613551	0.861788345498806
"MAF"	"PHB"	0.698876144670546	0.589164118351424	0.698876144670546
"CASZ1"	"ANKRD55"	0.0903902219730296	13.2357792677222	0.0903902219730296
"ETS2"	"FAM111B"	-0.106380255124859	-0.217737547235941	0.106380255124859
"ZNF282"	"ITK"	-0.353173298654714	4.96103678799106	0.353173298654714
"ZNF263"	"C1orf131"	-0.115983222517102	-12.6152280214263	0.115983222517102
"PRR12"	"MPEG1"	0.464347281331879	2.00933984160491	0.464347281331879
"BHLHA15"	"EFR3B"	-0.0836699291373236	5.86627402652504	0.0836699291373236
"SP110"	"IFIT1"	-0.350703608945479	28.2933881510903	0.350703608945479
"PPARD"	"ATF6"	-0.156502026206136	12.9322223541606	0.156502026206136
"ZNF527"	"CHCHD10"	0.67611843190425	8.5255302601187	0.67611843190425
"ZNF417"	"RNU4ATAC"	-0.305034586066108	1.79681000091676	0.305034586066108
"CHCHD3"	"MS4A6A"	-0.260754298659853	22.1327300276774	0.260754298659853
"MZF1"	"ZC3H4"	0.531471210732129	23.6736710259272	0.531471210732129
"HOXB4"	"PHF11"	0.197987670787279	12.9387321732926	0.197987670787279
"ATF6B"	"PPP1R16B"	-0.251498811400572	26.3138702631413	0.251498811400572
"ZNF175"	"OTUB2"	0.193783659756672	-0.99962229531635	0.193783659756672
"TCF20"	"OLIG1"	-0.174127849943737	-14.5390516464823	0.174127849943737
"ZNF596"	"MECR"	0.501307934840458	13.5964409619999	0.501307934840458
"ZNF30"	"OSBP"	0.636802160398592	11.8995433951573	0.636802160398592
"L3MBTL3"	"ATRN"	0.365241687302822	31.4289404970133	0.365241687302822
"ZNF425"	"HMGA1"	0.144527035951227	23.1849562311886	0.144527035951227
"CC2D1A"	"SBNO2"	-0.375708264015596	35.0357327084144	0.375708264015596
"ZNF324B"	"UBE4A"	0.264732522009294	20.6998037646295	0.264732522009294
"WIZ"	"SMOC1"	-0.0698674460310641	1.06998799787623	0.0698674460310641
"HNF1A"	"DUS4L"	0.146309789792743	-0.102087852416407	0.146309789792743
"TSC22D1"	"LDHA"	0.423032763486813	5.36825169474685	0.423032763486813
"KLF13"	"HPX"	0.0679369408442174	-37.1343566079362	0.0679369408442174
"ZIK1"	"OR2L8"	0.509420949628563	-10.3295239924175	0.509420949628563
"ZFPM1"	"RLN3"	0.547156622167753	2.13942765201938	0.547156622167753
"ZBED2"	"SNORD116-28"	0.571484196333493	-0.0601684549419974	0.571484196333493
"ZNF774"	"PRAM1"	0.169369222012826	36.6757659425213	0.169369222012826
"FLYWCH1"	"PCBP1"	0.248906793208008	8.05261564010277	0.248906793208008
"ZNF492"	"MBP"	0.513728656420243	23.801156040136	0.513728656420243
"ZNF714"	"SNORA24"	0.172474146339448	16.8978579058721	0.172474146339448
"ZNF462"	"HNRNPF"	0.273652569128799	42.2162585988376	0.273652569128799
"CEBPZ"	"SLC25A19"	0.551678889103169	16.3470055286725	0.551678889103169
"ZBED4"	"AKT1"	0.0576899989318381	-5.14566777483319	0.0576899989318381
"ZBTB42"	"THBS2"	-0.0734047270392894	1.62000520671759	0.0734047270392894
"ZNF140"	"SEZ6"	-0.357646649834657	-0.467555337250937	0.357646649834657
"FOXD1"	"SLC25A45"	-0.417473901959167	-4.54242921152992	0.417473901959167
"ZNF83"	"COL1A1"	0.0333582486020135	0.632580835377526	0.0333582486020135
"ZNF439"	"DHX38"	-0.092126718279526	17.2367279239907	0.092126718279526
"EEA1"	"PITPNC1"	0.198371761051598	23.180655401068	0.198371761051598
"ZNF878"	"MSH5"	0.022880666989205	-16.3050501390742	0.022880666989205
"POU5F1"	"DEDD"	0.153018588255104	-8.27812582688826	0.153018588255104
"NRF1"	"OGFOD2"	0.335864174503819	13.146920998432	0.335864174503819
"ZNF711"	"GANAB"	0.2843748414934	26.7857836315565	0.2843748414934
"E2F6"	"MADD"	0.167781356512903	20.4017596839758	0.167781356512903
"SOHLH2"	"CDKAL1"	0.152158589372363	-37.2886550169894	0.152158589372363
"PKNOX1"	"RASAL2"	-0.395935493076766	-15.9160196482292	0.395935493076766
"ZNF10"	"TOM1L2"	0.343612516434461	26.4590168449847	0.343612516434461
"ZNF74"	"ATP9A"	0.130822569055661	13.1134415023422	0.130822569055661
"BCL11B"	"CIB1"	-0.0805591769234303	4.13877791460567	0.0805591769234303
"HIVEP1"	"ZNF157"	0.480021150279105	-1.38296252136129	0.480021150279105
"MAX"	"ZNF519"	-0.188085643182846	39.7761299934438	0.188085643182846
"SATB1"	"ECE1"	0.096483846999845	19.8100810843188	0.096483846999845
"ZFPM2"	"ZNF780B"	0.327668518867497	17.7041674612292	0.327668518867497
"ZNF417"	"ARHGAP32"	0.0542284804374402	-6.73030834558827	0.0542284804374402
"AR"	"ACSL4"	0.104306178043953	-4.6617398963586	0.104306178043953
"ZNF404"	"AMMECR1"	0.837642660028183	13.4540878114208	0.837642660028183
"MAZ"	"TRIM26"	-0.324396481717207	55.6751099630606	0.324396481717207
"STAT6"	"PPIL2"	0.217453146844089	47.1656575165953	0.217453146844089
"ZHX3"	"C16orf91"	-0.0955164427151044	2.78864671917564	0.0955164427151044
"ZNF250"	"DBNL"	-0.23028466890912	-9.51278349597585	0.23028466890912
"ZNF558"	"TGIF1"	-0.111376759304941	-43.3645923592779	0.111376759304941
"HIVEP1"	"MTIF3"	0.466798782433499	-1.57942555971061	0.466798782433499
"PHF1"	"IRF5"	0.328764077280947	1.85617944204529	0.328764077280947
"ELF5"	"TRIM9"	0.00681373896505706	27.6639816256148	0.00681373896505706
"ZNF69"	"MGST3"	0.175024012964262	1.31755082657245	0.175024012964262
"GZF1"	"GPA33"	-0.381867093648237	7.9885766847831	0.381867093648237
"ZBTB34"	"FAHD2B"	0.705111388679547	11.1460145001934	0.705111388679547
"KLF12"	"FTH1"	-0.443645012558572	7.57229616304237	0.443645012558572
"ZNF704"	"TBL3"	0.4719457899873	39.021984480093	0.4719457899873
"OLIG1"	"ZC3H12D"	-0.377303066085064	-0.918972444032795	0.377303066085064
"RARB"	"FKBP2"	0.182974704670487	1.64354927898554	0.182974704670487
"HNF1A"	"SLC41A1"	-0.0250357392125073	-0.914585856661292	0.0250357392125073
"HMBOX1"	"CPVL"	0.289014282778727	29.0455524475189	0.289014282778727
"ZNF567"	"BOLA3"	-0.39219187632843	5.24040399682261	0.39219187632843
"IRX3"	"ZNF707"	-0.450423149619579	-2.90673043827812	0.450423149619579
"SMYD3"	"EEF1A1"	0.557563145510156	-0.0759738008010039	0.557563145510156
"TBR1"	"NOXO1"	0.0424480928957394	-7.93170886557675	0.0424480928957394
"ZNF180"	"RASA1"	0.352531178424834	23.122816187008	0.352531178424834
"BNC2"	"CFI"	-0.832608809607907	1.54467175600103	0.832608809607907
"DPF3"	"LRRIQ3"	-0.37053928142142	7.38318922821007	0.37053928142142
"HLX"	"CA4"	0.0915979456091579	-0.100112592022148	0.0915979456091579
"ZNF76"	"NR5A1"	0.214937338982553	-13.3422865690711	0.214937338982553
"POU5F1B"	"GNA11"	0.318832002119416	-0.381690194399271	0.318832002119416
"ESR2"	"TPPP"	-0.0911894874209443	-11.2896661373492	0.0911894874209443
"ZNF695"	"DENND4B"	-0.286348579915797	28.8602921450446	0.286348579915797
"NRF1"	"FGF9"	-0.0851420292963799	-16.4101355881805	0.0851420292963799
"ZNF652"	"SLC25A35"	-0.130621531075818	-16.6436946598447	0.130621531075818
"MAF"	"NAA50"	-0.137857490745515	0.37704930397584	0.137857490745515
"LTF"	"PPFIA4"	0.620634599998751	-0.00251364117022507	0.620634599998751
"ZNF189"	"C11orf1"	0.348003421952431	9.80103852962047	0.348003421952431
"NRL"	"HLTF"	-0.205885306811188	0.0571879073865158	0.205885306811188
"CEBPA"	"ZNF418"	-0.372659247095516	1.51560182491089	0.372659247095516
"ZNF480"	"LTBP4"	0.0915158251012482	-17.9923135765507	0.0915158251012482
"NR3C1"	"LRRC43"	-0.67518004380011	25.2400763025254	0.67518004380011
"ZNF808"	"ZNF684"	-0.302993230856215	1.68720299668038	0.302993230856215
"ZNF654"	"FAM149B1"	0.357409042580176	22.7651365460203	0.357409042580176
"ZNF221"	"PIK3AP1"	-0.323113670471145	-14.8408625275937	0.323113670471145
"CTCF"	"ENTPD3"	-0.129339225457441	12.0341321417234	0.129339225457441
"NR1I3"	"TBX19"	-0.294767559285465	-0.00443217879222344	0.294767559285465
"ZSCAN2"	"QPCTL"	-0.474726322258374	11.2600897544991	0.474726322258374
"ZNF671"	"FILIP1"	0.259401452563535	6.12948833339597	0.259401452563535
"ZNF114"	"HBD"	-0.595825022945717	35.4042135428027	0.595825022945717
