"tf"	"target"	"weight_corr"	"weight_corr_scaled"
"ZNF547"	"PTTG1IP"	0.636461299689662	0.636461299689662
"IKZF3"	"CDHR3"	-0.313762405094847	0.313762405094847
"PHF1"	"ACTR8"	0.27257648888105	0.27257648888105
"ZNF558"	"ITGA5"	0.0592872536238191	0.0592872536238191
"ZSCAN20"	"TTC9"	0.0738470315452546	0.0738470315452546
"RBPJ"	"NEK7"	0.468331925203022	0.468331925203022
"TBX10"	"TOP3A"	0.456315731866335	0.456315731866335
"OSR2"	"ORM1"	0.454024824075164	0.454024824075164
"ZFY"	"DDX3Y"	0.814772798460598	0.814772798460598
"VEZF1"	"VKORC1L1"	-0.360276062690884	0.360276062690884
"SP4"	"LRRC41"	0.575016649938104	0.575016649938104
"ZSCAN12"	"COL6A2"	-0.110981267804052	0.110981267804052
"HOXB4"	"MSX2P1"	-0.249152080742841	0.249152080742841
"HOXB3"	"HOXB6"	0.898494191060953	0.898494191060953
"ZNF274"	"TNNI3K"	-0.0802228969798517	0.0802228969798517
"DACH1"	"COPS4"	0.673772530806094	0.673772530806094
"USF1"	"UPK1B"	0.416183885349679	0.416183885349679
"ZNF555"	"TATDN2"	0.241417876651254	0.241417876651254
"MYB"	"LRRC61"	0.215703606244817	0.215703606244817
"NR1I2"	"GREB1"	0.136663687196084	0.136663687196084
"THRB"	"SNX25"	0.0904427404398702	0.0904427404398702
"CREB3L2"	"ASB7"	-0.00214425718216203	0.00214425718216203
"E2F2"	"LHPP"	0.198596665692252	0.198596665692252
"BATF"	"MTUS1"	0.0310274224792868	0.0310274224792868
"SREBF2"	"CLDN15"	0.0739618208868164	0.0739618208868164
"HES1"	"MED9"	-0.110385592615248	0.110385592615248
"GMEB2"	"COL6A2"	0.0139573327828343	0.0139573327828343
"ZNF468"	"PXMP2"	-0.171937865442908	0.171937865442908
"ZBTB10"	"NPEPL1"	-0.412348835315686	0.412348835315686
"PRDM5"	"KCNK16"	-0.467418805895148	0.467418805895148
"PRDM5"	"KCNJ15"	-0.297909792734295	0.297909792734295
"NFIA"	"CACNA1E"	0.363318280807397	0.363318280807397
"NR1H2"	"NR4A1"	0.0549100380265452	0.0549100380265452
"NR1H2"	"NR1I3"	-0.100251332004576	0.100251332004576
"NR1H2"	"NR2F6"	0.0715369123619842	0.0715369123619842
"FOXO3"	"CHCHD3"	-0.163817371243892	0.163817371243892
"HOXC4"	"PLXDC1"	0.890435676805438	0.890435676805438
"KDM5B"	"GFI1"	-0.204546002340273	0.204546002340273
"ZBTB25"	"APPBP2"	0.109521813360644	0.109521813360644
"HIVEP1"	"CCNE1"	-0.691085511455747	0.691085511455747
"ZNF135"	"SIDT2"	0.119804812151974	0.119804812151974
"ZNF621"	"CUL4A"	0.291236720125525	0.291236720125525
"THAP11"	"OR7E37P"	0.336520316886501	0.336520316886501
"GATAD2B"	"ECM2"	0.0811621435872554	0.0811621435872554
"ZNF283"	"CPSF7"	0.71443789082796	0.71443789082796
"ZNF133"	"POU5F1"	-0.157675234570854	0.157675234570854
"SRF"	"KYNU"	-0.15545963601212	0.15545963601212
"ZNF574"	"OR52K1"	0.0478365144335309	0.0478365144335309
"USF1"	"USP48"	0.362522966455377	0.362522966455377
"ZNF808"	"SNORD93"	-0.0906272375105119	0.0906272375105119
"ZNF92"	"NTSR1"	0.239774869147277	0.239774869147277
"USF1"	"USP16"	0.040547845122147	0.040547845122147
"USF1"	"USP24"	-0.0807958200010925	0.0807958200010925
"ARID5A"	"MRPL16"	0.0609264843282281	0.0609264843282281
"REL"	"SLC27A3"	-0.226464678469481	0.226464678469481
"SOX4"	"KATNB1"	-0.0288812125308456	0.0288812125308456
"ZNF319"	"UBA6"	0.40155972619472	0.40155972619472
"ZNF45"	"RHOT1"	0.0233387541520112	0.0233387541520112
"ARNTL"	"MED10"	-0.48312332040676	0.48312332040676
"POU2AF1"	"SLAMF1"	-0.078660995203255	0.078660995203255
"GTF2IRD1"	"PRKRA"	0.361837488763932	0.361837488763932
"ZNF764"	"KIAA0319L"	-0.0652604894943918	0.0652604894943918
"ZNF510"	"DOT1L"	0.152421997827535	0.152421997827535
"SP4"	"SOX4"	0.341203265511051	0.341203265511051
"NFIC"	"FHOD1"	0.263769328688094	0.263769328688094
"ZNF77"	"AHSA1"	0.267975382897613	0.267975382897613
"ZNF229"	"LAT2"	-0.303698734553447	0.303698734553447
"ZNF155"	"NOL9"	0.273241057322792	0.273241057322792
"RELB"	"DCTN6"	0.0679913121327035	0.0679913121327035
"ZNF689"	"LDHAL6A"	0.0742251468387699	0.0742251468387699
"ZNF311"	"TNFRSF1B"	-0.125242191403119	0.125242191403119
"ZNF358"	"INPP5F"	0.493764104131908	0.493764104131908
"NR1H2"	"NOP10"	0.216063336941949	0.216063336941949
"ZNF534"	"GLI3"	-0.444134785791357	0.444134785791357
"ZFX"	"TOR3A"	0.541918880494039	0.541918880494039
"ZNF320"	"PLCB3"	0.20546768110238	0.20546768110238
"CREB3L2"	"COQ5"	0.272659448913984	0.272659448913984
"RFX1"	"FAM177B"	-0.419423516153392	0.419423516153392
"FOXD1"	"ENPP1"	0.392105961185039	0.392105961185039
"CREB3L2"	"CRCP"	0.221105672401338	0.221105672401338
"ZNF844"	"CD9"	0.609770575013916	0.609770575013916
"ZNF793"	"MAB21L2"	-0.187519756868326	0.187519756868326
"ZZZ3"	"DHRS7B"	0.553486158086277	0.553486158086277
"ZNF428"	"SNORA10"	-0.167025002207566	0.167025002207566
"NR1H2"	"NOXA1"	0.612750344910703	0.612750344910703
"ZNF534"	"GDF9"	0.364297848947793	0.364297848947793
"CREB3"	"CRYZ"	0.521021433466953	0.521021433466953
"ZNF768"	"TMTC2"	0.343580004936662	0.343580004936662
"ELK3"	"HIPK3"	0.517776140578734	0.517776140578734
"IRX5"	"ABRA"	0.0809677957376591	0.0809677957376591
"ZNF563"	"ARL17B"	0.733480629078239	0.733480629078239
"ZGPAT"	"ITPKA"	0.196199743632916	0.196199743632916
"ZNF597"	"GSPT2"	0.217820886381067	0.217820886381067
"ZNF335"	"ATP2B2"	0.0195605975303989	0.0195605975303989
"CEBPD"	"MMP8"	0.640032262656799	0.640032262656799
"ZNF727"	"DENND2C"	0.655041202262511	0.655041202262511
"ZNF704"	"SHCBP1"	0.449017887771202	0.449017887771202
"EOMES"	"UNC5A"	0.808429463603784	0.808429463603784
"ZNF382"	"TRIM41"	-0.363111575429736	0.363111575429736
"ANKZF1"	"ANO8"	0.77297251422484	0.77297251422484
"ARID3A"	"NAE1"	0.56169680832539	0.56169680832539
"ZFP3"	"BRCA1"	-0.36217759709662	0.36217759709662
"MNT"	"FAIM"	0.390769315093114	0.390769315093114
"ZNF256"	"ARFIP2"	-0.243773505330914	0.243773505330914
"ZNF85"	"RAB41"	0.161130890409603	0.161130890409603
"ZNF134"	"STAR"	0.362826588049667	0.362826588049667
"ZNF132"	"SNORD43"	0.522655086668131	0.522655086668131
"ZNF592"	"STIL"	0.612574171000185	0.612574171000185
"ZNF630"	"MEX3C"	0.139277794838958	0.139277794838958
"ZNF512B"	"ZNF513"	0.826841534475126	0.826841534475126
"GATA1"	"MYL4"	0.894407511392751	0.894407511392751
"STAT4"	"EGR2"	0.165532895760984	0.165532895760984
"ZNF662"	"DCK"	0.266209901670267	0.266209901670267
"ZSCAN20"	"GRPEL2"	-0.496811409593521	0.496811409593521
"GATAD2B"	"GCC1"	-0.060105140568007	0.060105140568007
"GATAD2B"	"GCDH"	0.524451863667779	0.524451863667779
"GATAD2B"	"GBA2"	-0.117933758177012	0.117933758177012
"TCF7L2"	"LAGE3"	0.325567692663526	0.325567692663526
"ZBED1"	"HNRNPF"	-0.159890259774982	0.159890259774982
"ZNF709"	"KCTD20"	0.446329652322672	0.446329652322672
"CEBPG"	"NKX3-1"	-0.192592433814854	0.192592433814854
"PRDM15"	"LACTB2"	0.30052392370729	0.30052392370729
"ZNF782"	"CCDC115"	0.34649103260798	0.34649103260798
"MYT1"	"SOCS5"	0.342779208412361	0.342779208412361
"ST18"	"NADK"	0.390406697968764	0.390406697968764
"ZNF233"	"SHISA7"	0.133702244479828	0.133702244479828
"SP110"	"WDSUB1"	0.249310913496262	0.249310913496262
"MAFG"	"ST3GAL5"	0.517813463033311	0.517813463033311
"VDR"	"MRPS18C"	0.559751023654058	0.559751023654058
"GLI4"	"GM2A"	0.637494947922875	0.637494947922875
"MXD3"	"TFDP1"	-0.390043051428837	0.390043051428837
"ATF6B"	"ARPC5L"	-0.0632010432993796	0.0632010432993796
"GLI4"	"GNG3"	0.374080503300712	0.374080503300712
"LHX4"	"LMTK3"	0.141999358112269	0.141999358112269
"ZNF460"	"BGLAP"	0.0795248484692629	0.0795248484692629
"ZNF611"	"PMEPA1"	0.242576541077535	0.242576541077535
"ZNF639"	"TPRG1"	0.0399860770222998	0.0399860770222998
"PROX2"	"NR2C2AP"	0.156798345800403	0.156798345800403
"KLF12"	"AKR1A1"	0.680514821301588	0.680514821301588
"ELF3"	"AMBRA1"	0.0173342683973503	0.0173342683973503
"ZNF540"	"C6orf201"	-0.240516543858065	0.240516543858065
"TIGD1"	"SIDT2"	0.0499580226225744	0.0499580226225744
"E2F7"	"EFCAB7"	-0.126285730829452	0.126285730829452
"ZNF831"	"NLRP7"	-0.809162160022143	0.809162160022143
"ZNF140"	"TGOLN2"	0.371022325088779	0.371022325088779
"ZFHX4"	"STK17B"	0.0236206036278011	0.0236206036278011
"ZNF215"	"HIGD1C"	0.133510273833408	0.133510273833408
"POU2AF1"	"FKBP3"	-0.451311962005711	0.451311962005711
"ZNF813"	"DUS4L"	-0.0575024830653578	0.0575024830653578
"ZNF844"	"MAST1"	0.108416355126237	0.108416355126237
"ZNF567"	"ACTN4"	0.418259344626519	0.418259344626519
"POU2F2"	"ITGAL"	0.788950100950326	0.788950100950326
"BAZ2B"	"SH3BP2"	0.0907716412651195	0.0907716412651195
"ZNF285"	"CLEC2B"	0.644939584185303	0.644939584185303
"TBX21"	"CD8B"	-0.764307979347639	0.764307979347639
"ZNF567"	"ADCK2"	0.0543215099963395	0.0543215099963395
"SKI"	"TACC3"	-0.0342214102575992	0.0342214102575992
"ZFY"	"RPS4Y1"	0.0862328749917028	0.0862328749917028
"ZNF791"	"NHSL2"	0.118559488209817	0.118559488209817
"ZNF331"	"C6orf163"	0.622747424258143	0.622747424258143
"JUN"	"ALKBH4"	-0.0665073773712565	0.0665073773712565
"RBPJ"	"RTTN"	0.225508040851009	0.225508040851009
"ZNF548"	"PSENEN"	0.453281816761111	0.453281816761111
"MSC"	"ODC1"	0.157360380146719	0.157360380146719
"NR4A1"	"SHOC2"	0.11967034811711	0.11967034811711
"ZNF831"	"ANO9"	-0.156522680015086	0.156522680015086
"NR1H2"	"NUDT5"	-0.00630265757125115	0.00630265757125115
"HOXC4"	"CTLA4"	0.485263877981347	0.485263877981347
"KLF2"	"HLA-DOA"	0.288722125636498	0.288722125636498
"ZNF619"	"RNF185"	0.239246746659286	0.239246746659286
"HOXB4"	"TCP11L2"	0.00148073132435766	0.00148073132435766
"SLC2A4RG"	"GPAT2"	0.118497338218931	0.118497338218931
"ZNF681"	"SLC29A2"	0.51769053468526	0.51769053468526
"CEBPD"	"PDHB"	-0.276678180815748	0.276678180815748
"TRPS1"	"INSIG1"	0.54444125534641	0.54444125534641
"ZNF14"	"PLA2G10"	0.201155844614219	0.201155844614219
"ANKZF1"	"PPME1"	-0.56949993852065	0.56949993852065
"ZNF618"	"ACAD11"	0.369117098067269	0.369117098067269
"IKZF4"	"RAPGEF2"	0.555888284690915	0.555888284690915
"ZNF521"	"HTR1F"	0.386454590146878	0.386454590146878
"IRX5"	"DDB1"	0.375544001627068	0.375544001627068
"ZNF460"	"ZNF391"	0.0133055489904785	0.0133055489904785
"ZNF799"	"ATG2A"	-0.775946785641915	0.775946785641915
"ZNF799"	"ATG12"	0.181746251046233	0.181746251046233
"ZNF358"	"ALPK2"	-0.138072070565495	0.138072070565495
"ANKZF1"	"CELSR2"	0.210534886491864	0.210534886491864
"ZNF37A"	"KIAA1549"	-0.368327048860008	0.368327048860008
"HMBOX1"	"PTENP1"	0.181132943720834	0.181132943720834
"KLF7"	"NUMB"	-0.179555620287162	0.179555620287162
"ZNF304"	"SORT1"	-0.0730896831702346	0.0730896831702346
"TET3"	"C1orf146"	-0.0926451976816828	0.0926451976816828
"NFIX"	"RASGRP1"	-0.0957175834587824	0.0957175834587824
"CREB3L2"	"GPAM"	0.0301817592101619	0.0301817592101619
"ZNF513"	"ABHD3"	0.439601290961838	0.439601290961838
"ZBTB7A"	"BRD1"	0.592068588801651	0.592068588801651
"AEBP1"	"LMF2"	0.227705451697889	0.227705451697889
"ZNF398"	"ACSS1"	0.0770509525807953	0.0770509525807953
"NR1H2"	"NPEPL1"	0.277928684407023	0.277928684407023
"ETV6"	"PPP2R1A"	0.335990272108908	0.335990272108908
"MYB"	"CKS1B"	-0.291102060364297	0.291102060364297
"SNAI3"	"ZNF227"	-0.0621693213528164	0.0621693213528164
"TEAD2"	"GRHL3"	0.074939075938271	0.074939075938271
"BCL11B"	"GFPT2"	0.56823600628315	0.56823600628315
"FLI1"	"RNF19A"	-0.746316464306712	0.746316464306712
"ZNF16"	"GSR"	-0.402835622717055	0.402835622717055
"BCL6B"	"ABCE1"	-0.706747528746124	0.706747528746124
"ZNF624"	"PDZK1IP1"	-0.0466920044843225	0.0466920044843225
"PRDM16"	"PANX2"	0.0342310430728075	0.0342310430728075
"STAT5B"	"SLC4A1AP"	0.119451304784647	0.119451304784647
"ZBTB41"	"CBX4"	0.207379233761231	0.207379233761231
"ZNF621"	"MAP2K1"	-0.739924191008064	0.739924191008064
"ANKZF1"	"FLI1"	0.695137197068707	0.695137197068707
"ADNP2"	"SV2A"	0.763673348742809	0.763673348742809
"TSHZ3"	"EDIL3"	0.435942625242342	0.435942625242342
"ZNF391"	"CTTN"	0.161262122197066	0.161262122197066
"MEIS1"	"TIMM13"	-0.411670705094712	0.411670705094712
"VEZF1"	"SAMD10"	-0.112828928527766	0.112828928527766
"HES6"	"APC2"	-0.425403230156685	0.425403230156685
"HIF1A"	"ETS1"	-0.603783593426753	0.603783593426753
"RBAK"	"CELA2B"	-0.12796911419697	0.12796911419697
"CENPB"	"LRRC70"	-0.453569210405389	0.453569210405389
"NR5A1"	"ELMO3"	0.0344703631791073	0.0344703631791073
"ZNF513"	"PUS7"	0.790626993533411	0.790626993533411
"ZNF500"	"COMMD5"	0.292023860426277	0.292023860426277
"ATF5"	"AKAP7"	0.0734441621017766	0.0734441621017766
"HNF1A"	"UBE2V2"	0.455833510375407	0.455833510375407
"HOXA2"	"PRKAA1"	-0.0224777488777325	0.0224777488777325
"ZNF597"	"FLT3"	-0.0672276665938828	0.0672276665938828
"E2F7"	"AFF2"	0.246546311738166	0.246546311738166
"RELB"	"VPS53"	0.494172610373108	0.494172610373108
"ZNF423"	"HEBP2"	0.180613016990706	0.180613016990706
"ZBTB47"	"ATP8A1"	0.593108157328658	0.593108157328658
"HOXA6"	"CCDC24"	0.723656788798064	0.723656788798064
"CREB3"	"TSNARE1"	0.229958295810701	0.229958295810701
"ZNF704"	"IGFL4"	0.007372752276779	0.007372752276779
"HESX1"	"KRT74"	-0.561653130447245	0.561653130447245
"ZNF629"	"S100Z"	0.713159275575159	0.713159275575159
"GZF1"	"LMNA"	-0.490775357233768	0.490775357233768
"FOXM1"	"GFRA2"	0.359924583955722	0.359924583955722
"ZNF44"	"PTGS2"	0.731099120728038	0.731099120728038
"RORA"	"SLC30A4"	0.503646629030775	0.503646629030775
"ZNF365"	"PLCH2"	0.660015486837241	0.660015486837241
"ZNF525"	"BTN2A1"	0.105084238614606	0.105084238614606
"ZNF629"	"GJB6"	-0.233963893316179	0.233963893316179
"E2F7"	"ARF1"	-0.0474987890484262	0.0474987890484262
"CHCHD3"	"ZNF672"	0.431666227258537	0.431666227258537
"FLI1"	"ANKZF1"	0.695137197068707	0.695137197068707
"ZNF652"	"SLC6A9"	-0.0248272501331107	0.0248272501331107
"HOXC4"	"LZTS2"	-0.69510802801897	0.69510802801897
"BCL11B"	"CHI3L2"	0.958223018063178	0.958223018063178
"KLF1"	"ATP1B2"	-0.861938103282211	0.861938103282211
"ZNF518B"	"NAT14"	0.0650305533089485	0.0650305533089485
"ZNF831"	"CD8B"	-0.744850869494406	0.744850869494406
"ZNF492"	"SCAPER"	-0.00148416949666993	0.00148416949666993
"KLF11"	"DDX21"	-0.279034594538004	0.279034594538004
"SETDB1"	"MORF4L2"	0.0778149334827699	0.0778149334827699
"SNAPC2"	"PKMYT1"	-0.0409804302423462	0.0409804302423462
"ZNF320"	"DPCD"	-0.242534872391276	0.242534872391276
"ZNF318"	"NFKBIZ"	0.0947830630008083	0.0947830630008083
"TBX21"	"DMWD"	-0.776790206763867	0.776790206763867
"ZNF599"	"ZNF572"	0.574879021112154	0.574879021112154
"HOXA9"	"HOXA7"	0.950437889525236	0.950437889525236
"NR5A1"	"NPRL3"	-0.261960105529055	0.261960105529055
"NR5A1"	"NPRL2"	0.0682518681496419	0.0682518681496419
"SP100"	"SP140L"	-0.236466750025965	0.236466750025965
"MYNN"	"NCOA6"	-0.354783034735098	0.354783034735098
"MSC"	"PID1"	0.696432185212395	0.696432185212395
"ZNF69"	"LAIR1"	0.651374007867773	0.651374007867773
"E2F6"	"BCS1L"	0.697858168200489	0.697858168200489
"MSC"	"PECR"	0.40265643672861	0.40265643672861
"ZNF140"	"USP9Y"	0.334687613004853	0.334687613004853
"KDM5B"	"MAP9"	-0.248996389265998	0.248996389265998
"ZNF813"	"MRPL40"	-0.0685667693423693	0.0685667693423693
"SRF"	"SSR2"	0.541114333227546	0.541114333227546
"ZBTB20"	"KCNQ1OT1"	0.392524583703905	0.392524583703905
"ZNF467"	"OGFRL1"	-0.306618277657787	0.306618277657787
"ZNF85"	"DNTTIP1"	-0.28568773511881	0.28568773511881
"ZNF84"	"GIPC3"	0.0010143183769576	0.0010143183769576
"ZKSCAN1"	"PELI3"	0.433153393116799	0.433153393116799
"KDM5B"	"OPTN"	-0.489617548633897	0.489617548633897
"ZFAT"	"CALN1"	0.215058747330316	0.215058747330316
"SOX7"	"TMEM187"	0.0818240625867388	0.0818240625867388
"ZNF543"	"TXNDC15"	-0.227368543728744	0.227368543728744
"ZNF677"	"DCUN1D4"	0.488903841632369	0.488903841632369
"GCM2"	"GEMIN6"	0.000583296873731716	0.000583296873731716
"GCM2"	"GEMIN8"	-0.462516076232733	0.462516076232733
"OLIG1"	"TARBP1"	0.569118107913719	0.569118107913719
"ZNF546"	"DDX51"	0.504227161903337	0.504227161903337
"CREBZF"	"NUDT16"	0.177539504655402	0.177539504655402
"CSRNP2"	"USP17L2"	-0.725371775636824	0.725371775636824
"ZNF20"	"GPATCH3"	-0.559219685076411	0.559219685076411
"NR5A1"	"NR2C1"	0.0175544898389882	0.0175544898389882
"ZFP82"	"PDXDC1"	0.123074656438215	0.123074656438215
"ZBTB41"	"ZNF99"	0.499435893450001	0.499435893450001
"TFE3"	"C19orf53"	-0.124656685447444	0.124656685447444
"ZNF675"	"COL28A1"	0.40635927812476	0.40635927812476
"ZFHX3"	"PSMD8"	0.164458830439923	0.164458830439923
"ZFPM1"	"FAM178B"	0.234577455245657	0.234577455245657
"HOXA6"	"LENG1"	0.18202864013839	0.18202864013839
"ZC3H8"	"ZBTB45"	0.464948217444411	0.464948217444411
"IKZF5"	"ZNF572"	0.391565908407608	0.391565908407608
"MNT"	"TMEM87B"	-0.127439561825747	0.127439561825747
"YY2"	"FYCO1"	0.146326747250135	0.146326747250135
"ZNF534"	"PFKFB4"	0.0662142786521335	0.0662142786521335
"ELK3"	"QSOX2"	-0.0797474547468052	0.0797474547468052
"ZNF594"	"C7orf26"	-0.306871325323443	0.306871325323443
"SMAD3"	"EVL"	0.653287072741664	0.653287072741664
"ZNF277"	"RAB12"	-0.473848755179406	0.473848755179406
"POGK"	"PGLS"	0.625820882805201	0.625820882805201
"IKZF3"	"GOLGA7B"	0.159992755353942	0.159992755353942
"TSHZ2"	"CLIC5"	-0.358724345888585	0.358724345888585
"ZNF446"	"RET"	0.614579238453411	0.614579238453411
"POGK"	"POGZ"	0.579997252281449	0.579997252281449
"ZNF23"	"AOC3"	0.445528773654894	0.445528773654894
"ZNF534"	"OPTN"	0.0971889081944843	0.0971889081944843
"TFEB"	"AANAT"	-0.00751579509376482	0.00751579509376482
"ZNF416"	"SLC25A32"	0.582917437080268	0.582917437080268
"NR3C2"	"CD70"	0.683072440872653	0.683072440872653
"ZNF687"	"SCOC"	0.416544499095477	0.416544499095477
"ZNF547"	"EID2"	-0.101433264752377	0.101433264752377
"EPAS1"	"NECAB1"	-0.433854216791258	0.433854216791258
"MYBL2"	"CUEDC1"	0.334577879478247	0.334577879478247
"MXD3"	"MPO"	0.645502134942121	0.645502134942121
"ZNF80"	"TMEM119"	0.00941392001150264	0.00941392001150264
"E2F7"	"E2F5"	-0.100650872026059	0.100650872026059
"HSF4"	"MMP21"	0.291093170105254	0.291093170105254
"HES6"	"DNAH6"	-0.0232364707801271	0.0232364707801271
"HEY2"	"S100A9"	0.298972486387573	0.298972486387573
"ZNF835"	"GABARAPL1"	-0.466412214294645	0.466412214294645
"THAP9"	"DLST"	-0.222765336346676	0.222765336346676
"DOT1L"	"ZNF510"	0.152421997827535	0.152421997827535
"ZBTB17"	"LTBP3"	-0.394956919935291	0.394956919935291
"ZNF519"	"CLEC7A"	-0.155495208888506	0.155495208888506
"ZNF678"	"RAD51C"	0.119491783054111	0.119491783054111
"ASCL3"	"PRDM1"	0.187339140539925	0.187339140539925
"ZNF98"	"CCDC116"	0.436150447044632	0.436150447044632
"MAFG"	"TMEM25"	0.105288753081559	0.105288753081559
"MECP2"	"ATF5"	-0.0221473622083535	0.0221473622083535
"PRDM1"	"HERC6"	-0.0265331926839118	0.0265331926839118
"ZNF831"	"DPF3"	-0.643109505526391	0.643109505526391
"RARA"	"OR7E37P"	-0.320122116671246	0.320122116671246
"ZNF75D"	"MED29"	0.0705848925044867	0.0705848925044867
"MECP2"	"CTSO"	0.175620604767578	0.175620604767578
"BCL11A"	"NUP54"	0.328405167262871	0.328405167262871
"KLF7"	"TDP2"	0.0889352829955536	0.0889352829955536
"SNAPC4"	"GON4L"	0.550149701934343	0.550149701934343
"ARID5B"	"SDHD"	0.198566916530232	0.198566916530232
"ZNF800"	"RPGRIP1L"	0.310698415839603	0.310698415839603
"ZNF341"	"THRAP3"	0.482384853038011	0.482384853038011
"ZNF155"	"ZNF8"	0.595599762799166	0.595599762799166
"ZNF660"	"SLC1A1"	-0.160598918576688	0.160598918576688
"ZKSCAN4"	"EML4"	-0.393213031911632	0.393213031911632
"TBX21"	"PCDHGB2"	0.269370191697325	0.269370191697325
"ZNF30"	"PLOD3"	-0.305395172392749	0.305395172392749
"JAZF1"	"HPGDS"	-0.229666125446636	0.229666125446636
"SREBF1"	"RAB36"	-0.40048016389701	0.40048016389701
"FOXP4"	"MFF"	-0.194993183866965	0.194993183866965
"ZNF461"	"PRICKLE1"	0.270871954019097	0.270871954019097
"BCL11B"	"GNGT2"	0.923282856071039	0.923282856071039
"ZNF365"	"PPM1D"	-0.344000701468547	0.344000701468547
"ZBTB12"	"ENC1"	-0.0561008239015269	0.0561008239015269
"PLSCR1"	"ST8SIA6"	0.104169530195846	0.104169530195846
"ZNF566"	"CHST12"	0.359737233905179	0.359737233905179
"PRDM4"	"GPR162"	0.112559667157612	0.112559667157612
"RFX8"	"PTGS2"	0.72796399467117	0.72796399467117
"KDM2B"	"PCDHGB3"	-0.336504461847332	0.336504461847332
"ZNF471"	"ZBTB17"	-0.0598568339856456	0.0598568339856456
"TBX21"	"IFNG"	-0.188693438555889	0.188693438555889
"ZNF880"	"NUP88"	-0.156243785185985	0.156243785185985
"ZNF8"	"PPP1R8"	0.537312904860992	0.537312904860992
"KDM5B"	"RPA3"	0.373767159956517	0.373767159956517
"ZNF599"	"TTC31"	0.215206280401503	0.215206280401503
"SALL2"	"RAB32"	-0.351408556524218	0.351408556524218
"ZNF668"	"POMT1"	0.566803333828036	0.566803333828036
"ZBTB42"	"ACACB"	0.150091477270351	0.150091477270351
"ZSCAN20"	"MYOZ3"	0.444198826605741	0.444198826605741
"ZNF236"	"GPR68"	-0.2457441544658	0.2457441544658
"CAMTA2"	"CEP63"	-0.346811233180097	0.346811233180097
"DZIP1"	"PLRG1"	0.377255140589977	0.377255140589977
"ZNF687"	"UROD"	-0.493843356272409	0.493843356272409
"ZNF583"	"CSTF2T"	0.398713650099099	0.398713650099099
"MIXL1"	"GLYCTK"	-0.238640034511084	0.238640034511084
"FOXK1"	"PKD2L2"	-0.468610610055334	0.468610610055334
"ZNF677"	"INSIG1"	-0.0610704845494234	0.0610704845494234
"HOXA2"	"FAM106C"	0.356894283796508	0.356894283796508
"SOHLH2"	"SPAG17"	0.623201693020199	0.623201693020199
"ZNF286A"	"ZNF552"	0.421097854424379	0.421097854424379
"KCMF1"	"KLF3"	0.420123681559754	0.420123681559754
"NFYA"	"SYT11"	0.359305196836608	0.359305196836608
"RBAK"	"LEPROTL1"	-0.425228212708923	0.425228212708923
"ZNF513"	"ZNF512B"	0.826841534475126	0.826841534475126
"NR1I3"	"SLC25A26"	0.137703194641965	0.137703194641965
"TERF1"	"BRF1"	0.621508170174956	0.621508170174956
"ZNF257"	"C9orf153"	0.091347009473435	0.091347009473435
"ZNF362"	"CMIP"	-0.434676133822691	0.434676133822691
"ZNF391"	"IRF1"	-0.437867150617674	0.437867150617674
"ZNF429"	"PRKCSH"	0.252643448636519	0.252643448636519
"ZNF470"	"FBXO22"	0.358593741230654	0.358593741230654
"THAP9"	"GAD1"	0.384705905998904	0.384705905998904
"SPI1"	"LTK"	0.106768681667962	0.106768681667962
"ZBTB42"	"ACTA1"	0.313830538724998	0.313830538724998
"ZNF304"	"SURF6"	0.131473907225099	0.131473907225099
"MBD1"	"ERMP1"	0.314175197820193	0.314175197820193
"TRAFD1"	"TRIM58"	0.729986086342814	0.729986086342814
"ZNF740"	"TM9SF4"	0.259054109168273	0.259054109168273
"SRCAP"	"MAML3"	0.372758374971157	0.372758374971157
"GLI4"	"PDK1"	0.0503384382993428	0.0503384382993428
"MNT"	"USP51"	0.0170694626437574	0.0170694626437574
"CC2D1A"	"CBY1"	-0.052694333385348	0.052694333385348
"ZNF362"	"FGD4"	-0.126823386295863	0.126823386295863
"PAX8"	"FADS3"	-0.613531049709971	0.613531049709971
"ZNF146"	"ERP44"	0.556252208960765	0.556252208960765
"CREB3"	"PPIF"	-0.353433172789434	0.353433172789434
"ZFPM2"	"ERH"	0.330291884808244	0.330291884808244
"ETV4"	"RNF138"	-0.155148632666916	0.155148632666916
"PEG3"	"SH3BGRL2"	-0.132020839905747	0.132020839905747
"ZNF34"	"NUDT3"	0.490359097226945	0.490359097226945
"CEBPZ"	"ARL9"	0.643094700803039	0.643094700803039
"ZNF486"	"CLPX"	-0.324585188956494	0.324585188956494
"FOXM1"	"GLRX5"	0.327119199501092	0.327119199501092
"ZNF24"	"LPIN3"	0.241286098311059	0.241286098311059
"ZSCAN29"	"CDHR1"	0.257175134425022	0.257175134425022
"TIGD1"	"STYK1"	-0.0939272056764947	0.0939272056764947
"BHLHE41"	"AATK"	-0.424583194922208	0.424583194922208
"ZNF518B"	"CHCHD7"	0.259957984178444	0.259957984178444
"LCOR"	"LIM2"	-0.46321438058189	0.46321438058189
"MXD3"	"FBXO38"	-0.376098494841292	0.376098494841292
"TERF1"	"CTF1"	-0.236654292430989	0.236654292430989
"TBX21"	"LDB2"	-0.797286068201758	0.797286068201758
"MAFB"	"ITGAM"	0.390439765776778	0.390439765776778
"ZNF837"	"PTPRO"	0.540968277004672	0.540968277004672
