A	B	scaled_weight
O2[c]	MAR06924	1
4-methyl-2-oxopentanoate[c]	MAR06925	0.261968499033478
H+[c]	MAR06925	0.261968499033478
NADH[c]	MAR06925	0.261968499033478
MAR06925	alpha-hydroxyisocaproic acid[c]	0.261968499033478
MAR06925	NAD+[c]	0.261968499033478
2-methylglutaconyl-CoA[m]	MAR06926	0.261968499033478
ADP[m]	MAR06926	0.261968499033478
H+[m]	MAR06926	0.261968499033478
Pi[m]	MAR06926	0.261968499033478
MAR06926	ATP[m]	0.261968499033478
MAR06926	HCO3-[m]	0.261968499033478
MAR06926	tiglyl-CoA[m]	0.261968499033478
2-methylglutaconic acid[m]	MAR06927	0.261968499033478
CoA[m]	MAR06927	0.261968499033478
H+[m]	MAR06927	0.261968499033478
MAR06927	2-methylglutaconyl-CoA[m]	0.261968499033478
MAR06927	H2O[m]	0.261968499033478
2-methyl-3-oxopropanoate[m]	MAR08088	0.815724842914184
glutamate[m]	MAR08088	0.815724842914184
MAR08088	AKG[m]	0.261968499033478
MAR08088	L-3-amino-isobutanoate[m]	0.261968499033478
H+[m]	MAR08787	0.835657798251729
methylmalonyl-CoA[m]	MAR08787	0.835657798251729
CoA[m]	MAR03743	0.261968499033478
H+[m]	MAR03743	0.261968499033478
N-arachidonoylglycine[m]	MAR03743	0.261968499033478
MAR03743	arachidonyl-CoA[m]	0.261968499033478
MAR03743	glycine[m]	0.261968499033478
O2[c]	MAR03940	0.96771553794026
phenylalanine[c]	MAR03940	0.96771553794026
tetrahydrobiopterin[c]	MAR03940	0.96771553794026
O2[c]	MAR04214	0.919937261108978
tryptophan[c]	MAR04214	0.919937261108978
H2O[c]	MAR04216	0.919937261108978
L-formylkynurenine[c]	MAR04216	0.919937261108978
H2O[c]	MAR04218	0.904356212373482
L-formylkynurenine[c]	MAR04218	0.904356212373482
formylanthranilate[c]	MAR04219	0.904356212373482
H2O[c]	MAR04219	0.904356212373482
3-hydroxy-L-kynurenine[c]	MAR04220	0.850177182696647
H2O[c]	MAR04220	0.850177182696647
NADP+[c]	MAR04220	0.850177182696647
MAR04220	H+[c]	0.96800001427734
MAR04220	kynurenine[c]	0.96800001427734
MAR04220	NADPH[c]	0.96800001427734
MAR04220	O2[c]	0.96800001427734
4-hydroxy-2-quinolinecarboxylic acid[c]	MAR04222	0.396907571613967
glutamate[c]	MAR04222	0.396907571613967
H2O[c]	MAR04222	0.396907571613967
MAR04222	AKG[c]	0.90171819192435
MAR04222	kynurenine[c]	0.90171819192435
H2O[c]	MAR04224	0.90548651888447
kynurenine[c]	MAR04224	0.90548651888447
3-hydroxy-L-kynurenine[c]	MAR04225	0.927628787285154
H2O[c]	MAR04225	0.927628787285154
3-hydroxyanthranilate[c]	MAR04227	0.261968499033478
O2[c]	MAR04227	0.261968499033478
2-amino-3-carboxymuconate semialdehyde[c]	MAR04231	0.999213020273761
H+[c]	MAR04231	0.999213020273761
2-aminomuconate semialdehyde[c]	MAR04232	0.999213020273761
MAR04232	H+[c]	1
MAR04232	H2O[c]	1
MAR04232	picolinic acid[c]	1
2-aminomuconate semialdehyde[c]	MAR04233	1
H2O[c]	MAR04233	1
NAD+[c]	MAR04233	1
2-aminomuconate[c]	MAR04235	1
H2O[c]	MAR04235	1
NADPH[c]	MAR04235	1
glutaryl-CoA[m]	MAR04242	0.75975212378287
H+[m]	MAR04242	0.75975212378287
ubiquinone[m]	MAR04242	0.75975212378287
FAD[m]	MAR04243	0.759766428374965
glutaryl-CoA[m]	MAR04243	0.759766428374965
H+[m]	MAR04243	0.759766428374965
3-hydroxy-L-kynurenine[c]	MAR04244	0.396907571613967
AKG[c]	MAR04244	0.396907571613967
4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate[c]	MAR04245	0.396907571613967
3-hydroxy-L-kynurenine[c]	MAR04246	0.946113849545162
AKG[c]	MAR04246	0.946113849545162
MAR04246	glutamate[c]	0.396907571613967
MAR04246	H2O[c]	0.396907571613967
MAR04246	xanthurenate[c]	0.396907571613967
H+[c]	MAR04248	0.261968499033478
oxo-xanthurenate[c]	MAR04248	0.261968499033478
MAR04248	xanthurenate[c]	0.261968499033478
H+[c]	MAR06707	0.763531749990855
tryptophan[c]	MAR06707	0.763531749990855
1-(1,2,3,4,5-pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate[c]	MAR06708	0.261968499033478
H2O[c]	MAR06708	0.261968499033478
MAR06708	mannose[c]	0.261968499033478
MAR06708	tryptophan[c]	0.261968499033478
beta-carboline[c]	MAR06709	0.261968499033478
H2O[c]	MAR06709	0.261968499033478
MAR06709	tryptophan[c]	0.261968499033478
beta-carboline[c]	MAR06710	0.261968499033478
SAM[c]	MAR06710	0.261968499033478
SAM[c]	MAR06711	0.261968499033478
tryptamine[c]	MAR06711	0.261968499033478
1,2,3,4-tetrahydro-beta-carboline[c]	MAR06712	0.261968499033478
H2O[c]	MAR06712	0.261968499033478
MAR06712	formaldehyde[c]	0.261968499033478
MAR06712	tryptamine[c]	0.261968499033478
H2O[c]	MAR06713	0.952302760963483
O2[c]	MAR06713	0.952302760963483
tryptamine[c]	MAR06713	0.952302760963483
H2O[c]	MAR06714	0.952302760963484
indole-3-acetaldehyde[c]	MAR06714	0.952302760963484
NAD+[c]	MAR06714	0.952302760963484
indoleacetate[c]	MAR06715	0.261968499033478
SAM[c]	MAR06715	0.261968499033478
5-hydroxy-L-tryptophan[c]	MAR06716	1
O2[c]	MAR06716	1
5-hydroxy-N-formylkynurenine[c]	MAR06717	1
H2O[c]	MAR06717	1
5-hydroxykynurenine[c]	MAR06718	1
H+[c]	MAR06718	1
5-hydroxykynurenamine[c]	MAR06719	1
O2[c]	MAR06719	1
H+[c]	MAR06720	1
kynurenine[c]	MAR06720	1
UDP-glucuronate[c]	MAR06720	1
3-hydroxykynurenine-O-beta-D-glucoside[c]	MAR06721	1
NADH[c]	MAR06721	1
3-hydroxykynurenine-O-beta-D-glucoside[c]	MAR06722	0.261968499033478
AKG[c]	MAR06722	0.261968499033478
MAR06722	glutamate[c]	0.261968499033478
MAR06722	H2O[c]	0.261968499033478
MAR06722	xanthurenate-8-O-beta-D-glucoside[c]	0.261968499033478
3-hydroxykynurenine-O-beta-D-glucoside[c]	MAR06723	0.261968499033478
GSH[c]	MAR06723	0.261968499033478
MAR06723	glutathionyl-3-hydroxykynurenine glucoside[c]	0.261968499033478
MAR06723	H2O[c]	0.261968499033478
AKG[c]	MAR06725	0.665936068719357
phenylalanine[c]	MAR06725	0.665936068719357
MAR06725	glutamate[c]	0.577198858839235
MAR06725	phenylpyruvate[c]	0.577198858839235
O2[c]	MAR06726	0.988915895584695
phenylpyruvate[c]	MAR06726	0.988915895584695
phenylpyruvate[c]	MAR06727	0.261968499033478
O2[c]	MAR06728	0.966801257969112
tetrahydrobiopterin[c]	MAR06728	0.966801257969112
tyrosine[c]	MAR06728	0.966801257969112
H+[c]	MAR06729	0.998354569806994
O2[c]	MAR06729	0.998354569806994
tyrosine[c]	MAR06729	0.998354569806994
L-dopa[c]	MAR06730	0.994667616099759
SAM[c]	MAR06730	0.994667616099759
H+[c]	MAR06731	0.971911768330914
L-dopa[c]	MAR06731	0.971911768330914
H2O[c]	MAR06734	1
salsolinol[c]	MAR06734	1
MAR06734	acetaldehyde[c]	1
MAR06734	dopamine[c]	1
salsolinol[c]	MAR06735	0.261968499033478
SAM[c]	MAR06735	0.261968499033478
salsolinol[c]	MAR06736	1
SAM[c]	MAR06736	1
salsolinol[c]	MAR06737	0.261968499033478
SAM[c]	MAR06737	0.261968499033478
H2O[c]	MAR06738	0.261968499033478
salsolinol-1-carboxylate[c]	MAR06738	0.261968499033478
MAR06738	dopamine[c]	0.261968499033478
MAR06738	pyruvate[c]	0.261968499033478
salsolinol-1-carboxylate[c]	MAR06739	0.261968499033478
SAM[c]	MAR06739	0.261968499033478
salsolinol-1-carboxylate[c]	MAR06740	1
ascorbate[c]	MAR06741	1
dopamine[c]	MAR06741	1
O2[c]	MAR06741	1
4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline[c]	MAR06742	0.261968499033478
H2O[c]	MAR06742	0.261968499033478
MAR06742	formaldehyde[c]	0.261968499033478
MAR06742	noradrenaline[c]	0.261968499033478
noradrenaline[c]	MAR06743	1
SAM[c]	MAR06743	1
H+[c]	MAR06744	0.261968499033478
H2O[c]	MAR06744	0.261968499033478
N-methyl-4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline[c]	MAR06744	0.261968499033478
MAR06744	adrenaline[c]	0.261968499033478
MAR06744	formaldehyde[c]	0.261968499033478
adrenaline[c]	MAR06745	1
H2O[c]	MAR06745	1
O2[c]	MAR06745	1
adrenaline[c]	MAR06746	1
SAM[c]	MAR06746	1
H2O[c]	MAR06747	1
L-metanephrine[c]	MAR06747	1
O2[c]	MAR06747	1
3-methoxy-4-hydroxyphenylglycolaldehyde[c]	MAR06748	1
H2O[c]	MAR06748	1
NAD+[c]	MAR06748	1
3-methoxy-4-hydroxyphenylglycolaldehyde[c]	MAR06749	1
H2O[c]	MAR06749	1
NADP+[c]	MAR06749	1
noradrenaline[c]	MAR06750	1
SAM[c]	MAR06750	1
H2O[c]	MAR06751	1
normetanephrine[c]	MAR06751	1
O2[c]	MAR06751	1
H2O[c]	MAR06752	1
noradrenaline[c]	MAR06752	1
O2[c]	MAR06752	1
3,4-dihydroxymandelaldehyde[c]	MAR06753	1
H2O[c]	MAR06753	1
NAD+[c]	MAR06753	1
3,4-dihydroxymandelaldehyde[c]	MAR06754	1
H2O[c]	MAR06754	1
NADP+[c]	MAR06754	1
3,4-dihydroxymandelate[c]	MAR06755	1
SAM[c]	MAR06755	1
MAR06755	H+[c]	1
MAR06755	SAH[c]	1
MAR06755	vanillylmandelate[c]	1
3,4-dihydroxymandelaldehyde[c]	MAR06756	1
H+[c]	MAR06756	1
NADH[c]	MAR06756	1
MAR06756	3,4-dihydroxyphenylethyleneglycol[c]	1
MAR06756	NAD+[c]	1
3,4-dihydroxyphenylethyleneglycol[c]	MAR06757	0.261968499033478
SAM[c]	MAR06757	0.261968499033478
dopamine[c]	MAR06758	1
H2O[c]	MAR06758	1
O2[c]	MAR06758	1
3,4-dihydroxyphenylacetaldehyde[c]	MAR06759	0.261968499033478
dopamine[c]	MAR06759	0.261968499033478
MAR06759	H2O[c]	0.261968499033478
MAR06759	norlaudanosoline[c]	0.261968499033478
3,4-dihydroxyphenylacetaldehyde[c]	MAR06760	1
H2O[c]	MAR06760	1
NAD+[c]	MAR06760	1
3,4-dihydroxyphenylacetaldehyde[c]	MAR06761	1
H2O[c]	MAR06761	1
NADP+[c]	MAR06761	1
3,4-dihydroxyphenylacetate[c]	MAR06762	1
SAM[c]	MAR06762	1
dopamine[c]	MAR06763	1
SAM[c]	MAR06763	1
3-methoxytyramine[c]	MAR06764	1
H2O[c]	MAR06764	1
O2[c]	MAR06764	1
3-methoxytyramine[c]	MAR06765	1
acetaldehyde[c]	MAR06765	1
MAR06765	H2O[c]	1
MAR06765	N-methylsalsolinol[c]	1
3-methoxy-4-hydroxyphenylacetaldehyde[c]	MAR06766	1
H2O[c]	MAR06766	1
NAD+[c]	MAR06766	1
3-methoxy-4-hydroxyphenylacetaldehyde[c]	MAR06767	1
H2O[c]	MAR06767	1
NADP+[c]	MAR06767	1
AKG[c]	MAR06768	0.765886379299332
tyrosine[c]	MAR06768	0.765886379299332
H2O[c]	MAR06770	0.940878078747925
O2[c]	MAR06770	0.940878078747925
tyrosine[c]	MAR06770	0.940878078747925
4-hydroxyphenylpyruvate[c]	MAR06771	0.261968499033478
4-hydroxyphenylpyruvate[c]	MAR06772	0.971742898205826
O2[c]	MAR06772	0.971742898205826
homogentisate[c]	MAR06774	1
O2[c]	MAR06774	1
4-maleylacetoacetate[c]	MAR06776	1
fumarylacetoacetate[c]	MAR06778	1
H2O[c]	MAR06778	1
4-hydroxyphenylpyruvate[c]	MAR06782	0.766325408997374
H+[c]	MAR06782	0.766325408997374
NADH[c]	MAR06782	0.766325408997374
4-hydroxyphenyllactate[c]	MAR06783	0.766752549991399
4-coumarate[c]	MAR06784	0.766431533689623
ATP[c]	MAR06784	0.766431533689623
CoA[c]	MAR06784	0.766431533689623
4-coumaroyl-CoA[c]	MAR06785	0.766431533689623
CoA[c]	MAR06785	0.766431533689623
H2O[c]	MAR06785	0.766431533689623
NAD+[c]	MAR06785	0.766431533689623
4-hydroxybenzoyl-CoA[c]	MAR06786	0.766431533689623
H2O[c]	MAR06786	0.766431533689623
H+[c]	MAR06787	0.773276972909478
tyrosine[c]	MAR06787	0.773276972909478
SAM[c]	MAR06788	0.261968499033478
tyramine[c]	MAR06788	0.261968499033478
H2O[c]	MAR06789	0.968774857355929
O2[c]	MAR06789	0.968774857355929
tyramine[c]	MAR06789	0.968774857355929
4-hydroxyphenylacetaldehyde[c]	MAR06790	0.96740050967619
H2O[c]	MAR06790	0.96740050967619
NAD+[c]	MAR06790	0.96740050967619
4-hydroxyphenylacetaldehyde[c]	MAR06791	0.968774857355931
H2O[c]	MAR06791	0.968774857355931
NADP+[c]	MAR06791	0.968774857355931
4-hydroxy-3-nitrophenylacetate[c]	MAR06792	0.261968499033478
H+[c]	MAR06792	0.261968499033478
MAR06792	4-hydroxyphenylacetate[c]	0.261968499033478
MAR06792	nitrite[c]	0.261968499033478
3,5,3-triiodo-L-thyronine-beta-D-glucuronoside[c]	MAR06798	0.261968499033478
H+[c]	MAR06798	0.261968499033478
UDP[c]	MAR06798	0.261968499033478
MAR06798	triiodothyronine[c]	0.261968499033478
MAR06798	UDP-glucuronate[c]	0.261968499033478
triiodothyronine[r]	MAR06799	0.261968499033478
UDP-glucuronate[r]	MAR06799	0.261968499033478
3,5,3,5-tetraiodo-L-thyronine-beta-D-glucuronoside[c]	MAR06800	0.261968499033478
H+[c]	MAR06800	0.261968499033478
UDP[c]	MAR06800	0.261968499033478
MAR06800	thyroxine[c]	0.261968499033478
MAR06800	UDP-glucuronate[c]	0.261968499033478
thyroxine[r]	MAR06801	0.261968499033478
UDP-glucuronate[r]	MAR06801	0.261968499033478
N-methyltyramine[c]	MAR06802	0.261968499033478
SAM[c]	MAR06802	0.261968499033478
hordenine[c]	MAR06803	0.261968499033478
O2[c]	MAR06803	0.261968499033478
H+[c]	MAR06806	0.261968499033478
N,N-dimethylindoliumolate[c]	MAR06806	0.261968499033478
MAR06806	N,N-dimethyldopaminequinone[c]	0.261968499033478
6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline[c]	MAR06807	1
H2O[c]	MAR06807	1
MAR06807	dopamine[c]	0.935602527188704
MAR06807	formaldehyde[c]	0.935602527188704
dopamine[c]	MAR06808	1
H2O2[c]	MAR06808	1
5-S-glutathionyl-dopamine[c]	MAR06811	0.261968499033478
MAR06811	dopamine-O-quinone[c]	0.261968499033478
MAR06811	GSH[c]	0.261968499033478
dopamine-O-quinone[c]	MAR06813	1
H2O2[c]	MAR06813	1
aminochrome-O-semiquinone[c]	MAR06814	0.261968499033478
NADP+[c]	MAR06814	0.261968499033478
MAR06814	dopaminochrome[c]	0.261968499033478
MAR06814	NADPH[c]	0.261968499033478
5-S-glutathionyl-aminochrome reduced[c]	MAR06815	0.261968499033478
MAR06815	dopaminochrome[c]	0.261968499033478
MAR06815	GSH[c]	0.261968499033478
dopaminochrome[c]	MAR06817	1
H+[c]	MAR06817	1
NADPH[c]	MAR06817	1
MAR06817	leukoaminochrome[c]	0.743666101085506
MAR06817	NADP+[c]	0.743666101085506
adrenaline[c]	MAR06818	0.261968499033478
O2[c]	MAR06818	0.261968499033478
adrenochrome-O-semiquinone[c]	MAR06819	0.261968499033478
H+[c]	MAR06819	0.261968499033478
NADP+[c]	MAR06819	0.261968499033478
MAR06819	adrenochrome[c]	0.261968499033478
MAR06819	NADPH[c]	0.261968499033478
5-S-glutathionyl-adrenochrome hydroquinone[c]	MAR06820	0.261968499033478
MAR06820	adrenochrome[c]	0.261968499033478
MAR06820	GSH[c]	0.261968499033478
noradrenaline[c]	MAR06822	0.261968499033478
H+[c]	MAR06823	0.261968499033478
NADP+[c]	MAR06823	0.261968499033478
noradrenochrome-O-semiquinone[c]	MAR06823	0.261968499033478
MAR06823	NADPH[c]	0.261968499033478
MAR06823	noradrenochrome[c]	0.261968499033478
5-S-glutathionyl-noradrenochrome hydroquinone[c]	MAR06824	0.261968499033478
MAR06824	GSH[c]	0.261968499033478
MAR06824	noradrenochrome[c]	0.261968499033478
3,3-diiodo-L-thyronine[c]	MAR06826	0.762983351456618
iodide[c]	MAR06826	0.762983351456618
NADP+[c]	MAR06826	0.762983351456618
MAR06826	NADPH[c]	0.949857052439759
MAR06826	triiodothyronine[c]	0.949857052439759
3,3-diiodo-L-thyronine[r]	MAR06827	0.261968499033478
iodide[r]	MAR06827	0.261968499033478
NADP+[r]	MAR06827	0.261968499033478
MAR06827	NADPH[r]	0.261968499033478
MAR06827	triiodothyronine[r]	0.261968499033478
3,3-diiodo-L-thyronine[c]	MAR06828	0.261968499033478
UDP-glucuronate[c]	MAR06828	0.261968499033478
3,3-diiodo-L-thyronine[c]	MAR06829	0.779481429202835
PAPS[c]	MAR06829	0.779481429202835
3,3-diiodo-L-thyronine[r]	MAR06830	0.261968499033478
UDP-glucuronate[r]	MAR06830	0.261968499033478
3,3-diiodo-L-thyronine-4-O-sulfate[c]	MAR06831	0.779481429202835
H2O[c]	MAR06831	0.779481429202835
3,3-diiodo-L-thyronine[c]	MAR06834	0.949857052439759
iodide[c]	MAR06834	0.949857052439759
NADP+[c]	MAR06834	0.949857052439759
MAR06834	NADPH[c]	0.762983351456601
MAR06834	reverse triiodthyronine[c]	0.762983351456601
3,3-diiodo-L-thyronine[r]	MAR06835	0.261968499033478
iodide[r]	MAR06835	0.261968499033478
NADP+[r]	MAR06835	0.261968499033478
MAR06835	NADPH[r]	0.261968499033478
MAR06835	reverse triiodthyronine[r]	0.261968499033478
3,3,5-triiodo-L-thyronine-beta-D-glucuronoside[c]	MAR06836	0.261968499033478
H+[c]	MAR06836	0.261968499033478
UDP[c]	MAR06836	0.261968499033478
MAR06836	reverse triiodthyronine[c]	0.261968499033478
MAR06836	UDP-glucuronate[c]	0.261968499033478
reverse triiodthyronine[r]	MAR06837	0.261968499033478
UDP-glucuronate[r]	MAR06837	0.261968499033478
PAPS[c]	MAR06838	0.778235074456843
reverse triiodthyronine[c]	MAR06838	0.778235074456843
3,5,3-triiodothyronine-4-sulfate[c]	MAR06839	0.778516371082296
H2O[c]	MAR06839	0.778516371082296
3,5-diiodo-L-thyronine[c]	MAR06840	0.261968499033478
iodide[c]	MAR06840	0.261968499033478
NADP+[c]	MAR06840	0.261968499033478
MAR06840	NADPH[c]	0.261968499033478
MAR06840	triiodothyronine[c]	0.261968499033478
3,5-diiodo-L-thyronine[r]	MAR06841	0.261968499033478
iodide[r]	MAR06841	0.261968499033478
NADP+[r]	MAR06841	0.261968499033478
MAR06841	NADPH[r]	0.261968499033478
MAR06841	triiodothyronine[r]	0.261968499033478
3,5-diiodo-L-thyronine-beta-D-glucuronoside[c]	MAR06842	0.261968499033478
H+[c]	MAR06842	0.261968499033478
UDP[c]	MAR06842	0.261968499033478
MAR06842	3,5-diiodo-L-thyronine[c]	0.261968499033478
MAR06842	UDP-glucuronate[c]	0.261968499033478
3,5-diiodo-L-thyronine[r]	MAR06843	0.261968499033478
UDP-glucuronate[r]	MAR06843	0.261968499033478
3,5-diiodo-L-thyronine[c]	MAR06844	0.778532798068445
PAPS[c]	MAR06844	0.778532798068445
3,5-diiodo-L-thyronine-4-O-sulfate[c]	MAR06845	0.778532798068445
H2O[c]	MAR06845	0.778532798068445
3,5-diiodo-L-thyronine[c]	MAR06848	0.261968499033478
NADPH[c]	MAR06848	0.261968499033478
MAR06848	3-monoiodo-L-thyronine[c]	0.261968499033478
MAR06848	iodide[c]	0.261968499033478
MAR06848	NADP+[c]	0.261968499033478
3,5-diiodo-L-thyronine[r]	MAR06849	1
NADPH[r]	MAR06849	1
MAR06849	3-monoiodo-L-thyronine[r]	0.261968499033478
MAR06849	iodide[r]	0.261968499033478
MAR06849	NADP+[r]	0.261968499033478
3-monoiodo-L-thyronine[c]	MAR06850	0.778532798068432
PAPS[c]	MAR06850	0.778532798068432
3-monoiodo-L-thyronine-4-O-sulfate[c]	MAR06851	0.778532798068432
H2O[c]	MAR06851	0.778532798068432
iodide[c]	MAR06854	1
NADP+[c]	MAR06854	1
triiodothyronine[c]	MAR06854	1
MAR06854	NADPH[c]	1
MAR06854	thyroxine[c]	1
iodide[r]	MAR06855	0.261968499033478
NADP+[r]	MAR06855	0.261968499033478
triiodothyronine[r]	MAR06855	0.261968499033478
MAR06855	NADPH[r]	0.261968499033478
MAR06855	thyroxine[r]	0.261968499033478
O2[c]	MAR06874	1
tyrosine[c]	MAR06874	1
2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c]	MAR06875	0.261968499033478
H+[c]	MAR06875	0.261968499033478
MAR06875	L-dopaquinone[c]	0.261968499033478
2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c]	MAR06876	1
L-dopaquinone[c]	MAR06876	1
MAR06876	L-dopa[c]	0.921015919148849
MAR06876	L-dopachrome[c]	0.921015919148849
5-S-cysteinyldopa[c]	MAR06877	0.769455992545136
MAR06877	cysteine[c]	0.920265757258223
MAR06877	L-dopaquinone[c]	0.920265757258223
5-(S-L-cysteinyl)-dopaquinone[c]	MAR06878	0.261968499033478
L-dopa[c]	MAR06878	0.261968499033478
MAR06878	5-S-cysteinyldopa[c]	0.261968499033478
MAR06878	L-dopaquinone[c]	0.261968499033478
1,4-benzothiazine-O-quinonimine[c]	MAR06879	0.261968499033478
H+[c]	MAR06879	0.261968499033478
H2O[c]	MAR06879	0.261968499033478
MAR06879	5-(S-L-cysteinyl)-dopaquinone[c]	0.261968499033478
1,4-benzothiazine-O-quinonimine[c]	MAR06880	0.261968499033478
5-S-cysteinyldopa[c]	MAR06880	0.261968499033478
MAR06880	3,4-dihydro-1,4-benzothiazine-3-carboxylate[c]	0.261968499033478
MAR06880	5-(S-L-cysteinyl)-dopaquinone[c]	0.261968499033478
3,4-dihydro-1,4-benzothiazine-3-carboxylate[c]	MAR06881	0.261968499033478
3,5-dihydroxy-3,4-dihydro-1,4-benzothiazine[c]	MAR06882	0.261968499033478
MAR06882	benzothiazine[c]	0.261968499033478
MAR06882	H2O[c]	0.261968499033478
5-S-glutathionyl-L-dopa[c]	MAR06883	0.261968499033478
MAR06883	GSH[c]	0.261968499033478
MAR06883	L-dopaquinone[c]	0.261968499033478
L-dopachrome[c]	MAR06885	0.261968499033478
NADPH[c]	MAR06885	0.261968499033478
MAR06885	dopachrome-O-semiquinone[c]	0.261968499033478
MAR06885	H+[c]	0.261968499033478
MAR06885	NADP+[c]	0.261968499033478
5-S-glutathionyl-dopachrome hydroquinone[c]	MAR06886	0.261968499033478
MAR06886	GSH[c]	0.261968499033478
MAR06886	L-dopachrome[c]	0.261968499033478
L-dopachrome[c]	MAR06888	1
5,6-dihydroxyindole-2-carboxylate[c]	MAR06889	0.261968499033478
O2[c]	MAR06889	0.261968499033478
O2[c]	MAR07628	1
phenylalanine[c]	MAR07628	1
2-phenylacetamide[c]	MAR07756	1
H2O[c]	MAR07756	1
O2[c]	MAR08539	0.97284715324125
phenylalanine[c]	MAR08539	0.97284715324125
tetrahydrobiopterin[c]	MAR08539	0.97284715324125
ATP[c]	MAR08794	0.981086511376112
CoA[c]	MAR08794	0.981086511376112
phenylacetate[c]	MAR08794	0.981086511376112
glutamine[c]	MAR08795	0.981848390690929
phenylacetyl-CoA[c]	MAR08795	0.981848390690929
glycine[c]	MAR08796	0.983739122397935
phenylacetyl-CoA[c]	MAR08796	0.983739122397935
ATP[c]	MAR03875	0.74487091100384
H2O[c]	MAR03875	0.74487091100384
methionine[c]	MAR03875	0.74487091100384
H2O[c]	MAR03877	0.744959911300305
SAH[c]	MAR03877	0.744959911300305
homocysteine[c]	MAR03879	0.774692634789611
serine[c]	MAR03879	0.774692634789611
H2O[c]	MAR03881	0.769459640050004
L-cystathionine[c]	MAR03881	0.769459640050004
AKG[c]	MAR03912	0.730605786136371
cysteine[c]	MAR03912	0.730605786136371
MAR03912	glutamate[c]	0.261968499033478
MAR03912	mercaptopyruvate[c]	0.261968499033478
5-methyl-THF[c]	MAR03917	0.744342966730402
homocysteine[c]	MAR03917	0.744342966730402
H2O[c]	MAR03919	0.780477192899547
N-acetylmethionine[c]	MAR03919	0.780477192899547
MAR03919	acetate[c]	0.758383820175962
MAR03919	methionine[c]	0.758383820175962
H2O[c]	MAR03920	1
homocysteine-thiolactone[c]	MAR03920	1
MAR03920	H+[c]	0.766797410845198
MAR03920	homocysteine[c]	0.766797410845198
CoA[m]	MAR03922	0.261968499033478
H+[m]	MAR03922	0.261968499033478
N-acetyl-L-cystathionine[m]	MAR03922	0.261968499033478
MAR03922	acetyl-CoA[m]	0.261968499033478
MAR03922	L-cystathionine[m]	0.261968499033478
H+[c]	MAR03928	0.720851432948801
mercaptopyruvate[c]	MAR03928	0.720851432948801
sulfite[c]	MAR03928	0.720851432948801
cystine[c]	MAR03995	1
H+[c]	MAR03995	1
NADPH[c]	MAR03995	1
MAR03995	cysteine[c]	1
MAR03995	NADP+[c]	1
cystine[c]	MAR03996	1
H+[c]	MAR03996	1
NADH[c]	MAR03996	1
MAR03996	cysteine[c]	1
MAR03996	NAD+[c]	1
DNA[c]	MAR04072	0.261968499033478
SAM[c]	MAR04072	0.261968499033478
H2O[m]	MAR04189	1
O2[m]	MAR04189	1
sulfite[m]	MAR04189	1
cysteine[c]	MAR04302	0.444076460143679
H2O[c]	MAR04302	0.444076460143679
H+[c]	MAR04323	0.629175168439515
H2S[c]	MAR04323	0.629175168439515
serine[c]	MAR04323	0.629175168439515
PAPS[c]	MAR05381	0.717530798941209
thioredoxin[c]	MAR05381	0.717530798941209
methylthioribose-1p[c]	MAR05385	1
S-methyl-5-thio-D-ribulose-1-phosphate[c]	MAR05386	1
2,3-diketo-5-methylthiopentyl-1-phosphate[c]	MAR05387	1
H2O[c]	MAR05387	1
1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c]	MAR05388	0.261968499033478
O2[c]	MAR05388	0.261968499033478
1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c]	MAR05389	1
O2[c]	MAR05389	1
H2O[c]	MAR05390	1
methionine[c]	MAR05390	1
O2[c]	MAR05390	1
4-methylthio-2-oxobutanoic acid[c]	MAR05391	0.918840392911366
glutamate[c]	MAR05391	0.918840392911366
CoA[m]	MAR05418	0.261968499033478
H+[m]	MAR05418	0.261968499033478
N-acetylmethionine[m]	MAR05418	0.261968499033478
MAR05418	acetyl-CoA[m]	0.261968499033478
MAR05418	methionine[m]	0.261968499033478
CoA[m]	MAR05419	0.261968499033478
H+[m]	MAR05419	0.261968499033478
N-acetyl-L-cysteine[m]	MAR05419	0.261968499033478
MAR05419	acetyl-CoA[m]	0.261968499033478
MAR05419	cysteine[m]	0.261968499033478
mercaptopyruvate[c]	MAR06515	0.890290481309151
sulfite[c]	MAR06515	0.890290481309151
hydrogen-cyanide[c]	MAR06518	1
mercaptopyruvate[c]	MAR06518	1
3-mercaptolactate[c]	MAR06519	0.261968499033478
NAD+[c]	MAR06519	0.261968499033478
MAR06519	H+[c]	0.261968499033478
MAR06519	mercaptopyruvate[c]	0.261968499033478
MAR06519	NADH[c]	0.261968499033478
hydrogen-cyanide[m]	MAR06520	1
thiosulfate[m]	MAR06520	1
MAR06520	H+[m]	0.261968499033478
MAR06520	sulfite[m]	0.261968499033478
MAR06520	thiocyanate[m]	0.261968499033478
H+[c]	MAR06523	0.261968499033478
