A	B	scaled_weight
MAR04401	L-fucose-1-phosphate[c]	0.22736172456143
6-deoxy-L-galactose[c]	MAR04402	0.702098919813398
ATP[c]	MAR04402	0.702098919813398
MAR04402	ADP[c]	0.22736172456143
MAR04402	H+[c]	0.22736172456143
MAR04402	L-fucose-1-phosphate[c]	0.22736172456143
6-deoxy-L-galactose[c]	MAR04403	0.22736172456143
ATP[c]	MAR04490	0.709843895126677
mannose[c]	MAR04490	0.709843895126677
fructose-2,6-bisphosphate[c]	MAR04706	0.861247447763785
H2O[c]	MAR04706	0.861247447763785
GDP-4-dehydro-6-deoxy-D-mannose[c]	MAR08768	0.822621732339726
H+[c]	MAR08768	0.822621732339726
NADPH[c]	MAR08768	0.822621732339726
H+[c]	MAR04590	0.863539805841042
L-xylulose[c]	MAR04590	0.863539805841042
NADPH[c]	MAR04590	0.863539805841042
NAD+[c]	MAR04591	0.863539805841042
xylitol[c]	MAR04591	0.863539805841042
D-xylose[c]	MAR04592	0.77057573525918
H+[c]	MAR04592	0.77057573525918
NADPH[c]	MAR04592	0.77057573525918
MAR04592	NADP+[c]	0.875670415177532
MAR04592	xylitol[c]	0.875670415177532
NAD+[c]	MAR04593	0.819296300164389
xylitol[c]	MAR04593	0.819296300164389
D-xylose[c]	MAR04594	0.22736172456143
NADP+[c]	MAR04594	0.22736172456143
ADP[c]	MAR04595	0.801049598147057
D-xylulose-5-phosphate[c]	MAR04595	0.801049598147057
H+[c]	MAR04595	0.801049598147057
MAR04595	ATP[c]	0.819349463588211
MAR04595	D-xylulose[c]	0.819349463588211
H+[c]	MAR08341	1
L-arabinose[c]	MAR08341	1
NADPH[c]	MAR08341	1
H+[c]	MAR08342	0.922935627627144
L-xylulose[c]	MAR08342	0.922935627627144
NADH[c]	MAR08342	0.922935627627144
MAR08342	L-arabitol[c]	1
MAR08342	NAD+[c]	1
glucuronate[r]	MAR08344	1
H+[r]	MAR08344	1
NADPH[r]	MAR08344	1
MAR08344	L-gulonate[r]	0.840423076249758
MAR08344	NADP+[r]	0.840423076249758
3-dehydro-L-gulonate[c]	MAR08352	0.825173343401451
H+[c]	MAR08352	0.825173343401451
NADH[c]	MAR08352	0.825173343401451
MAR08352	L-gulonate[c]	0.819069107217002
MAR08352	NAD+[c]	0.819069107217002
3-dehydro-L-gulonate[c]	MAR08353	0.819069107216977
H+[c]	MAR08353	0.819069107216977
MAR08353	CO2[c]	0.82517334340147
MAR08353	L-xylulose[c]	0.82517334340147
ATP[c]	MAR08726	1
D-ribulose[c]	MAR08726	1
H2O[c]	MAR08727	0.78540545320205
UDP-glucuronate[c]	MAR08727	0.78540545320205
D-glucuronate 1-phosphate[c]	MAR08728	0.785405453202066
H2O[c]	MAR08728	0.785405453202066
H2O[c]	MAR08729	0.831913660802131
UDP-glucuronate[c]	MAR08729	0.831913660802131
glucuronate[c]	MAR06537	0.819436026317577
H+[c]	MAR06537	0.819436026317577
NADPH[c]	MAR06537	0.819436026317577
MAR06537	L-gulonate[c]	1
MAR06537	NADP+[c]	1
acetaldehyde[c]	MAR01568	0.86729024137353
H2O[c]	MAR01568	0.86729024137353
NAD+[c]	MAR01568	0.86729024137353
GSH[c]	MAR03853	0.798266820627708
methylglyoxal[c]	MAR03853	0.798266820627708
H+[c]	MAR03854	0.783320708889599
methylglyoxal[c]	MAR03854	0.783320708889599
NADH[c]	MAR03854	0.783320708889599
H+[c]	MAR03855	0.779068058874891
lactaldehyde[c]	MAR03855	0.779068058874891
NADPH[c]	MAR03855	0.779068058874891
(R)-S-lactoylglutathione[c]	MAR03857	0.781129974837336
H2O[c]	MAR03857	0.781129974837336
D-lactate[c]	MAR03859	0.955512550576722
ferricytochrome_C[m]	MAR03859	0.955512550576722
malate[m]	MAR04087	0.819906572156248
NAD+[m]	MAR04087	0.819906572156248
malate[c]	MAR04089	0.672612059688505
NADP+[c]	MAR04089	0.672612059688505
malate[m]	MAR04091	0.819911276508128
NADP+[m]	MAR04091	0.819911276508128
acetyl-CoA[c]	MAR04093	0.791305115346066
H2O[c]	MAR04093	0.791305115346066
acetyl-CoA[m]	MAR04095	0.753784034920516
H2O[m]	MAR04095	0.753784034920516
GTP[c]	MAR04101	0.654648597792223
OAA[c]	MAR04101	0.654648597792223
GTP[m]	MAR04103	0.650175024265611
OAA[m]	MAR04103	0.650175024265611
ATP[m]	MAR04143	0.775465616365059
HCO3-[m]	MAR04143	0.775465616365059
pyruvate[m]	MAR04143	0.775465616365059
CDP[c]	MAR04193	0.253771570394144
H+[c]	MAR04193	0.253771570394144
PEP[c]	MAR04193	0.253771570394144
H+[c]	MAR08497	0.794366233145242
methylglyoxal[c]	MAR08497	0.794366233145242
NADPH[c]	MAR08497	0.794366233145242
acetone[c]	MAR08498	0.995544923322578
H+[c]	MAR08498	0.995544923322578
NADPH[c]	MAR08498	0.995544923322578
O2[c]	MAR08498	0.995544923322578
H+[c]	MAR08499	0.98896903261716
hydroxyacetone[c]	MAR08499	0.98896903261716
NADPH[c]	MAR08499	0.98896903261716
O2[c]	MAR08499	0.98896903261716
H+[c]	MAR08500	0.794366233145222
hydroxyacetone[c]	MAR08500	0.794366233145222
NADPH[c]	MAR08500	0.794366233145222
H+[c]	MAR08501	0.794192066668469
methylglyoxal[c]	MAR08501	0.794192066668469
NADPH[c]	MAR08501	0.794192066668469
(R)-S-lactoylglutathione[c]	MAR08502	0.790467362771206
H+[c]	MAR08502	0.790467362771206
NADH[c]	MAR08502	0.790467362771206
MAR08502	D-lactaldehyde[c]	0.780950252148419
MAR08502	GSH[c]	0.780950252148419
MAR08502	NAD+[c]	0.780950252148419
H2O[c]	MAR08503	0.779235152576654
lactaldehyde[c]	MAR08503	0.779235152576654
NAD+[c]	MAR08503	0.779235152576654
D-lactaldehyde[c]	MAR08504	0.77910109892603
H2O[c]	MAR08504	0.77910109892603
NAD+[c]	MAR08504	0.77910109892603
H2O[m]	MAR08506	0.789196350752987
lactaldehyde[m]	MAR08506	0.789196350752987
NAD+[m]	MAR08506	0.789196350752987
NAD+[c]	MAR08507	0.791999339608192
propane-1,2-diol[c]	MAR08507	0.791999339608192
NAD+[c]	MAR08508	0.779068058874887
propane-1,2-diol[c]	MAR08508	0.779068058874887
D-lactaldehyde[c]	MAR08509	0.791999339608192
H+[c]	MAR08509	0.791999339608192
NADPH[c]	MAR08509	0.791999339608192
(R)-S-lactoylglutathione[m]	MAR08511	0.76461060681844
H2O[m]	MAR08511	0.76461060681844
D-lactate[c]	MAR08512	0.779656252410742
NAD+[c]	MAR08512	0.779656252410742
MAR08512	H+[c]	0.953155734430776
MAR08512	NADH[c]	0.953155734430776
MAR08512	pyruvate[c]	0.953155734430776
ferricytochrome_C[m]	MAR08514	1
L-lactate[c]	MAR08514	1
DHAP[c]	MAR08516	0.780593606888531
GAP[c]	MAR08517	0.786273389661635
H+[m]	MAR04280	0.818345091895151
NADH[m]	MAR04280	0.818345091895151
pyruvate[m]	MAR04280	0.818345091895151
MAR04280	L-lactate[m]	0.663235188775015
MAR04280	NAD+[m]	0.663235188775015
ATP[c]	MAR00153	0.773547781389582
CoA[c]	MAR00153	0.773547781389582
propanoate[c]	MAR00153	0.773547781389582
FAD[m]	MAR03212	0.814969894387093
propanoyl-CoA[m]	MAR03212	0.814969894387093
AMP[m]	MAR03797	0.711461257233054
PPi[m]	MAR03797	0.711461257233054
propanoyl-CoA[m]	MAR03797	0.711461257233054
MAR03797	ATP[m]	0.711461257233054
MAR03797	CoA[m]	0.711461257233054
MAR03797	propanoate[m]	0.711461257233054
2-oxobutyrate[m]	MAR03800	0.771664740110692
CoA[m]	MAR03800	0.771664740110692
NAD+[m]	MAR03800	0.771664740110692
H+[c]	MAR04105	0.863140930982108
malonyl-CoA[c]	MAR04105	0.863140930982108
H+[m]	MAR04106	0.837509147855136
malonyl-CoA[m]	MAR04106	0.837509147855136
H+[x]	MAR04107	0.911497728013119
malonyl-CoA[x]	MAR04107	0.911497728013119
3-oxopropanoate[m]	MAR04282	0.803067103608849
CoA[m]	MAR04282	0.803067103608849
NAD+[m]	MAR04282	0.803067103608849
AMP[c]	MAR04331	0.22736172456143
H+[c]	MAR04331	0.22736172456143
propanoyl-CoA[c]	MAR04331	0.22736172456143
MAR04331	CoA[c]	0.22736172456143
MAR04331	propinol adenylate[c]	0.22736172456143
ATP[c]	MAR04459	0.772674278688323
H+[c]	MAR04459	0.772674278688323
propanoate[c]	MAR04459	0.772674278688323
ATP[m]	MAR04460	0.711461257233054
H+[m]	MAR04460	0.711461257233054
propanoate[m]	MAR04460	0.711461257233054
MAR04460	PPi[m]	0.711461257233054
MAR04460	propinol adenylate[m]	0.711461257233054
acetoacetate[m]	MAR04464	0.838402562614808
H+[m]	MAR04464	0.838402562614808
hydracrylate[m]	MAR04497	0.801366626470085
NAD+[m]	MAR04497	0.801366626470085
3-hydroxypropionyl-CoA[m]	MAR04741	0.801262969404491
H2O[m]	MAR04741	0.801262969404491
H2O[c]	MAR08078	0.81048922983574
OAA[c]	MAR08078	0.81048922983574
propanoyl-CoA[c]	MAR08078	0.81048922983574
H+[m]	MAR09803	0.801262969404487
malonyl-CoA[m]	MAR09803	0.801262969404487
NADPH[m]	MAR09803	0.801262969404487
MAR09803	H2O[m]	0.821628666452281
MAR09803	NADP+[m]	0.821628666452281
MAR09803	3-oxopropionyl-CoA[m]	0.821628666452281
3-hydroxypropionyl-CoA[m]	MAR09804	0.821628666451771
NADP+[m]	MAR09804	0.821628666451771
MAR09804	H+[m]	0.801262969404487
MAR09804	NADPH[m]	0.801262969404487
MAR09804	3-oxopropionyl-CoA[m]	0.801262969404487
AKG[c]	MAR00718	0.22736172456143
FADH2[c]	MAR00718	0.22736172456143
AKG[c]	MAR00719	0.22736172456143
H+[c]	MAR00719	0.22736172456143
NADH[c]	MAR00719	0.22736172456143
acetoacetyl-CoA[c]	MAR01434	0.715995960536674
CoA[c]	MAR01434	0.715995960536674
MAR01434	acetyl-CoA[c]	0.772704103539921
acetoacetate[c]	MAR01436	0.731170749811823
ATP[c]	MAR01436	0.731170749811823
CoA[c]	MAR01436	0.731170749811823
butyryl-CoA[m]	MAR03163	0.722767499458645
FAD[m]	MAR03163	0.722767499458645
(R)-3-hydroxybutanoate[m]	MAR04461	1
NAD+[m]	MAR04461	1
MAR04461	acetoacetate[m]	0.816111574920368
MAR04461	H+[m]	0.816111574920368
MAR04461	NADH[m]	0.816111574920368
acetoacetyl-CoA[x]	MAR04604	0.820245707383191
acetyl-CoA[x]	MAR04604	0.820245707383191
H2O[x]	MAR04604	0.820245707383191
2-hydroxybutyrate[c]	MAR05351	0.919964065946789
NAD+[c]	MAR05351	0.919964065946789
MAR05351	2-oxobutyrate[c]	0.773277408620709
MAR05351	H+[c]	0.773277408620709
MAR05351	NADH[c]	0.773277408620709
(R)-3-hydroxybutanoyl-CoA[m]	MAR07709	1
MAR07709	crotonyl-CoA[m]	0.886001111370449
MAR07709	H2O[m]	0.886001111370449
ATP[c]	MAR04052	0.74953422605438
ribose-5-phosphate[c]	MAR04052	0.74953422605438
glucose-6-phosphate[r]	MAR04304	0.586889356442295
NADP+[r]	MAR04304	0.586889356442295
glucono-1,5-lactone-6-phosphate[c]	MAR04306	0.658536654645561
H+[c]	MAR04306	0.658536654645561
NADPH[c]	MAR04306	0.658536654645561
MAR04306	glucose-6-phosphate[c]	0.835548598676018
MAR04306	NADP+[c]	0.835548598676018
ADP[c]	MAR04350	0.888005675366197
H+[c]	MAR04350	0.888005675366197
ribose-5-phosphate[c]	MAR04350	0.888005675366197
MAR04350	ATP[c]	1
MAR04350	ribose[c]	1
ribose-5-phosphate[r]	MAR04351	0.63776378320987
MAR04351	ribulose-5-phosphate[r]	0.63776378320987
ribose-5-phosphate[c]	MAR04352	0.63776378320987
MAR04352	ribulose-5-phosphate[c]	0.63776378320987
ribose-1-phosphate[c]	MAR04354	0.753861937158379
MAR04354	ribose-5-phosphate[c]	0.778993175292185
2-deoxy-D-ribose-5-phosphate[c]	MAR04398	0.780321188424364
MAR04398	acetaldehyde[c]	0.711323754132722
MAR04398	GAP[c]	0.711323754132722
D-xylulose-5-phosphate[c]	MAR04404	0.80149440966247
erythrose-4-phosphate[c]	MAR04404	0.80149440966247
MAR04404	fructose-6-phosphate[c]	0.729279090850015
MAR04404	GAP[c]	0.729279090850015
6-phospho-D-gluconate[r]	MAR04473	0.845151096578388
NADP+[r]	MAR04473	0.845151096578388
6-phospho-D-gluconate[c]	MAR04474	0.835426212078626
NADP+[c]	MAR04474	0.835426212078626
6-phospho-D-gluconate[c]	MAR04476	0.867283234881099
ADP[c]	MAR04476	0.867283234881099
H+[c]	MAR04476	0.867283234881099
MAR04476	ATP[c]	1
MAR04476	D-gluconic acid[c]	1
D-xylulose-5-phosphate[c]	MAR04477	0.733385209114347
MAR04477	ribulose-5-phosphate[c]	0.733385209114347
D-xylulose-5-phosphate[c]	MAR04501	0.80149440966251
ribose-5-phosphate[c]	MAR04501	0.80149440966251
MAR04501	GAP[c]	0.729279090849975
MAR04501	sedoheptulose-7-phosphate[c]	0.729279090849975
GAP[c]	MAR04565	0.89609704018974
sedoheptulose-7-phosphate[c]	MAR04565	0.89609704018974
MAR04565	erythrose-4-phosphate[c]	0.711035564928848
MAR04565	fructose-6-phosphate[c]	0.711035564928848
ADP[c]	MAR04567	0.746322148768717
H+[c]	MAR04567	0.746322148768717
sedoheptulose-1,7-bisphosphate[c]	MAR04567	0.746322148768717
MAR04567	ATP[c]	0.746322148768717
MAR04567	sedoheptulose-7-phosphate[c]	0.746322148768717
H+[c]	MAR04568	0.746322148768737
sedoheptulose-1,7-bisphosphate[c]	MAR04568	0.746322148768737
UDP[c]	MAR04568	0.746322148768737
MAR04568	sedoheptulose-7-phosphate[c]	0.746322148768717
MAR04568	UTP[c]	0.746322148768717
ATP[c]	MAR09799	0.22736172456143
sedoheptulose[c]	MAR09799	0.22736172456143
MAR09799	ADP[c]	0.22736172456143
MAR09799	H+[c]	0.22736172456143
MAR09799	sedoheptulose-7-phosphate[c]	0.22736172456143
ATP[c]	MAR09800	0.22736172456143
sedoheptulose[c]	MAR09800	0.22736172456143
MAR09800	ADP[c]	0.22736172456143
MAR09800	H+[c]	0.22736172456143
MAR09800	sedoheptulose-1-phosphate[c]	0.22736172456143
glucono-1,5-lactone-6-phosphate[r]	MAR04623	0.813493175468195
H2O[r]	MAR04623	0.813493175468195
glucono-1,5-lactone-6-phosphate[c]	MAR04625	0.834762018797196
H2O[c]	MAR04625	0.834762018797196
2-deoxy-D-ribose-1-phosphate[c]	MAR04710	0.78028496084275
MAR04710	2-deoxy-D-ribose-5-phosphate[c]	0.88947397795028
H+[c]	MAR04841	0.872873019029848
NADH[c]	MAR04841	0.872873019029848
ribose[c]	MAR04841	0.872873019029848
MAR04841	NAD+[c]	1
MAR04841	ribitol[c]	1
ATP[c]	MAR08074	0.892015525961875
deoxyribose[c]	MAR08074	0.892015525961875
glucono-1,5-lactone-6-phosphate[r]	MAR08653	0.586889356442295
H+[r]	MAR08653	0.586889356442295
NADH[r]	MAR08653	0.586889356442295
MAR08653	glucose-6-phosphate[r]	0.837688618216084
MAR08653	NAD+[r]	0.837688618216084
ADP[c]	MAR03998	0.852697650337832
H2O[c]	MAR03998	0.852697650337832
ATP[c]	MAR04000	0.773711593418977
ADP[c]	MAR04002	0.477134434320885
MAR04002	AMP[c]	0.477134434320885
MAR04002	ATP[c]	0.477134434320885
ADP[m]	MAR04004	0.397666282827762
MAR04004	AMP[m]	0.397666282827762
MAR04004	ATP[m]	0.397666282827762
AMP[c]	MAR04010	0.864293458161564
H2O[c]	MAR04010	0.864293458161564
AMP[e]	MAR04081	0.748640085980681
H2O[e]	MAR04081	0.748640085980681
AMP[m]	MAR04082	0.80214112005322
H2O[m]	MAR04082	0.80214112005322
adenosine[c]	MAR04012	0.788850223573248
ATP[c]	MAR04012	0.788850223573248
cAMP[c]	MAR04014	0.773711593418975
H2O[c]	MAR04014	0.773711593418975
ADP[c]	MAR04020	0.22736172456143
GDP[c]	MAR04020	0.22736172456143
MAR04020	ATP[c]	0.22736172456143
MAR04020	GMP[c]	0.22736172456143
GTP[c]	MAR04022	0.757654088086151
FAICAR[c]	MAR04038	0.85382478583137
MAR04038	H2O[c]	0.986197952235017
MAR04038	IMP[c]	0.986197952235017
H2O[c]	MAR04040	0.779929871406829
IMP[c]	MAR04040	0.779929871406829
