node	mux	agg	layer1	layer2	layer3	layer4
330	9.5	38	19	0	0	0
331	14.8	59.2	29.6	0	0	0
332	9.5	38	19	0	0	0
333	0.2	0.8	0.4	0	0	0
334	2.4	9.6	4.8	0	0	0
335	0.2	0.8	0.4	0	0	0
336	0.2	0.8	0.4	0	0	0
337	1.3	5.2	2.6	0	0	0
338	2.3	9.2	4.6	0	0	0
339	4.5	18	9	0	0	0
340	3.8	15.2	7.6	0	0	0
341	1.4	5.6	2.8	0	0	0
342	1.7	6.8	3.4	0	0	0
343	2.8	11.2	5.6	0	0	0
344	0.4	1.6	0.8	0	0	0
345	7.2	28.8	14.4	0	0	0
346	0.8	3.2	1.6	0	0	0
347	9.2	36.8	18.4	0	0	0
348	1.4	5.6	2.8	0	0	0
349	0.4	1.6	0.8	0	0	0
350	14.2	56.7999999999999	28.4	0	0	0
351	0.2	0.8	0.4	0	0	0
352	3.2	12.8	6.4	0	0	0
353	1	4	2	0	0	0
354	12.4	49.6	24.8	0	0	0
355	0.2	0.8	0.4	0	0	0
356	0.4	1.6	0.8	0	0	0
357	1.3	5.2	2.6	0	0	0
358	11.1	44.4	22.2	0	0	0
359	1.7	6.8	3.4	0	0	0
360	1.5	6	3	0	0	0
361	6.9	27.6	13.8	0	0	0
362	5.3	21.2	10.6	0	0	0
363	11.2	44.8	22.4	0	0	0
364	0.2	0.8	0.4	0	0	0
365	0.4	1.6	0.8	0	0	0
366	1.8	7.2	3.6	0	0	0
367	0.5	2	1	0	0	0
368	0.2	0.8	0.4	0	0	0
369	1.1	4.4	2.2	0	0	0
370	14	56	28	0	0	0
371	6.8	27.2	13.6	0	0	0
372	20.1	80.4	40.2	0	0	0
373	26.6	106.4	53.2	0	0	0
374	4.9	19.6	9.8	0	0	0
375	7.4	29.6	14.8	0	0	0
376	3.4	13.6	6.8	0	0	0
377	16.3	65.2	32.6	0	0	0
378	20.1	80.3999999999999	40.2	0	0	0
379	1.2	4.8	2.4	0	0	0
380	5.3	21.2	10.6	0	0	0
381	1.5	6	3	0	0	0
382	3.2	12.8	6.4	0	0	0
383	1.5	6	3	0	0	0
384	3.4	13.6	6.8	0	0	0
385	5.4	21.6	10.8	0	0	0
386	5.2	20.8	10.4	0	0	0
387	2	8	4	0	0	0
388	0.4	1.6	0.8	0	0	0
389	11	44	22	0	0	0
390	0.4	1.6	0.8	0	0	0
391	5.3	21.2	10.6	0	0	0
392	0.2	0.8	0.4	0	0	0
393	1.6	6.4	3.2	0	0	0
394	9	36	18	0	0	0
395	0.4	1.6	0.8	0	0	0
396	2.2	8.8	4.4	0	0	0
397	6.1	24.4	12.2	0	0	0
398	0.4	1.6	0.8	0	0	0
399	0.2	0.8	0.4	0	0	0
400	20	79.9999999999999	40	0	0	0
401	2.4	9.6	4.8	0	0	0
402	5.3	21.2	10.6	0	0	0
403	6.8	27.2	13.6	0	0	0
404	7.9	31.6	15.8	0	0	0
405	0.9	3.6	1.8	0	0	0
406	5.5	22	11	0	0	0
407	1.5	6	3	0	0	0
408	3	12	6	0	0	0
409	3.2	12.8	6.4	0	0	0
410	3	12	6	0	0	0
411	7.4	29.6	14.8	0	0	0
412	7.1	28.4	14.2	0	0	0
413	17.8	71.2	35.6	0	0	0
414	0.2	0.8	0.4	0	0	0
415	0.2	0.8	0.4	0	0	0
416	6.5	26	13	0	0	0
417	2.6	10.4	5.2	0	0	0
418	1.4	5.6	2.8	0	0	0
419	10.2	40.8	20.4	0	0	0
420	0.5	2	1	0	0	0
421	28.9	115.6	57.8	0	0	0
422	30.2	120.8	60.3999999999999	0	0	0
423	39.3	157.2	78.6	0	0	0
424	42	168	84.0000000000001	0	0	0
425	55.8000000000002	223.200000000001	111.6	0	0	0
426	16.9	67.6	33.8	0	0	0
427	15.7	62.8	31.4	0	0	0
428	1.9	7.6	3.8	0	0	0
429	4.6	18.4	9.2	0	0	0
430	26.9	107.6	53.7999999999999	0	0	0
431	25.3	101.2	50.5999999999999	0	0	0
432	29.5	118	58.9999999999999	0	0	0
433	4.2	16.8	8.4	0	0	0
434	2	8	4	0	0	0
435	10.7	42.8	21.4	0	0	0
436	3.6	14.4	7.2	0	0	0
437	4.7	18.8	9.4	0	0	0
438	0.5	2	1	0	0	0
439	13.1	52.4	26.2	0	0	0
440	13.1	52.4	26.2	0	0	0
441	12.9	51.6	25.8	0	0	0
442	2.3	9.2	4.6	0	0	0
443	2.2	8.8	4.4	0	0	0
444	10.6	42.4	21.2	0	0	0
445	18.7	74.7999999999999	37.4	0	0	0
446	32.5	130	64.9999999999999	0	0	0
447	14.9	59.6	29.8	0	0	0
448	13.9	55.6	27.8	0	0	0
449	16.6	66.4	33.2	0	0	0
450	22.5	89.9999999999999	45	0	0	0
451	21.1	84.4	42.2	0	0	0
452	1.8	7.2	3.6	0	0	0
453	2	8	4	0	0	0
454	1	4	2	0	0	0
455	1.4	5.6	2.8	0	0	0
456	2.4	9.6	4.8	0	0	0
457	2.6	10.4	5.2	0	0	0
458	2.7	10.8	5.4	0	0	0
459	5.2	20.8	10.4	0	0	0
460	1.4	5.6	2.8	0	0	0
461	1.5	6	3	0	0	0
462	0.2	0.8	0.4	0	0	0
463	4.4	17.6	8.8	0	0	0
464	11.3	45.2	22.6	0	0	0
465	3.8	15.2	7.6	0	0	0
466	16.1	64.3999999999999	32.2	0	0	0
467	1.6	6.4	3.2	0	0	0
468	3.2	12.8	6.4	0	0	0
469	0.6	2.4	1.2	0	0	0
470	5.8	23.2	11.6	0	0	0
471	11.7	46.8	23.4	0	0	0
472	10	40	20	0	0	0
473	2.7	10.8	5.4	0	0	0
474	2.3	9.2	4.6	0	0	0
475	1.8	7.2	3.6	0	0	0
476	2.4	9.6	4.8	0	0	0
477	3.1	12.4	6.2	0	0	0
478	11.1	44.4	22.2	0	0	0
479	12.4	49.6	24.8	0	0	0
480	0.4	1.6	0.8	0	0	0
481	6.1	24.4	12.2	0	0	0
482	5	20	10	0	0	0
483	3.8	15.2	7.6	0	0	0
484	4	16	8	0	0	0
485	2.4	9.6	4.8	0	0	0
486	8.9	35.6	17.8	0	0	0
487	14.4	57.6	28.8	0	0	0
488	15.8	63.2	31.6	0	0	0
489	18.9	75.6	37.8	0	0	0
490	0.4	1.6	0.8	0	0	0
491	2	8	4	0	0	0
492	10.8	43.2	21.6	0	0	0
493	9.5	38	19	0	0	0
494	11	44	22	0	0	0
495	9.1	36.4	18.2	0	0	0
496	7.1	28.4	14.2	0	0	0
497	30.6	122.4	61.2	0	0	0
498	14.1	56.4	28.2	0	0	0
499	1	4	2	0	0	0
500	0.5	2	1	0	0	0
501	3.9	15.6	7.8	0	0	0
502	1.4	5.6	2.8	0	0	0
503	21.1	84.3999999999999	42.2	0	0	0
504	3.6	14.4	7.2	0	0	0
505	10.4	41.6	20.8	0	0	0
506	0.6	2.4	1.2	0	0	0
507	5.4	21.6	10.8	0	0	0
508	22.1	88.4	44.2	0	0	0
509	8.2	32.8	16.4	0	0	0
510	3.5	14	7	0	0	0
511	10	40	20	0	0	0
512	5.1	20.4	10.2	0	0	0
513	3.4	13.6	6.8	0	0	0
514	1.2	4.8	2.4	0	0	0
515	9.6	38.4	19.2	0	0	0
516	5.1	20.4	10.2	0	0	0
517	2.7	10.8	5.4	0	0	0
518	0.6	2.4	1.2	0	0	0
519	2	8	4	0	0	0
520	1.9	7.6	3.8	0	0	0
521	5.9	23.6	11.8	0	0	0
522	3	12	6	0	0	0
523	7.5	30	15	0	0	0
524	0.2	0.8	0.4	0	0	0
525	1.9	7.6	3.8	0	0	0
526	1.5	6	3	0	0	0
527	1.5	6	3	0	0	0
528	4.4	17.6	8.8	0	0	0
529	14.4	57.6	28.8	0	0	0
530	4.1	16.4	8.2	0	0	0
531	6.3	25.2	12.6	0	0	0
532	6	24	12	0	0	0
533	3.2	12.8	6.4	0	0	0
534	0.4	1.6	0.8	0	0	0
535	0.2	0.8	0.4	0	0	0
536	1	4	2	0	0	0
537	2.4	9.6	4.8	0	0	0
538	1.5	6	3	0	0	0
539	2.2	8.8	4.4	0	0	0
540	6.8	27.2	13.6	0	0	0
541	11.2	44.8	22.4	0	0	0
542	7.9	31.6	15.8	0	0	0
543	10.7	42.8	21.4	0	0	0
544	6.5	26	13	0	0	0
545	2.6	10.4	5.2	0	0	0
546	9.6	38.4	19.2	0	0	0
547	5.8	23.2	11.6	0	0	0
548	2.9	11.6	5.8	0	0	0
549	10.9	43.6	21.8	0	0	0
550	5.9	23.6	11.8	0	0	0
551	14.1	56.4	28.2	0	0	0
552	2.5	10	5	0	0	0
553	2.1	8.4	4.2	0	0	0
554	3.3	13.2	6.6	0	0	0
555	4.7	18.8	9.4	0	0	0
556	5.7	22.8	11.4	0	0	0
557	10	40	20	0	0	0
558	8.9	35.6	17.8	0	0	0
559	7.5	30	15	0	0	0
560	0.9	3.6	1.8	0	0	0
561	2.8	11.2	5.6	0	0	0
562	15	59.9999999999999	30	0	0	0
563	6.2	24.8	12.4	0	0	0
564	4.4	17.6	8.8	0	0	0
565	10.7	42.8	21.4	0	0	0
566	14.8	59.2	29.6	0	0	0
567	5.7	22.8	11.4	0	0	0
568	13	52	26	0	0	0
569	13.2	52.8	26.4	0	0	0
570	10.9	43.6	21.8	0	0	0
571	8.1	32.4	16.2	0	0	0
572	7.9	31.6	15.8	0	0	0
573	4.9	19.6	9.8	0	0	0
574	2.5	10	5	0	0	0
575	5.4	21.6	10.8	0	0	0
576	4.7	18.8	9.4	0	0	0
577	3.8	15.2	7.6	0	0	0
578	5.3	21.2	10.6	0	0	0
579	23.1	92.3999999999999	46.2	0	0	0
580	25.3	101.2	50.5999999999999	0	0	0
581	11.3	45.2	22.6	0	0	0
582	2.9	11.6	5.8	0	0	0
583	10.6	42.4	21.2	0	0	0
584	4.4	17.6	8.8	0	0	0
585	3.2	12.8	6.4	0	0	0
586	10.9	43.6	21.8	0	0	0
587	1	4	2	0	0	0
588	3.9	15.6	7.8	0	0	0
589	13.4	53.6	26.8	0	0	0
590	0.6	2.4	1.2	0	0	0
591	12.2	48.8	24.4	0	0	0
592	3	12	6	0	0	0
593	5.8	23.2	11.6	0	0	0
594	0.5	2	1	0	0	0
595	7.2	28.8	14.4	0	0	0
596	8.3	33.2	16.6	0	0	0
597	6.1	24.4	12.2	0	0	0
598	8.2	32.8	16.4	0	0	0
599	6.3	25.2	12.6	0	0	0
600	6.1	24.4	12.2	0	0	0
601	0.5	2	1	0	0	0
602	0.5	2	1	0	0	0
603	0.2	0.8	0.4	0	0	0
604	9.7	38.8	19.4	0	0	0
605	0.7	2.8	1.4	0	0	0
606	6.7	26.8	13.4	0	0	0
607	7	28	14	0	0	0
608	1.4	5.6	2.8	0	0	0
609	1.8	7.2	3.6	0	0	0
610	2	8	4	0	0	0
611	9	36	18	0	0	0
612	12.4	49.6	24.8	0	0	0
613	12.9	51.6	25.8	0	0	0
614	0.7	2.8	1.4	0	0	0
615	0.4	1.6	0.8	0	0	0
616	2.6	10.4	5.2	0	0	0
617	5.6	22.4	11.2	0	0	0
618	2	8	4	0	0	0
619	26.1	104.4	52.2	0	0	0
620	9.7	38.8	19.4	0	0	0
621	2.9	11.6	5.8	0	0	0
622	9.1	36.4	18.2	0	0	0
623	13.2	52.8	26.4	0	0	0
624	3.2	12.8	6.4	0	0	0
625	5.4	21.6	10.8	0	0	0
626	19.4	77.5999999999999	38.8	0	0	0
627	2.7	10.8	5.4	0	0	0
628	0.5	2	1	0	0	0
629	14.9	59.6	29.8	0	0	0
630	1.8	7.2	3.6	0	0	0
631	3.3	13.2	6.6	0	0	0
632	0.2	0.8	0.4	0	0	0
633	3.8	15.2	7.6	0	0	0
634	1.5	6	3	0	0	0
635	1	4	2	0	0	0
636	1.3	5.2	2.6	0	0	0
637	4.4	17.6	8.8	0	0	0
638	4.8	19.2	9.6	0	0	0
639	8.1	32.4	16.2	0	0	0
640	4.3	17.2	8.6	0	0	0
641	6.6	26.4	13.2	0	0	0
642	0.5	2	1	0	0	0
643	2.5	10	5	0	0	0
644	4.9	19.6	9.8	0	0	0
645	12	48	24	0	0	0
646	5.4	21.6	10.8	0	0	0
647	2	8	4	0	0	0
648	6.6	26.4	13.2	0	0	0
649	3.9	15.6	7.8	0	0	0
650	7.4	29.6	14.8	0	0	0
651	4.4	17.6	8.8	0	0	0
652	15.6	62.4	31.2	0	0	0
653	16.6	66.4	33.2	0	0	0
654	16.9	67.6	33.8	0	0	0
655	4.4	17.6	8.8	0	0	0
656	4.7	18.8	9.4	0	0	0
657	9.6	38.4	19.2	0	0	0
658	0.4	1.6	0.8	0	0	0
659	18.9	75.6	37.8	0	0	0
660	4	16	8	0	0	0
661	4	16	8	0	0	0
662	6.6	26.4	13.2	0	0	0
663	1.2	4.8	2.4	0	0	0
664	13.1	52.3999999999999	26.2	0	0	0
665	4.7	18.8	9.4	0	0	0
666	2.9	11.6	5.8	0	0	0
667	1.2	4.8	2.4	0	0	0
668	0.2	0.8	0.4	0	0	0
669	15.2	60.8	30.4	0	0	0
670	10.6	42.4	21.2	0	0	0
671	2.9	11.6	5.8	0	0	0
672	8.3	33.2	16.6	0	0	0
673	0.6	2.4	1.2	0	0	0
674	0.6	2.4	1.2	0	0	0
675	1	4	2	0	0	0
676	1.3	5.2	2.6	0	0	0
677	1.4	1.6	0.8	0	0	0
678	2.9	11.6	5.8	0	0	0
679	1.4	5.6	2.8	0	0	0
680	5.4	21.6	10.8	0	0	0
681	2.2	8.8	4.4	0	0	0
682	7.8	31.2	15.6	0	0	0
683	8.1	28.4	14.2	0	0	0
684	0.7	2.8	1.4	0	0	0
685	5.3	21.2	10.6	0	0	0
686	0.5	2	1	0	0	0
687	4.5	18	9	0	0	0
688	3.7	14.8	7.4	0	0	0
689	5	20	10	0	0	0
690	5.4	21.6	10.8	0	0	0
691	5.4	21.6	10.8	0	0	0
692	7.9	31.6	15.8	0	0	0
693	7.4	29.6	14.8	0	0	0
694	2.5	8	4	0	0	0
695	3.3	13.2	6.6	0	0	0
696	12.6	48.4	24.2	0	0	0
697	1.9	7.6	3.8	0	0	0
698	1.8	7.2	3.6	0	0	0
699	1.8	7.2	3.6	0	0	0
700	6.1	24.4	12.2	0	0	0
701	5.6	20.4	10.2	0	0	0
702	7.5	30	15	0	0	0
703	19	76	38	0	0	0
704	2.9	11.6	5.8	0	0	0
705	1.4	5.6	2.8	0	0	0
706	7.3	29.2	14.6	0	0	0
707	3.9	15.6	7.8	0	0	0
708	4.5	18	9	0	0	0
709	0.7	0.8	0.4	0	0	0
710	0.5	2	1	0	0	0
711	2.2	4.8	2.4	0	0	0
712	2.1	8.4	4.2	0	0	0
713	2.7	10.8	5.4	0	0	0
714	0.5	2	1	0	0	0
715	0.5	2	1	0	0	0
716	4.5	18	9	0	0	0
717	5.9	11.6	5.8	0	0	0
718	7.8	31.2	15.6	0	0	0
719	3.8	15.2	7.6	0	0	0
720	7.7	30.8	15.4	0	0	0
721	6.7	26.8	13.4	0	0	0
722	13	52	26	0	0	0
723	7.9	31.6	15.8	0	0	0
724	16.1	64.4	32.2	0	0	0
725	10.2	40.8	20.4	0	0	0
726	17.4	69.5999999999999	34.8	0	0	0
727	13.5	54	27	0	0	0
728	12.3	49.2	24.6	0	0	0
729	21.1	80.3999999999999	40.2	0	0	0
730	17.8	71.1999999999999	35.6	0	0	0
731	21	83.9999999999999	42	0	0	0
732	0.2	0.8	0.4	0	0	0
733	2	8	4	0	0	0
734	14.4	57.6	28.8	0	0	0
