A	B	scaled_weight
NAD+[m]	MAR03454	0.794681370052884
MAR03454	3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA[m]	0.2825462716354
MAR03454	H+[m]	0.2825462716354
MAR03454	NADH[m]	0.2825462716354
(4Z,7Z,10Z)-hexadecatrienoyl-CoA[m]	MAR03455	0.2825462716354
acetyl-CoA[m]	MAR03455	0.2825462716354
MAR03455	3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA[m]	0.2825462716354
MAR03455	CoA[m]	0.2825462716354
(4Z,7Z,10Z)-hexadecatrienoyl-CoA[m]	MAR03456	0.794681370052857
O2[m]	MAR03456	0.794681370052857
(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA[m]	MAR03457	0.794681370052824
H+[m]	MAR03457	0.794681370052824
NADPH[m]	MAR03457	0.794681370052824
MAR03457	(3Z,7Z,10Z)-hexadecatrienoyl-CoA[m]	0.2825462716354
MAR03457	NADP+[m]	0.2825462716354
(3Z,7Z,10Z)-hexadecatrienoyl-CoA[m]	MAR03458	0.794681370052945
arachidonyl-CoA[x]	MAR03459	0.2825462716354
O2[x]	MAR03459	0.2825462716354
2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA[x]	MAR03460	0.2825462716354
2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA[x]	MAR03461	0.2825462716354
H+[x]	MAR03461	0.2825462716354
NADPH[x]	MAR03461	0.2825462716354
trans-3-cis-8,11,14-eicosatetraenoyl-CoA[x]	MAR03462	0.2825462716354
H2O[x]	MAR03463	0.2825462716354
trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[x]	MAR03463	0.2825462716354
3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA[x]	MAR03464	0.2825462716354
NAD+[x]	MAR03464	0.2825462716354
gamma-linolenoyl-CoA[x]	MAR03466	0.2825462716354
O2[x]	MAR03466	0.2825462716354
(2E,6Z,9Z,12Z)-octadecatetraenoyl-CoA[x]	MAR03467	0.2825462716354
H2O[x]	MAR03467	0.2825462716354
3(S)-hydroxy-(6Z,9Z,12Z)-octadecatrienoyl-CoA[x]	MAR03468	0.2825462716354
NAD+[x]	MAR03468	0.2825462716354
MAR03468	3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA[x]	0.2825462716354
MAR03468	H+[x]	0.2825462716354
MAR03468	NADH[x]	0.2825462716354
(4Z,7Z,10Z)-hexadecatrienoyl-CoA[x]	MAR03469	0.2825462716354
acetyl-CoA[x]	MAR03469	0.2825462716354
MAR03469	3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA[x]	0.2825462716354
MAR03469	CoA[x]	0.2825462716354
(4Z,7Z,10Z)-hexadecatrienoyl-CoA[x]	MAR03470	0.2825462716354
O2[x]	MAR03470	0.2825462716354
(2E,4Z,7Z,10Z)-hexadecatetraenoyl-CoA[x]	MAR03471	0.2825462716354
H+[x]	MAR03471	0.2825462716354
NADPH[x]	MAR03471	0.2825462716354
MAR03471	(3Z,7Z,10Z)-hexadecatrienoyl-CoA[x]	0.2825462716354
MAR03471	NADP+[x]	0.2825462716354
(3Z,7Z,10Z)-hexadecatrienoyl-CoA[x]	MAR03472	0.2825462716354
arachidonate[c]	MAR00931	1
H+[c]	MAR00931	1
NADPH[c]	MAR00931	1
O2[c]	MAR00931	1
arachidonate[c]	MAR00932	1
H+[c]	MAR00932	1
NADPH[c]	MAR00932	1
O2[c]	MAR00932	1
arachidonate[c]	MAR00933	1
H+[c]	MAR00933	1
NADPH[c]	MAR00933	1
O2[c]	MAR00933	1
arachidonate[c]	MAR00934	0.873593486522862
H+[c]	MAR00934	0.873593486522862
NADPH[c]	MAR00934	0.873593486522862
O2[c]	MAR00934	0.873593486522862
arachidonate[c]	MAR00935	1
H+[c]	MAR00935	1
NADPH[c]	MAR00935	1
O2[c]	MAR00935	1
arachidonate[c]	MAR00936	1
H+[c]	MAR00936	1
NADPH[c]	MAR00936	1
O2[c]	MAR00936	1
arachidonate[c]	MAR00937	1
H+[c]	MAR00937	1
NADPH[c]	MAR00937	1
O2[c]	MAR00937	1
arachidonate[c]	MAR00938	1
H+[c]	MAR00938	1
NADPH[c]	MAR00938	1
O2[c]	MAR00938	1
arachidonate[c]	MAR00939	1
H+[c]	MAR00939	1
NADPH[c]	MAR00939	1
O2[c]	MAR00939	1
arachidonate[c]	MAR00940	1
H+[c]	MAR00940	1
NADPH[c]	MAR00940	1
O2[c]	MAR00940	1
arachidonate[c]	MAR00941	0.858868950612737
H+[c]	MAR00941	0.858868950612737
NADPH[c]	MAR00941	0.858868950612737
O2[c]	MAR00941	0.858868950612737
arachidonate[c]	MAR00942	0.876861858978499
H+[c]	MAR00942	0.876861858978499
NADPH[c]	MAR00942	0.876861858978499
O2[c]	MAR00942	0.876861858978499
arachidonate[c]	MAR00943	0.875082673898512
FADH2[c]	MAR00943	0.875082673898512
O2[c]	MAR00943	0.875082673898512
arachidonate[r]	MAR00944	1
FADH2[r]	MAR00944	1
O2[r]	MAR00944	1
5,6-EET[c]	MAR00945	1
H2O[c]	MAR00945	1
arachidonate[c]	MAR00946	0.876861858978479
H+[c]	MAR00946	0.876861858978479
NADPH[c]	MAR00946	0.876861858978479
O2[c]	MAR00946	0.876861858978479
arachidonate[c]	MAR00947	0.875082673898512
FADH2[c]	MAR00947	0.875082673898512
O2[c]	MAR00947	0.875082673898512
arachidonate[r]	MAR00948	1
FADH2[r]	MAR00948	1
O2[r]	MAR00948	1
8,9-EET[c]	MAR00949	1
H2O[c]	MAR00949	1
arachidonate[c]	MAR00950	0.87410831073147
H+[c]	MAR00950	0.87410831073147
NADPH[c]	MAR00950	0.87410831073147
O2[c]	MAR00950	0.87410831073147
arachidonate[c]	MAR00951	0.87207803066821
FADH2[c]	MAR00951	0.87207803066821
O2[c]	MAR00951	0.87207803066821
11,12-EET[c]	MAR00953	1
H2O[c]	MAR00953	1
arachidonate[c]	MAR00954	0.87410831073147
H+[c]	MAR00954	0.87410831073147
NADPH[c]	MAR00954	0.87410831073147
O2[c]	MAR00954	0.87410831073147
arachidonate[c]	MAR00955	0.87207803066821
FADH2[c]	MAR00955	0.87207803066821
O2[c]	MAR00955	0.87207803066821
arachidonate[r]	MAR00956	1
FADH2[r]	MAR00956	1
O2[r]	MAR00956	1
14,15-EET[c]	MAR00957	1
H2O[c]	MAR00957	1
arachidonate[c]	MAR00958	0.872062873081052
O2[c]	MAR00958	0.872062873081052
5(S)-HPETE[c]	MAR00959	0.874002376743693
5(S)-HPETE[c]	MAR00960	0.881046358340661
GSH[c]	MAR00960	0.881046358340661
5(S)-HETE[c]	MAR00961	1
H+[c]	MAR00961	1
O2[c]	MAR00961	1
5(S)-HPETE[m]	MAR00963	1
GSH[m]	MAR00963	1
5(S)-HETE[m]	MAR00964	1
H+[m]	MAR00964	1
O2[m]	MAR00964	1
5(S)-HETE[r]	MAR00967	1
H+[r]	MAR00967	1
O2[r]	MAR00967	1
5(S)-HETE[c]	MAR00969	1
H+[c]	MAR00969	1
NADPH[c]	MAR00969	1
O2[c]	MAR00969	1
5(S)-HETE[c]	MAR00971	1
H+[c]	MAR00971	1
O2[c]	MAR00971	1
5(S)-HETE[c]	MAR00973	1
NADP+[c]	MAR00973	1
MAR00973	5-oxo-ETE[c]	0.2825462716354
MAR00973	H+[c]	0.2825462716354
MAR00973	NADPH[c]	0.2825462716354
5-oxo-ETE[c]	MAR00976	1
H+[c]	MAR00976	1
O2[c]	MAR00976	1
5-oxo-12-HETE[c]	MAR00979	1
MAR00979	5-oxo-6-trans-LTB4[c]	1
5,12-DiHETE[c]	MAR00980	0.2825462716354
NADP+[c]	MAR00980	0.2825462716354
MAR00980	5-oxo-12-HETE[c]	0.2825462716354
MAR00980	H+[c]	0.2825462716354
MAR00980	NADPH[c]	0.2825462716354
5,12-DiHETE[c]	MAR00981	0.988492144595446
H+[c]	MAR00981	0.988492144595446
NADPH[c]	MAR00981	0.988492144595446
O2[c]	MAR00981	0.988492144595446
arachidonate[c]	MAR00983	0.805706174957653
O2[c]	MAR00983	0.805706174957653
arachidonate[n]	MAR00985	1
O2[n]	MAR00985	1
arachidonate[r]	MAR00986	1
O2[r]	MAR00986	1
arachidonate[x]	MAR00987	1
O2[x]	MAR00987	1
15(S)-HETE[c]	MAR00988	0.2825462716354
GSSG[c]	MAR00988	0.2825462716354
H2O[c]	MAR00988	0.2825462716354
MAR00988	15(S)-HPETE[c]	0.2825462716354
MAR00988	GSH[c]	0.2825462716354
15(S)-HETE[c]	MAR00989	0.2825462716354
NADP+[c]	MAR00989	0.2825462716354
15(S)-HETE[c]	MAR00990	0.2825462716354
NAD+[c]	MAR00990	0.2825462716354
15(S)-HPETE[c]	MAR00991	1
MAR00991	15H-11,12-EETA[c]	0.2825462716354
11,12,15-THETA[c]	MAR00992	0.2825462716354
MAR00992	15H-11,12-EETA[c]	0.2825462716354
MAR00992	H2O[c]	0.2825462716354
11h-14,15-EETA[c]	MAR00993	0.2825462716354
MAR00993	15(S)-HPETE[c]	0.2825462716354
11,14,15-THETA[c]	MAR00994	0.2825462716354
MAR00994	11h-14,15-EETA[c]	0.2825462716354
MAR00994	H2O[c]	0.2825462716354
arachidonate[c]	MAR00995	1
H+[c]	MAR00995	1
NADPH[c]	MAR00995	1
O2[c]	MAR00995	1
arachidonate[x]	MAR00996	1
H+[x]	MAR00996	1
NADPH[x]	MAR00996	1
O2[x]	MAR00996	1
arachidonate[r]	MAR00997	1
H+[r]	MAR00997	1
NADPH[r]	MAR00997	1
O2[r]	MAR00997	1
15(R)-HETE[c]	MAR00998	1
O2[c]	MAR00998	1
15(R)-HETE[x]	MAR00999	1
O2[x]	MAR00999	1
15(R)-HETE[r]	MAR01000	1
O2[r]	MAR01000	1
(5S,6S)-epoxy-(15R)-hydroxy-ETE[c]	MAR01002	1
H2O[c]	MAR01002	1
MAR01002	15-epi-lipoxin A4[c]	0.2825462716354
(5S,6S)-epoxy-(15R)-hydroxy-ETE[x]	MAR01003	1
H2O[x]	MAR01003	1
MAR01003	15-epi-lipoxin A4[x]	0.2825462716354
(5S,6S)-epoxy-(15R)-hydroxy-ETE[r]	MAR01004	1
H2O[r]	MAR01004	1
MAR01004	15-epi-lipoxin A4[r]	0.2825462716354
(5S,6S)-epoxy-(15R)-hydroxy-ETE[c]	MAR01006	1
H2O[c]	MAR01006	1
MAR01006	15-epi-lipoxin B4[c]	0.2825462716354
(5S,6S)-epoxy-(15R)-hydroxy-ETE[x]	MAR01007	1
H2O[x]	MAR01007	1
MAR01007	15-epi-lipoxin B4[x]	0.2825462716354
(5S,6S)-epoxy-(15R)-hydroxy-ETE[r]	MAR01008	1
H2O[r]	MAR01008	1
MAR01008	15-epi-lipoxin B4[r]	0.2825462716354
14,15-DiHETE[c]	MAR01010	1
MAR01010	15(S)-HPETE[c]	0.990172447590984
14,15-DiHETE[n]	MAR01011	0.2825462716354
MAR01011	15(S)-HPETE[n]	0.2825462716354
14,15-DiHETE[c]	MAR01013	0.99727508795656
H+[c]	MAR01013	0.99727508795656
O2[c]	MAR01013	0.99727508795656
14,15-DiHETE[n]	MAR01014	1
H+[n]	MAR01014	1
O2[n]	MAR01014	1
15(S)-HPETE[c]	MAR01015	0.816024280186347
O2[c]	MAR01015	0.816024280186347
15(S)-HPETE[n]	MAR01016	1
O2[n]	MAR01016	1
15(S)-HPETE[r]	MAR01017	1
O2[r]	MAR01017	1
15(S)-HPETE[x]	MAR01018	1
O2[x]	MAR01018	1
5,6-epoxytetraene[c]	MAR01020	1
H2O[c]	MAR01020	1
MAR01020	lipoxin B4[c]	1
5,6-epoxytetraene[n]	MAR01021	0.2825462716354
H2O[n]	MAR01021	0.2825462716354
MAR01021	lipoxin B4[n]	0.2825462716354
5,6-epoxytetraene[r]	MAR01022	1
H2O[r]	MAR01022	1
MAR01022	lipoxin B4[r]	0.2825462716354
5,6-epoxytetraene[x]	MAR01023	1
H2O[x]	MAR01023	1
MAR01023	lipoxin B4[x]	0.2825462716354
5,6-epoxytetraene[c]	MAR01025	1
H2O[c]	MAR01025	1
MAR01025	lipoxin A4[c]	1
5,6-epoxytetraene[n]	MAR01026	1
H2O[n]	MAR01026	1
MAR01026	lipoxin A4[n]	0.2825462716354
5,6-epoxytetraene[r]	MAR01027	1
H2O[r]	MAR01027	1
MAR01027	lipoxin A4[r]	0.2825462716354
5,6-epoxytetraene[x]	MAR01028	1
H2O[x]	MAR01028	1
MAR01028	lipoxin A4[x]	0.2825462716354
arachidonate[c]	MAR01029	0.872338116909826
O2[c]	MAR01029	0.872338116909826
arachidonate[e]	MAR01030	0.872481769087056
O2[e]	MAR01030	0.872481769087056
arachidonate[r]	MAR01033	1
O2[r]	MAR01033	1
arachidonate[x]	MAR01034	1
O2[x]	MAR01034	1
12(S)-HPETE[c]	MAR01037	1
GSH[c]	MAR01037	1
12(S)-HPETE[r]	MAR01039	1
GSH[r]	MAR01039	1
12(S)-HETE[c]	MAR01040	1
NADP+[c]	MAR01040	1
12(S)-HPETE[c]	MAR01041	1
MAR01041	hepoxilin B3[c]	0.2825462716354
H2O[c]	MAR01042	1
hepoxilin B3[c]	MAR01042	1
MAR01042	trioxilin B3[c]	0.2825462716354
12(S)-HPETE[c]	MAR01043	1
MAR01043	hepoxilin A3[c]	0.2825462716354
12(S)-HPETE[e]	MAR01045	0.873499915925289
MAR01045	hepoxilin A3[e]	1
12(S)-HPETE[x]	MAR01048	1
MAR01048	hepoxilin A3[x]	0.2825462716354
12(S)-HPETE[r]	MAR01049	1
MAR01049	hepoxilin A3[r]	0.2825462716354
GSH[c]	MAR01050	1
hepoxilin A3[c]	MAR01050	1
MAR01050	hepoxilin A3-c[c]	0.2825462716354
GSH[r]	MAR01053	0.2825462716354
hepoxilin A3[r]	MAR01053	0.2825462716354
MAR01053	hepoxilin A3-c[r]	0.2825462716354
GSH[x]	MAR01054	1
hepoxilin A3[x]	MAR01054	1
MAR01054	hepoxilin A3-c[x]	0.2825462716354
H2O[c]	MAR01055	1
hepoxilin A3[c]	MAR01055	1
MAR01055	trioxilin A3[c]	0.2825462716354
H2O[r]	MAR01057	1
hepoxilin A3[r]	MAR01057	1
MAR01057	trioxilin A3[r]	0.2825462716354
H2O[x]	MAR01058	1
hepoxilin A3[x]	MAR01058	1
MAR01058	trioxilin A3[x]	0.2825462716354
H+[c]	MAR01059	1
hepoxilin A3[c]	MAR01059	1
NADPH[c]	MAR01059	1
O2[c]	MAR01059	1
H+[r]	MAR01061	1
hepoxilin A3[r]	MAR01061	1
NADPH[r]	MAR01061	1
O2[r]	MAR01061	1
arachidonate[c]	MAR01062	1
O2[c]	MAR01062	1
8(S)-HPETE[c]	MAR01063	1
GSH[c]	MAR01063	1
arachidonate[c]	MAR01064	1
O2[c]	MAR01064	1
11,12-EET[c]	MAR01065	1
ATP[c]	MAR01065	1
CoA[c]	MAR01065	1
H2O[c]	MAR01065	1
NAD+[c]	MAR01065	1
O2[c]	MAR01065	1
9,10-epoxy-(6Z,12Z)-octadecadienoic acid[c]	MAR01066	1
ATP[c]	MAR01066	1
CoA[c]	MAR01066	1
H2O[c]	MAR01066	1
NAD+[c]	MAR01066	1
O2[c]	MAR01066	1
7,8-epoxy-(4Z,10Z)-hexadecadienoic acid[c]	MAR01067	1
ATP[c]	MAR01067	1
CoA[c]	MAR01067	1
H2O[c]	MAR01067	1
NAD+[c]	MAR01067	1
O2[c]	MAR01067	1
14,15-EET[c]	MAR01068	1
ATP[c]	MAR01068	1
CoA[c]	MAR01068	1
H2O[c]	MAR01068	1
NAD+[c]	MAR01068	1
O2[c]	MAR01068	1
12,13-epoxy-(6Z,9Z)-octadecadienoic acid[c]	MAR01069	1
ATP[c]	MAR01069	1
CoA[c]	MAR01069	1
H2O[c]	MAR01069	1
NAD+[c]	MAR01069	1
O2[c]	MAR01069	1
10,11-epoxy-(4Z,7Z)-hexadecadienoic acid[c]	MAR01070	1
ATP[c]	MAR01070	1
CoA[c]	MAR01070	1
H+[c]	MAR01070	1
H2O[c]	MAR01070	1
NAD+[c]	MAR01070	1
O2[c]	MAR01070	1
12(S)-HETE[c]	MAR01071	1
H+[c]	MAR01071	1
NADPH[c]	MAR01071	1
O2[c]	MAR01071	1
12(S)-HETE[r]	MAR01072	1
H+[r]	MAR01072	1
NADPH[r]	MAR01072	1
O2[r]	MAR01072	1
12(S)-HETE[c]	MAR01073	1
H+[c]	MAR01073	1
O2[c]	MAR01073	1
12(S)-HETE[c]	MAR01074	1
H+[c]	MAR01074	1
NADH[c]	MAR01074	1
MAR01074	12-hetre[c]	0.2825462716354
MAR01074	NAD+[c]	0.2825462716354
12(S)-HETE[c]	MAR01075	1
H+[c]	MAR01075	1
O2[c]	MAR01075	1
12(S)-HETE[r]	MAR01077	1
H+[r]	MAR01077	1
O2[r]	MAR01077	1
arachidonate[c]	MAR01079	0.2825462716354
glycerol[c]	MAR01079	0.2825462716354
H+[c]	MAR01079	0.2825462716354
arachidonyl-CoA[x]	MAR03015	1
H2O[x]	MAR03015	1
H2O[c]	MAR01080	0.811550628720322
leukotriene A4[c]	MAR01080	0.811550628720322
GSH[c]	MAR01081	0.803200288235343
leukotriene A4[c]	MAR01081	0.803200288235343
H+[e]	MAR01084	0.886045614014418
leukotriene C4[e]	MAR01084	0.886045614014418
H2O[e]	MAR01085	0.847695440885305
LTD4[e]	MAR01085	0.847695440885305
H+[c]	MAR01087	1
leukotriene E4[c]	MAR01087	1
CoA[c]	MAR01088	0.2825462716354
H+[c]	MAR01088	0.2825462716354
N-acetyl-LTE4[c]	MAR01088	0.2825462716354
MAR01088	acetyl-CoA[c]	0.2825462716354
MAR01088	leukotriene E4[c]	0.2825462716354
CoA[n]	MAR01091	0.2825462716354
H+[n]	MAR01091	0.2825462716354
N-acetyl-LTE4[n]	MAR01091	0.2825462716354
MAR01091	acetyl-CoA[n]	0.2825462716354
MAR01091	leukotriene E4[n]	0.2825462716354
H2O[c]	MAR01092	1
leukotriene A4[c]	MAR01092	1
5,6-epoxytetraene[c]	MAR01093	0.817355383715317
H2O[c]	MAR01093	0.817355383715317
NADP+[c]	MAR01093	0.817355383715317
MAR01093	H+[c]	1
MAR01093	leukotriene A4[c]	1
MAR01093	NADPH[c]	1
MAR01093	O2[c]	1
H+[n]	MAR01096	1
leukotriene A4[n]	MAR01096	1
NADPH[n]	MAR01096	1
O2[n]	MAR01096	1
15-oxo-lipoxin A4[c]	MAR01097	0.2825462716354
H+[c]	MAR01097	0.2825462716354
NADH[c]	MAR01097	0.2825462716354
MAR01097	lipoxin A4[c]	0.2825462716354
MAR01097	NAD+[c]	0.2825462716354
13,14-dihydro-15-oxo-lipoxin A4[c]	MAR01098	0.2825462716354
NADP+[c]	MAR01098	0.2825462716354
MAR01098	15-oxo-lipoxin A4[c]	0.2825462716354
MAR01098	H+[c]	0.2825462716354
MAR01098	NADPH[c]	0.2825462716354
13,14-dihydro-15-oxo-lipoxin A4[c]	MAR01099	1
H+[c]	MAR01099	1
NADPH[c]	MAR01099	1
MAR01099	13,14-dihydro-lipoxin A4[c]	0.2825462716354
MAR01099	NADP+[c]	0.2825462716354
leukotriene B4[c]	MAR01100	0.999808404652054
NAD+[c]	MAR01100	0.999808404652054
leukotriene B4[m]	MAR01101	1
NAD+[m]	MAR01101	1
leukotriene B4[m]	MAR01102	1
NADP+[m]	MAR01102	1
leukotriene B4[r]	MAR01103	1
NAD+[r]	MAR01103	1
leukotriene B4[x]	MAR01105	1
NADP+[x]	MAR01105	1
leukotriene B4[x]	MAR01106	1
NAD+[x]	MAR01106	1
12-keto-LTB4[c]	MAR01107	1
H+[c]	MAR01107	1
NADPH[c]	MAR01107	1
O2[c]	MAR01107	1
12-keto-LTB4[r]	MAR01108	1
H+[r]	MAR01108	1
NADPH[r]	MAR01108	1
O2[r]	MAR01108	1
12-oxo-20-hydroxy-LTB4[c]	MAR01109	1
H+[c]	MAR01109	1
NADPH[c]	MAR01109	1
O2[c]	MAR01109	1
12-oxo-20-hydroxy-LTB4[r]	MAR01110	1
H+[r]	MAR01110	1
NADPH[r]	MAR01110	1
O2[r]	MAR01110	1
12-oxo-20-dihydroxy-LTB4[c]	MAR01111	1
H+[c]	MAR01111	1
NADPH[c]	MAR01111	1
O2[c]	MAR01111	1
12-oxo-20-dihydroxy-LTB4[r]	MAR01112	1
H+[r]	MAR01112	1
NADPH[r]	MAR01112	1
O2[r]	MAR01112	1
12,20-dioxo-LTB4[c]	MAR01113	0.2825462716354
H2O[c]	MAR01113	0.2825462716354
MAR01113	12-oxo-20-dihydroxy-LTB4[c]	0.2825462716354
12-oxo-20-carboxy-LTB4[c]	MAR01114	0.2825462716354
H+[c]	MAR01114	0.2825462716354
H2O[c]	MAR01114	0.2825462716354
MAR01114	12-oxo-20-trihydroxy-LTB4[c]	0.2825462716354
12-oxo-20-carboxy-LTB4[r]	MAR01115	0.2825462716354
H+[r]	MAR01115	0.2825462716354
H2O[r]	MAR01115	0.2825462716354
MAR01115	12-oxo-20-trihydroxy-LTB4[r]	0.2825462716354
12-oxo-10,11-dihydro-20-COOH-LTB4[c]	MAR01116	0.2825462716354
NADP+[c]	MAR01116	0.2825462716354
MAR01116	12-oxo-20-carboxy-LTB4[c]	0.2825462716354
MAR01116	H+[c]	0.2825462716354
MAR01116	NADPH[c]	0.2825462716354
12-oxo-10,11-dihydro-20-COOH-LTB4[r]	MAR01117	0.2825462716354
NADP+[r]	MAR01117	0.2825462716354
MAR01117	12-oxo-20-carboxy-LTB4[r]	0.2825462716354
MAR01117	H+[r]	0.2825462716354
MAR01117	NADPH[r]	0.2825462716354
12-keto-LTB4[c]	MAR01119	1
GSH[c]	MAR01119	1
MAR01119	12-oxo-c-LTB3[c]	0.2825462716354
12-keto-LTB4[m]	MAR01120	1
GSH[m]	MAR01120	1
MAR01120	12-oxo-c-LTB3[m]	0.2825462716354
12-keto-LTB4[r]	MAR01121	1
GSH[r]	MAR01121	1
MAR01121	12-oxo-c-LTB3[r]	0.2825462716354
12-keto-LTB4[x]	MAR01122	1
GSH[x]	MAR01122	1
MAR01122	12-oxo-c-LTB3[x]	0.2825462716354
10,11-dihydro-12R-hydroxy-LTC4[c]	MAR01123	0.2825462716354
NADP+[c]	MAR01123	0.2825462716354
MAR01123	12-oxo-c-LTB3[c]	0.2825462716354
MAR01123	H+[c]	0.2825462716354
MAR01123	NADPH[c]	0.2825462716354
10,11-dihydro-12R-hydroxy-LTC4[m]	MAR01124	0.2825462716354
NADP+[m]	MAR01124	0.2825462716354
MAR01124	12-oxo-c-LTB3[m]	0.2825462716354
MAR01124	H+[m]	0.2825462716354
MAR01124	NADPH[m]	0.2825462716354
10,11-dihydro-12R-hydroxy-LTC4[x]	MAR01125	0.2825462716354
NADP+[x]	MAR01125	0.2825462716354
MAR01125	12-oxo-c-LTB3[x]	0.2825462716354
MAR01125	H+[x]	0.2825462716354
MAR01125	NADPH[x]	0.2825462716354
H+[c]	MAR01126	1
leukotriene B4[c]	MAR01126	1
NADPH[c]	MAR01126	1
O2[c]	MAR01126	1
H+[m]	MAR01127	1
leukotriene B4[m]	MAR01127	1
NADPH[m]	MAR01127	1
O2[m]	MAR01127	1
H+[r]	MAR01128	1
leukotriene B4[r]	MAR01128	1
NADPH[r]	MAR01128	1
O2[r]	MAR01128	1
20-OH-LTB4[c]	MAR01129	0.66126337880468
NAD+[c]	MAR01129	0.66126337880468
MAR01129	20-oxo-LTB4[c]	0.999739975460761
MAR01129	H+[c]	0.999739975460761
MAR01129	NADH[c]	0.999739975460761
20-OH-LTB4[m]	MAR01130	1
NAD+[m]	MAR01130	1
MAR01130	20-oxo-LTB4[m]	0.2825462716354
MAR01130	H+[m]	0.2825462716354
MAR01130	NADH[m]	0.2825462716354
20-OH-LTB4[r]	MAR01131	0.999739975460761
NAD+[r]	MAR01131	0.999739975460761
MAR01131	20-oxo-LTB4[r]	0.66126337880468
MAR01131	H+[r]	0.66126337880468
MAR01131	NADH[r]	0.66126337880468
20-COOH-LTB4[c]	MAR01132	0.999739975460761
H+[c]	MAR01132	0.999739975460761
NADH[c]	MAR01132	0.999739975460761
MAR01132	20-oxo-LTB4[c]	0.66126337880469
MAR01132	H2O[c]	0.66126337880469
MAR01132	NAD+[c]	0.66126337880469
20-COOH-LTB4[m]	MAR01133	0.2825462716354
H+[m]	MAR01133	0.2825462716354
NADH[m]	MAR01133	0.2825462716354
MAR01133	20-oxo-LTB4[m]	0.2825462716354
MAR01133	H2O[m]	0.2825462716354
MAR01133	NAD+[m]	0.2825462716354
20-COOH-LTB4[r]	MAR01134	0.66126337880469
H+[r]	MAR01134	0.66126337880469
NADH[r]	MAR01134	0.66126337880469
MAR01134	20-oxo-LTB4[r]	0.999739975460761
MAR01134	H2O[r]	0.999739975460761
MAR01134	NAD+[r]	0.999739975460761
20-dihydroxy-LTB4[r]	MAR01136	1
MAR01136	20-oxo-LTB4[r]	1
MAR01136	H2O[r]	1
20-OH-LTB4[c]	MAR01137	1
H+[c]	MAR01137	1
NADPH[c]	MAR01137	1
O2[c]	MAR01137	1
20-OH-LTB4[r]	MAR01138	1
H+[r]	MAR01138	1
NADPH[r]	MAR01138	1
O2[r]	MAR01138	1
20-dihydroxy-LTB4[c]	MAR01139	1
H+[c]	MAR01139	1
NADPH[c]	MAR01139	1
O2[c]	MAR01139	1
20-dihydroxy-LTB4[r]	MAR01140	1
H+[r]	MAR01140	1
NADPH[r]	MAR01140	1
O2[r]	MAR01140	1
20-COOH-LTB4[r]	MAR01142	0.2825462716354
H+[r]	MAR01142	0.2825462716354
H2O[r]	MAR01142	0.2825462716354
MAR01142	20-trihydroxy-LTB4[r]	0.2825462716354
5-oxo-6-trans-LTB4[c]	MAR01146	0.812355619092941
H+[c]	MAR01146	0.812355619092941
NADPH[c]	MAR01146	0.812355619092941
MAR01146	6-trans-LTB4[c]	0.2825462716354
MAR01146	NADP+[c]	0.2825462716354
5-oxo-6-trans-LTB4[m]	MAR01147	1
H+[m]	MAR01147	1
NADPH[m]	MAR01147	1
MAR01147	6-trans-LTB4[m]	0.2825462716354
MAR01147	NADP+[m]	0.2825462716354
5-oxo-6-trans-LTB4[x]	MAR01148	1
H+[x]	MAR01148	1
NADPH[x]	MAR01148	1
MAR01148	6-trans-LTB4[x]	0.2825462716354
MAR01148	NADP+[x]	0.2825462716354
5-oxo-6-trans-LTB4[c]	MAR01149	1
H+[c]	MAR01149	1
NADPH[c]	MAR01149	1
MAR01149	6,7-dihydro-5-oxo-LTB4[c]	0.2825462716354
MAR01149	NADP+[c]	0.2825462716354
5-oxo-6-trans-LTB4[m]	MAR01150	1
H+[m]	MAR01150	1
NADPH[m]	MAR01150	1
MAR01150	6,7-dihydro-5-oxo-LTB4[m]	1
MAR01150	NADP+[m]	1
5-oxo-6-trans-LTB4[r]	MAR01151	1
H+[r]	MAR01151	1
NADPH[r]	MAR01151	1
MAR01151	6,7-dihydro-5-oxo-LTB4[r]	1
MAR01151	NADP+[r]	1
5-oxo-6-trans-LTB4[x]	MAR01152	1
H+[x]	MAR01152	1
NADPH[x]	MAR01152	1
MAR01152	6,7-dihydro-5-oxo-LTB4[x]	1
MAR01152	NADP+[x]	1
6,7-dihydro-5-oxo-LTB4[c]	MAR01153	1
H+[c]	MAR01153	1
NADPH[c]	MAR01153	1
MAR01153	6,7-dihydro-LTB4[c]	0.2825462716354
MAR01153	NADP+[c]	0.2825462716354
6,7-dihydro-5-oxo-LTB4[m]	MAR01154	1
H+[m]	MAR01154	1
NADPH[m]	MAR01154	1
MAR01154	6,7-dihydro-LTB4[m]	0.2825462716354
MAR01154	NADP+[m]	0.2825462716354
6,7-dihydro-5-oxo-LTB4[r]	MAR01155	1
