	2260553_BL	2283265_BL	2480485_BL	2151503_BL	2010157_BL	2150901_BL	2210551_BL	2292915_BL	2382431_BL	2498789_BL	2512641_BL	2583919_BL	2616045_BL	4235533_BL
PBRM1	0.448844512746414	0.188505877887264	0.0490064973768535	2.02033700456199	2.97858401642667	2.62539972784637	0.192153730315259	3.93640739681137	1.40684168761691	0.0652894284848245	0.316756312122735	1.71258228540395	0.37289166280938	2.13390424670145
PBX1	0	6.68523991919281e-05	0	0.168097804255629	0.00280405940630418	0.00101419511113891	0.0198141086859491	0.000938821788551772	0.000924957682981517	0.0581985806266068	0.0221211699550529	0.017652346369661	0.000208653869317161	0.000135167527949374
PBX2	0.0262746351812179	0.0985709020366103	0.421204262678523	1.12928257296952	1.29763037065833	0.131215425726737	0.0702720164693807	1.5842678036796	0.21371141358542	0.418292028280208	0.0451021998141837	0.321883076119694	0.0692226890161148	0.438968210839248
PBX3	0.0367669947929428	0.00423235117936444	0.125646989274352	0.302480351238195	0.202592223159379	0.00728982332506158	0.00899482303483376	0.440510501771983	0.0119258840007948	0.0344392293069651	0.0455444877978328	0.0768472615452267	0.0593224261408726	0.453190359348552
PBX4	0.00324537860694792	0.000294945361942101	0.00122559582471993	0.0364005068283747	0.0143081354187705	0.00228752491561955	0.00260929671861722	0.0255212433209431	0.00496467893471947	0.326472964737245	0.000190307503577785	8.14259972804175e-05	0.00495903212668874	0.000574934607518926
PBXIP1	0.346013438594997	0.972597399668066	0.763187545777894	1.73608950428248	2.94416346933677	0.295091194206433	0.110237926866673	1.53921744419361	0.154403661230093	5.90105954460847	0.0204208321912968	0.159464386855954	0.0607577119288423	3.01207063847687
PCA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCBD1	0.00839737111535981	0.00366727727634086	0.0162927566837281	0.105677382101351	0.25468183755569	0.0226859624051543	0.166161240244753	0.424574015479325	0.0710882513195469	0.586294256543697	0.0141307289861573	0.267687609168365	0.0163866596585932	0.04752879228076
PCBD2	0.0176361437114821	0.00130074621493997	0.00519396704583602	0.0304761806041828	0.0480507025539417	0.00107863293487436	0.0537033768959946	0.057112893324506	0.0280824613331834	0.0167155494715358	0.00728938784807232	0.0111494767463061	0.0095786022200351	0.0173488838032555
PCBP1	0.492280333498657	0.838762100788477	0.163907755680962	35.7583138196516	6.62816410814727	0.692292078894902	0.280403200772463	9.47249498514299	1.3042527572974	14.1291639796228	0.100744033591386	0.279491707522689	0.567335044638655	0.639883752137742
PCBP2	2.72744424427266	4.99005633460414	1.35316214375849	38.1618890613473	12.506639107771	0.245230240592344	0.256716880162897	16.9790037641911	5.38710458688236	30.1406724529944	0.535394463300619	2.6622659298345	0.95093022601076	4.91037701366849
PCBP3	0.000689568867569551	0.0141585326172847	0.00449882478963862	0	0.0450734753765771	0.0191599830326565	0.0957724783729321	0.000572834570353432	0.00997577446046051	0.0580490051558962	0.0137673225547959	0.0105306664347351	0.016877466070924	0.00499633451894069
PCBP4	0.0574608119245663	0.00252401615791838	0.0039778284790894	0.00708144332960783	0.185168727689098	0.0807890991314215	0.00168402175884677	0.00170315903893792	0.0367976543247293	0.139486653543329	0.000594688339014156	0.0364451062653501	0.00575291087791908	0.000550148797718124
PCCA	0.813075879052679	0.0696269283782835	0.119381310934034	2.16089798482987	1.38111865354151	0.110920938098595	0.238236718895654	0.0258172060009551	0.123266333434453	0.141970802651629	0.014693435802254	0.0152170481223481	0.0280508084035649	0.0167734645722169
PCCB	0.057014113311427	0.285760997024036	0.766319071060003	0.169318731911805	0.669951934078549	0.0923770356915244	0.892794497096372	0.0386010800486314	0.0756631482855396	0.490117873415046	0.461499099744626	0.0622707917144717	0.0601231213488508	0.550613632754818
PCDH10	0	0	0.000909606028868626	0	0	0.00276959029887302	2.97470158608558e-05	0	5.88506588413632e-05	0	0	0	0	0
PCDH11X	0	0.000785898532918432	0	0	0	0.000230947506485173	0	5.32696139171225e-05	0.000470402528839776	0.00062231176140098	0	0	0.0137801315073458	0
PCDH11Y	0	4.98811548253546e-05	0	0	0	0.00256086937579655	0	0	0	0	0	0	0	0
PCDH12	0.0021811097417787	0.0531923849842369	0.00471285205593837	0.0128639360055793	0.00980921904687279	0.00882370733327224	0.0803503747182624	0.0040809409029666	0.0847127140610677	0.0362771267486105	0.016897867380334	0.190353228773816	0.00874045157750445	0.0800264275154587
PCDH15	0	0	0	0	0	0	0.126039803479627	0	2.15317405052795e-05	0	0	0	9.19943957522026e-05	0
PCDH17	0	0	0	0	7.77089776652199e-05	0.0168638004786191	0	6.91847270771952e-06	4.87166501878468e-05	0	0	0	5.18944531585123e-05	0
PCDH18	0	1.99902270299232e-05	0	0	2.37611993644997e-05	0.000825427429535713	0	0.000110045051811937	0	0.000933878861327068	8.23570366221676e-05	8.22690079298324e-05	0.000251295181484048	0
PCDH19	0	0.000348463123052527	0	0	0	1.33770461584631e-06	0	7.35891893977426e-05	2.09342908418261e-05	0.000179612377023196	0	0	0	0.000443238197697618
PCDH1	0.000907882749853117	1.29795263523687e-05	0	0.000104772453557052	0.0346528992033729	0.00160194587507779	0.00435589793562511	0.000381709770609647	0.0125808026025374	0.0199456012812453	0.0287747596482947	0.00959584178370258	0.000363851409155067	0.000293878776185717
PCDH20	0	0	0	0	0	6.34956100489804e-05	0	0.000159025785634747	1.06081407359464e-05	0	2.14738779389009e-05	0	0	0.000264624900825451
PCDH7	0	0	0	0	0	2.79901109703584e-05	0	0.000119941779544244	0	0	3.33417891287081e-05	0	0	0.000220620609141017
PCDH8	0	7.88029054258728e-05	0	0	0	0.000228256361853545	0	0	0	0	0	0	0	0
PCDH9	2.52161622151193e-05	4.81790320852653e-05	0	7.24436913725027e-05	1.40154371263163e-05	0.00293828446640304	0	0.000383825471768314	1.86305920928886e-05	0.0263078224941011	0.00171279329717673	0.00799173880971155	5.99664190731268e-05	6.83741557255218e-05
PCDHA10	0	0	0.0287936520826978	0.00376212526940188	0	0.00321283597521877	0	0	5.44801216824225e-06	0.00337027824358099	0.000134468335886248	0	0.000154256732931856	0.000669070925634217
PCDHA11	0	0	5.61495056475667e-05	0.000618343789121062	0	0.00398305281468496	0	0	0	0.000476169140883297	0	0	0	0.000149363015908443
PCDHA12	0	0	0	0	0	0.0001144473853972	0	0	0	0	1.73014980605671e-05	0	0	0.000259317765610342
PCDHA13	8.98943663680673e-05	0	0	1.59130009709881e-05	0	0.00809654175494298	0	0	0	4.97472635482286e-05	3.25110994308327e-05	0	0	8.86298377105929e-05
PCDHA1	0	0	0	0	0	0	0	0.00038646116730112	0.00727381688113356	5.15197804773192e-05	5.15872380439145e-05	0	0.000365828600234072	0.00438741543928904
PCDHA2	0	1.1812454894353e-05	0.0020235108451058	0.0104747000885031	0	0.000915354097045377	0	0.000113128929216025	0.000458250463511415	0.0036108632962739	0	0	7.2752465847231e-05	0.0131783369826614
PCDHA3	0	0	0.00109598355405892	0.0542790170289105	8.14597233602733e-07	0.000888219593858201	0	0.000561981748996772	0	0.000596391020503016	0.000754032758827602	0	0.000107873475632925	0.00164576171140502
PCDHA4	0	0	0	0	0	0.00410766713601367	0	0	0.000980564472563658	6.49552344992843e-05	3.51821105972478e-05	0	0	0.00800051614405773
PCDHA5	0	0.000556557781433105	6.62529071813149e-05	0.000344033505352311	0	0.0798386391416399	0	0	0	0.00161958745671034	0	0	0	0.00266884477449619
PCDHA6	0	0	0	0.0013549861365265	0	0.000151439485519135	0	0	0	0.00964323737018545	0	0	0	0.0941654490696425
PCDHA7	0	2.97921961097638e-05	0.0020933730334675	0	0	0.00428531791744508	0	0	0	1.3691558099452e-05	0	0	0	0.00195514844161112
PCDHA8	5.10914154634555e-05	0	7.14250337051007e-05	0.00110715280430831	0	0.00273932996042238	0	0	0	2.83848056184675e-05	0	0	0	0.00149023649489875
PCDHA9	0	0	0.000231217133094495	0	0	0.00587256846025481	0	0	4.21625280787046e-05	4.40375294506371e-05	0	0	0	0.000151861092352792
PCDHAC1	0	0	0.000342140732924388	6.87612421542571e-05	0	0	0	9.31821597131799e-05	0	0.000511313317706811	0	0	0	0.000459533636074088
PCDHAC2	0	0	0	0	0	6.57717624295655e-05	0	0	0	0	0	0	0	0.000141463390141637
PCDHB10	0.00660137889445663	6.03131549644221e-05	8.35059756243909e-05	0.87426310790545	0	0.00623714378974411	6.91154484279726e-06	0	0	0.000249272811524968	0	8.25504006808364e-05	0.00026549481521343	0.00049041489509477
PCDHB11	0.010388495704511	0.000233310880719044	0.00858420617960639	0.405945672370101	1.38033646665312e-05	0.0564394592564104	9.30077926515977e-06	0.00409502837239058	0	0.0220418258462455	0	0.0024865085795974	0.00408181622769657	0
PCDHB12	0.0139127829758555	0.00745412628483634	0	0.00343441311409423	0	0.00609363723354157	6.84753068142331e-05	0.000108919215661839	0	5.14365267921687e-05	0.00181161788568855	0.000152285235822126	0.00497199381217876	3.88617374555994e-06
PCDHB13	0.0961897132505836	0.0037646871582905	0	0.976162485817199	0.000615019150554643	0.00745754615926893	0.00090072112158776	0.00767880470415968	3.01175649769988e-05	0.00110536072624017	0.0140479047114566	0.0290134313763869	0.0256805893988263	0.00323362025275109
PCDHB14	0.0565660556431734	0.00127926013662735	0.00684315841407248	0.555092363238773	7.97252950997023e-05	0.00577145240912235	0.000221823659207843	0.000235770155965729	0.000863743992377308	0.000597688369143361	0.000201706118083798	0.0123180403838504	0.0280459068434551	0.00144829752165472
PCDHB15	0.0102218564621777	0.0473150112094532	0.0283200935270448	0.313158632490462	2.74367618735484e-05	0.0115719945572368	2.85932075678895e-05	0.000640106562710366	0.000145471206363188	0.000201395238530462	0.000443848837453076	0.00197659201008679	0.00719397677081934	3.92539932710152e-05
PCDHB16	0.00902731334880477	0	9.76065383321048e-05	0.025948788089193	0	0.000515592957678022	0	5.81528122731054e-05	0	0	0	0.000604922531955627	0.00136852533742142	0
PCDHB19P	0.00595909261714853	0.000622414966707091	0	0	0.00798101639622276	0.000671549185044924	0	1.10405976101575e-05	0.000279511912519162	0.000268457945851689	0.0101838716003924	0.000365092933380774	0.0033009965567757	1.28826477459737e-05
PCDHB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCDHB2	0.000157020588225625	0.00217585175245026	0.0136659941161544	0.0275587891210893	0	0.0236044232329177	0.000546490781424993	0	0.00631905750652934	0.00338102873239624	0.000399751030319421	0	0.0173630786156071	0
PCDHB3	0	0.0783461754007292	0.0221825732620226	0.0409462017828786	0	0.00418747363739943	0.000272383955342021	0	0.00251921638958273	0	0	0	0.00754222968735688	0
PCDHB4	0.000173529659634616	0.0263304530084461	0.00502138975763675	0.00269954805017129	0.000531781855524784	0.00711612741290379	0	0	0.00456747244731287	1.20084120158181e-05	0	0.00103393712889769	0.00446609371215092	9.41911735498141e-06
PCDHB5	0	0.131294838078315	0.144553898178512	0.0290873201303252	0	0.120954592105616	0.0161048176905164	4.44187434834884e-05	0.00603843948990151	0.0160897375689916	0	0	0.00398758367156331	0
PCDHB6	0.00012141888319898	0.00236394827855795	0.0046008950667497	0.000451922868550913	0	7.26524841283976e-05	0	0	0	1.63990486208126e-05	0	0	0.000751944349494797	0
PCDHB7	3.56148041325378e-05	0.00165622327972774	0.000194213265772203	0.00228966621431216	0	0.000403406116997621	0	0	0	0	0	0	0.000190395810314838	0
PCDHB8	0.00715726259793105	0.000709184483567386	0	0.000903367886122607	0	0.0499204602725419	0	0	0	2.07329222281305e-05	2.13679461943116e-05	0.00490571973893856	0.00773846612756302	0
PCDHB9	0.00731406341469102	0	0.0031559099606631	0.0452688695754328	0.00017110062813479	0.00211114147756699	7.08324369330756e-05	0.000534992406817815	0	0.00534843328088718	0.000350661823943619	0.0223356655847478	0.00152092898569397	0
PCDHGA10	0.0211816326310166	0.0336416301327006	0.19000113413225	0.0136202128526721	0.0018649971104244	0.0178456857853215	0.000669474008068451	0.0807853254199832	0.0034316100294025	0.062071122424709	0.0102991303884298	0.000799706929717238	0.0169691125399772	0.003268145934541
PCDHGA11	0.0245268316362546	0.00459731948115271	0.0206897232574669	0.00415535829980026	0.00519188062655802	0.0110795917963536	0.000680371050447576	0.0024431276738248	0.00107207329155912	0.00302973419352929	0.000519989616313442	0.00329618331887064	0.0103086838592544	0.000381904949613864
PCDHGA12	0.0169162536062208	0.0038959747564246	0.0245941266455794	0.00273559929122942	0.000267873711413505	0.00247758855648445	0.00165863339861299	0.00192319603291767	0.00136772072400404	0.00111020633732429	0.000485023468443907	0.00140643779342756	0.00900103494132619	0.000403427041858037
PCDHGA1	0.000871848689669877	0.000113060128626756	0	0.00777837870649795	2.41838343653413e-06	0.00205927025815469	3.09750041761617e-05	0	0.00160539282662621	0.000311341361346771	0.000912965601327913	0.000603457828488423	0.0106549617452401	0
PCDHGA2	0.00367247589853034	0.000130261270850009	0.00254875794725284	0.0135426706220393	0.000341530221358368	0.00120225458870898	0.000213262068019856	0.00419178521107972	7.94755050083968e-05	0.000281746481781745	0.000576473394882071	0.000245304381182893	0.0165951077917448	0
PCDHGA3	0.000123542118328021	0	0.293613204419923	0.014715113503415	0.000297342110352019	0.00197402839611408	0.00013107497176434	0	0.000300596460861787	0.000368452393146181	0.00103928117114475	0.000208853682679694	0.00189647874343629	0
PCDHGA4	0.00040246925824764	0.00195638846228613	0.0153473930494682	0.0422117716048002	0.000169974011078905	0.00424631663875231	0.00272068484426434	9.66360158261003e-05	0.0112342513819049	0.000378872632243584	0.00407770768238002	0.000167961417593122	0.00512480726317751	0.000245477094845498
PCDHGA5	0.00154413696631495	0.00373753178668291	0.0490029546074899	0.0426523758999477	0.00397565033885917	0.00889028520625789	0.00346044240421869	7.24900547272515e-05	0.0529811395281965	0.0837414151243778	0.00155024130832892	0.00367515213103133	0.0172100393039221	2.78057935044085e-05
PCDHGA6	0.224815090548104	0.00482160317177552	0.102254552052925	0.0760809727911144	0.0379614446250311	0.173085170079135	0.0197010772429608	0.000183714253604241	0.641869987218081	0.00669142771162932	0.0817456710238399	0.00276270936849203	0.0716167895490114	0.000934807431450369
PCDHGA7	0.0069944131078384	0.0573803294676114	0.228151522919418	0.0147200801986726	0.00569343001864155	0.0185881813611304	0.00116523792770993	0.000223756189901304	0.125775127219091	0.0196818599215968	0.00210725900268381	0.0263554643260927	0.0430126873543127	0.00104733310669053
PCDHGA8	0.00815613336031084	0.0554529173710318	0.0606548980471644	0.00882157015766319	0.00324299342315433	0.0408708337625746	0.0121817073670269	0.000283734449616237	0.048475013770601	0.00259498304486153	0.00723739069022182	0.00109704437378184	0.0249779459719021	3.71774284854935e-05
PCDHGA9	0.133443616810802	0.00731644854422327	0.00958383549641225	0.023085471441255	0.000432785012826101	0.137263054001987	0.000993591381456428	0.000451601932161801	0.11226479836741	0.123407548732463	0.00197850405272643	0.0013933598882297	0.00906818501478463	0.000430019419890892
PCDHGB1	2.91045203171937e-05	0.0120585806495638	0.00837350306803403	0.0931856832882199	0.0004264013866521	0.0498403245728124	0.00237390393199475	0	0.138807692905315	0.0109935266516809	0.013243380423773	0.000140210143959672	0.000824037170923383	3.03908692728847e-05
PCDHGB2	0.00332324023488595	0.00248955369394621	0.0522595085936422	0.362007547574133	0.00493267708666808	0.0213773058027064	0.0424808207852716	0.00473167070465878	0.0141176360950484	0.0203799022793452	0.124552031321862	0.00359362900445752	0.0787298304316402	6.36463337628986e-05
PCDHGB3	0.0825168054312591	0.0175490673194913	0.0089685772858634	0.137811210533129	0.0307790438020284	0.0277293764030265	0.000608907583422878	0.00032993725791265	0.0348442526622213	0.00349934210045427	0.00270048845578441	0.00361680133448017	0.0017222872539127	0.00132472344612619
PCDHGB4	0.00556689967727109	0.00236439971194204	0.022823945396014	0.703233218728279	0.00214264495515685	0.0382202968938508	0.0157221515897646	4.71786828639094e-05	0.00147583073648624	0.00799710325157705	0.0622019871377569	0.000760830216630016	0.0505213812766346	0.00335727013910243
PCDHGB5	0.000225562028126918	0.00141575638304447	0.00911917185849935	0.0270283448785846	0.00220512015227851	0.00699971327149056	0.00181247201635434	0.0133339987389915	0.203874696011201	0.00324365981618784	0.001742513373713	0.00148540706294951	0.046315371508823	0.00227066624298688
PCDHGB6	0.0609300168649123	0.0126288914655206	0.0166468824499764	0.0446692804898753	0.0115095815854886	0.0902441851274881	0.0425634415718899	0.00130671467022186	0.0915411151842066	0.00891350655746983	0.0041930269552459	0.00129969945948885	0.046257785031427	0.0709109971548658
PCDHGB7	0.111726856702191	0.0259384464445375	0.00618727028800842	0.0234556745712317	0.109416831678401	0.154044329155133	0.0181377753560721	0.00878030830733977	0.0104891433269097	0.011431911103269	0.000563930007345534	0.00259170351507352	0.0311991635185233	0.00169878855272865
PCDHGB8P	0.016895437597138	0.0137590625206817	0.00293398008105905	0.000854580321966611	0.00461248422118576	0.11663616626281	0.000641731315577553	0.00139741652396985	0.00359374038785977	0.0237554166280705	0.000351997472913601	0.000133664416077943	0.00693394306826394	0.000136756435213651
PCDHGC3	0.0305968824517122	0.00117155689349373	0.0412567578416737	0.00708184256390827	0.00814058201593477	0.134131591202231	0.00921787860740187	0.00740028098286677	0.000298501481811428	0.00119593110744092	0.00023045596460328	0.000468259160929083	0.108066683684223	0.00182925216119427
PCDHGC4	0.0138677151538739	0.00988745763771744	0.0375534278393103	0.0403763568756316	0.00382583235910224	0.0550575941895952	0.00291951569691253	0.000453649028884543	5.96463520723188e-05	0.000240766737022286	0.000654115801461483	0.000166995354242646	0.021833142918686	0.00055996901587402
PCDHGC5	0.00455892777719058	0.0345664428645068	0.000393521242295843	0.000921403743953248	0.00367678313166594	0.037429504821874	0.000772894345880892	0.000671222232177959	0.000122224201403681	0.000774516808768101	0.00956437876199478	0.00178003163043093	0.00778398991961695	0.000664237086726887
PCF11	2.13237369473324	2.73310746541352	0.547609979502096	1.83969656694503	0.18519036432365	1.58758782904257	0.0815529416246259	0.298129885707545	0.0530880408578675	0.316878299384946	0.337424323715259	1.85108756428494	0.879527194343711	0.090996085673088
PCGEM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCGF1	0.263083427215671	0.104940963929783	0.04184907608084	0.0482578602848461	0.345572184397032	0.00660552510127345	0.0956005073461092	0.106746622794793	0.219671560776181	0.0103990342999454	0.167627033967313	0.0251052185192908	0.203169690926021	0.0564683404051125
PCGF2	5.9051674119653e-05	0.00148901449073466	0.00014366685003408	0	0.000329247523628548	0.000372993980767827	0.000490731158903704	0.000702660403898354	0.0241419756386501	0.000381221172572984	0.00134184306563201	0.000357302175156839	0.0016273039401581	0.000487905408518923
PCGF3	0.320211247083194	0.0377604222283658	0.0686985958910286	0.0956840532112221	0.0209343893600682	0.120847104657669	0.0461971687380327	0.469435515300758	0.0581500931988257	0.188634355037851	0.0020361285313313	0.026554616716839	0.0700853460569716	0.0223379973892167
PCGF5	0.0397561124494312	0.132873513709211	0.0673145326256884	0.371575167740274	0.364426355009209	0.0713367849309381	0.0217441366331246	0.0312586315639078	0.0997894550900405	0.0382427991730015	0.00136686322453243	0.0367003742212041	0.137076250162464	0.0602107306444731
PCGF6	0.0139570371826447	0.00525083874280053	0.110510122699609	0.00720094870896694	0.00222543912050042	0.0121033309776683	0.0388391541953878	0.00416723256303535	0.0766059571710439	0.0324999823540584	0.000993252618508119	0.00554390790190923	0.0109170946278132	0.00476208809971472
PCID2	0.0177394546978567	0.0422718414038576	0.0571905523737952	0.0810450848293049	0.288481818657868	0.0937503101529277	0.0990786631902252	0.108646221504988	0.515739563377569	1.07290663602413	0.0338495617146155	0.0409282333666819	0.302716357470156	0.00702747773774113
PCIF1	0.0288182168023308	0.170852796265668	0.0562069150574813	0.105216320129503	0.0116128558922077	0.669241153253359	0.0992476252930814	0.151301185033735	0.389001787646184	0.408652124632425	0.0117549349511396	0.0230979153569729	0.347419154818027	0.0481835317556843
PCK1	0	0	0	0	0	0	0	0	0	0.000303341921043492	0	0.000133546387072478	6.47164447133189e-05	0
PCK2	0.0856019087217651	0.0182564263072103	0.135950547165645	0.0071824996471239	0.0637556182735264	0.23386811388139	0.00465889677120542	0.106779043404293	0.0305915217492473	0.0404432474611073	0.275130876352209	0.417463247242213	0.173068906695076	0.10733802967347
PCLO	0	0.00251651829878758	0.001864971673192	0	2.54813850644118e-05	0.00976753324856668	0	1.36348866056711e-06	0	0.000578450397078271	0.000351733246349606	0	8.64559731848577e-05	0
PCM1	11.6770189923288	1.05043134977845	0.523780937256823	1.08049029979374	3.7311755758986	0.795158219262689	2.13801896554255	0.029780314194091	0.448044896026292	0.121797672456268	0.0765937360230526	0.31038307048508	0.905818551162207	0.131065865997006
PCMT1	0.253496315183911	0.0285343447933311	0.0916303715281789	0.00581310552285311	2.42757232384515	0.0290987928967282	0.0457227942441951	0.391465024391755	0.0681603800463993	0.383803001330936	0.0252737298590955	0.288330755173552	0.525063858888075	0.00587843706926637
PCMTD1	5.13740539815687	0.135662768943835	1.31721566219373	0.471580108740284	2.9377358837006	0.219195431311567	0.0154204921664283	0.00705756195978096	0.112066544336664	0.676086649576736	0.100918365169729	2.23258213803232	0.00639436484126148	0.142597091336165
PCMTD2	0.133423624893619	0.0536013631508614	0.261867147566135	0.0188639350965253	0.0587333834362363	0.0419959337104892	0.00916984127514281	0.051682237656264	0.0451338273026023	0.337349781832587	0.363977952462193	0.582483605898635	0.0325856108823873	0.0150867039810291
PCNAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCNA	0.00729347200019369	0.571531384448413	0.101251853294049	0.0667001588888775	0.00329939781195978	0.0454511164469481	0.0139210743794135	0.0222490012017125	0.106114644888837	0.294169349202224	0.10009066495202	7.98281215498667	0.0183188737670286	0.0134784855585714
PCNP	0.0141882419069042	0.115953981142301	1.31585196104826	0.0928804221470189	0.243464597438211	0.180178630111511	0.0762975960657585	0.0103575887976687	0.0165230123673703	0.681618039048915	0.101153759153975	0.0534806677581879	5.21862501114031	0.0315387572645765
PCNT	1.26538997418872	1.08921911761277	21.4727098912032	1.76948962718449	2.75382409493451	8.69639908013461	0.379919617524254	0.0529906336391706	0.330125277861475	3.39438743496123	0.0988806367436483	0.0960122402786897	0.379935284010159	0.0522034136709389
PCOLCE2	0	0.000357446921361108	0	0	0.000324659232092816	0.00600792993930753	0.000230167914262819	0.0267120837262527	0.000132280908704944	0.000632845249033506	0.000108068130492068	0.000531926019433787	0.0124921354612236	0.000693374992476539
PCOLCE	0.00416637998911193	0.000268783485205323	0.0341509978970542	0.000346286968589839	0.0010581865240517	0.000171189046227642	0.00112006771222958	0.000227555391751261	0.00472799189668011	0.00125210003964111	0.00494203781054819	0.000970510242098444	0.00366260938617035	0.00153859980616307
PCOTH	0	3.95641629772221e-05	0	0	0	0	0	0	0	0	0	1.53038815246018e-05	0	1.54056551837601e-05
PCP2	0.0273532460070662	0.00310231244431873	0.00276801186679373	0.00171392847974793	0.00278023341458198	0.0285458552627185	0.00181982327093226	4.81531815832601e-05	0.0258929043537939	0.00479341352027385	0.00534076552308106	0.000191715796784488	0.00264519934308828	0.0131266097742628
PCP4L1	0.000206014764867518	0.00119738447969441	0	0.000219174870613411	0.0148807337968282	0.0172686218387923	1.18904666517979e-05	0.000127568908885124	0.00161162929655311	0.000563813345931752	0.00152535899860106	0.000166331587951442	0.00621253272530841	0.000453705874429062
PCP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCSK1N	0	0	0	0	0.000325755771274399	0.000100070909600801	1.68648659364466e-05	6.22547820057047e-05	0	0.00260750924380374	0.000124573194945473	9.13190983312758e-05	0	0
PCSK1	0.000131853959094846	2.691787501889e-05	0	0.000340150429112922	0.000330410668112855	1.94942611049724e-05	0.000129577902823231	0.000737425420332565	6.30851409019019e-05	0.00927875263121299	0.000179088720911058	0.000574861578060582	0.00625661562442773	0.000309898174598751
PCSK2	1.10956768649394e-05	0.00191684808753733	0	0	0	0	0	3.37005296715189e-05	0	0	1.84297994764336e-05	3.12405376076218e-05	0	4.08979031689937e-05
PCSK4	0.0150412466681959	0.000606571084073876	0.0352110342925732	0.00244035997592905	0.102733278408839	6.26642644337194e-05	0.0431252261267985	0.00123844298102917	0.0006904439766775	0.0182525647066262	0.00503706627260652	0.00105243266623234	0.0189156736607992	0.00311528931070484
PCSK5	0.00142050021238558	3.77950816464585e-05	0	0.00492068531823595	0.00103972702411651	0.0170353201828334	0.000428444900731994	0.217407527693078	0.000893013908978741	0.482707512711752	0.011970019530807	0.0254373916300472	0.0217212712995824	0.000478693734353461
PCSK6	0.00121913936391368	0.000482529221089121	0.000144629285792333	0.204289796425951	0.00390894671393682	0.0214345067325694	1.07397197978311e-05	0.0176673374816189	0.000459035323908372	0.0243367529421683	0.000370020394369563	0.00036489046135254	0.00791267096029978	0.000144642408269098
PCSK7	0.33165037361761	0.160290547698661	0.263627734237842	0.13177962568829	0.190293661080119	0.418926451330337	0.118820100595995	0.02941307728778	0.187124361066304	3.83056538552835	0.191657559192449	0.0405794767385179	0.397081456559409	0.744236792700972
PCSK9	0	2.97719170138752e-05	0	0	0	0.000376626484017741	0	0	1.14338227107156e-05	0	4.18607210994866e-05	0.000106659121289989	0.000119920595104385	0.000332137261311571
PCTP	0.0568333596605132	0.0195716794798261	0.164657397278731	0.00711927167849517	0.0667605208155415	0.0140906321741805	0.257124175244921	0.00676747916059716	0.00395299272519082	0.00531940673891155	0.0599218294899817	0.0325092496256479	0.015638552445025	0.0051313808659144
PCYOX1L	0.0130552833179973	0.0600051153242099	0.0456562699358841	0.0228014963201663	0.382086504094094	0.267408069911383	0.0191128792929645	0.0081744094636427	0.0058087089206888	0.153151051469542	0.112431785959756	0.0269774548801729	0.0458067354028177	1.5564801103828
PCYOX1	0.0274425565190166	0.00461688578308778	0.0844341514898488	0.029754081648015	0.171865198474382	0.023075739387044	0.0489888209661014	0.00513765733325661	0.0365374121539377	0.0278284672589537	0.15793418167853	0.0130821108988992	0.00964021377858687	0.0013463653981689
PCYT1A	0.0709820354616473	0.0203014160594675	0.34432224563175	0.0438288976138877	1.01394768598282	0.0734408032320008	0.0984945723468793	1.24551123666335	0.0641890847716859	0.210167619110591	0.139841469918037	0.0173073499501898	0.00854674494517326	0.94954349413572
PCYT1B	0.000688444920795359	0.000463650161994767	0.00151913346206463	5.11019702636928e-05	8.30814979437634e-05	0.00148529463376157	0.00195749667707798	0.000273775478814912	0.00113877767636374	3.06027130118236e-05	0.00181445080413321	0.00723184528728003	0.000170915781806737	0
PCYT2	0.0566632954831992	0.0107084403890373	0.0089250368761578	0.0107017043402548	0.0031552595201729	0.0172566037583319	0.0651378737187417	0.0393783161414524	0.141585260630331	0.00455679602445579	0.00270961827016296	0.167108083517106	0.0074012826132918	0.01149532387988
PC	0.00290116738239752	0.00388167607803274	0.00189511134702608	0	0.0136535370888759	0.00213600835519178	0.00472291376176027	0.00290759342442768	0.0576527198916789	0.0286234698644575	0.0743126106918583	0.0738673148488308	0.00151245148895039	0.000655070714890488
PDAP1	0.234050029270113	0.00826003803946215	0.451779280767059	0.329120652666746	0.050652973536512	0.0306792843158092	0.0460396171239944	0.00932599662187311	0.12340388155092	0.00622097924738683	0.02530911959656	0.111870573566747	0.0245430093973991	0.0256802054355435
PDCD10	1.16478581450491	0.0273694613933631	0.0253164461886429	0.0506121681732527	0.0228993585302156	0.0949210204663741	0.075448274057194	0.0433499820773522	0.358974766644718	0.0718270540303138	0.225836479507833	0.224574689198646	0.359321140709495	0.294653890817624
PDCD11	0.394420005655203	0.341307940586715	0.903182750287041	0.00640338743353575	0.412258429063449	1.24476832684327	0.248641301735761	0.101972729626796	0.06706303436164	0.246872653220049	0.193306390745379	0.388244448068011	0.0131138853597157	1.19515012022984
PDCD1LG2	0.00733126321691372	0.0207770658837351	0	3.19779947280807e-05	0.0036952944060924	0.0066980899644568	0	0.000586142483644591	0.000297307826672632	0.00101054007034312	0.000236437016176974	0.00379040392995369	0.00014489871099941	0.000646953416615016
