	2410163_BL	2450523_BL	2463247_BL	2247707_BL	2620771_BL	2430935_BL	2264225_BL	2297941_BL	2263055_BL	2150901_BL	2370233_BL	2502699_BL	2512641_BL	4128869_BL	4235533_BL	4259035_BL
PLEKHG1	0	0.000816363451239978	0.00290166371966599	0.15734980589468	5.69231506500742e-05	0.0499797972717807	0.00415238172381124	0.0191394724733842	0.000903499755839697	0.13828935424272	0.00550097362253442	0.026371742732215	0.0147735365423631	0.0338731549259461	0.000932465910922676	0.00262483554974295
PLEKHG2	0.00275521162545075	0.0703107026872754	0.880974090522019	0.438173302531663	0.047731899353257	0.680058477840844	0.361189829677653	0.0806555685061037	0.00918778632337602	0.141853664423425	0.00999520553082938	0.00992079283712207	0.19110719618642	1.02495611617697	0.0190050905048636	0.00465397228930266
PLEKHG3	0.000155892302788959	0.0436654327970053	0.0291308053383104	0.624808535076761	0.0287537669050811	2.67504363572449	0.0286755379996966	0.0874418093409792	0.0264093172661563	0.0929987772145956	0.0149736134975752	0.00695519735436779	0.088443035477023	0.138369171799815	0.0198004471421032	1.91245686171879
PLEKHG4B	7.56635565661532e-05	0.00218025391277278	0.00180486633926139	0.000158299603515774	7.23322695056368e-05	0.00153448450274277	5.60858472172856e-05	0.00104236477028938	0	0.000153508455472913	0.000863347137897267	8.59462182030621e-05	0.00064734063458829	0.00158197170721333	0	0.00870784550136123
PLEKHG4	2.31366140074578	0.119711535703735	0.182914036111207	0.731819067053425	0.0024496806035663	0.189683845787344	0.0840687236459383	1.17217357531771	0.0620286187313274	0.0361815576102078	0.0950424852857819	0.316746343114104	0.104932760986145	0.113892431070186	0.0255403540288163	0.762033801217545
PLEKHG5	0.0121452073092685	0.0159344948252237	0.00337004641696572	0.0129805674882935	0	0.00452184898562032	0.00404536480987483	0.035025147606395	0	0.00883841172384279	0.00726322491880832	0.00549807004815328	0.000926790119926194	0.00680670719612445	0.000169739745066062	0.00469150097495409
PLEKHG6	0.0805395460152456	0.0223669842927645	0.0231784948058434	0.00173275864392812	0.0047993387184268	0.0233451754879125	0.00891295823964295	0.013914149084017	0.00155976659849577	0.0514221991277736	0.000625309429558666	0.0188292385269879	0.0034797777523962	0.0654498976387131	0.00297022558832316	0.0718035437274508
PLEKHG7	1.70530864539418e-05	0.000164827189954253	0.000379149928245871	2.58617801725067e-05	1.13722207379268e-05	0.000114084360377304	3.29353799597751e-05	0.00178560234192752	0.000758929743965131	0.000711186323901622	0	0.000347566100574601	2.2062417402179e-05	3.03373410561717e-05	3.12630246900063e-05	0.000171769864267411
PLEKHH1	9.74928900127673e-05	0.00964021301733462	0.0064526436515916	0.00143832691428575	0.000680199850427608	0.00200781753535902	0.00123413369341601	0.00797541296712428	0.00130588790678952	0.015774893197883	0.00349436568941417	0.00138950425773312	0.000157692991524398	0.0158242249927712	0.000398731494335446	0.00124180853001352
PLEKHH2	0.00018379035716854	0.00492389836041618	0.000659992150747544	0.000130404107725742	0	0.00208701254361841	0.000244111723054055	0.00558132860174796	0.000852653585022582	0.000752339903176925	0.00388613672743073	0.000146760178950743	0.000130612362127519	0.00146387816086884	0.000302193977028098	7.40573069634046e-05
PLEKHH3	0.00492915669114946	0.0125969496087225	0.00367196109777902	0.01256416799961	0.000828641714798258	0.00978761036021576	0.000738244684045471	0.00940742584324193	0.00889044611138072	0.00142104432379751	0.0164577813811073	0.0116697069018402	0.00374173046241009	0.201890053383311	0.0011688240248554	0.0189269010712386
PLEKHJ1	0.00554851058265075	0.112349090607882	0.0236434012607342	0.0839660559838344	0.0285804675860302	0.0561287561880822	0.00321741719886613	0.167287399933538	0.00312998118511638	0.0669654727954296	0.097687439908214	0.00497908229656497	0.0491644689936202	0.0158848955303771	0.00771724838031447	0.0197765884390413
PLEKHM1	0.224296964076604	0.0487704328443981	9.32132245905673	7.63522263167674	0.198129631056848	5.0815583672343	2.47050942560463	8.77615209905293	0.149329870400567	0.416577456407257	4.01663443246252	3.24185116876873	0.746488228630093	0.367730259560405	0.433578801927857	3.22180822119409
PLEKHM2	0.14889610033285	0.457053652525978	0.0417445585934958	0.0491229086596267	1.67154949344412	1.35954725655979	0.223639226885099	0.548813867523318	6.8321383628792	0.216965088519225	0.0688070456809132	0.0744756970498474	0.706820419755467	0.457587898672823	0.135619465122181	0.257060996303753
PLEKHM3	0.101013779984353	0.0120896107827476	0.0601307269736425	0.105536284831898	0.3554544185912	0.299657334574012	0.0660696537078956	0.365296293580184	1.25579258867942	0.183050839821578	0.0308125194751792	0.0419942377109226	0.1761552263678	0.17951986281847	0.0417113488166064	0.0537764633919102
PLEKHN1	0.161269218848628	0.000440237690551012	0.000224733787851233	0.000788668907260333	0.036595941052507	0.0067148011216104	0.000499212798479333	0.00113133357606616	0.00304331400539795	7.9474135636481e-05	0.000117858941987649	3.86410781157778e-05	4.21866411260359e-05	0.00175706389679529	0.000339914364780728	3.76151368250567e-05
PLEKHO1	0.0621581416415693	0.0125615963401701	0.494765588035557	0.210876418422596	0.0509222913478677	1.47482586372165	0.6573852909093	0.102323828765114	0.156118397849214	0.0648045364941992	0.00628022857567067	0.0275783077054473	0.139437520547272	0.0512402204858154	0.0297779334605706	0.504072702362559
PLEKHO2	0.00468099559323437	0.0167772926668321	0.0112156451711541	0.146507305525617	0.178844018312285	2.96362909854735	0.198493115730335	0.539851131045975	0.326966930174539	0.0761187975454339	0.0324645245607325	0.0341257538462076	0.25222359668239	0.031560554789288	0.21623375422524	0.167530293974109
PLEK	2.19494886834908	3.78060585971483	1.44563781103575	0.154661768611814	6.48118071912373	7.06203642594661	16.5449566823584	0.245595842413537	13.4809263852933	0.100449930902107	3.78062898563636	0.241955853852568	0.549593851042906	3.1292576445338	3.36326419949731	0.189904336030061
PLGLA	7.04117408952812e-05	0	3.81023456965082e-05	4.32246656977973e-05	0	0	0	4.35334559004886e-05	0	0	0	0	0	2.16509731161382e-05	0	0
PLGLB2	0.00079777146151884	0.00499673569911537	0.00117252497436528	0.00351077328242369	6.57381552951879e-05	0.00354644338517486	0.000523289359453756	0.0053893800807113	0.00143011454947538	0.000564071866339629	0.00714640727999365	0.000321364131606834	0.006425887845662	0.00707676605177769	0.0129106362464884	0.0116198181685999
PLG	6.13918373150366e-06	0	0	6.47648992860759e-06	0	0	0	0	0	0	0	9.58406237221837e-05	0	0	0	0
PLIN1	0.000849366928447054	4.52307401039589e-05	0.00107734341731838	0.000336781613833824	1.21973588520894e-05	0.00379956020182969	0.000508884151813651	0.000319892687338906	7.73099781635309e-05	0.000364149049980108	0.000989074500730999	0.00681107365918987	0.000195204422141693	9.08994916580346e-06	0.000553431100173884	0.000294426472919831
PLIN2	0.0372436399142237	0.0101223622893793	0.200884374350512	5.84370573519241	0.620128140052081	1.42166402773944	0.531296731551194	0.084598943309611	0.182625566726958	0.216321429546426	2.031195462351	0.00943083717656442	0.1275926613604	0.0408920380464711	0.799655363796747	0.0867275052435631
PLIN3	0.0111386306783791	1.32777723996466	0.0417712512501598	3.99710193314164	0.0469276977104424	0.710460809406152	0.140086797692823	0.146831085220692	0.0309992568477198	0.135061194129449	0.0272472603411644	0.0127048207844517	2.40410193594502	0.0582520439954533	3.4107202358986	0.0376311482654415
PLIN4	0.0103689742055947	0.167819586594125	0.0179495026812805	1.49953936016338	0.026578849869466	0.499226790166367	0.100644658167342	0.0510485001091476	0.0184820746870551	0.0935069704044274	0.0109091480249922	0.00316736303085285	0.0190144080300867	0.0897208949960882	0.460223052263085	0.107858805139462
PLIN5	0.000203298457602278	0.000525701429703439	0.000681962718625694	0.0627062843019887	0.000942557145474353	0.0583946760878393	0.000310577425066724	0.000436678063860975	0.000488200016793096	0.000490483102321076	0.000150494607908181	7.90661793463736e-06	8.33416383681424e-05	2.85774976913727e-05	0.0100489819104117	0.0105552637085495
PLK1	0.00954171581256518	0.00452131389898872	0.0317155760920365	2.47886500907595	0.000995868133474278	0.0206846747194435	0.165591386019412	0.00389396308794809	0.0971085551953494	0.0120865045518931	0.0860128973446823	0.0380892377002956	0.0090677761666939	0.123959314032987	0.0126405741894176	0.0166268435286593
PLK2	0.0268120332964242	0.112788936593345	0.0152141985767888	1.74052308049034	0.0431284205033581	0.227879752245954	0.0490379213076608	0.00202067748069996	0.0484927136186867	0.124196593449861	0.00466706856927735	0.0588209987500381	0.00901163267716699	0.164540219334361	0.015048902134473	0.0148111310214856
PLK3	0.0532836887356728	0.421869107426214	0.0547168675008739	3.16836212169102	0.0194870151428586	1.92316502095388	0.128952193087179	0.0279150479940379	0.064716571780303	2.96158520360248	0.589660534985641	0.0808398970860377	0.0140174058206063	0.289146437927706	0.0313805464117278	0.964778691068131
PLK4	0.0211178241344447	0.0497209042275521	1.11005787474863	2.18455136392604	0.00395696867472233	0.0417598565722334	0.0285859786784882	0.0114291806634394	0.0771247309748926	0.261832572344883	0.0710171616960883	0.169124450639531	0.0086981525982008	8.12205020193627	0.00752525961553659	0.0298782817703235
PLLP	9.91021646410135e-05	0	2.6032788619402e-05	1.15229310222537e-05	0	0.000140629601890485	3.89399331264443e-05	0.000593660921675694	0	0.000850039178616297	0.000796828473716609	0	3.66408476237701e-06	2.47236458840174e-05	0	0
PLN	0.000529402384563825	0.000493855685444556	0.00266265097170057	0.00299570633494082	0.00305296978277727	0.00586617047018974	0.00236321375022678	0.00142319146719603	0.0506232360235068	0.0708365982180249	0.0221243467049157	0.000152182047920682	5.28410474525351e-05	0.000445279044242542	0.00439506970050077	0.000255197299514662
PLOD1	1.35462552921239	0.0704873836480874	0.497630241856611	0.553979708215112	0.0560677321149516	1.86815619475364	0.253467531026689	0.364562315593297	4.2827897100366	1.21686790934761	0.903780562188798	0.258738224715199	0.159536304350916	0.0343354402441727	1.67317780461878	0.0666323565955243
PLOD2	0.233395797323853	0.0113239048815218	0.0940963178905464	0.00322221253870604	0.0126278713592293	0.0582025465088715	0.00640233879362551	0.00139702519793361	0.0756407915398724	0.00196348190294087	0.00689934834385351	0.000626376161689599	0	0.000154962030645975	0	0.00485605479183269
PLOD3	0.0834196323362746	0.0607675502654863	0.109965585995867	1.44175523504423	0.0453419509741053	0.632794739049333	0.0504947253389207	2.70839931545188	0.0954422864520553	1.21864117003571	0.105801320036455	0.0183441939929044	0.125781438752224	0.211935788339367	1.17592069709431	0.0349636033370394
PLP1	0.000476213315238762	0.00165718107269141	5.70663928505853e-05	0.00127360125020933	0.000278037947597647	0.000591865384177466	0	0	4.37792942911673e-05	0.0423967570793642	0.000133772159223011	0.000263968458966199	0.00209667902518754	0.00261433380372231	0.056195533767891	0.0175009713509234
PLP2	0.635809384131519	0.64664611457329	0.044838832916386	0.173074313156837	0.174927700683116	0.997102956821568	5.16143035407395	0.215504747349639	0.817603705861736	0.509005022059419	0.342883375877282	0.0473169594189372	0.345208282911604	0.244899510183875	0.960849418228489	4.75373940426825
PLRG1	0.84505652440808	0.106982125459136	0.0791432221642505	0.948104204786125	0.179395669138284	0.601329970790735	0.0693083358683315	0.053349703382097	0.0931297304586523	0.56570616619647	0.378166197136144	0.33842370422386	0.0873327726323201	0.161272390104382	0.746831825958604	0.338298371778553
PLS1	0.111409446047371	0.00957172117318497	0.018990069430184	0.0164648683047324	0.000157340536200138	0.00634445021395724	0.0154465412751644	0.00106454186380247	0.00485047417296531	0.0834664725709908	0.0306971176975051	0.00259581580679082	0.0121138743312876	0.0102936900670237	0.0230814576199939	0.0102228469053988
PLS3	0.0018306144348959	0.0016600815217503	0.0154376591322252	0.000274565790725168	0	0.00649475494655546	0.000112079174066348	0.000547006129110489	0.00728220596521767	0.00048246515936989	0.00386114744879897	0.00314987220249261	0.000664774764549459	0.0116229746961948	0	0.00349562281191334
PLSCR1	1.0389504076066	2.11333453067872	0.149538061464636	0.0128601523674869	0.216911111323764	0.282457540105813	0.618707088783095	0.228343873751561	0.219057719560591	0.570544112076479	0.256880151660027	0.34292174521777	0.0796074687574782	0.0768104141336624	0.00693726717090671	0.004755132522109
PLSCR2	0.000485108693312594	0	8.39674864833209e-06	0.000237056926917837	0	0	0.000672475044398087	2.43311345310073e-05	0.000219940561483986	0.00161223272148989	8.42781882390033e-05	9.24580134731658e-05	6.83677917693978e-05	0.00015988845573202	0	0
PLSCR3	0.00362963879589088	0.00155712172049409	0.00677072961954024	0.0176760925097527	0.0124995689072843	0.109091708351622	0.0875049649474847	0.0117378117640185	0.00357702828352551	0.21994103656004	0.0461910563152196	0.0244460074226863	0.0514922155888243	0.0497636488069565	0.0122680242595658	0.0101347770460507
PLSCR4	0.121883637229881	0.0783046151898373	0.00422286332493921	0.00208704307036328	0.0911792291439437	0.0206143938132033	0.00324922405054681	0.000588381147098186	0.0229315848763046	0.149734307202297	0.0294829744411165	0.0638375440700452	0.00221757305599825	0.163353649483698	2.15831591193036e-05	0.00649964940799642
PLSCR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLTP	0.0955184213454527	0.0224178089476076	0.353111329861967	0.0532541982703676	0.0233693383116345	0.0802799938384501	0.108915751592273	0.0516988498642752	0.031575243874306	0.441218976250785	0.210799958906542	0.194475245288472	0.31357913408032	0.0153961376078586	0.0654088488601791	0.0591787619828162
PLVAP	0.00813649098643016	0.00369165457252931	0.0018592308410834	0.000650203939892911	2.99515874119399e-06	0.0255076782507667	0.0355985604216422	2.147601279622e-05	0.00062642803370522	0.0554460514637281	0.0546413283068239	0.0855606642153118	0.00418150279954069	0.119743686807595	0.000180900808893418	0.0217917616661276
PLXDC1	0.000275211748610525	0.000537425579442944	0.00276607813830852	0.000221940163344577	0.000125948240963564	0.0897249666005779	0.0432268233691369	0.0235109550332241	0.000558531263693227	0.024327412485216	0.0324943458462066	0.00629087763629175	0.00814018587755484	0.0230248810538149	0.000737854376662366	0.0172728549037187
PLXDC2	0.26494442235349	0.00999117935522491	0.21590067407817	0.01691133928263	0.312439595144091	0.291316518969305	0.346831688679428	0.95650635139203	0.223994119232091	1.20863376086288	0.0794617578247117	0.322608762868015	0.990140447238325	0.130170253015344	0.222677509381363	0.0559919892151502
PLXNA1	0.0205562485473715	0.00276744086138219	0.0151562936314831	0.00907921663013679	0.00427649382164598	0.0322105083258204	0.213591362529853	0.108862584889048	0.00230155637772886	0.636039723179445	0.0610545206750843	0.267656723704135	0.0376603763583417	0.022549847095003	0.0084688647256928	0.00535817436908692
PLXNA2	0.000254809635090782	0.0111069595373483	0.00508234996025779	0.00069597392298342	0.0368498292929981	0.224532309674713	0.16985598829755	0.0138671430845363	0.00547177715636518	0.0755677230461345	0.0086720873878543	0.0191036416335222	0.340338551753959	0.253100684749785	0.00635705279221394	0.00952559899413635
PLXNA3	0.0969611341614103	0.00442590698155009	0.0623332523852679	0.0334658970281042	0.0405029098423969	0.214621009814723	2.9910734980681	0.286380848368778	0.00812825458805694	1.26670148910298	0.0867026748098127	0.326080162921365	0.191982943309836	0.821089231489499	0.0109011755702476	0.0927589286195098
PLXNA4	7.60352814918122e-05	0.00397378769372356	0.00380305803366692	0.00454417464641726	0.00348070523860445	0.0713369167864025	0.0025334452491838	0.0627028299989381	1.84261402849397e-05	0.0308084489446881	0.00794003188484596	0.00142689651666845	0.00598130764826071	0.0201412659916215	0.0152119153744239	0.00558005928259442
PLXNB1	0.0147265719260551	0.00133271618427142	0.127681389095698	0.0104192917261692	0.0893003793798505	0.0630460442724262	0.0450655754966713	0.00944472828356963	0.0155363321501711	0.525188981299209	0.0146595899256837	0.00915307024986418	0.00946767254516433	0.297952232202257	0.306578025102506	0.00417046216876009
PLXNB2	0.135004682097709	0.246987474561195	0.089714273326394	0.351251823396961	21.7775962476063	3.12261937361962	2.55199443623617	1.38988681253963	1.71680605646736	0.49201959379364	0.453913848921337	0.42277872103544	0.92741097556617	0.0925586369249645	0.570791456367918	0.241895768682134
PLXNB3	0.00230884206347757	0.000923082252794172	0.00123381274715088	0.000232644070187934	0.00224233228099426	0.00304622374967199	0.0476574355654995	0.0156754428325585	0.000435499229176348	0.00334882610307037	9.27558390167141e-05	0.000720630972110179	0.00024772996615948	0.0158469849385263	0.000544100856464701	0.00765494327865479
PLXNC1	0.00303696910749157	0.81412027297045	0.345978835867144	0.358302817553421	0.358728611773475	5.96308293063349	3.58049560463022	1.26300067126773	3.89648133023076	0.969640335016685	0.16267685270836	0.239798750762607	0.0261657823868353	0.559285365560699	9.68271705945442	0.501224194603124
PLXND1	0.273177520321138	0.156145134100007	0.56633513992133	0.148221939259507	2.54881748639367	8.98320287937591	14.3203565234854	4.24826776918354	1.52212409653035	1.34366421568889	0.327809453434524	0.373748332316861	3.90816279839857	5.92349653943581	0.553525765701343	0.323912972845261
PM20D1	0.000606867153640259	2.37135990252976e-05	0.000228884990681464	0.000144508414911949	0.000253538467037183	0.0382746126271771	0.0153790385524055	0.00211120443384735	0.000857296630235633	0.0084882404788663	0.000828523051662756	5.84380693776153e-05	0.00200654441799671	0.00297635313611304	8.87438697971609e-06	7.97405595623383e-05
PM20D2	0.0560056662699384	0.0580021109881798	0.0208612885495621	0.00703702673767599	0.0411667986742975	0.364484844953325	0.673382188044612	0.206956560825701	0.671856825885937	0.102540020025446	0.0402251163263958	0.0606274662817256	0.00452726488327569	0.176450200187854	0.0375960096711927	0.525853989686331
PMAIP1	0.00803027369350259	0.0131912781624093	0.127576371971401	0.0027353390292877	0.19861804223407	0.633786790848081	0.961692723386937	0.569422060426039	0.256032317946403	0.28791005359779	0.0488142568295881	0.00717050974062632	0.00487043002835763	0.0180920718194248	0.0144607606058896	0.427287594148807
PMCHL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMCHL2	7.06762551037108e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMCH	0.000195833599945965	7.13412744743415e-06	7.88148605724297e-05	0.000207585647039966	0	0.000988229928935523	0.000203429046252252	0.000220591829695261	0.00505722967448619	0.00321643439579926	0.000529949945252516	0.000609293268678403	5.99341207615696e-05	0.00419607266011719	9.1951759819187e-05	0.00127288366137262
PMEPA1	0	0.00036087535604722	1.64573875158856e-05	0.00973757982504761	0.00035404654358902	0.00109163888419265	0.000159610408405077	0.00382445678071664	0.000722348054793838	0.00584910311833961	0.000275496399046278	2.13907582152388e-05	3.58940313540174e-05	0.000276778817055481	0.000108129578069402	1.82567221699099e-05
PMF1	0.000556081777342552	0.00675326882078128	0.0616273205306112	0.0328408849297668	0.134524749822541	0.285368182294459	0.0164279029442831	0.0308820800111651	0.0686338312965985	0.0964930318739781	0.0174935618799666	0.0137664346923025	0.00883715709033119	0.0333252974291819	0.0184660516243219	0.00541029347830377
PMFBP1	0.00260928702660438	0.0035797257899497	0.00677090616399973	0.00524656722123582	0.0346244955777439	0.116944319228046	0.00290362287768257	0.0059294947974083	0.036188452284547	0.0917447801471626	0.163497121738539	0.0109589482197571	0.00934011395273116	0.0090580961281233	0.0232977911548363	0.136507403036942
PML	0.375321252518423	0.0782845092346394	4.04327063272766	0.075802891363242	2.94282930866125	4.90648412269309	0.104240238723144	0.311208774717567	0.08716773886134	2.63940124550273	0.200095422082765	0.158189379812952	0.633442743730079	0.131677328324941	0.562374559401345	0.205029422555819
PMM1	0.00428341982980631	0.0276291286264416	0.153400546001897	0.00677525364300984	0.0169580029675577	0.732957846874451	0.184197391003411	0.0286144584934895	0.0482660816146927	0.122530440389073	0.0801058980916231	0.00514710389198622	0.00128718860136522	0.00857270124328296	0.0108090289774626	0.00114823536015861
PMM2	0.10244221123372	4.17963015220525	1.52015070043137	0.0151655965586728	0.681678885519405	1.14856632291107	0.103956768459254	0.186111860515217	0.0680798421092061	3.37515717350617	1.51701426673621	0.129381760332867	0.068059733696295	0.0708501164656925	0.036111277246534	0.0658692030563347
PMP22	0.00181943415452119	0.0175933920372711	0.034011350605605	0.000528137694911633	0.00628242436591657	0.0751777211735387	0.00190448199913161	0.00014387105399268	2.97948627570801e-05	0.138326113668286	0.000733479743993068	0.00500059660514805	7.37818675128242e-05	0.00464544774411649	0	0.00403387811046438
PMP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMPCA	0.0899716936800797	7.36777960432911	0.102043525534589	0.0677973190079435	0.687906847288788	1.62193033424699	0.0255371914962411	0.615243370313602	0.0312509791897695	1.22743017087404	0.685472422433537	0.11235198930852	0.0655139808270786	0.798924975833412	0.296814202436097	0.0995348610798292
PMPCB	0.0723665723588232	5.365303628465	0.262930387763357	0.233057625212895	0.407855045374638	3.82399354510472	0.143086531761686	0.0889443887176505	0.476933499407962	0.278732549080854	0.225769655990833	0.023782599870082	0.326584221537879	1.099663715469	0.0310583187255162	0.0120086362544593
PMS1	0.160578842061522	5.66146084225711	0.329690565308557	0.103682616499281	0.00242199416195113	1.48820198222723	0.264388404821266	0.215840805327735	0.617440021009211	0.346631903639081	0.00504861801081154	0.0484629600339977	0.0318735162000904	0.689634404663423	0.101610751797821	0.0665238886862016
PMS2CL	0.0264732372927454	0.0449754162918754	0.0343163239038815	0.0739519803757609	0.0763767177846674	1.16510408179328	0.0232988184089807	0.172210234796732	0.00343271054579976	0.0290152611672174	0.288024067578071	0.0359928255068702	0.0034221199288472	0.185408271926892	0.0686997909567008	0.0310048838341047
PMS2	0.13970801560971	0.125686125826938	0.0416564720325587	0.358017004348145	0.124993436788456	3.52351276754105	0.0890788931013271	0.0247459930290368	0.0242348856331402	0.00994223641307308	0.247450704219983	0.00449176019929529	0.00914274826283177	0.0916752353229391	0.0354060552066629	0.116003919400205
PMVK	0.00965385400595948	0.00790177901003341	0.825584202866218	0.0237215950483927	0.00209882216325659	0.687639308356136	0.337055011415026	0.0101965107342591	0.00718475559983531	0.0022513901150808	0.0682211941667688	0.0293747985196079	0.00411578075679581	0.0413831258295732	0.00550537934539719	0.00708163064004878
PNCK	1.16826079679726e-06	0.000102680677970207	1.80813421813777e-05	0	2.36812000921091e-06	0.00293327905556901	4.77794622496624e-05	4.23691644256024e-05	0	0	0.000343135416987942	5.709098675301e-05	0	2.85587107513095e-05	0	0
PNKD	0.0648299691362702	0.413121544960995	0.0401686585909625	0.776007377007147	0.0324553196332539	7.13639829098577	0.0109207752050475	0.215926658577704	0.0436286375538697	0.0205153366597883	0.577834539834074	0.00860687982700088	0.0622086552597918	0.241788517970713	0.154942367944487	0.0645570264485458
PNKP	0.13451207132876	0.175144017450681	0.0780887350948251	0.405933556068342	0.0547110169662939	13.2863078779455	0.573814012279805	0.377358113348013	0.0730566851739429	0.0843840786186117	0.717542882292268	0.218667502042573	0.0496256921924534	0.432403863916656	0.295173286908506	0.0221374380661377
PNLDC1	0.00256379292840034	9.43753958772561e-05	0.000158557067762243	0.000391932885222346	0.000418738238066546	0.0108940852097864	0.0272918712697966	0.00052845410427669	0.00482149793855111	0.000758805486028266	0.00433478675712646	0.00057729881583245	0.000489348196703468	0.00239888869300345	7.30460827944197e-05	5.33059791576279e-05
PNLIPRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNLIPRP2	0	0	0	0	0	0	2.43713305542076e-05	0	0	0	0	0	0	0	0	1.31809161077143e-05
PNLIPRP3	0	0	0	0	0	0	0	0	0.000532612635821271	0	1.94853705890928e-05	0	0	0	0	0
PNLIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNMA1	0.110332408861039	0.0197304272158506	0.00226649085226949	0.0148143973669927	0.0647842793642847	0.568284221239448	0.0140888431766214	0.0425135620665664	0.00979428830119314	0.00327449688843191	0.00368128642887267	0.00070513026116009	0.00191708040611328	0.011599385628944	0.0316585898034435	0.00506475577577566
PNMA2	8.74486798223529e-05	0	2.68540222119554e-05	0.000201928110926141	0	0.0108899649052441	8.57228790270254e-05	0.000335030472240045	0	1.68589137111684e-05	9.57928349091908e-05	0	0.0042555951789092	3.16882379075788e-05	9.50301703819276e-06	5.44208028589476e-05
PNMA3	0.00588709533540911	0.00847816513259027	0.00571129460501278	0.00136763611683368	0.000848401671102167	0.131266103690311	0.00518406800847092	0.00563977875591909	0.00110481969740577	0.0292727271146638	0.000771498187267681	0.000657545325102803	0.000980452550044931	0.00115567047125117	0.00167592705606166	0.000358457831023922
PNMA5	1.44523917347704e-06	6.85232110592254e-05	0.0031759254047032	9.84009885319328e-05	0	0	0.00026488263282269	6.05278968477279e-05	1.07111230108361e-05	0.000610688918184612	6.27793318662848e-05	1.30984232382282e-06	0.000378619550256749	0.000388281975823749	4.18200725481897e-05	0.00103010974951016
PNMA6A	0	0	0	0	0	0	0	1.94969308093312e-05	0	0	0	0	0	0	0	0
PNMT	0.000235355280011379	0.00114426329134078	0.00553449580388642	0.00416741636386241	0.000254796714240404	0.146245778698214	0.0027010394031083	8.5324659453795e-05	0.00145422852138082	0.000822039675419066	0.00525970060904071	0.000139737135794805	8.61896500175126e-05	0.00133482231352272	0.000317448865825028	0.000830397714786003
PNN	3.09844303794389	1.43418992010522	14.8163932469765	4.29916720412807	1.03397445606816	50.5154964605779	0.647808800209959	1.30503238629838	0.157388758897498	0.171281672267404	0.214973568060763	0.835371182174356	0.180379261726976	0.969776918025991	1.57341975258311	0.398187625215485
PNO1	0.022032697449427	0.0344562105217786	0.125051283888	0.0814361086251825	0.0163448920351695	1.25983333177331	0.300087718049792	0.00227431845751631	0.00664885753944051	0.0416130968475839	0.523853073076364	0.00305113436035401	0.0137952968956089	0.0307415262196692	0.00475033884066827	0.0383748838302611
PNOC	0	5.2635465506467e-05	4.33307125262696e-05	0.00206457928193797	2.13379791581847e-05	0.00378457770892027	0.000180611396988196	0.000439554631212971	0	2.23478654710154e-05	0.000794886939525238	8.89008884629743e-05	0.000300284144382841	0	0.000461602028951069	0
PNPLA1	9.95525318329336e-05	0.018070203597172	0.0044258451098699	0.0330735504128503	0	0.600629574046912	0.00676310776599505	0.000204550109473819	0.00462412594250106	0.00372365324841157	0.280584407377332	0.000769139717767703	0.0015495682708845	2.1824014781069e-05	2.29404342716213e-05	0.00341866115313584
PNPLA2	0.112443976818124	26.5220287560926	0.154449434650564	2.02484846182061	0.40452232631352	32.3504042227638	0.752189718802287	0.144868738735214	8.28469692191539	0.490593597903723	0.866801677472535	0.0718769736733565	0.203219228601989	0.34958993545703	1.66774884462097	0.435163158041084
PNPLA3	0.000205830642263441	0.0018825850617324	0.00170715074957616	0.00437754874583111	0.000170703833265478	0.00327789927248012	7.94554968062448e-05	8.49953354612818e-05	0.130443781633967	0.000152302515174062	0.000524303185746842	0.000123565064069284	0.00203715382651533	0.00328467768176553	0.000308967955726619	0
PNPLA4	0.00215172852239568	0.0908242756429575	0.0132490132528343	0.210941906900756	0.0075536446219974	0.286169628228631	0.00557035332903655	0.00500896207932351	0.545032544966726	0.0243564667796759	0.00191067342143942	0.0181795066706652	0.00323633693302931	0.0158442347310561	0.0436852905499497	0.0323485738605911
PNPLA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPLA6	0.1750815500046	0.216249262676524	0.0318259601099404	2.8881242753611	0.379133213682627	112.072285324434	0.497330655423402	0.474305521414766	2.22245487405535	0.678458235107674	1.20060160096957	0.0302754713432569	0.0210715723588298	0.306711774042747	1.00039552974921	0.363569538351631
PNPLA7	0.0832170113679591	0.0414471925967053	0.0227426424269314	0.422709930735596	0.0534476219206438	1.41467148214383	0.559278529996878	0.195112605475286	0.0531977848516537	0.025259267955166	0.0110914415600033	0.127203381593654	0.0165361622294401	0.0121668863374765	0.0124479715968674	0.00998073633167617
PNPLA8	0.259880437720778	0.143741700474323	0.16763554944038	0.487084893233065	0.0723254921967602	14.4538727398005	0.0283913609973635	0.471215179495638	0.322940558451439	0.0871431921829861	0.213359601108347	0.0435825404234568	0.0158977959039432	0.044643368657978	0.0638190128512475	0.0101215282623604
