"name"	"mIDH2_R140"	"mIDH2_R172"	"distance"
"20801"	"MAR09646"	0.257683785449637	0.255866885925613	0.0054
"20802"	"MAR09647"	0.154124692572431	0.151182609920836	0.0065
"20803"	"MAR09648"	0.220136107864357	0.219667326567835	0.007
"20804"	"MAR09649"	0.142149908644178	0.149875514317372	0.0141
"20805"	"MAR09650"	0.137018995764659	0.150644053929348	0.0183
"20806"	"MAR09651"	0.151600915350444	0.150248545721896	0.0076
"20807"	"MAR09652"	0.162592201529824	0.140152520748916	-0.0073
"20808"	"MAR09653"	0.242381576911148	0.241642612600769	0.0065
"20809"	"MAR09654"	0.242381576911148	0.241642612600769	0.0065
"20810"	"MAR09655"	0.22264666525213	0.222429610109083	0.0072
"20811"	"MAR09656"	0.177109792651445	0.174673476490148	0.0064
"20812"	"MAR09657"	0.156471071389711	0.156748734708933	0.0087
"20813"	"MAR09658"	0.242381576911148	0.241642612600769	0.0065
"20814"	"MAR09659"	0.177109792651445	0.177126604832362	0.0081
"20815"	"MAR09660"	0.221626141235939	0.223926848775479	0.0089
"20816"	"MAR09661"	0.221626141235939	0.223926848775479	0.0089
"20817"	"MAR09662"	0.223318882814756	0.224720520399675	0.0083
"20818"	"MAR09663"	0.242381576911148	0.241642612600769	0.0065
"20819"	"MAR09664"	0.0474861880790722	0.0464644157970381	0.0097
"20820"	"MAR09665"	0.149022681802369	0.145102534632895	0.0059
"20821"	"MAR09666"	0.137623057543972	0.138382506614816	0.0093
"20822"	"MAR09667"	0.15153104437493	0.151931348689047	0.0088
"20823"	"MAR09668"	0.154462978097437	0.155145921771967	0.009
"20824"	"MAR09669"	0.153272790641022	0.15688209990946	0.0111
"20825"	"MAR09670"	0.153272790641022	0.15688209990946	0.0111
"20826"	"MAR09671"	0.15524605208207	0.157800660092432	0.0103
"20827"	"MAR09672"	0.136027871506367	0.135936064715777	0.0088
"20828"	"MAR09673"	0.149420608635429	0.150278378274579	0.0092
"20829"	"MAR09674"	0.177109792651445	0.177126604832362	0.0081
"20830"	"MAR09675"	0.163984921940134	0.144623618714655	-0.0052
"20831"	"MAR09676"	0.171721056328443	0.177126604832362	0.012
"20832"	"MAR09677"	0.0474861880790722	0.0464644157970381	0.0097
"20833"	"MAR09678"	0.154816122540503	0.159873856123261	0.012
"20834"	"MAR09679"	0.150148714722302	0.154623078325075	0.0117
"20835"	"MAR09680"	0.259640162740007	0.260209744892671	0.0071
"20836"	"MAR09681"	0.297874468336049	0.29649295715824	0.005
"20837"	"MAR09682"	0.0796636894687193	0.077850724855065	0.0086
"20838"	"MAR09683"	0.300010315681413	0.296013685668401	0.0032
"20839"	"MAR09684"	0.445161786397551	0.447172284978227	0.0048
"20840"	"MAR09685"	0.558455952909147	0.559463024085913	0.0021
"20841"	"MAR09686"	0.30209277620991	0.300799466055126	0.005
"20842"	"MAR09687"	0.304792127506994	0.304726390524389	0.0058
"20843"	"MAR09688"	0.358925921286855	0.355801143926774	0.0028
"20844"	"MAR09689"	0.305767428071026	0.302851826730109	0.0038
"20845"	"MAR09690"	0.352215688520075	0.357052017334916	0.0084
"20846"	"MAR09691"	0.422939775818418	0.42100420737192	0.0025
"20847"	"MAR09692"	0.3170916293043	0.31851358678759	0.0067
"20848"	"MAR09693"	0.480201685156625	0.465963706896385	-0.0071
"20849"	"MAR09694"	0.476402020362584	0.470696840579195	-0.0011
"20850"	"MAR09695"	0.359189320937372	0.356262888201066	0.0029
"20851"	"MAR09696"	0.359262902690897	0.355903727161763	0.0026
"20852"	"MAR09697"	0.359052470516705	0.355985949477636	0.0028
"20853"	"MAR09698"	0.405837770971096	0.402605995118634	0.0019
"20854"	"MAR09699"	0.360814994536359	0.356499913789117	0.0019
"20855"	"MAR09700"	0.385880287793644	0.383833839147005	0.003
"20856"	"MAR09701"	0.239528858877353	0.244974529058784	0.0108
"20857"	"MAR09702"	0.261891632916428	0.264000061532615	0.0081
"20858"	"MAR09703"	0.405363296315747	0.403126283375982	0.0026
"20859"	"MAR09704"	0.405363296315747	0.403126283375982	0.0026
"20860"	"MAR09705"	0.405363296315747	0.403126283375982	0.0026
"20861"	"MAR09706"	0.388050791314923	0.386228975494485	0.0032
"20862"	"MAR09707"	0.362581889100626	0.360697011119802	0.0036
"20863"	"MAR09708"	0.378557349518521	0.376547869423251	0.0032
"20864"	"MAR09709"	0.387110539289094	0.38747742119592	0.0047
"20865"	"MAR09710"	0.387110539289094	0.38747742119592	0.0047
"20866"	"MAR09711"	0.388573551550599	0.38816546245681	0.0041
"20867"	"MAR09712"	0.405363296315747	0.403126283375982	0.0026
"20868"	"MAR09713"	0.378557349518521	0.374601276120279	0.0018
"20869"	"MAR09714"	0.405363296315747	0.403126283375982	0.0026
"20870"	"MAR09715"	0.273165118621973	0.275936858196588	0.0084
"20871"	"MAR09716"	0.347677691032539	0.344485599684345	0.0029
"20872"	"MAR09717"	0.115310468149285	0.113750416866913	0.0081
"20873"	"MAR09718"	0.294812225764506	0.29489462382297	0.0061
"20874"	"MAR09719"	0.593565099387787	0.59386089541339	0.001
"20875"	"MAR09720"	0.180055591157931	0.178415266314489	0.0069
"20876"	"MAR09721"	0.304946141945881	0.302325866519457	0.0041
"20877"	"MAR09722"	0.467854324017006	0.463067275095871	-3e-04
"20878"	"MAR09723"	0.254721416999726	0.253063493666081	0.0056
"20879"	"MAR09724"	0.136750607017325	0.136423055875169	0.0086
"20880"	"MAR09725"	0.21058763335429	0.210937351525302	0.0078
"20881"	"MAR09726"	0.441343644214591	0.454573437469122	0.0127
"20882"	"MAR09727"	0.588350747886687	0.589034278412842	0.0014
"20883"	"MAR09728"	0.15521414119532	0.152528743544826	0.0066
"20884"	"MAR09729"	0.411529443416565	0.4028069910564	-0.0021
"20885"	"MAR09730"	0.274721541646839	0.274916859193997	0.0065
"20886"	"MAR09731"	0.139942678714397	0.138186973111792	0.0075
"20887"	"MAR09732"	0.0474861880790722	0.0464644157970381	0.0097
"20888"	"MAR09733"	0.335663234969208	0.336485257452843	0.0059
"20889"	"MAR09734"	0.44777821797095	0.442437004938015	-3e-04
"20890"	"MAR09735"	0.207684436675099	0.201114190695455	0.003
"20891"	"MAR09736"	0.431089263249272	0.418089700724718	-0.0054
"20892"	"MAR09737"	0.359642196107969	0.35684761450919	0.003
"20893"	"MAR09738"	0.142897761955687	0.14335793494426	0.009
"20894"	"MAR09739"	0.142897761955687	0.14335793494426	0.009
"20895"	"MAR09740"	0.142897761955687	0.14335793494426	0.009
"20896"	"MAR09741"	0.142897761955687	0.14335793494426	0.009
"20897"	"MAR09742"	0.142897761955687	0.14335793494426	0.009
"20898"	"MAR09743"	0.142897761955687	0.14335793494426	0.009
"20899"	"MAR09744"	0.142897761955687	0.14335793494426	0.009
"20900"	"MAR09745"	0.142897761955687	0.14335793494426	0.009
"20901"	"MAR09746"	0.142897761955687	0.14335793494426	0.009
"20902"	"MAR09747"	0.142897761955687	0.14335793494426	0.009
"20903"	"MAR09748"	0.142897761955687	0.14335793494426	0.009
"20904"	"MAR09749"	0.142897761955687	0.14335793494426	0.009
"20905"	"MAR09750"	0.142897761955687	0.14335793494426	0.009
"20906"	"MAR09751"	0.142897761955687	0.14335793494426	0.009
"20907"	"MAR09752"	0.142897761955687	0.14335793494426	0.009
"20908"	"MAR09753"	0.142897761955687	0.14335793494426	0.009
"20909"	"MAR09754"	0.142897761955687	0.14335793494426	0.009
"20910"	"MAR09755"	0.142897761955687	0.14335793494426	0.009
"20911"	"MAR09756"	0.142897761955687	0.14335793494426	0.009
"20912"	"MAR09757"	0.142897761955687	0.14335793494426	0.009
"20913"	"MAR09758"	0.142897761955687	0.14335793494426	0.009
"20914"	"MAR09759"	0.142897761955687	0.14335793494426	0.009
"20915"	"MAR09760"	0.142897761955687	0.14335793494426	0.009
"20916"	"MAR09761"	0.142897761955687	0.14335793494426	0.009
"20917"	"MAR09762"	0.143053285948376	0.143443548142758	0.009
"20918"	"MAR09763"	0.142897761955687	0.14335793494426	0.009
"20919"	"MAR09764"	0.142897761955687	0.14335793494426	0.009
"20920"	"MAR09765"	0.142897761955687	0.14335793494426	0.009
"20921"	"MAR09766"	0.142897761955687	0.14335793494426	0.009
"20922"	"MAR09767"	0.142897761955687	0.14335793494426	0.009
"20923"	"MAR09768"	0.143463431469718	0.143661763611899	0.0088
"20924"	"MAR09769"	0.143424490732298	0.143611075737091	0.0088
"20925"	"MAR09770"	0.142897761955687	0.14335793494426	0.009
"20926"	"MAR09771"	0.142897761955687	0.14335793494426	0.009
"20927"	"MAR09772"	0.142897761955687	0.14335793494426	0.009
"20928"	"MAR09773"	0.142897761955687	0.14335793494426	0.009
"20929"	"MAR09774"	0.143964024476761	0.144034512222232	0.0087
"20930"	"MAR09775"	0.145804870506637	0.146527288927376	0.0092
"20931"	"MAR09776"	0.142897761955687	0.14335793494426	0.009
"20932"	"MAR09777"	0.142897761955687	0.14335793494426	0.009
"20933"	"MAR09778"	0.142897761955687	0.14335793494426	0.009
"20934"	"MAR09779"	0.143007279225847	0.143419194348401	0.009
"20935"	"MAR09780"	0.142897761955687	0.14335793494426	0.009
"20936"	"MAR09781"	0.142897761955687	0.14335793494426	0.009
"20937"	"MAR09782"	0.142897761955687	0.14335793494426	0.009
"20938"	"MAR09783"	0.142897761955687	0.14335793494426	0.009
"20939"	"MAR09784"	0.142897761955687	0.14335793494426	0.009
"20940"	"MAR09785"	0.142897761955687	0.14335793494426	0.009
"20941"	"MAR09786"	0.142897761955687	0.14335793494426	0.009
"20942"	"MAR09787"	0.142897761955687	0.14335793494426	0.009
"20943"	"MAR09788"	0.142897761955687	0.14335793494426	0.009
"20944"	"MAR09789"	0.142897761955687	0.14335793494426	0.009
"20945"	"MAR09790"	0.142897761955687	0.14335793494426	0.009
"20946"	"MAR09791"	0.142897761955687	0.14335793494426	0.009
"20947"	"MAR09792"	0.142897761955687	0.14335793494426	0.009
"20948"	"MAR09793"	0.353661891388453	0.352259748703014	0.0041
"20949"	"MAR09794"	0.142897761955687	0.14335793494426	0.009
"20950"	"MAR09795"	0.142897761955687	0.14335793494426	0.009
"20951"	"MAR09796"	0.142897761955687	0.14335793494426	0.009
"20952"	"MAR09797"	0.308266038921107	0.31178966210326	0.0083
"20953"	"MAR09798"	0.263865139909599	0.260531518541647	0.0043
"20954"	"MAR09799"	0.343134753935963	0.433101041718652	0.068
"20955"	"MAR09800"	0.428931877119518	0.42327681935337	-2e-04
"20956"	"MAR09801"	0.345728452527094	0.34598072965551	0.0053
"20957"	"MAR09802"	0.508765000687206	0.515041486771796	0.0067
"20958"	"MAR09803"	0.319232913795778	0.319194235866463	0.0056
"20959"	"MAR09804"	0.681953041862078	0.688428816300949	0.0038
"20960"	"MAR09805"	0.409811186714473	0.427663000842156	0.0165
"20961"	"MAR09806"	0.619259298289212	0.641048555612138	0.0156
"20962"	"MAR09807"	0.452212703106192	0.450175580575768	0.0019
"20963"	"MAR09808"	0.234010454966704	0.240154402547621	0.0114
"20964"	"MAR09809"	0.278505559015517	0.287817988897334	0.0128
"20965"	"MAR09810"	0.199845791701001	0.216728362380692	0.0195
"20966"	"MAR09811"	0.206477435545309	0.214997967432287	0.0136
"20967"	"MAR09812"	0.198086181018631	0.213327314558175	0.0184
"20968"	"MAR09813"	0.205564740686556	0.216583874979192	0.0153
"20969"	"MAR09814"	0.196344672165354	0.208558765593522	0.0163
"20970"	"MAR09815"	0.214623229326013	0.220783697239817	0.0118
"20971"	"MAR09816"	0.191663930153875	0.202135470069122	0.0152
"20972"	"MAR09817"	0.272998964531984	0.275928861431133	0.0085
"20973"	"MAR09818"	0.268604176797098	0.270824570450525	0.0081
"20974"	"MAR09819"	0.388372119948552	0.396724644906051	0.0103
"20975"	"MAR09820"	0.251997318070744	0.25165263751992	0.0066
"20976"	"MAR09821"	0.229650699351724	0.229193151597434	0.0069
"20977"	"MAR09822"	0.239747653925648	0.244762228942321	0.0105
"20978"	"MAR09823"	0.244655047423098	0.250576749118179	0.0111
"20979"	"MAR09824"	0.251980158976557	0.251506703653296	0.0065
"20980"	"MAR09825"	0.226240474670683	0.229429569800616	0.0095
"20981"	"MAR09826"	0.251662117632292	0.251283381915747	0.0065
"20982"	"MAR09827"	0.245072087836606	0.248197403713551	0.0091
"20983"	"MAR09828"	0.252275759341957	0.252517556627103	0.007
"20984"	"MAR09829"	0.250936341071725	0.250534050927884	0.0065
"20985"	"MAR09830"	0.348309628103404	0.357306340720609	0.0114
"20986"	"MAR09831"	0.252526260411058	0.252331569528391	0.0067
"20987"	"MAR09832"	0.24677336528106	0.23542809571653	-0.001
"20988"	"MAR09833"	0.25289306184726	0.25302007552313	0.0069
"20989"	"MAR09834"	0.252583020259691	0.252693367420779	0.0069
"20990"	"MAR09835"	0.252579158629574	0.25264876693562	0.0068
"20991"	"MAR09836"	0.25200907948515	0.251651154163548	0.0066
"20992"	"MAR09837"	0.252220758886622	0.251797668731502	0.0065
"20993"	"MAR09838"	0.252511770108709	0.252626854381282	0.0069
"20994"	"MAR09839"	0.25159246902778	0.250944099855108	0.0064
"20995"	"MAR09840"	0.255626164395686	0.254007353151261	0.0056
"20996"	"MAR09841"	0.251711480705028	0.25124855601775	0.0065
"20997"	"MAR09842"	0.222907332884081	0.224798343143338	0.0086
"20998"	"MAR09843"	0.275937269513814	0.274238391602422	0.0052
"20999"	"MAR09844"	0.184040323416205	0.18376952598142	0.0078
"21000"	"MAR09845"	0.206369984440363	0.20853919822524	0.0091
"21001"	"MAR09846"	0.210158153273225	0.214271357250641	0.0104
"21002"	"MAR09847"	0.222741004700024	0.223400110668569	0.0078
"21003"	"MAR09848"	0.219648163193215	0.221242253519576	0.0085
"21004"	"MAR09849"	0.217332867399208	0.219897390948874	0.0092
"21005"	"MAR09850"	0.212419796083999	0.213842435309857	0.0085
"21006"	"MAR09851"	0.214126954258001	0.216131515964631	0.0089
"21007"	"MAR09852"	0.192253293012418	0.190898075052399	0.0069
"21008"	"MAR09853"	0.208365189792269	0.212920893357929	0.0108
"21009"	"MAR09854"	0.227955545064791	0.231196844436404	0.0095
"21010"	"MAR09855"	0.225736112272935	0.209734961722588	-0.0039
"21011"	"MAR09856"	0.212235604790495	0.218699447635713	0.012
"21012"	"MAR09857"	0.221871041103415	0.223316880624234	0.0083
"21013"	"MAR09858"	0.591537633682672	0.592721689578698	0.0017
"21014"	"MAR09859"	0.251249026216797	0.240723443364406	-5e-04
"21015"	"MAR09860"	0.228491032107925	0.234535950535079	0.0114
"21016"	"MAR09861"	0.228454389961037	0.234126634978001	0.0112
"21017"	"MAR09862"	0.223020576579497	0.224784649659774	0.0085
"21018"	"MAR09863"	0.247846537696004	0.23790543318677	-1e-04
"21019"	"MAR09864"	0.225052927517857	0.226180133150931	0.0081
"21020"	"MAR09865"	0.251895938673006	0.245231237907687	0.0022
"21021"	"MAR09866"	0.255626164395686	0.246300061274756	2e-04
"21022"	"MAR09867"	0.22013072783215	0.220903590896871	0.0079
"21023"	"MAR09868"	0.218964375236273	0.217923110293302	0.0067
"21024"	"MAR09869"	0.331374398710649	0.311554784711376	-0.0084
"21025"	"MAR09870"	0.443244976008128	0.446201554269113	0.0055
"21026"	"MAR09871"	0.297990535945594	0.283988034661951	-0.0038
"21027"	"MAR09872"	0.330555413207788	0.309700210750091	-0.0091
"21028"	"MAR09873"	0.425424181263594	0.414867113164872	-0.0036
"21029"	"MAR09874"	0.403637439212664	0.400390797625511	0.0019
"21030"	"MAR09875"	0.409574945117971	0.407868434396609	0.0029
"21031"	"MAR09876"	0.319837356308884	0.298581826005323	-0.0092
"21032"	"MAR09877"	0.426064064798166	0.430253134171534	0.0067
"21033"	"MAR09878"	0.339221691723845	0.346920091093314	0.0107
"21034"	"MAR09879"	0.443723565823281	0.444709365637864	0.0041
"21035"	"MAR09880"	0.425704702473298	0.42792919327159	0.0053
"21036"	"MAR09881"	0.444171821550382	0.44431800819276	0.0035
"21037"	"MAR09882"	0.589805531428056	0.589670233028024	8e-04
"21038"	"MAR09883"	0.350715530779818	0.36167170523284	0.0127
"21039"	"MAR09884"	0.450883640938274	0.451703555606828	0.0039
"21040"	"MAR09885"	0.376815468640942	0.377566774565995	0.0051
"21041"	"MAR09886"	0.41694456905672	0.406523452526485	-0.0034
"21042"	"MAR09887"	0.325304553397487	0.305043557697557	-0.0086
"21043"	"MAR09888"	0.347148213289607	0.332561912340404	-0.005
"21044"	"MAR09889"	0.400966894478908	0.403004212065151	0.0056
"21045"	"MAR09890"	0.61765881592693	0.604768038779619	-0.0086
"21046"	"MAR09891"	0.323251242056328	0.301924929133851	-0.0093
"21047"	"MAR09892"	0.32876076670839	0.309527499947488	-0.008
"21048"	"MAR09893"	0.442627087422125	0.442476962746979	0.0034
"21049"	"MAR09894"	0.441635715847085	0.445361503130552	0.0061
"21050"	"MAR09895"	0.301047934847819	0.281048223558446	-0.008
"21051"	"MAR09896"	0.392965886160641	0.389718795183635	0.0021
"21052"	"MAR09897"	0.510616546434505	0.563681490992605	0.0393
"21053"	"MAR09898"	0.319228028428319	0.299374384660406	-0.0082
"21054"	"MAR09899"	0.411909133268825	0.412024289004209	0.0041
"21055"	"MAR09900"	0.382477476440008	0.380244634295959	0.003
"21056"	"MAR09901"	0.420750214958449	0.423321600913126	0.0057
"21057"	"MAR09902"	0.37484204536344	0.371950618035613	0.0026
"21058"	"MAR09903"	0.495414027188422	0.482278226402009	-0.0066
"21059"	"MAR09904"	0.290286661451392	0.270372105916134	-0.0078
"21060"	"MAR09905"	0.339192038818654	0.346415014089645	0.0103
"21061"	"MAR09906"	0.443039650581462	0.443407152295158	0.0037
"21062"	"MAR09907"	0.296183387710862	0.275878199946227	-0.0081
"21063"	"MAR09908"	0.286911369489623	0.267428980930386	-0.0074
"21064"	"MAR09909"	0.283090101287334	0.263566752123369	-0.0074
"21065"	"MAR09910"	0.459993783803216	0.460069758520412	0.0032
"21066"	"MAR09911"	0.408472148396873	0.426657474850615	0.0168
"21067"	"MAR09912"	0.401933528325884	0.395695927003337	-2e-04
"21068"	"MAR09913"	0.389850032502311	0.384705565902206	8e-04
"21069"	"MAR09914"	0.393024633530078	0.387101319551857	2e-04
"21070"	"MAR09915"	0.420852103199369	0.415249476783727	-1e-04
"21071"	"MAR09916"	0.40205654112938	0.396032740361069	0
"21072"	"MAR09917"	0.413371234130602	0.407582017556114	-1e-04
"21073"	"MAR09918"	0.401123336744675	0.394693581752991	-3e-04
"21074"	"MAR09919"	0.300155547205993	0.295425969860227	0.0027
"21075"	"MAR09920"	0.339450645712777	0.339242311416205	0.0051
"21076"	"MAR09921"	0.395898581969088	0.394199012058528	0.0031
"21077"	"MAR09922"	0.262902669377321	0.261198155161418	0.0054
"21078"	"MAR09923"	0.251390174700914	0.253182175766873	0.0081
"21079"	"MAR09924"	0.254848424949003	0.258298368430681	0.0092
"21080"	"MAR09925"	0.254790971912257	0.258474341306445	0.0093
"21081"	"MAR09926"	0.24500198966449	0.249175607606682	0.0098
"21082"	"MAR09927"	0.324246934021537	0.340739113175533	0.0171
"21083"	"MAR09928"	0.355679005628079	0.36079010305099	0.0086
"21084"	"MAR09929"	0.259586954021406	0.258716752440345	0.0061
"21085"	"MAR09930"	0.215090096964308	0.214648623701095	0.0071
"21086"	"MAR09931"	0.509259794707718	0.506818742456082	6e-04
"21087"	"MAR09932"	0.331258299656955	0.330495328020442	0.0049
"21088"	"MAR09933"	0.253896743954195	0.252917189260118	0.0061
"21089"	"MAR09934"	0.418260482989158	0.419196017960853	0.0046
"21090"	"MAR09935"	0.304902790967456	0.310718895822094	0.0099
"21091"	"MAR09936"	0.317565953683536	0.319037059968591	0.0067
"21092"	"MAR09937"	0.406054146038289	0.405229490846936	0.0035
"21093"	"MAR09938"	0.465538503809581	0.466670711333076	0.0039
"21094"	"MAR09939"	0.328124931271316	0.331415789530815	0.0078
"21095"	"MAR09940"	0.395506523008054	0.39654116589625	0.005
"21096"	"MAR09941"	0.305702626491263	0.307299518113838	0.007
"21097"	"MAR09942"	0.452803735860915	0.45113138820358	0.0021
"21098"	"MAR09943"	0.452803735860915	0.45113138820358	0.0021
"21099"	"MAR09944"	0.452803735860915	0.45113138820358	0.0021
"21100"	"MAR09945"	0.452803735860915	0.45113138820358	0.0021
"21101"	"MAR09946"	0.452803735860915	0.45113138820358	0.0021
"21102"	"MAR09947"	0.452803735860915	0.45113138820358	0.0021
"21103"	"MAR09948"	0.241880515326774	0.243763782906772	0.0083
"21104"	"MAR09949"	0.259563784712671	0.254982816410325	0.0035
"21105"	"MAR09950"	0.251604062514462	0.251027969341578	0.0064
"21106"	"MAR09951"	0.523945339202929	0.517166346640548	-0.0027
"21107"	"MAR09952"	0.252899477200025	0.24583038495257	0.0019
"21108"	"MAR09953"	0.382336877790324	0.389107364640776	0.0093
"21109"	"MAR09954"	0.342190166081926	0.348200107764604	0.0094
"21110"	"MAR09955"	0.134821686008805	0.139651740715224	0.0122
"21111"	"MAR09956"	0.289492501420681	0.29144501478549	0.0075
"21112"	"MAR09957"	0.360101922345708	0.353036597909765	0
"21113"	"MAR09958"	0.136014456657058	0.134963422948683	0.0081
"21114"	"MAR09959"	0.35815150055578	0.357449560984921	0.0045
"21115"	"MAR09960"	0.255701833135719	0.261570260485304	0.0108
"21116"	"MAR09961"	0.409635728984106	0.407746701928575	0.0027
"21117"	"MAR09962"	0.287497957732951	0.290289327227857	0.0081
"21118"	"MAR09963"	0.353143947580278	0.358066099834318	0.0085
"21119"	"MAR09964"	0.423054628882415	0.422464645489785	0.0034
"21120"	"MAR09965"	0.287497957732951	0.290289327227857	0.0081
"21121"	"MAR09966"	0.175619208588093	0.16817809579311	0.0029
"21122"	"MAR09967"	0.360207679514627	0.371889135796599	0.0131
"21123"	"MAR09968"	0.257349049920694	0.26381239396761	0.0112
"21124"	"MAR09969"	0.136994881385939	0.142662933549774	0.0128
"21125"	"MAR09970"	0.177109792651445	0.177126604832362	0.0081
"21126"	"MAR09971"	0.366754568364128	0.366663875198953	0.0047
"21127"	"MAR09972"	0.149796379438802	0.15099130097923	0.0094
"21128"	"MAR09973"	0.435203178017976	0.434431265524121	0.0031
"21129"	"MAR09974"	0.380999679644485	0.381110562590414	0.0046
"21130"	"MAR09975"	0.393122892652595	0.392966221131228	0.0042
"21131"	"MAR09976"	0.177109792651445	0.177126604832362	0.0081
"21132"	"MAR09977"	0.148216953910928	0.146182610304551	0.0072
"21133"	"MAR09978"	0.144836688970776	0.143211591337931	0.0075
"21134"	"MAR09979"	0.315544851662299	0.315058830810153	0.0054
"21135"	"MAR09980"	0.298109160457005	0.299466464603559	0.0069
"21136"	"MAR09981"	0.315544851662299	0.315058830810153	0.0054
"21137"	"MAR09982"	0.177109792651445	0.177126604832362	0.0081
"21138"	"MAR09983"	0.315544851662299	0.315058830810153	0.0054
"21139"	"MAR09984"	0.177109792651445	0.177126604832362	0.0081
"21140"	"MAR09985"	0.298109160457005	0.299466464603559	0.0069
"21141"	"MAR09986"	0.287497957732951	0.290289327227857	0.0081
"21142"	"MAR09987"	0.165726223379035	0.165701298303802	0.0083
"21143"	"MAR09988"	0.299629712208405	0.302165283352152	0.0077
"21144"	"MAR09989"	0.211512980849346	0.208455013567766	0.0054
"21145"	"MAR09990"	0.207350706069104	0.208069824331694	0.0081
"21146"	"MAR09991"	0.274815597317456	0.271578359539121	0.0041
"21147"	"MAR09992"	0.330226084046135	0.328352727309186	0.0041
"21148"	"MAR09993"	0.155009373964258	0.15965951096045	0.0118
"21149"	"MAR09994"	0.148582774577652	0.148993140739178	0.0089
"21150"	"MAR09995"	0.217622782384148	0.21715418988966	0.0071
"21151"	"MAR09996"	0.178876456095707	0.181713986036259	0.0101
"21152"	"MAR09997"	0.156186793770254	0.150328618914763	0.0044
"21153"	"MAR09998"	0.155712213160401	0.152447612061704	0.0062
"21154"	"MAR09999"	0.139209741675603	0.144819996014588	0.0127
"21155"	"MAR10000"	0.209708161953982	0.213603455206007	0.0103
"21156"	"MAR10001"	0.211042299618687	0.210913570630028	0.0074
"21157"	"MAR10002"	0.280136273223567	0.283679242818318	0.0088
"21158"	"MAR10003"	0.165340831989099	0.164570120835304	0.0078
"21159"	"MAR10004"	0.232419843640712	0.235135546925404	0.009
"21160"	"MAR10005"	0.177109792651445	0.1742096365174	0.0061
"21161"	"MAR10006"	0.315544851662299	0.311951654287154	0.0032
"21162"	"MAR10007"	0.136086451661066	0.142459679291909	0.0133
"21163"	"MAR10008"	0.421872228466625	0.426845187009522	0.0073
"21164"	"MAR10009"	0.0474861880790722	0.0464644157970381	0.0097
"21165"	"MAR10010"	0.505774787105992	0.506069681563367	0.0026
"21166"	"MAR10011"	0.385144385772981	0.381348717196022	0.0018
"21167"	"MAR10012"	0.0474861880790722	0.0464644157970381	0.0097
"21168"	"MAR10013"	0.375124527999282	0.375252783946318	0.0047
"21169"	"MAR10014"	0.498180596790707	0.497703383257362	0.0022
"21170"	"MAR10015"	0.583354517393432	0.577905212129217	-0.0028
"21171"	"MAR10016"	0.287497957732951	0.290289327227857	0.0081
"21172"	"MAR10017"	0.166580352764835	0.164717479999148	0.007
"21173"	"MAR10018"	0.28750846765552	0.290290859970346	0.0081
"21174"	"MAR10019"	0.166870024764146	0.166960156184123	0.0084
"21175"	"MAR10020"	0.498184083881461	0.497706097262536	0.0022
"21176"	"MAR10021"	0.583354517393432	0.580808689509947	-8e-04
"21177"	"MAR10022"	0.376555963226641	0.374788555522147	0.0034
"21178"	"MAR10023"	0.141230415117309	0.145330363155247	0.0116
"21179"	"MAR10024"	0.294285516220612	0.295759759473069	0.0071
"21180"	"MAR10025"	0.7551489836116	0.760864579650993	0.002
"21181"	"MAR10026"	0.226150856381991	0.225381005696187	0.0067
"21182"	"MAR10027"	0.406172089213452	0.401162305319571	6e-04
"21183"	"MAR10028"	0.233119884927975	0.230624074631488	0.0054
"21184"	"MAR10029"	0.322485035276812	0.320785746142428	0.0044
"21185"	"MAR10030"	0.322485035276812	0.320969175372044	0.0045
"21186"	"MAR10031"	0.321503515370034	0.318933275578823	0.0038
"21187"	"MAR10032"	0.237179322636359	0.219735515426919	-0.0051
"21188"	"MAR10033"	0.304644801322071	0.306537568451222	0.0072
"21189"	"MAR10034"	0.0474861880790722	0.0464644157970381	0.0097
"21190"	"MAR10035"	0.172279038804514	0.173585590226813	0.0091
"21191"	"MAR10036"	0.173197409388881	0.148357974162653	-0.0092
"21192"	"MAR10037"	0.142897761955687	0.14335793494426	0.009
"21193"	"MAR10038"	0.18181830282997	0.177849248850747	0.0053
"21194"	"MAR10039"	0.212409931702215	0.209179313247706	0.0052
"21195"	"MAR10040"	0.136381993090977	0.137101284873302	0.0093
"21196"	"MAR10041"	0.151347999014801	0.155136670510315	0.0112
"21197"	"MAR10042"	0.133031754961117	0.136342247288196	0.0112
"21198"	"MAR10043"	0.0474861880790722	0.0464644157970381	0.0097
"21199"	"MAR10044"	0.0474861880790722	0.0464644157970381	0.0097
"21200"	"MAR10045"	0.0474861880790722	0.0464644157970381	0.0097
"21201"	"MAR10046"	0.137473608720251	0.140029369346044	0.0106
"21202"	"MAR10047"	0.291465945510752	0.291731610813178	0.0063
"21203"	"MAR10048"	0.0474861880790722	0.0464644157970381	0.0097
"21204"	"MAR10049"	0.0474861880790722	0.0464644157970381	0.0097
"21205"	"MAR10050"	0.140650639379813	0.14755637604178	0.0136
"21206"	"MAR10051"	0.136469884345581	0.143741560722899	0.0139
"21207"	"MAR10052"	0.0474861880790722	0.0464644157970381	0.0097
"21208"	"MAR10053"	0.256937273158765	0.257731880098568	0.0073
"21209"	"MAR10054"	0.127313645204271	0.127069934945367	0.0088
"21210"	"MAR10055"	0.127313645204271	0.127069934945367	0.0088
"21211"	"MAR10056"	0.0474861880790722	0.0464644157970381	0.0097
