Regulator	Target	MI	pvalue
PBX1	SCAI	1.3760552852604166	2.0196804326566564E-4
CC2D1A	MKS1	1.3760552852604166	2.0196804326566564E-4
ZNF703	ELF1	1.3760552852604166	2.0196804326566564E-4
ZNF253	CCDC126	1.3760552852604169	2.478196314825709E-9
ZNF174	SYN2	1.3760552852604166	2.0196804326566564E-4
ASH1L	OLR1	1.3760552852604166	5.427249929468303E-7
ZNF695	WBP1	1.3760552852604166	2.0196804326566564E-4
ZNF30	PDP2	1.3760552852604166	5.427249929468303E-7
ZNF219	FBXL14	1.3760552852604166	2.0196804326566564E-4
MBD3	CA3	1.3760552852604166	2.0196804326566564E-4
LHX3	CIDEB	1.3760552852604166	2.0196804326566564E-4
E2F1	CYP2A6	1.3760552852604166	2.0196804326566564E-4
ZNF775	PTHLH	1.3760552852604166	2.0196804326566564E-4
MEIS2	CSGALNACT2	1.3760552852604166	2.0196804326566564E-4
LHX4	LPIN1	1.3760552852604166	2.0196804326566564E-4
E2F1	OGFOD1	1.3760552852604166	5.427249929468303E-7
ZNF770	MED8	1.3760552852604166	2.0196804326566564E-4
ZNF286B	RET	1.3760552852604166	2.0196804326566564E-4
ZNF510	EXOC2	1.3760552852604166	2.0196804326566564E-4
ZNF550	TICAM1	1.3760552852604166	5.427249929468303E-7
ZFP91	SNORA38B	1.3760552852604166	2.0196804326566564E-4
STAT2	NSFL1C	1.3760552852604166	2.0196804326566564E-4
ZNF135	TAF1B	1.3760552852604166	2.0196804326566564E-4
ZBTB42	ARPC5L	1.3760552852604169	2.478196314825709E-9
NKX6-2	ACCS	1.3760552852604166	5.427249929468303E-7
KLF8	DTD1	1.3760552852604166	5.427249929468303E-7
ZNF432	DNAJB7	1.3760552852604166	2.0196804326566564E-4
ZNF280D	PAK6	1.3760552852604169	0.0
HSF4	SPRY3	1.3760552852604166	2.0196804326566564E-4
ZNF582	SERPINB10	1.3760552852604166	2.0196804326566564E-4
ZNF831	BTBD18	1.3760552852604166	2.0196804326566564E-4
SKIL	NACC2	1.3760552852604166	2.0196804326566564E-4
ZNF764	HOXA11	1.3760552852604166	2.0196804326566564E-4
ZNF2	CCNL1	1.3760552852604169	0.0
ZNF835	CDC123	1.3760552852604166	2.0196804326566564E-4
GATA1	OR2L3	1.3760552852604166	2.0196804326566564E-4
ZNF630	AKR7L	1.3760552852604166	2.0196804326566564E-4
EBF4	NSUN5P1	1.3760552852604166	2.0196804326566564E-4
MYT1	IPO7	1.3760552852604166	2.0196804326566564E-4
ZNF154	THAP9	1.3760552852604166	2.0196804326566564E-4
ZNF510	IFIT3	1.3760552852604166	2.0196804326566564E-4
ZNF143	STOM	1.3760552852604166	2.0196804326566564E-4
SP6	TMEM183A	1.3760552852604169	2.478196314825709E-9
BATF3	SEMA4C	1.3760552852604166	2.0196804326566564E-4
TSHZ2	NAA50	1.3760552852604166	5.427249929468303E-7
KLF7	OPTN	1.3760552852604166	5.427249929468303E-7
NFE2L3	SYTL2	1.3760552852604166	2.0196804326566564E-4
NME2	PSME4	1.3760552852604166	2.0196804326566564E-4
NR1D1	CCDC96	1.3760552852604166	2.0196804326566564E-4
ZNF417	MED7	1.3760552852604166	2.0196804326566564E-4
POU2AF1	HUWE1	1.3760552852604166	2.0196804326566564E-4
SETBP1	ARF3	1.3760552852604166	2.0196804326566564E-4
ZNF677	PCYT2	1.3760552852604166	2.0196804326566564E-4
NACC2	SFXN5	1.3760552852604166	2.0196804326566564E-4
MBD6	ZNF251	1.3760552852604166	2.0196804326566564E-4
IRF7	CALU	1.3760552852604166	2.0196804326566564E-4
ZNF35	FBXL4	1.3760552852604166	2.0196804326566564E-4
KLF4	PLCG1	1.3760552852604166	2.0196804326566564E-4
ZNF785	PTHLH	1.3760552852604166	2.0196804326566564E-4
ZNF30	SLC4A10	1.3760552852604166	5.427249929468303E-7
ZNF132	THTPA	1.3760552852604166	2.0196804326566564E-4
ZNF347	ANP32E	1.3760552852604166	5.427249929468303E-7
NFIC	RPL23AP53	1.3760552852604166	5.427249929468303E-7
STAT3	CNST	1.3760552852604166	2.0196804326566564E-4
LYL1	AK3	1.3760552852604166	5.427249929468303E-7
ZNF578	EPB41L4A	1.3760552852604166	2.0196804326566564E-4
ZNF550	PLXNB3	1.3760552852604166	2.0196804326566564E-4
ETV2	CD300LF	1.3760552852604166	2.0196804326566564E-4
ZNF438	TTLL6	1.3760552852604166	2.0196804326566564E-4
DR1	KIAA0319	1.3760552852604166	2.0196804326566564E-4
ZNF883	DERL2	1.3760552852604166	2.0196804326566564E-4
AKAP8	ZNF785	1.3760552852604166	5.427249929468303E-7
MNT	JUNB	1.3760552852604166	2.0196804326566564E-4
MEF2C	FAM149B1	1.3760552852604166	2.0196804326566564E-4
SREBF1	GALNT4	1.3760552852604169	0.0
WIZ	DCTN1	1.3760552852604166	5.427249929468303E-7
ZNF207	C3orf49	1.3760552852604166	2.0196804326566564E-4
NACC2	SKIL	1.3760552852604166	2.0196804326566564E-4
ZNF280C	RHOBTB2	1.3760552852604166	2.0196804326566564E-4
IKZF3	TC2N	1.3760552852604169	2.478196314825709E-9
SKIL	GIGYF2	1.3760552852604166	2.0196804326566564E-4
RORA	MR1	1.3760552852604166	2.0196804326566564E-4
ZNF143	RAB41	1.3760552852604166	2.0196804326566564E-4
RBAK	TRIM21	1.3760552852604166	2.0196804326566564E-4
ZNF576	TNFSF14	1.3760552852604166	5.427249929468303E-7
ZNF615	HSD3B7	1.3760552852604169	2.478196314825709E-9
TBX1	ZNF585B	1.3760552852604166	5.427249929468303E-7
ZNF547	TTLL5	1.3760552852604166	2.0196804326566564E-4
ZNF821	ZC3H11A	1.3760552852604166	2.0196804326566564E-4
NR3C1	CBWD6	1.3760552852604166	2.0196804326566564E-4
ANKZF1	IFRD2	1.3760552852604166	2.0196804326566564E-4
IRF6	TRAPPC2L	1.3760552852604166	2.0196804326566564E-4
PAX6	FAM102A	1.3760552852604166	2.0196804326566564E-4
ZNF84	TBC1D8	1.3760552852604169	2.478196314825709E-9
PHF1	CREB3L2	1.3760552852604166	2.0196804326566564E-4
ZNF449	PDCD5	1.3760552852604166	2.0196804326566564E-4
ZFP1	WASL	1.3760552852604166	2.0196804326566564E-4
ZNF512	WDR70	1.3760552852604166	2.0196804326566564E-4
ZNF621	LMBR1	1.3760552852604166	5.427249929468303E-7
ZNF423	HELLS	1.3760552852604166	5.427249929468303E-7
ZNF704	GAS2L3	1.3760552852604166	5.427249929468303E-7
SAFB	AMY2A	1.3760552852604166	2.0196804326566564E-4
ZNF181	EME1	1.3760552852604169	2.478196314825709E-9
KLF11	SLC35F2	1.3760552852604166	2.0196804326566564E-4
SREBF1	ZNF317	1.3760552852604166	2.0196804326566564E-4
PPARA	C6orf58	1.3760552852604166	2.0196804326566564E-4
ZNF518A	GSTP1	1.3760552852604166	2.0196804326566564E-4
ZNF709	NPM1	1.3760552852604169	0.0
ZBTB39	EPN2	1.3760552852604166	2.0196804326566564E-4
ZKSCAN1	ZBTB41	1.3760552852604166	2.0196804326566564E-4
ZNF614	ADARB2	1.3760552852604169	0.0
ZBTB49	GNRHR	1.3760552852604166	5.427249929468303E-7
RFX8	FZD8	1.3760552852604166	2.0196804326566564E-4
ZBTB39	AK3	1.3760552852604166	2.0196804326566564E-4
ETV6	TXK	1.3760552852604166	2.0196804326566564E-4
SKI	DNAJB6	1.3760552852604166	5.427249929468303E-7
CEBPE	KCNIP2	1.3760552852604169	0.0
FOXD4	SSU72	1.3760552852604166	2.0196804326566564E-4
NR1H3	LRRC1	1.3760552852604169	0.0
CHCHD3	FAM200A	1.3760552852604166	2.0196804326566564E-4
TFCP2L1	STXBP1	1.3760552852604166	2.0196804326566564E-4
ZFP41	KDM5D	1.3760552852604166	2.0196804326566564E-4
ZNF782	SNORA16B	1.3760552852604166	5.427249929468303E-7
MBD6	RWDD2A	1.3760552852604169	0.0
PAX5	LYNX1	1.3760552852604166	2.0196804326566564E-4
THAP5	VSIG1	1.3760552852604166	5.427249929468303E-7
POU2F2	TNFSF12	1.3760552852604166	5.427249929468303E-7
ELK3	MTDH	1.3760552852604166	2.0196804326566564E-4
ZNF582	KLHL28	1.3760552852604166	2.0196804326566564E-4
MEIS3	FAM120B	1.3760552852604166	5.427249929468303E-7
ZNF26	MDGA2	1.3760552852604166	2.0196804326566564E-4
ZNF14	LGALS4	1.3760552852604166	2.0196804326566564E-4
MYPOP	GTPBP8	1.3760552852604166	2.0196804326566564E-4
ZNF337	ZNF384	1.3760552852604166	2.0196804326566564E-4
ETS2	PYGM	1.3760552852604166	2.0196804326566564E-4
ZNF20	IPO13	1.3760552852604166	2.0196804326566564E-4
ETV6	SAMD9	1.3760552852604166	5.427249929468303E-7
ZNF550	RAB4B	1.3760552852604166	2.0196804326566564E-4
NKX3-1	PAQR8	1.3760552852604166	2.0196804326566564E-4
ZNF627	C6orf120	1.3760552852604166	2.0196804326566564E-4
PURA	SMARCA4	1.3760552852604166	2.0196804326566564E-4
ZNF211	TRAF4	1.3760552852604166	2.0196804326566564E-4
ZNF468	ZNF529	1.3760552852604169	0.0
ZNF296	WRAP53	1.3760552852604166	5.427249929468303E-7
ZSCAN12	CRYM	1.3760552852604166	2.0196804326566564E-4
BARHL1	PDS5B	1.3760552852604166	2.0196804326566564E-4
IRF2	PDE6G	1.3760552852604166	2.0196804326566564E-4
ZNF680	COPA	1.3760552852604166	5.427249929468303E-7
ZNF154	RBPMS	1.3760552852604166	5.427249929468303E-7
TEAD3	TMEM115	1.3760552852604166	2.0196804326566564E-4
TERF1	ZMIZ1	1.3760552852604169	0.0
ZNF700	ZSCAN20	1.3760552852604166	2.0196804326566564E-4
ZNF763	ANKMY1	1.3760552852604166	2.0196804326566564E-4
GLI1	TRIM17	1.3760552852604166	2.0196804326566564E-4
PRDM1	NLRP12	1.3760552852604169	2.478196314825709E-9
PBX1	CYBB	1.3760552852604166	2.0196804326566564E-4
NR3C1	PTBP1	1.3760552852604166	2.0196804326566564E-4
ZNF211	RABL2B	1.3760552852604166	5.427249929468303E-7
ZNF33A	ZDHHC4	1.3760552852604166	2.0196804326566564E-4
BRF2	ZKSCAN2	1.3760552852604166	2.0196804326566564E-4
HIC2	MRPL15	1.3760552852604166	2.0196804326566564E-4
ZNF154	TMEM191A	1.3760552852604166	5.427249929468303E-7
ZNF385D	SNORA12	1.3760552852604166	2.0196804326566564E-4
ZNF787	PCDHGA6	1.3760552852604166	2.0196804326566564E-4
ZNF124	ERH	1.3760552852604166	2.0196804326566564E-4
ETV2	HSD17B8	1.3760552852604166	2.0196804326566564E-4
ZNF766	LSM14A	1.3760552852604166	2.0196804326566564E-4
ZNF223	STAG3L4	1.3760552852604166	2.0196804326566564E-4
FOXP1	SNORA10	1.3760552852604166	5.427249929468303E-7
ZZZ3	EXPH5	1.3760552852604166	5.427249929468303E-7
ZNF777	KIF14	1.3760552852604166	2.0196804326566564E-4
SMAD9	TRAF3	1.3760552852604166	5.427249929468303E-7
NFIX	AGBL5	1.3760552852604169	0.0
TP63	UBASH3A	1.3760552852604169	0.0
ZNF302	VEGFB	1.3760552852604166	2.0196804326566564E-4
ZNF3	MOB2	1.3760552852604166	2.0196804326566564E-4
ASCL2	IQGAP3	1.3760552852604166	2.0196804326566564E-4
MAZ	APOO	1.3760552852604166	2.0196804326566564E-4
ZNF75D	WDR3	1.3760552852604166	5.427249929468303E-7
POU5F1	SNORD88C	1.3760552852604166	2.0196804326566564E-4
IKZF3	HSD11B1	1.3760552852604166	5.427249929468303E-7
GLI1	CCDC66	1.3760552852604166	2.0196804326566564E-4
ZBTB43	ARSA	1.3760552852604166	2.0196804326566564E-4
PLAGL1	MAP3K13	1.3760552852604166	5.427249929468303E-7
ZNF574	TMEM191A	1.3760552852604166	2.0196804326566564E-4
ZNF805	ZNF574	1.3760552852604166	5.427249929468303E-7
NR1D1	TOPBP1	1.3760552852604166	2.0196804326566564E-4
ZNF814	ZNF79	1.3760552852604166	5.427249929468303E-7
ELK4	MED26	1.3760552852604166	2.0196804326566564E-4
FOXO3	CHAC1	1.3760552852604166	2.0196804326566564E-4
